id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/17/value,qualifier/15/value
2813620267,113,61,1,13,30,e5txudmuc2qpc460bs4lb5aff,1,89.0,41.8,2025-05-11T15:14:15.977Z,2025-05-11T16:01:44Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720838251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813620315,148,12,1,13,31,uqspd1bx7f6mq8ohj50u1k1k,1,2.9,74.7,2025-05-11T15:14:17.623Z,2025-05-11T15:36:28Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5720838491,212,8.4,5720838487,141,66.9,5720838483,56,Back,5720838495,213,5.60,5720838485,140,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813620325,149,43,1,13,33,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-11T15:14:19.295Z,2025-05-11T15:35:44Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5720924665,144,61,5720838533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813620255,112,8,1,13,33,e5txudmuc2qpc460bs4lb5aff,1,83.2,38.9,2025-05-11T15:14:19.445Z,2025-05-11T16:01:45Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5720838183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813620347,114,43,1,13,34,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-11T15:14:20.661Z,2025-05-11T16:00:21Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5721029209,144,61,5720838667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813620361,152,61,1,13,35,uqspd1bx7f6mq8ohj50u1k1k,0,18.0,68.4,2025-05-11T15:14:21.575Z,2025-05-11T15:36:29Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5720838713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813620413,115,43,1,13,37,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-11T15:14:23.349Z,2025-05-11T16:00:47Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5720838943,56,Center,5720838949,212,8.3,5720838945,140,90.7,5720838951,213,5.26,5721030911,144,1,5720838947,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813620435,116,1,1,13,38,e5txudmuc2qpc460bs4lb5aff,0,90.7,23.6,2025-05-11T15:14:24.309Z,2025-05-11T15:14:25Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720839063,212,13.3,5720839059,140,93.2,5720839061,141,42.7,5720839057,56,Center,5720839065,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813620451,153,12,1,13,38,uqspd1bx7f6mq8ohj50u1k1k,1,8.0,66.1,2025-05-11T15:14:24.855Z,2025-05-11T15:14:27Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5720839139,212,10.8,5720839135,140,0.0,5720839249,167,,5720839141,213,2.65,5720839137,141,73.6,5720839133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813620733,118,6,1,13,39,e5txudmuc2qpc460bs4lb5aff,1,99.1,29.7,2025-05-11T15:14:25.954Z,2025-05-11T17:28:59Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5721397871,233,154,5720840959,75,,5720840957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813620457,154,6,1,13,39,uqspd1bx7f6mq8ohj50u1k1k,0,0.9,70.3,2025-05-11T15:14:25.954Z,2025-05-11T17:28:59Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5721397883,233,118,5720839285,73,,5720839283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813620997,119,1,1,14,12,e5txudmuc2qpc460bs4lb5aff,1,99.5,0.5,2025-05-11T15:14:58.133Z,2025-05-11T15:16:37Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,1.0,,5720850413,154,,5720842177,56,Center,5720842187,1,,5720842181,141,43.1,5720850409,210,13,5720842185,213,2.23,5720842183,212,36.5,5720842179,140,78.3,5720842175,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621005,120,13,1,14,14,e5txudmuc2qpc460bs4lb5aff,1,82.7,45.4,2025-05-11T15:15:00.269Z,2025-05-11T17:38:06Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720850455,231,49.6,5720850449,102,43.5,5720850445,55,119,5720850437,29,,5721520287,84,,5720850451,103,36.1,5720850441,154,,5720850085,20,,5720842233,18,,5720850453,230,5720842235,56,Center,99.0,5720850083,25,,,,,,,,,,,,,,,,,,,
2813621035,121,5,1,14,15,e5txudmuc2qpc460bs4lb5aff,0,101.0,41.4,2025-05-11T15:15:01.903Z,2025-05-11T17:28:20Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720842439,346,,5720843365,233,155,5720842437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621159,155,5,1,14,15,uqspd1bx7f6mq8ohj50u1k1k,1,-1.0,58.6,2025-05-11T15:15:01.903Z,2025-05-11T17:28:19Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5720843251,346,,5720843335,233,121,5720843247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621295,156,1,1,14,35,uqspd1bx7f6mq8ohj50u1k1k,1,4.3,53.4,2025-05-11T15:15:21.239Z,2025-05-11T15:15:24Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5720843909,124,,5720843917,141,54.9,5720843913,140,56.6,5720843929,74,,5720843925,1,,5720843921,212,54.9,5720843911,56,Center,5720843923,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621307,157,44,1,14,37,uqspd1bx7f6mq8ohj50u1k1k,1,55.1,52.2,2025-05-11T15:15:23.732Z,2025-05-11T17:29:22Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5720844063,233,122,5720843979,56,Center,5720843981,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621283,122,44,1,14,37,e5txudmuc2qpc460bs4lb5aff,0,44.9,47.8,2025-05-11T15:15:23.733Z,2025-05-11T17:29:22Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720843853,56,Back,5720843855,285,,5720844153,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621311,158,1,1,14,37,uqspd1bx7f6mq8ohj50u1k1k,0,56.6,54.9,2025-05-11T15:15:23.782Z,2025-05-11T17:20:18Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5720843999,3,,5720844011,213,0.89,5720844007,141,72.7,5720844005,140,66.0,5720844009,212,15.6,5720844001,168,,5720844003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621375,123,1,1,14,40,e5txudmuc2qpc460bs4lb5aff,0,38.2,31.6,2025-05-11T15:15:26.222Z,2025-05-11T16:07:08Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5720844341,141,35.4,5720844345,213,1.02,5720844337,56,Back,5720844339,140,39.7,5720844343,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621341,159,61,1,14,41,uqspd1bx7f6mq8ohj50u1k1k,1,66.0,67.9,2025-05-11T15:15:27.159Z,2025-05-11T16:07:05Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5721058721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621417,125,1,1,14,43,e5txudmuc2qpc460bs4lb5aff,1,45.9,22.4,2025-05-11T15:15:29.454Z,2025-05-11T15:15:33Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720844625,141,12.5,5720844629,212,20.6,5720844617,56,Right,5720844633,213,5.95,5720844621,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621499,126,1,1,14,47,e5txudmuc2qpc460bs4lb5aff,1,60.6,22.4,2025-05-11T15:15:33.389Z,2025-05-11T15:15:38Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5720845059,155,,5720845077,212,40.2,5720845065,56,Left,5720845069,140,62.2,5720845073,141,81.5,5720845079,213,1.53,5720845083,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621541,127,1,1,14,52,e5txudmuc2qpc460bs4lb5aff,1,69.2,91.7,2025-05-11T15:15:38.758Z,2025-05-11T15:15:41Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5720845267,213,3.93,5720845265,212,9.9,5720845261,140,62.6,5720845259,56,Left,5720845263,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621571,128,1,1,14,55,e5txudmuc2qpc460bs4lb5aff,1,62.6,80.6,2025-05-11T15:15:41.149Z,2025-05-11T15:15:42Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720845437,212,10.7,5720845433,140,61.1,5720845431,56,Center,5720845439,213,4.56,5720845435,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621593,129,1,1,14,56,e5txudmuc2qpc460bs4lb5aff,1,61.6,64.2,2025-05-11T15:15:42.566Z,2025-05-11T15:15:44Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5720845573,212,6.2,5720845567,56,Center,5720845571,141,73.2,5720845569,140,61.0,5720845575,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621629,130,1,1,14,58,e5txudmuc2qpc460bs4lb5aff,1,61.0,73.2,2025-05-11T15:15:43.998Z,2025-05-11T15:15:45Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720845757,213,2.13,5720845755,212,12.1,5720845749,56,Left,5720845751,140,54.9,5720845753,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621679,131,1,1,14,59,e5txudmuc2qpc460bs4lb5aff,1,55.4,88.3,2025-05-11T15:15:45.726Z,2025-05-11T15:15:49Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5720846057,212,14.6,5720846053,140,68.2,5720846051,56,Left,5720846059,213,0.39,5720846055,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621751,132,1,1,15,2,e5txudmuc2qpc460bs4lb5aff,1,68.4,94.4,2025-05-11T15:15:48.854Z,2025-05-11T15:15:53Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5720846391,141,96.5,5720846395,212,7.9,5720846401,213,0.18,5720846389,140,75.8,5720846385,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621819,133,1,1,15,7,e5txudmuc2qpc460bs4lb5aff,1,71.5,94.1,2025-05-11T15:15:53.086Z,2025-05-11T15:15:56Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5720846761,213,3.21,5720846749,56,Left,5720846755,141,92.3,5720846751,140,55.0,5720846757,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621783,160,83,1,15,8,uqspd1bx7f6mq8ohj50u1k1k,0,30.4,9.8,2025-05-11T15:15:54.169Z,2025-05-11T17:21:25Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,,5720847307,399,4s8lwbyh90phbponlzsdlj0iy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621891,134,1,1,15,9,e5txudmuc2qpc460bs4lb5aff,1,53.1,90.8,2025-05-11T15:15:55.877Z,2025-05-11T15:15:59Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5720847155,213,4.42,5720847149,140,47.9,5720847145,56,Back,5720847151,141,64.5,5720847153,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813621911,135,1,1,15,13,e5txudmuc2qpc460bs4lb5aff,1,47.0,57.5,2025-05-11T15:15:59.326Z,2025-05-11T15:58:36Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5720847257,140,86.8,5720847253,155,,5720847261,212,53.8,5720847263,213,5.60,5720847255,56,Right,5720847259,141,7.7,5720847787,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622077,136,1,1,15,19,e5txudmuc2qpc460bs4lb5aff,1,86.7,8.0,2025-05-11T15:16:05.430Z,2025-05-11T15:58:37Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5720848071,56,Center,5720848079,213,1.05,5720848075,141,23.3,5720848073,140,92.4,5720848069,3,,5720848077,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813653743,362,1,1,15,20,e5txudmuc2qpc460bs4lb5aff,1,95.7,23.7,2025-05-11T15:16:05.955Z,2025-05-11T15:58:18Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5721022321,212,33.8,5721022311,56,Center,5721022315,140,94.2,5721022323,213,1.62,5721022319,141,73.3,5721022307,155,,5721022327,1,,5721022303,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622105,137,2,1,15,22,e5txudmuc2qpc460bs4lb5aff,1,92.6,69.7,2025-05-11T15:16:08.526Z,2025-05-11T15:58:39Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5720848199,141,23.5,5720849061,7,7j35sfip0xb51mpa91wzikrh0,5720849069,56,Center,5720848197,140,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622719,162,1,1,16,0,uqspd1bx7f6mq8ohj50u1k1k,0,8.7,56.3,2025-05-11T15:16:46.207Z,2025-05-11T15:16:50Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5720851587,140,68.0,5720851583,241,,5720851591,212,64.3,5720851579,5,,5720851595,1,,5720851581,157,,5720851593,213,0.25,5720851589,141,80.0,5720851585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622741,138,1,1,16,6,e5txudmuc2qpc460bs4lb5aff,0,20.4,21.9,2025-05-11T15:16:52.038Z,2025-05-11T15:16:53Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5720851719,212,0.5,5720851715,140,20.8,5720851711,3,,5720851721,213,0.45,5720851713,56,Back,5720851717,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622763,163,50,1,16,7,uqspd1bx7f6mq8ohj50u1k1k,1,72.2,77.8,2025-05-11T15:16:53.447Z,2025-05-11T15:17:00Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5720851791,56,Center,5720851967,233,139,5720851793,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622787,139,7,1,16,7,e5txudmuc2qpc460bs4lb5aff,0,27.8,22.2,2025-05-11T15:16:53.448Z,2025-05-11T17:21:29Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5720851927,285,,5720851951,233,163,5720851925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622807,164,1,1,16,8,uqspd1bx7f6mq8ohj50u1k1k,1,68.0,80.0,2025-05-11T15:16:53.986Z,2025-05-11T17:21:31Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5720852041,213,3.62,5720852037,141,73.5,5720852033,56,Center,5720852035,140,59.8,5720852039,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622859,165,1,1,16,14,uqspd1bx7f6mq8ohj50u1k1k,1,59.8,32.2,2025-05-11T15:17:00.072Z,2025-05-11T15:17:02Z,15823p8n34f7coivq6wq687is,W. Igor,,,5720852337,213,3.05,5720852333,141,34.5,5720852329,56,Back,5720852331,140,44.0,5720852335,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622899,166,1,1,16,16,uqspd1bx7f6mq8ohj50u1k1k,1,44.0,34.5,2025-05-11T15:17:02.424Z,2025-05-11T15:17:05Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5720852547,140,48.3,5720852553,213,1.19,5720852551,212,12.3,5720852545,56,Back,5720852549,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622945,167,1,1,16,19,uqspd1bx7f6mq8ohj50u1k1k,1,47.9,48.5,2025-05-11T15:17:05.336Z,2025-05-11T15:17:10Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5720852821,141,18.2,5720852825,213,5.15,5720852817,56,Right,5720852819,140,57.0,5720852823,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813622983,168,1,1,16,24,uqspd1bx7f6mq8ohj50u1k1k,1,57.1,18.2,2025-05-11T15:17:10.016Z,2025-05-11T15:17:13Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5720853017,141,41.0,5720853019,212,19.4,5720853015,140,46.0,5720853013,56,Back,5720853021,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623021,169,1,1,16,26,uqspd1bx7f6mq8ohj50u1k1k,1,46.1,41.2,2025-05-11T15:17:12.904Z,2025-05-11T15:17:15Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5720853263,56,Center,5720853267,141,73.8,5720853271,213,1.25,5720853269,212,23.4,5720853265,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623057,170,1,1,16,29,uqspd1bx7f6mq8ohj50u1k1k,1,53.2,73.8,2025-05-11T15:17:15.296Z,2025-05-11T15:17:18Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5720853467,56,Left,5720853473,212,18.0,5720853475,213,0.98,5720853471,141,95.7,5720853469,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623073,171,1,1,16,31,uqspd1bx7f6mq8ohj50u1k1k,0,62.8,95.7,2025-05-11T15:17:17.840Z,2025-05-11T15:17:20Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5720853561,155,,5720853571,213,5.56,5720853565,140,90.0,5720853569,212,38.1,5720853563,56,Center,5720853567,141,58.7,5720853573,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623441,142,1,1,16,58,e5txudmuc2qpc460bs4lb5aff,0,22.3,42.8,2025-05-11T15:17:44.528Z,2025-05-11T15:17:49Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5720855653,140,75.2,5720855661,213,5.95,5720855665,1,,5720855651,56,Right,5720855659,212,58.8,5720855655,141,14.4,5720855649,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623421,172,44,1,17,1,uqspd1bx7f6mq8ohj50u1k1k,1,27.2,80.6,2025-05-11T15:17:47.321Z,2025-05-11T17:29:22Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5720855759,233,143,5720855539,56,Back,5720855543,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623451,143,44,1,17,1,e5txudmuc2qpc460bs4lb5aff,0,72.8,19.4,2025-05-11T15:17:47.322Z,2025-05-11T17:29:23Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5720855809,233,172,5720855705,56,Right,5720855707,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623433,173,12,1,17,1,uqspd1bx7f6mq8ohj50u1k1k,1,31.2,72.4,2025-05-11T15:17:47.664Z,2025-05-11T15:17:51Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5720855597,56,Back,5720855601,141,57.9,5720855605,213,4.99,5720855603,212,10.3,5720855599,140,33.9,5720855687,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623483,144,44,1,17,4,e5txudmuc2qpc460bs4lb5aff,1,66.3,46.0,2025-05-11T15:17:50.839Z,2025-05-11T17:29:23Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5720855861,286,,5720855971,233,174,5720855859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623499,174,44,1,17,4,uqspd1bx7f6mq8ohj50u1k1k,0,33.7,54.0,2025-05-11T15:17:50.840Z,2025-05-11T17:29:24Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5720856023,233,144,5720855937,56,Back,5720855939,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623521,145,1,1,17,4,e5txudmuc2qpc460bs4lb5aff,0,66.7,53.0,2025-05-11T15:17:50.952Z,2025-05-11T17:24:04Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5720856093,3,,5720856097,140,56.2,5720856103,213,3.25,5720856101,212,11.1,5720856095,56,Center,5720856099,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813654675,490,61,1,17,5,uqspd1bx7f6mq8ohj50u1k1k,0,45.5,53.4,2025-05-11T15:17:50.955Z,2025-05-11T15:59:59Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5721027825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623555,146,1,1,17,7,e5txudmuc2qpc460bs4lb5aff,1,56.2,51.2,2025-05-11T15:17:53.279Z,2025-05-11T15:17:55Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5720856301,212,17.8,5720856295,56,Back,5720856299,141,40.4,5720856303,213,3.57,5720856297,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623609,147,1,1,17,9,e5txudmuc2qpc460bs4lb5aff,1,43.7,47.2,2025-05-11T15:17:55.712Z,2025-05-11T15:17:59Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5720856657,212,11.7,5720856653,140,41.1,5720856659,213,1.81,5720856655,141,63.9,5720856651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623667,148,1,1,17,13,e5txudmuc2qpc460bs4lb5aff,1,42.0,63.4,2025-05-11T15:17:59.271Z,2025-05-11T15:18:03Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5720856951,56,Left,5720856963,212,28.9,5720856955,140,62.3,5720856959,141,92.0,5720856947,155,,5720856965,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623739,149,1,1,17,17,e5txudmuc2qpc460bs4lb5aff,1,67.5,92.0,2025-05-11T15:18:03.656Z,2025-05-11T15:18:07Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5720857357,212,17.9,5720857351,56,Left,5720857355,141,90.6,5720857359,213,3.19,5720857353,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623859,150,1,1,17,21,e5txudmuc2qpc460bs4lb5aff,1,45.9,90.6,2025-05-11T15:18:07.232Z,2025-05-11T15:18:15Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5720858079,212,18.5,5720858075,140,63.4,5720858081,213,0.13,5720858077,141,94.2,5720858073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623903,151,1,1,17,29,e5txudmuc2qpc460bs4lb5aff,0,90.3,92.0,2025-05-11T15:18:15.103Z,2025-05-11T17:53:41Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5720858311,140,88.6,5720858307,155,,5720858315,212,6.0,5720858313,141,83.6,5720858317,213,4.41,5720858309,56,Left,5720858305,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623885,176,61,1,17,30,uqspd1bx7f6mq8ohj50u1k1k,1,12.0,15.2,2025-05-11T15:18:16.213Z,2025-05-11T15:18:16Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5720858241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623955,152,44,1,17,31,e5txudmuc2qpc460bs4lb5aff,0,91.2,44.5,2025-05-11T15:18:17.450Z,2025-05-11T17:51:32Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5720858535,56,Center,5720858639,233,177,5720858537,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623911,177,44,1,17,31,uqspd1bx7f6mq8ohj50u1k1k,1,8.8,55.5,2025-05-11T15:18:17.451Z,2025-05-11T17:51:36Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5720858349,285,,5720858691,233,152,5720858347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623945,178,12,1,17,32,uqspd1bx7f6mq8ohj50u1k1k,1,9.5,48.1,2025-05-11T15:18:18.114Z,2025-05-11T17:53:38Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5721597755,15,,5721597571,213,5.48,5721597567,141,45.4,5721597569,212,2.6,5721597565,140,11.2,5720858465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813623967,153,61,1,17,33,e5txudmuc2qpc460bs4lb5aff,1,89.1,44.9,2025-05-11T15:18:19.014Z,2025-05-11T17:51:56Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5720858571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
