id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815278133,117,1,1,10,13,45v50owpvshpijizwwlcw4lni,0,74.8,65.2,2025-05-16T16:12:09.473Z,2025-05-16T16:15:19Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,5730146403,156,,5730146363,56,Center,5730146369,212,7.7,5730146365,140,67.5,5730146367,141,63.7,5730146371,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278155,118,83,1,10,16,45v50owpvshpijizwwlcw4lni,0,70.4,54.6,2025-05-16T16:12:11.984Z,2025-05-16T16:12:14Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,5730146617,399,15823p8n34f7coivq6wq687is,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278177,107,1,1,10,16,uqspd1bx7f6mq8ohj50u1k1k,1,35.1,52.1,2025-05-16T16:12:12.067Z,2025-05-16T16:12:14Z,15823p8n34f7coivq6wq687is,W. Igor,,5730146577,140,26.4,5730146583,213,2.30,5730146575,56,Back,5730146581,212,13.7,5730146579,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278253,108,1,1,10,23,uqspd1bx7f6mq8ohj50u1k1k,0,31.9,91.5,2025-05-16T16:12:19.187Z,2025-05-16T16:12:22Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5730147045,140,74.9,5730147049,212,49.1,5730147043,56,Center,5730147053,1,,5730147047,141,63.0,5730147051,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278323,120,1,1,10,32,45v50owpvshpijizwwlcw4lni,1,27.4,37.0,2025-05-16T16:12:28.577Z,2025-05-16T16:12:30Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,5730147553,141,16.7,5730147549,56,Back,5730147557,213,5.32,5730147551,140,36.5,5730147555,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278375,121,1,1,10,34,45v50owpvshpijizwwlcw4lni,1,38.1,20.7,2025-05-16T16:12:30.264Z,2025-05-16T16:12:35Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730147909,212,22.1,5730147905,140,40.5,5730147911,213,1.46,5730147903,56,Back,5730147907,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278401,122,1,1,10,39,45v50owpvshpijizwwlcw4lni,1,46.8,55.5,2025-05-16T16:12:35.216Z,2025-05-16T16:12:37Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5730148035,141,29.1,5730148039,213,4.71,5730148025,56,Back,5730148037,212,18.0,5730148029,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278407,123,1,1,10,41,45v50owpvshpijizwwlcw4lni,1,54.2,25.9,2025-05-16T16:12:37.712Z,2025-05-16T16:12:38Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730148057,56,Center,5730148063,212,8.4,5730148061,141,29.7,5730148059,140,61.8,5730148065,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278419,124,1,1,10,42,45v50owpvshpijizwwlcw4lni,1,61.8,29.7,2025-05-16T16:12:38.680Z,2025-05-16T16:12:40Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,5730148151,141,7.0,5730148155,213,4.52,5730148147,56,Right,5730148149,140,58.9,5730148153,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278431,125,1,1,10,44,45v50owpvshpijizwwlcw4lni,1,59.0,6.4,2025-05-16T16:12:40.368Z,2025-05-16T16:12:41Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,5730148233,141,22.5,5730148229,56,Center,5730148237,213,1.61,5730148235,212,11.0,5730148231,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278459,126,1,1,10,45,45v50owpvshpijizwwlcw4lni,0,58.6,22.5,2025-05-16T16:12:41.360Z,2025-05-16T16:12:45Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,5730148379,213,6.16,5730148381,1,,5730148371,56,Right,5730148375,141,16.7,5730148373,140,89.8,5730148369,155,,5730148377,212,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278487,109,1,1,10,49,uqspd1bx7f6mq8ohj50u1k1k,1,9.3,83.2,2025-05-16T16:12:45.706Z,2025-05-16T16:12:48Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5730148545,212,10.7,5730148539,56,Back,5730148541,140,4.7,5730148543,141,69.1,5730148547,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278515,110,12,1,10,52,uqspd1bx7f6mq8ohj50u1k1k,1,3.8,68.8,2025-05-16T16:12:48.034Z,2025-05-16T16:12:50Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,5730148703,140,37.1,5730148707,212,36.0,5730148709,213,0.24,5730148705,141,81.5,5730148701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278513,127,44,1,10,54,45v50owpvshpijizwwlcw4lni,1,56.6,21.2,2025-05-16T16:12:50.096Z,2025-05-16T18:05:20Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730148699,286,,5730148777,233,111,5730148697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278527,111,44,1,10,54,uqspd1bx7f6mq8ohj50u1k1k,0,43.4,78.8,2025-05-16T16:12:50.097Z,2025-05-16T18:05:20Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,5730148799,233,127,5730148759,56,Back,5730148761,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278523,128,1,1,10,54,45v50owpvshpijizwwlcw4lni,0,60.9,24.6,2025-05-16T16:12:50.481Z,2025-05-16T16:12:51Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730148731,3,,5730148735,56,Center,5730148749,213,0.69,5730148741,141,34.0,5730148745,212,10.1,5730148739,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278565,113,1,1,10,57,uqspd1bx7f6mq8ohj50u1k1k,1,33.2,69.4,2025-05-16T16:12:52.883Z,2025-05-16T16:12:55Z,15823p8n34f7coivq6wq687is,W. Igor,,5730148937,141,70.6,5730148935,140,37.5,5730148941,213,0.18,5730148939,212,4.6,5730148933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278575,114,1,1,10,59,uqspd1bx7f6mq8ohj50u1k1k,0,46.7,68.4,2025-05-16T16:12:55.571Z,2025-05-16T16:12:56Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,5730148999,141,24.6,5730149001,212,31.5,5730148995,56,Center,5730149003,213,5.04,5730148997,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278579,129,8,1,11,0,45v50owpvshpijizwwlcw4lni,1,34.3,76.3,2025-05-16T16:12:56.688Z,2025-05-16T16:12:56Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5730149039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278607,115,1,1,11,3,uqspd1bx7f6mq8ohj50u1k1k,1,35.1,23.4,2025-05-16T16:12:59.500Z,2025-05-16T16:13:01Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730149219,140,43.7,5730149223,212,9.1,5730149225,213,6.16,5730149221,141,21.8,5730149217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278617,116,1,1,11,5,uqspd1bx7f6mq8ohj50u1k1k,1,44.1,24.0,2025-05-16T16:13:01.019Z,2025-05-16T16:13:15Z,bqcjd0macjc7hmtz7zx34ym6t,R. Çorlu,,5730149307,212,11.2,5730149303,140,33.7,5730149301,56,Back,5730149305,141,27.9,5730149309,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278687,117,1,1,11,7,uqspd1bx7f6mq8ohj50u1k1k,1,35.8,34.5,2025-05-16T16:13:03.235Z,2025-05-16T16:13:10Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730149707,140,33.5,5730149709,141,62.9,5730149711,212,19.5,5730149705,56,Back,5730149713,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278703,118,1,1,11,14,uqspd1bx7f6mq8ohj50u1k1k,1,34.0,64.2,2025-05-16T16:13:10.483Z,2025-05-16T16:13:11Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5730149807,212,12.5,5730149801,56,Back,5730149805,141,81.4,5730149809,213,1.22,5730149803,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278737,119,1,1,11,15,uqspd1bx7f6mq8ohj50u1k1k,1,38.2,83.6,2025-05-16T16:13:11.723Z,2025-05-16T16:13:15Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5730149987,212,8.9,5730149983,140,32.7,5730149989,213,4.01,5730149985,141,73.6,5730149981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278773,120,1,1,11,21,uqspd1bx7f6mq8ohj50u1k1k,1,33.2,55.8,2025-05-16T16:13:17.107Z,2025-05-16T16:13:18Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5730150163,140,34.5,5730150161,56,Back,5730150165,141,27.7,5730150169,213,4.78,5730150167,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278781,121,1,1,11,22,uqspd1bx7f6mq8ohj50u1k1k,1,36.3,23.1,2025-05-16T16:13:18.394Z,2025-05-16T16:13:19Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730150209,140,53.6,5730150219,212,22.9,5730150223,213,5.63,5730150215,141,2.6,5730150207,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278799,122,1,1,11,23,uqspd1bx7f6mq8ohj50u1k1k,1,55.9,3.2,2025-05-16T16:13:19.754Z,2025-05-16T16:13:21Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,5730150333,56,Back,5730150347,213,2.47,5730150343,212,17.1,5730150337,140,43.2,5730150339,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278825,123,1,1,11,25,uqspd1bx7f6mq8ohj50u1k1k,1,41.6,26.1,2025-05-16T16:13:21.426Z,2025-05-16T16:13:24Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730150515,140,33.7,5730150519,212,24.1,5730150517,141,59.4,5730150521,213,1.92,5730150513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278845,124,1,1,11,28,uqspd1bx7f6mq8ohj50u1k1k,1,31.3,58.1,2025-05-16T16:13:24.458Z,2025-05-16T16:13:27Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5730150617,56,Back,5730150625,213,4.97,5730150621,141,28.5,5730150623,212,20.8,5730150619,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278931,125,1,1,11,31,uqspd1bx7f6mq8ohj50u1k1k,1,42.6,24.6,2025-05-16T16:13:27.395Z,2025-05-16T16:13:38Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730151057,140,81.0,5730151061,212,42.5,5730151065,1,,5730151059,141,5.0,5730151055,56,Right,5730151053,155,,5730151063,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815278997,126,1,1,11,44,uqspd1bx7f6mq8ohj50u1k1k,1,95.5,22.7,2025-05-16T16:13:40.555Z,2025-05-16T16:13:54Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,1.0,5730151933,210,13,5730151447,212,14.2,5730151935,154,,5730151441,56,Center,5730151445,141,43.4,5730151449,213,1.67,5730151443,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279003,127,13,1,11,47,uqspd1bx7f6mq8ohj50u1k1k,1,93.6,45.2,2025-05-16T16:13:43.074Z,2025-05-16T18:21:17Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,5730151953,29,,5730544833,391,,5730151951,75,,5730151955,154,,5730151969,230,99.0,5730151967,328,,5730151949,20,,5730151971,231,48.7,5730151963,103,5730151479,22,5730151481,17,,5730151483,56,25,,Center,5730151961,102,39.2,5730151957,55,,,,,,,,,126,,,,,,
2815279075,128,5,1,11,48,uqspd1bx7f6mq8ohj50u1k1k,0,101.2,42.4,2025-05-16T16:13:43.928Z,2025-05-16T18:07:43Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,5730151911,56,Center,5730152367,233,130,5730151913,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279151,130,5,1,11,48,45v50owpvshpijizwwlcw4lni,1,-1.2,57.6,2025-05-16T16:13:43.928Z,2025-05-16T18:07:29Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730152359,233,128,5730152299,346,,5730152297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279205,131,1,1,12,12,45v50owpvshpijizwwlcw4lni,1,4.7,60.5,2025-05-16T16:14:08.056Z,2025-05-16T16:14:16Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,5730152647,237,,5730152637,140,4.4,5730152641,212,10.2,5730152639,141,45.5,5730152979,189,,5730152635,56,Back,5730152633,124,,5730152643,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279243,132,1,1,12,13,45v50owpvshpijizwwlcw4lni,1,4.6,45.2,2025-05-16T16:14:09.208Z,2025-05-16T16:14:13Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,5730152817,212,22.2,5730152819,213,4.86,5730152811,56,Back,5730152815,141,12.9,5730152813,140,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279255,133,1,1,12,17,45v50owpvshpijizwwlcw4lni,0,8.2,9.1,2025-05-16T16:14:13.368Z,2025-05-16T16:14:14Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730152893,141,0.0,5730152897,213,6.13,5730152889,56,Right,5730152887,155,,5730152899,1,,5730152891,140,50.8,5730152895,212,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279279,129,5,1,12,18,uqspd1bx7f6mq8ohj50u1k1k,1,54.3,101.5,2025-05-16T16:14:13.938Z,2025-05-16T18:07:44Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,5730153013,347,,5730153051,233,134,5730153011,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279261,134,5,1,12,18,45v50owpvshpijizwwlcw4lni,0,45.7,-1.5,2025-05-16T16:14:13.938Z,2025-05-16T18:07:44Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730152935,347,,5730153085,233,129,5730152933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279439,130,1,1,12,36,uqspd1bx7f6mq8ohj50u1k1k,1,63.7,100.0,2025-05-16T16:14:32.754Z,2025-05-16T16:14:35Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5730153957,140,72.8,5730153953,107,,5730153963,213,5.56,5730153961,212,12.8,5730153959,141,88.9,5730153955,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279443,131,61,1,12,39,uqspd1bx7f6mq8ohj50u1k1k,0,73.7,88.9,2025-05-16T16:14:35.722Z,2025-05-16T16:14:36Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,5730153981,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279479,136,1,1,12,41,45v50owpvshpijizwwlcw4lni,1,41.4,6.1,2025-05-16T16:14:37.456Z,2025-05-16T16:14:39Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,5730154167,212,10.7,5730154163,141,20.1,5730154157,56,Back,5730154171,213,2.05,5730154159,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279501,137,1,1,12,43,45v50owpvshpijizwwlcw4lni,1,34.6,21.0,2025-05-16T16:14:39.200Z,2025-05-16T16:14:41Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5730154299,140,24.2,5730154303,212,17.3,5730154301,141,40.7,5730154305,213,2.25,5730154297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279503,138,1,1,12,45,45v50owpvshpijizwwlcw4lni,1,24.1,40.0,2025-05-16T16:14:41.376Z,2025-05-16T16:14:42Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,5730154315,56,Back,5730154323,213,4.85,5730154319,141,29.1,5730154317,140,25.1,5730154321,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279543,139,1,1,12,46,45v50owpvshpijizwwlcw4lni,1,25.1,29.1,2025-05-16T16:14:42.064Z,2025-05-16T16:14:47Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730154521,140,26.2,5730154525,212,12.8,5730154527,213,1.48,5730154519,56,Back,5730154523,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279591,140,1,1,12,51,45v50owpvshpijizwwlcw4lni,1,31.9,52.1,2025-05-16T16:14:47.336Z,2025-05-16T16:14:53Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,5730154781,141,31.9,5730154785,212,14.4,5730154775,56,Back,5730154787,213,5.02,5730154777,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279653,141,1,1,12,57,45v50owpvshpijizwwlcw4lni,1,47.5,22.1,2025-05-16T16:14:53.145Z,2025-05-16T16:15:01Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730155227,212,28.5,5730155223,140,41.3,5730155221,56,Back,5730155225,141,62.9,5730155229,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279693,142,1,1,13,5,45v50owpvshpijizwwlcw4lni,1,46.6,55.2,2025-05-16T16:15:01.168Z,2025-05-16T16:15:05Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,5730155463,56,Back,5730155467,141,27.0,5730155469,212,19.2,5730155465,140,47.5,5730155471,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279717,143,1,1,13,9,45v50owpvshpijizwwlcw4lni,1,56.2,24.7,2025-05-16T16:15:05.264Z,2025-05-16T16:15:07Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5730155579,140,62.5,5730155589,212,15.2,5730155593,213,5.16,5730155575,56,Right,5730155585,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279735,144,1,1,13,11,45v50owpvshpijizwwlcw4lni,1,62.5,4.6,2025-05-16T16:15:07.127Z,2025-05-16T16:15:09Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,5730155697,213,0.97,5730155689,56,Right,5730155693,141,15.2,5730155691,140,67.2,5730155695,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279767,145,1,1,13,13,45v50owpvshpijizwwlcw4lni,1,67.2,15.2,2025-05-16T16:15:09.183Z,2025-05-16T16:15:12Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,5730155873,212,24.2,5730155867,56,Right,5730155869,140,90.2,5730155871,141,12.2,5730155875,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279779,146,1,1,13,16,45v50owpvshpijizwwlcw4lni,0,95.9,10.4,2025-05-16T16:15:12.343Z,2025-05-16T16:15:13Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,5730155941,2,,5730155945,56,Center,5730155949,141,49.6,5730155943,155,,5730155953,213,1.36,5730155947,140,100.0,5730155951,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279953,132,5,1,13,17,uqspd1bx7f6mq8ohj50u1k1k,1,-1.2,50.1,2025-05-16T16:15:13.357Z,2025-05-16T18:07:45Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5730156917,346,,5730156915,56,Back,5730156973,233,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279839,147,5,1,13,17,45v50owpvshpijizwwlcw4lni,0,101.2,49.9,2025-05-16T16:15:13.357Z,2025-05-16T18:07:45Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,5730156253,346,,5730156989,233,132,5730156251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279971,133,1,1,13,32,uqspd1bx7f6mq8ohj50u1k1k,1,4.4,41.9,2025-05-16T16:15:28.849Z,2025-05-16T16:15:30Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730157043,140,4.5,5730157041,56,Back,5730157039,124,,5730157045,141,48.7,5730157049,213,1.55,5730157047,212,4.6,5730157053,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279987,134,1,1,13,33,uqspd1bx7f6mq8ohj50u1k1k,1,4.6,48.5,2025-05-16T16:15:29.737Z,2025-05-16T16:15:32Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,5730157115,140,14.2,5730157119,212,17.8,5730157117,141,27.0,5730157121,213,5.32,5730157113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815279991,135,1,1,13,36,uqspd1bx7f6mq8ohj50u1k1k,0,22.0,22.7,2025-05-16T16:15:31.954Z,2025-05-16T16:15:37Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730157129,141,26.2,5730157125,56,Back,5730157439,286,,5730157133,213,1.12,5730157435,233,148,5730157433,236,,5730157131,212,2.6,5730157127,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280037,148,74,1,13,36,45v50owpvshpijizwwlcw4lni,1,77.5,76.9,2025-05-16T16:15:31.955Z,2025-05-16T18:05:37Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,5730157431,285,,5730157457,233,135,5730157429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280031,136,1,1,13,39,uqspd1bx7f6mq8ohj50u1k1k,0,33.3,6.7,2025-05-16T16:15:35.233Z,2025-05-16T16:15:36Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,5730157413,213,0.52,5730157417,1,,5730157397,56,Back,5730157409,212,14.5,5730157401,140,45.3,5730157393,157,,5730157405,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280081,149,1,1,13,42,45v50owpvshpijizwwlcw4lni,0,55.2,70.5,2025-05-16T16:15:38.831Z,2025-05-16T17:00:51Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,5730157713,212,15.4,5730157709,140,69.9,5730157705,157,,5730157715,213,6.27,5730157711,141,70.3,5730157717,1,,5730157707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280069,137,44,1,13,43,uqspd1bx7f6mq8ohj50u1k1k,1,33.0,25.0,2025-05-16T16:15:39.208Z,2025-05-16T18:05:20Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730157607,285,,5730158499,233,150,5730157605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280087,150,44,1,13,43,45v50owpvshpijizwwlcw4lni,0,67.0,75.0,2025-05-16T16:15:39.209Z,2025-05-16T18:05:21Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,5730157757,286,,5730157755,56,Center,5730158483,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280073,138,1,1,13,44,uqspd1bx7f6mq8ohj50u1k1k,0,33.0,21.5,2025-05-16T16:15:39.925Z,2025-05-16T16:55:13Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5730173441,140,38.5,5730157655,56,Back,5730173439,3,,5730173445,212,6.1,5730173447,213,5.93,5730173443,141,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280097,151,43,1,13,45,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-16T16:15:41.070Z,2025-05-16T17:00:53Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,5730157783,212,2.1,5730157781,141,68.8,5730157775,3,0,5730157785,213,3.64,5730157779,140,68.1,5730157777,56,Center,5730269701,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280111,152,1,1,13,47,45v50owpvshpijizwwlcw4lni,1,60.8,72.9,2025-05-16T16:15:43.111Z,2025-05-16T17:01:08Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5730157893,140,64.6,5730157899,213,1.26,5730270101,3,,5730157895,141,91.1,5730157891,56,Left,5730157897,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
