id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2793764531,87,1,1,12,23,d8w1m5j3jbd1eva8524dv4a20,0,57.0,0.0,2025-03-30T15:14:13.008Z,2025-03-30T15:24:53Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5611389349,140,68.7,5611389345,107,,5611389355,213,0.70,5611389353,212,16.0,5611389347,56,Right,5611389351,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793764477,140,12,1,12,24,80hgdmpkvdrhw1ge9nks2kxvy,1,25.5,91.8,2025-03-30T15:14:14.339Z,2025-03-30T15:15:22Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,5611396013,212,8.0,5611396015,213,0.89,5611389063,56,Back,5611396011,141,100.0,5611396009,140,30.3,5611396003,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793764617,88,5,1,12,25,d8w1m5j3jbd1eva8524dv4a20,1,68.6,-1.4,2025-03-30T15:14:15.283Z,2025-03-30T17:41:29Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5611389777,347,,5611389893,233,141,5611389775,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793764507,141,5,1,12,25,80hgdmpkvdrhw1ge9nks2kxvy,0,31.4,101.4,2025-03-30T15:14:15.283Z,2025-03-30T17:41:29Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,5611389185,347,,5611389183,56,Back,5611389919,233,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793764773,89,1,1,12,30,d8w1m5j3jbd1eva8524dv4a20,1,64.8,0.0,2025-03-30T15:14:19.759Z,2025-03-30T15:14:25Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5611390581,212,19.0,5611390575,56,Center,5611390583,213,1.97,5611390579,141,24.1,5611390573,107,,5611390577,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793764787,90,1,1,12,36,d8w1m5j3jbd1eva8524dv4a20,1,57.4,25.5,2025-03-30T15:14:25.623Z,2025-03-30T16:02:32Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5611390667,141,52.8,5611390663,56,Back,5611390665,140,41.5,5611390671,213,2.30,5611390669,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793764841,91,1,1,12,37,d8w1m5j3jbd1eva8524dv4a20,1,41.3,54.6,2025-03-30T15:14:26.768Z,2025-03-30T15:14:29Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5611390951,213,1.33,5611390947,141,78.2,5611390943,56,Back,5611390945,140,45.0,5611390949,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793764919,92,1,1,12,39,d8w1m5j3jbd1eva8524dv4a20,1,45.7,84.5,2025-03-30T15:14:29.391Z,2025-03-30T15:14:32Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5611391329,56,Left,5611391337,141,88.7,5611391341,212,19.7,5611391335,140,64.3,5611391343,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793765037,93,1,1,12,43,d8w1m5j3jbd1eva8524dv4a20,1,66.3,93.6,2025-03-30T15:14:32.775Z,2025-03-30T15:14:38Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,5611391957,140,51.4,5611391963,213,3.31,5611391961,212,15.9,5611391955,56,Left,5611391959,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793765107,94,1,1,12,49,d8w1m5j3jbd1eva8524dv4a20,1,46.9,86.9,2025-03-30T15:14:38.735Z,2025-03-30T16:02:57Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5611392393,141,66.9,5611392397,212,17.4,5611392401,213,4.04,5611392385,56,Back,5611392389,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793765211,95,1,1,12,52,d8w1m5j3jbd1eva8524dv4a20,1,36.1,68.2,2025-03-30T15:14:42.359Z,2025-03-30T15:14:49Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5611392999,140,41.1,5611393005,212,27.5,5611392997,56,Back,5611393009,213,4.90,5611393001,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793765335,96,1,1,12,59,d8w1m5j3jbd1eva8524dv4a20,1,66.4,14.0,2025-03-30T15:14:49Z,2025-03-30T15:14:58Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5611393741,212,10.7,5611393733,56,Right,5611393737,141,2.6,5611393745,213,5.47,5611393735,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793765339,97,4,1,13,6,d8w1m5j3jbd1eva8524dv4a20,1,70.4,6.8,2025-03-30T15:14:55.818Z,2025-03-30T15:16:06Z,6685o2ur8lnocqbwtxit8jdas,I. Camara,,5611401081,294,,5611393825,13,,5611393829,152,,5611393869,233,143,5611393827,56,Right,5611393833,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793765305,143,4,1,13,6,80hgdmpkvdrhw1ge9nks2kxvy,0,29.6,93.2,2025-03-30T15:14:55.819Z,2025-03-30T15:16:57Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,5611393591,56,Back,5611393593,152,,5611400591,294,,5611393597,285,,5611393589,13,,5611393905,233,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793765939,98,1,1,13,39,d8w1m5j3jbd1eva8524dv4a20,1,76.1,5.9,2025-03-30T15:15:29.336Z,2025-03-30T16:03:19Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5611397039,212,39.4,5611397035,140,38.8,5611397031,152,,5611397043,1,,5611397041,213,3.03,5611397033,56,Back,5611397037,141,12.5,5611397029,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793766013,99,1,1,13,42,d8w1m5j3jbd1eva8524dv4a20,1,39.2,14.0,2025-03-30T15:15:31.991Z,2025-03-30T16:03:23Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5611397477,141,36.6,5611397473,56,Back,5611397481,212,21.2,5611397475,140,25.3,5611397485,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793766067,100,1,1,13,45,d8w1m5j3jbd1eva8524dv4a20,0,24.6,33.7,2025-03-30T15:15:35.368Z,2025-03-30T15:15:37Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,5611397817,1,,5611397809,140,64.2,5611397805,157,,5611397815,213,0.56,5611397813,212,49.1,5611397807,56,Center,5611397811,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793766119,144,1,1,13,48,80hgdmpkvdrhw1ge9nks2kxvy,1,36.4,30.3,2025-03-30T15:15:38.259Z,2025-03-30T15:15:40Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,5611398147,212,7.3,5611398151,213,0.43,5611398141,140,42.7,5611398143,141,34.8,5611398139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793766149,146,1,1,13,51,80hgdmpkvdrhw1ge9nks2kxvy,0,46.2,38.3,2025-03-30T15:15:40.676Z,2025-03-30T15:15:41Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,5611398247,56,Center,5611398251,141,26.4,5611398253,212,19.6,5611398255,213,5.86,5611398249,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793766197,101,43,1,13,53,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-03-30T15:15:42.768Z,2025-03-30T16:03:38Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5611681767,144,1,5611398467,141,86.0,5611398469,212,9.7,5611398465,140,39.6,5611398471,213,1.36,5611398463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793766211,102,43,1,13,54,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-03-30T15:15:43.856Z,2025-03-30T15:15:47Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5611398911,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793766231,103,4,1,13,55,d8w1m5j3jbd1eva8524dv4a20,1,37.2,77.4,2025-03-30T15:15:45.112Z,2025-03-30T19:16:57Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5611398671,13,,5611398673,56,Back,5611399027,233,147,5611398677,265,,5611398679,286,,5611398675,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793766281,147,4,1,13,55,80hgdmpkvdrhw1ge9nks2kxvy,0,62.8,22.6,2025-03-30T15:15:45.113Z,2025-03-30T17:07:27Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,5611398955,152,,5611402723,55,148,5611399035,233,103,5611398959,265,,5611398963,285,,5611398951,56,Center,5611398947,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793766323,148,17,1,13,59,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-03-30T15:15:49.459Z,2025-03-30T15:16:23Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,5611399163,31,,5611402703,55,147,5611399165,392,,5611399167,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767153,104,1,1,14,36,d8w1m5j3jbd1eva8524dv4a20,1,36.0,71.4,2025-03-30T15:16:26.287Z,2025-03-30T15:16:29Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5611403513,140,41.0,5611403501,5,,5611403517,212,35.5,5611403519,213,4.86,5611403515,141,19.8,5611403505,152,,5611403521,1,,5611403509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767321,105,1,1,14,40,d8w1m5j3jbd1eva8524dv4a20,1,41.0,19.8,2025-03-30T15:16:29.695Z,2025-03-30T15:16:37Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5611404457,141,10.3,5611404453,56,Right,5611404461,213,6.04,5611404455,140,65.4,5611404459,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767337,106,4,1,14,45,d8w1m5j3jbd1eva8524dv4a20,1,63.8,15.8,2025-03-30T15:16:35.483Z,2025-03-30T15:16:41Z,6685o2ur8lnocqbwtxit8jdas,I. Camara,,5611404535,13,,5611404539,152,,5611404609,233,149,5611404537,56,Right,5611404541,265,,5611404543,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793767295,149,4,1,14,45,80hgdmpkvdrhw1ge9nks2kxvy,0,36.2,84.2,2025-03-30T15:16:35.484Z,2025-03-30T15:16:41Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,5611404339,265,,5611404691,233,106,5611404335,56,Back,5611404337,152,,5611404343,285,,5611404333,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768283,107,1,1,15,22,d8w1m5j3jbd1eva8524dv4a20,1,65.6,14.0,2025-03-30T15:17:11.911Z,2025-03-30T15:17:16Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5611409415,140,90.3,5611409419,212,46.2,5611409409,155,,5611409421,213,0.98,5611409413,56,Center,5611409411,152,,5611409407,5,,5611409425,1,,5611409417,141,70.3,5611409403,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768297,108,44,1,15,25,d8w1m5j3jbd1eva8524dv4a20,1,91.0,64.6,2025-03-30T15:17:15.226Z,2025-03-30T16:04:07Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5611409477,56,Center,5611409679,233,150,5611409479,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768231,150,44,1,15,25,80hgdmpkvdrhw1ge9nks2kxvy,0,9.0,35.4,2025-03-30T15:17:15.227Z,2025-03-30T15:17:18Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,5611409233,285,,5611409709,233,108,5611409229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768313,109,1,1,15,26,d8w1m5j3jbd1eva8524dv4a20,0,90.5,70.3,2025-03-30T15:17:15.743Z,2025-03-30T19:15:37Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5611409585,56,Center,5611409589,141,46.4,5611409583,3,,5611409593,213,4.76,5611409587,140,91.3,5611409591,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768369,151,12,1,15,27,80hgdmpkvdrhw1ge9nks2kxvy,1,9.7,43.0,2025-03-30T15:17:17.115Z,2025-03-30T15:17:20Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,5611409915,213,4.67,5611409983,167,,5611409911,212,30.3,5611409901,56,Back,5611409905,141,0.0,5611409903,140,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768647,110,5,1,15,29,d8w1m5j3jbd1eva8524dv4a20,1,88.2,101.2,2025-03-30T15:17:18.711Z,2025-03-30T17:41:30Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,5611411367,56,Left,5611414779,233,152,5611411371,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768377,152,5,1,15,29,80hgdmpkvdrhw1ge9nks2kxvy,0,11.8,-1.2,2025-03-30T15:17:18.711Z,2025-03-30T17:41:30Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,5611409951,347,,5611409949,56,Back,5611414811,233,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768735,111,1,1,15,40,d8w1m5j3jbd1eva8524dv4a20,0,77.4,100.0,2025-03-30T15:17:29.783Z,2025-03-30T16:04:28Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5611411933,107,,5611411941,212,19.0,5611411943,213,4.98,5611411937,140,82.2,5611411935,56,Center,5611411939,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768627,153,8,1,15,41,80hgdmpkvdrhw1ge9nks2kxvy,1,4.7,13.8,2025-03-30T15:17:31.139Z,2025-03-30T15:17:31Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,5611411275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768787,154,1,1,15,42,80hgdmpkvdrhw1ge9nks2kxvy,1,5.5,10.4,2025-03-30T15:17:31.795Z,2025-03-30T15:18:38Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,5611412169,213,0.40,5611412165,141,31.2,5611418849,157,,5611418851,1,,5611412161,56,Back,5611412163,140,37.5,5611412167,212,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768803,155,4,1,15,50,80hgdmpkvdrhw1ge9nks2kxvy,1,42.0,21.9,2025-03-30T15:17:39.620Z,2025-03-30T18:00:46Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,5611412967,233,112,5611412375,152,,5611412369,13,,5611412371,295,,5611412373,56,Back,5611412377,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768881,112,4,1,15,50,d8w1m5j3jbd1eva8524dv4a20,0,58.0,78.1,2025-03-30T15:17:39.621Z,2025-03-30T16:04:41Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5611412905,13,,5611412921,285,,5611412917,152,,5611412909,295,,5611413021,233,155,5611412913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793768975,156,1,1,15,58,80hgdmpkvdrhw1ge9nks2kxvy,1,42.7,22.9,2025-03-30T15:17:47.771Z,2025-03-30T15:17:49Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,5611413281,213,2.00,5611413269,5,,5611413275,140,36.7,5611413279,212,15.2,5611413277,141,43.3,5611413319,189,,5611413273,56,Back,5611413271,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769001,157,1,1,15,59,80hgdmpkvdrhw1ge9nks2kxvy,1,37.2,43.1,2025-03-30T15:17:49.219Z,2025-03-30T15:17:50Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,5611413411,140,50.5,5611413413,141,54.6,5611413417,212,16.0,5611413421,213,0.51,5611413409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769013,158,1,1,16,0,80hgdmpkvdrhw1ge9nks2kxvy,1,50.5,54.6,2025-03-30T15:17:50.051Z,2025-03-30T15:17:51Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,5611413585,156,,5611413519,212,25.6,5611413515,141,20.9,5611413505,56,Back,5611413509,140,39.6,5611413523,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769091,159,1,1,16,2,80hgdmpkvdrhw1ge9nks2kxvy,1,43.0,21.1,2025-03-30T15:17:52.250Z,2025-03-30T15:17:54Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,5611414021,213,5.83,5611414015,140,60.6,5611414019,212,20.5,5611414017,141,8.0,5611414013,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769167,160,1,1,16,4,80hgdmpkvdrhw1ge9nks2kxvy,1,59.3,8.9,2025-03-30T15:17:54.490Z,2025-03-30T15:17:57Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,5611414367,56,Back,5611414371,141,18.7,5611414373,212,16.1,5611414375,213,2.72,5611414369,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769249,161,1,1,16,7,80hgdmpkvdrhw1ge9nks2kxvy,1,47.4,23.2,2025-03-30T15:17:57.331Z,2025-03-30T15:18:01Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,5611414783,155,,5611414797,1,,5611414791,141,89.3,5611414787,56,Left,5611414793,212,54.5,5611414789,140,76.7,5611414785,196,,5611414795,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769273,162,1,1,16,11,80hgdmpkvdrhw1ge9nks2kxvy,1,76.6,89.3,2025-03-30T15:18:01.506Z,2025-03-30T15:18:02Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,5611414921,140,70.0,5611414923,141,80.3,5611414919,56,Left,5611414927,213,3.87,5611414925,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769331,163,1,1,16,13,80hgdmpkvdrhw1ge9nks2kxvy,1,70.0,80.3,2025-03-30T15:18:02.667Z,2025-03-30T15:18:04Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,5611415177,213,3.55,5611415173,141,75.7,5611415171,140,63.2,5611415175,212,7.8,5611415169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769367,164,1,1,16,15,80hgdmpkvdrhw1ge9nks2kxvy,1,63.2,75.7,2025-03-30T15:18:04.642Z,2025-03-30T15:18:06Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,5611415305,56,Center,5611415309,141,65.2,5611415307,140,67.0,5611415311,212,8.2,5611415313,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769407,165,1,1,16,16,80hgdmpkvdrhw1ge9nks2kxvy,1,67.5,65.3,2025-03-30T15:18:06.115Z,2025-03-30T15:18:07Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,5611415471,212,9.7,5611415473,213,3.53,5611415467,140,58.9,5611415465,56,Center,5611415469,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769467,166,1,1,16,20,80hgdmpkvdrhw1ge9nks2kxvy,1,58.6,67.0,2025-03-30T15:18:09.562Z,2025-03-30T15:18:11Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,5611415809,56,Left,5611415811,140,60.5,5611415819,213,1.38,5611415813,141,81.8,5611415815,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769649,167,1,1,16,21,80hgdmpkvdrhw1ge9nks2kxvy,1,60.4,81.8,2025-03-30T15:18:11.242Z,2025-03-30T15:18:19Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,5611416877,141,92.0,5611416881,213,0.53,5611416875,140,71.7,5611416873,56,Left,5611416879,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769663,168,61,1,16,29,80hgdmpkvdrhw1ge9nks2kxvy,0,90.5,87.7,2025-03-30T15:18:19.370Z,2025-03-30T15:18:19Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,5611416959,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769829,113,56,1,16,36,d8w1m5j3jbd1eva8524dv4a20,1,5.7,18.9,2025-03-30T15:18:26.343Z,2025-03-30T15:18:26Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5611417675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770063,114,5,1,16,38,d8w1m5j3jbd1eva8524dv4a20,1,-1.6,23.1,2025-03-30T15:18:27.752Z,2025-03-30T17:41:30Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5611446189,233,169,5611418971,346,,5611418969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793769681,169,5,1,16,38,80hgdmpkvdrhw1ge9nks2kxvy,0,101.6,76.9,2025-03-30T15:18:27.752Z,2025-03-30T17:41:31Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,5611417047,56,Center,5611417049,346,,5611446211,233,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770083,115,1,1,16,50,d8w1m5j3jbd1eva8524dv4a20,1,4.2,50.0,2025-03-30T15:18:40.039Z,2025-03-30T15:18:41Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,5611419029,141,57.5,5611419037,237,,5611419023,124,,5611419025,56,Back,5611419033,213,1.27,5611419031,212,5.3,5611419027,140,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770165,116,1,1,16,51,d8w1m5j3jbd1eva8524dv4a20,0,5.8,57.9,2025-03-30T15:18:40.983Z,2025-03-30T15:18:45Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5611419461,141,71.5,5611419463,212,29.5,5611419457,56,Back,5611419465,213,0.32,5611419459,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770175,117,50,1,16,52,d8w1m5j3jbd1eva8524dv4a20,1,32.8,73.7,2025-03-30T15:18:41.801Z,2025-03-30T15:18:53Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5611419529,285,,5611419969,233,170,5611419527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770117,170,7,1,16,52,80hgdmpkvdrhw1ge9nks2kxvy,1,67.2,26.3,2025-03-30T15:18:41.802Z,2025-03-30T15:18:53Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,5611419199,286,,5611419195,56,Center,5611419951,233,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770141,172,1,1,16,53,80hgdmpkvdrhw1ge9nks2kxvy,0,69.4,24.6,2025-03-30T15:18:42.811Z,2025-03-30T15:18:43Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,5611419315,213,0.81,5611419313,212,12.1,5611419307,56,Center,5611419311,141,37.5,5611419309,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770239,118,12,1,16,56,d8w1m5j3jbd1eva8524dv4a20,1,12.1,63.1,2025-03-30T15:18:45.808Z,2025-03-30T15:18:49Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5611419889,141,92.3,5611419883,56,Back,5611419885,140,40.5,5611419891,212,35.8,5611419895,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793775383,155,5,1,16,56,d8w1m5j3jbd1eva8524dv4a20,0,36.4,100.8,2025-03-30T15:18:46.410Z,2025-03-30T17:41:31Z,,,,5611450139,56,Back,5611450245,233,173,5611450141,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770265,173,5,1,16,56,80hgdmpkvdrhw1ge9nks2kxvy,1,63.6,-0.8,2025-03-30T15:18:46.410Z,2025-03-30T17:41:31Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,5611450183,233,155,5611420031,56,Right,5611420033,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770395,174,1,1,17,1,80hgdmpkvdrhw1ge9nks2kxvy,1,67.8,0.0,2025-03-30T15:18:51.514Z,2025-03-30T15:18:59Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,5611420731,213,2.79,5611420727,141,4.6,5611420713,107,,5611420719,56,Right,5611420723,140,57.7,5611420729,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793770431,175,1,1,17,9,80hgdmpkvdrhw1ge9nks2kxvy,1,63.2,20.5,2025-03-30T15:18:59.218Z,2025-03-30T15:19:01Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,5611420947,212,9.7,5611420939,56,Center,5611420943,140,57.1,5611420945,141,31.2,5611420949,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
