id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2819775577,148,1,1,24,26,e5txudmuc2qpc460bs4lb5aff,1,34.5,20.9,2025-05-28T17:25:25.353Z,2025-05-28T17:25:28Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5755002695,56,Back,5755002701,212,18.7,5755002699,141,46.1,5755002697,140,27.4,5755002703,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775587,149,1,1,24,29,e5txudmuc2qpc460bs4lb5aff,1,27.3,47.8,2025-05-28T17:25:28.561Z,2025-05-28T17:25:32Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755002783,213,1.31,5755002775,56,Back,5755002777,140,32.7,5755002779,141,79.4,5755002781,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775605,150,1,1,24,32,e5txudmuc2qpc460bs4lb5aff,1,36.7,82.6,2025-05-28T17:25:31.953Z,2025-05-28T17:25:34Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5755002917,1,,5755002909,140,69.6,5755002913,212,34.6,5755002907,56,Left,5755002915,213,0.08,5755002911,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775609,151,61,1,24,34,e5txudmuc2qpc460bs4lb5aff,0,69.6,86.5,2025-05-28T17:25:34.185Z,2025-05-28T17:25:34Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5755002945,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775645,247,1,1,24,35,c7jgkxx1czv5etn7snf1r6p2m,1,28.0,8.5,2025-05-28T17:25:35.171Z,2025-05-28T17:25:42Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5755003155,213,0.80,5755003151,141,21.8,5755003147,56,Back,5755003149,140,36.4,5755003153,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775635,152,83,1,24,40,e5txudmuc2qpc460bs4lb5aff,0,69.7,79.3,2025-05-28T17:25:40.082Z,2025-05-28T17:25:43Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5755003199,399,544reefy86rc8827sl3xh3oph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775649,248,61,1,24,42,c7jgkxx1czv5etn7snf1r6p2m,1,32.8,27.1,2025-05-28T17:25:42.132Z,2025-05-28T17:25:42Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5755003171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775651,153,83,1,24,43,e5txudmuc2qpc460bs4lb5aff,0,69.6,79.3,2025-05-28T17:25:42.801Z,2025-05-28T17:27:46Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5755003271,399,8cjgce68a2vla1ebamgac4nx0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775655,249,1,1,24,43,c7jgkxx1czv5etn7snf1r6p2m,1,33.5,33.4,2025-05-28T17:25:43.179Z,2025-05-28T17:26:52Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5755003219,212,23.1,5755003215,140,29.1,5755003217,141,66.7,5755003213,56,Back,5755003221,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775659,250,1,1,24,46,c7jgkxx1czv5etn7snf1r6p2m,1,29.5,71.7,2025-05-28T17:25:45.315Z,2025-05-28T17:25:46Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5755003251,213,0.47,5755003247,141,82.3,5755003249,212,16.0,5755003245,140,43.1,5755003243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775673,251,1,1,24,48,c7jgkxx1czv5etn7snf1r6p2m,1,43.1,82.1,2025-05-28T17:25:47.564Z,2025-05-28T17:25:48Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5755003341,56,Left,5755003349,213,0.63,5755003347,212,14.6,5755003343,140,54.3,5755003345,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775685,252,1,1,24,49,c7jgkxx1czv5etn7snf1r6p2m,1,54.3,94.7,2025-05-28T17:25:48.531Z,2025-05-28T17:25:53Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5755003433,141,79.3,5755003437,213,3.99,5755003435,212,14.0,5755003431,140,45.5,5755003429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775691,253,1,1,24,54,c7jgkxx1czv5etn7snf1r6p2m,1,59.0,70.8,2025-05-28T17:25:53.524Z,2025-05-28T17:25:55Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755003473,213,6.04,5755003465,56,Center,5755003467,140,68.4,5755003469,141,67.2,5755003471,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775697,254,1,1,24,56,c7jgkxx1czv5etn7snf1r6p2m,1,69.2,64.8,2025-05-28T17:25:55.460Z,2025-05-28T17:25:58Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5755003511,56,Center,5755003519,213,1.69,5755003513,140,68.4,5755003517,212,6.8,5755003515,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775709,255,1,1,24,59,c7jgkxx1czv5etn7snf1r6p2m,1,78.5,70.8,2025-05-28T17:25:58.707Z,2025-05-28T17:26:01Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755003589,56,Center,5755003597,213,5.32,5755003593,141,55.1,5755003591,140,85.6,5755003595,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775711,256,1,1,25,1,c7jgkxx1czv5etn7snf1r6p2m,0,85.6,55.1,2025-05-28T17:26:01.227Z,2025-05-28T17:26:02Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5755003601,56,Center,5755003609,213,6.21,5755003607,212,11.9,5755003603,140,96.9,5755003605,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775783,155,1,1,25,18,e5txudmuc2qpc460bs4lb5aff,1,6.0,51.5,2025-05-28T17:26:17.281Z,2025-05-28T17:28:05Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5755004021,141,30.7,5755004025,213,4.84,5755004011,123,,5755004023,212,14.3,5755004017,140,7.7,5755004013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775791,156,1,1,25,19,e5txudmuc2qpc460bs4lb5aff,1,12.5,32.1,2025-05-28T17:26:18.521Z,2025-05-28T17:26:20Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755004065,213,5.25,5755004061,141,7.6,5755004057,56,Back,5755004059,140,22.0,5755004063,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775797,157,1,1,25,20,e5txudmuc2qpc460bs4lb5aff,0,22.0,7.6,2025-05-28T17:26:20.137Z,2025-05-28T17:26:22Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5755004103,213,0.01,5755004145,286,,5755004141,233,257,5755004097,140,26.4,5755004099,141,7.7,5755004139,236,,5755004101,212,4.6,5755004095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775805,257,74,1,25,20,c7jgkxx1czv5etn7snf1r6p2m,1,75.1,94.5,2025-05-28T17:26:20.138Z,2025-05-28T19:11:10Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5755004137,285,,5755004135,56,Left,5755004147,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775811,158,5,1,25,23,e5txudmuc2qpc460bs4lb5aff,1,25.9,-1.4,2025-05-28T17:26:22.913Z,2025-05-28T17:26:25Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5755004213,233,258,5755004183,56,Back,5755004185,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775807,258,5,1,25,23,c7jgkxx1czv5etn7snf1r6p2m,0,74.1,101.4,2025-05-28T17:26:22.913Z,2025-05-28T19:16:23Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5755004217,233,158,5755004153,347,,5755004151,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775899,159,1,1,25,39,e5txudmuc2qpc460bs4lb5aff,1,31.2,0.0,2025-05-28T17:26:38.585Z,2025-05-28T17:26:44Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5755004657,212,9.5,5755004659,213,0.67,5755004653,140,38.3,5755004651,56,Back,5755004655,141,6.8,5755004649,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775903,160,4,1,25,44,e5txudmuc2qpc460bs4lb5aff,1,40.9,8.2,2025-05-28T17:26:43.969Z,2025-05-28T17:26:51Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5755004831,295,,5755004787,233,259,5755004681,152,,5755004677,13,,5755004685,286,,5755004679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775905,259,4,1,25,44,c7jgkxx1czv5etn7snf1r6p2m,0,59.1,91.8,2025-05-28T17:26:43.970Z,2025-05-28T19:41:26Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5755004755,295,,5755004751,13,,5755004759,56,Left,5755004795,233,160,5755004765,285,,5755004761,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775951,161,1,1,25,56,e5txudmuc2qpc460bs4lb5aff,1,40.1,7.3,2025-05-28T17:26:55.793Z,2025-05-28T18:00:42Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5755004989,212,25.0,5755004987,141,42.1,5755004983,56,Back,5755057297,189,,5755004979,5,,5755004985,140,32.3,5755004981,152,,5755004991,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775961,162,1,1,25,58,e5txudmuc2qpc460bs4lb5aff,1,32.3,42.1,2025-05-28T17:26:57.745Z,2025-05-28T17:27:01Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755005049,213,0.83,5755005047,212,15.0,5755005045,141,58.4,5755005043,140,41.9,5755005041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775979,163,1,1,26,1,e5txudmuc2qpc460bs4lb5aff,1,42.4,58.4,2025-05-28T17:27:01.041Z,2025-05-28T17:27:05Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5755005131,140,34.5,5755005135,212,10.9,5755005129,56,Back,5755005137,213,3.85,5755005133,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775987,164,1,1,26,5,e5txudmuc2qpc460bs4lb5aff,1,34.2,42.4,2025-05-28T17:27:05.097Z,2025-05-28T17:27:07Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755005187,213,5.16,5755005183,141,16.4,5755005181,140,42.2,5755005179,56,Back,5755005185,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819775989,165,1,1,26,8,e5txudmuc2qpc460bs4lb5aff,1,42.2,16.4,2025-05-28T17:27:07.505Z,2025-05-28T17:27:09Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5755005199,141,10.9,5755005197,140,55.8,5755005201,212,14.8,5755005195,56,Right,5755005203,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776001,166,1,1,26,9,e5txudmuc2qpc460bs4lb5aff,1,55.9,10.7,2025-05-28T17:27:09.033Z,2025-05-28T17:27:11Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5755005279,212,7.3,5755005273,56,Right,5755005277,141,16.7,5755005281,213,2.55,5755005275,140,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776019,167,1,1,26,11,e5txudmuc2qpc460bs4lb5aff,1,50.1,16.7,2025-05-28T17:27:10.857Z,2025-05-28T17:27:16Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5755005365,56,Center,5755005379,213,0.56,5755005371,141,24.3,5755005367,140,57.9,5755005375,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776055,168,1,1,26,17,e5txudmuc2qpc460bs4lb5aff,1,62.9,36.6,2025-05-28T17:27:16.289Z,2025-05-28T17:27:23Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5755005597,141,85.4,5755005603,1,,5755005593,56,Left,5755005599,212,41.0,5755005591,155,,5755005601,213,0.94,5755005595,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776065,169,1,1,26,23,e5txudmuc2qpc460bs4lb5aff,1,78.7,89.4,2025-05-28T17:27:22.801Z,2025-05-28T17:27:24Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5755005661,212,16.3,5755005657,140,68.2,5755005659,141,71.8,5755005663,213,3.97,5755005655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776067,170,1,1,26,25,e5txudmuc2qpc460bs4lb5aff,1,68.2,71.8,2025-05-28T17:27:24.769Z,2025-05-28T17:27:26Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5755005673,141,58.4,5755005677,213,3.86,5755005669,56,Center,5755005671,140,58.3,5755005675,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776091,171,1,1,26,27,e5txudmuc2qpc460bs4lb5aff,1,58.3,58.4,2025-05-28T17:27:26.673Z,2025-05-28T17:27:31Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755005827,140,60.9,5755005829,141,16.1,5755005831,212,28.9,5755005825,56,Right,5755005833,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776097,172,1,1,26,31,e5txudmuc2qpc460bs4lb5aff,0,62.0,16.4,2025-05-28T17:27:31.105Z,2025-05-28T17:27:32Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5755005865,140,79.9,5755005871,213,0.92,5755005869,212,31.0,5755005867,141,52.7,5755005863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776103,260,1,1,26,34,c7jgkxx1czv5etn7snf1r6p2m,1,20.2,36.4,2025-05-28T17:27:33.443Z,2025-05-28T17:27:34Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5755005913,213,1.26,5755005909,141,57.9,5755005907,140,24.6,5755005905,56,Back,5755005911,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776115,262,1,1,26,35,c7jgkxx1czv5etn7snf1r6p2m,1,24.6,57.9,2025-05-28T17:27:34.580Z,2025-05-28T17:27:35Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5755005967,140,35.2,5755005969,141,54.8,5755005971,212,11.3,5755005973,213,6.10,5755005965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776129,263,1,1,26,36,c7jgkxx1czv5etn7snf1r6p2m,1,35.2,54.8,2025-05-28T17:27:35.547Z,2025-05-28T17:27:37Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5755006023,212,8.8,5755006019,140,31.4,5755006017,56,Back,5755006033,156,,5755006025,213,4.24,5755006021,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776153,264,1,1,26,42,c7jgkxx1czv5etn7snf1r6p2m,1,33.9,67.8,2025-05-28T17:27:41.387Z,2025-05-28T17:27:45Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5755006167,213,4.46,5755006163,141,42.4,5755006159,56,Back,5755006165,212,17.8,5755006161,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776165,265,1,1,26,46,c7jgkxx1czv5etn7snf1r6p2m,1,31.1,36.6,2025-05-28T17:27:45.620Z,2025-05-28T17:27:47Z,a0dyuysg0p6ekvy4qkkfkwnvt,L. Račić,,,5755006253,212,18.9,5755006249,140,43.8,5755006247,56,Back,5755006251,141,16.8,5755006255,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776167,266,1,1,26,48,c7jgkxx1czv5etn7snf1r6p2m,1,43.8,16.8,2025-05-28T17:27:47.707Z,2025-05-28T17:27:48Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5755006273,212,7.6,5755006275,213,5.10,5755006271,141,6.5,5755006267,56,Back,5755006269,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776177,267,1,1,26,49,c7jgkxx1czv5etn7snf1r6p2m,1,46.5,6.5,2025-05-28T17:27:48.403Z,2025-05-28T17:27:50Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5755006315,56,Back,5755006321,212,10.6,5755006319,141,18.3,5755006317,140,39.9,5755006323,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776187,268,1,1,26,51,c7jgkxx1czv5etn7snf1r6p2m,1,39.9,18.3,2025-05-28T17:27:50.539Z,2025-05-28T17:27:55Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5755006397,213,1.40,5755006393,141,54.6,5755006389,56,Back,5755006391,140,44.0,5755006395,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776195,269,1,1,26,55,c7jgkxx1czv5etn7snf1r6p2m,1,47.4,59.6,2025-05-28T17:27:54.819Z,2025-05-28T17:27:56Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5755006447,213,1.17,5755006443,141,89.9,5755006439,56,Left,5755006445,212,22.3,5755006441,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776217,270,1,1,26,57,c7jgkxx1czv5etn7snf1r6p2m,1,55.6,89.9,2025-05-28T17:27:56.755Z,2025-05-28T17:27:59Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755006569,141,77.3,5755006567,140,45.3,5755006571,212,13.8,5755006565,56,Back,5755006573,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776229,271,1,1,27,0,c7jgkxx1czv5etn7snf1r6p2m,1,42.8,68.1,2025-05-28T17:27:59.371Z,2025-05-28T17:28:02Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5755006627,56,Center,5755006629,140,52.6,5755006635,213,5.24,5755006631,141,42.4,5755006633,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776247,272,1,1,27,3,c7jgkxx1czv5etn7snf1r6p2m,1,55.7,35.4,2025-05-28T17:28:02.403Z,2025-05-28T17:28:05Z,a0dyuysg0p6ekvy4qkkfkwnvt,L. Račić,,,5755006737,141,10.0,5755006739,212,18.1,5755006735,140,60.9,5755006733,56,Right,5755006741,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776257,273,1,1,27,6,c7jgkxx1czv5etn7snf1r6p2m,1,60.9,10.0,2025-05-28T17:28:05.363Z,2025-05-28T17:28:07Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5755006793,56,Right,5755006799,212,14.4,5755006797,141,3.7,5755006795,140,74.0,5755006801,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776267,274,1,1,27,8,c7jgkxx1czv5etn7snf1r6p2m,1,69.4,6.5,2025-05-28T17:28:07.595Z,2025-05-28T17:28:10Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5755006861,141,14.9,5755006865,213,2.57,5755006859,140,60.9,5755006857,56,Right,5755006863,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776295,275,1,1,27,10,c7jgkxx1czv5etn7snf1r6p2m,1,60.8,17.4,2025-05-28T17:28:10.131Z,2025-05-28T17:28:15Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5755007009,213,2.14,5755007007,212,11.1,5755007003,140,55.1,5755007005,141,31.2,5755007001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776313,276,1,1,27,16,c7jgkxx1czv5etn7snf1r6p2m,1,62.3,48.8,2025-05-28T17:28:15.587Z,2025-05-28T17:28:19Z,a0dyuysg0p6ekvy4qkkfkwnvt,L. Račić,,,5755007153,213,1.51,5755007145,56,Left,5755007151,212,28.4,5755007149,141,90.5,5755007147,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776321,277,1,1,27,20,c7jgkxx1czv5etn7snf1r6p2m,1,64.1,90.8,2025-05-28T17:28:19.323Z,2025-05-28T17:28:21Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755007185,140,57.0,5755007189,212,16.7,5755007187,141,68.8,5755007183,56,Center,5755007191,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776343,278,1,1,27,22,c7jgkxx1czv5etn7snf1r6p2m,1,55.8,66.4,2025-05-28T17:28:21.427Z,2025-05-28T17:28:26Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5755007327,140,55.8,5755007329,141,40.3,5755007331,212,17.7,5755007325,56,Center,5755007333,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776351,279,1,1,27,26,c7jgkxx1czv5etn7snf1r6p2m,1,66.6,34.2,2025-05-28T17:28:26.203Z,2025-05-28T17:28:29Z,a0dyuysg0p6ekvy4qkkfkwnvt,L. Račić,,,5755007389,213,2.44,5755007377,56,Back,5755007387,212,27.6,5755007385,141,60.5,5755007381,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776373,280,1,1,27,29,c7jgkxx1czv5etn7snf1r6p2m,1,47.2,66.1,2025-05-28T17:28:29.003Z,2025-05-28T17:28:32Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5755007475,140,59.4,5755007479,212,14.7,5755007473,56,Center,5755007477,141,76.6,5755007481,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776379,281,1,1,27,33,c7jgkxx1czv5etn7snf1r6p2m,1,59.4,76.6,2025-05-28T17:28:32.490Z,2025-05-28T17:28:34Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5755007515,56,Left,5755007521,212,7.1,5755007517,140,65.1,5755007519,141,82.3,5755007513,168,,5755007523,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776389,282,50,1,27,36,c7jgkxx1czv5etn7snf1r6p2m,1,67.0,85.3,2025-05-28T17:28:35.271Z,2025-05-28T19:10:42Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5755007563,286,,5755007561,56,Left,5755007709,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776407,173,7,1,27,36,e5txudmuc2qpc460bs4lb5aff,1,33.0,14.7,2025-05-28T17:28:35.272Z,2025-05-28T19:10:41Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5755007695,233,282,5755007639,56,Back,5755007641,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776413,174,61,1,27,39,e5txudmuc2qpc460bs4lb5aff,0,36.2,8.0,2025-05-28T17:28:38.472Z,2025-05-28T18:00:11Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5755007659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776427,285,43,1,27,40,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-28T17:28:40.043Z,2025-05-28T17:29:16Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755008299,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776449,286,1,1,27,42,c7jgkxx1czv5etn7snf1r6p2m,1,73.5,63.7,2025-05-28T17:28:42.131Z,2025-05-28T17:28:45Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755007839,141,49.3,5755007837,140,83.2,5755007843,213,5.52,5755007835,56,Center,5755007841,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776461,287,50,1,27,46,c7jgkxx1czv5etn7snf1r6p2m,1,88.1,48.6,2025-05-28T17:28:45.354Z,2025-05-28T19:10:43Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5755008629,286,,5755007893,56,Center,5755009353,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776471,175,7,1,27,46,e5txudmuc2qpc460bs4lb5aff,1,11.9,51.4,2025-05-28T17:28:45.355Z,2025-05-28T19:10:42Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755009305,285,,5755009345,233,287,5755007949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819776465,288,13,1,27,47,c7jgkxx1czv5etn7snf1r6p2m,1,89.9,39.5,2025-05-28T17:28:47.082Z,2025-05-28T19:43:53Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5755010699,230,98.5,5755007909,56,Center,5755010693,102,59.2,5755010701,231,48.2,5755010691,83,,5755010449,72,,5755010697,458,,5755007907,17,,5755010695,103,16.7,5755007905,22,,,,,,,,,,,,,,,,,,,,,,,,
2819776477,176,5,1,27,49,e5txudmuc2qpc460bs4lb5aff,1,-0.8,42.2,2025-05-28T17:28:48.291Z,2025-05-28T19:16:23Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5755008297,346,,5755008625,233,289,5755007967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
