id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2807248721,120,1,1,23,43,4q0b35m26thti4c2on9a3npk0,0,38.4,11.0,2025-04-27T15:25:32.188Z,2025-04-27T15:25:32Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5685625671,212,7.5,5685625673,213,2.94,5685625667,140,31.4,5685625665,56,Back,5685625669,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248761,297,1,1,23,44,ctvzi2jbl1q6xzq0s3sexj73g,1,65.1,89.1,2025-04-27T15:25:33.328Z,2025-04-27T15:25:35Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5685625905,56,Center,5685625909,141,75.1,5685625913,213,5.33,5685625911,212,11.7,5685625907,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248813,298,2,1,23,46,ctvzi2jbl1q6xzq0s3sexj73g,1,71.6,75.3,2025-04-27T15:25:34.911Z,2025-04-27T15:26:21Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5685626175,141,81.8,5685630677,7,dnw3y6r7bk0aqbta2s7ttivhl,5685626173,140,94.2,5685626171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248853,299,43,1,23,49,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-04-27T15:25:38.095Z,2025-04-27T15:26:23Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5685626365,212,4.1,5685630797,144,1,5685626367,213,4.51,5685626363,141,75.9,5685626361,140,92.9,5685626359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248825,121,43,1,23,49,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-04-27T15:25:38.505Z,2025-04-27T15:26:17Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5685630149,144,61,5685626211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248905,122,43,1,23,52,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-04-27T15:25:40.960Z,2025-04-27T15:26:18Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5685626709,233,300,5685626623,285,0,5685630337,144,45,5685626621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248897,300,43,1,23,52,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-04-27T15:25:40.960Z,2025-04-27T15:26:24Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5685630837,144,3,5685626583,56,Center,5685626585,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807248907,301,43,1,23,52,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-04-27T15:25:41.575Z,2025-04-27T15:26:37Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5685626625,56,Center,5685626631,212,1.2,5685632165,144,1,5685626629,141,66.3,5685626627,140,88.8,5685626635,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807249761,124,1,1,24,37,4q0b35m26thti4c2on9a3npk0,0,19.7,34.8,2025-04-27T15:26:26.178Z,2025-04-27T15:26:28Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5685631293,241,,5685631305,1,,5685631291,157,,5685631297,140,71.6,5685631299,141,16.2,5685631289,5,,5685631303,213,6.06,5685631301,212,55.9,5685631295,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807249777,303,12,1,24,39,ctvzi2jbl1q6xzq0s3sexj73g,1,33.2,93.0,2025-04-27T15:26:28.319Z,2025-04-27T17:31:30Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5685631503,15,,5685631557,167,,5685631419,213,0.51,5685631415,141,100.0,5685631417,212,12.3,5685631413,140,43.4,5685631411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807249997,125,5,1,24,40,4q0b35m26thti4c2on9a3npk0,1,59.0,-1.7,2025-04-27T15:26:29.099Z,2025-04-27T17:13:00Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5685632739,347,,5685632737,56,Right,5685632811,233,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807249795,304,5,1,24,40,ctvzi2jbl1q6xzq0s3sexj73g,0,41.0,101.7,2025-04-27T15:26:29.099Z,2025-04-27T17:13:01Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5685631533,56,Back,5685632833,233,125,5685631535,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250051,126,1,1,24,53,4q0b35m26thti4c2on9a3npk0,1,63.1,0.0,2025-04-27T15:26:42.337Z,2025-04-27T15:26:45Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5685633035,56,Right,5685633037,140,67.7,5685633039,141,16.2,5685633033,107,,5685633041,212,12.9,5685633043,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250085,127,1,1,24,56,4q0b35m26thti4c2on9a3npk0,1,67.0,13.5,2025-04-27T15:26:44.889Z,2025-04-27T15:26:46Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5685633215,213,1.93,5685633205,56,Center,5685633213,212,15.9,5685633211,141,35.4,5685633207,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250059,305,83,1,24,56,ctvzi2jbl1q6xzq0s3sexj73g,0,37.0,90.2,2025-04-27T15:26:45.319Z,2025-04-27T15:26:50Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5685633661,399,3usrzzduezg3zt3usvuayxxm2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250107,128,1,1,24,57,4q0b35m26thti4c2on9a3npk0,0,61.7,35.4,2025-04-27T15:26:45.842Z,2025-04-27T15:26:46Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5685633295,212,12.1,5685633297,213,6.04,5685633293,141,31.2,5685633291,140,72.9,5685633289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250133,306,8,1,24,59,ctvzi2jbl1q6xzq0s3sexj73g,1,33.3,69.7,2025-04-27T15:26:47.823Z,2025-04-27T15:26:48Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5685633447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250193,308,1,1,25,1,ctvzi2jbl1q6xzq0s3sexj73g,1,38.4,79.3,2025-04-27T15:26:50.151Z,2025-04-27T15:26:51Z,3zg0pvrja75d3l44dq0lh4kb9,A. Helmersen,,,5685633769,140,38.4,5685633767,56,Back,5685633771,141,86.9,5685633773,212,5.2,5685633775,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250219,309,1,1,25,2,ctvzi2jbl1q6xzq0s3sexj73g,1,38.4,86.9,2025-04-27T15:26:50.871Z,2025-04-27T15:26:51Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5685633893,212,8.9,5685633897,213,0.70,5685633885,140,44.9,5685633889,141,95.3,5685633881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250249,310,1,1,25,3,ctvzi2jbl1q6xzq0s3sexj73g,1,44.9,95.3,2025-04-27T15:26:51.671Z,2025-04-27T15:26:53Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5685634045,140,26.6,5685634043,56,Back,5685634049,212,20.6,5685634047,141,84.2,5685634051,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250289,311,1,1,25,4,ctvzi2jbl1q6xzq0s3sexj73g,1,21.6,82.9,2025-04-27T15:26:53.095Z,2025-04-27T15:26:54Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5685634255,212,11.2,5685634253,141,70.8,5685634251,140,14.4,5685634257,213,3.97,5685634249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250373,312,1,1,25,6,ctvzi2jbl1q6xzq0s3sexj73g,1,12.0,72.1,2025-04-27T15:26:54.686Z,2025-04-27T15:27:00Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5685634759,56,Back,5685634771,213,1.44,5685634765,212,10.7,5685634761,140,13.3,5685634763,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807286881,305,45,1,25,10,4q0b35m26thti4c2on9a3npk0,0,41.5,19.1,2025-04-27T15:26:58.657Z,2025-04-27T17:12:14Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5685839665,285,,5685839663,56,Back,5686220659,233,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807286637,542,3,1,25,10,ctvzi2jbl1q6xzq0s3sexj73g,1,58.5,80.9,2025-04-27T15:26:58.657Z,2025-04-27T17:12:13Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5685834605,56,Left,5685834607,286,,5686220615,233,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250409,313,1,1,25,11,ctvzi2jbl1q6xzq0s3sexj73g,1,21.3,92.6,2025-04-27T15:27:00.240Z,2025-04-27T16:04:08Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5685634985,212,26.3,5685634983,141,90.2,5685634977,155,,5685634981,140,46.3,5685634979,56,Back,5685634987,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250469,314,1,1,25,13,ctvzi2jbl1q6xzq0s3sexj73g,1,45.8,90.2,2025-04-27T15:27:02.334Z,2025-04-27T16:04:34Z,3zg0pvrja75d3l44dq0lh4kb9,A. Helmersen,,,5685635315,56,Back,5685635325,212,7.7,5685635327,213,4.53,5685635321,140,44.5,5685635323,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250451,129,83,1,25,16,4q0b35m26thti4c2on9a3npk0,0,33.4,28.6,2025-04-27T15:27:05.369Z,2025-04-27T15:27:07Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5685635405,399,7dnxkce4kn8qchaavv6e4tm21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250477,315,1,1,25,17,ctvzi2jbl1q6xzq0s3sexj73g,1,67.9,64.8,2025-04-27T15:27:06.159Z,2025-04-27T17:31:32Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5685635369,213,5.35,5685635365,141,42.7,5685635367,212,18.6,5685635363,140,78.4,5685635361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250507,316,3,1,25,19,ctvzi2jbl1q6xzq0s3sexj73g,0,77.1,38.8,2025-04-27T15:27:08.103Z,2025-04-27T17:12:03Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5685635803,233,130,5685635491,286,,5685635489,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250565,130,7,1,25,19,4q0b35m26thti4c2on9a3npk0,1,22.9,61.2,2025-04-27T15:27:08.104Z,2025-04-27T17:12:03Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5685635771,233,316,5685635743,56,Back,5685635745,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250605,131,3,1,25,22,4q0b35m26thti4c2on9a3npk0,1,26.4,68.8,2025-04-27T15:27:11.554Z,2025-04-27T15:27:17Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5685636037,233,317,5685635941,285,,5685635939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250581,317,45,1,25,22,ctvzi2jbl1q6xzq0s3sexj73g,0,73.6,31.2,2025-04-27T15:27:11.554Z,2025-04-27T15:27:18Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5685635787,286,,5685635785,56,Center,5685636071,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250695,133,1,1,25,26,4q0b35m26thti4c2on9a3npk0,0,36.3,76.3,2025-04-27T15:27:15.042Z,2025-04-27T15:27:18Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5685636415,56,Center,5685636419,141,46.1,5685636417,140,54.0,5685636421,212,27.7,5685636423,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250733,319,1,1,25,28,ctvzi2jbl1q6xzq0s3sexj73g,1,44.0,52.2,2025-04-27T15:27:16.662Z,2025-04-27T15:27:20Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5685636663,213,4.11,5685636661,212,9.8,5685636657,140,38.7,5685636655,56,Back,5685636659,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250801,320,1,1,25,33,ctvzi2jbl1q6xzq0s3sexj73g,1,32.3,29.7,2025-04-27T15:27:22.174Z,2025-04-27T15:27:23Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5685636965,213,0.56,5685636961,141,37.1,5685636963,212,9.5,5685636957,56,Back,5685636959,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250841,321,1,1,25,34,ctvzi2jbl1q6xzq0s3sexj73g,1,40.6,38.8,2025-04-27T15:27:23.551Z,2025-04-27T15:27:25Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5685637153,212,17.0,5685637151,141,63.4,5685637155,213,1.38,5685637147,56,Back,5685637149,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250947,322,1,1,25,36,ctvzi2jbl1q6xzq0s3sexj73g,1,46.3,65.2,2025-04-27T15:27:25.319Z,2025-04-27T15:27:32Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5685637709,141,97.2,5685637705,56,Left,5685637713,213,0.80,5685637711,212,30.4,5685637707,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250969,323,1,1,25,43,ctvzi2jbl1q6xzq0s3sexj73g,1,65.7,82.1,2025-04-27T15:27:31.966Z,2025-04-27T15:27:34Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5685637887,212,28.1,5685637889,213,5.39,5685637879,155,,5685637883,140,82.4,5685637881,56,Center,5685637885,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807250993,324,1,1,25,45,ctvzi2jbl1q6xzq0s3sexj73g,1,82.4,49.6,2025-04-27T15:27:33.822Z,2025-04-27T15:27:35Z,3zg0pvrja75d3l44dq0lh4kb9,A. Helmersen,,,5685637999,140,77.7,5685637997,56,Center,5685638003,212,5.4,5685638001,141,46.3,5685638005,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807251013,325,1,1,25,45,ctvzi2jbl1q6xzq0s3sexj73g,1,76.2,44.9,2025-04-27T15:27:34.655Z,2025-04-27T15:27:36Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5685638131,212,7.6,5685638135,213,0.57,5685638117,56,Center,5685638121,140,82.3,5685638127,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807251021,326,61,1,25,47,ctvzi2jbl1q6xzq0s3sexj73g,0,81.7,53.9,2025-04-27T15:27:36.614Z,2025-04-27T15:27:37Z,3zg0pvrja75d3l44dq0lh4kb9,A. Helmersen,,,5685638159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807251043,134,1,1,25,48,4q0b35m26thti4c2on9a3npk0,1,24.3,46.6,2025-04-27T15:27:36.969Z,2025-04-27T15:28:07Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5685638235,140,32.6,5685638237,141,48.8,5685638239,212,8.8,5685638233,56,Back,5685638241,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807251131,136,1,1,25,50,4q0b35m26thti4c2on9a3npk0,1,32.7,49.0,2025-04-27T15:27:39.649Z,2025-04-27T15:27:43Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5685638593,56,Back,5685638597,141,27.6,5685638595,140,47.7,5685638599,212,21.4,5685638601,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807251139,137,4,1,25,54,4q0b35m26thti4c2on9a3npk0,1,47.2,23.8,2025-04-27T15:27:42.962Z,2025-04-27T17:07:39Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5685638661,152,,5685638669,286,,5685638665,265,,5685638659,56,Back,5685638657,13,,5685638875,233,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807251147,327,4,1,25,54,ctvzi2jbl1q6xzq0s3sexj73g,0,52.8,76.2,2025-04-27T15:27:42.963Z,2025-04-27T17:07:40Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5685638819,152,,5685638815,13,,5685638817,56,Center,5685638893,233,137,5685638823,285,,5685638821,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807251881,138,1,1,26,46,4q0b35m26thti4c2on9a3npk0,1,49.6,30.0,2025-04-27T15:28:34.969Z,2025-04-27T15:31:01Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5685655811,189,,5685642925,141,41.0,5685642923,140,37.5,5685642921,56,Back,5685642927,212,14.7,5685642929,213,2.61,5685642919,152,,5685642917,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807251889,139,1,1,26,47,4q0b35m26thti4c2on9a3npk0,1,36.2,21.7,2025-04-27T15:28:36.048Z,2025-04-27T15:32:36Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5685655971,189,,5685642965,213,1.33,5685642957,56,Back,5685642959,140,38.2,5685642961,141,34.4,5685642963,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807251965,140,1,1,26,54,4q0b35m26thti4c2on9a3npk0,1,30.6,29.9,2025-04-27T15:28:43.410Z,2025-04-27T15:32:15Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5685663507,141,23.1,5685663511,213,5.87,5685663509,212,11.6,5685663505,140,40.7,5685663503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807251969,141,1,1,26,54,4q0b35m26thti4c2on9a3npk0,1,29.1,22.7,2025-04-27T15:28:43.544Z,2025-04-27T15:32:18Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5685663959,141,35.8,5685663955,56,Back,5685663957,140,27.1,5685663963,213,1.80,5685663961,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807251977,142,1,1,26,55,4q0b35m26thti4c2on9a3npk0,1,33.3,39.1,2025-04-27T15:28:43.705Z,2025-04-27T15:32:34Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5685665787,213,1.75,5685665781,140,30.5,5685665783,141,62.8,5685665779,56,Back,5685665785,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807255273,182,1,1,26,55,4q0b35m26thti4c2on9a3npk0,1,35.9,79.6,2025-04-27T15:28:44.263Z,2025-04-27T15:32:03Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5685661605,141,86.0,5685661607,212,10.2,5685661609,213,0.44,5685661603,140,44.7,5685661601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252005,143,1,1,26,56,4q0b35m26thti4c2on9a3npk0,1,51.0,98.7,2025-04-27T15:28:45.008Z,2025-04-27T15:28:46Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5685643635,56,Back,5685643639,141,81.1,5685643637,140,45.6,5685643641,212,13.2,5685643643,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252023,144,1,1,26,58,4q0b35m26thti4c2on9a3npk0,1,45.5,81.1,2025-04-27T15:28:46.664Z,2025-04-27T15:28:48Z,26ro2zdtkq9ia7dzr9ellxkvd,T. Haltvik,,,5685643757,56,Back,5685643759,140,27.6,5685643761,141,82.3,5685643763,212,18.8,5685643765,213,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252069,145,1,1,26,59,4q0b35m26thti4c2on9a3npk0,1,27.6,82.3,2025-04-27T15:28:48.314Z,2025-04-27T15:28:52Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5685643977,141,53.6,5685643981,213,3.96,5685643979,212,26.8,5685643973,56,Back,5685643975,140,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252135,146,1,1,27,3,4q0b35m26thti4c2on9a3npk0,0,9.4,47.9,2025-04-27T15:28:51.896Z,2025-04-27T15:28:57Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5685644385,56,Right,5685644393,213,5.95,5685644391,212,65.0,5685644389,141,16.7,5685644387,140,67.9,5685644383,157,,5685644395,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252143,328,44,1,27,7,ctvzi2jbl1q6xzq0s3sexj73g,1,33.4,83.1,2025-04-27T15:28:56.017Z,2025-04-27T17:08:05Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5685644439,56,Back,5685644441,285,,5685644615,233,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252141,147,44,1,27,7,4q0b35m26thti4c2on9a3npk0,0,66.6,16.9,2025-04-27T15:28:56.018Z,2025-04-27T17:08:05Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5685644437,286,,5685644647,233,328,5685644435,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252199,329,1,1,27,7,ctvzi2jbl1q6xzq0s3sexj73g,1,35.7,82.7,2025-04-27T15:28:56.606Z,2025-04-27T15:28:59Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5685644775,212,23.0,5685644769,56,Left,5685644767,3,,5685644777,213,0.05,5685644771,140,57.6,5685644773,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252209,330,61,1,27,9,ctvzi2jbl1q6xzq0s3sexj73g,0,58.2,84.4,2025-04-27T15:28:58.527Z,2025-04-27T15:28:59Z,3zg0pvrja75d3l44dq0lh4kb9,A. Helmersen,,,5685644829,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252241,148,1,1,27,10,4q0b35m26thti4c2on9a3npk0,1,32.4,15.6,2025-04-27T15:28:59.528Z,2025-04-27T15:29:01Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5685645027,56,Back,5685645029,140,40.9,5685645031,141,35.5,5685645033,212,16.2,5685645035,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252287,149,1,1,27,12,4q0b35m26thti4c2on9a3npk0,1,40.5,33.1,2025-04-27T15:29:01.513Z,2025-04-27T15:29:04Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5685645265,212,31.6,5685645269,213,1.38,5685645261,141,78.7,5685645253,56,Back,5685645257,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252345,150,1,1,27,15,4q0b35m26thti4c2on9a3npk0,1,46.2,79.0,2025-04-27T15:29:04.419Z,2025-04-27T15:29:07Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5685645545,212,13.3,5685645547,213,3.92,5685645541,140,37.2,5685645543,141,65.2,5685645539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252391,151,1,1,27,18,4q0b35m26thti4c2on9a3npk0,1,37.2,65.2,2025-04-27T15:29:07.586Z,2025-04-27T15:29:10Z,5u4eoypx0tb3t0brk2dv8sm0a,F. Berglie,,,5685645745,56,Back,5685645749,141,40.4,5685645747,140,43.9,5685645751,212,18.3,5685645753,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252419,152,1,1,27,21,4q0b35m26thti4c2on9a3npk0,1,44.1,37.7,2025-04-27T15:29:10.305Z,2025-04-27T15:29:12Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5685645875,56,Center,5685645879,140,62.2,5685645883,141,33.9,5685645887,212,19.2,5685645893,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807252493,153,1,1,27,23,4q0b35m26thti4c2on9a3npk0,1,62.2,33.9,2025-04-27T15:29:11.800Z,2025-04-27T15:29:16Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5685646245,140,43.4,5685646249,212,20.1,5685646247,141,39.4,5685646243,56,Back,5685646251,213,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
