id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2796427863,179,15,1,17,32,c7jgkxx1czv5etn7snf1r6p2m,1,87.4,70.0,2025-04-05T16:18:02.702Z,2025-04-05T19:33:42Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5626418427,147,63.2,5626124249,22,,5626418443,233,98,5626418429,230,99.4,5626418419,102,54.8,5626418423,215,,5626124253,56,Center,5626418413,29,,5626142103,82,5626418415,55,5626142091,20,,5626418431,231,52.5,,178,5626418425,146,5626418411,76,,5626124251,64,93.0,,5626418421,103,,,,,,,19
2796427877,98,10,1,17,32,e5txudmuc2qpc460bs4lb5aff,1,7.0,36.8,2025-04-05T16:18:02.802Z,2025-04-05T17:15:40Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5626124323,94,,5626418473,233,179,5626124325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427911,99,12,1,17,35,e5txudmuc2qpc460bs4lb5aff,1,18.0,50.3,2025-04-05T16:18:05.849Z,2025-04-05T16:18:07Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5626124461,141,27.3,5626124465,212,24.1,5626124457,140,35.4,5626124471,213,5.58,5626124455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427899,180,44,1,17,35,c7jgkxx1czv5etn7snf1r6p2m,1,64.3,72.0,2025-04-05T16:18:06.614Z,2025-04-05T16:18:09Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5626124509,233,100,5626124423,56,Center,5626124425,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427915,100,44,1,17,35,e5txudmuc2qpc460bs4lb5aff,0,36.0,28.6,2025-04-05T16:18:06.615Z,2025-04-05T16:18:08Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5626124539,233,180,5626124489,56,Back,5626124491,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427959,181,1,1,17,36,c7jgkxx1czv5etn7snf1r6p2m,0,63.4,72.7,2025-04-05T16:18:06.789Z,2025-04-05T18:51:33Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5626124721,213,5.78,5626124715,140,74.1,5626124711,56,Center,5626124719,212,12.8,5626124709,3,,5626124717,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427949,101,44,1,17,39,e5txudmuc2qpc460bs4lb5aff,1,27.6,33.4,2025-04-05T16:18:10.432Z,2025-04-05T16:18:13Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5626124827,233,182,5626124649,56,Back,5626124651,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427969,182,44,1,17,39,c7jgkxx1czv5etn7snf1r6p2m,0,70.8,69.5,2025-04-05T16:18:10.433Z,2025-04-05T18:23:36Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5626124847,233,101,5626124751,56,Center,5626124753,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427953,102,1,1,17,40,e5txudmuc2qpc460bs4lb5aff,0,32.4,24.6,2025-04-05T16:18:10.697Z,2025-04-05T16:18:11Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5626124681,213,5.51,5626124675,140,34.4,5626124677,141,21.6,5626124673,56,Back,5626124671,3,,5626124679,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427983,183,61,1,17,41,c7jgkxx1czv5etn7snf1r6p2m,1,74.1,63.6,2025-04-05T16:18:11.937Z,2025-04-05T18:23:34Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5626124807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427977,103,83,1,17,41,e5txudmuc2qpc460bs4lb5aff,0,33.7,21.3,2025-04-05T16:18:12.184Z,2025-04-05T16:18:16Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5626125037,399,4xnll2f9tb69wrezm04ayg76y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428011,184,1,1,17,43,c7jgkxx1czv5etn7snf1r6p2m,0,75.0,72.3,2025-04-05T16:18:14.102Z,2025-04-05T18:23:35Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5626124957,141,59.1,5626124963,213,4.45,5626124961,212,9.3,5626124953,56,Center,5626124955,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428187,104,1,1,17,44,e5txudmuc2qpc460bs4lb5aff,1,24.1,41.8,2025-04-05T16:18:15.393Z,2025-04-05T16:18:42Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5626125857,141,5.5,5626125861,213,5.85,5626125863,1,,5626125855,140,75.4,5626125859,212,59.3,5626125851,157,,5626125853,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428327,106,50,1,17,46,e5txudmuc2qpc460bs4lb5aff,1,73.6,7.8,2025-04-05T16:18:17.450Z,2025-04-05T17:23:02Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5626126613,286,,5626127419,233,186,5626126611,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428233,186,7,1,17,46,c7jgkxx1czv5etn7snf1r6p2m,1,26.4,92.2,2025-04-05T16:18:17.451Z,2025-04-05T17:23:02Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5626126141,56,Back,5626127315,167,,5626127057,285,,5626127387,233,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428151,185,5,1,17,51,c7jgkxx1czv5etn7snf1r6p2m,0,22.4,101.8,2025-04-05T16:18:22.502Z,2025-04-05T16:18:33Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5626125689,347,,5626125687,56,Back,5626126281,233,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428211,105,5,1,17,56,e5txudmuc2qpc460bs4lb5aff,1,78.6,-1.8,2025-04-05T16:18:27.473Z,2025-04-05T16:18:33Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5626126019,56,Right,5626126021,347,,5626126261,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428613,107,1,1,18,23,e5txudmuc2qpc460bs4lb5aff,1,76.2,0.0,2025-04-05T16:18:53.833Z,2025-04-05T16:18:57Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5626128305,140,72.8,5626128311,213,1.74,5626128307,141,28.0,5626128301,107,,5626128303,56,Center,5626128309,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428637,108,1,1,18,26,e5txudmuc2qpc460bs4lb5aff,0,74.3,23.9,2025-04-05T16:18:57.490Z,2025-04-05T16:18:58Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5626128433,213,0.67,5626128425,140,97.4,5626128431,212,30.8,5626128417,155,,5626128413,2,,5626128421,56,Center,5626128429,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428773,188,1,1,18,40,c7jgkxx1czv5etn7snf1r6p2m,1,11.1,47.0,2025-04-05T16:19:10.766Z,2025-04-05T16:19:12Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5626129273,123,,5626129285,1,,5626129279,141,16.4,5626129281,212,61.5,5626129275,56,Right,5626129283,213,5.94,5626129291,287,,5626129277,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428783,189,61,1,18,42,c7jgkxx1czv5etn7snf1r6p2m,0,66.3,16.4,2025-04-05T16:19:13.103Z,2025-04-05T16:19:13Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5626129329,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428793,109,1,1,18,42,e5txudmuc2qpc460bs4lb5aff,0,18.2,85.1,2025-04-05T16:19:13.441Z,2025-04-05T16:19:14Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5626129413,236,,5626129421,286,,5626129381,212,5.1,5626129383,213,0.23,5626129375,140,22.9,5626129379,141,86.8,5626129373,56,Back,5626129417,233,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428797,190,74,1,18,42,c7jgkxx1czv5etn7snf1r6p2m,1,71.3,16.8,2025-04-05T16:19:13.442Z,2025-04-05T17:23:14Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5626129435,233,109,5626129395,285,,5626129393,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428845,191,61,1,18,47,c7jgkxx1czv5etn7snf1r6p2m,0,89.5,21.9,2025-04-05T16:19:18.312Z,2025-04-05T16:19:30Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5626129663,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428883,110,56,1,18,48,e5txudmuc2qpc460bs4lb5aff,1,2.4,69.1,2025-04-05T16:19:18.937Z,2025-04-05T16:23:22Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5626129943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428861,192,5,1,18,48,c7jgkxx1czv5etn7snf1r6p2m,0,101.4,29.2,2025-04-05T16:19:19.414Z,2025-04-05T16:19:28Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5626130231,233,111,5626129753,56,Center,5626129755,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796428925,111,5,1,18,51,e5txudmuc2qpc460bs4lb5aff,1,-1.4,70.8,2025-04-05T16:19:22.442Z,2025-04-05T16:19:27Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5626130209,233,192,5626130183,56,Back,5626130185,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796429315,112,1,1,19,16,e5txudmuc2qpc460bs4lb5aff,0,3.9,58.5,2025-04-05T16:19:46.962Z,2025-04-05T16:19:50Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5626132189,74,,5626132177,56,Center,5626132175,124,,5626132183,212,60.4,5626132181,141,75.1,5626132179,140,60.4,5626132187,1,,5626132185,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796429365,194,1,1,19,20,c7jgkxx1czv5etn7snf1r6p2m,1,37.0,30.6,2025-04-05T16:19:50.824Z,2025-04-05T18:26:19Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5626132427,140,35.7,5626132425,56,Back,5626132431,212,4.8,5626132433,213,1.86,5626132429,141,37.4,5626132423,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796429377,195,44,1,19,21,c7jgkxx1czv5etn7snf1r6p2m,1,38.0,33.2,2025-04-05T16:19:51.672Z,2025-04-05T18:26:18Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5626132503,56,Back,5626132505,285,,5626132525,233,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796429343,113,44,1,19,21,e5txudmuc2qpc460bs4lb5aff,0,62.8,65.4,2025-04-05T16:19:51.673Z,2025-04-05T16:19:54Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5626132313,286,,5626132311,56,Center,5626132535,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796429449,196,1,1,19,21,c7jgkxx1czv5etn7snf1r6p2m,1,37.0,36.0,2025-04-05T16:19:52.624Z,2025-04-05T18:33:22Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5626132929,141,26.7,5626132923,3,,5626132927,140,40.4,5626132931,212,7.3,5626132925,56,Back,5626132933,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796429385,114,4,1,19,24,e5txudmuc2qpc460bs4lb5aff,1,60.2,74.4,2025-04-05T16:19:54.746Z,2025-04-05T17:22:50Z,,,,,5626132655,56,Center,5626133227,233,197,5626132657,152,,5626132653,10,,5626132659,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796429459,197,4,1,19,24,c7jgkxx1czv5etn7snf1r6p2m,0,39.8,25.6,2025-04-05T16:19:54.747Z,2025-04-05T18:26:15Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5626133177,285,,5626133175,152,,5626133171,10,,5626133173,56,Back,5626133275,233,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796429855,115,1,1,19,52,e5txudmuc2qpc460bs4lb5aff,1,61.3,88.7,2025-04-05T16:20:23.355Z,2025-04-05T16:20:29Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5626135169,5,,5626135179,155,,5626135197,140,84.6,5626135213,213,5.36,5626135217,1,,5626135183,152,,5626135209,212,40.5,5626135193,56,Center,5626135201,141,,,,,,,,,41.3,,,,,,,,,,,,,,,,,,,
2796429885,116,44,1,19,55,e5txudmuc2qpc460bs4lb5aff,1,86.8,39.8,2025-04-05T16:20:26.639Z,2025-04-05T16:20:31Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5626135387,233,198,5626135335,56,Center,5626135337,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796429831,198,44,1,19,55,c7jgkxx1czv5etn7snf1r6p2m,0,14.0,59.7,2025-04-05T16:20:26.640Z,2025-04-05T16:20:30Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5626135061,285,,5626135059,56,Back,5626135405,233,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796429889,117,1,1,19,56,e5txudmuc2qpc460bs4lb5aff,0,84.6,41.3,2025-04-05T16:20:26.659Z,2025-04-05T18:33:17Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5626135377,213,0.33,5626135371,140,95.4,5626135375,212,12.0,5626135373,141,47.0,5626135369,56,Center,5626135367,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796429875,199,4,1,19,58,c7jgkxx1czv5etn7snf1r6p2m,1,8.6,51.2,2025-04-05T16:20:29Z,2025-04-05T19:33:49Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5626137325,233,118,5626135709,285,,5626135703,294,,5626135707,152,,5626135699,13,,5626135705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796430167,118,4,1,19,58,e5txudmuc2qpc460bs4lb5aff,0,91.4,48.8,2025-04-05T16:20:29.001Z,2025-04-05T17:22:52Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5626137181,286,,5626137175,294,,5626137177,56,Center,5626137173,13,,5626137179,152,,5626137359,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796430263,200,1,1,20,29,c7jgkxx1czv5etn7snf1r6p2m,1,12.7,53.0,2025-04-05T16:21:00.489Z,2025-04-05T16:21:48Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5626137483,152,,5626137481,5,,5626137491,212,29.4,5626137493,213,5.19,5626137489,141,14.6,5626137485,56,Back,5626137487,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796430273,201,1,1,20,31,c7jgkxx1czv5etn7snf1r6p2m,1,26.6,14.3,2025-04-05T16:21:02.513Z,2025-04-05T16:21:47Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5626138289,155,,5626137567,213,6.18,5626137565,212,17.9,5626137561,140,43.6,5626137563,141,11.7,5626137559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796430291,202,1,1,20,33,c7jgkxx1czv5etn7snf1r6p2m,0,41.3,23.7,2025-04-05T16:21:03.856Z,2025-04-05T16:21:46Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5626137677,212,36.6,5626137675,141,0.0,5626137681,1,,5626137679,213,5.80,5626137671,56,Right,5626137673,140,72.1,5626137669,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796430301,119,5,1,20,35,e5txudmuc2qpc460bs4lb5aff,1,30.4,101.6,2025-04-05T16:21:05.787Z,2025-04-05T16:21:10Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5626137757,233,203,5626137747,347,,5626137745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796430295,203,5,1,20,35,c7jgkxx1czv5etn7snf1r6p2m,0,69.6,-1.6,2025-04-05T16:21:06.034Z,2025-04-05T16:21:10Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5626137779,233,119,5626137711,347,,5626137709,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796430421,120,1,1,20,45,e5txudmuc2qpc460bs4lb5aff,1,29.1,100.0,2025-04-05T16:21:16.450Z,2025-04-05T16:21:22Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5626138415,107,,5626138425,213,3.86,5626138417,56,Back,5626138423,212,14.1,5626138421,141,88.0,5626138419,140,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796430443,121,1,1,20,52,e5txudmuc2qpc460bs4lb5aff,1,13.5,54.5,2025-04-05T16:21:22.666Z,2025-04-05T16:21:25Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5626138573,213,5.16,5626138569,141,16.8,5626138571,212,28.4,5626138567,140,25.1,5626138565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796430471,122,1,1,20,54,e5txudmuc2qpc460bs4lb5aff,1,25.1,16.8,2025-04-05T16:21:24.882Z,2025-04-05T16:21:27Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5626138703,56,Back,5626138709,212,11.3,5626138711,213,1.48,5626138705,140,26.1,5626138707,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796430529,123,1,1,20,56,e5txudmuc2qpc460bs4lb5aff,0,27.0,26.1,2025-04-05T16:21:26.986Z,2025-04-05T16:21:31Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5626139087,140,78.8,5626139085,56,Right,5626139095,1,,5626139089,141,13.4,5626139081,157,,5626139093,213,6.13,5626139091,212,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796430551,204,4,1,21,2,c7jgkxx1czv5etn7snf1r6p2m,1,19.6,86.2,2025-04-05T16:21:32.771Z,2025-04-05T16:21:53Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5626139501,233,124,5626139305,152,,5626139309,285,,5626140739,295,,5626139303,56,Back,5626139301,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796430577,124,4,1,21,2,e5txudmuc2qpc460bs4lb5aff,0,80.4,13.8,2025-04-05T16:21:32.772Z,2025-04-05T16:21:53Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5626139485,286,,5626139505,233,204,5626139477,295,,5626139481,56,Right,5626139475,13,,5626139483,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796434061,149,43,1,21,19,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-05T16:21:50.637Z,2025-04-05T18:16:44Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5626158763,212,17.9,5626158761,141,66.1,5626158757,56,Back,5626739963,144,12,5626158759,140,30.0,5626158765,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796430837,205,1,1,21,23,c7jgkxx1czv5etn7snf1r6p2m,1,19.1,84.5,2025-04-05T16:21:54.232Z,2025-04-05T16:21:55Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5626140933,213,4.36,5626140925,56,Back,5626140931,212,19.8,5626140927,140,12.5,5626140923,152,,5626140921,5,,5626140929,141,57.2,5626140967,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431025,206,1,1,21,33,c7jgkxx1czv5etn7snf1r6p2m,0,23.1,50.9,2025-04-05T16:22:03.929Z,2025-04-05T16:22:08Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5626141943,141,78.2,5626141939,56,Center,5626141941,140,67.9,5626141945,212,50.6,5626141937,157,,5626141949,1,,5626141947,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431037,125,44,1,21,36,e5txudmuc2qpc460bs4lb5aff,1,31.8,21.9,2025-04-05T16:22:07.508Z,2025-04-05T16:22:11Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5626142019,56,Back,5626142039,233,207,5626142021,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431033,207,44,1,21,36,c7jgkxx1czv5etn7snf1r6p2m,0,68.4,78.0,2025-04-05T16:22:07.509Z,2025-04-05T16:22:19Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5626141995,56,Center,5626141997,286,,5626142065,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431087,126,1,1,21,37,e5txudmuc2qpc460bs4lb5aff,1,27.8,23.0,2025-04-05T16:22:07.908Z,2025-04-05T16:22:11Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5626142263,3,,5626142271,212,21.3,5626142269,141,5.6,5626142273,213,5.70,5626142265,56,Back,5626142267,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431141,128,1,1,21,40,e5txudmuc2qpc460bs4lb5aff,1,44.8,5.6,2025-04-05T16:22:11.211Z,2025-04-05T16:22:14Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5626142515,155,,5626142525,213,3.30,5626142517,56,Back,5626142523,212,12.0,5626142521,141,2.8,5626142519,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431145,129,1,1,21,41,e5txudmuc2qpc460bs4lb5aff,0,33.6,2.8,2025-04-05T16:22:12.563Z,2025-04-05T16:23:11Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5626142553,212,19.3,5626142545,157,,5626142551,141,0.0,5626142547,56,Right,5626142555,213,6.13,5626142557,1,,5626142549,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431153,208,5,1,21,42,c7jgkxx1czv5etn7snf1r6p2m,1,49.7,101.6,2025-04-05T16:22:13.545Z,2025-04-05T16:22:18Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5626142625,233,130,5626142587,56,Back,5626142589,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431151,130,5,1,21,44,e5txudmuc2qpc460bs4lb5aff,0,50.3,-1.6,2025-04-05T16:22:15.021Z,2025-04-05T16:22:19Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5626142637,233,208,5626142575,56,Right,5626142577,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431243,209,1,1,21,50,c7jgkxx1czv5etn7snf1r6p2m,1,51.9,100.0,2025-04-05T16:22:20.657Z,2025-04-05T16:22:24Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5626143007,140,39.2,5626143013,213,3.84,5626143005,56,Back,5626143011,212,17.4,5626143009,141,85.6,5626143003,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431349,210,1,1,21,53,c7jgkxx1czv5etn7snf1r6p2m,1,40.1,80.0,2025-04-05T16:22:24.033Z,2025-04-05T16:22:31Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5626143655,213,4.90,5626143657,1,,5626143649,140,47.5,5626143653,212,41.9,5626143651,141,19.5,5626143645,196,,5626143647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431425,211,1,1,22,1,c7jgkxx1czv5etn7snf1r6p2m,1,56.1,9.8,2025-04-05T16:22:31.738Z,2025-04-05T16:22:36Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5626144017,56,Back,5626144027,213,2.35,5626144023,141,27.4,5626144025,212,16.8,5626144021,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431455,212,1,1,22,5,c7jgkxx1czv5etn7snf1r6p2m,1,47.7,33.1,2025-04-05T16:22:36.489Z,2025-04-05T16:22:37Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5626144165,140,52.8,5626144161,56,Center,5626144175,213,1.20,5626144171,212,14.6,5626144167,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431517,213,1,1,22,6,c7jgkxx1czv5etn7snf1r6p2m,1,53.8,54.2,2025-04-05T16:22:37.569Z,2025-04-05T16:22:42Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5626144521,56,Back,5626144523,140,48.4,5626144529,213,4.36,5626144525,141,31.2,5626144527,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431567,214,1,1,22,11,c7jgkxx1czv5etn7snf1r6p2m,1,52.7,35.8,2025-04-05T16:22:42.329Z,2025-04-05T16:22:45Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5626144759,141,61.8,5626144755,56,Center,5626144757,140,56.4,5626144763,213,1.35,5626144761,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796431611,215,1,1,22,14,c7jgkxx1czv5etn7snf1r6p2m,1,56.3,67.0,2025-04-05T16:22:45.426Z,2025-04-05T16:22:48Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5626145013,212,17.4,5626145017,213,5.97,5626145009,141,59.1,5626145003,140,72.1,5626145001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
