id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId
2797324363,234,5,1,26,16,ew0hpuiweoltpsg5f51r2w64t,1,-0.9,83.0,2025-04-06T15:26:30.132Z,2025-04-06T15:26:35Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5630974525,233,209,5630974113,346,,5630974111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325043,235,1,1,26,52,ew0hpuiweoltpsg5f51r2w64t,1,4.6,61.1,2025-04-06T15:27:06.811Z,2025-04-06T15:27:11Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5630978143,56,Back,5630978141,124,,5630978149,212,7.3,5630978151,213,4.83,5630978147,141,50.4,5630978155,237,,5630978145,140,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325103,236,1,1,26,57,ew0hpuiweoltpsg5f51r2w64t,1,9.2,44.8,2025-04-06T15:27:11.083Z,2025-04-06T15:27:14Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5630978359,140,48.5,5630978361,141,4.3,5630978363,212,49.6,5630978357,56,Back,5630978365,213,5.69,5630978355,157,,5630978367,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325139,237,1,1,27,0,ew0hpuiweoltpsg5f51r2w64t,0,48.5,4.3,2025-04-06T15:27:13.955Z,2025-04-06T15:27:15Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5630978545,56,Back,5630978547,140,42.0,5630978553,213,1.98,5630978551,212,17.1,5630978549,141,27.3,5630978543,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325215,210,1,1,27,2,d8w1m5j3jbd1eva8524dv4a20,1,59.2,69.0,2025-04-06T15:27:16.249Z,2025-04-06T15:27:19Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5630978895,56,Left,5630978905,213,0.84,5630978897,140,68.3,5630978899,141,84.8,5630978893,3,,5630978901,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325237,212,3,1,27,6,d8w1m5j3jbd1eva8524dv4a20,0,59.6,87.2,2025-04-06T15:27:20.824Z,2025-04-06T15:27:27Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5630979035,56,Left,5630979175,233,238,5630979037,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325253,238,7,1,27,6,ew0hpuiweoltpsg5f51r2w64t,0,40.4,12.8,2025-04-06T15:27:20.825Z,2025-04-06T15:27:26Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5630979129,56,Back,5630979151,233,212,5630979131,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325353,213,1,1,27,9,d8w1m5j3jbd1eva8524dv4a20,1,65.7,92.6,2025-04-06T15:27:23.889Z,2025-04-06T15:27:29Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5630979725,140,76.8,5630979727,141,95.1,5630979729,212,11.8,5630979723,56,Left,5630979731,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325359,214,3,1,27,14,d8w1m5j3jbd1eva8524dv4a20,1,71.5,83.8,2025-04-06T15:27:28.108Z,2025-04-06T17:04:31Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5630979763,56,Left,5630979787,233,239,5630979765,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325341,239,45,1,27,14,ew0hpuiweoltpsg5f51r2w64t,0,28.5,16.2,2025-04-06T15:27:28.108Z,2025-04-06T17:04:31Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5630979661,56,Back,5630979663,285,,5630979813,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325413,215,1,1,27,15,d8w1m5j3jbd1eva8524dv4a20,1,79.4,88.9,2025-04-06T15:27:29.319Z,2025-04-06T15:27:32Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5630980065,212,14.0,5630980063,141,74.7,5630980067,213,5.52,5630980059,140,89.0,5630980055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325427,216,1,1,27,18,d8w1m5j3jbd1eva8524dv4a20,0,89.0,74.7,2025-04-06T15:27:32.320Z,2025-04-06T15:53:01Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5630980135,140,90.5,5630980141,213,5.16,5630980139,212,3.6,5630980137,141,69.9,5630980133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325763,241,61,1,27,19,ew0hpuiweoltpsg5f51r2w64t,1,13.2,29.8,2025-04-06T15:27:33.779Z,2025-04-06T15:27:58Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5630982101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797351497,388,1,1,27,20,d8w1m5j3jbd1eva8524dv4a20,0,87.7,73.5,2025-04-06T15:27:33.893Z,2025-04-06T15:52:59Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5631124279,213,4.80,5631124275,212,12.5,5631124265,56,Center,5631124269,140,88.8,5631124273,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326759,250,8,1,27,21,ew0hpuiweoltpsg5f51r2w64t,1,13.3,48.2,2025-04-06T15:27:35.323Z,2025-04-06T15:29:17Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5630987885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325497,240,4,1,27,24,ew0hpuiweoltpsg5f51r2w64t,1,13.9,48.8,2025-04-06T15:27:38.595Z,2025-04-06T17:04:14Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5630980669,152,,5630980673,285,,5630980671,265,,5630980667,56,Back,5630980827,233,217,5630980665,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325515,217,4,1,27,24,d8w1m5j3jbd1eva8524dv4a20,0,86.1,51.2,2025-04-06T15:27:38.596Z,2025-04-06T17:04:14Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5630980753,13,,5630980757,152,,5630980849,233,240,5630980755,56,Center,5630980759,265,,5630980761,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797325961,242,1,1,27,56,ew0hpuiweoltpsg5f51r2w64t,0,13.5,39.8,2025-04-06T15:28:10.419Z,2025-04-06T15:28:15Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5630983245,152,,5630983257,1,,5630983399,189,,5630983247,56,Center,5630983255,213,0.24,5630983251,141,63.9,5630983253,212,68.1,5630983249,140,76.5,5630983241,5,,5630983243,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326013,218,1,1,28,1,d8w1m5j3jbd1eva8524dv4a20,0,19.9,32.4,2025-04-06T15:28:15.168Z,2025-04-06T15:28:18Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5630983653,140,65.0,5630983657,212,48.3,5630983651,56,Center,5630983649,157,,5630983661,1,,5630983655,141,46.6,5630983659,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326069,243,1,1,28,6,ew0hpuiweoltpsg5f51r2w64t,1,33.2,53.6,2025-04-06T15:28:20.099Z,2025-04-06T15:28:21Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5630983881,213,6.27,5630983877,212,13.1,5630983875,141,53.4,5630983869,3,,5630983871,56,Back,5630983873,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326091,244,1,1,28,7,ew0hpuiweoltpsg5f51r2w64t,1,47.2,51.9,2025-04-06T15:28:21.411Z,2025-04-06T15:28:23Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5630983991,3,,5630983999,140,33.7,5630984003,141,43.6,5630984011,213,3.52,5630983995,56,Back,5630984007,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326119,245,1,1,28,9,ew0hpuiweoltpsg5f51r2w64t,1,32.8,39.7,2025-04-06T15:28:22.900Z,2025-04-06T15:28:25Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5630984197,212,16.7,5630984195,141,33.3,5630984193,140,48.2,5630984191,56,Back,5630984189,157,,5630984201,1,,5630984199,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326131,246,61,1,28,11,ew0hpuiweoltpsg5f51r2w64t,0,46.8,32.8,2025-04-06T15:28:25.555Z,2025-04-06T15:28:26Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5630984237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326171,220,1,1,28,14,d8w1m5j3jbd1eva8524dv4a20,1,49.5,78.1,2025-04-06T15:28:28.665Z,2025-04-06T15:28:30Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5630984499,213,3.20,5630984491,140,29.1,5630984493,141,76.3,5630984489,56,Back,5630984497,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326213,221,1,1,28,16,d8w1m5j3jbd1eva8524dv4a20,1,29.1,76.3,2025-04-06T15:28:30.200Z,2025-04-06T15:28:33Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5630984757,56,Back,5630984765,213,3.77,5630984759,140,6.8,5630984761,141,51.3,5630984763,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326267,222,1,1,28,19,d8w1m5j3jbd1eva8524dv4a20,1,6.8,51.3,2025-04-06T15:28:33.216Z,2025-04-06T15:28:38Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5630985105,212,27.4,5630985107,213,1.41,5630985099,56,Back,5630985097,155,,5630985103,141,91.1,5630985101,140,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326313,223,1,1,28,24,d8w1m5j3jbd1eva8524dv4a20,1,12.5,87.4,2025-04-06T15:28:38.033Z,2025-04-06T15:28:43Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5630985445,212,20.9,5630985447,213,0.28,5630985443,141,95.9,5630985439,56,Back,5630985441,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326345,224,1,1,28,29,d8w1m5j3jbd1eva8524dv4a20,0,34.3,92.9,2025-04-06T15:28:42.952Z,2025-04-06T15:28:45Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5630985633,196,,5630985631,155,,5630985641,212,57.0,5630985643,213,5.45,5630985639,141,30.9,5630985637,140,70.9,5630985645,1,,5630985635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326381,247,61,1,28,35,ew0hpuiweoltpsg5f51r2w64t,0,35.3,63.7,2025-04-06T15:28:49.443Z,2025-04-06T15:28:49Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5630985861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797340215,347,83,1,28,36,ew0hpuiweoltpsg5f51r2w64t,0,38.3,39.2,2025-04-06T15:28:50.538Z,2025-04-06T15:42:04Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5631062657,399,9plm1ekfi8ydpbfxhft0a8hjp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326445,225,1,1,28,38,d8w1m5j3jbd1eva8524dv4a20,1,66.1,66.1,2025-04-06T15:28:52.192Z,2025-04-06T15:28:55Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5630986237,213,1.19,5630986231,140,72.8,5630986233,141,92.3,5630986235,212,19.2,5630986229,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326489,226,1,1,28,41,d8w1m5j3jbd1eva8524dv4a20,1,72.8,92.3,2025-04-06T15:28:55.424Z,2025-04-06T15:28:58Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5630986491,213,5.62,5630986489,212,17.3,5630986483,56,Center,5630986485,140,85.8,5630986487,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326497,227,61,1,28,44,d8w1m5j3jbd1eva8524dv4a20,0,85.8,76.7,2025-04-06T15:28:57.944Z,2025-04-06T15:28:58Z,6685o2ur8lnocqbwtxit8jdas,I. Camara,,,5630986543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326575,248,12,1,28,45,ew0hpuiweoltpsg5f51r2w64t,1,10.9,32.8,2025-04-06T15:28:59.675Z,2025-04-06T15:42:18Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5630986951,140,35.4,5630986957,213,6.23,5630986953,141,30.9,5630986949,56,Back,5630986955,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326583,249,61,1,28,49,ew0hpuiweoltpsg5f51r2w64t,0,43.1,36.4,2025-04-06T15:29:03.131Z,2025-04-06T15:42:40Z,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,5630987001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326657,228,1,1,28,51,d8w1m5j3jbd1eva8524dv4a20,1,56.2,81.2,2025-04-06T15:29:05.200Z,2025-04-06T15:29:07Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5630987323,141,57.0,5630987333,1,,5630987331,213,3.68,5630987319,140,29.7,5630987327,212,32.3,5630987315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326745,229,1,1,28,52,d8w1m5j3jbd1eva8524dv4a20,1,29.7,57.0,2025-04-06T15:29:06.816Z,2025-04-06T15:29:13Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5630987789,56,Back,5630987791,140,34.9,5630987797,213,5.15,5630987793,141,39.8,5630987795,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326805,230,1,1,28,59,d8w1m5j3jbd1eva8524dv4a20,1,41.4,44.0,2025-04-06T15:29:13.304Z,2025-04-06T15:29:16Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5630988131,140,37.8,5630988137,213,1.76,5630988133,141,72.7,5630988129,56,Back,5630988135,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326875,231,1,1,29,2,d8w1m5j3jbd1eva8524dv4a20,1,34.3,70.2,2025-04-06T15:29:16.664Z,2025-04-06T15:29:22Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5630988601,56,Right,5630988609,141,8.5,5630988595,196,,5630988617,213,5.30,5630988619,1,,5630988593,155,,5630988605,140,61.1,5630988613,212,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326883,232,61,1,29,8,d8w1m5j3jbd1eva8524dv4a20,0,65.3,10.9,2025-04-06T15:29:22.176Z,2025-04-06T15:29:22Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,,5630988643,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326931,252,1,1,29,10,ew0hpuiweoltpsg5f51r2w64t,0,38.3,90.3,2025-04-06T15:29:24.387Z,2025-04-06T15:29:25Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5630988849,213,3.26,5630988845,141,86.8,5630988847,212,20.6,5630988843,140,18.8,5630988841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797326991,234,1,1,29,13,d8w1m5j3jbd1eva8524dv4a20,1,81.2,10.4,2025-04-06T15:29:27.304Z,2025-04-06T15:29:29Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5630989109,213,2.58,5630989101,56,Right,5630989103,140,73.1,5630989105,141,18.2,5630989107,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327013,235,1,1,29,15,d8w1m5j3jbd1eva8524dv4a20,1,73.1,18.2,2025-04-06T15:29:29.168Z,2025-04-06T15:29:31Z,6685o2ur8lnocqbwtxit8jdas,I. Camara,,,5630989213,140,65.1,5630989211,56,Center,5630989219,213,2.47,5630989217,212,10.7,5630989215,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327047,236,1,1,29,16,d8w1m5j3jbd1eva8524dv4a20,1,65.1,28.0,2025-04-06T15:29:30.760Z,2025-04-06T15:29:33Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5630989409,213,1.55,5630989403,140,65.5,5630989401,56,Center,5630989405,141,54.2,5630989407,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327077,237,1,1,29,19,d8w1m5j3jbd1eva8524dv4a20,1,66.3,51.9,2025-04-06T15:29:33.536Z,2025-04-06T15:29:35Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5630989561,141,36.4,5630989565,212,13.7,5630989569,213,5.40,5630989553,56,Center,5630989557,140,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327099,238,1,1,29,21,d8w1m5j3jbd1eva8524dv4a20,1,74.6,36.4,2025-04-06T15:29:35.632Z,2025-04-06T15:29:38Z,6685o2ur8lnocqbwtxit8jdas,I. Camara,,,5630989679,56,Right,5630989685,212,21.2,5630989681,140,89.6,5630989687,213,5.55,5630989683,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327143,239,1,1,29,23,d8w1m5j3jbd1eva8524dv4a20,1,89.6,15.5,2025-04-06T15:29:37.816Z,2025-04-06T15:29:49Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,1.0,,5630989869,140,88.4,5630989871,141,52.8,5630989873,212,25.4,5630990459,154,,5630989863,155,,5630989859,2,,5630990457,210,13,5630989867,56,Center,5630989875,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327149,240,13,1,29,26,d8w1m5j3jbd1eva8524dv4a20,1,88.6,52.1,2025-04-06T15:29:40.544Z,2025-04-06T17:14:00Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5630990507,230,98.1,5630990497,154,,5630990495,29,,5630990505,103,6.9,5630990503,102,57.6,5630990509,231,49.6,5630990499,55,239,5630989905,56,Center,5631528447,83,,5630990109,328,,5630989903,17,5630989901,22,,5630990105,15,,,,,,,,,,,,,,,,,,,
2797327157,241,5,1,29,26,d8w1m5j3jbd1eva8524dv4a20,0,101.2,57.9,2025-04-06T15:29:40.811Z,2025-04-06T17:05:15Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5630992035,233,253,5630989989,346,,5630989987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327523,253,5,1,29,26,ew0hpuiweoltpsg5f51r2w64t,1,-1.2,42.1,2025-04-06T15:29:40.811Z,2025-04-06T17:05:14Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5630992031,233,241,5630991981,346,,5630991979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327551,254,1,1,29,55,ew0hpuiweoltpsg5f51r2w64t,0,4.1,46.4,2025-04-06T15:30:09.394Z,2025-04-06T15:30:11Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5630992193,212,64.3,5630992191,141,52.2,5630992189,140,65.2,5630992183,124,,5630992199,74,,5630992197,1,,5630992195,213,0.06,5630992187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327625,242,1,1,29,58,d8w1m5j3jbd1eva8524dv4a20,1,38.4,48.7,2025-04-06T15:30:12.209Z,2025-04-06T15:30:15Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5630992627,213,0.02,5630992617,3,,5630992625,212,12.8,5630992623,141,49.0,5630992621,140,50.6,5630992619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327635,243,4,1,30,1,d8w1m5j3jbd1eva8524dv4a20,1,48.3,47.3,2025-04-06T15:30:15.800Z,2025-04-06T17:04:14Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5630992837,152,,5630992829,13,,5630992997,233,255,5630992841,286,,5630992831,295,,5630992833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327651,255,4,1,30,1,ew0hpuiweoltpsg5f51r2w64t,0,51.7,52.7,2025-04-06T15:30:15.801Z,2025-04-06T17:04:15Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5630992927,56,Center,5630992925,295,,5630992923,13,,5630992931,285,,5630992929,152,,5630993031,233,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327785,244,1,1,30,8,d8w1m5j3jbd1eva8524dv4a20,1,43.9,47.2,2025-04-06T15:30:22.744Z,2025-04-06T15:30:24Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5630993485,189,,5630993443,212,7.7,5630993439,140,47.9,5630993441,141,37.7,5630993433,5,,5630993435,152,,5630993437,56,Back,5630993445,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327845,245,1,1,30,11,d8w1m5j3jbd1eva8524dv4a20,1,47.9,37.7,2025-04-06T15:30:25.632Z,2025-04-06T15:30:27Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5630993809,213,3.71,5630993803,140,37.2,5630993801,56,Back,5630993805,141,27.1,5630993807,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327931,246,1,1,30,13,d8w1m5j3jbd1eva8524dv4a20,1,37.2,27.1,2025-04-06T15:30:27.760Z,2025-04-06T15:30:32Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5630994299,140,62.9,5630994301,141,49.6,5630994303,212,31.0,5630994297,56,Center,5630994305,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797327985,247,1,1,30,18,d8w1m5j3jbd1eva8524dv4a20,0,62.9,49.6,2025-04-06T15:30:31.912Z,2025-04-06T15:30:35Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5630994605,1,,5630994599,141,11.7,5630994597,140,100.0,5630994603,213,5.71,5630994601,212,47.6,5630994595,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797328147,248,5,1,30,20,d8w1m5j3jbd1eva8524dv4a20,0,101.0,12.8,2025-04-06T15:30:34.642Z,2025-04-06T17:05:15Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5630995475,346,,5630996271,233,256,5630995471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797328261,256,5,1,30,20,ew0hpuiweoltpsg5f51r2w64t,1,-1.0,87.2,2025-04-06T15:30:34.642Z,2025-04-06T17:05:15Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5630996205,56,Back,5630996229,233,248,5630996207,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797328293,257,1,1,30,40,ew0hpuiweoltpsg5f51r2w64t,1,4.6,57.3,2025-04-06T15:30:54.315Z,2025-04-06T15:30:56Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5630996357,213,4.92,5630996347,124,,5630996355,212,7.2,5630996349,56,Back,5630996351,140,6.0,5630996353,141,46.9,5630996361,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797328363,258,1,1,30,42,ew0hpuiweoltpsg5f51r2w64t,1,10.2,43.7,2025-04-06T15:30:56.044Z,2025-04-06T15:31:00Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5630996725,141,15.2,5630996727,212,52.7,5630996719,157,,5630996729,213,5.91,5630996731,1,,5630996723,140,56.9,5630996721,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797328367,259,44,1,30,45,ew0hpuiweoltpsg5f51r2w64t,1,59.3,14.4,2025-04-06T15:30:59.176Z,2025-04-06T17:04:39Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5630996837,233,249,5630996749,56,Right,5630996751,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797328347,249,44,1,30,45,d8w1m5j3jbd1eva8524dv4a20,0,40.7,85.6,2025-04-06T15:30:59.177Z,2025-04-06T17:04:40Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5630996923,233,259,5630996639,285,,5630996637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797328371,260,1,1,30,45,ew0hpuiweoltpsg5f51r2w64t,0,55.9,17.3,2025-04-06T15:30:59.507Z,2025-04-06T17:09:20Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5630996767,3,,5630996777,141,16.2,5630996781,212,11.8,5630996785,213,6.22,5630996773,140,67.1,5630996771,56,Right,5630996769,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797328383,250,12,1,30,47,d8w1m5j3jbd1eva8524dv4a20,1,29.2,85.3,2025-04-06T15:31:01.592Z,2025-04-06T15:31:03Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5630997015,167,,5630996851,56,Back,5630996853,140,41.7,5630996939,15,,5630996859,213,0.71,5630996857,212,17.4,5630996855,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
