id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value
2804423063,131,44,1,13,19,8q6cv8g4bd3xdl7m88kll16na,0,38.8,58.6,2025-04-21T12:44:25.632Z,2025-04-21T13:34:14Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5670047471,285,,5670047469,56,Back,5670047737,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804422965,123,1,1,13,19,c7jgkxx1czv5etn7snf1r6p2m,0,59.8,53.9,2025-04-21T12:44:25.880Z,2025-04-21T13:27:51Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670046979,3,,5670046987,212,5.4,5670046981,56,Center,5670046983,140,56.6,5670046985,141,60.2,5670046989,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423009,124,83,1,13,19,c7jgkxx1czv5etn7snf1r6p2m,1,54.1,56.1,2025-04-21T12:44:26.297Z,2025-04-21T13:27:52Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670072291,399,bxafjt88zqj5wgvx5r71c6cid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423085,132,61,1,13,20,8q6cv8g4bd3xdl7m88kll16na,1,39.0,58.1,2025-04-21T12:44:26.743Z,2025-04-21T12:47:08Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5670047583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423091,133,1,1,13,20,8q6cv8g4bd3xdl7m88kll16na,0,33.8,35.6,2025-04-21T12:44:27.022Z,2025-04-21T12:47:10Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5670053377,212,2.4,5670053373,140,35.9,5670053379,213,0.35,5670047603,56,Back,5670053375,141,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804442091,390,61,1,13,23,c7jgkxx1czv5etn7snf1r6p2m,1,54.1,46.1,2025-04-21T12:44:29.447Z,2025-04-21T13:27:39Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5670156225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423031,125,1,1,13,24,c7jgkxx1czv5etn7snf1r6p2m,1,53.0,52.1,2025-04-21T12:44:30.608Z,2025-04-21T13:27:50Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670047299,213,5.12,5670047295,141,25.2,5670047293,140,60.5,5670047297,212,19.9,5670047291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423049,126,1,1,13,25,c7jgkxx1czv5etn7snf1r6p2m,1,60.7,19.8,2025-04-21T12:44:32.425Z,2025-04-21T12:44:34Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5670047419,141,31.9,5670047423,213,2.81,5670047415,56,Back,5670047417,140,38.0,5670047421,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423097,127,1,1,13,27,c7jgkxx1czv5etn7snf1r6p2m,1,37.3,32.5,2025-04-21T12:44:34.144Z,2025-04-21T12:44:38Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5670047643,140,37.4,5670047649,213,1.57,5670047645,141,68.1,5670047641,56,Back,5670047647,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423137,128,1,1,13,32,c7jgkxx1czv5etn7snf1r6p2m,1,43.6,66.1,2025-04-21T12:44:38.896Z,2025-04-21T12:44:42Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5670047875,212,16.9,5670047873,141,44.8,5670047869,56,Center,5670047877,213,5.25,5670047871,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423147,129,1,1,13,36,c7jgkxx1czv5etn7snf1r6p2m,1,52.7,45.4,2025-04-21T12:44:42.663Z,2025-04-21T12:44:44Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5670047983,212,12.4,5670047981,141,63.6,5670047979,140,53.2,5670047985,213,1.53,5670047977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423187,130,1,1,13,37,c7jgkxx1czv5etn7snf1r6p2m,1,53.9,64.0,2025-04-21T12:44:44.432Z,2025-04-21T12:44:50Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5670048217,213,5.74,5670048211,140,84.7,5670048213,141,35.4,5670048209,56,Center,5670048207,155,,5670048219,1,,5670048215,212,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423191,131,61,1,13,43,c7jgkxx1czv5etn7snf1r6p2m,0,92.0,35.4,2025-04-21T12:44:50.192Z,2025-04-21T12:44:50Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5670048235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423201,132,5,1,13,44,c7jgkxx1czv5etn7snf1r6p2m,0,100.7,32.4,2025-04-21T12:44:50.479Z,2025-04-21T13:33:50Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5670049421,233,134,5670048279,56,Center,5670048281,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423421,134,5,1,13,44,8q6cv8g4bd3xdl7m88kll16na,1,-0.7,67.6,2025-04-21T12:44:50.479Z,2025-04-21T13:33:49Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5670049417,233,132,5670049399,56,Back,5670049403,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423433,135,1,1,14,10,8q6cv8g4bd3xdl7m88kll16na,1,5.3,62.0,2025-04-21T12:45:17.093Z,2025-04-21T13:26:33Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670049477,140,4.3,5670049473,124,,5670049483,213,4.53,5670049481,212,5.7,5670049487,237,,5670049475,56,Back,5670049479,141,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423445,136,1,1,14,13,8q6cv8g4bd3xdl7m88kll16na,1,13.2,51.2,2025-04-21T12:45:20.366Z,2025-04-21T13:26:35Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5670049559,212,25.2,5670049555,140,23.9,5670049553,56,Back,5670049561,213,1.11,5670049557,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804441785,417,1,1,14,14,8q6cv8g4bd3xdl7m88kll16na,1,11.8,73.4,2025-04-21T12:45:20.447Z,2025-04-21T13:27:10Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670154445,212,7.4,5670154439,56,Back,5670154447,213,0.64,5670154441,140,17.4,5670154443,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423457,137,1,1,14,15,8q6cv8g4bd3xdl7m88kll16na,1,23.0,85.4,2025-04-21T12:45:22.031Z,2025-04-21T12:45:23Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670049639,212,14.0,5670049635,140,13.4,5670049633,56,Back,5670049637,141,71.1,5670049641,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423469,138,1,1,14,16,8q6cv8g4bd3xdl7m88kll16na,1,13.4,71.1,2025-04-21T12:45:22.789Z,2025-04-21T12:45:25Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670049717,56,Back,5670049725,213,4.83,5670049721,141,25.5,5670049719,140,16.8,5670049723,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423485,139,1,1,14,18,8q6cv8g4bd3xdl7m88kll16na,1,20.4,22.7,2025-04-21T12:45:25.039Z,2025-04-21T12:45:27Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5670049811,56,Back,5670049817,212,15.4,5670049815,141,5.0,5670049813,140,29.6,5670049819,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423531,140,1,1,14,20,8q6cv8g4bd3xdl7m88kll16na,1,29.6,4.9,2025-04-21T12:45:26.934Z,2025-04-21T12:45:32Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5670050069,141,20.6,5670050071,212,10.7,5670050065,56,Back,5670050073,213,1.53,5670050067,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423537,141,4,1,14,25,8q6cv8g4bd3xdl7m88kll16na,1,37.1,26.6,2025-04-21T12:45:32.055Z,2025-04-21T12:45:37Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5670050153,294,,5670050207,233,133,5670050157,152,,5670050151,13,,5670050155,56,Back,5670050211,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423541,133,4,1,14,25,c7jgkxx1czv5etn7snf1r6p2m,0,62.9,73.4,2025-04-21T12:45:32.056Z,2025-04-21T12:45:37Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5670050175,56,Center,5670050181,285,,5670050173,13,,5670050225,233,141,5670050321,294,,5670050177,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804441089,415,1,1,14,38,8q6cv8g4bd3xdl7m88kll16na,1,34.1,32.1,2025-04-21T12:45:44.447Z,2025-04-21T13:25:41Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5670150567,56,Back,5670150885,5,,5670150575,213,0.75,5670150573,212,4.2,5670150571,141,36.3,5670150569,140,37.0,5670150887,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804441323,416,1,1,14,41,8q6cv8g4bd3xdl7m88kll16na,1,41.1,38.5,2025-04-21T12:45:47.447Z,2025-04-21T13:25:59Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5670151859,155,,5670151871,141,91.5,5670151867,140,58.6,5670151879,213,1.10,5670151875,212,40.5,5670151863,56,Left,5670151883,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423697,142,43,1,14,43,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-21T12:45:50.429Z,2025-04-21T13:25:49Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5670050877,56,Left,5670151319,144,1,5670050883,212,41.6,5670050875,152,0,5670050881,141,89.7,5670050885,213,1.11,5670050871,5,0,5670050887,1,0,5670050879,140,,,,,,,,,,,,,,,,,,55.0,,,,,,,
2804423717,143,1,1,14,47,8q6cv8g4bd3xdl7m88kll16na,0,58.6,90.5,2025-04-21T12:45:53.589Z,2025-04-21T12:45:54Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670051009,213,5.73,5670050999,155,,5670051005,141,76.0,5670051007,212,18.8,5670051001,56,Center,5670051003,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423735,134,1,1,14,47,c7jgkxx1czv5etn7snf1r6p2m,1,24.6,27.4,2025-04-21T12:45:54.375Z,2025-04-21T12:45:56Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5670051089,141,15.6,5670051091,212,12.5,5670051085,56,Back,5670051093,213,5.58,5670051083,157,,5670051087,140,33.7,5670051095,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423751,136,1,1,14,49,c7jgkxx1czv5etn7snf1r6p2m,1,32.7,14.3,2025-04-21T12:45:55.944Z,2025-04-21T12:45:57Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670051167,141,27.3,5670051163,56,Back,5670051165,140,32.8,5670051169,212,8.8,5670051171,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423799,137,1,1,14,51,c7jgkxx1czv5etn7snf1r6p2m,1,31.2,32.8,2025-04-21T12:45:57.559Z,2025-04-21T12:46:02Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5670051425,212,22.1,5670051419,56,Back,5670051423,141,55.1,5670051421,140,46.5,5670051427,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423847,138,1,1,14,56,c7jgkxx1czv5etn7snf1r6p2m,1,67.5,59.0,2025-04-21T12:46:02.703Z,2025-04-21T12:46:07Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5670051687,141,82.1,5670051685,140,79.2,5670051689,212,19.9,5670051683,56,Left,5670051691,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423849,139,1,1,15,1,c7jgkxx1czv5etn7snf1r6p2m,0,90.9,75.7,2025-04-21T12:46:07.718Z,2025-04-21T13:09:46Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5670051703,213,4.71,5670051831,286,,5670051699,141,72.0,5670051701,212,2.5,5670051695,56,Center,5670051697,140,90.9,5670101589,233,145,5670051825,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423883,145,74,1,15,1,8q6cv8g4bd3xdl7m88kll16na,1,8.0,36.1,2025-04-21T12:46:07.719Z,2025-04-21T13:34:16Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5670052203,285,,5670051927,56,Back,5670101613,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423857,140,6,1,15,2,c7jgkxx1czv5etn7snf1r6p2m,1,91.6,67.0,2025-04-21T12:46:09.047Z,2025-04-21T13:34:22Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5670051743,73,,5670052065,233,146,5670051741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423899,146,6,1,15,2,8q6cv8g4bd3xdl7m88kll16na,0,8.4,33.0,2025-04-21T12:46:09.047Z,2025-04-21T13:34:23Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5670052039,73,,5670052071,233,140,5670052037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804423867,144,43,1,15,4,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-21T12:46:10.693Z,2025-04-21T12:46:23Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5670052337,144,74,5670051809,285,0,5670051873,233,139,5670051807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424089,141,1,1,15,39,c7jgkxx1czv5etn7snf1r6p2m,0,99.5,99.5,2025-04-21T12:46:45.549Z,2025-04-21T12:46:48Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670053089,212,40.7,5670053091,213,4.67,5670053085,140,98.0,5670053077,6,,5670053093,1,,5670053083,56,Center,5670053081,223,,5670053087,141,39.7,5670053075,2,5670053079,155,,,,,,,,,,,,,,,,,,,,,,,
2804424097,147,12,1,15,42,8q6cv8g4bd3xdl7m88kll16na,1,3.1,60.2,2025-04-21T12:46:48.789Z,2025-04-21T12:46:50Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5670053145,141,71.4,5670053161,167,,5670053143,140,0.0,5670053149,213,2.03,5670053151,15,,5670053147,212,8.5,5670053141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424099,142,6,1,15,43,c7jgkxx1czv5etn7snf1r6p2m,1,99.5,32.8,2025-04-21T12:46:49.550Z,2025-04-21T13:34:23Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670053181,75,,5670053215,233,148,5670053179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424101,148,6,1,15,43,8q6cv8g4bd3xdl7m88kll16na,0,0.5,67.2,2025-04-21T12:46:49.550Z,2025-04-21T13:34:24Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5670053207,56,Back,5670053209,73,,5670053219,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424229,143,1,1,16,5,c7jgkxx1czv5etn7snf1r6p2m,0,99.5,0.5,2025-04-21T12:47:12.189Z,2025-04-21T12:52:23Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5670053875,56,Center,5670053881,212,35.2,5670053867,2,,5670053879,141,51.8,5670053883,213,1.70,5670053873,223,,5670053877,140,95.1,5670053885,1,,5670053869,6,5670053871,155,,,,,,,,,,,,,,,,,,,,,,,
2804424243,149,12,1,16,8,8q6cv8g4bd3xdl7m88kll16na,1,6.7,56.4,2025-04-21T12:47:15.229Z,2025-04-21T12:47:22Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670053951,140,26.9,5670053957,213,0.26,5670053949,56,Back,5670053953,141,64.6,5670053977,15,,5670053955,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424249,144,13,1,16,9,c7jgkxx1czv5etn7snf1r6p2m,1,77.0,50.1,2025-04-21T12:47:16.142Z,2025-04-21T12:51:15Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670054003,56,Center,5670054851,103,83.3,5670054853,458,,5670054001,18,,5670054849,102,58.5,5670062387,72,,5670054847,77,,5670054855,230,98.9,5670054857,231,5670054845,25,,,,,,,,,,,,,,,,51.8,,,,,,,
2804424361,145,5,1,16,11,c7jgkxx1czv5etn7snf1r6p2m,0,100.5,51.0,2025-04-21T12:47:17.758Z,2025-04-21T13:33:51Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670054581,346,,5670054579,56,Center,5670054619,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424301,150,5,1,16,11,8q6cv8g4bd3xdl7m88kll16na,1,-0.5,49.0,2025-04-21T12:47:17.758Z,2025-04-21T13:33:50Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5670054279,346,,5670054601,233,145,5670054277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424389,151,1,1,16,18,8q6cv8g4bd3xdl7m88kll16na,1,5.0,46.3,2025-04-21T12:47:25.253Z,2025-04-21T12:47:34Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5670054773,212,15.1,5670054765,124,,5670054769,140,7.2,5670054771,141,68.2,5670054781,237,,5670054775,213,1.42,5670054767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424403,152,1,1,16,27,8q6cv8g4bd3xdl7m88kll16na,1,21.6,70.2,2025-04-21T12:47:33.909Z,2025-04-21T12:47:36Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670054863,56,Back,5670054867,141,30.4,5670054865,140,19.4,5670054871,213,4.63,5670054869,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424429,153,1,1,16,29,8q6cv8g4bd3xdl7m88kll16na,1,19.5,30.9,2025-04-21T12:47:36.444Z,2025-04-21T12:47:39Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5670054997,213,5.23,5670054991,140,28.8,5670054989,56,Back,5670054993,141,5.9,5670054995,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424453,154,1,1,16,33,8q6cv8g4bd3xdl7m88kll16na,1,30.5,4.7,2025-04-21T12:47:39.596Z,2025-04-21T12:47:42Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5670055145,212,16.5,5670055139,56,Back,5670055143,141,26.1,5670055147,213,2.07,5670055141,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424501,155,1,1,16,36,8q6cv8g4bd3xdl7m88kll16na,1,23.1,26.4,2025-04-21T12:47:42.501Z,2025-04-21T12:47:50Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5670055449,1,,5670055439,56,Back,5670055445,212,43.4,5670055435,155,,5670055443,141,89.3,5670055441,140,30.0,5670055447,213,1.40,5670055437,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424523,156,1,1,16,43,8q6cv8g4bd3xdl7m88kll16na,1,35.6,79.3,2025-04-21T12:47:50.172Z,2025-04-21T12:47:52Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670055563,56,Back,5670055567,141,64.2,5670055565,140,31.0,5670055571,213,4.27,5670055569,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424541,157,1,1,16,46,8q6cv8g4bd3xdl7m88kll16na,1,31.3,57.9,2025-04-21T12:47:52.540Z,2025-04-21T12:47:56Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670055689,212,32.2,5670055683,56,Back,5670055691,213,5.02,5670055685,140,40.6,5670055693,1,,5670055687,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424571,158,1,1,16,49,8q6cv8g4bd3xdl7m88kll16na,1,42.2,13.1,2025-04-21T12:47:55.916Z,2025-04-21T12:48:00Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5670055825,212,20.0,5670055827,213,6.10,5670055821,140,60.9,5670055823,141,7.7,5670055819,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424583,159,1,1,16,53,8q6cv8g4bd3xdl7m88kll16na,1,65.9,9.2,2025-04-21T12:48:00.332Z,2025-04-21T12:48:02Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5670055883,140,57.9,5670055889,213,2.86,5670055885,141,12.8,5670055881,56,Right,5670055887,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424603,160,1,1,16,55,8q6cv8g4bd3xdl7m88kll16na,1,59.9,12.8,2025-04-21T12:48:01.989Z,2025-04-21T12:48:05Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5670055993,213,2.44,5670055987,140,51.6,5670055989,141,23.6,5670055991,212,11.4,5670055985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424623,161,1,1,16,59,8q6cv8g4bd3xdl7m88kll16na,1,52.7,25.9,2025-04-21T12:48:05.453Z,2025-04-21T12:48:09Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5670056103,213,5.31,5670056099,141,8.0,5670056095,56,Right,5670056097,140,60.6,5670056101,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424635,162,1,1,17,2,8q6cv8g4bd3xdl7m88kll16na,1,60.6,7.9,2025-04-21T12:48:08.941Z,2025-04-21T12:48:11Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5670056173,56,Right,5670056171,155,,5670056177,141,10.3,5670056181,213,0.17,5670056175,140,69.8,5670056179,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424675,163,1,1,17,4,8q6cv8g4bd3xdl7m88kll16na,1,70.7,11.3,2025-04-21T12:48:10.973Z,2025-04-21T12:48:18Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5670056403,212,2.0,5670056399,140,70.0,5670056401,141,8.5,5670056397,56,Right,5670056405,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424645,146,83,1,17,6,c7jgkxx1czv5etn7snf1r6p2m,0,27.6,91.1,2025-04-21T12:48:12.828Z,2025-04-21T12:48:27Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5670056781,399,d5jihfuxjuw51jgt6k4zhmrmy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424681,164,1,1,17,10,8q6cv8g4bd3xdl7m88kll16na,0,89.3,5.0,2025-04-21T12:48:17.212Z,2025-04-21T12:48:26Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5670056453,140,84.9,5670056731,233,147,5670056457,212,4.7,5670056451,56,Right,5670056739,286,,5670056729,236,,5670056455,141,6.1,5670056459,213,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424665,147,74,1,17,10,c7jgkxx1czv5etn7snf1r6p2m,1,19.4,83.2,2025-04-21T12:48:17.213Z,2025-04-21T12:48:25Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5670056335,56,Back,5670056751,233,164,5670056337,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424683,148,50,1,17,12,c7jgkxx1czv5etn7snf1r6p2m,1,17.4,94.2,2025-04-21T12:48:19.419Z,2025-04-21T12:48:24Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5670056473,285,,5670056563,233,165,5670056471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424691,165,7,1,17,12,8q6cv8g4bd3xdl7m88kll16na,1,82.6,5.8,2025-04-21T12:48:19.420Z,2025-04-21T12:48:23Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5670056507,286,,5670056531,233,148,5670056503,167,,5670056505,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424705,149,5,1,17,13,c7jgkxx1czv5etn7snf1r6p2m,1,19.2,101.5,2025-04-21T12:48:20.229Z,2025-04-21T13:33:51Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5670056577,56,Back,5670056689,233,166,5670056579,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424725,166,5,1,17,13,8q6cv8g4bd3xdl7m88kll16na,0,80.8,-1.5,2025-04-21T12:48:20.229Z,2025-04-21T13:33:52Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5670056665,56,Right,5670056693,233,149,5670056667,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804424773,150,1,1,17,24,c7jgkxx1czv5etn7snf1r6p2m,1,24.0,100.0,2025-04-21T12:48:30.613Z,2025-04-21T12:48:33Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5670056963,212,9.1,5670056957,56,Back,5670056961,141,89.3,5670056965,213,5.04,5670056955,107,,5670056959,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
