id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2804553427,112,6,1,16,55,btaf9fuj3xctycyjeqwereaow,1,98.5,36.9,2025-04-21T15:17:49.339Z,2025-04-21T17:11:13Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5670772109,56,Center,5670772111,75,,5670772153,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804553411,130,6,1,16,55,e5txudmuc2qpc460bs4lb5aff,0,1.5,63.1,2025-04-21T15:17:49.339Z,2025-04-21T17:11:13Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5670771745,73,,5670772239,233,112,5670771743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804553963,113,1,1,17,13,btaf9fuj3xctycyjeqwereaow,1,99.5,0.5,2025-04-21T15:18:07.348Z,2025-04-21T15:18:13Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5670774965,212,43.5,5670774963,141,63.0,5670774959,56,Center,5670774967,213,1.79,5670774957,223,,5670774961,140,90.6,5670774955,155,,5670774949,2,,5670774953,6,,5670774969,1,,,,,,,,,,,,,,,,,,,,,,,,,
2804553971,114,1,1,17,17,btaf9fuj3xctycyjeqwereaow,0,90.6,63.0,2025-04-21T15:18:11.444Z,2025-04-21T16:04:32Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5670775031,213,4.70,5670775027,141,38.3,5670775029,212,16.8,5670775025,140,90.4,5670775021,155,,5670775023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554023,131,12,1,17,18,e5txudmuc2qpc460bs4lb5aff,1,10.9,63.1,2025-04-21T15:18:12.585Z,2025-04-21T15:18:14Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5670775273,141,65.5,5670775271,140,30.2,5670775275,212,20.3,5670775329,15,,5670775277,213,0.08,5670775269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554121,115,1,1,17,21,btaf9fuj3xctycyjeqwereaow,1,72.0,49.4,2025-04-21T15:18:15.508Z,2025-04-21T15:18:17Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5670775729,141,44.9,5670775733,213,3.37,5670775727,140,59.5,5670775731,212,13.5,5670775725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554181,116,1,1,17,23,btaf9fuj3xctycyjeqwereaow,1,59.8,44.9,2025-04-21T15:18:16.925Z,2025-04-21T15:18:19Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5670776107,141,22.7,5670776111,212,15.1,5670776113,213,4.80,5670776103,140,61.0,5670776099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554259,117,1,1,17,25,btaf9fuj3xctycyjeqwereaow,1,54.1,21.6,2025-04-21T15:18:19.596Z,2025-04-21T15:18:22Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5670776531,140,75.4,5670776533,141,7.3,5670776537,213,5.87,5670776535,212,24.4,5670776529,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554309,118,1,1,17,28,btaf9fuj3xctycyjeqwereaow,1,75.4,7.3,2025-04-21T15:18:22.092Z,2025-04-21T15:18:24Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5670776905,213,2.83,5670776899,140,56.3,5670776903,212,21.0,5670776901,141,16.7,5670776897,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554387,119,1,1,17,30,btaf9fuj3xctycyjeqwereaow,1,54.4,18.8,2025-04-21T15:18:24.036Z,2025-04-21T15:18:27Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5670777369,212,23.4,5670777367,141,46.6,5670777361,56,Back,5670777363,140,41.3,5670777371,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554427,120,1,1,17,33,btaf9fuj3xctycyjeqwereaow,1,45.0,47.0,2025-04-21T15:18:27.684Z,2025-04-21T15:18:29Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5670777667,213,4.92,5670777665,212,18.9,5670777663,141,19.8,5670777659,56,Back,5670777661,140,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554487,121,1,1,17,35,btaf9fuj3xctycyjeqwereaow,1,47.7,20.4,2025-04-21T15:18:29.795Z,2025-04-21T15:18:32Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5670778025,140,43.2,5670778023,56,Back,5670778031,213,1.85,5670778027,141,45.1,5670778029,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554603,122,1,1,17,38,btaf9fuj3xctycyjeqwereaow,1,43.2,45.1,2025-04-21T15:18:32.452Z,2025-04-21T15:18:37Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5670778735,141,66.9,5670778737,212,16.0,5670778731,56,Back,5670778733,140,48.9,5670778739,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554671,123,1,1,17,43,btaf9fuj3xctycyjeqwereaow,1,48.9,66.9,2025-04-21T15:18:37.612Z,2025-04-21T15:18:41Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5670779135,56,Back,5670779137,140,47.7,5670779139,141,35.5,5670779141,212,21.4,5670779143,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554723,124,1,1,17,47,btaf9fuj3xctycyjeqwereaow,1,49.0,41.2,2025-04-21T15:18:41.140Z,2025-04-21T15:18:43Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5670779419,56,Right,5670779423,141,12.9,5670779421,140,58.4,5670779425,212,21.6,5670779427,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554811,125,1,1,17,49,btaf9fuj3xctycyjeqwereaow,0,56.3,11.6,2025-04-21T15:18:43.692Z,2025-04-21T15:18:46Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5670779893,155,,5670779895,56,Center,5670779909,1,,5670779905,213,0.66,5670779899,141,49.9,5670779901,212,42.6,5670779897,140,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554845,132,12,1,17,52,e5txudmuc2qpc460bs4lb5aff,1,9.4,63.0,2025-04-21T15:18:46.594Z,2025-04-21T15:18:48Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5670780131,15,,5670780089,141,68.8,5670780093,213,0.65,5670780091,212,6.5,5670780085,56,Back,5670780087,140,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554897,133,12,1,17,54,e5txudmuc2qpc460bs4lb5aff,1,14.3,68.8,2025-04-21T15:18:48.404Z,2025-04-21T15:18:50Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5670780371,213,1.67,5670780365,140,12.2,5670780367,141,100.0,5670780335,56,Back,5670780435,167,,5670780369,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555073,126,5,1,17,55,btaf9fuj3xctycyjeqwereaow,1,86.5,-1.9,2025-04-21T15:18:49.434Z,2025-04-21T17:16:10Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5670781433,56,Right,5670781435,347,,5670781499,233,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554907,134,5,1,17,55,e5txudmuc2qpc460bs4lb5aff,0,13.5,101.9,2025-04-21T15:18:49.434Z,2025-04-21T17:16:11Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5670780399,56,Back,5670780401,347,,5670781549,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555127,127,1,1,18,4,btaf9fuj3xctycyjeqwereaow,1,84.4,0.0,2025-04-21T15:18:58.252Z,2025-04-21T15:19:01Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5670781767,212,8.8,5670781765,141,11.0,5670781769,213,1.53,5670781761,56,Right,5670781763,140,84.7,5670781759,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555151,128,1,1,18,7,btaf9fuj3xctycyjeqwereaow,1,84.7,11.0,2025-04-21T15:19:01.316Z,2025-04-21T16:34:20Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5670781935,56,Right,5670800921,189,,5670781937,140,82.1,5670800753,156,,5670781939,141,4.4,5670781941,212,5.3,5670781943,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555165,129,1,1,18,8,btaf9fuj3xctycyjeqwereaow,0,82.1,4.4,2025-04-21T15:19:02.292Z,2025-04-21T15:21:27Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5670782019,140,83.0,5670782021,141,9.5,5670782023,212,3.6,5670800547,3,,5670782017,56,Right,5670782025,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555131,135,12,1,18,9,e5txudmuc2qpc460bs4lb5aff,1,25.6,87.9,2025-04-21T15:19:03.521Z,2025-04-21T16:34:13Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5670810703,141,100.0,5670810699,140,27.2,5670810709,213,1.38,5670810693,167,,5670810853,15,,5670810707,212,8.9,5670781785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555257,130,5,1,18,10,btaf9fuj3xctycyjeqwereaow,1,76.2,-1.2,2025-04-21T15:19:04.380Z,2025-04-21T16:34:18Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5670782551,56,Right,5670782553,347,,5670782629,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555169,136,5,1,18,10,e5txudmuc2qpc460bs4lb5aff,0,23.8,101.2,2025-04-21T15:19:04.380Z,2025-04-21T17:16:11Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5670782035,56,Back,5670782037,347,,5670782703,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555425,131,1,1,18,16,btaf9fuj3xctycyjeqwereaow,1,78.7,0.0,2025-04-21T15:19:10.828Z,2025-04-21T15:19:13Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5670783455,56,Center,5670783457,140,68.3,5670783453,107,,5670783503,213,2.18,5670783461,212,19.2,5670783459,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555445,132,1,1,18,19,btaf9fuj3xctycyjeqwereaow,1,68.3,21.2,2025-04-21T15:19:12.948Z,2025-04-21T16:34:52Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5670783559,140,71.9,5670783563,141,7.6,5670783571,213,5.10,5670783565,212,10.0,5670783557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555511,133,1,1,18,19,btaf9fuj3xctycyjeqwereaow,1,71.9,7.6,2025-04-21T15:19:13.700Z,2025-04-21T15:19:16Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5670783895,56,Right,5670783903,213,2.97,5670783901,212,14.8,5670783897,140,58.0,5670783899,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555571,134,1,1,18,22,btaf9fuj3xctycyjeqwereaow,1,58.0,11.4,2025-04-21T15:19:16.316Z,2025-04-21T15:19:19Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5670784251,213,2.22,5670784235,56,Back,5670784241,212,23.2,5670784239,141,38.6,5670784237,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555625,135,1,1,18,25,btaf9fuj3xctycyjeqwereaow,1,44.6,38.6,2025-04-21T15:19:19.028Z,2025-04-21T15:19:21Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5670784587,141,10.3,5670784589,212,30.5,5670784583,140,67.1,5670784581,56,Right,5670784591,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555685,136,1,1,18,26,btaf9fuj3xctycyjeqwereaow,1,68.9,9.7,2025-04-21T15:19:20.835Z,2025-04-21T15:19:22Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5670784899,141,9.1,5670784901,212,11.0,5670784903,213,3.18,5670784895,56,Right,5670784897,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555825,137,1,1,18,28,btaf9fuj3xctycyjeqwereaow,1,58.4,9.1,2025-04-21T15:19:22.692Z,2025-04-21T15:19:28Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5670785701,141,34.9,5670785703,212,22.3,5670785699,140,45.3,5670785705,213,2.24,5670785697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555855,138,1,1,18,35,btaf9fuj3xctycyjeqwereaow,1,46.3,25.2,2025-04-21T15:19:28.980Z,2025-04-21T15:19:29Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5670785919,213,5.52,5670785911,56,Right,5670785913,140,58.0,5670785917,212,17.0,5670785915,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555869,139,1,1,18,35,btaf9fuj3xctycyjeqwereaow,1,58.0,8.0,2025-04-21T15:19:29.740Z,2025-04-21T15:19:30Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5670786045,213,2.42,5670786037,141,28.6,5670785987,56,Back,5670786043,212,21.2,5670785991,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555975,140,1,1,18,36,btaf9fuj3xctycyjeqwereaow,1,42.8,28.6,2025-04-21T15:19:30.339Z,2025-04-21T15:19:38Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5670786623,140,49.6,5670786619,56,Back,5670786631,213,1.23,5670786627,141,57.8,5670786629,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555937,137,83,1,18,42,e5txudmuc2qpc460bs4lb5aff,0,35.9,25.3,2025-04-21T15:19:36.120Z,2025-04-21T15:19:46Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5670786743,399,865wj533fx1l6pf8jd40uya6s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555985,141,50,1,18,44,btaf9fuj3xctycyjeqwereaow,1,62.4,65.8,2025-04-21T15:19:37.848Z,2025-04-21T15:19:52Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5670786843,233,138,5670786677,56,Center,5670786681,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804555989,138,7,1,18,44,e5txudmuc2qpc460bs4lb5aff,1,37.6,34.2,2025-04-21T15:19:37.849Z,2025-04-21T15:19:44Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5670786715,56,Back,5670786717,285,,5670786789,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804556151,140,4,1,18,48,e5txudmuc2qpc460bs4lb5aff,1,38.6,55.7,2025-04-21T15:19:41.977Z,2025-04-21T15:19:52Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5670787663,56,Back,5670787661,13,,5670787665,152,,5670787759,233,142,5670787669,286,,5670787667,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804556085,142,4,1,18,48,btaf9fuj3xctycyjeqwereaow,0,61.4,44.3,2025-04-21T15:19:41.978Z,2025-04-21T15:19:53Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5670787385,56,Center,5670787383,13,,5670787391,285,,5670787387,152,,5670787389,265,,5670787847,233,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804556543,141,1,1,19,5,e5txudmuc2qpc460bs4lb5aff,1,42.7,60.7,2025-04-21T15:19:59.536Z,2025-04-21T15:59:23Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5670789771,141,58.9,5670789759,152,,5670789763,56,Back,5670789775,212,14.3,5670789755,5,,5670789767,140,29.1,5670789779,213,3.23,5671095067,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804611517,362,1,1,19,7,e5txudmuc2qpc460bs4lb5aff,1,32.2,59.6,2025-04-21T15:20:00.837Z,2025-04-21T15:59:30Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5671095515,213,4.68,5671095531,189,,5671095509,140,31.7,5671095513,212,18.3,5671095511,141,32.7,5671095507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804556565,142,1,1,19,9,e5txudmuc2qpc460bs4lb5aff,1,33.9,21.8,2025-04-21T15:20:03.392Z,2025-04-21T15:20:04Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5670789899,212,8.5,5670789901,213,0.68,5670789897,141,29.7,5670789893,56,Back,5670789895,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804556629,143,1,1,19,10,e5txudmuc2qpc460bs4lb5aff,1,40.2,29.7,2025-04-21T15:20:03.873Z,2025-04-21T15:59:35Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5670790197,212,32.3,5670790189,56,Back,5670790195,141,43.1,5670790201,213,2.86,5670790203,1,,5670790191,140,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804556745,144,1,1,19,13,e5txudmuc2qpc460bs4lb5aff,1,14.4,49.4,2025-04-21T15:20:07.568Z,2025-04-21T15:20:10Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5670790817,212,13.6,5670790815,141,67.2,5670790819,213,1.09,5670790813,140,20.4,5670790811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804556849,145,1,1,19,16,e5txudmuc2qpc460bs4lb5aff,1,18.8,66.6,2025-04-21T15:20:10.048Z,2025-04-21T15:20:14Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5670791387,212,18.9,5670791389,213,4.16,5670791385,141,43.0,5670791381,56,Back,5670791383,140,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804556895,146,1,1,19,20,e5txudmuc2qpc460bs4lb5aff,1,9.4,35.8,2025-04-21T15:20:14.495Z,2025-04-21T15:20:16Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5670791635,56,Back,5670791637,140,13.2,5670791641,212,17.6,5670791643,213,4.94,5670791639,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804557023,147,1,1,19,22,e5txudmuc2qpc460bs4lb5aff,1,13.2,10.6,2025-04-21T15:20:16.193Z,2025-04-21T15:20:23Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5670792425,213,6.22,5670792417,56,Back,5670792423,212,14.9,5670792421,141,9.2,5670792419,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804556987,143,83,1,19,27,btaf9fuj3xctycyjeqwereaow,0,67.5,75.1,2025-04-21T15:20:21.347Z,2025-04-21T18:01:03Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5670793059,399,7j35sfip0xb51mpa91wzikrh0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804557055,148,1,1,19,29,e5txudmuc2qpc460bs4lb5aff,1,27.4,9.2,2025-04-21T15:20:23.328Z,2025-04-21T15:59:51Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5670792577,141,8.8,5670792581,213,3.17,5670792579,212,10.7,5670792575,140,17.2,5670792573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804557087,149,61,1,19,31,e5txudmuc2qpc460bs4lb5aff,0,19.8,19.2,2025-04-21T15:20:25.816Z,2025-04-21T15:20:26Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5670792743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804557135,144,1,1,19,32,btaf9fuj3xctycyjeqwereaow,0,80.2,69.4,2025-04-21T15:20:26.755Z,2025-04-21T18:01:07Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5670793003,212,19.4,5670792995,56,Center,5670792997,140,88.9,5670792999,141,44.2,5670793007,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804557185,150,1,1,19,33,e5txudmuc2qpc460bs4lb5aff,1,11.6,35.7,2025-04-21T15:20:27.664Z,2025-04-21T15:20:31Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5670793267,1,,5670793265,213,1.54,5670793257,56,Back,5670793261,141,87.1,5670793263,212,35.0,5670793259,140,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804557257,151,1,1,19,37,e5txudmuc2qpc460bs4lb5aff,1,12.9,89.3,2025-04-21T15:20:31.176Z,2025-04-21T15:20:34Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5670793581,213,5.40,5670793577,212,15.7,5670793569,56,Back,5670793571,140,22.4,5670793573,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804557413,152,1,1,19,39,e5txudmuc2qpc460bs4lb5aff,1,22.9,72.4,2025-04-21T15:20:33.801Z,2025-04-21T15:20:41Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5670794493,141,95.3,5670794491,140,31.7,5670794489,56,Back,5670794497,213,1.04,5670794495,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804557421,153,1,1,19,47,e5txudmuc2qpc460bs4lb5aff,0,68.3,70.0,2025-04-21T15:20:41.799Z,2025-04-21T15:20:43Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5670794537,212,4.7,5670794715,233,145,5670794539,213,4.78,5670794713,236,,5670794535,141,63.1,5670794531,56,Center,5670794719,286,,5670794533,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804557437,145,74,1,19,47,btaf9fuj3xctycyjeqwereaow,1,27.2,34.6,2025-04-21T15:20:41.800Z,2025-04-21T17:11:55Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5670794641,56,Back,5670794643,285,,5670794769,233,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804557663,146,12,1,19,51,btaf9fuj3xctycyjeqwereaow,1,10.7,31.2,2025-04-21T15:20:45.035Z,2025-04-21T15:20:50Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5670795909,213,4.81,5670795903,140,11.0,5670795901,56,Back,5670795907,212,3.3,5670795905,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804557629,154,1,1,19,54,e5txudmuc2qpc460bs4lb5aff,0,90.7,85.4,2025-04-21T15:20:48.079Z,2025-04-21T15:20:49Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5670795733,212,11.5,5670795727,56,Center,5670795731,141,68.7,5670795729,140,92.5,5670795735,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804558441,147,12,1,19,56,btaf9fuj3xctycyjeqwereaow,1,10.5,30.3,2025-04-21T15:20:50.515Z,2025-04-21T15:21:26Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5670800519,212,53.2,5670800521,213,6.11,5670800513,56,Right,5670800517,141,16.7,5670800515,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804557851,155,1,1,20,0,e5txudmuc2qpc460bs4lb5aff,1,40.2,89.3,2025-04-21T15:20:54.376Z,2025-04-21T15:20:58Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5670797015,56,Back,5670797017,140,26.1,5670797025,1,,5670797019,141,47.0,5670797023,213,4.24,5670797021,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804557937,156,1,1,20,4,e5txudmuc2qpc460bs4lb5aff,1,26.1,47.0,2025-04-21T15:20:58.168Z,2025-04-21T15:21:03Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5670797603,213,0.16,5670797595,56,Back,5670797601,212,9.1,5670797597,140,34.7,5670797599,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804558059,157,1,1,20,9,e5txudmuc2qpc460bs4lb5aff,1,45.0,42.2,2025-04-21T15:21:03.695Z,2025-04-21T15:21:09Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5670798331,56,Back,5670798333,140,40.2,5670798339,213,1.95,5670798335,141,60.8,5670798337,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804558113,158,1,1,20,15,e5txudmuc2qpc460bs4lb5aff,1,52.0,72.7,2025-04-21T15:21:08.991Z,2025-04-21T15:21:12Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5670798639,140,48.7,5670798643,212,11.5,5670798641,141,88.9,5670798637,56,Back,5670798645,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804558171,159,1,1,20,17,e5txudmuc2qpc460bs4lb5aff,1,53.0,89.9,2025-04-21T15:21:11.815Z,2025-04-21T15:21:14Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5670798977,213,5.10,5670798975,212,13.4,5670798967,56,Center,5670798973,141,71.7,5670798971,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
