id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value
2819800421,64,1,1,8,49,bsykw9d70ffqe9atosc92n1e9,0,26.6,6.1,2025-05-28T19:09:35.464Z,2025-05-28T19:09:36Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755144343,141,10.9,5755144345,212,9.2,5755144347,213,0.36,5755144341,140,34.8,5755144339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800425,116,8,1,8,51,ctvzi2jbl1q6xzq0s3sexj73g,1,57.6,90.3,2025-05-28T19:09:37.523Z,2025-05-28T19:09:37Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5755144353,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800427,65,5,1,8,51,bsykw9d70ffqe9atosc92n1e9,1,40.2,-1.2,2025-05-28T19:09:37.760Z,2025-05-28T21:15:35Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755144357,347,,5755144355,56,Back,5755144363,233,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800429,117,5,1,8,51,ctvzi2jbl1q6xzq0s3sexj73g,0,59.8,101.2,2025-05-28T19:09:37.760Z,2025-05-28T21:15:35Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5755144359,56,Left,5755144369,233,65,5755144361,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800445,66,1,1,8,55,bsykw9d70ffqe9atosc92n1e9,1,37.4,0.0,2025-05-28T19:09:41.152Z,2025-05-28T19:09:49Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755144475,107,,5755144485,213,0.35,5755144483,212,33.5,5755144487,1,,5755144477,56,Right,5755144479,140,67.3,5755144481,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800447,67,3,1,9,3,bsykw9d70ffqe9atosc92n1e9,1,88.8,32.2,2025-05-28T19:09:49.120Z,2025-05-28T21:10:21Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5755144503,233,119,5755144493,286,,5755144491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800453,119,45,1,9,3,ctvzi2jbl1q6xzq0s3sexj73g,0,11.2,67.8,2025-05-28T19:09:49.120Z,2025-05-28T21:10:21Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755144521,56,Back,5755144527,285,,5755144523,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800449,68,61,1,9,3,bsykw9d70ffqe9atosc92n1e9,0,87.6,32.1,2025-05-28T19:09:49.856Z,2025-05-28T19:09:50Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5755144495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800451,118,43,1,9,5,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-28T19:09:51.260Z,2025-05-28T19:42:01Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5755165667,144,61,5755144497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800463,121,1,1,9,7,ctvzi2jbl1q6xzq0s3sexj73g,1,13.1,83.8,2025-05-28T19:09:53.475Z,2025-05-28T19:09:54Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755144537,141,80.3,5755144539,212,22.4,5755144535,140,34.3,5755144533,56,Back,5755144541,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800465,122,1,1,9,8,ctvzi2jbl1q6xzq0s3sexj73g,1,34.3,80.3,2025-05-28T19:09:54.731Z,2025-05-28T19:09:56Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755144549,140,30.6,5755144555,213,4.13,5755144553,212,7.0,5755144551,141,71.7,5755144547,56,Back,5755144559,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800477,123,1,1,9,12,ctvzi2jbl1q6xzq0s3sexj73g,1,42.0,63.6,2025-05-28T19:09:58.218Z,2025-05-28T19:10:01Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755144609,141,43.0,5755144613,213,5.56,5755144607,140,57.1,5755144611,212,21.2,5755144605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800479,124,1,1,9,14,ctvzi2jbl1q6xzq0s3sexj73g,1,70.0,45.1,2025-05-28T19:10:00.867Z,2025-05-28T19:44:09Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5755144629,56,Center,5755144637,213,0.85,5755144633,141,64.8,5755144635,212,17.9,5755144631,140,81.3,5755144647,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800481,125,61,1,9,17,ctvzi2jbl1q6xzq0s3sexj73g,0,85.1,62.0,2025-05-28T19:10:03.875Z,2025-05-28T19:10:04Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5755144641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800483,69,12,1,9,22,bsykw9d70ffqe9atosc92n1e9,1,13.5,40.4,2025-05-28T19:10:08.216Z,2025-05-28T19:13:40Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5755144657,141,0.0,5755144661,213,4.48,5755144669,167,,5755144655,140,6.9,5755144659,212,29.7,5755144653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800485,70,5,1,9,22,bsykw9d70ffqe9atosc92n1e9,0,11.6,-2.0,2025-05-28T19:10:08.857Z,2025-05-28T21:15:36Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5755144667,347,,5755144879,233,126,5755144665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800493,126,5,1,9,22,ctvzi2jbl1q6xzq0s3sexj73g,1,88.4,102.0,2025-05-28T19:10:08.857Z,2025-05-28T21:15:36Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755144875,233,70,5755144873,347,,5755144715,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800507,127,1,1,9,25,ctvzi2jbl1q6xzq0s3sexj73g,1,81.9,100.0,2025-05-28T19:10:11.850Z,2025-05-28T19:10:27Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755144769,141,86.8,5755144773,213,5.24,5755144765,56,Left,5755144771,212,12.0,5755144889,107,,5755144767,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800511,128,61,1,9,26,ctvzi2jbl1q6xzq0s3sexj73g,0,86.0,86.5,2025-05-28T19:10:12.754Z,2025-05-28T19:44:47Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755144781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800503,71,12,1,9,27,bsykw9d70ffqe9atosc92n1e9,1,8.1,8.3,2025-05-28T19:10:13.720Z,2025-05-28T19:10:15Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755144763,213,4.89,5755144759,141,0.0,5755144757,140,9.3,5755144761,212,7.1,5755144755,56,Back,5755144783,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800509,72,5,1,9,28,bsykw9d70ffqe9atosc92n1e9,0,12.1,-1.7,2025-05-28T19:10:14.433Z,2025-05-28T21:15:37Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755154811,233,129,5755144777,56,Back,5755144779,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800513,129,5,1,9,28,ctvzi2jbl1q6xzq0s3sexj73g,1,87.9,101.7,2025-05-28T19:10:14.433Z,2025-05-28T21:15:36Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755144787,347,,5755154807,233,72,5755144785,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800543,130,1,1,9,44,ctvzi2jbl1q6xzq0s3sexj73g,0,80.4,100.0,2025-05-28T19:10:30.538Z,2025-05-28T19:21:47Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755144965,141,79.0,5755144969,213,5.41,5755144963,140,92.9,5755154759,107,,5755144961,56,Left,5755144967,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800547,73,12,1,9,47,bsykw9d70ffqe9atosc92n1e9,1,6.0,24.6,2025-05-28T19:10:33.584Z,2025-05-28T19:13:08Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755144989,212,9.4,5755144993,15,,5755144981,56,Back,5755144991,213,5.73,5755144983,140,13.6,5755144987,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800545,131,61,1,9,47,ctvzi2jbl1q6xzq0s3sexj73g,1,76.3,77.6,2025-05-28T19:10:33.833Z,2025-05-28T19:10:34Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5755144977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800577,74,1,1,9,48,bsykw9d70ffqe9atosc92n1e9,0,14.4,16.5,2025-05-28T19:10:34.568Z,2025-05-28T19:10:53Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5755145231,141,19.1,5755145225,168,,5755145223,3,,5755145227,56,Back,5755145229,140,22.3,5755145233,212,8.5,5755145235,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800557,132,1,1,9,48,ctvzi2jbl1q6xzq0s3sexj73g,1,73.3,77.0,2025-05-28T19:10:34.897Z,2025-05-28T19:10:37Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755145051,56,Center,5755145059,213,5.67,5755145057,212,9.1,5755145049,3,,5755145053,140,80.4,5755145055,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800561,133,1,1,9,51,ctvzi2jbl1q6xzq0s3sexj73g,1,77.8,65.4,2025-05-28T19:10:37.242Z,2025-05-28T19:10:40Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5755145101,213,3.67,5755145097,141,55.2,5755145099,212,13.7,5755145095,140,66.6,5755145093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800563,134,1,1,9,54,ctvzi2jbl1q6xzq0s3sexj73g,1,66.6,55.2,2025-05-28T19:10:40.130Z,2025-05-28T19:10:41Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5755145117,213,3.04,5755145109,56,Center,5755145115,212,12.9,5755145113,141,57.2,5755145111,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800567,135,1,1,9,55,ctvzi2jbl1q6xzq0s3sexj73g,1,53.6,56.6,2025-05-28T19:10:41.282Z,2025-05-28T19:10:44Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5755145151,141,42.1,5755145147,56,Center,5755145149,140,54.4,5755145155,213,4.80,5755145153,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800579,136,1,1,9,58,ctvzi2jbl1q6xzq0s3sexj73g,1,61.1,38.9,2025-05-28T19:10:44.713Z,2025-05-28T19:10:51Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5755145245,212,13.0,5755145243,141,19.8,5755145247,213,4.74,5755145239,56,Right,5755145241,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800593,137,1,1,10,5,ctvzi2jbl1q6xzq0s3sexj73g,1,63.1,4.1,2025-05-28T19:10:51.242Z,2025-05-28T19:10:54Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5755145311,140,56.5,5755145309,56,Center,5755145315,212,13.7,5755145313,141,21.5,5755145317,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800601,138,1,1,10,8,ctvzi2jbl1q6xzq0s3sexj73g,1,57.6,26.4,2025-05-28T19:10:54.201Z,2025-05-28T19:10:58Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5755145381,141,54.5,5755145379,140,55.6,5755145377,56,Center,5755145383,212,19.2,5755145385,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800605,139,1,1,10,12,ctvzi2jbl1q6xzq0s3sexj73g,1,63.7,61.8,2025-05-28T19:10:58.466Z,2025-05-28T19:11:02Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755145425,213,4.49,5755145423,212,18.2,5755145419,140,59.9,5755145417,56,Center,5755145421,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800611,140,1,1,10,16,ctvzi2jbl1q6xzq0s3sexj73g,1,63.2,37.4,2025-05-28T19:11:02.745Z,2025-05-28T19:11:04Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5755145477,212,18.3,5755145471,56,Center,5755145473,140,61.9,5755145479,213,1.65,5755145475,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800623,141,1,1,10,18,ctvzi2jbl1q6xzq0s3sexj73g,1,61.9,64.5,2025-05-28T19:11:04.361Z,2025-05-28T19:11:09Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755145537,213,0.94,5755145529,56,Left,5755145535,212,27.3,5755145533,141,96.9,5755145531,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800627,142,1,1,10,23,ctvzi2jbl1q6xzq0s3sexj73g,1,71.6,85.1,2025-05-28T19:11:09.113Z,2025-05-28T19:11:14Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755145559,140,61.6,5755145565,213,4.07,5755145563,212,17.6,5755145561,141,64.3,5755145557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800629,143,1,1,10,27,ctvzi2jbl1q6xzq0s3sexj73g,1,63.4,61.8,2025-05-28T19:11:13.802Z,2025-05-28T19:11:16Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755145571,140,55.2,5755145577,213,4.17,5755145575,212,16.8,5755145573,141,40.6,5755145569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800633,144,1,1,10,29,ctvzi2jbl1q6xzq0s3sexj73g,1,55.2,40.6,2025-05-28T19:11:15.793Z,2025-05-28T19:11:20Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5755145629,213,5.23,5755145621,56,Right,5755145625,141,3.1,5755145623,140,69.1,5755145627,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800647,145,1,1,10,34,ctvzi2jbl1q6xzq0s3sexj73g,1,74.8,4.3,2025-05-28T19:11:20.441Z,2025-05-28T21:20:08Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5755145695,140,87.1,5755145693,56,Center,5755145697,141,45.7,5755145689,2,,5755145699,212,31.0,5755145701,213,1.14,5755145691,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819804249,449,61,1,10,34,ctvzi2jbl1q6xzq0s3sexj73g,0,87.3,45.8,2025-05-28T19:11:20.970Z,2025-05-28T19:46:22Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5755167987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800653,75,43,1,10,41,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-05-28T19:11:27.855Z,2025-05-28T19:46:24Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5755145739,141,50.1,5755145743,213,3.14,5755145741,212,7.9,5755145735,56,Back,5755145737,140,1.2,5755167991,144,12,5755145761,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800703,77,1,1,11,0,bsykw9d70ffqe9atosc92n1e9,0,6.1,48.5,2025-05-28T19:11:46.464Z,2025-05-28T19:15:00Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5755146025,213,0.73,5755146023,212,36.8,5755146019,140,32.2,5755146027,1,,5755146017,56,Back,5755146015,123,,5755146033,189,,5755146021,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800699,146,61,1,11,3,ctvzi2jbl1q6xzq0s3sexj73g,1,34.2,16.2,2025-05-28T19:11:49.529Z,2025-05-28T19:17:15Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5755146009,189,,5755145981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800709,78,1,1,11,7,bsykw9d70ffqe9atosc92n1e9,1,32.2,84.7,2025-05-28T19:11:53.679Z,2025-05-28T19:11:57Z,8csmi6krrz8ju4085n6dgekt1,V. Vevatne,,,5755146067,212,7.5,5755146061,56,Back,5755146069,213,3.92,5755146063,140,27.1,5755146065,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800723,79,1,1,11,10,bsykw9d70ffqe9atosc92n1e9,1,25.5,79.1,2025-05-28T19:11:56.855Z,2025-05-28T19:12:01Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5755146155,140,9.7,5755146159,212,25.0,5755146153,56,Back,5755146161,213,3.99,5755146157,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800731,80,1,1,11,15,bsykw9d70ffqe9atosc92n1e9,1,12.0,50.1,2025-05-28T19:12:01.631Z,2025-05-28T19:12:05Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5755146251,157,,5755146263,1,,5755146259,212,58.3,5755146257,141,24.6,5755146261,213,5.98,5755146255,140,65.0,5755146253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800733,81,61,1,11,19,bsykw9d70ffqe9atosc92n1e9,0,66.1,23.6,2025-05-28T19:12:05.599Z,2025-05-28T19:12:06Z,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,5755146275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800737,147,1,1,11,21,ctvzi2jbl1q6xzq0s3sexj73g,1,19.8,67.3,2025-05-28T19:12:07.264Z,2025-05-28T19:12:09Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755146307,141,57.3,5755146311,213,3.65,5755146305,140,8.3,5755146303,56,Back,5755146309,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800743,149,1,1,11,23,ctvzi2jbl1q6xzq0s3sexj73g,1,7.7,57.3,2025-05-28T19:12:09.120Z,2025-05-28T19:12:10Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5755146331,140,14.5,5755146337,213,0.05,5755146329,56,Back,5755146335,212,7.1,5755146333,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800745,150,1,1,11,24,ctvzi2jbl1q6xzq0s3sexj73g,1,14.6,57.8,2025-05-28T19:12:10.192Z,2025-05-28T19:12:13Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755146351,212,16.3,5755146345,56,Back,5755146347,140,9.3,5755146349,141,35.2,5755146353,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800751,151,1,1,11,26,ctvzi2jbl1q6xzq0s3sexj73g,1,9.3,34.9,2025-05-28T19:12:12.864Z,2025-05-28T19:12:15Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5755146387,56,Back,5755146391,141,6.2,5755146393,212,20.5,5755146397,213,5.02,5755146389,140,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800763,152,1,1,11,29,ctvzi2jbl1q6xzq0s3sexj73g,1,16.7,8.3,2025-05-28T19:12:15.232Z,2025-05-28T19:12:20Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5755146473,56,Back,5755146475,140,37.3,5755146483,1,,5755146477,141,53.9,5755146479,212,37.8,5755146481,213,0.96,5755146471,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800771,153,1,1,11,34,ctvzi2jbl1q6xzq0s3sexj73g,1,55.0,33.9,2025-05-28T19:12:20.376Z,2025-05-28T19:12:24Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5755146529,56,Right,5755146537,213,5.71,5755146535,212,23.9,5755146533,141,14.7,5755146531,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800777,154,1,1,11,37,ctvzi2jbl1q6xzq0s3sexj73g,0,74.1,15.9,2025-05-28T19:12:23.864Z,2025-05-28T20:19:04Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5755146555,140,73.4,5755146559,212,8.9,5755146553,56,Center,5755146557,141,28.9,5755146561,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800781,82,61,1,11,39,bsykw9d70ffqe9atosc92n1e9,1,24.9,67.2,2025-05-28T19:12:25.390Z,2025-05-28T19:12:25Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5755146563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800787,84,1,1,11,40,bsykw9d70ffqe9atosc92n1e9,1,26.0,68.8,2025-05-28T19:12:27.042Z,2025-05-28T19:12:28Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5755146589,212,14.2,5755146591,213,0.17,5755146583,56,Back,5755146585,140,39.3,5755146587,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800795,85,1,1,11,42,bsykw9d70ffqe9atosc92n1e9,1,39.3,72.6,2025-05-28T19:12:28.647Z,2025-05-28T19:12:30Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5755146645,213,1.45,5755146643,212,14.4,5755146639,140,40.9,5755146637,56,Back,5755146641,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800801,86,1,1,11,44,bsykw9d70ffqe9atosc92n1e9,1,40.0,91.7,2025-05-28T19:12:30.487Z,2025-05-28T19:12:32Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5755146671,213,4.50,5755146667,141,81.8,5755146663,56,Back,5755146669,212,6.9,5755146665,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800815,87,1,1,11,45,bsykw9d70ffqe9atosc92n1e9,1,39.2,80.8,2025-05-28T19:12:31.920Z,2025-05-28T19:12:39Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5755146747,140,65.4,5755146751,212,29.2,5755146745,56,Left,5755146743,155,,5755146753,213,0.34,5755146749,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800821,88,1,1,11,52,bsykw9d70ffqe9atosc92n1e9,1,65.4,87.2,2025-05-28T19:12:38.880Z,2025-05-28T19:12:58Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,1.0,,5755146789,212,23.6,5755147047,210,15,5755147049,154,,5755146787,141,63.6,5755146785,140,81.9,5755146783,56,Center,5755146791,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800823,89,15,1,11,55,bsykw9d70ffqe9atosc92n1e9,1,83.2,62.0,2025-05-28T19:12:41.871Z,2025-05-28T19:12:59Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5755147057,154,,5755147069,147,57.8,5755147055,29,,5755147053,78,,5755147071,230,94.0,5755147081,233,155,5755147067,146,89.7,5755147065,103,19,5755146971,20,5755147063,102,51.0,,5755147059,55,5755146799,56,5755146975,82,,88,Center,5755147073,231,55.2,5755146795,22,5755146797,17,,,,,
2819800829,155,10,1,11,55,ctvzi2jbl1q6xzq0s3sexj73g,1,10.3,42.2,2025-05-28T19:12:41.971Z,2025-05-28T19:12:59Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755147099,233,89,5755146823,94,,5755146825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800851,157,4,1,12,4,ctvzi2jbl1q6xzq0s3sexj73g,1,37.2,4.1,2025-05-28T19:12:50.846Z,2025-05-28T20:19:16Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5755147119,294,,5755146953,233,90,5755146933,152,,5755146929,13,,5755146931,56,Back,5755146957,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800849,90,4,1,12,4,bsykw9d70ffqe9atosc92n1e9,0,62.8,95.9,2025-05-28T19:12:50.847Z,2025-05-28T19:13:06Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5755146967,233,157,5755146943,56,Left,5755146945,152,,5755146939,13,,5755146947,285,,5755146941,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800887,158,1,1,12,22,ctvzi2jbl1q6xzq0s3sexj73g,1,28.3,11.6,2025-05-28T19:13:08.503Z,2025-05-28T19:13:11Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5755147175,141,52.2,5755147173,140,24.9,5755147183,189,,5755147169,152,,5755147177,212,27.8,5755147179,213,1.70,5755147167,5,,5755147171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819800905,159,1,1,12,30,ctvzi2jbl1q6xzq0s3sexj73g,1,32.0,57.6,2025-05-28T19:13:16.966Z,2025-05-28T19:13:24Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755147301,140,32.0,5755147299,56,Back,5755147307,213,4.71,5755147303,141,33.3,5755147305,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
