id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/16/value
2815280659,132,4,1,14,16,4q0b35m26thti4c2on9a3npk0,0,52.8,53.8,2025-05-16T16:16:36.051Z,2025-05-16T18:14:18Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5730161261,13,,5730161267,265,,5730161385,233,105,5730161269,285,,5730161265,152,,5730161263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280823,106,1,1,14,33,e5txudmuc2qpc460bs4lb5aff,1,47.0,46.9,2025-05-16T16:16:52.713Z,2025-05-16T16:16:54Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5730161901,189,,5730161885,141,78.4,5730161883,140,55.9,5730161887,212,23.4,5730161877,5,,5730161881,56,Center,5730161879,152,,5730161889,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280855,107,1,1,14,35,e5txudmuc2qpc460bs4lb5aff,1,56.0,78.5,2025-05-16T16:16:55.281Z,2025-05-16T16:16:58Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5730162111,141,67.6,5730162113,212,16.0,5730162115,213,3.62,5730162109,140,42.5,5730162107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280881,108,1,1,14,38,e5txudmuc2qpc460bs4lb5aff,1,44.8,63.9,2025-05-16T16:16:58.657Z,2025-05-16T16:17:01Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5730162257,212,16.2,5730162255,141,86.9,5730162253,140,49.0,5730162251,56,Back,5730162259,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280905,109,1,1,14,41,e5txudmuc2qpc460bs4lb5aff,0,49.0,87.7,2025-05-16T16:17:01.618Z,2025-05-16T16:17:04Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5730162397,140,78.0,5730162401,212,31.8,5730162395,56,Left,5730162399,141,100.0,5730162393,155,,5730162403,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280911,110,5,1,14,45,e5txudmuc2qpc460bs4lb5aff,0,77.2,101.5,2025-05-16T16:17:04.698Z,2025-05-16T18:13:43Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5730162599,233,134,5730162425,56,Left,5730162427,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280935,134,5,1,14,45,4q0b35m26thti4c2on9a3npk0,1,22.8,-1.5,2025-05-16T16:17:04.698Z,2025-05-16T18:13:42Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5730162559,56,Back,5730162583,233,110,5730162561,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280955,135,1,1,14,49,4q0b35m26thti4c2on9a3npk0,1,24.0,0.0,2025-05-16T16:17:08.807Z,2025-05-16T17:01:54Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5730162657,212,26.9,5730162653,140,37.2,5730162655,141,31.9,5730162649,107,,5730162651,56,Back,5730162661,1,,5730162659,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815299901,444,1,1,14,50,4q0b35m26thti4c2on9a3npk0,1,37.4,23.0,2025-05-16T16:17:09.674Z,2025-05-16T17:01:52Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5730271481,56,Back,5730271487,212,21.4,5730271489,213,3.55,5730271483,140,18.7,5730271485,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280959,136,43,1,14,50,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-05-16T16:17:09.679Z,2025-05-16T16:39:29Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5730162685,140,19.3,5730162683,56,Back,5730162687,141,14.9,5730162689,212,22.1,5730162691,213,3.69,5730229825,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815280995,137,1,1,14,51,4q0b35m26thti4c2on9a3npk0,1,19.3,14.9,2025-05-16T16:17:11.279Z,2025-05-16T16:39:37Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5730162907,56,Back,5730162911,141,20.1,5730162909,140,33.3,5730230197,189,,5730162915,213,0.24,5730162913,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281039,138,1,1,14,55,4q0b35m26thti4c2on9a3npk0,1,34.1,36.3,2025-05-16T16:17:15.272Z,2025-05-16T16:17:20Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5730163127,140,24.1,5730163125,56,Back,5730163131,212,24.6,5730163129,141,69.0,5730163133,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281069,139,1,1,15,1,4q0b35m26thti4c2on9a3npk0,1,28.6,74.4,2025-05-16T16:17:20.735Z,2025-05-16T16:17:24Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5730163337,141,53.7,5730163333,56,Back,5730163335,140,43.8,5730163339,212,21.3,5730163341,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281081,140,1,1,15,5,4q0b35m26thti4c2on9a3npk0,1,43.6,58.2,2025-05-16T16:17:24.719Z,2025-05-16T17:02:16Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5730163389,213,1.59,5730163385,212,6.6,5730163377,140,43.5,5730163371,56,Back,5730163381,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281103,141,1,1,15,8,4q0b35m26thti4c2on9a3npk0,1,49.9,68.2,2025-05-16T16:17:27.743Z,2025-05-16T16:17:30Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5730163551,213,0.77,5730163545,140,66.3,5730163549,212,24.0,5730163543,56,Left,5730163547,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281135,142,1,1,15,10,4q0b35m26thti4c2on9a3npk0,1,66.4,92.9,2025-05-16T16:17:29.878Z,2025-05-16T16:17:34Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5730163727,213,5.44,5730163723,141,80.9,5730163725,212,10.9,5730163721,140,73.3,5730163719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281143,143,1,1,15,14,4q0b35m26thti4c2on9a3npk0,0,87.3,90.2,2025-05-16T16:17:34.030Z,2025-05-16T16:17:34Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5730163749,56,Center,5730163751,140,89.3,5730163753,141,76.6,5730163755,212,9.5,5730163757,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281163,111,1,1,15,16,e5txudmuc2qpc460bs4lb5aff,1,13.4,29.5,2025-05-16T16:17:35.833Z,2025-05-16T16:19:43Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5730170011,141,22.5,5730163871,56,Back,5730170015,213,5.71,5730170013,212,8.8,5730170009,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281189,113,1,1,15,17,e5txudmuc2qpc460bs4lb5aff,1,33.9,28.2,2025-05-16T16:17:36.980Z,2025-05-16T16:17:38Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5730163995,56,Back,5730163997,140,38.5,5730163999,141,36.9,5730164003,213,0.89,5730164001,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281217,114,1,1,15,18,e5txudmuc2qpc460bs4lb5aff,1,38.5,36.9,2025-05-16T16:17:38.593Z,2025-05-16T16:17:41Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5730164153,212,14.1,5730164157,213,2.70,5730164147,140,26.4,5730164145,56,Back,5730164149,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281241,115,1,1,15,21,e5txudmuc2qpc460bs4lb5aff,0,26.4,45.8,2025-05-16T16:17:41.649Z,2025-05-16T16:20:22Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5730164241,155,,5730164253,1,,5730164245,140,68.6,5730164249,212,44.6,5730164243,56,Center,5730164251,213,0.12,5730164247,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281297,144,1,1,15,25,4q0b35m26thti4c2on9a3npk0,1,29.9,29.1,2025-05-16T16:17:45.119Z,2025-05-16T16:17:49Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5730164603,1,,5730164595,140,29.5,5730164597,141,80.6,5730164601,213,1.58,5730164591,56,Back,5730164599,212,35.0,5730164587,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281311,146,1,1,15,29,4q0b35m26thti4c2on9a3npk0,1,29.6,80.8,2025-05-16T16:17:49.063Z,2025-05-16T16:17:50Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5730164671,140,34.1,5730164673,141,54.9,5730164675,212,18.2,5730164677,213,4.97,5730164669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281345,147,1,1,15,30,4q0b35m26thti4c2on9a3npk0,1,34.1,54.9,2025-05-16T16:17:49.983Z,2025-05-16T17:01:10Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5730164857,140,48.5,5730164863,213,0.07,5730164855,56,Back,5730164861,212,15.2,5730164859,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281381,148,1,1,15,35,4q0b35m26thti4c2on9a3npk0,1,57.0,61.5,2025-05-16T16:17:54.984Z,2025-05-16T16:17:59Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5730165081,141,88.6,5730165079,140,70.4,5730165083,212,23.2,5730165085,213,0.92,5730165077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281385,149,1,1,15,39,4q0b35m26thti4c2on9a3npk0,0,80.1,87.8,2025-05-16T16:17:59.110Z,2025-05-16T16:17:59Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5730165107,212,17.7,5730165103,140,93.2,5730165109,213,5.60,5730165105,141,71.4,5730165101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281427,117,8,1,15,43,e5txudmuc2qpc460bs4lb5aff,1,10.5,29.2,2025-05-16T16:18:03.529Z,2025-05-16T16:18:03Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5730165301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281447,118,1,1,15,44,e5txudmuc2qpc460bs4lb5aff,0,10.8,25.8,2025-05-16T16:18:03.934Z,2025-05-16T16:18:06Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5730165405,212,2.9,5730165403,141,23.0,5730165407,213,5.57,5730165399,56,Back,5730165401,140,12.9,5730165413,236,,5730165415,233,150,5730165423,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281435,150,74,1,15,44,4q0b35m26thti4c2on9a3npk0,1,88.6,87.4,2025-05-16T16:18:03.935Z,2025-05-16T16:18:05Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5730165341,285,,5730165443,233,118,5730165339,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281593,119,5,1,15,45,e5txudmuc2qpc460bs4lb5aff,1,-1.5,15.8,2025-05-16T16:18:05.406Z,2025-05-16T18:13:43Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5730166279,346,,5730166277,56,Back,5730166313,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281453,151,5,1,15,45,4q0b35m26thti4c2on9a3npk0,0,101.5,84.2,2025-05-16T16:18:05.406Z,2025-05-16T18:13:44Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5730165439,346,,5730166345,233,119,5730165437,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281623,120,1,1,16,5,e5txudmuc2qpc460bs4lb5aff,1,3.8,39.7,2025-05-16T16:18:25.176Z,2025-05-16T16:18:28Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5730166441,212,24.0,5730166447,237,,5730166443,213,1.16,5730166439,141,72.1,5730166437,140,12.9,5730166433,124,,5730166435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281667,121,1,1,16,8,e5txudmuc2qpc460bs4lb5aff,1,14.4,76.4,2025-05-16T16:18:28.369Z,2025-05-16T16:18:34Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5730166697,141,87.8,5730166695,140,72.0,5730166703,1,,5730166693,56,Left,5730166691,155,,5730166701,213,0.13,5730166699,212,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281679,122,1,1,16,14,e5txudmuc2qpc460bs4lb5aff,0,75.1,85.3,2025-05-16T16:18:34.480Z,2025-05-16T16:18:36Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5730166761,213,5.22,5730166759,212,22.8,5730166755,140,85.6,5730166753,56,Center,5730166757,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281717,152,1,1,16,18,4q0b35m26thti4c2on9a3npk0,1,26.0,71.2,2025-05-16T16:18:38.525Z,2025-05-16T16:18:39Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5730166915,56,Back,5730166919,141,56.0,5730166917,140,33.2,5730166939,213,5.34,5730166921,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281737,154,1,1,16,20,4q0b35m26thti4c2on9a3npk0,1,33.2,56.0,2025-05-16T16:18:39.877Z,2025-05-16T16:59:32Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5730167021,141,58.5,5730167017,56,Center,5730167019,140,50.3,5730167025,213,0.09,5730167023,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281757,155,1,1,16,21,4q0b35m26thti4c2on9a3npk0,1,42.3,55.6,2025-05-16T16:18:40.766Z,2025-05-16T16:59:53Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5730167125,56,Back,5730167127,140,36.9,5730167133,213,3.24,5730167161,156,,5730167129,141,54.8,5730167131,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281867,156,1,1,16,29,4q0b35m26thti4c2on9a3npk0,1,42.0,29.7,2025-05-16T16:18:48.774Z,2025-05-16T16:18:55Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5730167761,212,12.0,5730167755,56,Back,5730167763,213,0.94,5730167757,140,48.7,5730167759,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281879,157,1,1,16,35,4q0b35m26thti4c2on9a3npk0,1,58.8,23.0,2025-05-16T16:18:55.022Z,2025-05-16T16:18:56Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5730167819,56,Back,5730167831,212,16.6,5730167835,213,2.81,5730167823,140,43.8,5730167827,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281895,158,1,1,16,36,4q0b35m26thti4c2on9a3npk0,1,43.8,30.9,2025-05-16T16:18:56.461Z,2025-05-16T16:18:58Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5730167921,56,Center,5730167925,140,50.7,5730167929,212,17.9,5730167931,213,1.15,5730167927,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281933,159,1,1,16,38,4q0b35m26thti4c2on9a3npk0,1,50.7,54.9,2025-05-16T16:18:58.477Z,2025-05-16T16:19:03Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5730168129,140,58.9,5730168127,56,Left,5730168131,141,80.9,5730168133,212,19.7,5730168135,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815281983,160,1,1,16,43,4q0b35m26thti4c2on9a3npk0,1,58.9,80.9,2025-05-16T16:19:03.213Z,2025-05-16T16:19:09Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5730168429,213,4.37,5730168421,56,Center,5730168425,141,56.4,5730168423,140,53.2,5730168427,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282033,161,1,1,16,49,4q0b35m26thti4c2on9a3npk0,1,53.4,53.9,2025-05-16T16:19:09.277Z,2025-05-16T16:19:15Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5730168721,141,25.8,5730168717,56,Center,5730168719,140,54.7,5730168725,213,4.78,5730168723,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282085,162,1,1,16,55,4q0b35m26thti4c2on9a3npk0,1,58.2,32.4,2025-05-16T16:19:15.053Z,2025-05-16T16:19:19Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5730168975,56,Center,5730168983,212,13.9,5730168985,213,1.85,5730168977,140,54.5,5730168979,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282121,163,1,1,17,0,4q0b35m26thti4c2on9a3npk0,1,58.9,45.7,2025-05-16T16:19:19.757Z,2025-05-16T16:19:22Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5730169207,213,0.99,5730169205,212,20.6,5730169201,141,71.1,5730169197,140,69.6,5730169193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282157,164,1,1,17,2,4q0b35m26thti4c2on9a3npk0,1,69.6,71.1,2025-05-16T16:19:22.533Z,2025-05-16T16:19:26Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5730169395,141,86.8,5730169399,213,0.74,5730169393,140,80.7,5730169397,212,15.8,5730169391,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282163,165,1,1,17,6,4q0b35m26thti4c2on9a3npk0,0,81.9,86.8,2025-05-16T16:19:26.645Z,2025-05-16T16:19:27Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5730169411,56,Center,5730169415,141,48.2,5730169413,140,93.4,5730169409,155,,5730169417,212,28.9,5730169419,213,5.14,5730169407,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282181,123,12,1,17,8,e5txudmuc2qpc460bs4lb5aff,1,5.1,57.8,2025-05-16T16:19:28.536Z,2025-05-16T16:19:30Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5730169579,167,,5730169511,213,2.24,5730169499,56,Back,5730169543,15,,5730169507,141,70.2,5730169509,212,10.7,5730169503,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282199,124,6,1,17,9,e5txudmuc2qpc460bs4lb5aff,0,1.8,63.3,2025-05-16T16:19:29.173Z,2025-05-16T18:14:26Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5730169675,233,166,5730169643,73,,5730169641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282189,166,6,1,17,9,4q0b35m26thti4c2on9a3npk0,1,98.2,36.7,2025-05-16T16:19:29.173Z,2025-05-16T18:14:25Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5730169587,75,,5730169657,233,124,5730169585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282475,167,1,1,17,41,4q0b35m26thti4c2on9a3npk0,0,99.5,0.5,2025-05-16T16:20:00.725Z,2025-05-16T18:17:54Z,c1jlypnkt4c9y9vdnjkvxa85x,R. Rasch,,,5730171107,212,39.3,5730171331,233,125,5730171103,140,90.8,5730171105,141,56.7,5730171101,56,Center,5730171099,224,,5730171109,213,1.81,5730171111,1,,5730171097,155,5730171095,6,,5730171093,2,,,,,,,,,,,,,,,,,,,,
2815282499,125,41,1,17,43,e5txudmuc2qpc460bs4lb5aff,0,5.5,40.7,2025-05-16T16:20:03.455Z,2025-05-16T16:20:06Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5730171311,141,40.9,5730171313,212,21.9,5730171315,213,0.01,5730171309,140,26.4,5730171359,233,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282513,168,13,1,17,45,4q0b35m26thti4c2on9a3npk0,1,74.4,47.2,2025-05-16T16:20:05.620Z,2025-05-16T18:46:37Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5730533231,458,,5730171375,56,Center,5730171693,25,,5730171883,231,50.2,5730171881,230,98.8,5730664857,75,,5730171879,103,8.3,5730171373,18,,5730171695,20,5730171877,102,39.0,,,,,,,,,,,,,,,,,,,,,,
2815282653,126,5,1,17,47,e5txudmuc2qpc460bs4lb5aff,1,-0.7,61.5,2025-05-16T16:20:07.143Z,2025-05-16T18:13:44Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5730172251,346,,5730172249,56,Back,5730172291,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282517,169,5,1,17,47,4q0b35m26thti4c2on9a3npk0,0,100.7,38.5,2025-05-16T16:20:07.143Z,2025-05-16T18:13:44Z,2dgff1agcaa5ohb0f4wn64ay2,H. Hoseth,,,5730171401,56,Center,5730172295,233,126,5730171403,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282791,127,1,1,18,14,e5txudmuc2qpc460bs4lb5aff,1,4.2,40.1,2025-05-16T16:20:34.529Z,2025-05-16T16:20:40Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5730172983,213,1.08,5730172973,124,,5730172975,56,Back,5730172977,140,14.9,5730172981,212,23.9,5730172989,237,,5730172979,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282811,128,1,1,18,20,e5txudmuc2qpc460bs4lb5aff,0,15.2,82.6,2025-05-16T16:20:40.231Z,2025-05-16T16:20:42Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5730173103,155,,5730173105,56,Left,5730173107,140,68.0,5730173111,212,55.4,5730173115,1,,5730173113,213,0.02,5730173109,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282815,170,12,1,18,22,4q0b35m26thti4c2on9a3npk0,1,33.8,23.7,2025-05-16T16:20:42.043Z,2025-05-16T16:20:45Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5730173159,212,12.5,5730173155,140,45.0,5730173153,56,Back,5730173171,15,,5730173157,141,29.8,5730173161,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282831,129,3,1,18,24,e5txudmuc2qpc460bs4lb5aff,0,58.2,78.2,2025-05-16T16:20:44.535Z,2025-05-16T18:14:41Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5730173609,233,171,5730173245,56,Center,5730173247,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282879,171,7,1,18,24,4q0b35m26thti4c2on9a3npk0,1,41.8,21.8,2025-05-16T16:20:44.536Z,2025-05-16T18:14:41Z,58ufmirzy800nq7gucsiz3hg4,J. Hjorth,,,5730173599,233,129,5730173539,56,Back,5730173541,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282885,172,4,1,18,28,4q0b35m26thti4c2on9a3npk0,1,40.6,18.0,2025-05-16T16:20:47.887Z,2025-05-16T16:20:55Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5730173665,286,,5730173663,265,,5730173659,56,Back,5730173657,13,,5730173671,233,130,5730173661,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815282863,130,4,1,18,28,e5txudmuc2qpc460bs4lb5aff,0,59.4,82.0,2025-05-16T16:20:47.888Z,2025-05-16T16:20:56Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5730173677,233,172,5730173467,152,,5730173471,285,,5730173463,13,,5730173465,56,Left,5730173469,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283025,173,1,1,18,33,4q0b35m26thti4c2on9a3npk0,1,41.3,6.8,2025-05-16T16:20:52.843Z,2025-05-16T16:21:04Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5730174147,5,,5730174149,152,,5730174151,56,Back,5730174161,212,27.7,5730174153,140,29.0,5730174165,213,2.06,5730174157,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283065,174,1,1,18,44,4q0b35m26thti4c2on9a3npk0,1,53.4,52.7,2025-05-16T16:21:04.132Z,2025-05-16T16:21:07Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5730174379,140,53.0,5730174381,141,25.9,5730174377,56,Center,5730174387,213,4.69,5730174385,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283095,175,1,1,18,47,4q0b35m26thti4c2on9a3npk0,1,54.2,28.0,2025-05-16T16:21:07.652Z,2025-05-16T16:21:10Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5730174541,213,1.69,5730174539,212,16.9,5730174537,141,52.7,5730174533,56,Center,5730174535,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283107,176,1,1,18,50,4q0b35m26thti4c2on9a3npk0,1,52.3,52.7,2025-05-16T16:21:09.931Z,2025-05-16T16:21:11Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5730174617,140,60.6,5730174615,56,Left,5730174623,213,1.15,5730174621,212,21.4,5730174619,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815283129,177,1,1,18,51,4q0b35m26thti4c2on9a3npk0,1,61.0,81.7,2025-05-16T16:21:11.603Z,2025-05-16T16:21:13Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5730174753,213,4.34,5730174751,212,20.7,5730174749,141,53.3,5730174745,56,Center,5730174747,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
