id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value
2807233715,117,44,1,9,34,btaf9fuj3xctycyjeqwereaow,0,37.0,75.9,2025-04-27T15:10:38.467Z,2025-04-27T17:07:54Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5685543495,233,78,5685543427,285,,5685543425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233741,79,1,1,9,34,crlocdyqyb1fdhck54qxs65rl,1,65.6,22.7,2025-04-27T15:10:38.715Z,2025-04-27T15:10:41Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5685543595,213,0.40,5685543587,56,Center,5685543593,212,7.6,5685543591,141,27.1,5685543589,140,72.3,5685543585,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233745,80,1,1,9,37,crlocdyqyb1fdhck54qxs65rl,1,72.3,27.1,2025-04-27T15:10:41.162Z,2025-04-27T15:10:43Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5685543641,56,Center,5685543643,140,66.2,5685543645,141,22.7,5685543639,3,,5685543649,213,3.58,5685543687,156,,5685543647,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233779,81,1,1,9,38,crlocdyqyb1fdhck54qxs65rl,1,66.2,22.7,2025-04-27T15:10:42.770Z,2025-04-27T15:10:44Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5685543871,212,5.2,5685543873,213,5.75,5685543869,141,18.8,5685543867,140,70.5,5685543865,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233837,82,1,1,9,39,crlocdyqyb1fdhck54qxs65rl,1,70.5,18.8,2025-04-27T15:10:43.914Z,2025-04-27T15:10:47Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5685544179,140,44.0,5685544177,56,Back,5685544185,213,3.09,5685544181,141,20.9,5685544183,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233857,83,1,1,9,42,crlocdyqyb1fdhck54qxs65rl,1,43.0,21.2,2025-04-27T15:10:47.050Z,2025-04-27T15:10:49Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5685544297,213,0.16,5685544291,140,56.7,5685544293,141,24.6,5685544289,56,Center,5685544295,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233871,84,1,1,9,44,crlocdyqyb1fdhck54qxs65rl,1,56.7,24.6,2025-04-27T15:10:49.018Z,2025-04-27T15:52:45Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5685544389,156,,5685544365,213,3.41,5685544357,56,Back,5685544363,212,15.6,5685544359,140,42.4,5685544361,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233915,85,1,1,9,47,crlocdyqyb1fdhck54qxs65rl,1,42.1,18.6,2025-04-27T15:10:51.466Z,2025-04-27T15:10:53Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5685544579,212,20.5,5685544573,56,Back,5685544581,213,2.00,5685544577,141,46.0,5685544575,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233955,86,1,1,9,49,crlocdyqyb1fdhck54qxs65rl,1,34.0,47.0,2025-04-27T15:10:53.194Z,2025-04-27T15:10:56Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5685544867,141,41.2,5685544865,140,26.6,5685544871,213,3.61,5685544861,56,Back,5685544869,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807233995,87,1,1,9,52,crlocdyqyb1fdhck54qxs65rl,0,28.8,37.6,2025-04-27T15:10:56.234Z,2025-04-27T15:11:00Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5685545139,140,100.0,5685545147,1,,5685545137,56,Right,5685545143,212,76.9,5685545141,141,16.1,5685545135,155,,5685545145,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234077,88,5,1,9,56,crlocdyqyb1fdhck54qxs65rl,0,100.6,18.1,2025-04-27T15:11:00.094Z,2025-04-27T17:08:19Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5685545659,56,Right,5685545661,346,,5685546459,233,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234203,118,5,1,9,56,btaf9fuj3xctycyjeqwereaow,1,-0.6,81.9,2025-04-27T15:11:00.094Z,2025-04-27T17:08:19Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5685546401,233,88,5685546361,56,Back,5685546363,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234225,119,1,1,10,12,btaf9fuj3xctycyjeqwereaow,1,5.0,50.4,2025-04-27T15:11:16.110Z,2025-04-27T15:11:18Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5685546519,213,1.41,5685546517,212,6.4,5685546513,140,6.0,5685546511,56,Back,5685546509,124,,5685546515,141,59.7,5685546523,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234233,120,1,1,10,13,btaf9fuj3xctycyjeqwereaow,1,6.1,59.9,2025-04-27T15:11:17.813Z,2025-04-27T15:11:18Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5685546577,141,51.6,5685546581,213,4.51,5685546575,140,5.0,5685546579,212,5.8,5685546573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234259,121,43,1,10,14,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-27T15:11:18.462Z,2025-04-27T15:11:40Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5685548611,144,1,5685546755,212,1.1,5685546753,141,50.4,5685546751,140,5.9,5685546757,213,5.56,5685546749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234269,122,1,1,10,15,btaf9fuj3xctycyjeqwereaow,1,5.9,50.4,2025-04-27T15:11:20.006Z,2025-04-27T15:11:21Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5685546813,56,Back,5685546815,140,8.7,5685546821,213,1.29,5685546819,212,10.7,5685546817,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234291,123,1,1,10,16,btaf9fuj3xctycyjeqwereaow,1,8.7,69.3,2025-04-27T15:11:20.878Z,2025-04-27T15:11:22Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5685546955,56,Back,5685546957,140,21.3,5685546959,141,66.0,5685546963,213,6.12,5685546961,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234293,124,50,1,10,18,btaf9fuj3xctycyjeqwereaow,1,25.6,69.6,2025-04-27T15:11:22.389Z,2025-04-27T15:11:28Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5685547079,233,89,5685546971,285,,5685546969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234297,89,7,1,10,18,crlocdyqyb1fdhck54qxs65rl,0,74.4,30.4,2025-04-27T15:11:22.390Z,2025-04-27T15:11:28Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5685546977,56,Center,5685546979,286,,5685547033,233,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234347,125,1,1,10,20,btaf9fuj3xctycyjeqwereaow,1,27.3,73.0,2025-04-27T15:11:24.190Z,2025-04-27T15:11:26Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5685547203,141,88.3,5685547205,212,12.1,5685547195,56,Back,5685547199,140,21.4,5685547207,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234387,126,1,1,10,21,btaf9fuj3xctycyjeqwereaow,1,22.2,88.3,2025-04-27T15:11:25.365Z,2025-04-27T15:11:28Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5685547455,141,54.8,5685547453,140,6.3,5685547451,56,Back,5685547457,212,28.2,5685547459,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234471,127,1,1,10,24,btaf9fuj3xctycyjeqwereaow,1,5.7,53.9,2025-04-27T15:11:28.695Z,2025-04-27T15:11:33Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5685547889,140,12.9,5685547893,212,27.0,5685547891,141,15.8,5685547895,213,5.00,5685547887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234531,128,1,1,10,28,btaf9fuj3xctycyjeqwereaow,0,24.1,31.5,2025-04-27T15:11:32.895Z,2025-04-27T15:11:35Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5685548213,212,38.5,5685548211,141,31.3,5685548209,140,60.8,5685548207,56,Center,5685548215,213,6.28,5685548217,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234635,91,1,1,10,33,crlocdyqyb1fdhck54qxs65rl,1,36.5,69.4,2025-04-27T15:11:37.106Z,2025-04-27T15:11:41Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5685548757,141,48.7,5685548755,140,15.3,5685548759,212,26.3,5685548763,213,3.71,5685548753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234709,92,1,1,10,37,crlocdyqyb1fdhck54qxs65rl,0,23.6,32.4,2025-04-27T15:11:41.482Z,2025-04-27T15:11:47Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5685549279,212,55.4,5685549277,141,18.5,5685549271,157,,5685549273,56,Right,5685549281,213,6.11,5685549283,1,,5685549275,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234725,129,44,1,10,41,btaf9fuj3xctycyjeqwereaow,1,28.2,76.2,2025-04-27T15:11:46.045Z,2025-04-27T17:07:54Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5685549391,285,,5685549527,233,93,5685549389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234731,93,44,1,10,41,crlocdyqyb1fdhck54qxs65rl,0,71.8,23.8,2025-04-27T15:11:46.046Z,2025-04-27T17:07:55Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5685549405,286,,5685549577,233,129,5685549403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234797,130,1,1,10,42,btaf9fuj3xctycyjeqwereaow,1,35.1,66.3,2025-04-27T15:11:46.488Z,2025-04-27T15:11:51Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5685549815,141,75.3,5685549811,56,Back,5685549813,140,41.1,5685549809,3,,5685549817,212,8.8,5685549819,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234805,131,4,1,10,45,btaf9fuj3xctycyjeqwereaow,1,38.0,83.0,2025-04-27T15:11:49.945Z,2025-04-27T17:56:23Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5685549871,286,,5685549869,265,,5685549867,152,,5685549863,13,,5685549893,233,94,5685549865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807234783,94,4,1,10,45,crlocdyqyb1fdhck54qxs65rl,0,62.0,17.0,2025-04-27T15:11:49.946Z,2025-04-27T15:11:55Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5685549919,233,131,5685549827,13,,5685549833,265,,5685549831,152,,5685549829,56,Right,5685549835,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235113,132,1,1,11,1,btaf9fuj3xctycyjeqwereaow,1,39.2,76.6,2025-04-27T15:12:05.853Z,2025-04-27T15:12:10Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5685551687,212,10.4,5685551679,152,,5685551689,213,4.20,5685551685,141,63.3,5685551675,5,,5685551683,140,34.3,5685551681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235157,133,1,1,11,6,btaf9fuj3xctycyjeqwereaow,1,44.6,62.6,2025-04-27T15:12:10.245Z,2025-04-27T15:12:14Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5685551927,141,79.0,5685551929,212,11.2,5685551931,213,1.70,5685551925,140,43.2,5685551923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235201,134,1,1,11,9,btaf9fuj3xctycyjeqwereaow,1,53.5,79.4,2025-04-27T15:12:13.821Z,2025-04-27T15:12:16Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5685552219,56,Left,5685552229,212,14.0,5685552233,213,0.68,5685552223,141,92.3,5685552221,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235215,135,1,1,11,12,btaf9fuj3xctycyjeqwereaow,1,63.9,92.3,2025-04-27T15:12:16.493Z,2025-04-27T17:56:16Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5685552279,56,Left,5685552287,213,3.68,5685552285,212,8.4,5685552283,141,86.0,5685552281,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235369,136,1,1,11,14,btaf9fuj3xctycyjeqwereaow,1,52.1,80.0,2025-04-27T15:12:18.805Z,2025-04-27T15:12:23Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5685552989,141,69.1,5685552993,213,6.02,5685552991,212,28.4,5685552979,155,,5685552983,56,Center,5685552985,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235411,137,1,1,11,19,btaf9fuj3xctycyjeqwereaow,1,78.7,69.9,2025-04-27T15:12:23.470Z,2025-04-27T17:56:01Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5685553249,56,Left,5685553257,213,1.18,5685553251,140,82.8,5685553253,141,85.4,5685553255,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235487,138,1,1,11,21,btaf9fuj3xctycyjeqwereaow,1,82.8,85.4,2025-04-27T15:12:25.757Z,2025-04-27T17:55:50Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5685553673,141,44.2,5685553671,140,90.5,5685553669,56,Center,5685553667,155,,5685553675,212,29.2,5685553665,2,,5685553677,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235469,95,4,1,11,25,crlocdyqyb1fdhck54qxs65rl,1,10.8,57.0,2025-04-27T15:12:29.442Z,2025-04-27T16:54:05Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5685555665,295,,5685553739,285,,5685553811,233,139,5685553731,13,,5685553733,56,Back,5685553735,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235493,139,4,1,11,25,btaf9fuj3xctycyjeqwereaow,0,89.2,43.0,2025-04-27T15:12:29.443Z,2025-04-27T15:12:53Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5685553771,152,,5685555793,295,,5685553769,56,Center,5685553775,286,,5685553767,13,,5685553863,233,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807235953,96,1,1,11,55,crlocdyqyb1fdhck54qxs65rl,0,12.1,57.9,2025-04-27T15:12:59.210Z,2025-04-27T15:13:04Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5685556229,213,0.34,5685556217,5,,5685556227,212,61.8,5685556219,152,,5685556681,189,,5685556221,56,Left,5685556223,140,67.6,5685556231,1,,5685556225,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236019,97,83,1,11,58,crlocdyqyb1fdhck54qxs65rl,0,53.7,59.0,2025-04-27T15:13:03.034Z,2025-04-27T15:16:09Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5685557093,399,8g5ms6uacdkgfcbxt4crlr4ve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236095,141,1,1,12,0,btaf9fuj3xctycyjeqwereaow,1,45.3,60.5,2025-04-27T15:13:04.757Z,2025-04-27T15:13:08Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5685556959,141,86.5,5685556963,213,1.59,5685556961,212,17.7,5685556955,56,Back,5685556957,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236153,142,1,1,12,4,btaf9fuj3xctycyjeqwereaow,1,50.3,91.7,2025-04-27T15:13:08.949Z,2025-04-27T15:13:10Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5685557295,213,4.15,5685557287,56,Back,5685557289,140,45.4,5685557293,212,9.6,5685557291,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236209,143,1,1,12,6,btaf9fuj3xctycyjeqwereaow,1,45.3,79.4,2025-04-27T15:13:10.717Z,2025-04-27T15:13:14Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5685557645,56,Left,5685557651,140,51.6,5685557655,141,86.5,5685557661,213,0.63,5685557659,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236275,144,1,1,12,10,btaf9fuj3xctycyjeqwereaow,1,59.6,91.4,2025-04-27T15:13:14.293Z,2025-04-27T15:13:17Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5685557995,212,12.1,5685557989,56,Back,5685557991,140,48.9,5685557993,141,84.7,5685557997,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236437,145,2,1,12,13,btaf9fuj3xctycyjeqwereaow,1,50.7,85.6,2025-04-27T15:13:17.133Z,2025-04-27T15:13:57Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5685558891,7,6x3f721vjb8mxlp5ba3p1rb4k,5685558893,1,,5685558865,141,70.2,5685558895,56,Center,5685558863,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236815,99,1,1,12,48,crlocdyqyb1fdhck54qxs65rl,1,21.6,39.1,2025-04-27T15:13:52.154Z,2025-04-27T15:13:56Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5685560957,213,6.06,5685560949,56,Center,5685560947,241,,5685560961,1,,5685560943,5,,5685560955,212,46.8,5685560953,141,23.9,5685560951,140,65.1,5685560945,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236835,100,44,1,12,52,crlocdyqyb1fdhck54qxs65rl,1,70.5,17.8,2025-04-27T15:13:56.404Z,2025-04-27T17:07:56Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5685561099,233,146,5685561045,56,Right,5685561047,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236825,146,44,1,12,52,btaf9fuj3xctycyjeqwereaow,0,29.5,82.2,2025-04-27T15:13:56.405Z,2025-04-27T17:07:56Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5685561009,285,,5685561165,233,100,5685561007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236841,101,1,1,12,52,crlocdyqyb1fdhck54qxs65rl,0,65.1,23.9,2025-04-27T15:13:56.810Z,2025-04-27T15:18:14Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5685561055,3,,5685561065,212,12.3,5685561057,168,,5685561067,213,0.09,5685561063,141,25.5,5685561059,56,Center,5685561061,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236863,147,1,1,12,53,btaf9fuj3xctycyjeqwereaow,0,23.2,62.9,2025-04-27T15:13:57.965Z,2025-04-27T15:13:59Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5685561205,141,75.0,5685561201,56,Back,5685561203,140,33.0,5685561207,212,13.2,5685561209,213,0.67,5685561199,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236883,102,1,1,12,56,crlocdyqyb1fdhck54qxs65rl,0,62.8,27.1,2025-04-27T15:14:00.730Z,2025-04-27T15:14:01Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5685561305,3,,5685561307,56,Right,5685561315,213,5.89,5685561309,140,75.8,5685561313,212,14.8,5685561311,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236895,148,1,1,12,56,btaf9fuj3xctycyjeqwereaow,0,32.1,77.8,2025-04-27T15:14:01.029Z,2025-04-27T17:56:12Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5685561381,56,Back,5685561383,140,36.6,5685561385,141,69.4,5685561377,3,,5685561389,213,5.40,5685561387,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236933,103,61,1,12,59,crlocdyqyb1fdhck54qxs65rl,1,69.7,23.7,2025-04-27T15:14:03.314Z,2025-04-27T15:17:33Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5685561587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807236955,104,1,1,13,0,crlocdyqyb1fdhck54qxs65rl,1,65.0,19.2,2025-04-27T15:14:04.747Z,2025-04-27T15:18:41Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5685561749,140,72.3,5685561755,213,5.82,5685561753,212,8.6,5685561751,141,13.5,5685561747,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807237001,105,1,1,13,2,crlocdyqyb1fdhck54qxs65rl,1,72.3,13.5,2025-04-27T15:14:06.187Z,2025-04-27T15:14:09Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5685561997,141,7.6,5685561995,140,50.2,5685562001,213,3.31,5685561993,56,Right,5685561999,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807237033,106,1,1,13,4,crlocdyqyb1fdhck54qxs65rl,1,50.2,7.6,2025-04-27T15:14:08.794Z,2025-04-27T15:14:10Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5685562187,212,15.0,5685562185,141,22.4,5685562183,140,39.6,5685562181,56,Back,5685562189,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807237077,107,1,1,13,6,crlocdyqyb1fdhck54qxs65rl,0,39.6,22.4,2025-04-27T15:14:10.506Z,2025-04-27T15:14:12Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5685562413,140,90.6,5685562419,213,0.03,5685562403,157,,5685562409,56,Center,5685562415,141,24.7,5685562421,1,,5685562417,212,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807237231,150,1,1,13,14,btaf9fuj3xctycyjeqwereaow,1,14.0,64.3,2025-04-27T15:14:18.733Z,2025-04-27T15:14:20Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5685563217,141,70.9,5685563219,212,5.2,5685563221,213,1.04,5685563215,140,16.5,5685563211,123,,5685563213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807237261,151,1,1,13,16,btaf9fuj3xctycyjeqwereaow,1,16.5,70.9,2025-04-27T15:14:20.221Z,2025-04-27T15:14:22Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5685563375,140,9.8,5685563381,213,3.97,5685563377,141,59.7,5685563373,56,Back,5685563379,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807237281,152,1,1,13,18,btaf9fuj3xctycyjeqwereaow,1,9.8,59.7,2025-04-27T15:14:22.420Z,2025-04-27T15:14:24Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5685563491,56,Back,5685563493,140,19.7,5685563495,141,46.6,5685563499,213,5.57,5685563497,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807237311,153,1,1,13,20,btaf9fuj3xctycyjeqwereaow,1,20.0,46.4,2025-04-27T15:14:24.148Z,2025-04-27T17:56:14Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5685563663,56,Back,5685563665,140,13.4,5685563671,213,3.95,5685563669,212,10.0,5685563697,156,,5685563667,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807237381,154,1,1,13,24,btaf9fuj3xctycyjeqwereaow,0,29.7,35.8,2025-04-27T15:14:28.612Z,2025-04-27T15:14:29Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5685563967,140,34.0,5685563965,56,Back,5685563971,212,8.0,5685563973,213,5.31,5685563969,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807237459,108,61,1,13,29,crlocdyqyb1fdhck54qxs65rl,1,62.4,72.6,2025-04-27T15:14:33.107Z,2025-04-27T15:20:09Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5685596927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807237517,110,1,1,13,31,crlocdyqyb1fdhck54qxs65rl,1,47.2,86.5,2025-04-27T15:14:36.066Z,2025-04-27T15:19:25Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5685564733,56,Back,5685564741,213,3.44,5685564735,140,39.5,5685564739,212,8.4,5685564737,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807237527,111,1,1,13,33,crlocdyqyb1fdhck54qxs65rl,0,39.5,82.9,2025-04-27T15:14:37.330Z,2025-04-27T15:20:33Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5685564797,213,6.21,5685564795,212,26.1,5685564789,56,Left,5685564791,140,64.3,5685564793,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
