id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2796206043,112,1,1,15,37,crlocdyqyb1fdhck54qxs65rl,1,59.9,16.8,2025-04-05T14:22:05.109Z,2025-04-05T14:22:09Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5624943985,56,Back,5624943987,140,36.7,5624944001,1,,5624943991,141,48.1,5624943999,213,2.42,5624943995,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796206183,113,1,1,15,42,crlocdyqyb1fdhck54qxs65rl,1,43.3,51.0,2025-04-05T14:22:09.476Z,2025-04-05T14:23:19Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,1.0,,5624944751,56,Left,5624944749,155,,5624959317,210,15,5624944761,1,,5624944753,140,74.7,5624944757,212,43.4,5624944759,213,0.71,5624944755,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796206299,114,3,1,15,45,crlocdyqyb1fdhck54qxs65rl,1,78.7,80.8,2025-04-05T14:22:12.674Z,2025-04-05T16:09:57Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5624945451,233,187,5624945337,56,Left,5624945339,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796206157,187,45,1,15,45,ctvzi2jbl1q6xzq0s3sexj73g,0,21.3,19.2,2025-04-05T14:22:12.674Z,2025-04-05T16:09:57Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5624944621,56,Back,5624944623,285,,5624945531,233,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796206309,115,15,1,15,48,crlocdyqyb1fdhck54qxs65rl,1,85.3,66.1,2025-04-05T14:22:15.461Z,2025-04-05T17:23:26Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5624959371,29,,5624959387,147,63.5,5624958161,20,,5624945377,56,Center,5624959483,233,188,5624959373,55,113,5624959369,76,,5624959379,103,19,5624959389,230,5624959385,146,5624959383,215,,5624959391,231,88.0,50.7,5624945375,64,5624945373,22,5624958167,82,,5624959377,102,98.1,,,52.1,,,,
2796206277,188,10,1,15,48,ctvzi2jbl1q6xzq0s3sexj73g,1,12.0,36.5,2025-04-05T14:22:15.561Z,2025-04-05T21:55:11Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5624945241,56,Back,5624959563,233,115,5624945239,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796206569,116,1,1,15,50,crlocdyqyb1fdhck54qxs65rl,1,84.6,87.5,2025-04-05T14:22:18.020Z,2025-04-05T14:22:22Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5624946801,213,3.13,5624946799,212,17.0,5624946795,140,68.4,5624946797,141,87.7,5624946793,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796206597,117,1,1,15,55,crlocdyqyb1fdhck54qxs65rl,0,73.2,77.6,2025-04-05T14:22:22.284Z,2025-04-05T14:22:23Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5624946947,56,Center,5624946955,213,5.40,5624946949,140,86.5,5624946953,212,21.9,5624946951,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796207657,189,12,1,15,56,ctvzi2jbl1q6xzq0s3sexj73g,1,11.5,44.2,2025-04-05T14:22:23.257Z,2025-04-05T14:22:47Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5624952571,140,71.6,5624952575,212,69.2,5624952577,213,0.42,5624952573,141,86.0,5624952569,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796207061,118,1,1,16,4,crlocdyqyb1fdhck54qxs65rl,1,34.1,28.8,2025-04-05T14:22:31.333Z,2025-04-05T14:22:34Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5624949571,213,1.71,5624949563,56,Back,5624949569,212,13.1,5624949565,140,32.4,5624949567,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796207165,119,1,1,16,6,crlocdyqyb1fdhck54qxs65rl,1,32.5,42.4,2025-04-05T14:22:33.948Z,2025-04-05T14:22:36Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5624950077,140,32.4,5624950081,212,10.7,5624950079,141,26.7,5624950075,56,Back,5624950083,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796207295,120,1,1,16,8,crlocdyqyb1fdhck54qxs65rl,1,31.0,26.7,2025-04-05T14:22:35.957Z,2025-04-05T14:22:39Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5624950761,212,24.8,5624950757,140,9.4,5624950759,141,41.6,5624950755,56,Back,5624950763,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796207477,121,1,1,16,11,crlocdyqyb1fdhck54qxs65rl,1,11.2,43.1,2025-04-05T14:22:39.196Z,2025-04-05T14:22:42Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5624951661,140,18.5,5624951657,56,Back,5624951663,141,65.4,5624951665,212,17.0,5624951667,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796207871,122,1,1,16,15,crlocdyqyb1fdhck54qxs65rl,1,19.4,64.6,2025-04-05T14:22:42.773Z,2025-04-05T14:22:52Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5624953761,141,46.1,5624953759,140,7.4,5624953757,56,Back,5624953763,212,17.8,5624953765,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796207977,123,1,1,16,25,crlocdyqyb1fdhck54qxs65rl,0,10.8,43.4,2025-04-05T14:22:52.469Z,2025-04-05T14:22:56Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5624954301,155,,5624954319,1,,5624954317,213,0.08,5624954313,212,41.5,5624954311,141,48.2,5624954303,56,Center,5624954307,140,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796208017,190,44,1,16,27,ctvzi2jbl1q6xzq0s3sexj73g,1,48.7,52.4,2025-04-05T14:22:55.163Z,2025-04-05T16:10:07Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5624954539,56,Back,5624954541,285,,5624954665,233,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796207991,124,44,1,16,27,crlocdyqyb1fdhck54qxs65rl,0,51.3,47.6,2025-04-05T14:22:55.164Z,2025-04-05T16:10:08Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5624954731,233,190,5624954379,56,Center,5624954381,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796208031,191,1,1,16,28,ctvzi2jbl1q6xzq0s3sexj73g,0,47.4,53.4,2025-04-05T14:22:55.930Z,2025-04-05T14:22:56Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5624954583,213,0.41,5624954573,3,,5624954579,141,62.6,5624954575,56,Center,5624954577,140,61.0,5624954581,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796208151,125,1,1,16,30,crlocdyqyb1fdhck54qxs65rl,0,35.4,44.6,2025-04-05T14:22:57.661Z,2025-04-05T14:23:00Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5624955171,56,Center,5624955173,140,58.4,5624955169,157,,5624955181,1,,5624955177,212,28.2,5624955179,213,5.74,5624955175,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796208251,192,1,1,16,32,ctvzi2jbl1q6xzq0s3sexj73g,0,33.8,81.4,2025-04-05T14:22:59.609Z,2025-04-05T14:23:02Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5624955825,141,80.0,5624955829,212,21.2,5624955817,56,Left,5624955835,213,6.24,5624955813,3,,5624955821,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796208557,126,1,1,16,39,crlocdyqyb1fdhck54qxs65rl,0,60.7,28.6,2025-04-05T14:23:06.869Z,2025-04-05T14:23:09Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5624957385,155,,5624957403,213,0.18,5624957389,56,Center,5624957401,212,31.5,5624957399,141,37.1,5624957397,140,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796209019,194,1,1,16,53,ctvzi2jbl1q6xzq0s3sexj73g,1,8.8,56.7,2025-04-05T14:23:20.825Z,2025-04-05T14:23:22Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5624959955,56,Back,5624959959,141,87.2,5624959957,140,14.8,5624959961,212,21.7,5624959963,213,1.28,5624959951,123,,5624960029,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796209335,195,1,1,16,56,ctvzi2jbl1q6xzq0s3sexj73g,1,15.3,85.1,2025-04-05T14:23:23.560Z,2025-04-05T14:23:30Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5624961651,141,49.6,5624961649,140,9.5,5624961647,56,Back,5624961653,212,24.9,5624961655,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796209385,196,1,1,17,2,ctvzi2jbl1q6xzq0s3sexj73g,0,11.7,46.6,2025-04-05T14:23:29.913Z,2025-04-05T14:23:31Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5624961943,157,,5624961947,140,58.0,5624961945,56,Left,5624961949,141,81.7,5624961951,212,54.2,5624961953,213,0.46,5624961955,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796209617,128,1,1,17,6,crlocdyqyb1fdhck54qxs65rl,1,36.0,31.0,2025-04-05T14:23:33.380Z,2025-04-05T14:23:37Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5624963331,140,49.5,5624963329,56,Back,5624963333,141,39.8,5624963335,212,15.4,5624963337,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796209629,129,4,1,17,10,crlocdyqyb1fdhck54qxs65rl,1,41.2,33.4,2025-04-05T14:23:37.733Z,2025-04-05T17:32:40Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5624963439,286,,5624963435,152,,5624963591,233,197,5624963433,56,Back,5626506219,294,,5624963431,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796209633,197,4,1,17,10,ctvzi2jbl1q6xzq0s3sexj73g,0,58.8,66.6,2025-04-05T14:23:37.734Z,2025-04-05T17:32:43Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5624963495,285,,5624963481,13,,5626506379,294,,5624963485,56,Center,5624963631,233,129,5624963489,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796210107,130,1,1,17,24,crlocdyqyb1fdhck54qxs65rl,1,38.3,36.6,2025-04-05T14:23:51.804Z,2025-04-05T14:23:53Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5624966077,152,,5624966081,140,29.3,5624966079,56,Back,5624966075,5,,5624966083,141,65.2,5624966087,213,2.02,5624966155,189,,5624966085,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796210159,131,1,1,17,26,crlocdyqyb1fdhck54qxs65rl,1,32.5,70.2,2025-04-05T14:23:53.869Z,2025-04-05T14:23:55Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5624966383,141,89.9,5624966387,213,0.82,5624966385,212,18.3,5624966381,140,44.4,5624966379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796210363,132,1,1,17,27,crlocdyqyb1fdhck54qxs65rl,1,45.0,91.7,2025-04-05T14:23:55.084Z,2025-04-05T14:24:00Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5624967531,56,Left,5624967543,213,6.26,5624967535,140,63.4,5624967539,212,19.3,5624967537,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796210263,198,83,1,17,30,ctvzi2jbl1q6xzq0s3sexj73g,0,36.4,12.6,2025-04-05T14:23:57.288Z,2025-04-05T16:40:15Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5624968267,399,d9d7ec57xuvrsby6xd45v50r8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796210471,133,1,1,17,32,crlocdyqyb1fdhck54qxs65rl,1,77.2,79.7,2025-04-05T14:23:59.933Z,2025-04-05T14:24:13Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,1.0,,5624968191,212,19.0,5624970283,210,15,5624968185,56,Center,5624968189,141,54.5,5624968193,213,5.16,5624968187,140,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796210501,134,15,1,17,35,crlocdyqyb1fdhck54qxs65rl,1,85.0,58.1,2025-04-05T14:24:02.356Z,2025-04-05T14:24:14Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5624970355,102,52.0,5624968339,17,,5624970347,77,,5624970461,233,199,5624970351,55,133,5624968341,56,Center,5624970357,103,24.1,5624970361,215,,5624968337,22,5624970349,29,5624968959,72,,5624970365,147,,50.5,5624970363,146,,,,,,,,,97.7,,,,,,
2796210493,199,10,1,17,35,ctvzi2jbl1q6xzq0s3sexj73g,1,3.1,51.5,2025-04-05T14:24:02.456Z,2025-04-05T14:24:14Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5624970541,233,134,5624969689,177,,5624968293,56,Back,5624969691,179,,5624968291,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796214049,203,61,1,17,38,ctvzi2jbl1q6xzq0s3sexj73g,1,8.7,40.3,2025-04-05T14:24:05.491Z,2025-04-05T14:25:43Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5624987459,238,,5624987391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796214333,137,5,1,17,40,crlocdyqyb1fdhck54qxs65rl,1,81.0,100.8,2025-04-05T14:24:07.749Z,2025-04-05T14:25:49Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5624989089,347,,5624989145,233,204,5624989083,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796214091,204,5,1,17,40,ctvzi2jbl1q6xzq0s3sexj73g,0,19.0,-0.8,2025-04-05T14:24:07.749Z,2025-04-05T17:23:41Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5624987575,56,Back,5624987577,347,,5624989201,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796211303,135,27,1,17,55,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-05T14:24:23.153Z,2025-04-05T14:24:24Z,,,,,5624972683,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796211273,201,27,1,17,55,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-04-05T14:24:23.153Z,2025-04-05T14:24:24Z,,,,,5624972639,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796214087,136,28,1,19,7,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-05T14:25:34.575Z,2025-04-05T14:25:40Z,,,,,5624987749,233,202,5624987553,55,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796213955,202,28,1,19,7,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-04-05T14:25:34.575Z,2025-04-05T14:25:39Z,,,,,5624987675,233,136,5624986777,55,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796214447,138,1,1,19,21,crlocdyqyb1fdhck54qxs65rl,0,77.7,100.0,2025-04-05T14:25:49.148Z,2025-04-05T14:25:56Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5624989815,213,5.29,5624989813,212,16.3,5624990897,189,,5624989811,141,81.7,5624989803,107,,5624989893,238,,5624989805,56,Left,5624989807,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796214725,206,1,1,19,27,ctvzi2jbl1q6xzq0s3sexj73g,1,10.8,52.4,2025-04-05T14:25:55.006Z,2025-04-05T14:25:58Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5624991323,213,1.15,5624991309,56,Back,5624991307,123,,5624991315,141,67.8,5624991319,212,11.5,5624991313,140,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796214813,207,1,1,19,30,ctvzi2jbl1q6xzq0s3sexj73g,1,15.3,67.8,2025-04-05T14:25:58.182Z,2025-04-05T14:26:00Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5624991783,212,12.1,5624991785,213,4.34,5624991781,141,51.3,5624991777,56,Back,5624991779,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796214873,208,1,1,19,33,ctvzi2jbl1q6xzq0s3sexj73g,1,9.9,49.4,2025-04-05T14:26:00.447Z,2025-04-05T14:26:02Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5624992157,213,0.48,5624992155,212,15.5,5624992153,141,59.9,5624992149,140,23.0,5624992143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796214881,209,1,1,19,34,ctvzi2jbl1q6xzq0s3sexj73g,1,23.0,59.9,2025-04-05T14:26:01.703Z,2025-04-05T14:26:02Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5624992253,156,,5624992193,141,68.8,5624992195,212,11.3,5624992197,213,2.58,5624992191,140,13.9,5624992189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796215013,210,1,1,19,35,ctvzi2jbl1q6xzq0s3sexj73g,1,13.9,68.8,2025-04-05T14:26:03.044Z,2025-04-05T14:26:06Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5624992893,141,91.8,5624992897,212,21.5,5624992901,213,0.81,5624992885,56,Back,5624992889,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796215091,211,1,1,19,38,ctvzi2jbl1q6xzq0s3sexj73g,1,30.2,93.8,2025-04-05T14:26:06.174Z,2025-04-05T14:26:08Z,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,,5624993395,141,77.8,5624993399,212,11.5,5624993393,140,33.6,5624993403,213,5.03,5624993389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796215147,212,1,1,19,40,ctvzi2jbl1q6xzq0s3sexj73g,1,39.3,81.7,2025-04-05T14:26:08.199Z,2025-04-05T14:26:09Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5624993689,56,Back,5624993691,140,31.5,5624993693,141,82.1,5624993695,212,8.2,5624993697,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796215265,213,1,1,19,42,ctvzi2jbl1q6xzq0s3sexj73g,1,31.6,79.6,2025-04-05T14:26:09.807Z,2025-04-05T14:26:13Z,cegoeac3l2owi83zdvu30tj6y,O. Didrik Blomberg,,,5624994271,56,Back,5624994275,141,63.1,5624994279,213,4.83,5624994277,212,11.3,5624994273,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796215399,214,1,1,19,45,ctvzi2jbl1q6xzq0s3sexj73g,1,40.9,58.7,2025-04-05T14:26:13.110Z,2025-04-05T14:26:16Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5624994911,140,44.2,5624994907,56,Back,5624994913,141,32.4,5624994915,212,18.2,5624994917,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796215571,215,1,1,19,48,ctvzi2jbl1q6xzq0s3sexj73g,1,54.0,29.7,2025-04-05T14:26:16.119Z,2025-04-05T14:26:20Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5624995871,56,Right,5624995885,213,5.28,5624995881,212,19.3,5624995877,141,5.8,5624995875,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796215653,216,1,1,19,53,ctvzi2jbl1q6xzq0s3sexj73g,1,67.3,7.7,2025-04-05T14:26:20.358Z,2025-04-05T14:26:22Z,bbyystkqag4mcfpr6utsazm51,S. Sørli,,,5624996273,56,Right,5624996281,212,10.4,5624996275,140,57.5,5624996279,141,10.1,5624996283,213,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796215765,217,1,1,19,54,ctvzi2jbl1q6xzq0s3sexj73g,1,57.5,10.1,2025-04-05T14:26:22.174Z,2025-04-05T14:26:24Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5624996863,212,21.3,5624996865,213,1.70,5624996861,141,41.2,5624996857,56,Center,5624996859,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796215925,218,1,1,19,57,ctvzi2jbl1q6xzq0s3sexj73g,1,54.9,46.0,2025-04-05T14:26:24.654Z,2025-04-05T14:26:27Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5624997727,212,24.5,5624997729,213,1.21,5624997725,141,79.7,5624997723,140,63.2,5624997721,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796216039,219,1,1,20,0,ctvzi2jbl1q6xzq0s3sexj73g,1,64.0,79.7,2025-04-05T14:26:27.798Z,2025-04-05T14:26:30Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5624998239,140,55.7,5624998259,213,4.18,5624998237,56,Center,5624998255,212,17.3,5624998241,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796216205,220,1,1,20,3,ctvzi2jbl1q6xzq0s3sexj73g,1,55.2,53.6,2025-04-05T14:26:30.551Z,2025-04-05T14:26:34Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5624999167,140,60.1,5624999173,213,5.00,5624999165,56,Center,5624999169,141,27.6,5624999171,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796216399,221,1,1,20,6,ctvzi2jbl1q6xzq0s3sexj73g,1,63.5,23.7,2025-04-05T14:26:34.102Z,2025-04-05T14:26:38Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5625000177,56,Right,5625000181,141,5.9,5625000179,140,72.9,5625000185,213,5.40,5625000183,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796216457,222,1,1,20,11,ctvzi2jbl1q6xzq0s3sexj73g,0,90.7,14.4,2025-04-05T14:26:38.669Z,2025-04-05T14:26:40Z,bbyystkqag4mcfpr6utsazm51,S. Sørli,,,5625000571,141,45.1,5625000573,212,21.1,5625000565,155,,5625000569,140,93.9,5625000567,56,Center,5625000575,213,1.41,5625000563,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796216489,139,12,1,20,13,crlocdyqyb1fdhck54qxs65rl,1,6.6,49.1,2025-04-05T14:26:40.541Z,2025-04-05T14:26:41Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5625000711,141,54.2,5625000709,140,22.6,5625000707,56,Back,5625000713,212,17.2,5625000733,15,,5625000715,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796216711,140,12,1,20,15,crlocdyqyb1fdhck54qxs65rl,1,18.1,50.4,2025-04-05T14:26:42.253Z,2025-04-05T14:26:46Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5625001891,56,Back,5625001893,140,14.7,5625001897,212,10.7,5625001895,141,65.2,5625001899,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796216659,223,43,1,20,17,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-04-05T14:26:45.214Z,2025-04-05T15:08:52Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5625001633,56,Center,5625001637,286,0,5625453199,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796216747,141,43,1,20,17,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-05T14:26:45.215Z,2025-04-05T14:33:12Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5625002175,233,223,5625002111,285,0,5625080191,144,7,5625002109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796216741,224,83,1,20,20,ctvzi2jbl1q6xzq0s3sexj73g,0,86.8,36.9,2025-04-05T14:26:47.589Z,2025-04-05T14:26:50Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5625002469,399,d9d7ec57xuvrsby6xd45v50r8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796216781,142,1,1,20,20,crlocdyqyb1fdhck54qxs65rl,1,13.0,71.4,2025-04-05T14:26:47.908Z,2025-04-05T14:26:49Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5625002331,213,0.67,5625002325,140,21.7,5625002329,212,11.7,5625002327,141,82.1,5625002323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796216877,144,1,1,20,21,crlocdyqyb1fdhck54qxs65rl,1,25.1,87.2,2025-04-05T14:26:49.164Z,2025-04-05T14:26:52Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5625002905,212,7.8,5625002907,213,5.32,5625002903,141,77.8,5625002901,140,29.3,5625002899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796217029,145,1,1,20,24,crlocdyqyb1fdhck54qxs65rl,0,34.9,79.6,2025-04-05T14:26:52.028Z,2025-04-05T14:26:55Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5625003783,213,6.09,5625003785,1,,5625003777,140,72.6,5625003781,212,40.3,5625003779,141,68.5,5625003775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
