id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value
2807381065,196,1,1,19,46,bsykw9d70ffqe9atosc92n1e9,1,56.2,27.0,2025-04-27T17:35:15.072Z,2025-04-27T17:35:17Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5686359547,140,60.9,5686359553,213,5.21,5686359549,141,13.7,5686359545,56,Right,5686359551,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381131,197,1,1,19,48,bsykw9d70ffqe9atosc92n1e9,1,60.9,13.7,2025-04-27T17:35:16.935Z,2025-04-27T17:35:20Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686359975,213,2.03,5686359969,140,56.9,5686359971,141,26.2,5686359967,56,Center,5686359973,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381161,198,1,1,19,52,bsykw9d70ffqe9atosc92n1e9,1,54.2,29.8,2025-04-27T17:35:20.530Z,2025-04-27T17:35:23Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5686360131,140,46.3,5686360137,213,2.20,5686360133,141,46.4,5686360129,56,Back,5686360135,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381237,199,1,1,19,54,bsykw9d70ffqe9atosc92n1e9,1,45.7,45.5,2025-04-27T17:35:23.087Z,2025-04-27T17:35:28Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5686360531,212,23.6,5686360529,141,16.1,5686360527,140,57.6,5686360525,56,Right,5686360533,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381279,200,1,1,19,59,bsykw9d70ffqe9atosc92n1e9,1,60.0,13.2,2025-04-27T17:35:27.942Z,2025-04-27T17:35:30Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686360787,213,5.83,5686360783,141,7.6,5686360781,140,67.4,5686360779,56,Right,5686360785,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381305,201,1,1,20,1,bsykw9d70ffqe9atosc92n1e9,1,67.4,7.6,2025-04-27T17:35:30.070Z,2025-04-27T17:35:32Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5686360939,140,57.4,5686360945,212,10.5,5686360935,56,Right,5686360947,213,3.04,5686360943,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381319,202,1,1,20,3,bsykw9d70ffqe9atosc92n1e9,1,56.8,9.5,2025-04-27T17:35:32.390Z,2025-04-27T17:35:34Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686361039,56,Right,5686361045,212,12.2,5686361041,140,68.4,5686361047,213,0.11,5686361043,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381351,203,1,1,20,5,bsykw9d70ffqe9atosc92n1e9,1,70.3,9.5,2025-04-27T17:35:34.182Z,2025-04-27T17:35:36Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5686361215,213,4.29,5686361211,141,4.3,5686361209,140,68.8,5686361213,212,3.9,5686361207,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381381,204,1,1,20,7,bsykw9d70ffqe9atosc92n1e9,1,68.8,4.3,2025-04-27T17:35:35.841Z,2025-04-27T17:35:38Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5686361407,141,11.0,5686361409,212,9.8,5686361403,56,Right,5686361411,213,2.66,5686361405,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381491,205,1,1,20,9,bsykw9d70ffqe9atosc92n1e9,1,60.5,11.0,2025-04-27T17:35:37.863Z,2025-04-27T17:35:47Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686362069,213,1.51,5686362057,155,,5686362065,141,81.5,5686362059,196,,5686362067,212,48.0,5686362063,140,63.2,5686362071,1,,5686362061,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381511,206,1,1,20,19,bsykw9d70ffqe9atosc92n1e9,1,65.4,72.6,2025-04-27T17:35:47.511Z,2025-04-27T17:35:49Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5686362171,140,57.1,5686362173,141,61.4,5686362177,213,3.86,5686362175,212,11.6,5686362169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381555,207,1,1,20,20,bsykw9d70ffqe9atosc92n1e9,1,55.9,56.6,2025-04-27T17:35:49.109Z,2025-04-27T17:35:52Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5686362411,213,4.92,5686362405,140,60.1,5686362407,141,26.1,5686362403,56,Center,5686362409,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381623,208,1,1,20,23,bsykw9d70ffqe9atosc92n1e9,0,61.1,20.9,2025-04-27T17:35:51.960Z,2025-04-27T17:35:57Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5686362761,140,100.0,5686362763,141,75.0,5686362759,56,Center,5686362767,213,0.73,5686362765,212,55.4,5686362769,1,,5686362757,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381667,185,5,1,20,28,80hgdmpkvdrhw1ge9nks2kxvy,1,-0.7,27.4,2025-04-27T17:35:57.342Z,2025-04-27T19:28:20Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5686363089,346,,5686363273,233,209,5686363087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381703,209,5,1,20,28,bsykw9d70ffqe9atosc92n1e9,0,100.7,72.6,2025-04-27T17:35:57.342Z,2025-04-27T19:28:20Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5686363265,56,Center,5686363299,233,185,5686363267,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381961,186,1,1,20,47,80hgdmpkvdrhw1ge9nks2kxvy,1,5.0,37.0,2025-04-27T17:36:15.550Z,2025-04-27T17:36:17Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5686364743,140,4.6,5686364759,237,,5686364741,56,Back,5686364737,124,,5686364753,213,1.61,5686364749,212,10.5,5686364745,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381979,187,1,1,20,48,80hgdmpkvdrhw1ge9nks2kxvy,1,9.7,51.2,2025-04-27T17:36:17.374Z,2025-04-27T17:36:19Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5686364895,212,14.3,5686364889,56,Back,5686364891,140,23.2,5686364893,141,53.6,5686364897,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807381997,188,1,1,20,50,80hgdmpkvdrhw1ge9nks2kxvy,1,20.4,49.9,2025-04-27T17:36:18.943Z,2025-04-27T17:36:20Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5686365039,156,,5686365025,213,4.02,5686365019,140,10.0,5686365021,141,30.4,5686365023,212,17.2,5686365017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382035,189,1,1,20,53,80hgdmpkvdrhw1ge9nks2kxvy,1,12.1,14.6,2025-04-27T17:36:21.854Z,2025-04-27T17:36:23Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5686365257,140,17.7,5686365263,213,5.65,5686365259,141,8.2,5686365261,212,7.3,5686365255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382099,190,1,1,20,55,80hgdmpkvdrhw1ge9nks2kxvy,1,17.2,10.9,2025-04-27T17:36:23.454Z,2025-04-27T17:36:26Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5686365649,141,36.1,5686365653,213,2.12,5686365645,56,Back,5686365651,212,20.2,5686365647,140,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382117,191,1,1,20,58,80hgdmpkvdrhw1ge9nks2kxvy,0,5.8,34.6,2025-04-27T17:36:26.430Z,2025-04-27T17:36:28Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5686365757,212,35.5,5686365749,157,,5686365753,140,36.2,5686365751,56,Back,5686365759,213,0.45,5686365761,1,,5686365755,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382163,212,1,1,21,0,bsykw9d70ffqe9atosc92n1e9,0,65.7,41.9,2025-04-27T17:36:29.263Z,2025-04-27T17:36:30Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686365983,141,33.9,5686365987,213,6.01,5686365981,140,84.0,5686365985,212,20.0,5686365979,56,Center,5686365977,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382175,192,12,1,21,3,80hgdmpkvdrhw1ge9nks2kxvy,1,16.2,59.4,2025-04-27T17:36:31.758Z,2025-04-27T17:36:33Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5686366115,15,,5686366075,141,56.7,5686366071,56,Back,5686366077,212,17.9,5686366073,140,33.2,5686366079,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382249,193,1,1,21,5,80hgdmpkvdrhw1ge9nks2kxvy,1,32.6,57.0,2025-04-27T17:36:33.462Z,2025-04-27T17:36:36Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5686366457,140,38.8,5686366463,213,0.15,5686366459,141,58.4,5686366453,168,,5686366461,212,6.6,5686366451,3,,5686366455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382329,194,1,1,21,8,80hgdmpkvdrhw1ge9nks2kxvy,1,39.4,61.2,2025-04-27T17:36:36.758Z,2025-04-27T17:36:41Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5686366955,140,52.5,5686366953,56,Center,5686366959,212,18.1,5686366957,141,78.5,5686366963,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382387,195,1,1,21,12,80hgdmpkvdrhw1ge9nks2kxvy,0,58.4,76.4,2025-04-27T17:36:41.094Z,2025-04-27T17:36:45Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686367319,56,Left,5686367329,212,29.9,5686367321,140,86.7,5686367333,213,0.11,5686367325,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382451,213,12,1,21,16,bsykw9d70ffqe9atosc92n1e9,1,11.8,16.5,2025-04-27T17:36:45.384Z,2025-04-27T17:36:53Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686367639,56,Back,5686367641,140,16.2,5686367645,212,12.1,5686367647,213,5.11,5686367643,141,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382437,196,5,1,21,17,80hgdmpkvdrhw1ge9nks2kxvy,1,84.4,101.0,2025-04-27T17:36:45.742Z,2025-04-27T19:28:21Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686367593,347,,5686367591,56,Left,5686367725,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382459,214,5,1,21,17,bsykw9d70ffqe9atosc92n1e9,0,15.6,-1.0,2025-04-27T17:36:45.742Z,2025-04-27T19:28:21Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686367689,347,,5686367687,56,Back,5686367771,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382649,197,1,1,21,32,80hgdmpkvdrhw1ge9nks2kxvy,1,86.4,100.0,2025-04-27T17:37:00.718Z,2025-04-27T17:37:02Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686368829,212,16.6,5686368825,140,71.1,5686368831,213,3.39,5686368823,56,Left,5686368827,141,95.4,5686368821,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382681,198,1,1,21,33,80hgdmpkvdrhw1ge9nks2kxvy,1,73.5,93.2,2025-04-27T17:37:02.310Z,2025-04-27T17:37:03Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5686369001,140,66.2,5686369003,141,94.4,5686369007,213,3.04,5686368999,56,Left,5686369005,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382759,199,1,1,21,35,80hgdmpkvdrhw1ge9nks2kxvy,1,65.7,95.3,2025-04-27T17:37:03.742Z,2025-04-27T17:37:08Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686369389,212,13.4,5686369385,140,54.5,5686369383,56,Left,5686369393,213,3.64,5686369387,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382869,200,1,1,21,39,80hgdmpkvdrhw1ge9nks2kxvy,1,47.8,84.7,2025-04-27T17:37:08.366Z,2025-04-27T17:37:15Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5686370107,212,23.4,5686370103,140,31.2,5686370109,213,3.87,5686370105,141,61.8,5686370101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382929,201,1,1,21,47,80hgdmpkvdrhw1ge9nks2kxvy,1,33.4,54.5,2025-04-27T17:37:15.630Z,2025-04-27T17:37:19Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5686370467,56,Back,5686370471,140,33.2,5686370477,212,13.4,5686370481,213,4.70,5686370473,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382961,202,1,1,21,50,80hgdmpkvdrhw1ge9nks2kxvy,0,32.5,31.3,2025-04-27T17:37:19.134Z,2025-04-27T17:37:20Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5686370647,141,33.7,5686370643,56,Center,5686370641,155,,5686370649,212,34.8,5686370653,1,,5686370645,140,65.6,5686370651,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807382995,215,1,1,21,52,bsykw9d70ffqe9atosc92n1e9,0,21.7,70.5,2025-04-27T17:37:21.213Z,2025-04-27T17:37:22Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5686370749,213,0.21,5686370745,141,77.5,5686370739,3,,5686370743,140,42.5,5686370747,212,22.4,5686370741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383023,216,83,1,21,55,bsykw9d70ffqe9atosc92n1e9,0,37.7,76.3,2025-04-27T17:37:24.150Z,2025-04-27T17:38:10Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5686371709,399,b02g29dknl89wywv3l61fgueh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383087,203,1,1,21,59,80hgdmpkvdrhw1ge9nks2kxvy,1,54.8,35.4,2025-04-27T17:37:27.974Z,2025-04-27T17:38:06Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5686374847,141,37.8,5686374843,56,Center,5686374853,213,0.16,5686374845,140,64.7,5686374851,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383101,204,1,1,21,59,80hgdmpkvdrhw1ge9nks2kxvy,1,62.8,30.3,2025-04-27T17:37:28.234Z,2025-04-27T17:38:24Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5686376353,141,29.5,5686376349,56,Center,5686376357,213,6.23,5686376351,140,71.8,5686376355,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383147,206,1,1,22,1,80hgdmpkvdrhw1ge9nks2kxvy,1,60.4,7.7,2025-04-27T17:37:29.590Z,2025-04-27T17:38:35Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5686371589,212,26.2,5686371581,140,37.6,5686371585,141,23.3,5686371577,56,Back,5686371591,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383191,207,1,1,22,3,80hgdmpkvdrhw1ge9nks2kxvy,1,39.9,20.7,2025-04-27T17:37:32.174Z,2025-04-27T17:37:35Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5686371897,213,5.75,5686371893,141,6.4,5686371891,140,55.6,5686371889,56,Right,5686371895,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383309,208,1,1,22,7,80hgdmpkvdrhw1ge9nks2kxvy,1,56.5,4.9,2025-04-27T17:37:35.774Z,2025-04-27T17:37:42Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5686372645,212,24.0,5686372639,56,Back,5686372643,141,17.9,5686372647,213,2.76,5686372641,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383337,209,1,1,22,14,80hgdmpkvdrhw1ge9nks2kxvy,1,44.7,22.8,2025-04-27T17:37:42.566Z,2025-04-27T17:37:44Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5686372801,1,,5686372791,56,Left,5686372787,155,,5686372793,140,62.2,5686372797,212,54.0,5686372795,141,97.5,5686372799,213,1.22,5686372789,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383347,210,61,1,22,16,80hgdmpkvdrhw1ge9nks2kxvy,0,62.2,97.5,2025-04-27T17:37:44.438Z,2025-04-27T17:37:45Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686372873,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383355,211,5,1,22,16,80hgdmpkvdrhw1ge9nks2kxvy,0,65.6,101.6,2025-04-27T17:37:45.118Z,2025-04-27T19:28:22Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5686372921,56,Left,5686372923,347,,5686373481,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383465,217,5,1,22,16,bsykw9d70ffqe9atosc92n1e9,1,34.4,-1.6,2025-04-27T17:37:45.118Z,2025-04-27T19:28:22Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686373445,233,211,5686373417,56,Back,5686373419,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383521,218,1,1,22,23,bsykw9d70ffqe9atosc92n1e9,1,34.2,0.0,2025-04-27T17:37:51.823Z,2025-04-27T17:37:54Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686373647,56,Back,5686373659,213,2.34,5686373655,212,12.4,5686373649,140,26.0,5686373645,107,,5686373651,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383549,219,1,1,22,26,bsykw9d70ffqe9atosc92n1e9,1,26.2,16.7,2025-04-27T17:37:54.718Z,2025-04-27T17:37:57Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686373855,140,23.9,5686373865,213,1.71,5686373853,56,Back,5686373859,212,16.9,5686373857,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383609,220,1,1,22,28,bsykw9d70ffqe9atosc92n1e9,1,24.1,46.3,2025-04-27T17:37:56.863Z,2025-04-27T17:37:59Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5686374169,141,71.8,5686374165,56,Back,5686374167,140,32.1,5686374171,212,19.3,5686374173,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383637,221,1,1,22,30,bsykw9d70ffqe9atosc92n1e9,1,33.3,73.5,2025-04-27T17:37:58.989Z,2025-04-27T17:38:00Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5686374315,212,11.1,5686374319,213,0.21,5686374309,56,Back,5686374311,140,43.6,5686374313,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383701,222,1,1,22,32,bsykw9d70ffqe9atosc92n1e9,1,43.6,76.9,2025-04-27T17:38:00.719Z,2025-04-27T17:38:04Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5686374631,212,12.0,5686374623,140,33.0,5686374627,141,70.3,5686374621,56,Back,5686374633,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383725,223,1,1,22,35,bsykw9d70ffqe9atosc92n1e9,1,33.0,70.3,2025-04-27T17:38:03.926Z,2025-04-27T17:38:05Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5686374765,56,Back,5686374769,141,81.4,5686374773,213,0.60,5686374767,140,43.6,5686374771,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383761,224,1,1,22,36,bsykw9d70ffqe9atosc92n1e9,1,44.2,79.9,2025-04-27T17:38:05.250Z,2025-04-27T17:38:08Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5686375013,213,4.22,5686375007,140,34.4,5686375009,141,51.6,5686375011,212,21.8,5686375005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383775,225,1,1,22,39,bsykw9d70ffqe9atosc92n1e9,1,35.6,52.1,2025-04-27T17:38:08.062Z,2025-04-27T17:38:09Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5686375141,56,Center,5686375147,212,28.2,5686375143,140,54.3,5686375145,141,22.4,5686375149,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383843,226,1,1,22,43,bsykw9d70ffqe9atosc92n1e9,0,58.4,18.3,2025-04-27T17:38:12.174Z,2025-04-27T17:38:13Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686375521,141,15.8,5686375525,213,6.15,5686375523,212,12.4,5686375517,56,Right,5686375519,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383883,212,12,1,22,46,80hgdmpkvdrhw1ge9nks2kxvy,1,22.6,86.3,2025-04-27T17:38:14.941Z,2025-04-27T17:38:16Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5686375729,140,45.3,5686375731,141,100.0,5686375735,213,0.41,5686375727,56,Back,5686375733,212,26.0,5686375791,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807383891,213,5,1,22,47,80hgdmpkvdrhw1ge9nks2kxvy,0,42.3,101.8,2025-04-27T17:38:15.958Z,2025-04-27T19:28:23Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5686375787,347,,5686375785,56,Back,5686376803,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807384039,227,5,1,22,47,bsykw9d70ffqe9atosc92n1e9,1,57.7,-1.8,2025-04-27T17:38:15.958Z,2025-04-27T19:28:22Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686376655,347,,5686376737,233,213,5686376653,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807384117,228,1,1,23,0,bsykw9d70ffqe9atosc92n1e9,1,62.7,0.0,2025-04-27T17:38:28.454Z,2025-04-27T17:38:32Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686377065,141,7.4,5686377069,213,2.84,5686377061,56,Back,5686377063,140,43.5,5686377059,107,,5686377067,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807384215,229,1,1,23,3,bsykw9d70ffqe9atosc92n1e9,1,36.1,23.6,2025-04-27T17:38:32.207Z,2025-04-27T17:38:36Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5686377551,141,50.0,5686377549,140,40.2,5686377553,212,18.5,5686377555,213,1.34,5686377547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807384257,230,1,1,23,8,bsykw9d70ffqe9atosc92n1e9,1,43.6,51.9,2025-04-27T17:38:36.610Z,2025-04-27T17:38:39Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5686377809,213,4.85,5686377803,140,46.4,5686377807,212,21.2,5686377801,56,Back,5686377805,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807384349,231,1,1,23,11,bsykw9d70ffqe9atosc92n1e9,1,46.4,21.0,2025-04-27T17:38:39.559Z,2025-04-27T17:38:44Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686378293,56,Back,5686378297,141,35.8,5686378299,212,14.6,5686378301,213,2.38,5686378295,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807384389,232,1,1,23,15,bsykw9d70ffqe9atosc92n1e9,1,34.1,39.7,2025-04-27T17:38:44.302Z,2025-04-27T17:38:46Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5686378495,140,30.9,5686378499,212,10.5,5686378501,213,4.39,5686378493,56,Back,5686378497,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807384447,233,1,1,23,17,bsykw9d70ffqe9atosc92n1e9,1,30.6,22.2,2025-04-27T17:38:45.934Z,2025-04-27T17:38:50Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686378819,141,36.6,5686378823,213,2.67,5686378817,140,12.1,5686378815,56,Back,5686378821,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807384465,234,1,1,23,21,bsykw9d70ffqe9atosc92n1e9,0,12.1,36.0,2025-04-27T17:38:49.809Z,2025-04-27T17:38:51Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5686378911,140,39.1,5686378913,141,30.9,5686378907,157,,5686378917,213,6.16,5686378915,212,28.6,5686378919,1,,5686378909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807384519,215,1,1,23,24,80hgdmpkvdrhw1ge9nks2kxvy,1,54.6,74.4,2025-04-27T17:38:52.838Z,2025-04-27T17:38:55Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5686379239,141,64.3,5686379235,56,Center,5686379237,140,57.9,5686379241,212,7.7,5686379243,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
