id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820783443,172,12,1,20,50,bsykw9d70ffqe9atosc92n1e9,1,15.7,85.9,2025-06-01T17:36:30.702Z,2025-06-01T17:53:13Z,8csmi6krrz8ju4085n6dgekt1,V. Vevatne,,,5760687583,213,0.67,5760687579,141,100.0,5760687575,56,Back,5760687581,212,16.9,5760687577,140,28.3,5760744037,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783463,163,5,1,20,51,45v50owpvshpijizwwlcw4lni,1,69.8,-1.2,2025-06-01T17:36:32.096Z,2025-06-01T18:41:33Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5760687735,233,173,5760687713,56,Right,5760687715,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783449,173,5,1,20,51,bsykw9d70ffqe9atosc92n1e9,0,30.2,101.2,2025-06-01T17:36:32.096Z,2025-06-01T18:41:33Z,8csmi6krrz8ju4085n6dgekt1,V. Vevatne,,,5760687617,347,,5760687755,233,163,5760687615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783473,164,1,1,20,54,45v50owpvshpijizwwlcw4lni,1,63.9,0.0,2025-06-01T17:36:35.488Z,2025-06-01T17:36:37Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760687777,140,59.3,5760687779,141,8.8,5760687775,56,Right,5760687781,212,8.4,5760687773,107,,5760687783,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783501,165,1,1,20,56,45v50owpvshpijizwwlcw4lni,1,59.1,8.8,2025-06-01T17:36:37.513Z,2025-06-01T17:36:42Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760687951,141,21.8,5760687953,212,9.2,5760687955,213,1.30,5760687947,56,Center,5760687949,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783507,166,1,1,21,1,45v50owpvshpijizwwlcw4lni,1,57.8,11.9,2025-06-01T17:36:42.345Z,2025-06-01T17:36:45Z,e0j0uakuzduvis9wqsocngwrt,M. Kaasa,,,5760688005,213,5.95,5760688003,212,11.3,5760687997,56,Right,5760687999,140,68.0,5760688001,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783513,167,61,1,21,2,45v50owpvshpijizwwlcw4lni,1,65.3,8.9,2025-06-01T17:36:42.825Z,2025-06-01T17:36:54Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5760688039,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783543,168,3,1,21,3,45v50owpvshpijizwwlcw4lni,1,71.3,18.8,2025-06-01T17:36:44.181Z,2025-06-01T19:44:41Z,e0j0uakuzduvis9wqsocngwrt,M. Kaasa,,,5760688203,56,Right,5760688251,233,174,5760688205,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783509,174,45,1,21,3,bsykw9d70ffqe9atosc92n1e9,0,28.7,81.2,2025-06-01T17:36:44.181Z,2025-06-01T19:44:34Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5760688009,56,Back,5760688011,285,,5760688287,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783559,169,1,1,21,6,45v50owpvshpijizwwlcw4lni,0,78.5,19.7,2025-06-01T17:36:46.753Z,2025-06-01T19:44:47Z,e0j0uakuzduvis9wqsocngwrt,M. Kaasa,,,5760688307,213,1.44,5760688299,56,Center,5760688297,155,,5760688303,141,40.1,5760688301,140,80.2,5760688305,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783555,175,12,1,21,7,bsykw9d70ffqe9atosc92n1e9,1,13.6,63.9,2025-06-01T17:36:48.341Z,2025-06-01T19:45:01Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5760688277,213,3.98,5760688295,15,,5760688273,141,47.2,5760688271,140,3.9,5760688269,56,Back,5760688275,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783599,177,1,1,21,17,bsykw9d70ffqe9atosc92n1e9,1,3.7,48.7,2025-06-01T17:36:57.734Z,2025-06-01T17:37:00Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5760688533,213,6.27,5760688531,212,18.9,5760688525,56,Back,5760688523,123,,5760688529,141,48.4,5760688527,140,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783611,178,1,1,21,18,bsykw9d70ffqe9atosc92n1e9,1,25.3,50.1,2025-06-01T17:36:59.269Z,2025-06-01T17:37:03Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5760688619,56,Back,5760688627,213,1.62,5760688623,141,88.6,5760688621,140,24.0,5760688625,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783627,179,1,1,21,21,bsykw9d70ffqe9atosc92n1e9,1,26.0,87.7,2025-06-01T17:37:02.478Z,2025-06-01T17:37:06Z,8csmi6krrz8ju4085n6dgekt1,V. Vevatne,,,5760688711,56,Back,5760688719,213,3.87,5760688713,140,15.0,5760688715,141,72.4,5760688717,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783659,180,1,1,21,24,bsykw9d70ffqe9atosc92n1e9,1,14.5,64.2,2025-06-01T17:37:05.414Z,2025-06-01T17:37:10Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5760688879,212,17.1,5760688877,141,47.9,5760688881,213,3.85,5760688873,56,Back,5760688875,140,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783673,181,1,1,21,28,bsykw9d70ffqe9atosc92n1e9,1,2.7,47.2,2025-06-01T17:37:09.334Z,2025-06-01T17:37:12Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5760688943,56,Back,5760688945,140,42.3,5760688953,1,,5760688947,141,20.1,5760688941,157,,5760688951,213,5.87,5760688949,212,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783693,182,1,1,21,30,bsykw9d70ffqe9atosc92n1e9,0,42.3,20.1,2025-06-01T17:37:11.294Z,2025-06-01T17:37:15Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5760689051,212,34.4,5760689041,3,,5760689049,141,21.9,5760689053,213,0.04,5760689045,56,Center,5760689055,1,,5760689043,168,,5760689047,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783719,172,1,1,21,35,45v50owpvshpijizwwlcw4lni,1,24.3,73.8,2025-06-01T17:37:15.894Z,2025-06-01T17:37:19Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5760689185,141,53.9,5760689183,140,8.3,5760689187,212,21.6,5760689181,56,Back,5760689189,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783753,173,1,1,21,38,45v50owpvshpijizwwlcw4lni,1,8.2,51.0,2025-06-01T17:37:19.232Z,2025-06-01T17:37:23Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5760689355,140,15.4,5760689353,56,Back,5760689361,213,5.30,5760689359,212,13.7,5760689357,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783775,174,1,1,21,42,45v50owpvshpijizwwlcw4lni,1,14.0,17.9,2025-06-01T17:37:23.632Z,2025-06-01T19:44:46Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5760689525,213,6.27,5760689523,212,24.7,5760689517,56,Back,5760689521,141,17.4,5760689519,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783779,175,61,1,21,47,45v50owpvshpijizwwlcw4lni,0,37.8,18.8,2025-06-01T17:37:27.729Z,2025-06-01T17:37:28Z,e0j0uakuzduvis9wqsocngwrt,M. Kaasa,,,5760689541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783793,184,1,1,21,47,bsykw9d70ffqe9atosc92n1e9,1,47.8,67.6,2025-06-01T17:37:28.038Z,2025-06-01T17:37:30Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5760689589,212,15.9,5760689583,56,Center,5760689585,140,60.9,5760689587,141,55.8,5760689591,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783811,185,1,1,21,48,bsykw9d70ffqe9atosc92n1e9,1,60.9,55.8,2025-06-01T17:37:29.118Z,2025-06-01T17:37:31Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5760689651,140,77.6,5760689649,56,Center,5760689659,213,0.16,5760689655,212,17.8,5760689653,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783817,186,1,1,21,49,bsykw9d70ffqe9atosc92n1e9,0,77.6,59.9,2025-06-01T17:37:30.205Z,2025-06-01T17:37:33Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5760689697,212,5.5,5760689765,286,,5760689693,140,72.6,5760689695,141,57.3,5760689713,156,,5760689761,233,176,5760689699,213,3.47,5760689759,236,,5760689691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783827,176,74,1,21,49,45v50owpvshpijizwwlcw4lni,1,26.9,38.5,2025-06-01T17:37:30.206Z,2025-06-01T17:43:46Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760689753,285,,5760689781,233,186,5760689751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783861,187,1,1,21,52,bsykw9d70ffqe9atosc92n1e9,1,69.9,69.7,2025-06-01T17:37:32.982Z,2025-06-01T17:37:58Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,1.0,,5760689965,56,Left,5760689967,140,76.2,5760689971,212,11.2,5760690985,210,15,5760689969,141,82.9,5760689973,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783867,188,15,1,21,54,bsykw9d70ffqe9atosc92n1e9,1,79.8,64.9,2025-06-01T17:37:35.654Z,2025-06-01T17:37:58Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5760691009,230,98.1,5760690011,56,Center,5760690009,18,,5760690993,29,,5760690995,55,187,5760691011,231,52.0,5760691017,233,177,5760690991,78,,5760690737,82,,5760691001,103,19,5760690733,20,,5760690999,102,49.9,5760691007,147,5760691003,215,,5760690007,22,,5760691005,146,61.9,83.8,,,,,,
2820783879,177,10,1,21,55,45v50owpvshpijizwwlcw4lni,1,16.2,38.1,2025-06-01T17:37:35.754Z,2025-06-01T19:44:35Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760691051,233,188,5760690051,94,,5760690053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783909,178,12,1,22,0,45v50owpvshpijizwwlcw4lni,1,14.5,33.3,2025-06-01T17:37:41.080Z,2025-06-01T19:44:40Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5760690271,141,60.3,5760690273,212,18.8,5760690267,56,Back,5760690269,140,18.2,5760690275,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783933,179,1,1,22,2,45v50owpvshpijizwwlcw4lni,1,14.3,69.1,2025-06-01T17:37:42.984Z,2025-06-01T19:45:05Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5760690401,212,8.5,5760690403,213,4.74,5760690397,141,56.6,5760690395,140,14.5,5760690393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783975,181,1,1,22,4,45v50owpvshpijizwwlcw4lni,1,14.5,56.6,2025-06-01T17:37:45.561Z,2025-06-01T19:45:09Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760690599,213,0.69,5760690591,56,Back,5760690597,212,16.1,5760690595,141,71.7,5760690593,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783977,182,4,1,22,7,45v50owpvshpijizwwlcw4lni,1,31.0,77.0,2025-06-01T17:37:48.229Z,2025-06-01T17:37:52Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5760690639,265,,5760690637,152,,5760690647,233,189,5760690635,56,Back,5760690643,285,,5760690633,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820783969,189,4,1,22,7,bsykw9d70ffqe9atosc92n1e9,0,69.0,23.0,2025-06-01T17:37:48.230Z,2025-06-01T17:37:54Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5760690607,13,,5760690613,265,,5760690615,286,,5760690667,233,182,5760690609,56,Center,5760690611,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784179,183,1,1,22,33,45v50owpvshpijizwwlcw4lni,1,32.6,88.3,2025-06-01T17:38:14.544Z,2025-06-01T17:38:17Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760691777,141,68.8,5760691775,140,12.6,5760691769,5,,5760691781,213,3.70,5760691773,56,Back,5760691779,212,24.8,5760691771,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784185,184,1,1,22,36,45v50owpvshpijizwwlcw4lni,1,12.4,62.3,2025-06-01T17:38:16.784Z,2025-06-01T17:38:18Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5760691797,140,21.2,5760691795,56,Back,5760691805,213,5.11,5760691801,141,30.1,5760691803,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784219,185,1,1,22,37,45v50owpvshpijizwwlcw4lni,1,23.8,26.1,2025-06-01T17:38:17.848Z,2025-06-01T17:38:20Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5760692037,56,Back,5760692043,212,9.9,5760692045,213,6.20,5760692039,140,33.2,5760692041,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784225,186,1,1,22,39,45v50owpvshpijizwwlcw4lni,0,34.2,7.4,2025-06-01T17:38:20.401Z,2025-06-01T17:38:21Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5760692075,141,0.0,5760692073,140,35.8,5760692071,56,Back,5760692077,212,6.6,5760692079,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784227,187,5,1,22,40,45v50owpvshpijizwwlcw4lni,0,37.0,-2.0,2025-06-01T17:38:20.866Z,2025-06-01T18:41:34Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5760692355,233,191,5760692103,56,Back,5760692105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784259,191,5,1,22,40,bsykw9d70ffqe9atosc92n1e9,1,63.0,102.0,2025-06-01T17:38:20.866Z,2025-06-01T18:41:33Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5760692331,347,,5760692347,233,187,5760692329,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784337,192,1,1,22,50,bsykw9d70ffqe9atosc92n1e9,1,66.7,100.0,2025-06-01T17:38:31.358Z,2025-06-01T17:38:34Z,8csmi6krrz8ju4085n6dgekt1,V. Vevatne,,,5760692779,107,,5760692787,212,17.3,5760692785,141,83.9,5760692783,140,78.9,5760692789,213,5.55,5760692781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784343,193,1,1,22,53,bsykw9d70ffqe9atosc92n1e9,1,78.9,83.9,2025-06-01T17:38:34.022Z,2025-06-01T17:39:06Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5760692837,140,67.3,5760692843,213,2.68,5760692835,56,Left,5760692839,141,92.7,5760692859,156,,5760692841,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784353,194,1,1,22,56,bsykw9d70ffqe9atosc92n1e9,1,65.7,90.8,2025-06-01T17:38:36.966Z,2025-06-01T17:41:32Z,8csmi6krrz8ju4085n6dgekt1,V. Vevatne,,,5760693753,212,6.0,5760693751,141,87.3,5760693745,3,,5760693755,213,5.87,5760693749,140,70.9,5760693747,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784357,195,1,1,22,56,bsykw9d70ffqe9atosc92n1e9,1,79.6,80.3,2025-06-01T17:38:37.117Z,2025-06-01T17:41:29Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5760701579,212,16.5,5760701571,155,,5760701577,141,65.4,5760701573,56,Center,5760701581,213,3.80,5760701575,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784367,196,1,1,22,57,bsykw9d70ffqe9atosc92n1e9,0,69.5,71.7,2025-06-01T17:38:38.382Z,2025-06-01T17:38:39Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5760693003,140,77.8,5760693001,56,Center,5760693005,141,65.4,5760693007,212,9.7,5760693009,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784377,188,61,1,22,59,45v50owpvshpijizwwlcw4lni,1,34.7,30.4,2025-06-01T17:38:40.651Z,2025-06-01T17:38:40Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5760693061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784415,197,1,1,23,0,bsykw9d70ffqe9atosc92n1e9,1,63.9,61.2,2025-06-01T17:38:40.910Z,2025-06-01T17:38:46Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5760693253,213,1.13,5760693245,56,Left,5760693251,212,22.0,5760693249,141,90.5,5760693247,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784427,198,1,1,23,5,bsykw9d70ffqe9atosc92n1e9,1,61.2,79.6,2025-06-01T17:38:45.982Z,2025-06-01T17:38:48Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5760693311,213,3.38,5760693309,212,21.2,5760693303,56,Back,5760693305,140,41.6,5760693307,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784437,199,1,1,23,6,bsykw9d70ffqe9atosc92n1e9,0,41.6,72.3,2025-06-01T17:38:47.558Z,2025-06-01T17:38:50Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5760693377,141,0.0,5760693369,155,,5760693375,140,88.1,5760693373,56,Right,5760693381,213,5.48,5760693379,212,70.1,5760693371,196,,5760693383,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784555,189,5,1,23,9,45v50owpvshpijizwwlcw4lni,1,12.5,101.8,2025-06-01T17:38:49.926Z,2025-06-01T18:41:34Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5760693973,56,Back,5760693975,347,,5760693979,233,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784441,200,5,1,23,9,bsykw9d70ffqe9atosc92n1e9,0,87.5,-1.8,2025-06-01T17:38:49.926Z,2025-06-01T18:41:35Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5760694007,233,189,5760693391,347,,5760693389,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784571,190,1,1,23,28,45v50owpvshpijizwwlcw4lni,0,14.7,100.0,2025-06-01T17:39:08.889Z,2025-06-01T17:39:10Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5760694073,56,Back,5760694081,213,5.98,5760694075,140,38.2,5760694077,141,90.6,5760694083,1,,5760694071,107,,5760694079,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784579,201,8,1,23,30,bsykw9d70ffqe9atosc92n1e9,1,59.0,17.6,2025-06-01T17:39:11.270Z,2025-06-01T17:39:12Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5760694137,56,Right,5760694143,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784599,191,44,1,23,31,45v50owpvshpijizwwlcw4lni,1,39.8,79.6,2025-06-01T17:39:12.276Z,2025-06-01T17:43:43Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5760694215,56,Back,5760694217,285,,5760694265,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784587,202,44,1,23,31,bsykw9d70ffqe9atosc92n1e9,0,60.2,20.4,2025-06-01T17:39:12.277Z,2025-06-01T17:43:44Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5760694293,233,191,5760694167,286,,5760694165,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784605,192,1,1,23,31,45v50owpvshpijizwwlcw4lni,0,39.9,76.7,2025-06-01T17:39:12.537Z,2025-06-01T19:26:49Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5760694255,212,2.3,5760694251,140,42.1,5760694253,141,76.6,5760694247,3,,5760694249,56,Back,5760694257,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784593,203,61,1,23,32,bsykw9d70ffqe9atosc92n1e9,1,61.3,19.2,2025-06-01T17:39:13.130Z,2025-06-01T17:39:14Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5760694195,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784665,193,1,1,23,35,45v50owpvshpijizwwlcw4lni,1,41.7,62.7,2025-06-01T17:39:16.144Z,2025-06-01T17:39:21Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5760694539,141,13.2,5760694541,212,33.8,5760694537,140,44.5,5760694543,213,4.80,5760694545,1,,5760694535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784701,194,1,1,23,40,45v50owpvshpijizwwlcw4lni,1,66.1,14.4,2025-06-01T17:39:20.936Z,2025-06-01T17:39:25Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5760694749,212,12.3,5760694747,141,7.0,5760694743,56,Right,5760694745,140,76.8,5760694751,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784709,195,1,1,23,44,45v50owpvshpijizwwlcw4lni,0,81.3,15.6,2025-06-01T17:39:24.992Z,2025-06-01T17:39:26Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760694789,140,98.8,5760694791,141,26.4,5760694787,56,Center,5760694793,212,19.8,5760694795,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784723,204,12,1,23,44,bsykw9d70ffqe9atosc92n1e9,1,6.4,71.5,2025-06-01T17:39:25.049Z,2025-06-01T17:42:49Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5760694879,212,20.3,5760694877,141,99.5,5760694897,167,,5760694873,56,Back,5760694881,213,1.92,5760694875,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784765,196,43,1,23,45,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-06-01T17:39:26.025Z,2025-06-01T17:39:45Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760695151,73,0,5760695427,144,6,5760695149,56,Right,5760695267,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784845,197,6,1,23,45,45v50owpvshpijizwwlcw4lni,1,95.1,22.7,2025-06-01T17:39:26.496Z,2025-06-01T17:43:29Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760695885,233,205,5760695493,75,,5760695491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784727,205,6,1,23,45,bsykw9d70ffqe9atosc92n1e9,0,4.9,77.3,2025-06-01T17:39:26.496Z,2025-06-01T17:43:30Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5760694911,73,,5760695901,233,197,5760694909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784967,198,1,1,24,20,45v50owpvshpijizwwlcw4lni,0,99.5,0.5,2025-06-01T17:40:01.089Z,2025-06-01T17:40:16Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5760696085,224,,5760696083,155,,5760696087,56,Center,5760696079,2,,5760696091,141,47.6,5760696097,1,,5760696081,6,,5760696095,213,1.84,5760696093,212,33.2,5760696089,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,
2820784991,207,44,1,24,23,bsykw9d70ffqe9atosc92n1e9,1,8.2,48.4,2025-06-01T17:40:04.143Z,2025-06-01T17:43:44Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5760696241,233,199,5760696181,56,Back,5760696183,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820784973,199,44,1,24,23,45v50owpvshpijizwwlcw4lni,0,91.8,51.6,2025-06-01T17:40:04.144Z,2025-06-01T17:43:44Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5760696105,56,Center,5760696107,286,,5760696273,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820785001,208,12,1,24,24,bsykw9d70ffqe9atosc92n1e9,1,6.0,42.5,2025-06-01T17:40:04.893Z,2025-06-01T19:45:40Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5760696217,213,0.30,5760696209,56,Back,5760696213,141,47.6,5760696211,140,16.6,5760696215,212,11.7,5760696225,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
