id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2807045681,151,1,1,14,0,c7jgkxx1czv5etn7snf1r6p2m,1,68.6,0.0,2025-04-27T12:44:18.713Z,2025-04-27T12:44:20Z,qer4hblafo04av0aajfecclx,I. Fossum,,5684524547,141,14.3,5684524545,140,69.1,5684524541,107,,5684524543,56,Right,5684524549,212,10.7,5684524551,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807045713,152,1,1,14,2,c7jgkxx1czv5etn7snf1r6p2m,1,69.1,14.3,2025-04-27T12:44:20.051Z,2025-04-27T12:44:22Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5684524693,140,52.3,5684524699,213,2.15,5684524695,141,54.0,5684524697,212,32.2,5684524691,56,Center,5684524701,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807045757,153,1,1,14,4,c7jgkxx1czv5etn7snf1r6p2m,1,53.4,56.7,2025-04-27T12:44:22.241Z,2025-04-27T12:44:24Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,5684524919,213,1.24,5684524917,212,20.8,5684524913,140,59.8,5684524911,56,Left,5684524915,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807045801,154,1,1,14,6,c7jgkxx1czv5etn7snf1r6p2m,1,59.8,85.6,2025-04-27T12:44:24.153Z,2025-04-27T12:44:26Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5684525185,141,66.0,5684525187,212,19.8,5684525181,56,Back,5684525189,213,3.88,5684525183,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807045873,155,1,1,14,8,c7jgkxx1czv5etn7snf1r6p2m,1,46.7,57.3,2025-04-27T12:44:26.658Z,2025-04-27T12:44:31Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,5684525595,141,27.6,5684525591,140,47.9,5684525599,212,20.2,5684525605,213,4.77,5684525587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807045923,156,1,1,14,12,c7jgkxx1czv5etn7snf1r6p2m,1,59.1,27.6,2025-04-27T12:44:30.794Z,2025-04-27T12:44:34Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5684525885,56,Right,5684525893,213,5.32,5684525891,212,15.5,5684525887,140,67.5,5684525889,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807045949,157,1,1,14,15,c7jgkxx1czv5etn7snf1r6p2m,1,67.5,8.8,2025-04-27T12:44:33.873Z,2025-04-27T12:44:35Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5684526041,213,0.64,5684526039,212,10.1,5684526033,56,Right,5684526037,141,17.7,5684526035,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807045977,158,1,1,14,17,c7jgkxx1czv5etn7snf1r6p2m,0,75.2,17.7,2025-04-27T12:44:34.992Z,2025-04-27T12:44:36Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5684526207,212,7.0,5684526201,56,Right,5684526205,141,8.3,5684526209,213,5.13,5684526203,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046049,130,1,1,14,20,45v50owpvshpijizwwlcw4lni,1,20.8,88.7,2025-04-27T12:44:38.666Z,2025-04-27T12:44:40Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5684526543,56,Back,5684526549,212,7.2,5684526547,141,80.8,5684526545,140,25.3,5684526551,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046069,131,1,1,14,22,45v50owpvshpijizwwlcw4lni,1,28.3,85.0,2025-04-27T12:44:40.682Z,2025-04-27T12:44:41Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5684526679,212,11.2,5684526677,141,87.2,5684526681,213,3.01,5684526673,56,Back,5684526675,140,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046095,132,1,1,14,23,45v50owpvshpijizwwlcw4lni,1,17.7,87.4,2025-04-27T12:44:41.715Z,2025-04-27T12:44:43Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5684526881,213,4.10,5684526875,140,12.1,5684526877,141,75.1,5684526879,212,10.2,5684526873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046127,133,1,1,14,25,45v50owpvshpijizwwlcw4lni,1,12.8,81.8,2025-04-27T12:44:43.289Z,2025-04-27T12:44:46Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,5684527055,56,Back,5684527063,213,1.10,5684527061,212,8.5,5684527057,140,16.5,5684527059,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046141,134,3,1,14,27,45v50owpvshpijizwwlcw4lni,0,19.0,94.1,2025-04-27T12:44:45.866Z,2025-04-27T14:56:36Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5684527323,233,159,5684527137,285,,5684527135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046159,159,7,1,14,27,c7jgkxx1czv5etn7snf1r6p2m,1,81.0,5.9,2025-04-27T12:44:45.867Z,2025-04-27T14:56:36Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5684527221,56,Right,5684527283,233,134,5684527223,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046167,160,3,1,14,27,c7jgkxx1czv5etn7snf1r6p2m,0,79.4,16.4,2025-04-27T12:44:45.950Z,2025-04-27T14:56:37Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5685411037,233,820,5684544343,56,Right,5684544345,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807209151,820,7,1,14,28,45v50owpvshpijizwwlcw4lni,0,20.6,83.6,2025-04-27T12:44:45.951Z,2025-04-27T14:56:37Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5685411127,233,160,5685407535,56,Back,5685407539,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049695,195,1,1,14,30,c7jgkxx1czv5etn7snf1r6p2m,1,63.8,20.0,2025-04-27T12:44:48.630Z,2025-04-27T12:49:49Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,1.0,5684546061,213,1.04,5684555493,210,15,5684555495,154,,5684546059,212,2.9,5684546053,56,Center,5684546055,140,65.2,5684546057,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046225,135,45,1,14,31,45v50owpvshpijizwwlcw4lni,0,21.7,79.8,2025-04-27T12:44:49.205Z,2025-04-27T14:56:55Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5684527533,56,Back,5684527535,285,,5685411343,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807050457,204,3,1,14,31,c7jgkxx1czv5etn7snf1r6p2m,1,78.3,20.2,2025-04-27T12:44:49.205Z,2025-04-27T14:56:55Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,5685411405,233,135,5684550093,286,,5684550091,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046227,162,43,1,14,32,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-04-27T12:44:50.336Z,2025-04-27T12:49:31Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,5684554085,144,1,5684527547,212,3.2,5684527549,213,2.99,5684527545,141,17.1,5684527541,56,Right,5684527543,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046249,163,43,1,14,32,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-04-27T12:44:50.889Z,2025-04-27T12:49:34Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5684527653,141,20.1,5684554431,144,1,5684527661,213,0.38,5684535309,210,15,5684527657,212,5.5,5684535311,154,0,5684527647,56,Right,5684527649,140,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046265,164,15,1,14,34,c7jgkxx1czv5etn7snf1r6p2m,1,85.6,31.9,2025-04-27T12:44:52.032Z,2025-04-27T15:05:25Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,5684527719,56,Center,5684535397,29,,5684535405,102,46.0,5684535411,147,34.1,5684535407,103,19,5684534719,82,,5684535413,230,97.3,5684535401,55,195,5684535399,154,,5684527715,22,5684535415,231,44.9,5684535409,146,5684555539,63,,5685515525,72,5684535447,233,136,5685515527,80,,87.9,,,,,,
2807046273,136,10,1,14,34,45v50owpvshpijizwwlcw4lni,1,13.2,74.0,2025-04-27T12:44:52.132Z,2025-04-27T14:05:45Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5684527753,56,Back,5684535477,233,164,5684527751,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046335,165,61,1,14,36,c7jgkxx1czv5etn7snf1r6p2m,1,83.1,22.4,2025-04-27T12:44:54.202Z,2025-04-27T12:50:33Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,5684528075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046367,166,1,1,14,38,c7jgkxx1czv5etn7snf1r6p2m,1,80.6,23.4,2025-04-27T12:44:56.081Z,2025-04-27T12:44:58Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5684528259,56,Center,5684528269,213,1.21,5684528263,140,84.4,5684528267,212,11.2,5684528265,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046441,167,1,1,14,40,c7jgkxx1czv5etn7snf1r6p2m,1,84.4,38.8,2025-04-27T12:44:58.272Z,2025-04-27T12:45:02Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5684528657,212,8.6,5684528655,141,28.3,5684528651,56,Center,5684528653,140,79.8,5684528659,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046457,168,1,1,14,41,c7jgkxx1czv5etn7snf1r6p2m,0,74.8,33.9,2025-04-27T12:44:59.010Z,2025-04-27T14:47:00Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5684528745,212,21.3,5684528741,140,94.7,5684528743,141,28.0,5684528739,56,Center,5684528737,155,,5684528747,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046411,137,12,1,14,42,45v50owpvshpijizwwlcw4lni,1,12.4,67.3,2025-04-27T12:45:00.250Z,2025-04-27T12:45:02Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5684528513,140,0.0,5684528511,56,Back,5684528515,141,75.4,5684528539,15,,5684528519,213,2.79,5684528607,167,,5684528517,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046423,138,6,1,14,46,45v50owpvshpijizwwlcw4lni,0,1.2,74.2,2025-04-27T12:45:03.969Z,2025-04-27T14:56:28Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5684528861,73,,5684529183,233,169,5684528859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046485,169,6,1,14,46,c7jgkxx1czv5etn7snf1r6p2m,1,98.8,25.8,2025-04-27T12:45:03.969Z,2025-04-27T12:45:09Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5684529085,75,,5684529139,233,138,5684529083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046651,170,1,1,14,53,c7jgkxx1czv5etn7snf1r6p2m,1,99.5,0.5,2025-04-27T12:45:11.065Z,2025-04-27T12:51:15Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5684530001,56,Right,5684529999,6,,5684530005,141,13.7,5684530003,140,79.4,5684563635,189,,5684530007,212,22.9,5684530009,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046709,171,1,1,14,55,c7jgkxx1czv5etn7snf1r6p2m,0,79.4,13.7,2025-04-27T12:45:13.680Z,2025-04-27T12:45:20Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5684530403,141,51.0,5684530405,212,28.5,5684530401,140,91.8,5684530397,56,Center,5684530393,155,,5684530407,213,1.10,5684530389,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046701,139,44,1,14,57,45v50owpvshpijizwwlcw4lni,1,8.7,52.0,2025-04-27T12:45:15.217Z,2025-04-27T14:57:06Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5684530365,285,,5684530363,56,Back,5684530883,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046765,172,44,1,14,57,c7jgkxx1czv5etn7snf1r6p2m,0,91.3,48.0,2025-04-27T12:45:15.218Z,2025-04-27T14:57:06Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,5684530741,286,,5684530895,233,139,5684530739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046711,140,12,1,14,57,45v50owpvshpijizwwlcw4lni,1,8.1,55.2,2025-04-27T12:45:15.850Z,2025-04-27T14:47:34Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5684530431,213,4.36,5684530427,212,14.1,5684530421,56,Back,5684530425,141,35.7,5684530423,140,3.4,5684530491,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807046993,173,1,1,14,58,c7jgkxx1czv5etn7snf1r6p2m,1,95.0,73.4,2025-04-27T12:45:16.136Z,2025-04-27T14:48:35Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,1.0,5684532817,154,,5684531955,2,,5684531965,212,24.3,5684531961,140,92.2,5684531963,141,38.0,5684531959,56,Center,5684532815,210,15,5684531957,155,,5684531967,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,
2807047011,174,44,1,14,58,c7jgkxx1czv5etn7snf1r6p2m,1,91.1,44.4,2025-04-27T12:45:16.903Z,2025-04-27T14:48:19Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5684532287,233,142,5684532109,286,,5684532105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047037,142,44,1,14,58,45v50owpvshpijizwwlcw4lni,0,8.9,55.6,2025-04-27T12:45:16.904Z,2025-04-27T14:48:24Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,5684532199,285,,5684532197,56,Back,5684532635,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047015,175,15,1,14,59,c7jgkxx1czv5etn7snf1r6p2m,1,90.9,43.8,2025-04-27T12:45:17.392Z,2025-04-27T15:05:49Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5684532135,17,,5684532863,103,29.7,5684532853,154,,5685420323,233,141,5684532137,56,Center,5684532865,146,99.4,5684532861,102,50.2,5684532569,25,,5684532867,147,48.7,5685517657,79,5684532849,29,,5684532571,15,5684532575,328,,5684532857,55,,,,,,,,173,,,,,
2807046775,141,10,1,14,59,45v50owpvshpijizwwlcw4lni,1,1.2,49.7,2025-04-27T12:45:17.492Z,2025-04-27T14:48:13Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,5684530967,179,,5685420331,233,175,5684530801,56,Back,5684530795,173,,5684530799,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047021,176,6,1,15,15,c7jgkxx1czv5etn7snf1r6p2m,1,95.5,51.8,2025-04-27T12:45:32.951Z,2025-04-27T14:56:29Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5684532203,75,,5684532201,56,Center,5685420747,233,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807209485,821,6,1,15,15,45v50owpvshpijizwwlcw4lni,0,4.5,48.2,2025-04-27T12:45:32.951Z,2025-04-27T14:56:29Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,5685420805,233,176,5685409535,73,,5685409533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047223,177,1,1,15,25,c7jgkxx1czv5etn7snf1r6p2m,0,99.5,0.5,2025-04-27T12:45:43.520Z,2025-04-27T12:45:46Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5684533265,2,,5684533281,213,1.84,5684533277,141,56.9,5684533283,1,,5684533279,212,39.8,5684533269,155,,5684533267,6,,5684533275,140,89.4,5684533271,223,,5684533273,56,,,,,,,,,,,,,,,,Center,,,,,,,
2807047319,143,12,1,15,29,45v50owpvshpijizwwlcw4lni,1,8.6,47.8,2025-04-27T12:45:47.545Z,2025-04-27T12:45:49Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5684533769,140,4.5,5684533767,56,Back,5684533775,213,2.21,5684533771,141,56.3,5684533773,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047393,145,12,1,15,34,45v50owpvshpijizwwlcw4lni,1,10.2,41.0,2025-04-27T12:45:52.385Z,2025-04-27T14:48:24Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5684534135,56,Right,5684534147,212,58.7,5684534201,167,,5684534139,140,59.2,5684534151,213,5.78,5684534143,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047399,146,5,1,15,36,45v50owpvshpijizwwlcw4lni,0,61.4,-1.1,2025-04-27T12:45:54.011Z,2025-04-27T14:57:37Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5684534165,56,Right,5684534167,347,,5684534795,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047521,178,5,1,15,36,c7jgkxx1czv5etn7snf1r6p2m,1,38.6,101.1,2025-04-27T12:45:54.011Z,2025-04-27T14:57:37Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5684534681,56,Back,5684534683,347,,5684534777,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047875,179,1,1,15,56,c7jgkxx1czv5etn7snf1r6p2m,1,36.4,100.0,2025-04-27T12:46:14.576Z,2025-04-27T12:46:17Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,5684536617,213,4.15,5684536619,1,,5684536603,107,,5684536605,56,Back,5684536615,212,21.8,5684536613,141,74.7,5684536609,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047925,180,1,1,15,59,c7jgkxx1czv5etn7snf1r6p2m,1,32.0,82.9,2025-04-27T12:46:17.087Z,2025-04-27T12:46:20Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5684536933,213,5.40,5684536913,155,,5684536921,140,65.8,5684536915,196,,5684536925,141,19.8,5684536929,212,55.7,5684536937,1,,5684536917,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807047971,181,1,1,16,1,c7jgkxx1czv5etn7snf1r6p2m,1,61.0,18.3,2025-04-27T12:46:19.935Z,2025-04-27T12:46:22Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5684537129,140,45.6,5684537127,56,Back,5684537133,212,18.8,5684537131,141,32.5,5684537135,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048031,182,1,1,16,4,c7jgkxx1czv5etn7snf1r6p2m,1,46.4,33.9,2025-04-27T12:46:22.152Z,2025-04-27T12:46:25Z,qer4hblafo04av0aajfecclx,I. Fossum,,5684537465,213,6.12,5684537461,212,14.9,5684537455,56,Center,5684537457,140,60.4,5684537459,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048103,183,1,1,16,6,c7jgkxx1czv5etn7snf1r6p2m,1,60.4,30.4,2025-04-27T12:46:24.807Z,2025-04-27T12:46:27Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5684537873,56,Right,5684537879,141,14.3,5684537883,213,4.97,5684537877,140,63.1,5684537881,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048159,184,1,1,16,9,c7jgkxx1czv5etn7snf1r6p2m,1,62.9,11.1,2025-04-27T12:46:27.415Z,2025-04-27T12:46:30Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5684538097,213,1.70,5684538093,141,25.5,5684538095,212,9.9,5684538091,140,61.7,5684538089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048191,185,1,1,16,11,c7jgkxx1czv5etn7snf1r6p2m,1,61.7,25.5,2025-04-27T12:46:29.919Z,2025-04-27T12:46:31Z,qer4hblafo04av0aajfecclx,I. Fossum,,5684538205,56,Center,5684538211,212,8.0,5684538213,213,1.26,5684538209,141,36.7,5684538207,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048295,186,1,1,16,13,c7jgkxx1czv5etn7snf1r6p2m,1,64.0,36.7,2025-04-27T12:46:31.303Z,2025-04-27T12:46:36Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5684538669,141,26.1,5684538673,213,4.90,5684538671,212,7.3,5684538661,56,Center,5684538665,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048303,187,50,1,16,17,c7jgkxx1czv5etn7snf1r6p2m,1,64.2,22.4,2025-04-27T12:46:35.814Z,2025-04-27T13:29:24Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5684538861,233,147,5684538717,56,Center,5684538719,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048311,147,7,1,16,17,45v50owpvshpijizwwlcw4lni,0,35.8,77.6,2025-04-27T12:46:35.815Z,2025-04-27T14:48:45Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,5684538745,56,Back,5684538747,285,,5684538813,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048385,188,1,1,16,19,c7jgkxx1czv5etn7snf1r6p2m,1,62.6,33.7,2025-04-27T12:46:37.527Z,2025-04-27T12:46:39Z,qer4hblafo04av0aajfecclx,I. Fossum,,5684539171,213,3.49,5684539163,56,Back,5684539169,212,18.3,5684539165,140,46.2,5684539167,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048445,189,1,1,16,21,c7jgkxx1czv5etn7snf1r6p2m,1,46.5,25.5,2025-04-27T12:46:39.575Z,2025-04-27T12:46:42Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5684539463,141,57.9,5684539461,140,56.4,5684539471,213,1.13,5684539459,56,Center,5684539467,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048503,190,1,1,16,24,c7jgkxx1czv5etn7snf1r6p2m,1,56.5,68.1,2025-04-27T12:46:42.559Z,2025-04-27T12:46:44Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,5684539761,213,0.43,5684539759,212,6.9,5684539753,56,Center,5684539757,141,72.4,5684539755,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048673,191,1,1,16,26,c7jgkxx1czv5etn7snf1r6p2m,1,62.5,72.4,2025-04-27T12:46:44.280Z,2025-04-27T12:46:52Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,5684540563,212,11.6,5684540565,213,0.92,5684540561,141,85.9,5684540557,56,Left,5684540559,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048683,192,1,1,16,33,c7jgkxx1czv5etn7snf1r6p2m,0,70.2,88.7,2025-04-27T12:46:51.887Z,2025-04-27T12:46:52Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,5684540613,56,Center,5684540619,212,8.7,5684540621,213,5.18,5684540617,141,77.3,5684540615,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048771,148,1,1,16,37,45v50owpvshpijizwwlcw4lni,1,9.8,31.9,2025-04-27T12:46:55.122Z,2025-04-27T14:06:50Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,5684541067,212,6.5,5684541065,141,30.3,5684541061,56,Back,5684541069,213,6.11,5684541063,140,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048779,149,1,1,16,37,45v50owpvshpijizwwlcw4lni,0,15.9,30.3,2025-04-27T12:46:55.678Z,2025-04-27T14:07:32Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,5684541099,56,Back,5684541163,236,,5684541103,141,30.0,5684541165,233,193,5684541105,212,2.2,5684541101,140,18.0,5684541169,286,,5684541107,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048759,193,74,1,16,37,c7jgkxx1czv5etn7snf1r6p2m,1,70.8,79.3,2025-04-27T12:46:55.679Z,2025-04-27T12:46:58Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,5684540971,285,,5684541195,233,149,5684540969,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049107,150,4,1,16,40,45v50owpvshpijizwwlcw4lni,1,28.4,24.1,2025-04-27T12:46:58.033Z,2025-04-27T14:56:13Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,5684542975,152,,5684542977,265,,5684542971,13,,5684542973,56,Back,5684542979,285,,5685087277,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807048807,194,4,1,16,40,c7jgkxx1czv5etn7snf1r6p2m,0,71.6,75.9,2025-04-27T12:46:58.034Z,2025-04-27T14:56:14Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5684541351,152,,5684541355,265,,5684541359,286,,5685087333,233,150,5684541349,56,Center,5684541347,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807049673,151,1,1,17,23,45v50owpvshpijizwwlcw4lni,1,25.7,31.5,2025-04-27T12:47:41.608Z,2025-04-27T12:47:48Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,5684545965,140,20.8,5684545961,56,Back,5684545955,5,,5684545969,141,44.0,5684545957,152,,5684545975,213,2.12,5684545973,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
