Date,Team,Opponent,Match,timeMin,timeSec,x,y,endX,endY,Gamestate,typeId,Cross,keyPass,assist,Cutback,playerName,playerId,xG_within_5_seconds,Goal_within_5_seconds,outcome,LeftSide,RightSide,xGA,seq_xG,EarlyCrossRight,EarlyCrossLeft,GoldenZoneRight,GoldenZoneLeft,ChipZoneRight,ChipZoneLeft,NearPost,Center,FarPost
2025-08-23,B 93,Kolding,B 93 0-1 Kolding,59,6,97.2,75.2,96.9,46.2,-1,1,1,,,0,A. Ahmad,4csz412vb3lquessbnf999ct0,0.0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0,1,0
2025-08-23,B 93,Kolding,B 93 0-1 Kolding,65,11,78.3,73.0,94.2,40.4,-1,1,1,,,0,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,0.0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,0,0,1
2025-08-23,B 93,Kolding,B 93 0-1 Kolding,80,28,87.0,12.9,92.4,69.4,-1,1,1,,,0,F. Isaki,86mx27krl6c613x6e3t9g3cic,0.0,0,1,0,1,0.0,0.0574632845818996,0,0,1,0,0,0,0,0,1
2025-08-23,B 93,Kolding,B 93 0-1 Kolding,81,45,89.1,85.7,89.4,57.6,-1,1,1,,,0,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,0.0,0,1,1,0,0.0,0.0574632845818996,0,0,0,1,0,0,1,0,0
2025-08-23,B 93,Kolding,B 93 0-1 Kolding,85,50,75.2,73.6,92.4,37.6,-1,1,1,,,0,N. Thomsen,4a0jmv6qmwn01iuqp1mhnyzth,0.0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,0,0,1
2025-08-23,B 93,Kolding,B 93 0-1 Kolding,92,34,78.3,83.3,83.6,64.3,-1,1,1,,,0,Y. Belhadj,52xeb867n93p1wftf42wxu1w4,0.0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,1,0,0
2026-04-03,B 93,Hobro,B 93 0-2 Hobro,7,5,89.8,12.0,89.5,59.4,0,1,1,,,0,L. Henriksen,6g671k5lvgoo2bgub2516q1w4,0.1042247265577316,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1
2026-04-03,Hobro,B 93,B 93 0-2 Hobro,10,3,92.2,13.7,100.0,61.1,0,1,1,,,0,O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1
2026-04-03,B 93,Hobro,B 93 0-2 Hobro,23,31,87.2,16.4,87.4,57.9,0,1,1,,,0,A. Ahmad,4csz412vb3lquessbnf999ct0,0.0292335804551839,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1
2026-04-03,Hobro,B 93,B 93 0-2 Hobro,28,14,74.5,16.6,93.3,55.8,0,1,1,1.0,,0,O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,0.0,0,1,0,1,0.1730649173259735,0.1730649173259735,1,0,0,0,0,0,0,0,1
2026-04-03,Hobro,B 93,B 93 0-2 Hobro,33,5,92.5,14.6,94.5,55.7,0,1,1,,,0,O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1
2026-04-03,Hobro,B 93,B 93 0-2 Hobro,33,47,85.2,82.6,96.1,40.4,0,1,1,,,0,L. Klitten,ea2x4o6ufsqoz2zz7tqcnvo16,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,1
2026-04-03,B 93,Hobro,B 93 0-2 Hobro,43,39,79.8,87.1,96.8,52.2,0,1,1,,,0,K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,0.0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,0,1,0
2026-04-03,B 93,Hobro,B 93 0-2 Hobro,44,45,88.6,15.0,96.3,47.4,0,1,1,1.0,,0,A. Ahmad,4csz412vb3lquessbnf999ct0,0.4845656156539917,0,1,0,1,0.4845656156539917,0.4845656156539917,0,0,1,0,0,0,0,1,0
2026-04-03,Hobro,B 93,B 93 0-2 Hobro,49,18,86.0,13.7,85.3,43.4,0,1,1,,,0,O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,0.0,0,1,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0
2026-04-03,Hobro,B 93,B 93 0-2 Hobro,51,22,95.7,32.5,90.1,58.2,0,1,0,,,1,O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,0.1854738295078277,1,1,0,1,0.0,0.1854738295078277,0,0,0,0,1,0,0,0,1
2026-04-03,Hobro,B 93,B 93 0-2 Hobro,55,18,68.4,18.0,96.6,55.2,1,1,1,,,0,R. Hauge,4iwabfgtbuz5xmm2d99ov6v6y,0.0,0,0,0,1,0.0,0.0,1,0,0,0,0,0,0,0,1
2026-04-03,Hobro,B 93,B 93 0-2 Hobro,59,12,89.3,75.0,89.2,33.1,1,1,1,,,0,M. Staghøj Huldahl,876cmwkx9p9wsqgdddfzmipzo,0.2702435851097107,0,1,1,0,0.0,0.2702435851097107,0,0,0,1,0,0,0,0,1
2026-04-03,B 93,Hobro,B 93 0-2 Hobro,66,54,86.2,10.6,90.2,30.4,-1,1,1,,,0,M. Wohlgemuth,e8vt8711wb40afht2v13omket,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0
2026-04-03,B 93,Hobro,B 93 0-2 Hobro,76,56,89.0,19.5,89.4,35.7,-2,1,1,,,0,V. Abildgaard,8lnxafksxrjznwaw2chrok45w,0.0441968254745006,0,0,0,1,0.0,0.1010985858738421,0,0,1,0,0,0,1,0,0
2026-04-03,B 93,Hobro,B 93 0-2 Hobro,77,42,97.2,66.0,88.5,31.8,-2,1,0,,,1,A. Ahmad,4csz412vb3lquessbnf999ct0,0.0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0,0,1
2026-04-03,B 93,Hobro,B 93 0-2 Hobro,78,0,87.8,12.0,97.9,47.9,-2,1,1,,,0,V. Abildgaard,8lnxafksxrjznwaw2chrok45w,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,1,0
2026-04-03,B 93,Hobro,B 93 0-2 Hobro,79,46,94.2,78.7,88.1,69.0,-2,1,1,,,0,A. Ahmad,4csz412vb3lquessbnf999ct0,0.0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,1,0,0
2026-04-03,B 93,Hobro,B 93 0-2 Hobro,80,40,91.4,85.6,93.0,38.6,-2,1,1,,,0,A. Ahmad,4csz412vb3lquessbnf999ct0,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,1
2026-04-03,B 93,Hobro,B 93 0-2 Hobro,94,28,84.6,82.6,91.0,39.1,-2,1,1,,,0,Y. Belhadj,52xeb867n93p1wftf42wxu1w4,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,1
2025-11-08,Lyngby,B 93,B 93 0-3 Lyngby,16,11,91.9,25.2,89.0,37.0,1,1,0,1.0,,1,O. Buur,8822s8ns7oyvjqade4oaxzg0l,0.0562295168638229,0,1,0,1,0.0562295168638229,0.0562295168638229,0,0,1,0,0,0,1,0,0
2025-11-08,Lyngby,B 93,B 93 0-3 Lyngby,16,59,81.0,86.3,95.8,37.6,1,1,1,,,0,L. Sandgrav,6d0lxiep13vdv32bdb0xwyrys,0.0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,0,0,1
2025-11-08,B 93,Lyngby,B 93 0-3 Lyngby,25,9,92.7,16.5,84.9,59.4,-1,1,1,1.0,,0,K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,0.0,0,1,0,1,0.0744756385684013,0.0744756385684013,0,0,1,0,0,0,0,0,1
2025-11-08,B 93,Lyngby,B 93 0-3 Lyngby,26,45,86.7,16.1,89.9,47.2,-1,1,1,,,0,K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,1,0
2025-11-08,Lyngby,B 93,B 93 0-3 Lyngby,31,56,85.1,84.4,100.0,37.6,1,1,1,,,0,C. Winther,d854rlweyk5wq6d2veyviukq2,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,1
2025-11-08,Lyngby,B 93,B 93 0-3 Lyngby,37,58,91.9,19.7,95.7,45.7,1,1,1,,,0,G. Fraulo,6zhj070huc77sl5o5bx6ey5g4,0.3588013648986816,0,0,0,1,0.0,0.3588013648986816,0,0,1,0,0,0,0,1,0
2025-11-08,Lyngby,B 93,B 93 0-3 Lyngby,42,38,91.9,10.4,97.8,43.4,1,1,1,,,0,C. Winther,d854rlweyk5wq6d2veyviukq2,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0
2025-11-08,Lyngby,B 93,B 93 0-3 Lyngby,47,12,92.8,13.4,91.0,44.8,1,1,1,,,0,G. Fraulo,6zhj070huc77sl5o5bx6ey5g4,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0
2025-11-08,B 93,Lyngby,B 93 0-3 Lyngby,51,4,91.8,88.3,91.6,48.4,-1,1,1,1.0,,0,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,0.1514923423528671,0,1,1,0,0.1514923423528671,0.1514923423528671,0,0,0,1,0,0,0,1,0
2025-11-08,Lyngby,B 93,B 93 0-3 Lyngby,53,40,98.1,64.0,94.1,54.8,1,1,0,,,1,L. Sandgrav,6d0lxiep13vdv32bdb0xwyrys,0.0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0,1,0
2025-11-08,B 93,Lyngby,B 93 0-3 Lyngby,56,38,87.8,15.2,91.5,52.8,-1,1,1,,,0,K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,0.0,0,1,0,1,0.0,0.0,0,0,1,0,0,0,0,1,0
2025-11-08,B 93,Lyngby,B 93 0-3 Lyngby,57,10,88.0,16.4,90.3,36.7,-1,1,1,,,0,K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0
2025-11-08,Lyngby,B 93,B 93 0-3 Lyngby,59,4,72.8,89.9,100.0,34.0,1,1,1,,,0,G. Fraulo,6zhj070huc77sl5o5bx6ey5g4,0.0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,0,0,1
2025-11-08,B 93,Lyngby,B 93 0-3 Lyngby,60,10,77.4,76.7,93.4,40.3,-1,1,1,,,0,V. Hammershøy-Mistrati,e3n8xatusmgu7ttqpfdjanp3p,0.0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,0,0,1
2025-11-08,Lyngby,B 93,B 93 0-3 Lyngby,62,48,94.8,20.9,95.1,49.0,1,1,1,,,0,W. Steindorsson,9kxm9u9x44fkygeh5xpag7pqs,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,1,0
2025-11-08,B 93,Lyngby,B 93 0-3 Lyngby,64,56,88.4,12.3,90.1,50.0,-1,1,1,,,0,L. Henriksen,6g671k5lvgoo2bgub2516q1w4,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,1,0
2025-11-08,B 93,Lyngby,B 93 0-3 Lyngby,67,21,97.6,35.6,95.4,40.5,-1,1,0,,,1,F. Isaki,86mx27krl6c613x6e3t9g3cic,0.0,0,0,0,1,0.0,0.0,0,0,0,0,1,0,1,0,0
2025-11-08,B 93,Lyngby,B 93 0-3 Lyngby,69,42,89.4,78.7,88.0,53.7,-1,1,1,,,0,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,0.0,0,1,1,0,0.0,0.0,0,0,0,1,0,0,0,1,0
2025-10-24,Horsens,B 93,B 93 1-0 Horsens,6,38,83.2,22.5,92.3,55.1,0,1,1,,,0,O. Kolskogen,4lxxyqy78jkglhv2w6crzcnsa,0.0,0,1,0,1,0.0,0.1442586779594421,0,0,1,0,0,0,0,0,1
2025-10-24,Horsens,B 93,B 93 1-0 Horsens,9,15,83.6,87.5,93.8,31.9,0,1,1,,,0,I. Miličević,9cg2dx19fx5be3zewtmx97e95,0.0,0,1,1,0,0.0,0.0,0,0,0,1,0,0,0,0,1
2025-10-24,Horsens,B 93,B 93 1-0 Horsens,13,19,90.7,87.4,91.0,39.8,0,1,1,,,0,I. Miličević,9cg2dx19fx5be3zewtmx97e95,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,1
2025-10-24,B 93,Horsens,B 93 1-0 Horsens,27,31,77.5,19.5,96.4,45.2,0,1,1,,,0,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,0.0,0,0,0,1,0.0,0.0,1,0,0,0,0,0,0,1,0
2025-10-24,Horsens,B 93,B 93 1-0 Horsens,29,37,94.0,24.3,97.2,42.2,0,1,1,,,0,A. Saine,7353ysa16qgg30b9z5qiagys4,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0
2025-10-24,Horsens,B 93,B 93 1-0 Horsens,30,13,90.5,18.0,95.7,48.1,0,1,1,1.0,,0,I. Miličević,9cg2dx19fx5be3zewtmx97e95,0.3476060926914215,0,1,0,1,0.3476060926914215,0.3476060926914215,0,0,1,0,0,0,0,1,0
2025-10-24,Horsens,B 93,B 93 1-0 Horsens,38,14,81.6,13.5,93.3,44.0,0,1,1,,,0,F. Brandhof,ca1b5707pdpx0ucug40ggnahh,0.0,0,0,0,1,0.0,0.0661189407110214,1,0,0,0,0,0,1,0,0
2025-10-24,Horsens,B 93,B 93 1-0 Horsens,39,7,94.9,79.3,97.4,48.2,0,1,1,,,0,F. Brandhof,ca1b5707pdpx0ucug40ggnahh,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,1,0
2025-10-24,B 93,Horsens,B 93 1-0 Horsens,42,8,92.6,14.1,95.9,55.5,0,1,1,,1.0,0,R. Arabaci,7h02v4ymnko5fh01iylbh34es,0.411407470703125,1,1,0,1,0.411407470703125,0.411407470703125,0,0,1,0,0,0,0,0,1
2025-10-24,Horsens,B 93,B 93 1-0 Horsens,44,55,93.1,77.8,93.8,56.6,-1,1,1,,,0,I. Miličević,9cg2dx19fx5be3zewtmx97e95,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,1,0,0
2025-10-24,B 93,Horsens,B 93 1-0 Horsens,48,49,93.3,19.0,92.7,63.0,1,1,1,,,0,R. Arabaci,7h02v4ymnko5fh01iylbh34es,0.0,0,1,0,1,0.0,0.0442195832729339,0,0,1,0,0,0,0,0,1
2025-10-24,Horsens,B 93,B 93 1-0 Horsens,58,36,92.3,15.0,91.0,58.5,-1,1,1,1.0,,0,S. Hausner,5lu7bn7uec3zjqpoi1x81gbu1,0.0,0,1,0,1,0.0216604955494403,0.0216604955494403,0,0,1,0,0,0,0,0,1
2025-10-24,B 93,Horsens,B 93 1-0 Horsens,65,36,91.4,27.6,94.4,72.3,1,1,1,,,0,R. Arabaci,7h02v4ymnko5fh01iylbh34es,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1
2025-10-24,B 93,Horsens,B 93 1-0 Horsens,65,42,93.0,86.2,91.8,39.7,1,1,1,1.0,,0,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,0.0470595024526119,0,1,1,0,0.0470595024526119,0.0470595024526119,0,0,0,1,0,0,0,0,1
2025-10-24,B 93,Horsens,B 93 1-0 Horsens,71,38,87.5,83.6,85.2,41.0,1,1,1,,,0,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,1
2025-10-24,B 93,Horsens,B 93 1-0 Horsens,77,31,92.8,21.9,100.0,66.3,1,1,1,,,0,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1
2025-10-24,Horsens,B 93,B 93 1-0 Horsens,78,8,80.8,13.4,88.8,47.6,-1,1,1,,,0,K. Lusavec,dfxs5u8rdcxhzp33aks3acdn8,0.0,0,0,0,1,0.0,0.0678915381431579,1,0,0,0,0,0,0,1,0
2025-10-24,Horsens,B 93,B 93 1-0 Horsens,87,52,86.0,86.8,87.1,50.4,-1,1,1,,,0,P. Olsen,8jotzm26md7pzdy2gn474chqt,0.0,0,1,1,0,0.0,0.0,0,0,0,1,0,0,0,1,0
2025-10-24,Horsens,B 93,B 93 1-0 Horsens,89,53,71.0,86.0,87.2,35.7,-1,1,1,,,0,I. Miličević,9cg2dx19fx5be3zewtmx97e95,0.0,0,1,1,0,0.0,0.0,0,1,0,0,0,0,0,0,1
2025-10-24,Horsens,B 93,B 93 1-0 Horsens,96,45,96.1,14.1,94.3,35.4,-1,1,1,1.0,,0,S. Doua,6qko3f8w2ap9ynbuq2g55i5n8,0.3100373744964599,0,1,0,1,0.3100373744964599,0.3100373744964599,0,0,1,0,0,0,1,0,0
2025-09-27,Middelfart,B 93,B 93 1-0 Middelfart,6,10,98.9,76.5,90.3,46.8,0,1,0,,,1,N. Juul-Sandberg,6eg3kxxg5aneckolraz03xzpw,0.0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0,1,0
2025-09-27,Middelfart,B 93,B 93 1-0 Middelfart,13,8,78.1,84.8,93.6,51.1,-1,1,1,,,0,J. Wielzen,1id5av4i7p6tmhf1vuigvlmvo,0.0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,0,1,0
2025-09-27,Middelfart,B 93,B 93 1-0 Middelfart,14,8,92.2,75.5,92.0,70.7,-1,1,0,,,1,B. Zjajo,amfro1vgaqpdg569xjk2h28ve,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,1,0,0
2025-09-27,Middelfart,B 93,B 93 1-0 Middelfart,35,15,79.1,15.0,94.9,52.8,-1,1,1,,,0,M. Kristensen,1znq0m3xloag4frfu715yy8lw,0.0,0,0,0,1,0.0,0.0,1,0,0,0,0,0,0,1,0
2025-09-27,Middelfart,B 93,B 93 1-0 Middelfart,42,42,89.6,81.3,87.6,59.0,-1,1,1,,,0,J. Wielzen,1id5av4i7p6tmhf1vuigvlmvo,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,1,0,0
2025-09-27,B 93,Middelfart,B 93 1-0 Middelfart,53,47,96.2,15.4,91.6,43.0,1,1,1,,,0,R. Arabaci,7h02v4ymnko5fh01iylbh34es,0.0,0,0,0,1,0.0,0.19088976085186,0,0,1,0,0,0,1,0,0
2025-09-27,B 93,Middelfart,B 93 1-0 Middelfart,60,11,87.6,80.8,93.2,56.8,1,1,1,,,0,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,1,0,0
2025-09-27,B 93,Middelfart,B 93 1-0 Middelfart,60,16,91.3,84.8,94.4,50.5,1,1,1,,,0,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,1,0
2025-09-27,B 93,Middelfart,B 93 1-0 Middelfart,69,11,98.6,84.4,96.0,53.0,1,1,1,,,0,N. Thomsen,4a0jmv6qmwn01iuqp1mhnyzth,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,1,0
2025-09-27,Middelfart,B 93,B 93 1-0 Middelfart,69,30,89.6,19.7,95.0,56.8,-1,1,1,,,0,L. Jensen,139g7ilwvcpl519v3scnweg2d,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1
2025-09-27,B 93,Middelfart,B 93 1-0 Middelfart,72,32,89.5,77.7,94.6,45.8,1,1,1,,,0,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,0.0,0,1,1,0,0.0,0.0,0,0,0,1,0,0,0,1,0
2025-09-27,Middelfart,B 93,B 93 1-0 Middelfart,73,39,73.5,88.1,90.8,38.0,-1,1,1,,,0,J. Linnet,19gornjqd7f2ugeg8mg0gs4q,0.0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,0,0,1
2025-09-27,Middelfart,B 93,B 93 1-0 Middelfart,74,57,88.8,19.2,98.3,66.5,-1,1,1,,,0,M. Hansen,945m1ao4o1wvojbkckvdtjre2,0.2054733447730541,0,1,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1
2025-09-27,Middelfart,B 93,B 93 1-0 Middelfart,87,9,97.9,75.6,92.9,48.5,-1,1,1,1.0,,0,S. Eg Pedersen,bzwk6jaak6q2ak9u6o75v6ihg,0.2948241233825683,0,1,1,0,0.2948241233825683,0.2948241233825683,0,0,0,0,0,1,0,1,0
2025-09-27,Middelfart,B 93,B 93 1-0 Middelfart,93,6,89.5,19.9,93.7,54.6,-1,1,1,,,0,L. Jensen,139g7ilwvcpl519v3scnweg2d,0.3028606474399566,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,1,0
2026-04-17,HB Køge,B 93,B 93 1-2 HB Køge,1,10,86.8,81.2,91.6,41.9,0,1,1,,,0,T. Thomsen,43m33adgmas68tl6m34gkuzth,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,1
2026-04-17,B 93,HB Køge,B 93 1-2 HB Køge,5,25,94.2,14.0,95.1,46.2,0,1,1,1.0,,0,A. Ahmad,4csz412vb3lquessbnf999ct0,0.3442810773849487,0,1,0,1,0.3442810773849487,0.3442810773849487,0,0,1,0,0,0,0,1,0
2026-04-17,HB Køge,B 93,B 93 1-2 HB Køge,6,29,88.8,23.1,90.2,59.6,0,1,1,,,0,V. Sørensen,egxik3guom123v43rthy89c7o,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1
2026-04-17,HB Køge,B 93,B 93 1-2 HB Køge,6,38,72.2,87.7,90.4,60.8,0,1,1,,,0,M. Jensen,619s1phj5bkgkug3aszc1y9cl,0.0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,1,0,0
2026-04-17,HB Køge,B 93,B 93 1-2 HB Køge,24,13,83.4,79.4,94.2,40.7,0,1,1,,,0,S. Hald,67p0s4o54xcmiustgy8k5gljo,0.0,0,1,1,0,0.0,0.031740378588438,0,0,0,1,0,0,0,0,1
2026-04-17,HB Køge,B 93,B 93 1-2 HB Køge,25,38,96.9,73.4,91.5,49.1,0,1,1,,,0,S. Hald,67p0s4o54xcmiustgy8k5gljo,0.0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0,1,0
2026-04-17,HB Køge,B 93,B 93 1-2 HB Køge,30,2,84.1,79.9,90.3,48.7,0,1,1,1.0,,0,S. Hald,67p0s4o54xcmiustgy8k5gljo,0.063405692577362,0,1,1,0,0.063405692577362,0.063405692577362,0,0,0,1,0,0,0,1,0
2026-04-17,HB Køge,B 93,B 93 1-2 HB Køge,34,7,90.0,80.3,96.1,52.2,0,1,1,,,0,E. Semovski,8qzac8nxm8nxbckdaisnooutw,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,1,0
2026-04-17,HB Køge,B 93,B 93 1-2 HB Køge,39,23,78.1,13.2,88.5,57.0,1,1,1,,,0,T. Thomsen,43m33adgmas68tl6m34gkuzth,0.0,0,0,0,1,0.0,0.0,1,0,0,0,0,0,0,0,1
2026-04-17,B 93,HB Køge,B 93 1-2 HB Køge,40,37,95.0,76.9,96.7,47.2,-1,1,1,1.0,,0,Muhammad Huzaifa,1j48dmn5tafd2gp4rjmjlbm6s,0.6911042332649231,0,1,1,0,0.6911042332649231,0.6911042332649231,0,0,0,0,0,1,0,1,0
2026-04-17,B 93,HB Køge,B 93 1-2 HB Køge,42,31,90.1,87.4,91.3,50.0,-1,1,1,,,0,Y. Belhadj,52xeb867n93p1wftf42wxu1w4,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,0,1,0
2026-04-17,HB Køge,B 93,B 93 1-2 HB Køge,43,46,87.2,88.4,90.5,49.9,1,1,1,1.0,,0,S. Hald,67p0s4o54xcmiustgy8k5gljo,0.096372365951538,0,1,1,0,0.096372365951538,0.096372365951538,0,0,0,1,0,0,0,1,0
2026-04-17,B 93,HB Køge,B 93 1-2 HB Køge,44,32,76.9,13.2,89.6,69.1,-1,1,1,,,0,R. Arabaci,7h02v4ymnko5fh01iylbh34es,0.0,0,1,0,1,0.0,0.4074435830116272,1,0,0,0,0,0,0,0,1
2026-04-17,B 93,HB Køge,B 93 1-2 HB Køge,44,36,91.3,80.9,93.1,41.6,-1,1,1,1.0,,0,Muhammad Huzaifa,1j48dmn5tafd2gp4rjmjlbm6s,0.4074435830116272,0,1,1,0,0.4074435830116272,0.4074435830116272,0,0,0,1,0,0,0,0,1
2026-04-17,B 93,HB Køge,B 93 1-2 HB Køge,46,54,92.2,14.7,88.1,51.2,-1,1,1,,,0,R. Arabaci,7h02v4ymnko5fh01iylbh34es,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,1,0
2026-04-17,B 93,HB Køge,B 93 1-2 HB Køge,57,22,89.8,81.7,96.7,56.7,-1,1,1,,,0,R. Arabaci,7h02v4ymnko5fh01iylbh34es,0.0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,1,0,0
2026-04-17,HB Køge,B 93,B 93 1-2 HB Køge,58,33,78.2,16.5,91.6,56.0,1,1,1,1.0,,0,V. Sørensen,egxik3guom123v43rthy89c7o,0.0900805070996284,0,1,0,1,0.0900805070996284,0.0900805070996284,1,0,0,0,0,0,0,0,1
2026-04-17,HB Køge,B 93,B 93 1-2 HB Køge,59,21,94.6,84.8,90.9,39.9,1,1,1,1.0,,0,S. Hald,67p0s4o54xcmiustgy8k5gljo,0.069528616964817,0,1,1,0,0.069528616964817,0.1151691675186156,0,0,0,1,0,0,0,0,1
2026-04-17,B 93,HB Køge,B 93 1-2 HB Køge,65,27,83.7,12.3,85.7,65.8,-2,1,1,,,0,A. Ahmad,4csz412vb3lquessbnf999ct0,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1
2026-04-17,B 93,HB Køge,B 93 1-2 HB Køge,73,40,88.5,12.0,91.3,57.2,-2,1,1,,,0,L. Henriksen,6g671k5lvgoo2bgub2516q1w4,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1
2026-04-17,B 93,HB Køge,B 93 1-2 HB Køge,79,3,82.4,10.3,90.6,60.3,-1,1,1,,,0,M. Wohlgemuth,e8vt8711wb40afht2v13omket,0.0,0,0,0,1,0.0,0.0,1,0,0,0,0,0,0,0,1
2026-04-17,HB Køge,B 93,B 93 1-2 HB Køge,79,42,74.6,84.5,93.7,37.1,1,1,1,,,0,S. Hald,67p0s4o54xcmiustgy8k5gljo,0.0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,0,0,1
2026-04-17,B 93,HB Køge,B 93 1-2 HB Køge,83,57,88.3,14.9,90.4,41.9,-1,1,1,,,0,A. Ahmad,4csz412vb3lquessbnf999ct0,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0
2026-04-17,B 93,HB Køge,B 93 1-2 HB Køge,84,6,97.1,30.3,96.2,45.2,-1,1,0,1.0,,1,A. Ahmad,4csz412vb3lquessbnf999ct0,0.4083010256290436,0,1,0,1,0.4083010256290436,0.4083010256290436,0,0,0,0,1,0,0,1,0
2026-04-17,B 93,HB Køge,B 93 1-2 HB Køge,88,33,82.5,17.0,87.3,71.4,-1,1,1,,,0,V. Hammershøy-Mistrati,e3n8xatusmgu7ttqpfdjanp3p,0.0,0,0,0,1,0.0,0.0,1,0,0,0,0,0,0,0,1
2026-04-17,B 93,HB Køge,B 93 1-2 HB Køge,92,8,87.2,23.1,85.5,55.2,-1,1,1,,,0,A. Ahmad,4csz412vb3lquessbnf999ct0,0.0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,1
