id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2816389815,132,1,1,15,47,c165yjiny1qnmfdvefxvflnkc,1,55.7,31.2,2025-05-18T12:16:02.687Z,2025-05-18T12:52:59Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5736181495,56,Right,5736181501,212,19.6,5736181497,140,67.5,5736181499,141,8.8,5736181503,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389853,133,1,1,15,48,c165yjiny1qnmfdvefxvflnkc,1,68.0,8.0,2025-05-18T12:16:03.799Z,2025-05-18T12:16:07Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5736181723,212,30.1,5736181717,56,Right,5736181719,140,95.9,5736181721,141,18.2,5736181725,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389867,134,1,1,15,51,c165yjiny1qnmfdvefxvflnkc,0,96.6,18.0,2025-05-18T12:16:06.871Z,2025-05-18T16:16:06Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5736181825,141,66.0,5736181819,155,,5736181821,56,Center,5737463221,224,,5736181827,212,33.0,5737463223,20,,5736181823,140,100.0,5736181817,2,,5736181831,1,5736181829,213,,1.43,,,,,,,,,,,,,,,,,,,,,,,,
2816389891,135,5,1,15,53,c165yjiny1qnmfdvefxvflnkc,0,101.0,65.2,2025-05-18T12:16:08.742Z,2025-05-18T12:58:49Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5736181965,346,,5736181963,56,Center,5736216597,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389975,177,5,1,15,53,cftj6g399tknheudaxsdpfdgb,1,-1.0,34.8,2025-05-18T12:16:08.742Z,2025-05-18T12:58:49Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5736182415,56,Back,5736216581,233,135,5736182417,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390049,178,1,1,16,8,cftj6g399tknheudaxsdpfdgb,1,5.1,62.3,2025-05-18T12:16:23.878Z,2025-05-18T12:16:26Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5736182791,213,4.59,5736182785,140,4.1,5736182781,56,Back,5736182795,237,,5736182787,141,49.7,5736182777,124,,5736182789,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390063,179,1,1,16,10,cftj6g399tknheudaxsdpfdgb,1,4.1,49.7,2025-05-18T12:16:25.990Z,2025-05-18T12:16:27Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5736182877,56,Back,5736182889,213,0.37,5736182881,140,24.8,5736182885,141,62.1,5736182887,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390109,180,1,1,16,12,cftj6g399tknheudaxsdpfdgb,1,24.8,61.7,2025-05-18T12:16:27.280Z,2025-05-18T12:16:31Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5736183147,140,4.9,5736183151,212,22.7,5736183153,213,3.54,5736183145,56,Back,5736183149,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390139,181,1,1,16,15,cftj6g399tknheudaxsdpfdgb,1,4.9,48.8,2025-05-18T12:16:31.232Z,2025-05-18T12:16:34Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5736183367,141,45.2,5736183363,56,Back,5736183365,140,29.2,5736183369,212,25.6,5736183371,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390185,182,1,1,16,18,cftj6g399tknheudaxsdpfdgb,1,31.0,45.1,2025-05-18T12:16:34.219Z,2025-05-18T12:16:39Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5736183689,141,85.1,5736183693,213,2.34,5736183687,140,5.7,5736183691,212,38.0,5736183685,56,Back,5736183695,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390197,183,1,1,16,24,cftj6g399tknheudaxsdpfdgb,1,6.2,86.0,2025-05-18T12:16:39.423Z,2025-05-18T12:16:40Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5736183791,56,Back,5736183795,141,68.8,5736183797,212,12.3,5736183799,213,4.41,5736183793,140,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390233,184,1,1,16,25,cftj6g399tknheudaxsdpfdgb,0,2.7,68.8,2025-05-18T12:16:40.594Z,2025-05-18T12:16:44Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5736184005,155,,5736184017,141,85.4,5736184025,1,,5736184019,212,60.3,5736184013,140,59.1,5736184023,213,0.19,5736184009,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390241,136,1,1,16,29,c165yjiny1qnmfdvefxvflnkc,1,31.7,29.5,2025-05-18T12:16:44.935Z,2025-05-18T12:16:46Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5736184067,140,41.5,5736184065,56,Back,5736184069,141,9.4,5736184073,213,5.36,5736184071,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390295,137,1,1,16,30,c165yjiny1qnmfdvefxvflnkc,1,41.5,9.4,2025-05-18T12:16:45.918Z,2025-05-18T12:16:51Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5736184367,140,42.8,5736184365,56,Back,5736184373,213,1.50,5736184369,141,37.0,5736184371,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390337,138,1,1,16,36,c165yjiny1qnmfdvefxvflnkc,1,52.1,47.0,2025-05-18T12:16:51.350Z,2025-05-18T12:16:54Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5736184589,213,1.60,5736184583,140,51.6,5736184587,212,17.7,5736184581,56,Center,5736184585,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390397,139,1,1,16,38,c165yjiny1qnmfdvefxvflnkc,1,52.2,72.0,2025-05-18T12:16:54.158Z,2025-05-18T12:16:59Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5736184959,56,Left,5736184967,213,0.64,5736184963,141,85.3,5736184961,140,63.7,5736184965,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390427,140,1,1,16,43,c165yjiny1qnmfdvefxvflnkc,1,69.4,91.8,2025-05-18T12:16:59.127Z,2025-05-18T12:17:02Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5736185115,141,66.1,5736185111,56,Center,5736185117,212,23.8,5736185113,140,84.8,5736185119,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390461,141,1,1,16,46,c165yjiny1qnmfdvefxvflnkc,1,85.1,70.8,2025-05-18T12:17:02.066Z,2025-05-18T12:17:06Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5736185295,56,Left,5736185301,212,17.5,5736185303,213,1.29,5736185297,140,89.7,5736185299,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390475,142,1,1,16,50,c165yjiny1qnmfdvefxvflnkc,1,89.3,97.4,2025-05-18T12:17:06.038Z,2025-05-18T12:18:01Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,1.0,,5736185341,140,78.1,5736185345,212,31.3,5736185339,56,Center,5736188163,154,,5736185347,213,4.33,5736188161,210,15,5736185343,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390479,143,15,1,16,52,c165yjiny1qnmfdvefxvflnkc,1,82.1,55.8,2025-05-18T12:17:07.838Z,2025-05-18T16:17:16Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5736185357,18,,5736188223,215,,5736188217,102,49.5,5736188241,233,185,5736185355,22,,5736185359,56,Center,5736187771,82,,5736188231,231,49.8,5736188227,147,5736188199,29,55.1,,5736188225,146,84.2,5736188221,103,19,5736187761,20,,5736188197,78,,5736188209,55,142,5736188201,154,5736188229,230,98.1,,,,
2816390491,185,10,1,16,52,cftj6g399tknheudaxsdpfdgb,1,14.0,49.5,2025-05-18T12:17:07.938Z,2025-05-18T12:18:03Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5736185439,94,,5736185441,56,Back,5736188245,233,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390533,144,1,1,16,58,c165yjiny1qnmfdvefxvflnkc,1,45.5,74.5,2025-05-18T12:17:14.206Z,2025-05-18T12:17:15Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5736185689,56,Left,5736185691,140,59.4,5736185695,212,16.0,5736185697,213,0.42,5736185693,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390583,146,1,1,17,1,c165yjiny1qnmfdvefxvflnkc,1,59.9,85.1,2025-05-18T12:17:16.326Z,2025-05-18T12:17:21Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5736185945,56,Back,5736185953,213,3.72,5736185947,140,47.3,5736185951,212,15.8,5736185949,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390591,147,1,1,17,5,c165yjiny1qnmfdvefxvflnkc,1,48.0,71.8,2025-05-18T12:17:21.038Z,2025-05-18T12:17:22Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5736186013,140,41.4,5736186017,212,19.6,5736186015,141,44.9,5736186011,56,Back,5736186019,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390649,148,1,1,17,7,c165yjiny1qnmfdvefxvflnkc,1,39.6,43.7,2025-05-18T12:17:22.790Z,2025-05-18T12:17:28Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5736186325,140,44.6,5736186331,213,4.91,5736186329,212,26.2,5736186323,56,Back,5736186327,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390671,149,1,1,17,13,c165yjiny1qnmfdvefxvflnkc,1,43.2,5.6,2025-05-18T12:17:28.534Z,2025-05-18T12:17:31Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5736186437,213,0.10,5736186433,141,9.2,5736186435,212,24.8,5736186431,140,66.7,5736186429,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390721,150,1,1,17,16,c165yjiny1qnmfdvefxvflnkc,1,65.1,7.6,2025-05-18T12:17:31.318Z,2025-05-18T12:17:35Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5736186709,140,54.4,5736186707,56,Center,5736186711,141,40.3,5736186715,213,2.04,5736186713,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390817,151,1,1,17,19,c165yjiny1qnmfdvefxvflnkc,1,53.8,52.4,2025-05-18T12:17:35.046Z,2025-05-18T12:17:44Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5736187249,56,Left,5736187253,141,93.9,5736187257,213,1.32,5736187251,140,60.8,5736187255,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390841,152,1,1,17,28,c165yjiny1qnmfdvefxvflnkc,1,68.4,88.7,2025-05-18T12:17:44.022Z,2025-05-18T12:17:46Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5736187371,212,11.8,5736187369,141,92.1,5736187373,213,0.20,5736187365,56,Left,5736187367,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390849,153,1,1,17,31,c165yjiny1qnmfdvefxvflnkc,0,86.7,93.6,2025-05-18T12:17:46.375Z,2025-05-18T12:49:07Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5736187409,56,Left,5736325835,236,,5736187423,213,4.45,5736187419,212,4.8,5736325837,233,465,5736187413,140,85.5,5736187417,141,86.8,5736325841,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816415815,465,74,1,17,31,cftj6g399tknheudaxsdpfdgb,1,16.0,20.0,2025-05-18T12:17:46.376Z,2025-05-18T12:59:00Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5736325855,233,153,5736325823,56,Back,5736325825,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390871,186,52,1,17,34,cftj6g399tknheudaxsdpfdgb,1,7.5,44.3,2025-05-18T12:17:49.535Z,2025-05-18T16:18:03Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5737474455,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391005,187,1,1,17,38,cftj6g399tknheudaxsdpfdgb,1,7.5,44.3,2025-05-18T12:17:53.784Z,2025-05-18T12:18:03Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5736188275,140,15.7,5736188271,123,,5736188277,141,32.4,5736188273,56,Back,5736188281,213,5.53,5736188279,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391045,188,1,1,17,47,cftj6g399tknheudaxsdpfdgb,1,37.8,36.4,2025-05-18T12:18:02.928Z,2025-05-18T12:18:07Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5736188517,56,Back,5736188525,213,1.64,5736188519,140,36.6,5736188521,141,64.8,5736188523,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391081,189,1,1,17,51,cftj6g399tknheudaxsdpfdgb,1,37.3,66.1,2025-05-18T12:18:06.984Z,2025-05-18T12:18:10Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5736188715,140,38.2,5736188719,212,20.2,5736188721,213,4.76,5736188713,56,Back,5736188717,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391105,190,1,1,17,55,cftj6g399tknheudaxsdpfdgb,1,41.4,36.6,2025-05-18T12:18:10.394Z,2025-05-18T12:18:13Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5736188845,212,15.7,5736188841,140,41.7,5736188839,56,Back,5736188847,213,1.55,5736188843,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391131,191,1,1,17,57,cftj6g399tknheudaxsdpfdgb,1,44.3,57.3,2025-05-18T12:18:13.030Z,2025-05-18T12:18:15Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5736188983,212,14.5,5736188979,140,45.7,5736188981,141,36.1,5736188985,213,4.81,5736188977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391165,192,1,1,18,0,cftj6g399tknheudaxsdpfdgb,1,51.9,34.9,2025-05-18T12:18:15.641Z,2025-05-18T12:18:19Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5736189161,212,10.7,5736189155,56,Center,5736189159,141,40.3,5736189157,140,61.5,5736189163,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391235,193,1,1,18,4,cftj6g399tknheudaxsdpfdgb,1,58.9,63.4,2025-05-18T12:18:19.796Z,2025-05-18T12:18:25Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5736189465,56,Left,5736189467,140,67.9,5736189471,212,24.1,5736189473,213,1.17,5736189469,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391259,194,1,1,18,10,cftj6g399tknheudaxsdpfdgb,1,67.6,87.8,2025-05-18T12:18:25.268Z,2025-05-18T12:18:28Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5736189599,56,Center,5736189601,140,57.9,5736189605,212,18.8,5736189603,141,64.6,5736189607,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391273,195,1,1,18,12,cftj6g399tknheudaxsdpfdgb,1,57.6,61.8,2025-05-18T12:18:28.240Z,2025-05-18T12:18:30Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5736189671,56,Center,5736189675,141,35.7,5736189673,140,53.0,5736189679,213,4.45,5736189677,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391315,196,1,1,18,15,cftj6g399tknheudaxsdpfdgb,1,53.0,35.5,2025-05-18T12:18:30.562Z,2025-05-18T12:18:34Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5736189923,141,11.7,5736189925,212,17.1,5736189921,140,58.2,5736189919,56,Right,5736189929,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391351,197,1,1,18,18,cftj6g399tknheudaxsdpfdgb,1,58.5,12.2,2025-05-18T12:18:34.037Z,2025-05-18T12:18:37Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5736190149,56,Back,5736190153,141,27.9,5736190157,213,2.40,5736190155,212,15.8,5736190151,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391379,198,1,1,18,22,cftj6g399tknheudaxsdpfdgb,1,54.0,27.6,2025-05-18T12:18:37.312Z,2025-05-18T12:18:40Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5736190319,140,60.9,5736190321,141,7.9,5736190325,213,5.21,5736190317,56,Right,5736190323,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391399,199,1,1,18,24,cftj6g399tknheudaxsdpfdgb,0,63.0,7.1,2025-05-18T12:18:40.049Z,2025-05-18T12:18:42Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5736190417,140,82.9,5736190419,141,19.8,5736190421,212,22.6,5736190415,56,Right,5736190423,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391403,154,8,1,18,26,c165yjiny1qnmfdvefxvflnkc,1,20.1,77.9,2025-05-18T12:18:42.151Z,2025-05-18T16:18:38Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5737478227,384,,5736190439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391547,156,61,1,18,37,c165yjiny1qnmfdvefxvflnkc,0,55.1,86.8,2025-05-18T12:18:52.295Z,2025-05-18T12:19:06Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5736191197,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391567,202,1,1,18,37,cftj6g399tknheudaxsdpfdgb,1,42.6,4.9,2025-05-18T12:18:52.630Z,2025-05-18T12:49:47Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5736191269,141,11.0,5736191273,213,2.67,5736191271,212,9.2,5736191267,140,34.8,5736191265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391601,203,1,1,18,39,cftj6g399tknheudaxsdpfdgb,1,35.8,12.6,2025-05-18T12:18:54.843Z,2025-05-18T12:18:56Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5736191427,140,53.2,5736191429,141,47.3,5736191431,212,29.8,5736191425,56,Center,5736191433,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391621,204,1,1,18,40,cftj6g399tknheudaxsdpfdgb,1,53.2,46.9,2025-05-18T12:18:55.985Z,2025-05-18T12:18:57Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5736191525,140,42.8,5736191527,141,60.2,5736191529,212,14.2,5736191531,213,2.45,5736191523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391659,205,1,1,18,41,cftj6g399tknheudaxsdpfdgb,1,42.5,60.8,2025-05-18T12:18:57.158Z,2025-05-18T12:19:00Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5736191723,212,11.4,5736191715,56,Back,5736191725,213,4.22,5736191719,140,37.3,5736191721,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391695,206,1,1,18,45,cftj6g399tknheudaxsdpfdgb,1,44.7,52.8,2025-05-18T12:19:00.421Z,2025-05-18T12:19:03Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5736191941,213,6.09,5736191939,212,19.8,5736191927,56,Center,5736191929,140,63.2,5736191935,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391755,207,1,1,18,48,cftj6g399tknheudaxsdpfdgb,1,63.2,44.8,2025-05-18T12:19:03.788Z,2025-05-18T12:19:09Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5736192215,141,6.2,5736192211,56,Right,5736192217,212,26.6,5736192213,140,67.2,5736192219,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391781,208,1,1,18,53,cftj6g399tknheudaxsdpfdgb,1,74.7,7.3,2025-05-18T12:19:09.048Z,2025-05-18T12:19:11Z,195o7hchielt14ic49r3k06sq,Serginho,,,5736192337,56,Right,5736192341,140,69.4,5736192345,212,8.3,5736192347,213,2.30,5736192343,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391809,209,1,1,18,55,cftj6g399tknheudaxsdpfdgb,1,69.7,18.6,2025-05-18T12:19:11.206Z,2025-05-18T12:19:13Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5736192469,213,0.56,5736192467,212,10.1,5736192463,140,77.8,5736192461,56,Center,5736192465,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391815,210,50,1,18,58,cftj6g399tknheudaxsdpfdgb,1,80.1,34.6,2025-05-18T12:19:13.347Z,2025-05-18T16:19:39Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5736192481,56,Center,5736192691,233,157,5736192483,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391835,157,7,1,18,58,c165yjiny1qnmfdvefxvflnkc,0,19.9,65.4,2025-05-18T12:19:13.348Z,2025-05-18T16:19:39Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5737483847,178,,5736192621,56,Back,5736192631,233,210,5736192623,285,,5737483845,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816417115,316,45,1,19,1,c165yjiny1qnmfdvefxvflnkc,0,19.6,66.8,2025-05-18T12:19:16.255Z,2025-05-18T12:58:56Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5736333317,285,,5736333583,233,466,5736333315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816417149,466,3,1,19,1,cftj6g399tknheudaxsdpfdgb,1,80.4,33.2,2025-05-18T12:19:16.255Z,2025-05-18T16:19:42Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5736333561,233,316,5736333537,56,Center,5736333539,286,,5737484165,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391867,211,1,1,19,1,cftj6g399tknheudaxsdpfdgb,1,82.2,32.2,2025-05-18T12:19:16.412Z,2025-05-18T12:19:18Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5736192837,212,14.9,5736192833,140,92.8,5736192831,56,Right,5736192835,141,17.6,5736192839,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391877,212,1,1,19,1,cftj6g399tknheudaxsdpfdgb,0,93.3,17.1,2025-05-18T12:19:16.688Z,2025-05-18T12:57:24Z,195o7hchielt14ic49r3k06sq,Serginho,,,5736192891,56,Center,5736192895,141,22.1,5736192893,140,95.6,5736192899,213,0.95,5736192897,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391887,158,61,1,19,2,c165yjiny1qnmfdvefxvflnkc,1,3.4,50.0,2025-05-18T12:19:17.750Z,2025-05-18T12:19:19Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5736192945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391923,213,1,1,19,4,cftj6g399tknheudaxsdpfdgb,1,88.6,8.8,2025-05-18T12:19:20.128Z,2025-05-18T12:19:23Z,195o7hchielt14ic49r3k06sq,Serginho,,,5736193149,212,12.5,5736193151,213,2.97,5736193143,56,Right,5736193147,141,12.0,5736193145,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391933,214,1,1,19,8,cftj6g399tknheudaxsdpfdgb,1,76.7,10.9,2025-05-18T12:19:23.522Z,2025-05-18T12:19:25Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5736193199,212,10.6,5736193193,56,Center,5736193197,141,24.1,5736193201,213,2.13,5736193195,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391967,215,1,1,19,9,cftj6g399tknheudaxsdpfdgb,1,70.0,26.1,2025-05-18T12:19:25.157Z,2025-05-18T12:19:28Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5736193363,56,Right,5736193367,141,16.1,5736193365,140,71.7,5736193369,212,7.0,5736193371,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391997,216,1,1,19,13,cftj6g399tknheudaxsdpfdgb,1,68.8,19.8,2025-05-18T12:19:28.818Z,2025-05-18T12:19:34Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5736193567,56,Center,5736193577,1,,5736193573,212,35.5,5736193569,140,52.5,5736193571,141,65.5,5736193575,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
