id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId
2751461779,195,1,1,16,43,b3r6d8ydtmtjckam6pku9y400,1,61.7,90.6,2024-11-24T17:19:21.005Z,2024-11-24T17:19:27Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381139227,140,63.6,5381139231,212,4.8,5381139225,56,Left,5381139229,141,97.1,5381139233,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751461807,196,1,1,16,49,b3r6d8ydtmtjckam6pku9y400,1,59.3,81.8,2024-11-24T17:19:27.293Z,2024-11-24T17:19:29Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5381139381,213,4.46,5381139377,141,38.5,5381139375,140,52.2,5381139373,56,Center,5381139379,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751461857,197,1,1,16,52,b3r6d8ydtmtjckam6pku9y400,1,51.5,41.0,2024-11-24T17:19:29.808Z,2024-11-24T17:19:33Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5381139661,56,Center,5381139667,141,61.1,5381139669,212,13.9,5381139671,213,1.40,5381139665,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751461877,198,1,1,16,56,b3r6d8ydtmtjckam6pku9y400,1,54.4,57.0,2024-11-24T17:19:33.741Z,2024-11-24T17:19:36Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5381139825,140,55.2,5381139829,212,12.6,5381139823,56,Center,5381139827,141,38.5,5381139831,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751461923,199,1,1,16,58,b3r6d8ydtmtjckam6pku9y400,1,55.1,39.1,2024-11-24T17:19:35.917Z,2024-11-24T17:19:39Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5381140097,140,58.7,5381140095,56,Center,5381140101,212,25.4,5381140103,213,1.42,5381140099,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751461937,200,1,1,17,2,b3r6d8ydtmtjckam6pku9y400,1,58.0,78.2,2024-11-24T17:19:39.501Z,2024-11-24T17:19:41Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381140187,213,0.68,5381140185,212,20.1,5381140179,56,Left,5381140181,140,72.9,5381140183,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751461993,201,1,1,17,3,b3r6d8ydtmtjckam6pku9y400,1,72.9,97.4,2024-11-24T17:19:41.149Z,2024-11-24T19:54:18Z,bbezbukg20q5b6kfnjuzhs55g,Robert,1.0,,5381140541,140,89.8,5381140525,56,Center,5381140547,213,5.41,5381141315,210,15,5381140543,141,66.5,5381784201,4,,5381141317,154,,5381140545,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751461997,202,15,1,17,8,b3r6d8ydtmtjckam6pku9y400,1,88.1,60.9,2024-11-24T17:19:45.950Z,2024-11-24T19:54:19Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5381141343,103,12.5,5381140555,22,,5381141391,233,148,5381141349,230,98.2,5381141043,82,,5381140557,17,,5381141039,20,,5381141333,29,,5381141337,55,5381141351,231,51.8,5381140559,56,Center,5381320095,80,5381141345,146,91.0,5381141341,102,5381141335,154,5381141347,147,,,,201,,,,,46.4,58.5,,,
2751462003,148,10,1,17,8,anga7587r1zv4ey71ge9zxol3,1,9.0,41.5,2024-11-24T17:19:46.050Z,2024-11-24T19:54:42Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381141407,233,202,5381785387,189,,5381140583,56,Back,5381140581,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462043,149,12,1,17,11,anga7587r1zv4ey71ge9zxol3,1,15.0,51.2,2024-11-24T17:19:48.404Z,2024-11-24T17:19:51Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5381140855,213,5.37,5381140849,140,41.4,5381140949,167,,5381140851,141,0.0,5381140853,212,45.4,5381140847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462059,150,5,1,17,13,anga7587r1zv4ey71ge9zxol3,0,40.4,-1.3,2024-11-24T17:19:50.974Z,2024-11-24T17:21:39Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5381140935,347,,5381141079,233,203,5381140933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462069,203,5,1,17,13,b3r6d8ydtmtjckam6pku9y400,1,59.6,101.3,2024-11-24T17:19:50.974Z,2024-11-24T17:21:38Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5381141059,233,150,5381141021,56,Left,5381141023,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462195,204,1,1,17,24,b3r6d8ydtmtjckam6pku9y400,1,56.2,100.0,2024-11-24T17:20:01.741Z,2024-11-24T17:20:04Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381141857,140,53.6,5381141861,212,25.1,5381141849,107,,5381141859,141,64.7,5381141853,56,Center,5381141865,1,,5381141863,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462247,205,1,1,17,27,b3r6d8ydtmtjckam6pku9y400,1,50.8,57.2,2024-11-24T17:20:04.413Z,2024-11-24T17:20:09Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381142159,213,4.46,5381142151,56,Back,5381142153,140,47.9,5381142157,212,12.4,5381142155,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462279,206,1,1,17,31,b3r6d8ydtmtjckam6pku9y400,1,62.6,32.9,2024-11-24T17:20:08.909Z,2024-11-24T17:20:11Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5381142343,213,2.05,5381142339,141,57.2,5381142341,212,18.6,5381142335,56,Center,5381142337,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462299,207,1,1,17,34,b3r6d8ydtmtjckam6pku9y400,1,54.4,57.2,2024-11-24T17:20:11.821Z,2024-11-24T17:20:13Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5381142447,212,11.1,5381142445,141,70.1,5381142443,140,60.9,5381142449,213,0.91,5381142441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462335,208,1,1,17,36,b3r6d8ydtmtjckam6pku9y400,0,60.9,70.1,2024-11-24T17:20:13.406Z,2024-11-24T17:20:15Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381142627,141,48.1,5381142631,213,5.84,5381142621,155,,5381142625,140,90.9,5381142629,212,34.9,5381142623,56,Center,5381142633,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462341,151,52,1,17,38,anga7587r1zv4ey71ge9zxol3,1,8.4,53.3,2024-11-24T17:20:15.652Z,2024-11-24T19:55:14Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381787177,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462387,152,1,1,17,40,anga7587r1zv4ey71ge9zxol3,1,10.6,54.5,2024-11-24T17:20:17.621Z,2024-11-24T17:20:20Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381142909,213,0.28,5381142903,140,24.1,5381142899,123,,5381142905,141,60.5,5381142901,56,Back,5381142907,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462393,153,50,1,17,42,anga7587r1zv4ey71ge9zxol3,1,27.2,70.8,2024-11-24T17:20:19.660Z,2024-11-24T19:55:23Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5381143011,233,209,5381142931,285,,5381142929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462397,209,7,1,17,42,b3r6d8ydtmtjckam6pku9y400,0,72.8,29.2,2024-11-24T17:20:19.661Z,2024-11-24T20:44:12Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381962755,178,,5381142955,233,153,5381142935,56,Center,5381787793,385,,5381142937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462485,154,1,1,17,47,anga7587r1zv4ey71ge9zxol3,1,5.0,66.1,2024-11-24T17:20:24.804Z,2024-11-24T17:20:28Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381143461,56,Back,5381143467,212,11.6,5381143469,213,4.70,5381143463,140,4.9,5381143465,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462523,155,1,1,17,51,anga7587r1zv4ey71ge9zxol3,0,8.4,33.4,2024-11-24T17:20:28.484Z,2024-11-24T17:20:31Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381143697,141,31.2,5381143691,157,,5381143703,1,,5381143695,140,56.7,5381143699,212,50.7,5381143701,213,6.25,5381143693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462551,210,1,1,17,55,b3r6d8ydtmtjckam6pku9y400,1,43.8,56.9,2024-11-24T17:20:33.149Z,2024-11-24T17:20:34Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381143923,56,Center,5381143929,212,18.9,5381143925,140,61.1,5381143921,3,,5381143931,213,0.27,5381143927,141,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462567,211,1,1,17,56,b3r6d8ydtmtjckam6pku9y400,1,60.7,64.2,2024-11-24T17:20:34.252Z,2024-11-24T17:20:35Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5381143989,56,Center,5381143995,212,8.7,5381143997,213,4.18,5381143987,3,,5381143993,141,53.1,5381143991,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462605,213,1,1,17,58,b3r6d8ydtmtjckam6pku9y400,1,55.5,53.1,2024-11-24T17:20:35.635Z,2024-11-24T17:20:37Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381144157,212,14.5,5381144149,155,,5381144151,56,Center,5381144155,141,46.7,5381144159,213,5.98,5381144153,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462649,214,1,1,18,0,b3r6d8ydtmtjckam6pku9y400,1,67.0,34.9,2024-11-24T17:20:37.644Z,2024-11-24T17:20:43Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5381144489,140,74.3,5381144493,141,7.1,5381144485,56,Right,5381144497,212,20.4,5381144501,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462657,215,1,1,18,4,b3r6d8ydtmtjckam6pku9y400,0,78.3,23.5,2024-11-24T17:20:41.469Z,2024-11-24T19:56:03Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5381144537,56,Center,5381144545,213,1.06,5381144543,212,14.8,5381144539,140,85.2,5381789469,223,,5381144541,141,42.4,5381144533,2,,5381789471,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462687,156,12,1,18,5,anga7587r1zv4ey71ge9zxol3,1,14.6,59.6,2024-11-24T17:20:42.908Z,2024-11-24T19:56:08Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5381144691,141,95.0,5381144687,56,Back,5381144693,212,24.9,5381144695,213,1.31,5381144689,140,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462723,216,1,1,18,11,b3r6d8ydtmtjckam6pku9y400,1,75.5,9.1,2024-11-24T17:20:48.829Z,2024-11-24T17:20:49Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5381144957,212,15.5,5381144951,56,Center,5381144955,141,30.7,5381144953,140,70.9,5381144959,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462751,217,1,1,18,12,b3r6d8ydtmtjckam6pku9y400,1,70.9,30.7,2024-11-24T17:20:49.724Z,2024-11-24T17:20:52Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381145121,140,66.9,5381145123,141,55.7,5381145127,213,1.81,5381145125,212,17.5,5381145117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462845,218,1,1,18,14,b3r6d8ydtmtjckam6pku9y400,1,67.2,60.5,2024-11-24T17:20:52.380Z,2024-11-24T17:21:52Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,1.0,5381145657,56,Left,5381145661,141,88.5,5381145663,212,26.0,5381148681,22,,5381148679,210,16,5381145659,140,84.1,5381145665,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751462847,219,16,1,18,21,b3r6d8ydtmtjckam6pku9y400,1,79.8,75.0,2024-11-24T17:20:58.414Z,2024-11-24T19:57:04Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5381146773,374,2024-11-24 17:20:56.783,5381145679,18,,5381148701,55,218,5381148695,120,,5381148707,103,10.1,5381792317,395,98.8,5381146769,20,,5381148711,230,98.8,5381148697,80,5381148705,102,45.8,5381148699,29,,5381148713,231,5381792319,396,50.4,5381148709,215,5381145681,56,5381145677,22,5381146777,375,18:19.392,,Center,,,,,,52.7,,
2751463513,157,1,1,19,29,anga7587r1zv4ey71ge9zxol3,1,50.2,50.0,2024-11-24T17:22:06.428Z,2024-11-24T17:22:18Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5381149899,279,G,5381149893,212,34.6,5381149917,189,,5381149895,213,2.29,5381149889,140,28.6,5381149891,141,88.4,5381149887,56,Back,5381149897,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751463547,158,1,1,19,33,anga7587r1zv4ey71ge9zxol3,1,30.9,91.1,2024-11-24T17:22:10.819Z,2024-11-24T17:22:19Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5381150059,141,83.9,5381150063,213,5.96,5381150055,56,Back,5381150201,189,,5381150057,140,44.8,5381150061,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751463551,159,61,1,19,35,anga7587r1zv4ey71ge9zxol3,0,45.4,83.9,2024-11-24T17:22:12.403Z,2024-11-24T17:22:24Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5381150077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751463613,221,1,1,19,38,b3r6d8ydtmtjckam6pku9y400,1,40.4,26.0,2024-11-24T17:22:15.628Z,2024-11-24T17:22:19Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5381150361,212,24.2,5381150357,140,21.2,5381150355,56,Back,5381150363,213,2.56,5381150359,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751463663,222,1,1,19,41,b3r6d8ydtmtjckam6pku9y400,1,21.3,45.7,2024-11-24T17:22:19.308Z,2024-11-24T17:22:23Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5381150617,141,22.7,5381150615,140,27.2,5381150621,213,5.09,5381150619,212,16.8,5381150611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751463727,223,1,1,19,46,b3r6d8ydtmtjckam6pku9y400,1,33.0,29.5,2024-11-24T17:22:23.724Z,2024-11-24T17:22:27Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5381150937,213,5.36,5381150931,140,46.5,5381150935,212,23.6,5381150929,56,Back,5381150933,141,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751463757,224,1,1,19,50,b3r6d8ydtmtjckam6pku9y400,1,51.4,5.9,2024-11-24T17:22:27.772Z,2024-11-24T17:22:29Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5381151087,213,0.92,5381151079,56,Center,5381151085,212,15.4,5381151081,140,60.3,5381151083,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751463773,225,1,1,19,52,b3r6d8ydtmtjckam6pku9y400,1,61.5,27.2,2024-11-24T17:22:29.708Z,2024-11-24T17:22:30Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5381151129,212,7.7,5381151123,56,Center,5381151133,213,2.72,5381151125,140,54.8,5381151127,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751463827,226,1,1,19,53,b3r6d8ydtmtjckam6pku9y400,1,54.3,31.9,2024-11-24T17:22:30.652Z,2024-11-24T17:22:46Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381151413,141,10.6,5381151419,1,,5381151407,155,,5381151415,212,46.5,5381151411,140,96.4,5381151409,56,Right,5381151417,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751463853,227,3,1,19,57,b3r6d8ydtmtjckam6pku9y400,0,96.4,10.1,2024-11-24T17:22:34.595Z,2024-11-24T19:57:42Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5381794163,465,,5381151585,56,Right,5381151587,286,,5381152463,233,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751463923,160,7,1,19,57,anga7587r1zv4ey71ge9zxol3,1,3.6,89.9,2024-11-24T17:22:34.596Z,2024-11-24T20:44:18Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381963139,178,,5381794601,385,,5381152021,285,,5381152019,56,Back,5381152487,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751578003,789,61,1,19,59,anga7587r1zv4ey71ge9zxol3,0,3.6,88.2,2024-11-24T17:22:36.535Z,2024-11-24T19:58:08Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381795481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751463929,161,6,1,20,1,anga7587r1zv4ey71ge9zxol3,0,1.6,91.8,2024-11-24T17:22:38.957Z,2024-11-24T19:57:53Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381152167,75,,5381152163,56,Back,5381163549,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751463865,228,6,1,20,1,b3r6d8ydtmtjckam6pku9y400,1,98.4,8.2,2024-11-24T17:22:38.957Z,2024-11-24T17:25:33Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5381151707,56,Right,5381163533,233,161,5381151709,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464323,229,1,1,20,39,b3r6d8ydtmtjckam6pku9y400,0,99.5,0.5,2024-11-24T17:23:16.877Z,2024-11-24T19:58:19Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381154231,223,,5381796119,72,,5381154227,6,,5381154237,141,36.2,5381154241,213,1.69,5381154233,56,Center,5381154229,155,,5381154239,212,24.5,5381154225,2,5381154235,140,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464387,162,12,1,20,41,anga7587r1zv4ey71ge9zxol3,1,4.2,67.2,2024-11-24T17:23:18.953Z,2024-11-24T19:58:26Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5381154607,141,64.5,5381154611,212,25.1,5381154613,213,6.21,5381154599,56,Back,5381154603,140,28.0,5381154637,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464405,230,1,1,20,47,b3r6d8ydtmtjckam6pku9y400,0,65.1,38.2,2024-11-24T17:23:25.277Z,2024-11-24T17:23:26Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5381154747,213,0.76,5381154745,212,12.5,5381154737,157,,5381154749,1,,5381154741,140,73.7,5381154743,141,50.9,5381154739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464437,163,1,1,20,48,anga7587r1zv4ey71ge9zxol3,1,25.0,44.3,2024-11-24T17:23:25.740Z,2024-11-24T19:59:22Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5381154909,157,,5381154917,212,16.6,5381154911,56,Back,5381154915,141,62.7,5381154919,213,0.85,5381154921,1,,5381154913,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464443,164,61,1,20,51,anga7587r1zv4ey71ge9zxol3,0,36.3,62.6,2024-11-24T17:23:28.499Z,2024-11-24T17:23:28Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5381154945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464461,231,44,1,20,52,b3r6d8ydtmtjckam6pku9y400,1,64.0,29.2,2024-11-24T17:23:29.452Z,2024-11-24T17:35:50Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381155021,56,Center,5381180433,233,219,5381155025,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751468437,219,44,1,20,52,anga7587r1zv4ey71ge9zxol3,0,36.0,70.8,2024-11-24T17:23:29.453Z,2024-11-24T17:35:51Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5381178541,285,,5381180445,233,231,5381178537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464465,232,1,1,20,52,b3r6d8ydtmtjckam6pku9y400,0,65.0,32.3,2024-11-24T17:23:30.028Z,2024-11-24T17:23:30Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381155057,141,34.7,5381155055,140,67.8,5381155061,213,0.51,5381155059,212,3.4,5381155051,3,,5381155053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464485,233,1,1,20,53,b3r6d8ydtmtjckam6pku9y400,0,66.7,35.6,2024-11-24T17:23:31.228Z,2024-11-24T19:59:54Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5381155179,236,,5381155161,213,5.61,5381155149,56,Center,5381155181,233,165,5381155151,140,68.9,5381155185,286,,5381155155,141,32.9,5381155159,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464491,165,74,1,20,53,anga7587r1zv4ey71ge9zxol3,1,32.8,63.3,2024-11-24T17:23:31.229Z,2024-11-24T17:35:47Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5381155175,56,Back,5381155177,285,,5381155191,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464521,234,1,1,20,56,b3r6d8ydtmtjckam6pku9y400,1,67.4,41.2,2024-11-24T17:23:33.693Z,2024-11-24T17:23:34Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5381155325,141,19.4,5381155323,140,71.0,5381155329,213,4.96,5381155327,212,15.3,5381155319,155,,5381155321,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464533,235,1,1,20,57,b3r6d8ydtmtjckam6pku9y400,1,71.0,19.1,2024-11-24T17:23:34.541Z,2024-11-24T17:23:36Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5381155411,140,76.1,5381155417,213,1.03,5381155409,56,Center,5381155407,3,,5381155413,141,32.2,5381155415,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464539,236,1,1,20,58,b3r6d8ydtmtjckam6pku9y400,1,76.0,32.9,2024-11-24T17:23:35.996Z,2024-11-24T17:23:36Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5381155465,140,80.2,5381155467,141,41.0,5381155471,213,0.90,5381155463,56,Center,5381155469,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464551,237,1,1,20,59,b3r6d8ydtmtjckam6pku9y400,0,80.2,41.0,2024-11-24T17:23:36.764Z,2024-11-24T17:54:34Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5381155529,213,5.62,5381155521,56,Center,5381155523,140,88.3,5381155527,212,10.8,5381155525,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464541,166,12,1,21,0,anga7587r1zv4ey71ge9zxol3,1,14.7,64.8,2024-11-24T17:23:37.916Z,2024-11-24T20:00:20Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5381802213,213,4.54,5381155475,56,Back,5381802207,140,13.4,5381802211,212,8.0,5381802209,141,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464577,168,43,1,21,1,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-24T17:23:38.798Z,2024-11-24T17:24:05Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381155641,347,0,5381155639,56,Back,5381155789,233,238,5381157415,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464571,167,12,1,21,1,anga7587r1zv4ey71ge9zxol3,1,14.4,57.5,2024-11-24T17:23:39.211Z,2024-11-24T20:00:19Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381155615,140,22.1,5381155617,141,97.7,5381155619,212,28.5,5381155613,56,Back,5381155621,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751464593,238,43,1,21,2,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-24T17:23:39.485Z,2024-11-24T17:26:04Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5381155733,56,Right,5381165479,144,5,5381155735,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
