id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2704588949,264,1,1,29,45,9qsmopgutr7ut5g6workk8w4i,1,56.3,30.6,2024-07-29T17:31:17.295Z,2024-07-29T17:31:21Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5124411375,56,Right,5124411377,140,71.2,5124411389,213,5.59,5124411381,141,11.4,5124411385,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704588959,265,3,1,29,49,9qsmopgutr7ut5g6workk8w4i,0,74.1,8.4,2024-07-29T17:31:20.943Z,2024-07-29T20:19:56Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5124411431,286,,5124411477,233,253,5124411429,56,Right,5124658807,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704588967,253,7,1,29,49,c165yjiny1qnmfdvefxvflnkc,1,25.9,91.6,2024-07-29T17:31:20.944Z,2024-07-29T20:19:57Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5124411459,285,,5124411457,56,Back,5124411461,233,265,5124658813,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589409,291,83,1,29,50,9qsmopgutr7ut5g6workk8w4i,0,75.1,9.8,2024-07-29T17:31:22.492Z,2024-07-29T17:34:10Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5124414111,399,32ohywx3gs0u6bqm4z59wxmmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704588975,266,83,1,29,51,9qsmopgutr7ut5g6workk8w4i,0,75.2,10.1,2024-07-29T17:31:23.359Z,2024-07-29T18:03:13Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5124411645,399,32ohywx3gs0u6bqm4z59wxmmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704594395,414,43,1,29,52,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-07-29T17:31:23.516Z,2024-07-29T20:20:42Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5124441967,399,32ohywx3gs0u6bqm4z59wxmmt,5124659621,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704594411,415,83,1,29,53,9qsmopgutr7ut5g6workk8w4i,0,67.7,2.3,2024-07-29T17:31:24.516Z,2024-07-29T18:02:46Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5124442011,399,32ohywx3gs0u6bqm4z59wxmmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704588973,255,50,1,29,53,c165yjiny1qnmfdvefxvflnkc,1,26.5,95.3,2024-07-29T17:31:25.291Z,2024-07-29T18:03:13Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5124442607,233,416,5124411483,285,,5124411481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704594517,416,7,1,29,53,9qsmopgutr7ut5g6workk8w4i,1,73.5,4.7,2024-07-29T17:31:25.292Z,2024-07-29T20:20:08Z,17e766t2zpr5pmshhww0iu4us,O. Schwartau,,,5124659033,384,,5124442569,56,Right,5124442579,233,255,5124442571,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704588995,267,4,1,29,56,9qsmopgutr7ut5g6workk8w4i,1,73.1,7.2,2024-07-29T17:31:28.188Z,2024-07-29T19:16:41Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5124411661,56,Right,5124411667,233,256,5124411665,286,,5124426965,13,,5124426967,152,,5124426969,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704588985,256,4,1,29,56,c165yjiny1qnmfdvefxvflnkc,0,26.9,92.8,2024-07-29T17:31:28.189Z,2024-07-29T17:31:48Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5124411855,152,,5124411857,265,,5124411635,56,Back,5124411639,285,,5124411853,13,,5124411671,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589079,268,1,1,30,40,9qsmopgutr7ut5g6workk8w4i,0,74.5,5.9,2024-07-29T17:32:11.585Z,2024-07-29T20:20:53Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5124412137,2,,5124412149,141,54.5,5124412153,213,1.19,5124659791,224,,5124412143,241,,5124659793,20,,5124412155,1,,5124412151,212,35.6,5124412139,5,5124412147,140,5124412141,155,5124412145,56,,,Center,,,,,,87.1,,,,,,,,,,,,,,,,,,,,,,
2704589083,257,12,1,30,41,c165yjiny1qnmfdvefxvflnkc,1,10.1,41.2,2024-07-29T17:32:12.523Z,2024-07-29T17:32:15Z,ejeagwkwh1ijuwgfpiya8cel1,D. Kolinger,,,5124412181,15,,5124412179,213,5.35,5124412171,56,Back,5124412177,212,28.6,5124412175,141,7.3,5124412173,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589091,269,1,1,30,47,9qsmopgutr7ut5g6workk8w4i,1,72.7,93.9,2024-07-29T17:32:18.625Z,2024-07-29T18:03:32Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5124412221,213,5.34,5124412219,212,11.4,5124412213,56,Left,5124412217,141,80.3,5124412215,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589111,270,1,1,30,49,9qsmopgutr7ut5g6workk8w4i,1,80.1,78.4,2024-07-29T17:32:21.008Z,2024-07-29T18:03:42Z,17e766t2zpr5pmshhww0iu4us,O. Schwartau,1.0,,5124412497,210,13,5124412327,213,4.02,5124412325,212,6.6,5124412321,140,76.1,5124412319,56,Center,5124443261,156,,5124412323,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589097,258,45,1,30,50,c165yjiny1qnmfdvefxvflnkc,0,26.3,40.5,2024-07-29T17:32:21.884Z,2024-07-29T17:32:46Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5124412671,233,273,5124412257,56,Back,5124412259,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589167,273,3,1,30,50,9qsmopgutr7ut5g6workk8w4i,1,73.7,59.5,2024-07-29T17:32:21.884Z,2024-07-29T20:21:20Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5124660203,464,,5124412653,233,258,5124412649,286,,5124412647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589115,271,13,1,30,51,9qsmopgutr7ut5g6workk8w4i,1,73.2,54.9,2024-07-29T17:32:23.241Z,2024-07-29T20:21:31Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5124412513,103,68.1,5124412503,81,,5124412411,20,,5124412519,231,50.2,5124412505,29,,5124412507,55,270,5124412341,18,,5124412501,24,,5124412345,56,5124412517,230,5124412511,102,5124412515,215,Center,37.8,,,,,,,98.4,,,,,,,,,,,,,,,,,,,,,,
2704589105,259,5,1,30,52,c165yjiny1qnmfdvefxvflnkc,1,-1.1,58.5,2024-07-29T17:32:23.820Z,2024-07-29T17:32:26Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5124412379,233,272,5124412313,346,,5124412311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589117,272,5,1,30,52,9qsmopgutr7ut5g6workk8w4i,0,101.1,41.5,2024-07-29T17:32:23.820Z,2024-07-29T17:34:03Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5124412387,233,259,5124412365,346,,5124412363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589177,260,1,1,31,16,c165yjiny1qnmfdvefxvflnkc,0,5.0,63.0,2024-07-29T17:32:47.725Z,2024-07-29T20:21:50Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5124412723,141,100.0,5124660639,189,,5124412731,74,,5124412719,56,Left,5124412727,213,0.37,5124412725,212,73.0,5124412721,140,69.9,5124412729,1,,5124412717,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589181,261,5,1,31,17,c165yjiny1qnmfdvefxvflnkc,0,71.8,101.5,2024-07-29T17:32:49.160Z,2024-07-29T17:32:53Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5124412733,56,Left,5124412735,347,,5124412811,233,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589189,274,5,1,31,17,9qsmopgutr7ut5g6workk8w4i,1,28.2,-1.5,2024-07-29T17:32:49.160Z,2024-07-29T17:34:03Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5124412783,347,,5124412785,233,261,5124412781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589197,275,1,1,31,20,9qsmopgutr7ut5g6workk8w4i,1,22.9,0.0,2024-07-29T17:32:52.306Z,2024-07-29T17:32:56Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5124412833,56,Back,5124412843,1,,5124412831,107,,5124412835,140,9.8,5124412837,141,32.1,5124412839,212,26.6,5124412841,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589205,276,1,1,31,24,9qsmopgutr7ut5g6workk8w4i,1,14.4,37.6,2024-07-29T17:32:55.874Z,2024-07-29T17:32:57Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5124412877,140,21.5,5124412875,56,Back,5124412879,141,29.8,5124412883,213,5.66,5124412881,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589217,277,1,1,31,25,9qsmopgutr7ut5g6workk8w4i,1,21.5,29.8,2024-07-29T17:32:57.282Z,2024-07-29T17:32:59Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5124412929,212,11.1,5124412927,141,45.1,5124412925,140,17.9,5124412923,56,Back,5124412931,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589225,278,1,1,31,27,9qsmopgutr7ut5g6workk8w4i,1,18.1,46.0,2024-07-29T17:32:59.250Z,2024-07-29T17:33:08Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5124412963,140,19.0,5124412961,56,Back,5124412967,212,12.5,5124412965,141,27.6,5124412969,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589241,279,1,1,31,31,9qsmopgutr7ut5g6workk8w4i,1,26.9,23.3,2024-07-29T17:33:02.706Z,2024-07-29T17:33:06Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5124413041,213,4.82,5124413037,141,7.1,5124413035,140,28.0,5124413033,56,Back,5124413039,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589249,280,1,1,31,34,9qsmopgutr7ut5g6workk8w4i,1,28.0,7.1,2024-07-29T17:33:06.242Z,2024-07-29T17:33:08Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5124413101,212,28.8,5124413103,213,2.28,5124413099,141,39.2,5124413095,56,Back,5124413097,140,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589277,281,1,1,31,39,9qsmopgutr7ut5g6workk8w4i,1,13.4,43.1,2024-07-29T17:33:10.755Z,2024-07-29T17:33:12Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5124413261,212,9.3,5124413259,141,44.3,5124413257,140,22.2,5124413255,56,Back,5124413263,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589283,282,1,1,31,41,9qsmopgutr7ut5g6workk8w4i,1,22.2,44.3,2024-07-29T17:33:12.578Z,2024-07-29T17:33:13Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5124413291,213,2.90,5124413295,156,,5124413283,56,Back,5124413289,212,11.2,5124413285,140,11.8,5124413287,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589317,283,1,1,31,44,9qsmopgutr7ut5g6workk8w4i,1,14.6,52.2,2024-07-29T17:33:16.018Z,2024-07-29T17:33:22Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5124413473,56,Back,5124413481,213,5.25,5124413479,212,32.0,5124413475,140,30.1,5124413477,141,11.6,5124413471,155,,5124413483,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589341,284,1,1,31,51,9qsmopgutr7ut5g6workk8w4i,1,63.0,10.3,2024-07-29T17:33:22.579Z,2024-07-29T17:33:27Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5124413603,213,5.82,5124413599,141,4.6,5124413597,140,70.4,5124413595,56,Right,5124413601,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589343,285,3,1,31,52,9qsmopgutr7ut5g6workk8w4i,0,70.4,4.6,2024-07-29T17:33:24.011Z,2024-07-29T20:22:27Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5124413611,56,Right,5124413615,211,,5124413613,286,,5124661193,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589363,262,12,1,31,54,c165yjiny1qnmfdvefxvflnkc,1,27.9,89.6,2024-07-29T17:33:26.077Z,2024-07-29T17:33:36Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5124413753,56,Back,5124413757,141,91.2,5124413755,140,41.3,5124413759,212,14.1,5124413761,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589349,286,1,1,31,56,9qsmopgutr7ut5g6workk8w4i,1,68.5,5.5,2024-07-29T17:33:28.275Z,2024-07-29T17:33:29Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5124413661,212,11.9,5124413659,141,22.4,5124413655,56,Center,5124413657,140,65.7,5124413663,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589355,287,1,1,31,58,9qsmopgutr7ut5g6workk8w4i,1,65.1,25.2,2024-07-29T17:33:29.780Z,2024-07-29T17:33:33Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5124413683,212,23.6,5124413677,56,Center,5124413679,140,57.8,5124413685,213,1.90,5124413681,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589367,288,1,1,32,3,9qsmopgutr7ut5g6workk8w4i,1,68.0,65.7,2024-07-29T17:33:35.107Z,2024-07-29T17:33:46Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,1.0,,5124413775,140,89.1,5124413777,141,52.2,5124413771,155,,5124413779,212,24.0,5124413845,210,13,5124413847,154,,5124413773,56,Center,5124413781,213,5.89,5124413813,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589369,289,13,1,32,5,9qsmopgutr7ut5g6workk8w4i,1,91.8,50.9,2024-07-29T17:33:36.755Z,2024-07-29T20:22:57Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5124413787,22,,5124413863,214,,5124413871,231,50.9,5124413869,230,97.5,5124413855,55,288,5124413851,29,,5124413789,17,,5124413853,154,,5124413849,75,5124413867,328,5124413865,108,5124413861,103,,,4.2,5124413817,20,,5124413791,56,,Center,5124413859,102,,,,34.8,,,,,,,,,,,,,,,
2704589365,263,5,1,32,5,c165yjiny1qnmfdvefxvflnkc,1,-0.9,71.7,2024-07-29T17:33:36.846Z,2024-07-29T17:33:39Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5124413763,56,Back,5124413765,346,,5124413803,233,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589371,290,5,1,32,5,9qsmopgutr7ut5g6workk8w4i,0,100.9,28.3,2024-07-29T17:33:36.846Z,2024-07-29T17:34:04Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5124413799,56,Center,5124413801,346,,5124413807,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589425,266,1,1,32,35,c165yjiny1qnmfdvefxvflnkc,1,5.0,63.0,2024-07-29T17:34:07.455Z,2024-07-29T17:34:12Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5124414155,1,,5124414151,212,57.4,5124414159,74,,5124414145,56,Left,5124414147,140,56.8,5124414149,141,90.2,5124414153,213,0.33,5124414143,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589429,267,1,1,32,41,c165yjiny1qnmfdvefxvflnkc,1,56.8,90.2,2024-07-29T17:34:12.527Z,2024-07-29T17:34:13Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5124414179,140,71.2,5124414175,168,,5124414177,56,Left,5124414183,212,15.5,5124414173,3,,5124414181,141,95.4,5124414185,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589433,268,1,1,32,42,c165yjiny1qnmfdvefxvflnkc,0,71.2,95.4,2024-07-29T17:34:13.775Z,2024-07-29T17:34:15Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5124414213,212,15.2,5124414209,140,70.8,5124414211,141,73.0,5124414215,213,4.68,5124414207,56,Center,5124414205,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589439,293,1,1,32,44,9qsmopgutr7ut5g6workk8w4i,1,31.7,45.8,2024-07-29T17:34:16.388Z,2024-07-29T17:34:17Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5124414233,141,50.4,5124414231,140,24.8,5124414237,213,2.73,5124414235,212,7.9,5124414229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589449,294,1,1,32,45,9qsmopgutr7ut5g6workk8w4i,1,24.8,50.4,2024-07-29T17:34:17.461Z,2024-07-29T17:34:21Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5124414289,56,Back,5124414293,141,76.1,5124414291,140,27.9,5124414297,213,1.39,5124414295,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589455,295,1,1,32,49,9qsmopgutr7ut5g6workk8w4i,0,27.3,75.6,2024-07-29T17:34:21.493Z,2024-07-29T17:34:23Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5124414321,140,37.3,5124414327,213,5.54,5124414325,212,14.3,5124414319,56,Back,5124414323,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589463,269,1,1,32,52,c165yjiny1qnmfdvefxvflnkc,0,62.6,39.5,2024-07-29T17:34:23.984Z,2024-07-29T17:34:25Z,ejeagwkwh1ijuwgfpiya8cel1,D. Kolinger,,,5124414361,213,6.17,5124414363,1,,5124414359,212,13.2,5124414357,141,37.4,5124414355,140,75.1,5124414351,157,,5124414353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589485,296,1,1,32,53,9qsmopgutr7ut5g6workk8w4i,1,29.2,71.4,2024-07-29T17:34:25.429Z,2024-07-29T17:41:02Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5124414439,3,,5124414443,140,46.4,5124414445,141,75.0,5124414447,212,18.2,5124414441,56,Back,5124414449,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589489,297,43,1,32,55,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-07-29T17:34:27.423Z,2024-07-29T17:40:57Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5124420923,144,44,5124414477,233,270,5124414463,285,0,5124414461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589475,270,43,1,32,55,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-07-29T17:34:27.424Z,2024-07-29T17:44:33Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5124414409,286,0,5124414407,56,Center,5124424421,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589507,298,43,1,32,56,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-07-29T17:34:28.077Z,2024-07-29T17:40:59Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5124414551,212,5.9,5124414547,140,41.8,5124414545,56,Back,5124414541,3,0,5124420947,144,1,5124414549,141,78.5,5124414553,213,0.54,5124414543,168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589497,271,45,1,32,58,c165yjiny1qnmfdvefxvflnkc,0,58.0,25.8,2024-07-29T17:34:30.303Z,2024-07-29T17:34:37Z,ejeagwkwh1ijuwgfpiya8cel1,D. Kolinger,,,5124414493,285,,5124414491,56,Center,5124414613,233,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589519,299,3,1,32,58,9qsmopgutr7ut5g6workk8w4i,1,42.0,74.2,2024-07-29T17:34:30.303Z,2024-07-29T20:23:38Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5124414601,56,Back,5124414607,233,271,5124414603,286,,5124662149,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589503,272,45,1,33,0,c165yjiny1qnmfdvefxvflnkc,0,54.0,34.6,2024-07-29T17:34:31.830Z,2024-07-29T17:35:00Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5124414911,56,Center,5124414913,285,,5124414919,233,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589573,301,3,1,33,0,9qsmopgutr7ut5g6workk8w4i,1,46.0,65.4,2024-07-29T17:34:31.830Z,2024-07-29T20:23:42Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5124662249,464,,5124414915,233,272,5124414885,286,,5124414883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589521,300,4,1,33,3,9qsmopgutr7ut5g6workk8w4i,1,41.2,75.8,2024-07-29T17:34:34.830Z,2024-07-29T17:34:38Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5124414617,13,,5124414625,286,,5124414619,56,Back,5124414621,152,,5124414623,265,,5124414631,233,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589511,273,4,1,33,3,c165yjiny1qnmfdvefxvflnkc,0,58.8,24.2,2024-07-29T17:34:34.831Z,2024-07-29T17:34:52Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5124414853,55,274,5124414581,56,Center,5124414587,285,,5124414585,265,,5124414579,13,,5124414637,233,300,5124414583,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589525,274,17,1,33,7,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-07-29T17:34:38.960Z,2024-07-29T17:34:51Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5124414829,31,,5124414835,55,273,5124414831,392,,5124414833,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589605,302,1,1,33,45,9qsmopgutr7ut5g6workk8w4i,1,41.4,79.9,2024-07-29T17:35:17.319Z,2024-07-29T17:35:18Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5124415083,152,,5124415091,212,18.3,5124415089,141,96.0,5124415087,140,55.4,5124415085,56,Left,5124415081,5,,5124415093,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589611,303,1,1,33,46,9qsmopgutr7ut5g6workk8w4i,1,55.4,96.0,2024-07-29T17:35:18.311Z,2024-07-29T17:35:21Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5124415129,56,Back,5124415133,141,83.3,5124415131,140,39.3,5124415137,213,3.61,5124415135,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589617,304,1,1,33,49,9qsmopgutr7ut5g6workk8w4i,1,37.5,70.6,2024-07-29T17:35:21.255Z,2024-07-29T17:35:24Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5124415159,212,16.5,5124415155,140,33.3,5124415157,141,47.2,5124415153,56,Back,5124415161,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704589625,305,1,1,33,53,9qsmopgutr7ut5g6workk8w4i,1,36.4,31.6,2024-07-29T17:35:24.743Z,2024-07-29T17:35:29Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5124415213,140,55.7,5124415217,212,25.6,5124415215,141,8.5,5124415211,56,Right,5124415219,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
