id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2742854785,260,61,1,29,43,aljua8crr0vkwit0j3m59jw9j,1,7.5,62.4,2024-11-02T16:31:12.142Z,2024-11-02T17:12:54Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334204811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742854793,218,13,1,29,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,90.8,42.1,2024-11-02T16:31:13.316Z,2024-11-02T21:03:31Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5334440417,328,,5334440381,25,,5334440403,103,66.7,5334440425,231,46.6,5334204867,17,,5334440409,214,,5334204869,56,Center,5334548975,391,,5334440385,74,,5334440383,20,,5334440423,230,97.2,5334440399,102,45.0,5334548977,458,,,,,,,,,,,,,,,,,,,,,,,
2742854829,219,5,1,29,45,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.1,45.8,2024-11-02T16:31:13.990Z,2024-11-02T18:05:22Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5334205033,56,Center,5334272729,233,261,5334205035,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742854809,261,5,1,29,45,aljua8crr0vkwit0j3m59jw9j,1,-1.1,54.2,2024-11-02T16:31:13.990Z,2024-11-02T16:37:37Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334273165,233,219,5334271883,346,,5334204943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742855283,262,1,1,29,59,aljua8crr0vkwit0j3m59jw9j,1,3.7,55.1,2024-11-02T16:31:27.909Z,2024-11-02T21:04:51Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5334207491,213,5.11,5334207485,140,14.4,5334275793,124,,5334207487,141,15.9,5334207489,212,28.9,5335816837,189,,5334207483,56,Back,5334275795,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742855439,263,1,1,30,1,aljua8crr0vkwit0j3m59jw9j,1,14.4,15.9,2024-11-02T16:31:29.573Z,2024-11-02T16:31:36Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5334208359,1,,5334208353,141,24.0,5334208351,140,48.7,5334208355,212,36.4,5334208349,56,Back,5334208357,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742855551,264,1,1,30,7,aljua8crr0vkwit0j3m59jw9j,1,67.2,12.3,2024-11-02T16:31:36.150Z,2024-11-02T16:31:39Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5334208877,213,0.69,5334208875,212,27.3,5334208873,141,37.9,5334208871,140,87.2,5334208869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742855567,265,1,1,30,9,aljua8crr0vkwit0j3m59jw9j,0,89.2,30.9,2024-11-02T16:31:37.606Z,2024-11-02T21:05:15Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5334208965,141,46.8,5334208969,213,1.31,5334208961,56,Center,5334208967,212,11.2,5334208963,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742855625,220,12,1,30,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.4,53.8,2024-11-02T16:31:39.419Z,2024-11-02T21:05:19Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5334209337,56,Back,5334209345,212,11.5,5334209349,213,2.47,5334209415,167,,5334209339,140,0.0,5334209341,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742855631,221,6,1,30,11,9w3sjm5ml4sjr2v81oxzdrt8v,0,11.2,54.9,2024-11-02T16:31:40.181Z,2024-11-02T21:05:41Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5334210153,56,Back,5334270623,233,266,5334210159,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742856493,266,6,1,30,11,aljua8crr0vkwit0j3m59jw9j,1,88.8,45.1,2024-11-02T16:31:40.181Z,2024-11-02T21:05:22Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5334270497,233,221,5334214201,56,Center,5334214203,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742856717,267,1,1,30,46,aljua8crr0vkwit0j3m59jw9j,0,99.5,0.5,2024-11-02T16:32:14.870Z,2024-11-02T21:05:29Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5334215199,223,,5334215207,212,30.3,5334215193,2,,5334215205,141,44.6,5334215195,6,,5334215203,140,95.6,5334215201,56,Center,5334215197,155,,5334215209,213,1.71,5335820373,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742856789,222,12,1,30,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.8,58.4,2024-11-02T16:32:17.195Z,2024-11-02T17:14:21Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5334215607,141,71.7,5334215603,56,Back,5334215611,213,0.28,5334215609,212,32.6,5334215605,140,33.6,5334215667,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742856873,224,1,1,30,52,9w3sjm5ml4sjr2v81oxzdrt8v,0,33.8,70.8,2024-11-02T16:32:20.459Z,2024-11-02T16:32:21Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5334216055,141,52.8,5334216067,213,5.84,5334216035,56,Center,5334216061,212,28.5,5334216043,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742857001,268,8,1,30,54,aljua8crr0vkwit0j3m59jw9j,1,49.8,51.3,2024-11-02T16:32:22.551Z,2024-11-02T21:05:55Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5335822969,384,,5334216837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742857187,270,1,1,31,0,aljua8crr0vkwit0j3m59jw9j,1,18.4,49.3,2024-11-02T16:32:28.982Z,2024-11-02T16:32:31Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5334217815,141,56.0,5334217839,212,12.3,5334217843,213,0.38,5334217813,140,29.3,5334217811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742857365,271,1,1,31,2,aljua8crr0vkwit0j3m59jw9j,1,29.3,56.0,2024-11-02T16:32:31.349Z,2024-11-02T16:32:36Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5334218865,56,Back,5334218875,213,5.38,5334218869,140,38.7,5334218871,141,37.6,5334218873,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742857419,272,1,1,31,8,aljua8crr0vkwit0j3m59jw9j,1,39.3,35.5,2024-11-02T16:32:36.501Z,2024-11-02T16:32:38Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5334219167,213,4.90,5334219165,212,17.6,5334219159,56,Back,5334219163,141,10.1,5334219161,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742857539,273,1,1,31,9,aljua8crr0vkwit0j3m59jw9j,1,42.4,10.1,2024-11-02T16:32:37.957Z,2024-11-02T16:32:41Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5334219841,212,12.0,5334219835,140,34.8,5334219829,56,Back,5334219845,213,2.30,5334219839,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742857619,274,1,1,31,13,aljua8crr0vkwit0j3m59jw9j,1,36.1,26.4,2024-11-02T16:32:41.526Z,2024-11-02T16:32:44Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5334220351,140,33.5,5334220349,56,Back,5334220355,141,59.7,5334220361,213,1.69,5334220357,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742857671,275,1,1,31,16,aljua8crr0vkwit0j3m59jw9j,1,38.6,62.7,2024-11-02T16:32:44.662Z,2024-11-02T16:32:46Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334220653,56,Back,5334220659,212,16.5,5334220661,213,4.06,5334220657,141,43.4,5334220655,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742857905,276,1,1,31,18,aljua8crr0vkwit0j3m59jw9j,1,29.0,44.0,2024-11-02T16:32:46.741Z,2024-11-02T16:32:53Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5334221885,140,35.7,5334221893,213,1.04,5334221887,141,61.7,5334221889,212,13.9,5334221883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742858017,277,1,1,31,24,aljua8crr0vkwit0j3m59jw9j,1,55.1,81.7,2024-11-02T16:32:52.933Z,2024-11-02T16:32:55Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334222413,212,7.6,5334222417,213,5.90,5334222411,141,77.5,5334222407,56,Center,5334222409,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742858117,278,4,1,31,28,aljua8crr0vkwit0j3m59jw9j,1,71.6,73.4,2024-11-02T16:32:57.366Z,2024-11-02T21:07:07Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5334223129,286,,5334223261,233,225,5334223121,13,,5334223123,294,,5334223125,56,Center,5334223127,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742858141,225,4,1,31,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,28.4,26.6,2024-11-02T16:32:57.367Z,2024-11-02T16:55:20Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5334223805,233,278,5334223561,294,,5334223157,13,,5334223161,152,,5334223159,56,Back,5334223165,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742858595,279,1,1,31,39,aljua8crr0vkwit0j3m59jw9j,1,62.0,76.7,2024-11-02T16:33:07.838Z,2024-11-02T21:07:19Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5334225547,213,3.51,5334225539,140,44.6,5335830965,189,,5334225531,5,,5334225543,212,19.6,5334225541,141,66.2,5334225535,152,,5334225537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742858637,280,1,1,31,41,aljua8crr0vkwit0j3m59jw9j,1,44.7,68.1,2024-11-02T16:33:09.813Z,2024-11-02T21:07:31Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5335832505,189,,5334225763,212,26.6,5334225761,141,30.9,5334225757,56,Center,5334225765,213,5.02,5334225759,140,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742858671,281,1,1,31,44,aljua8crr0vkwit0j3m59jw9j,1,52.6,29.1,2024-11-02T16:33:13.030Z,2024-11-02T21:07:42Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5334225945,213,5.08,5334225925,140,57.5,5334225919,56,Right,5334225935,141,9.7,5334225941,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742858731,282,1,1,31,45,aljua8crr0vkwit0j3m59jw9j,1,57.5,9.7,2024-11-02T16:33:14.038Z,2024-11-02T16:33:15Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5334226221,140,47.7,5334226227,213,2.35,5334226223,141,24.9,5334226225,212,14.6,5334226219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742858995,283,1,1,31,46,aljua8crr0vkwit0j3m59jw9j,1,47.0,27.1,2024-11-02T16:33:15.350Z,2024-11-02T16:33:23Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5334227527,212,26.5,5334227525,141,66.1,5334227523,140,46.4,5334227521,56,Back,5334227529,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742859085,284,1,1,31,54,aljua8crr0vkwit0j3m59jw9j,1,65.6,82.9,2024-11-02T16:33:22.949Z,2024-11-02T16:33:25Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334228069,212,11.3,5334228063,56,Center,5334228071,213,5.72,5334228065,140,74.7,5334228067,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742859181,285,1,1,31,57,aljua8crr0vkwit0j3m59jw9j,0,77.8,75.1,2024-11-02T16:33:25.430Z,2024-11-02T16:33:28Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5334228547,56,Center,5334228551,141,75.4,5334228553,212,24.8,5334228549,140,100.0,5334228555,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742859265,226,5,1,31,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.4,28.2,2024-11-02T16:33:28.162Z,2024-11-02T18:05:22Z,3aoh34sqan7y34c2qa1d6xkyy,Noah Shamoun,,,5334229027,346,,5334229087,233,286,5334229025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742859191,286,5,1,31,59,aljua8crr0vkwit0j3m59jw9j,0,101.4,71.8,2024-11-02T16:33:28.162Z,2024-11-02T16:33:33Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5334228603,56,Center,5334229131,233,226,5334228605,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742859607,227,43,1,32,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-02T16:33:41.532Z,2024-11-02T21:08:21Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5335836879,189,0,5334230887,124,0,5334230901,237,0,5334230891,140,3.2,5334230893,141,47.3,5335837921,144,1,5334230895,212,9.0,5334230897,213,4.49,5334230889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742859623,228,1,1,32,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.3,47.2,2024-11-02T16:33:42.892Z,2024-11-02T21:08:34Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5334230997,140,7.3,5334231003,213,1.24,5334231001,212,9.8,5334230995,56,Back,5335836981,189,,5335838979,237,,5335838977,124,,5334230999,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742859685,229,43,1,32,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-02T16:33:43.804Z,2024-11-02T21:08:26Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5334231335,141,57.6,5334231329,56,Back,5334231337,212,15.9,5334231339,213,1.50,5334231333,140,7.4,5335838567,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742859721,230,1,1,32,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,6.7,57.5,2024-11-02T16:33:45.388Z,2024-11-02T21:08:42Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5334231489,213,5.07,5334231481,56,Back,5334231483,140,14.8,5334231485,141,24.4,5334231487,212,24.1,5334231479,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742859775,231,1,1,32,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.4,28.4,2024-11-02T16:33:46.300Z,2024-11-02T21:08:57Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5334231747,212,18.8,5334231743,140,19.5,5334231741,56,Back,5335841783,155,,5334231745,141,3.7,5334231749,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742859863,232,1,1,32,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.1,4.7,2024-11-02T16:33:47.788Z,2024-11-02T17:15:01Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5334232235,212,23.6,5334232229,56,Back,5334232231,140,35.9,5334232237,213,1.17,5334232233,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742859927,233,1,1,32,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.3,41.5,2024-11-02T16:33:50.907Z,2024-11-02T17:16:21Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5334232589,213,5.85,5334232581,56,Right,5334232583,140,76.0,5334232591,1,,5334232585,141,15.2,5334232587,212,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860247,234,1,1,32,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,85.5,20.4,2024-11-02T16:33:57.660Z,2024-11-02T16:34:01Z,3aoh34sqan7y34c2qa1d6xkyy,Noah Shamoun,,,5334234349,140,79.5,5334234359,213,3.97,5334234353,212,9.3,5334234351,141,10.4,5334234347,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860297,235,1,1,32,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,87.8,15.8,2024-11-02T16:34:01.052Z,2024-11-02T16:34:02Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5334234637,56,Center,5334234663,213,2.63,5334234657,212,8.3,5334234647,140,80.9,5334234653,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860341,236,1,1,32,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,80.9,21.8,2024-11-02T16:34:02.444Z,2024-11-02T16:34:03Z,3aoh34sqan7y34c2qa1d6xkyy,Noah Shamoun,,,5334234877,141,29.4,5334234885,213,1.73,5334234873,140,80.1,5334234881,212,5.2,5334234869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860397,237,1,1,32,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,80.1,29.4,2024-11-02T16:34:03.692Z,2024-11-02T16:34:05Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5334235189,56,Center,5334235193,140,87.1,5334235201,213,0.23,5334235199,212,7.5,5334235195,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860421,238,43,1,32,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-02T16:34:05.564Z,2024-11-02T17:16:46Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5334571499,144,61,5334235293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860461,239,1,1,32,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,87.8,36.4,2024-11-02T16:34:06.870Z,2024-11-02T17:16:35Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5334570353,213,2.62,5334570351,212,1.1,5334570447,286,,5334570347,140,86.9,5334235533,56,Center,5334570441,236,,5334570443,233,287,5334570349,141,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860445,287,74,1,32,38,aljua8crr0vkwit0j3m59jw9j,1,10.5,65.1,2024-11-02T16:34:06.871Z,2024-11-02T17:16:48Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5334235441,285,,5334570473,233,239,5334235439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860515,288,61,1,32,39,aljua8crr0vkwit0j3m59jw9j,1,14.7,69.1,2024-11-02T16:34:07.590Z,2024-11-02T17:17:03Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5334235783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860561,240,1,1,32,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,85.8,30.3,2024-11-02T16:34:09.332Z,2024-11-02T17:16:44Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5334235993,56,Center,5334235997,140,80.8,5334236009,213,2.21,5334236005,212,8.8,5334236001,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742923725,597,83,1,32,41,aljua8crr0vkwit0j3m59jw9j,0,19.7,59.5,2024-11-02T16:34:10.181Z,2024-11-02T17:18:38Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5334580605,399,6w9yjs87tue7noq71ftksxez8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860583,241,61,1,32,42,9w3sjm5ml4sjr2v81oxzdrt8v,0,80.8,40.6,2024-11-02T16:34:10.675Z,2024-11-02T17:18:36Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5334236075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860753,289,1,1,32,43,aljua8crr0vkwit0j3m59jw9j,1,18.5,55.4,2024-11-02T16:34:11.950Z,2024-11-02T17:18:59Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334236801,213,5.54,5334236799,212,18.9,5334236793,56,Back,5334236795,140,31.8,5334236797,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860683,242,45,1,32,44,9w3sjm5ml4sjr2v81oxzdrt8v,0,70.6,52.4,2024-11-02T16:34:12.716Z,2024-11-02T17:59:06Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5334236527,56,Center,5334237191,233,290,5334236529,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860777,290,3,1,32,44,aljua8crr0vkwit0j3m59jw9j,1,29.4,47.6,2024-11-02T16:34:12.716Z,2024-11-02T21:09:35Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5334236887,56,Back,5334237131,233,242,5334236889,285,,5335846299,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860863,292,1,1,32,46,aljua8crr0vkwit0j3m59jw9j,0,30.9,41.1,2024-11-02T16:34:15.029Z,2024-11-02T17:19:34Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5334237307,141,27.4,5334237303,56,Back,5334237313,213,5.71,5334237309,212,17.1,5334237305,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742926083,461,8,1,32,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.3,79.5,2024-11-02T16:34:16.244Z,2024-11-02T21:09:44Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5334589767,56,Left,5335847235,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860891,243,12,1,32,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.3,77.6,2024-11-02T16:34:16.732Z,2024-11-02T16:34:18Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5334237475,56,Back,5334237481,140,43.9,5334237485,141,100.0,5334237489,212,18.5,5334237491,213,1.06,5334237645,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742860913,244,5,1,32,49,9w3sjm5ml4sjr2v81oxzdrt8v,0,45.2,101.6,2024-11-02T16:34:17.469Z,2024-11-02T18:05:23Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5334237573,56,Back,5334237575,347,,5334274015,233,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742861299,293,5,1,32,49,aljua8crr0vkwit0j3m59jw9j,1,54.8,-1.6,2024-11-02T16:34:17.469Z,2024-11-02T18:05:23Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5334239545,347,,5334239543,56,Right,5334273917,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742861399,294,1,1,33,1,aljua8crr0vkwit0j3m59jw9j,1,56.4,0.0,2024-11-02T16:34:30.102Z,2024-11-02T17:20:10Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5334240113,107,,5334240123,141,7.2,5334590573,189,,5334240119,140,53.0,5334240117,56,Right,5334240131,213,2.10,5334240127,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742861421,295,1,1,33,4,aljua8crr0vkwit0j3m59jw9j,1,39.0,24.1,2024-11-02T16:34:32.806Z,2024-11-02T21:10:50Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5334240237,212,17.3,5334240233,140,49.5,5334240231,56,Back,5334240239,213,5.40,5334240235,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742861527,296,1,1,33,5,aljua8crr0vkwit0j3m59jw9j,1,52.6,2.9,2024-11-02T16:34:33.558Z,2024-11-02T21:10:57Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5334240871,56,Back,5334240873,140,40.6,5334240877,212,12.9,5334240883,213,2.93,5334240875,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742861645,297,1,1,33,8,aljua8crr0vkwit0j3m59jw9j,1,46.7,25.3,2024-11-02T16:34:36.694Z,2024-11-02T17:20:56Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5334241559,141,56.0,5334241561,212,21.0,5334241563,213,1.68,5334241557,140,44.6,5334241555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
