id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2731531203,312,1,1,20,51,77tfx9me4aaqhzv78bmgsy9bg,1,64.7,27.7,2024-10-06T12:22:45.777Z,2024-10-06T12:22:46Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272278205,140,65.6,5272278207,141,42.5,5272278211,213,1.48,5272278203,56,Center,5272278209,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531227,313,1,1,20,52,77tfx9me4aaqhzv78bmgsy9bg,1,65.2,42.2,2024-10-06T12:22:46.673Z,2024-10-06T12:22:49Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272278375,56,Center,5272278379,141,61.7,5272278383,213,1.39,5272278377,140,67.5,5272278381,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531241,314,1,1,20,54,77tfx9me4aaqhzv78bmgsy9bg,1,67.7,63.3,2024-10-06T12:22:49.154Z,2024-10-06T12:22:50Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272278461,212,5.6,5272278455,56,Center,5272278459,141,70.2,5272278457,140,70.6,5272278463,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531263,315,1,1,20,55,77tfx9me4aaqhzv78bmgsy9bg,1,70.6,69.5,2024-10-06T12:22:50.273Z,2024-10-06T12:22:53Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5272278605,213,3.51,5272278603,212,10.5,5272278597,56,Center,5272278599,140,61.3,5272278601,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531279,316,1,1,20,58,77tfx9me4aaqhzv78bmgsy9bg,1,64.7,61.7,2024-10-06T12:22:52.912Z,2024-10-06T12:22:54Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272278731,212,16.7,5272278727,140,63.2,5272278729,141,37.3,5272278725,56,Center,5272278733,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531299,317,1,1,21,0,77tfx9me4aaqhzv78bmgsy9bg,1,63.3,36.2,2024-10-06T12:22:54.833Z,2024-10-06T12:22:56Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272278851,141,27.2,5272278847,56,Center,5272278855,213,5.15,5272278849,140,66.0,5272278853,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531315,318,1,1,21,1,77tfx9me4aaqhzv78bmgsy9bg,1,66.0,27.2,2024-10-06T12:22:56.113Z,2024-10-06T12:22:57Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272278939,56,Center,5272278943,141,33.4,5272278941,140,62.4,5272278947,213,2.30,5272278945,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531353,319,1,1,21,3,77tfx9me4aaqhzv78bmgsy9bg,1,62.5,33.4,2024-10-06T12:22:57.617Z,2024-10-06T12:23:09Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,1.0,,5272279187,141,64.1,5272279185,140,69.2,5272279767,210,13,5272279191,213,1.25,5272279189,212,22.0,5272279183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531357,320,13,1,21,6,77tfx9me4aaqhzv78bmgsy9bg,1,72.9,62.0,2024-10-06T12:23:00.785Z,2024-10-06T16:25:23Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5272279799,55,319,5272279551,72,,5272279203,18,,5272279803,102,30.3,5272279201,22,,5272279819,231,51.6,5272279813,230,97.3,5273912133,391,,5272279797,29,,5272279795,75,,5272279805,103,4.2,5272279807,215,,5272279205,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2731531563,124,5,1,21,8,aljua8crr0vkwit0j3m59jw9j,1,-0.6000000000000001,67.2,2024-10-06T12:23:02.513Z,2024-10-06T12:35:20Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5272280401,346,,5272280399,56,Back,5272280431,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531365,321,5,1,21,8,77tfx9me4aaqhzv78bmgsy9bg,0,100.6,32.8,2024-10-06T12:23:02.513Z,2024-10-06T12:23:20Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5272279241,56,Center,5272279243,346,,5272280469,233,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531731,125,1,1,21,31,aljua8crr0vkwit0j3m59jw9j,1,5.3,50.4,2024-10-06T12:23:26.356Z,2024-10-06T12:23:28Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5272281333,212,12.8,5272281339,237,,5272281325,124,,5272281327,56,Back,5272281335,213,1.65,5272281331,141,69.2,5272281329,140,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531761,126,1,1,21,33,aljua8crr0vkwit0j3m59jw9j,0,5.8,72.3,2024-10-06T12:23:28.493Z,2024-10-06T12:23:31Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5272281501,140,40.4,5272281507,213,6.23,5272281505,212,36.4,5272281499,56,Back,5272281509,1,,5272281503,141,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531815,322,1,1,21,38,77tfx9me4aaqhzv78bmgsy9bg,1,58.6,25.4,2024-10-06T12:23:32.576Z,2024-10-06T12:23:35Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5272281851,56,Right,5272281857,212,8.6,5272281855,141,13.1,5272281853,140,60.4,5272281859,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531839,323,1,1,21,41,77tfx9me4aaqhzv78bmgsy9bg,1,58.8,21.1,2024-10-06T12:23:35.536Z,2024-10-06T12:23:37Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272281983,141,37.1,5272281981,140,61.0,5272281979,56,Center,5272281985,212,11.1,5272281987,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531879,324,1,1,21,42,77tfx9me4aaqhzv78bmgsy9bg,1,61.0,37.1,2024-10-06T12:23:37.312Z,2024-10-06T12:23:40Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272282191,213,5.08,5272282183,56,Center,5272282185,140,64.6,5272282189,212,10.6,5272282187,141,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531931,325,1,1,21,45,77tfx9me4aaqhzv78bmgsy9bg,1,64.2,22.6,2024-10-06T12:23:40.449Z,2024-10-06T12:23:43Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272282439,140,68.1,5272282443,212,4.1,5272282441,141,22.7,5272282437,56,Center,5272282445,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531983,326,1,1,21,49,77tfx9me4aaqhzv78bmgsy9bg,1,68.3,23.3,2024-10-06T12:23:43.665Z,2024-10-06T12:23:47Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5272282769,56,Center,5272282773,141,29.2,5272282777,213,2.62,5272282775,212,8.0,5272282771,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832983,567,83,1,21,50,aljua8crr0vkwit0j3m59jw9j,1,27.7,68.3,2024-10-06T12:23:44.904Z,2024-10-06T16:26:34Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5273917197,399,etfoa7t308eq1xdmo9m2gfcgl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731531985,327,4,1,21,51,77tfx9me4aaqhzv78bmgsy9bg,1,71.8,29.0,2024-10-06T12:23:45.681Z,2024-10-06T16:25:53Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272282853,56,Center,5272282991,233,127,5272282859,286,,5272282857,265,,5272282855,152,,5272282851,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731532005,127,4,1,21,51,aljua8crr0vkwit0j3m59jw9j,0,28.2,71.0,2024-10-06T12:23:45.682Z,2024-10-06T16:25:54Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5272282943,285,,5272282939,152,,5272283003,233,327,5272282937,56,Back,5272282935,13,,5272282941,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731532747,328,1,1,22,42,77tfx9me4aaqhzv78bmgsy9bg,0,72.0,26.9,2024-10-06T12:24:37.056Z,2024-10-06T16:27:16Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5272287097,212,22.6,5272287095,141,49.9,5272287081,2,,5272287087,155,,5272287085,5,,5272287091,56,Center,5272287099,213,0.77,5272287093,140,87.5,5272287089,152,,5273921075,224,,5273921077,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731532779,128,12,1,22,45,aljua8crr0vkwit0j3m59jw9j,1,13.3,53.8,2024-10-06T12:24:39.829Z,2024-10-06T16:27:20Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5272287293,15,,5272287281,140,15.3,5272287289,213,4.90,5272287287,212,11.1,5272287283,141,37.7,5272287279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731532783,329,44,1,22,46,77tfx9me4aaqhzv78bmgsy9bg,1,85.0,57.8,2024-10-06T12:24:41.392Z,2024-10-06T19:38:04Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5272287301,56,Center,5272287513,233,129,5272287303,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731532799,129,44,1,22,46,aljua8crr0vkwit0j3m59jw9j,0,15.0,42.2,2024-10-06T12:24:41.393Z,2024-10-06T19:38:04Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5272287421,285,,5272287419,56,Back,5272287517,233,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731532797,330,1,1,22,47,77tfx9me4aaqhzv78bmgsy9bg,0,83.9,58.4,2024-10-06T12:24:41.824Z,2024-10-06T12:24:43Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5272287409,140,89.8,5272287413,212,6.7,5272287411,141,62.1,5272287407,56,Center,5272287405,3,,5272287415,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731532821,130,44,1,22,48,aljua8crr0vkwit0j3m59jw9j,1,9.1,39.2,2024-10-06T12:24:42.879Z,2024-10-06T19:38:04Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5272287557,56,Back,5272287561,285,,5272287577,233,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731532805,331,44,1,22,48,77tfx9me4aaqhzv78bmgsy9bg,0,90.9,60.8,2024-10-06T12:24:42.880Z,2024-10-06T19:38:05Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272287587,233,130,5272287445,56,Center,5272287447,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731532843,131,12,1,22,48,aljua8crr0vkwit0j3m59jw9j,1,7.4,41.9,2024-10-06T12:24:42.965Z,2024-10-06T19:37:42Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5272287659,141,11.1,5272287667,213,4.28,5272287655,140,0.0,5272287679,15,,5272287651,56,Back,5272287663,212,23.0,5273928143,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731532855,332,56,1,22,53,77tfx9me4aaqhzv78bmgsy9bg,1,97.5,86.6,2024-10-06T12:24:47.690Z,2024-10-06T12:24:47Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272287749,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731532905,132,6,1,22,54,aljua8crr0vkwit0j3m59jw9j,0,1.0,21.2,2024-10-06T12:24:48.529Z,2024-10-06T16:29:05Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5272288023,56,Back,5272288025,73,,5272294179,233,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731532867,333,6,1,22,54,77tfx9me4aaqhzv78bmgsy9bg,1,99.0,78.8,2024-10-06T12:24:48.529Z,2024-10-06T12:38:49Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5272287867,56,Center,5272287869,73,,5272294153,233,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731533187,334,1,1,23,10,77tfx9me4aaqhzv78bmgsy9bg,1,99.5,99.5,2024-10-06T12:25:05.368Z,2024-10-06T16:29:10Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5272289575,56,Left,5272289583,213,3.70,5272289577,140,85.4,5272289573,6,,5272289579,141,86.0,5272289581,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731533199,335,1,1,23,14,77tfx9me4aaqhzv78bmgsy9bg,1,88.5,85.7,2024-10-06T12:25:09.280Z,2024-10-06T16:29:16Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272289653,56,Center,5272289661,213,3.90,5272289655,140,78.8,5272289657,141,71.6,5272289659,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731533265,336,1,1,23,15,77tfx9me4aaqhzv78bmgsy9bg,1,79.8,73.6,2024-10-06T12:25:10.209Z,2024-10-06T16:29:25Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,1.0,5272290063,212,24.7,5272290053,2,,5272290059,140,95.9,5272290061,141,47.2,5272293783,210,16,5273931627,72,,5272290057,56,Center,5272290055,155,,5273931625,224,,5272293787,25,,5272293785,154,,5272290065,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,
2731533273,337,16,1,23,17,77tfx9me4aaqhzv78bmgsy9bg,1,95.4,47.6,2024-10-06T12:25:12.184Z,2024-10-06T16:29:41Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5272293841,55,336,5272292919,375,23:17.384,5272293849,214,,5273932973,396,50.9,5272293847,103,17.7,5272293855,231,48.9,5272293845,102,53.2,5272292903,328,,5272293837,29,,5272293835,76,,5272293853,230,99.5,5272292897,15,,5272292895,25,,5272290103,56,Center,5272292899,16,,5272292909,374,2024-10-06 13:25:11.878,5272293839,154,,5273932971,395,0.3,,,,,,,,
2731533781,133,1,1,23,55,aljua8crr0vkwit0j3m59jw9j,1,49.9,50.1,2024-10-06T12:25:50.140Z,2024-10-06T12:26:12Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5272292875,140,23.8,5272292877,141,35.6,5272294325,279,G,5272292881,213,3.49,5272292965,189,,5272292879,212,29.1,5272292873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731533797,134,1,1,23,57,aljua8crr0vkwit0j3m59jw9j,1,22.3,35.6,2024-10-06T12:25:52.290Z,2024-10-06T12:25:53Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5272293001,140,27.2,5272293005,212,20.9,5272293007,213,1.32,5272293071,189,,5272292999,56,Back,5272293003,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731533859,135,1,1,24,0,aljua8crr0vkwit0j3m59jw9j,1,27.2,65.4,2024-10-06T12:25:54.812Z,2024-10-06T12:25:56Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5272293339,140,9.3,5272293343,212,21.8,5272293341,141,49.2,5272293337,56,Back,5272293345,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731533897,136,1,1,24,2,aljua8crr0vkwit0j3m59jw9j,1,8.7,49.2,2024-10-06T12:25:56.558Z,2024-10-06T12:26:00Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5272293599,213,4.85,5272293593,140,11.3,5272293591,56,Back,5272293597,212,20.4,5272293595,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731533971,137,1,1,24,5,aljua8crr0vkwit0j3m59jw9j,0,12.5,12.8,2024-10-06T12:26:00.020Z,2024-10-06T12:26:04Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5272294007,157,,5272294021,1,,5272294017,212,76.2,5272294015,141,17.4,5272294013,140,85.0,5272294019,213,0.04,5272294009,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534039,339,1,1,24,10,77tfx9me4aaqhzv78bmgsy9bg,1,13.3,87.8,2024-10-06T12:26:04.864Z,2024-10-06T12:26:10Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272294421,56,Back,5272294433,213,4.19,5272294431,212,18.6,5272294423,140,4.4,5272294427,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534077,340,1,1,24,15,77tfx9me4aaqhzv78bmgsy9bg,1,2.7,63.0,2024-10-06T12:26:10.031Z,2024-10-06T12:26:14Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5272294669,56,Back,5272294673,141,78.3,5272294677,213,1.40,5272294675,212,10.6,5272294671,140,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534091,341,1,1,24,19,77tfx9me4aaqhzv78bmgsy9bg,1,4.8,79.5,2024-10-06T12:26:14.080Z,2024-10-06T12:26:14Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272294749,212,8.4,5272294743,56,Back,5272294753,213,6.19,5272294747,141,78.3,5272294745,140,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534115,342,1,1,24,20,77tfx9me4aaqhzv78bmgsy9bg,1,12.8,78.3,2024-10-06T12:26:14.847Z,2024-10-06T12:26:17Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272294927,140,3.5,5272294929,141,59.9,5272294925,56,Back,5272294931,212,15.9,5272294933,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534199,343,1,1,24,23,77tfx9me4aaqhzv78bmgsy9bg,1,3.5,59.9,2024-10-06T12:26:17.616Z,2024-10-06T12:26:23Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5272295413,56,Back,5272295419,212,17.2,5272295421,213,4.88,5272295417,141,34.9,5272295415,140,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534225,344,1,1,24,29,77tfx9me4aaqhzv78bmgsy9bg,1,9.0,30.1,2024-10-06T12:26:23.631Z,2024-10-06T13:59:25Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272295549,140,28.4,5272295557,213,5.60,5272295547,56,Back,5272295555,212,26.4,5272936387,189,,5272295551,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534269,345,1,1,24,30,77tfx9me4aaqhzv78bmgsy9bg,1,33.0,8.2,2024-10-06T12:26:25.088Z,2024-10-06T13:59:29Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5272295823,56,Back,5272295831,213,1.75,5272295829,212,11.8,5272295827,141,25.3,5272295825,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534303,346,1,1,24,35,77tfx9me4aaqhzv78bmgsy9bg,1,41.4,41.5,2024-10-06T12:26:29.839Z,2024-10-06T12:26:31Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272296003,212,16.1,5272296005,213,1.19,5272296001,141,63.5,5272295997,56,Back,5272295999,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534371,347,1,1,24,36,77tfx9me4aaqhzv78bmgsy9bg,1,47.8,59.9,2024-10-06T12:26:31.199Z,2024-10-06T12:26:34Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272296325,140,48.0,5272296327,141,40.9,5272296329,212,12.9,5272296331,213,4.73,5272296323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534427,348,1,1,24,39,77tfx9me4aaqhzv78bmgsy9bg,1,48.9,48.8,2024-10-06T12:26:33.951Z,2024-10-06T12:26:37Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272296671,212,14.0,5272296665,56,Center,5272296667,140,55.9,5272296673,213,1.02,5272296669,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534489,349,1,1,24,43,77tfx9me4aaqhzv78bmgsy9bg,1,59.3,63.9,2024-10-06T12:26:37.824Z,2024-10-06T12:26:43Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272297011,212,43.6,5272297015,1,,5272297005,56,Right,5272297007,140,78.1,5272297009,141,6.8,5272297003,155,,5272297013,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534507,350,1,1,24,48,77tfx9me4aaqhzv78bmgsy9bg,1,75.2,13.3,2024-10-06T12:26:42.895Z,2024-10-06T12:26:45Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5272297149,140,63.0,5272297153,212,13.3,5272297147,56,Right,5272297155,213,2.86,5272297151,141,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534527,351,1,1,24,50,77tfx9me4aaqhzv78bmgsy9bg,1,63.4,20.9,2024-10-06T12:26:45.343Z,2024-10-06T12:26:47Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272297301,140,55.1,5272297307,213,2.39,5272297305,212,11.9,5272297299,56,Center,5272297303,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534603,352,1,1,24,52,77tfx9me4aaqhzv78bmgsy9bg,1,59.0,32.5,2024-10-06T12:26:47.263Z,2024-10-06T12:26:50Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272297615,56,Center,5272297621,212,21.0,5272297619,141,63.3,5272297617,140,60.9,5272297623,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534645,353,1,1,24,55,77tfx9me4aaqhzv78bmgsy9bg,0,62.5,61.8,2024-10-06T12:26:50.479Z,2024-10-06T12:26:53Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272297925,1,,5272297923,213,5.76,5272297913,155,,5272297917,140,100.0,5272297921,212,46.9,5272297919,141,27.4,5272297915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534943,138,5,1,24,58,aljua8crr0vkwit0j3m59jw9j,1,-1.0,69.8,2024-10-06T12:26:52.884Z,2024-10-06T12:35:20Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5272300987,233,354,5272299665,56,Back,5272299667,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534649,354,5,1,24,58,77tfx9me4aaqhzv78bmgsy9bg,0,101.0,30.2,2024-10-06T12:26:52.884Z,2024-10-06T12:35:20Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272301005,233,138,5272297943,56,Center,5272297945,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534967,139,1,1,25,19,aljua8crr0vkwit0j3m59jw9j,1,4.5,51.9,2024-10-06T12:27:14.204Z,2024-10-06T12:27:19Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5272299819,141,70.4,5272299813,124,,5272299823,213,0.31,5272299829,74,,5272299815,56,Back,5272299821,212,41.0,5272299817,140,41.7,5272300171,189,,5272299825,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534971,140,1,1,25,20,aljua8crr0vkwit0j3m59jw9j,0,41.7,70.4,2024-10-06T12:27:15.348Z,2024-10-06T12:27:32Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5272299837,140,44.9,5272299835,56,Back,5272299841,212,5.4,5272299833,3,,5272299843,213,5.39,5272299839,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731534991,355,1,1,25,21,77tfx9me4aaqhzv78bmgsy9bg,1,49.3,37.1,2024-10-06T12:27:16.319Z,2024-10-06T14:37:07Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272299963,212,7.3,5272299965,213,0.08,5272299961,141,38.0,5272299955,3,,5272299959,140,56.2,5272299957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731535009,356,1,1,25,23,77tfx9me4aaqhzv78bmgsy9bg,1,56.4,37.3,2024-10-06T12:27:17.759Z,2024-10-06T12:27:19Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272300125,56,Right,5272300129,141,17.9,5272300127,140,53.0,5272300137,213,4.45,5272300133,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
