id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2810332203,177,43,1,17,3,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-04T14:18:06.491Z,2025-05-04T14:19:57Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5702693739,3,0,5702693749,213,0.90,5702693745,141,32.0,5702693747,212,2.5,5702711417,144,1,5702693741,56,Center,5702693743,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810332869,169,27,1,17,5,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-05-04T14:18:09.275Z,2025-05-04T14:37:45Z,,,,,5702868357,233,178,5702697339,53,7z1pv1wezn5rydamnknklv2ay,5702697337,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810332409,178,27,1,17,5,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-04T14:18:09.275Z,2025-05-04T14:37:45Z,,,,,5702868409,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810333627,170,28,1,17,43,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-05-04T14:18:47.290Z,2025-05-04T14:37:45Z,,,,,5702868473,233,179,5702701489,55,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810333401,179,28,1,17,43,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-04T14:18:47.290Z,2025-05-04T14:37:46Z,,,,,5702700287,55,178,5702868525,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810334129,173,1,1,18,4,9qsmopgutr7ut5g6workk8w4i,1,29.2,73.6,2025-05-04T14:19:08.257Z,2025-05-04T14:20:20Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5702704383,141,57.6,5702704379,140,24.9,5702704387,212,11.8,5702704377,56,Back,5702704391,213,4.32,5702714853,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810334165,174,1,1,18,8,9qsmopgutr7ut5g6workk8w4i,1,23.2,57.9,2025-05-04T14:19:11.937Z,2025-05-04T14:19:13Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5702704565,213,3.53,5702704559,140,8.1,5702704627,189,,5702704563,212,17.1,5702704557,56,Back,5702704561,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810334333,175,1,1,18,11,9qsmopgutr7ut5g6workk8w4i,0,11.4,54.8,2025-05-04T14:19:14.785Z,2025-05-04T14:19:18Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5702705417,56,Center,5702705415,157,,5702705433,1,,5702705423,141,66.6,5702705419,140,61.4,5702705427,212,53.1,5702705431,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810334381,181,1,1,18,15,b3r6d8ydtmtjckam6pku9y400,0,32.2,37.8,2025-05-04T14:19:18.715Z,2025-05-04T14:19:19Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5702705685,56,Center,5702705691,141,47.1,5702705697,213,0.29,5702705695,212,22.4,5702705687,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810334429,176,1,1,18,16,9qsmopgutr7ut5g6workk8w4i,0,45.3,54.9,2025-05-04T14:19:20.417Z,2025-05-04T14:19:21Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5702705909,212,17.1,5702705903,56,Center,5702705905,140,55.9,5702705911,213,0.86,5702705907,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810334563,183,1,1,18,19,b3r6d8ydtmtjckam6pku9y400,1,47.2,43.4,2025-05-04T14:19:23.355Z,2025-05-04T14:19:26Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5702706639,140,50.0,5702706645,213,1.25,5702706643,212,9.4,5702706637,56,Center,5702706641,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810334663,184,1,1,18,22,b3r6d8ydtmtjckam6pku9y400,1,66.6,60.8,2025-05-04T14:19:26.091Z,2025-05-04T14:19:29Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5702707199,212,13.7,5702707195,140,74.5,5702707201,213,0.92,5702707193,56,Center,5702707197,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810334689,185,3,1,18,25,b3r6d8ydtmtjckam6pku9y400,0,80.1,73.9,2025-05-04T14:19:29.034Z,2025-05-04T17:16:27Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5703798099,465,,5702707295,286,,5702707293,56,Center,5702707911,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810334777,177,7,1,18,25,9qsmopgutr7ut5g6workk8w4i,1,19.9,26.1,2025-05-04T14:19:29.035Z,2025-05-04T17:16:31Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5703798497,383,,5702707789,56,Back,5703798501,178,,5702707791,285,,5702707875,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810334839,179,1,1,18,30,9qsmopgutr7ut5g6workk8w4i,1,19.6,6.8,2025-05-04T14:19:33.809Z,2025-05-04T14:19:35Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5702708231,212,8.9,5702708221,56,Back,5702708225,140,12.4,5702708229,141,13.7,5702708233,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810334911,180,1,1,18,31,9qsmopgutr7ut5g6workk8w4i,1,12.4,13.7,2025-05-04T14:19:35.217Z,2025-05-04T14:19:38Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5702708675,141,16.5,5702708681,213,0.19,5702708673,140,21.8,5702708677,212,10.1,5702708671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810334921,181,4,1,18,34,9qsmopgutr7ut5g6workk8w4i,1,23.6,13.6,2025-05-04T14:19:38.337Z,2025-05-04T14:37:59Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5702709261,233,186,5702708795,56,Back,5702708799,152,,5702708807,285,,5702708803,265,,5702708791,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810334993,186,4,1,18,34,b3r6d8ydtmtjckam6pku9y400,0,76.4,86.4,2025-05-04T14:19:38.338Z,2025-05-04T14:37:59Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5702709313,233,181,5702709187,56,Left,5702709195,286,,5702709191,152,,5702709185,13,,5702709193,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810335501,182,1,1,18,57,9qsmopgutr7ut5g6workk8w4i,1,21.6,13.5,2025-05-04T14:20:00.528Z,2025-05-04T17:16:52Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5702711947,140,10.5,5702711941,5,,5702711943,152,,5702711951,212,25.3,5702711949,141,46.6,5702711945,56,Back,5703800487,189,,5702711953,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810335529,183,1,1,18,57,9qsmopgutr7ut5g6workk8w4i,1,10.5,46.6,2025-05-04T14:20:01.281Z,2025-05-04T17:16:55Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5703800779,189,,5702712113,56,Back,5702712135,213,0.91,5702712129,212,25.9,5702712123,141,76.7,5702712117,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810335571,184,1,1,18,58,9qsmopgutr7ut5g6workk8w4i,1,25.7,76.7,2025-05-04T14:20:02.336Z,2025-05-04T14:20:03Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5702712405,212,18.1,5702712407,213,4.96,5702712401,140,29.9,5702712399,56,Back,5702712403,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810335701,185,1,1,19,0,9qsmopgutr7ut5g6workk8w4i,1,32.3,49.7,2025-05-04T14:20:03.712Z,2025-05-04T14:20:08Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5702713099,141,96.5,5702713103,212,55.1,5702713095,140,75.1,5702713107,213,0.62,5702713089,155,,5702713111,1,,5702713091,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810335711,186,3,1,19,4,9qsmopgutr7ut5g6workk8w4i,0,74.2,89.6,2025-05-04T14:20:07.753Z,2025-05-04T17:17:09Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5702713499,233,187,5702713145,56,Left,5702713147,286,,5703802015,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810335749,187,7,1,19,4,b3r6d8ydtmtjckam6pku9y400,1,25.8,10.4,2025-05-04T14:20:07.754Z,2025-05-04T17:17:14Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5703802395,178,,5702713449,233,186,5703802393,383,,5702713377,56,Back,5702713381,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810335865,189,61,1,19,11,b3r6d8ydtmtjckam6pku9y400,0,7.0,4.0,2025-05-04T14:20:14.490Z,2025-05-04T14:20:14Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5702713993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810335923,187,5,1,19,11,9qsmopgutr7ut5g6workk8w4i,1,92.0,101.4,2025-05-04T14:20:14.529Z,2025-05-04T14:20:18Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5702714211,56,Left,5702714213,347,,5702714259,233,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810335901,190,5,1,19,11,b3r6d8ydtmtjckam6pku9y400,0,8.0,-1.4,2025-05-04T14:20:14.529Z,2025-05-04T14:37:51Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5702714133,347,,5702714311,233,187,5702714131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810336715,188,1,1,19,37,9qsmopgutr7ut5g6workk8w4i,0,89.5,100.0,2025-05-04T14:20:41.120Z,2025-05-04T14:20:45Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5702718617,140,90.4,5702718621,212,24.2,5702718613,107,,5702718619,141,65.8,5702718625,1,,5702718615,56,Center,5702718623,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810336741,191,61,1,19,42,b3r6d8ydtmtjckam6pku9y400,1,11.1,27.0,2025-05-04T14:20:45.849Z,2025-05-04T14:37:09Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5702718727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810354847,296,61,1,19,44,b3r6d8ydtmtjckam6pku9y400,1,6.1,50.6,2025-05-04T14:20:47.436Z,2025-05-04T14:32:44Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5702819599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810336831,192,12,1,19,45,b3r6d8ydtmtjckam6pku9y400,1,7.1,41.7,2025-05-04T14:20:48.587Z,2025-05-04T14:37:11Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5702719349,167,,5702719247,141,0.0,5702719241,140,27.2,5702719251,212,35.8,5702719257,213,5.34,5702719235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810336899,189,5,1,19,47,9qsmopgutr7ut5g6workk8w4i,1,71.6,101.0,2025-05-04T14:20:50.531Z,2025-05-04T14:37:51Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5702719533,347,,5702719531,56,Left,5702719603,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810336845,193,5,1,19,47,b3r6d8ydtmtjckam6pku9y400,0,28.4,-1.0,2025-05-04T14:20:50.531Z,2025-05-04T14:37:52Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5702719285,347,,5702719283,56,Back,5702719653,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810336943,190,1,1,19,49,9qsmopgutr7ut5g6workk8w4i,1,71.4,100.0,2025-05-04T14:20:52.528Z,2025-05-04T14:20:54Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5702719789,56,Left,5702719791,140,65.8,5702719797,213,3.82,5702719793,141,94.5,5702719787,107,,5702719795,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810337035,191,1,1,19,50,9qsmopgutr7ut5g6workk8w4i,1,66.0,94.5,2025-05-04T14:20:54.320Z,2025-05-04T14:20:59Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5702720345,141,76.9,5702720343,140,45.1,5702720351,213,3.64,5702720341,56,Back,5702720347,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810337179,192,1,1,19,55,9qsmopgutr7ut5g6workk8w4i,1,45.3,76.0,2025-05-04T14:20:59.281Z,2025-05-04T14:21:05Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5702721157,213,1.42,5702721151,140,46.5,5702721149,56,Back,5702721153,141,88.6,5702721155,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810337361,193,1,1,20,1,9qsmopgutr7ut5g6workk8w4i,1,45.5,80.5,2025-05-04T14:21:04.896Z,2025-05-04T14:21:10Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5702722083,56,Back,5702722095,212,14.6,5702722087,140,37.4,5702722097,213,4.09,5702722091,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810337491,194,1,1,20,6,9qsmopgutr7ut5g6workk8w4i,1,38.0,61.7,2025-05-04T14:21:10.176Z,2025-05-04T14:21:14Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5702722819,141,74.5,5702722823,212,9.1,5702722815,140,40.6,5702722811,56,Back,5702722827,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810337547,195,1,1,20,10,9qsmopgutr7ut5g6workk8w4i,1,53.1,76.7,2025-05-04T14:21:14.144Z,2025-05-04T14:21:15Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5702723107,56,Left,5702723115,213,1.17,5702723111,141,95.1,5702723109,140,58.1,5702723113,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810337607,196,1,1,20,12,9qsmopgutr7ut5g6workk8w4i,1,58.1,95.1,2025-05-04T14:21:15.776Z,2025-05-04T14:21:18Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5702723423,141,76.1,5702723419,56,Back,5702723427,213,3.67,5702723421,140,37.0,5702723425,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810337719,197,1,1,20,14,9qsmopgutr7ut5g6workk8w4i,1,34.3,76.4,2025-05-04T14:21:18.272Z,2025-05-04T14:21:22Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5702724015,56,Back,5702724023,213,3.82,5702724019,141,52.7,5702724021,212,25.6,5702724017,140,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810337787,198,1,1,20,18,9qsmopgutr7ut5g6workk8w4i,1,15.4,54.5,2025-05-04T14:21:22.143Z,2025-05-04T14:21:24Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5702724441,140,30.0,5702724447,213,0.53,5702724443,141,67.8,5702724445,212,17.8,5702724439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810337851,199,1,1,20,21,9qsmopgutr7ut5g6workk8w4i,1,26.8,66.3,2025-05-04T14:21:24.720Z,2025-05-04T17:18:37Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5702724735,140,9.7,5702724739,212,19.0,5702724733,56,Back,5702724737,141,57.3,5702724741,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810337931,200,1,1,20,23,9qsmopgutr7ut5g6workk8w4i,1,8.4,58.5,2025-05-04T14:21:26.769Z,2025-05-04T14:21:41Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5702725243,213,0.54,5702725237,140,39.3,5702725241,212,37.8,5702727139,155,,5702725239,141,86.9,5702725235,56,Back,5702725245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810337949,201,61,1,20,26,9qsmopgutr7ut5g6workk8w4i,1,39.3,86.9,2025-05-04T14:21:29.850Z,2025-05-04T14:21:30Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5702725341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810337999,194,45,1,20,27,b3r6d8ydtmtjckam6pku9y400,0,62.4,13.6,2025-05-04T14:21:31.233Z,2025-05-04T14:48:14Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5702725637,285,,5702726459,233,202,5702725635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810338127,202,3,1,20,27,9qsmopgutr7ut5g6workk8w4i,1,37.6,86.4,2025-05-04T14:21:31.233Z,2025-05-04T17:18:49Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5703811231,464,,5702726421,233,194,5702726335,286,,5702726331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810338177,203,1,1,20,32,9qsmopgutr7ut5g6workk8w4i,0,36.2,54.6,2025-05-04T14:21:36.192Z,2025-05-04T14:21:37Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5702726575,56,Right,5702726581,212,31.1,5702726579,141,20.6,5702726583,213,5.44,5702726577,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810338233,196,1,1,20,34,b3r6d8ydtmtjckam6pku9y400,1,44.1,84.7,2025-05-04T14:21:38.041Z,2025-05-04T14:21:39Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5702726857,141,78.7,5702726863,213,3.85,5702726861,212,6.2,5702726853,140,39.6,5702726849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810338335,197,1,1,20,36,b3r6d8ydtmtjckam6pku9y400,0,41.2,79.0,2025-05-04T14:21:39.578Z,2025-05-04T17:19:00Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5702727491,1,,5702727489,213,0.20,5702727485,141,90.3,5702727483,140,76.8,5703812297,157,,5702727487,212,38.2,5702727481,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810338397,204,1,1,20,40,9qsmopgutr7ut5g6workk8w4i,1,19.8,13.4,2025-05-04T14:21:43.952Z,2025-05-04T14:21:45Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5702727781,56,Back,5702727787,140,4.1,5702727793,213,2.62,5702727791,212,19.0,5702727789,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810338555,206,1,1,20,42,9qsmopgutr7ut5g6workk8w4i,1,4.1,27.3,2025-05-04T14:21:45.824Z,2025-05-04T14:21:50Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5702728573,140,11.7,5702728577,212,16.8,5702728571,56,Back,5702728575,141,5.6,5702728579,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810338805,207,1,1,20,46,9qsmopgutr7ut5g6workk8w4i,1,19.8,5.3,2025-05-04T14:21:50.369Z,2025-05-04T14:22:00Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5702730059,213,0.00,5702730055,141,5.6,5702730053,140,84.9,5702730061,1,,5702730049,155,,5702730051,56,Right,5702730057,212,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810338809,208,3,1,20,55,9qsmopgutr7ut5g6workk8w4i,0,88.3,9.8,2025-05-04T14:21:59.176Z,2025-05-04T17:58:47Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5702730069,56,Right,5703814339,465,,5704003047,233,198,5702730073,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810338859,198,7,1,20,55,b3r6d8ydtmtjckam6pku9y400,1,11.7,90.2,2025-05-04T14:21:59.177Z,2025-05-04T17:58:47Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5703815043,384,,5704003035,233,208,5702730345,56,Back,5703815045,178,,5702730347,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810338945,200,1,1,20,59,b3r6d8ydtmtjckam6pku9y400,1,7.2,91.2,2025-05-04T14:22:03.049Z,2025-05-04T14:22:05Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5702730735,56,Back,5702730739,141,93.1,5702730741,212,17.4,5702730737,140,23.7,5702730743,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810338955,201,61,1,21,1,b3r6d8ydtmtjckam6pku9y400,0,24.4,92.5,2025-05-04T14:22:04.705Z,2025-05-04T14:22:07Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5702730783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810339095,210,1,1,21,3,9qsmopgutr7ut5g6workk8w4i,1,73.6,5.0,2025-05-04T14:22:06.640Z,2025-05-04T14:22:11Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5702731479,56,Center,5702731481,140,69.9,5702731487,213,1.79,5702731483,141,31.2,5702731485,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810339227,211,1,1,21,7,9qsmopgutr7ut5g6workk8w4i,1,72.3,47.3,2025-05-04T14:22:10.944Z,2025-05-04T14:22:16Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5702732243,140,82.7,5702732249,213,1.16,5702732245,141,83.8,5702732247,212,27.1,5702732241,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810339259,212,1,1,21,12,9qsmopgutr7ut5g6workk8w4i,1,88.3,76.1,2025-05-04T14:22:16.064Z,2025-05-04T14:22:17Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5702732417,140,77.9,5702732421,212,10.9,5702732419,141,75.3,5702732423,213,3.19,5702732415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810339287,213,1,1,21,14,9qsmopgutr7ut5g6workk8w4i,1,77.9,75.3,2025-05-04T14:22:17.456Z,2025-05-04T14:22:19Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5702732601,212,3.6,5702732595,140,80.0,5702732599,141,71.1,5702732593,56,Center,5702732603,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810339307,214,1,1,21,15,9qsmopgutr7ut5g6workk8w4i,1,80.0,71.1,2025-05-04T14:22:19.040Z,2025-05-04T14:22:20Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5702732721,56,Center,5702732727,212,6.4,5702732723,140,75.8,5702732729,213,2.33,5702732725,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810339401,215,1,1,21,16,9qsmopgutr7ut5g6workk8w4i,1,75.8,77.9,2025-05-04T14:22:19.920Z,2025-05-04T14:22:23Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5702733191,212,12.3,5702733189,141,88.9,5702733185,56,Left,5702733187,140,85.1,5702733195,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810339451,216,1,1,21,19,9qsmopgutr7ut5g6workk8w4i,1,86.6,88.7,2025-05-04T14:22:22.945Z,2025-05-04T14:22:25Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5702733431,141,82.4,5702733427,56,Left,5702733433,212,8.5,5702733429,140,79.6,5702733435,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810339517,217,1,1,21,21,9qsmopgutr7ut5g6workk8w4i,1,79.6,82.3,2025-05-04T14:22:25.248Z,2025-05-04T17:20:02Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,1.0,,5702733749,2,,5702733753,56,Center,5702733761,212,28.4,5702733757,141,42.7,5702733751,155,,5702733755,140,88.1,5702902681,210,13,5703817453,20,,5702902683,154,,5702733765,213,5.03,5703817451,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
