id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2793553135,128,1,1,11,44,ahnt9ejgwj58ul8auzdvi3czf,1,35.2,52.8,2025-03-30T12:13:44.805Z,2025-03-30T12:13:47Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610245575,140,37.2,5610245579,212,15.2,5610245577,141,30.6,5610245581,213,4.85,5610245573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553147,129,1,1,11,47,ahnt9ejgwj58ul8auzdvi3czf,1,40.5,29.7,2025-03-30T12:13:47.429Z,2025-03-30T12:13:49Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5610245643,212,15.5,5610245633,140,38.3,5610245631,56,Back,5610245639,141,52.2,5610245649,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553191,130,1,1,11,48,ahnt9ejgwj58ul8auzdvi3czf,1,35.6,50.3,2025-03-30T12:13:49.190Z,2025-03-30T12:13:52Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610245875,212,21.6,5610245865,56,Center,5610245871,141,46.9,5610245869,140,56.1,5610245879,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553211,103,83,1,11,50,aljua8crr0vkwit0j3m59jw9j,0,33.2,58.5,2025-03-30T12:13:51.240Z,2025-03-30T17:51:40Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5610246531,399,lioz4hr2umpne2bwar18qa96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553277,131,1,1,11,51,ahnt9ejgwj58ul8auzdvi3czf,1,64.0,34.9,2025-03-30T12:13:52.133Z,2025-03-30T12:13:57Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610246353,212,8.9,5610246349,140,67.9,5610246355,213,5.19,5610246347,56,Center,5610246351,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553301,132,1,1,11,57,ahnt9ejgwj58ul8auzdvi3czf,1,72.2,30.6,2025-03-30T12:13:57.350Z,2025-03-30T12:13:59Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5610246487,212,4.6,5610246481,56,Center,5610246483,140,75.8,5610246485,141,34.5,5610246489,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553317,133,1,1,11,58,ahnt9ejgwj58ul8auzdvi3czf,1,77.3,19.5,2025-03-30T12:13:59.157Z,2025-03-30T12:14:00Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610246569,140,66.5,5610246575,212,11.3,5610246567,56,Right,5610246577,213,3.17,5610246571,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553349,134,1,1,11,59,ahnt9ejgwj58ul8auzdvi3czf,1,67.0,19.7,2025-03-30T12:14:00.165Z,2025-03-30T12:14:01Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5610246739,141,23.0,5610246735,140,75.7,5610246743,212,9.4,5610246747,213,0.24,5610246731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553377,135,1,1,12,1,ahnt9ejgwj58ul8auzdvi3czf,1,76.3,23.1,2025-03-30T12:14:01.845Z,2025-03-30T12:14:03Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5610246907,140,73.3,5610246909,141,10.6,5610246913,213,4.36,5610246911,212,9.1,5610246905,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553399,136,1,1,12,3,ahnt9ejgwj58ul8auzdvi3czf,1,71.9,11.0,2025-03-30T12:14:03.526Z,2025-03-30T12:14:06Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610247039,213,0.99,5610247035,141,22.7,5610247033,140,76.9,5610247037,212,9.5,5610247031,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553427,137,1,1,12,6,ahnt9ejgwj58ul8auzdvi3czf,1,75.0,27.3,2025-03-30T12:14:06.293Z,2025-03-30T12:14:07Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5610247205,56,Right,5610247211,212,9.1,5610247213,213,4.14,5610247209,141,16.1,5610247207,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553453,138,1,1,12,7,ahnt9ejgwj58ul8auzdvi3czf,1,68.4,19.5,2025-03-30T12:14:07.765Z,2025-03-30T12:14:09Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610247331,213,5.56,5610247327,141,8.6,5610247323,56,Right,5610247325,140,76.4,5610247329,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553465,139,1,1,12,8,ahnt9ejgwj58ul8auzdvi3czf,1,76.4,8.6,2025-03-30T12:14:09.078Z,2025-03-30T12:14:09Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5610247383,213,1.30,5610247377,140,78.5,5610247375,56,Right,5610247379,141,20.3,5610247381,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553495,140,1,1,12,9,ahnt9ejgwj58ul8auzdvi3czf,1,78.5,20.3,2025-03-30T12:14:09.830Z,2025-03-30T12:14:12Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5610247503,56,Right,5610247507,140,64.2,5610247513,213,3.29,5610247509,141,17.0,5610247511,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553509,141,1,1,12,11,ahnt9ejgwj58ul8auzdvi3czf,1,65.0,18.2,2025-03-30T12:14:11.973Z,2025-03-30T12:14:13Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610247645,212,12.8,5610247647,213,5.82,5610247641,140,75.9,5610247639,56,Right,5610247643,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553547,142,1,1,12,13,ahnt9ejgwj58ul8auzdvi3czf,1,76.2,9.7,2025-03-30T12:14:13.526Z,2025-03-30T12:14:16Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5610247849,141,25.8,5610247847,140,95.8,5610247851,212,23.3,5610247845,56,Center,5610247855,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553555,143,1,1,12,16,ahnt9ejgwj58ul8auzdvi3czf,0,94.5,18.5,2025-03-30T12:14:16.389Z,2025-03-30T12:14:16Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5610247889,155,,5610247893,140,90.5,5610247899,213,3.17,5610247895,141,18.3,5610247897,212,4.2,5610247891,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553565,104,61,1,12,16,aljua8crr0vkwit0j3m59jw9j,1,9.3,74.1,2025-03-30T12:14:17.096Z,2025-03-30T12:14:17Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5610247943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553627,144,1,1,12,17,ahnt9ejgwj58ul8auzdvi3czf,1,92.7,15.3,2025-03-30T12:14:17.893Z,2025-03-30T12:14:21Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5610248363,140,82.7,5610248361,56,Right,5610248367,212,11.6,5610248369,213,3.59,5610248365,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553657,145,1,1,12,21,ahnt9ejgwj58ul8auzdvi3czf,1,84.0,5.8,2025-03-30T12:14:21.782Z,2025-03-30T12:14:23Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5610248499,140,73.3,5610248503,212,11.9,5610248501,141,11.6,5610248505,213,2.80,5610248497,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553677,146,1,1,12,23,ahnt9ejgwj58ul8auzdvi3czf,1,70.8,12.5,2025-03-30T12:14:23.622Z,2025-03-30T12:14:24Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610248619,141,5.0,5610248621,212,9.4,5610248623,213,5.71,5610248617,140,78.3,5610248615,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553691,147,1,1,12,24,ahnt9ejgwj58ul8auzdvi3czf,1,78.3,5.5,2025-03-30T12:14:24.710Z,2025-03-30T12:14:26Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5610248665,140,80.9,5610248669,212,5.4,5610248667,141,12.3,5610248671,213,1.04,5610248663,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553709,148,1,1,12,25,ahnt9ejgwj58ul8auzdvi3czf,1,78.7,10.9,2025-03-30T12:14:25.878Z,2025-03-30T12:14:26Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610248747,56,Right,5610248751,141,12.2,5610248755,213,0.12,5610248753,212,7.3,5610248749,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553713,149,1,1,12,26,ahnt9ejgwj58ul8auzdvi3czf,0,85.6,12.2,2025-03-30T12:14:26.614Z,2025-03-30T12:14:28Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5610248785,140,78.7,5610248787,141,18.6,5610248791,213,2.60,5610248859,156,,5610248783,56,Right,5610248789,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553807,106,1,1,12,28,aljua8crr0vkwit0j3m59jw9j,1,26.8,69.7,2025-03-30T12:14:29.015Z,2025-03-30T12:14:34Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5610249335,213,5.33,5610249329,140,34.9,5610249331,141,52.1,5610249327,56,Back,5610249333,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553859,107,1,1,12,34,aljua8crr0vkwit0j3m59jw9j,1,54.1,48.7,2025-03-30T12:14:34.470Z,2025-03-30T12:14:38Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5610249671,212,22.0,5610249667,140,58.8,5610249673,213,4.94,5610249665,56,Right,5610249669,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553929,108,1,1,12,37,aljua8crr0vkwit0j3m59jw9j,1,56.1,14.0,2025-03-30T12:14:38.231Z,2025-03-30T12:14:44Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5610250027,141,31.8,5610250031,213,2.61,5610250023,56,Back,5610250025,140,36.3,5610250029,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793553993,109,1,1,12,43,aljua8crr0vkwit0j3m59jw9j,1,30.2,37.7,2025-03-30T12:14:43.895Z,2025-03-30T12:14:47Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5610250315,212,22.2,5610250311,140,33.6,5610250317,213,1.41,5610250309,56,Back,5610250313,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554003,110,1,1,12,47,aljua8crr0vkwit0j3m59jw9j,1,33.6,69.9,2025-03-30T12:14:47.590Z,2025-03-30T12:14:48Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5610250409,140,46.8,5610250413,212,21.4,5610250411,141,93.9,5610250407,56,Back,5610250415,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554019,111,1,1,12,48,aljua8crr0vkwit0j3m59jw9j,1,46.8,93.9,2025-03-30T12:14:48.615Z,2025-03-30T12:14:50Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5610250523,141,66.4,5610250525,212,19.2,5610250527,213,4.49,5610250519,56,Back,5610250521,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554055,112,1,1,12,50,aljua8crr0vkwit0j3m59jw9j,1,42.6,64.2,2025-03-30T12:14:50.631Z,2025-03-30T12:14:54Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5610250743,213,4.40,5610250739,141,29.4,5610250735,56,Back,5610250737,140,35.2,5610250741,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554109,113,1,1,12,53,aljua8crr0vkwit0j3m59jw9j,1,35.4,29.7,2025-03-30T12:14:53.959Z,2025-03-30T12:14:56Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5610250959,56,Back,5610250963,140,45.0,5610250969,213,5.35,5610250967,212,17.0,5610250965,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554233,114,1,1,12,55,aljua8crr0vkwit0j3m59jw9j,1,45.7,10.1,2025-03-30T12:14:55.863Z,2025-03-30T12:15:02Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5610251539,140,35.7,5610251543,212,14.3,5610251541,141,24.4,5610251537,56,Back,5610251545,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554253,115,1,1,13,1,aljua8crr0vkwit0j3m59jw9j,1,38.8,35.1,2025-03-30T12:15:02.151Z,2025-03-30T12:15:03Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5610251621,140,43.9,5610251627,213,1.34,5610251619,56,Back,5610251625,212,23.5,5610251623,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554267,116,1,1,13,3,aljua8crr0vkwit0j3m59jw9j,0,43.4,68.4,2025-03-30T12:15:03.464Z,2025-03-30T12:15:04Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5610251695,212,35.3,5610251701,1,,5610251689,56,Center,5610251691,140,65.2,5610251687,155,,5610251697,213,5.42,5610251693,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554291,150,8,1,13,5,ahnt9ejgwj58ul8auzdvi3czf,1,35.5,74.2,2025-03-30T12:15:05.448Z,2025-03-30T17:53:13Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5612193317,385,,5610251833,56,Back,5610251893,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554467,117,5,1,13,5,aljua8crr0vkwit0j3m59jw9j,1,70.6,-1.8,2025-03-30T12:15:05.624Z,2025-03-30T14:10:45Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5610252741,233,151,5610252719,56,Right,5610252721,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554323,151,5,1,13,5,ahnt9ejgwj58ul8auzdvi3czf,0,29.4,101.8,2025-03-30T12:15:05.624Z,2025-03-30T14:10:46Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610252757,233,117,5610252029,56,Back,5610252031,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554501,118,1,1,13,13,aljua8crr0vkwit0j3m59jw9j,1,69.9,0.0,2025-03-30T12:15:14.054Z,2025-03-30T12:15:15Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5610252863,140,70.2,5610252867,212,11.2,5610252861,56,Right,5610252859,107,,5610252869,213,1.54,5610252865,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554513,119,1,1,13,15,aljua8crr0vkwit0j3m59jw9j,1,70.9,13.5,2025-03-30T12:15:15.767Z,2025-03-30T12:15:17Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5610252931,213,3.50,5610252927,141,10.7,5610252923,56,Right,5610252925,140,66.0,5610252987,189,,5610252929,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554565,120,1,1,13,18,aljua8crr0vkwit0j3m59jw9j,1,64.9,12.2,2025-03-30T12:15:18.518Z,2025-03-30T12:15:20Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5610253229,140,43.6,5610253225,196,,5610253235,213,2.07,5610253233,212,46.9,5610253237,1,,5610253227,56,Back,5610253231,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554599,121,1,1,13,20,aljua8crr0vkwit0j3m59jw9j,1,43.9,76.9,2025-03-30T12:15:20.550Z,2025-03-30T12:15:22Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5610253395,141,95.6,5610253391,56,Left,5610253393,140,61.9,5610253399,212,22.8,5610253405,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554665,122,1,1,13,22,aljua8crr0vkwit0j3m59jw9j,1,58.8,95.1,2025-03-30T12:15:22.711Z,2025-03-30T12:15:26Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5610253777,141,67.6,5610253781,213,4.38,5610253773,56,Center,5610253775,140,52.7,5610253779,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554691,123,1,1,13,25,aljua8crr0vkwit0j3m59jw9j,1,52.8,67.6,2025-03-30T12:15:26.086Z,2025-03-30T12:15:27Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5610253937,140,39.3,5610253941,212,18.7,5610253935,56,Back,5610253939,141,85.6,5610253943,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554711,124,1,1,13,27,aljua8crr0vkwit0j3m59jw9j,1,39.4,85.6,2025-03-30T12:15:27.494Z,2025-03-30T12:15:29Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5610254035,141,94.1,5610254039,213,0.31,5610254031,56,Left,5610254037,212,19.2,5610254033,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554747,125,1,1,13,28,aljua8crr0vkwit0j3m59jw9j,1,56.8,94.1,2025-03-30T12:15:28.854Z,2025-03-30T12:15:31Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5610254199,141,87.2,5610254205,213,3.37,5610254197,140,37.7,5610254201,212,20.6,5610254195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554805,126,1,1,13,30,aljua8crr0vkwit0j3m59jw9j,1,38.5,86.9,2025-03-30T12:15:31.030Z,2025-03-30T12:15:35Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5610254573,213,4.60,5610254567,140,35.3,5610254571,212,29.0,5610254569,141,44.5,5610254565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554885,127,1,1,13,35,aljua8crr0vkwit0j3m59jw9j,1,35.3,44.5,2025-03-30T12:15:35.766Z,2025-03-30T12:15:40Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5610255007,212,18.3,5610255001,56,Back,5610255003,140,37.3,5610255005,141,71.2,5610255009,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554911,128,1,1,13,41,aljua8crr0vkwit0j3m59jw9j,1,42.4,71.1,2025-03-30T12:15:41.702Z,2025-03-30T12:15:43Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5610255177,212,23.9,5610255175,141,36.0,5610255171,56,Back,5610255173,140,42.5,5610255179,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793554993,129,1,1,13,42,aljua8crr0vkwit0j3m59jw9j,1,42.5,36.0,2025-03-30T12:15:42.966Z,2025-03-30T12:15:48Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5610255583,56,Back,5610255589,212,24.8,5610255587,141,72.4,5610255591,213,1.50,5610255585,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555055,130,1,1,13,47,aljua8crr0vkwit0j3m59jw9j,0,51.7,73.9,2025-03-30T12:15:47.911Z,2025-03-30T12:15:50Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5610255875,56,Center,5610255879,140,75.9,5610255883,141,26.8,5610255897,1,,5610255891,213,5.38,5610255873,155,,5610255887,212,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555091,152,12,1,13,51,ahnt9ejgwj58ul8auzdvi3czf,1,22.6,83.8,2025-03-30T12:15:51.766Z,2025-03-30T12:15:52Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5610256049,212,17.0,5610256069,15,,5610256043,56,Back,5610256051,213,5.78,5610256047,141,71.7,5610256045,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555099,131,1,1,13,52,aljua8crr0vkwit0j3m59jw9j,0,65.7,27.1,2025-03-30T12:15:52.519Z,2025-03-30T12:15:53Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5610256107,140,73.5,5610256103,155,,5610256105,56,Center,5610256111,212,13.1,5610256113,213,0.89,5610256109,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555139,153,1,1,13,54,ahnt9ejgwj58ul8auzdvi3czf,1,24.2,62.7,2025-03-30T12:15:54.790Z,2025-03-30T12:15:56Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610256327,213,5.35,5610256309,157,,5610256331,1,,5610256323,212,16.7,5610256311,56,Back,5610256319,141,43.0,5610256315,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555165,155,1,1,13,56,ahnt9ejgwj58ul8auzdvi3czf,1,35.0,40.9,2025-03-30T12:15:57.167Z,2025-03-30T17:53:52Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5610256459,212,10.8,5610256455,140,24.7,5612195705,156,,5610256453,56,Back,5610256461,213,3.17,5610256457,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555171,156,1,1,13,57,ahnt9ejgwj58ul8auzdvi3czf,1,24.7,40.4,2025-03-30T12:15:57.846Z,2025-03-30T12:15:58Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5610256517,212,18.9,5610256511,140,6.9,5610256521,213,3.00,5610256513,141,44.3,5610256509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555215,157,1,1,13,58,ahnt9ejgwj58ul8auzdvi3czf,1,6.4,44.5,2025-03-30T12:15:58.743Z,2025-03-30T12:16:01Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5610256741,141,47.3,5610256747,1,,5610256731,157,,5610256743,212,41.3,5610256735,56,Back,5610256745,213,0.05,5610256739,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555251,158,1,1,14,1,ahnt9ejgwj58ul8auzdvi3czf,1,37.5,48.8,2025-03-30T12:16:01.559Z,2025-03-30T12:16:03Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5610256923,140,29.8,5610256927,212,10.7,5610256921,56,Back,5610256929,213,2.43,5610256925,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555291,159,1,1,14,3,ahnt9ejgwj58ul8auzdvi3czf,1,28.5,61.1,2025-03-30T12:16:03.847Z,2025-03-30T12:16:06Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610257111,140,34.0,5610257109,56,Back,5610257113,141,85.7,5610257121,213,1.24,5610257115,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555325,160,1,1,14,6,ahnt9ejgwj58ul8auzdvi3czf,0,39.8,86.6,2025-03-30T12:16:06.423Z,2025-03-30T12:16:07Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5610257239,212,17.5,5610257233,56,Left,5610257235,140,56.2,5610257241,213,0.19,5610257237,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555379,132,8,1,14,8,aljua8crr0vkwit0j3m59jw9j,1,36.1,7.0,2025-03-30T12:16:08.374Z,2025-03-30T17:54:21Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5612197813,385,,5610257491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555459,133,5,1,14,8,aljua8crr0vkwit0j3m59jw9j,0,42.0,-1.2,2025-03-30T12:16:09.231Z,2025-03-30T14:10:46Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5610258155,233,161,5610257841,56,Back,5610257843,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555519,161,5,1,14,8,ahnt9ejgwj58ul8auzdvi3czf,1,58.0,101.2,2025-03-30T12:16:09.231Z,2025-03-30T13:03:03Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5610258133,233,133,5610258107,347,,5610258105,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555581,162,1,1,14,17,ahnt9ejgwj58ul8auzdvi3czf,1,55.6,100.0,2025-03-30T12:16:18.151Z,2025-03-30T12:16:28Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5610258389,140,43.6,5610258395,213,4.00,5610258385,107,,5610258393,212,19.2,5610258853,189,,5610258391,141,80.2,5610258387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793555611,163,1,1,14,22,ahnt9ejgwj58ul8auzdvi3czf,1,30.4,67.6,2025-03-30T12:16:22.359Z,2025-03-30T12:16:24Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5610258553,140,33.6,5610258557,212,23.9,5610258551,56,Back,5610258559,213,4.85,5610258555,141,32.8,5610258589,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
