id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/8/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2807300629,171,1,1,16,48,59as3grjvj19voay31j3yfgni,1,77.9,92.9,2025-04-27T16:17:42.901Z,2025-04-27T16:17:46Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5685912315,56,Left,5685912323,213,5.90,5685912319,141,85.4,5685912321,212,13.5,5685912317,140,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807300635,172,3,1,16,51,59as3grjvj19voay31j3yfgni,0,90.1,85.4,2025-04-27T16:17:46.262Z,2025-04-27T20:01:38Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5685912359,286,,5685912375,211,,5687042409,465,,5685912357,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807300845,137,5,1,16,53,77tfx9me4aaqhzv78bmgsy9bg,1,-0.4,26.6,2025-04-27T16:17:47.528Z,2025-04-27T16:34:15Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5685913477,56,Back,5685913493,233,173,5685913479,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807300677,173,5,1,16,53,59as3grjvj19voay31j3yfgni,0,100.4,73.4,2025-04-27T16:17:47.528Z,2025-04-27T16:34:16Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5685912561,56,Center,5685912563,346,,5685913531,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807300861,138,1,1,17,5,77tfx9me4aaqhzv78bmgsy9bg,1,5.0,37.0,2025-04-27T16:17:59.400Z,2025-04-27T16:21:25Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5685913585,140,21.2,5685913583,56,Back,5685913593,1,,5685913589,212,37.0,5685933159,189,,5685913597,237,,5685913587,141,85.3,5685913591,213,1.09,5685913581,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807300871,139,1,1,17,6,77tfx9me4aaqhzv78bmgsy9bg,1,21.2,85.3,2025-04-27T16:18:00.457Z,2025-04-27T16:18:01Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5685913643,140,25.5,5685913645,141,63.6,5685913641,56,Back,5685913649,213,5.01,5685913647,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807300939,140,1,1,17,7,77tfx9me4aaqhzv78bmgsy9bg,1,25.5,63.6,2025-04-27T16:18:01.529Z,2025-04-27T16:18:03Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5685913951,56,Back,5685913959,213,3.02,5685913955,141,66.0,5685913953,140,12.5,5685913957,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807300967,141,3,1,17,9,77tfx9me4aaqhzv78bmgsy9bg,1,11.9,64.9,2025-04-27T16:18:03.768Z,2025-04-27T20:02:32Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5685914083,233,174,5685914071,56,Back,5687045183,465,,5685914073,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807300953,174,45,1,17,9,59as3grjvj19voay31j3yfgni,0,88.1,35.1,2025-04-27T16:18:03.768Z,2025-04-27T16:34:38Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5685914123,233,141,5685914023,286,,5685914021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301005,142,1,1,17,10,77tfx9me4aaqhzv78bmgsy9bg,1,17.0,72.6,2025-04-27T16:18:05.049Z,2025-04-27T16:18:07Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5685914267,141,94.1,5685914263,56,Back,5685914265,140,31.7,5685914271,213,0.76,5685914269,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301045,143,3,1,17,10,77tfx9me4aaqhzv78bmgsy9bg,1,29.9,93.4,2025-04-27T16:18:05.285Z,2025-04-27T20:02:39Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5685914463,56,Back,5685914465,285,,5687045541,465,,5685921273,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302293,182,45,1,17,10,59as3grjvj19voay31j3yfgni,0,70.1,6.6,2025-04-27T16:18:05.285Z,2025-04-27T16:34:38Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5685921031,286,,5685921029,56,Right,5685921293,233,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301157,144,1,1,17,15,77tfx9me4aaqhzv78bmgsy9bg,1,29.4,90.5,2025-04-27T16:18:09.433Z,2025-04-27T16:18:17Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5685915045,140,11.7,5685915057,212,20.9,5685915039,56,Back,5685915051,141,76.4,5685915063,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301239,145,1,1,17,22,77tfx9me4aaqhzv78bmgsy9bg,1,14.8,72.4,2025-04-27T16:18:16.889Z,2025-04-27T20:03:03Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5685915471,155,,5685915481,213,0.08,5685915475,140,39.5,5685915473,56,Back,5685915479,212,26.0,5685915477,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807503931,866,61,1,17,24,77tfx9me4aaqhzv78bmgsy9bg,0,38.8,84.4,2025-04-27T16:18:19.184Z,2025-04-27T20:03:10Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5687047239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301399,176,1,1,17,30,59as3grjvj19voay31j3yfgni,1,39.8,13.5,2025-04-27T16:18:24.389Z,2025-04-27T16:18:28Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5685916317,213,5.91,5685916311,140,45.1,5685916313,141,10.3,5685916315,212,6.0,5685916309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301435,177,1,1,17,33,59as3grjvj19voay31j3yfgni,1,43.4,8.6,2025-04-27T16:18:27.893Z,2025-04-27T16:18:30Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5685916461,213,1.01,5685916457,141,15.3,5685916453,56,Back,5685916455,140,46.1,5685916459,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301417,146,83,1,17,34,77tfx9me4aaqhzv78bmgsy9bg,0,45.0,87.4,2025-04-27T16:18:28.632Z,2025-04-27T16:18:33Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5685916647,399,bwfg9frq2ecbzg7wlzqjtnv2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301439,178,61,1,17,36,59as3grjvj19voay31j3yfgni,0,53.7,12.6,2025-04-27T16:18:30.389Z,2025-04-27T16:18:30Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5685916485,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301451,147,43,1,17,36,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-27T16:18:31.224Z,2025-04-27T20:03:33Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5687048327,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301501,148,1,1,17,36,77tfx9me4aaqhzv78bmgsy9bg,1,41.5,96.3,2025-04-27T16:18:31.288Z,2025-04-27T16:18:36Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5685916869,56,Back,5685916871,140,35.7,5685916877,213,3.31,5685916875,212,6.2,5685916873,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301469,179,43,1,17,39,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-27T16:18:33.733Z,2025-04-27T20:04:05Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5687050083,144,83,5685917163,399,5ucbttulfcdufwr751zj0zcic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301543,149,1,1,17,41,77tfx9me4aaqhzv78bmgsy9bg,1,38.2,60.3,2025-04-27T16:18:35.848Z,2025-04-27T20:04:11Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5685917113,141,60.9,5685917115,212,11.9,5685917109,56,Back,5685917111,140,26.9,5685917117,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301597,150,1,1,17,43,77tfx9me4aaqhzv78bmgsy9bg,1,26.5,57.0,2025-04-27T16:18:38.138Z,2025-04-27T16:18:42Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5685917429,56,Back,5685917431,140,28.1,5685917437,213,4.78,5685917435,212,23.8,5685917433,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301631,151,1,1,17,47,77tfx9me4aaqhzv78bmgsy9bg,1,24.9,21.5,2025-04-27T16:18:41.880Z,2025-04-27T16:18:44Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5685917649,213,1.68,5685917641,56,Back,5685917645,141,40.4,5685917643,140,23.5,5685917647,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301885,152,1,1,17,50,77tfx9me4aaqhzv78bmgsy9bg,1,23.1,41.2,2025-04-27T16:18:44.360Z,2025-04-27T16:18:58Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5685918991,213,1.40,5685918987,141,76.1,5685918989,212,24.1,5685918985,140,27.1,5685918983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807301917,153,1,1,18,3,77tfx9me4aaqhzv78bmgsy9bg,1,28.7,73.9,2025-04-27T16:18:57.976Z,2025-04-27T16:18:59Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5685919181,140,46.6,5685919235,189,,5685919183,141,66.9,5685919185,212,19.4,5685919187,213,6.04,5685919179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302069,154,1,1,18,5,77tfx9me4aaqhzv78bmgsy9bg,1,53.6,56.7,2025-04-27T16:19:00.216Z,2025-04-27T16:19:04Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5685919911,141,34.8,5685919913,212,18.7,5685919909,140,64.4,5685919917,213,5.36,5685919907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302075,155,3,1,18,10,77tfx9me4aaqhzv78bmgsy9bg,0,83.3,28.6,2025-04-27T16:19:04.808Z,2025-04-27T20:04:34Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5687051415,465,,5685920185,233,180,5685919945,56,Center,5685919947,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302103,180,7,1,18,10,59as3grjvj19voay31j3yfgni,0,16.7,71.4,2025-04-27T16:19:04.809Z,2025-04-27T20:04:39Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5685920079,285,,5687051669,178,,5685920075,56,Back,5687051667,385,,5685920137,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302083,156,61,1,18,11,77tfx9me4aaqhzv78bmgsy9bg,1,81.1,33.0,2025-04-27T16:19:05.586Z,2025-04-27T16:19:20Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5685919985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302289,181,12,1,18,13,59as3grjvj19voay31j3yfgni,1,11.4,59.4,2025-04-27T16:19:07.397Z,2025-04-27T16:19:15Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5685921001,140,42.2,5685921005,212,35.6,5685920999,56,Back,5685921003,141,81.4,5685921007,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302207,157,1,1,18,14,77tfx9me4aaqhzv78bmgsy9bg,1,53.7,26.5,2025-04-27T16:19:08.968Z,2025-04-27T16:19:10Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5685920561,212,10.1,5685920559,141,37.7,5685920563,213,0.86,5685920555,56,Center,5685920553,3,,5685920557,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302365,158,1,1,18,16,77tfx9me4aaqhzv78bmgsy9bg,1,60.1,35.2,2025-04-27T16:19:10.584Z,2025-04-27T20:05:00Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5685921447,213,2.74,5685921449,1,,5685921441,140,25.4,5685921445,212,39.5,5685921439,56,Back,5685921443,141,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302417,159,1,1,18,27,77tfx9me4aaqhzv78bmgsy9bg,1,24.2,47.9,2025-04-27T16:19:21.512Z,2025-04-27T16:19:27Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5685922089,189,,5685921731,56,Back,5685921737,212,26.0,5685921739,213,5.10,5685921733,140,33.5,5685921735,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302443,160,1,1,18,28,77tfx9me4aaqhzv78bmgsy9bg,1,33.4,14.7,2025-04-27T16:19:22.968Z,2025-04-27T16:19:24Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5685921893,140,54.6,5685921895,141,18.5,5685921899,213,0.12,5685921897,212,22.4,5685921891,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302469,161,1,1,18,30,77tfx9me4aaqhzv78bmgsy9bg,1,55.5,18.8,2025-04-27T16:19:24.552Z,2025-04-27T16:19:26Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5685922017,56,Right,5685922023,212,8.1,5685922025,213,4.54,5685922019,140,54.2,5685922021,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302599,162,1,1,18,35,77tfx9me4aaqhzv78bmgsy9bg,1,46.6,15.0,2025-04-27T16:19:30.265Z,2025-04-27T20:05:27Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5685922633,56,Back,5685922635,140,32.2,5685922639,212,16.2,5685922637,141,23.7,5685922641,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302669,163,1,1,18,38,77tfx9me4aaqhzv78bmgsy9bg,1,31.6,25.2,2025-04-27T16:19:32.840Z,2025-04-27T16:19:37Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5685922979,140,35.1,5685922987,213,1.41,5685922973,56,Back,5685922985,212,23.7,5685922983,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302745,164,1,1,18,42,77tfx9me4aaqhzv78bmgsy9bg,1,37.4,61.8,2025-04-27T16:19:37Z,2025-04-27T16:19:42Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5685923399,141,29.8,5685923395,56,Back,5685923401,212,21.8,5685923397,140,38.4,5685923403,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302795,165,1,1,18,48,77tfx9me4aaqhzv78bmgsy9bg,1,41.0,31.3,2025-04-27T16:19:42.503Z,2025-04-27T16:19:45Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5685923705,213,1.51,5685923703,212,22.4,5685923695,140,42.3,5685923693,56,Back,5685923699,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302847,166,1,1,18,51,77tfx9me4aaqhzv78bmgsy9bg,0,45.0,56.1,2025-04-27T16:19:45.384Z,2025-04-27T16:19:48Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5685924021,213,5.89,5685924011,56,Center,5685924009,155,,5685924015,141,33.1,5685924025,1,,5685924013,140,80.8,5685924017,212,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807302873,183,12,1,18,54,59as3grjvj19voay31j3yfgni,1,21.4,65.2,2025-04-27T16:19:49.092Z,2025-04-27T16:19:50Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5685924245,15,,5685924211,213,0.75,5685924205,140,30.0,5685924203,56,Back,5685924209,212,12.4,5685924207,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303009,167,1,1,19,0,77tfx9me4aaqhzv78bmgsy9bg,1,93.9,11.1,2025-04-27T16:19:54.856Z,2025-04-27T20:06:00Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,1.0,,5685925057,141,28.0,5685925055,140,85.7,5685925053,56,Center,5685925059,212,14.4,5685925827,210,13,5685925061,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303015,168,13,1,19,3,77tfx9me4aaqhzv78bmgsy9bg,1,82.5,33.8,2025-04-27T16:19:57.687Z,2025-04-27T20:06:07Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5685925873,231,48.4,5685925073,56,Center,5685925859,55,167,5685925871,230,98.1,5685925853,84,,5685925071,18,,5687056267,215,,5685925863,102,41.0,5685925355,72,5685925855,29,5685925069,22,,5685925867,103,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303045,169,5,1,19,5,77tfx9me4aaqhzv78bmgsy9bg,0,101.0,42.0,2025-04-27T16:19:59.637Z,2025-04-27T16:34:16Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5685925395,233,184,5685925253,56,Center,5685925255,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303025,184,5,1,19,5,59as3grjvj19voay31j3yfgni,1,-1.0,58.0,2025-04-27T16:19:59.637Z,2025-04-27T16:34:16Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5685925111,56,Back,5685925113,346,,5685925291,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303133,185,1,1,19,11,59as3grjvj19voay31j3yfgni,1,4.6,49.9,2025-04-27T16:20:05.429Z,2025-04-27T16:20:07Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5685925807,213,5.38,5685925799,56,Back,5685925797,124,,5685925813,237,,5685925809,1,,5685925803,141,12.3,5685925831,189,,5685925805,212,32.5,5685925801,140,,,,,,,,,,,,,,,,,,,,,,,23.7,,,,,,,,,,,,,
2807303175,186,1,1,19,14,59as3grjvj19voay31j3yfgni,1,30.1,4.6,2025-04-27T16:20:08.405Z,2025-04-27T16:20:10Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5685926061,213,2.61,5685926059,212,24.6,5685926055,140,9.9,5685926053,56,Back,5685926057,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303233,187,1,1,19,15,59as3grjvj19voay31j3yfgni,1,9.8,23.0,2025-04-27T16:20:10.292Z,2025-04-27T16:20:15Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5685926423,141,42.1,5685926425,212,14.6,5685926419,56,Back,5685926421,140,3.4,5685926427,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303351,188,1,1,19,20,59as3grjvj19voay31j3yfgni,1,3.4,42.1,2025-04-27T16:20:14.848Z,2025-04-27T16:20:20Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5685926995,155,,5685926999,56,Back,5685927011,213,1.15,5685927007,141,82.3,5685927003,140,15.1,5685927009,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303413,189,1,1,19,26,59as3grjvj19voay31j3yfgni,1,20.7,94.4,2025-04-27T16:20:20.491Z,2025-04-27T16:20:24Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5685927277,141,94.4,5685927279,212,18.3,5685927273,56,Back,5685927275,140,38.1,5685927281,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303415,190,61,1,19,29,59as3grjvj19voay31j3yfgni,1,38.3,94.4,2025-04-27T16:20:24.256Z,2025-04-27T16:20:24Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5685927313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303437,170,45,1,19,31,77tfx9me4aaqhzv78bmgsy9bg,0,55.0,4.4,2025-04-27T16:20:25.463Z,2025-04-27T16:34:39Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5685927447,56,Right,5685927853,233,191,5685927449,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303501,191,3,1,19,31,59as3grjvj19voay31j3yfgni,1,45.0,95.6,2025-04-27T16:20:25.463Z,2025-04-27T20:06:31Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5687057791,465,,5685927801,233,170,5685927787,56,Back,5685927789,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807303597,192,1,1,19,34,59as3grjvj19voay31j3yfgni,1,71.9,96.3,2025-04-27T16:20:28.552Z,2025-04-27T20:07:00Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,1.0,5685928265,155,,5685928269,140,85.9,5685928271,141,29.9,5685937137,154,,5685937135,210,16,5685937139,22,,5685928267,56,Center,5685928275,213,5.03,5685928273,212,5687059201,196,5685928277,1,,,,,,,,,,,,,,,,,,,47.5,,,,,,,,,,,,,
2807303601,193,16,1,19,37,59as3grjvj19voay31j3yfgni,1,88.0,36.2,2025-04-27T16:20:32.272Z,2025-04-27T20:08:46Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5685931839,72,,5685937209,76,,5687060549,396,51.3,5685937219,102,54.0,5685928309,22,,5685937227,230,96.9,5685937229,231,45.7,5685931845,374,2025-04-27 17:20:31.329,5685937213,154,5687060543,63,5685937225,136,,5685928313,56,Center,5685931851,375,19:37.033,5685937211,29,5685937215,55,192,5687060545,395,5685937223,215,,,,,3.6,5685937221,103,11.4,,,,,,,,
2807305433,171,1,1,21,21,77tfx9me4aaqhzv78bmgsy9bg,1,49.9,50.1,2025-04-27T16:22:15.927Z,2025-04-27T16:22:16Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5685938571,213,3.45,5685938569,212,3.6,5685938563,56,Back,5685938565,140,46.6,5685938567,141,48.5,5685938573,279,G,5685938575,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305459,172,1,1,21,22,77tfx9me4aaqhzv78bmgsy9bg,1,46.6,48.5,2025-04-27T16:22:16.839Z,2025-04-27T16:22:17Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5685938677,212,14.2,5685938675,141,27.6,5685938673,140,47.1,5685938679,213,4.75,5685938671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305513,173,1,1,21,23,77tfx9me4aaqhzv78bmgsy9bg,1,45.8,28.3,2025-04-27T16:22:17.815Z,2025-04-27T16:22:20Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5685938951,213,5.36,5685938947,212,19.2,5685938939,140,56.9,5685938943,141,5.8,5685938935,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305585,174,1,1,21,26,77tfx9me4aaqhzv78bmgsy9bg,1,54.9,7.6,2025-04-27T16:22:20.327Z,2025-04-27T16:22:24Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5685939369,56,Back,5685939371,140,34.5,5685939375,212,25.4,5685939373,141,27.7,5685939377,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305617,175,1,1,21,30,77tfx9me4aaqhzv78bmgsy9bg,1,34.2,26.4,2025-04-27T16:22:24.742Z,2025-04-27T16:22:27Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5685939539,56,Back,5685939543,141,20.4,5685939545,212,9.1,5685939541,140,41.9,5685939547,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807305683,176,1,1,21,31,77tfx9me4aaqhzv78bmgsy9bg,1,41.0,21.5,2025-04-27T16:22:26.183Z,2025-04-27T16:22:29Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5685939827,141,16.2,5685939823,56,Back,5685939825,140,27.2,5685939831,213,3.39,5685939829,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
