id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2731831749,177,28,1,22,43,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-06T16:24:57.153Z,2024-10-06T18:10:24Z,,,,,5274596735,233,204,5273910019,55,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731831915,204,28,1,22,43,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-06T16:24:57.153Z,2024-10-06T18:10:23Z,,,,,5274596695,233,177,5273910919,55,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832007,179,1,1,22,56,59as3grjvj19voay31j3yfgni,1,61.5,33.3,2024-10-06T16:25:10.727Z,2024-10-06T16:25:14Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5273911373,56,Back,5273911379,212,26.3,5273911377,141,61.7,5273911381,213,2.32,5273911375,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832027,180,1,1,23,0,59as3grjvj19voay31j3yfgni,1,45.4,59.1,2024-10-06T16:25:14.182Z,2024-10-06T16:25:15Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5273911549,56,Back,5273911551,140,43.1,5273911553,141,38.7,5273911555,212,14.1,5273911557,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832067,181,1,1,23,3,59as3grjvj19voay31j3yfgni,1,42.7,31.3,2024-10-06T16:25:17.047Z,2024-10-06T16:25:19Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5273911853,140,39.1,5273911851,56,Back,5273911859,213,1.75,5273911857,212,21.3,5273911855,141,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832121,182,1,1,23,5,59as3grjvj19voay31j3yfgni,1,39.1,62.2,2024-10-06T16:25:19.863Z,2024-10-06T16:25:23Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5273912125,141,89.7,5273912127,212,19.4,5273912129,213,1.30,5273912121,56,Back,5273912123,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832145,183,1,1,23,9,59as3grjvj19voay31j3yfgni,0,45.1,91.6,2024-10-06T16:25:23.720Z,2024-10-06T16:25:25Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5273912245,141,88.9,5273912247,212,27.3,5273912249,213,6.22,5273912241,56,Left,5273912243,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832167,206,1,1,23,12,9qsmopgutr7ut5g6workk8w4i,1,27.5,9.7,2024-10-06T16:25:26.200Z,2024-10-06T16:25:27Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5273912357,213,0.47,5273912363,1,,5273912345,157,,5273912347,56,Back,5273912349,140,40.2,5273912353,212,15.0,5273912351,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832177,207,1,1,23,13,9qsmopgutr7ut5g6workk8w4i,0,40.2,19.7,2024-10-06T16:25:27.543Z,2024-10-06T21:15:02Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5273912409,140,60.7,5273912415,213,6.10,5273912411,141,13.7,5273912405,3,,5273912407,56,Right,5273912413,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832191,184,1,1,23,13,59as3grjvj19voay31j3yfgni,1,34.0,80.5,2024-10-06T16:25:27.591Z,2024-10-06T16:25:29Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5273912503,1,,5273912485,56,Center,5273912499,213,6.14,5273912491,141,73.6,5273912487,140,64.6,5273912481,157,,5273912495,212,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832203,185,1,1,23,15,59as3grjvj19voay31j3yfgni,1,67.2,73.6,2024-10-06T16:25:29.735Z,2024-10-06T16:25:31Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5273912577,140,63.8,5273912581,212,10.1,5273912575,56,Left,5273912583,213,1.93,5273912579,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832207,186,1,1,23,17,59as3grjvj19voay31j3yfgni,0,63.8,87.5,2024-10-06T16:25:31.128Z,2024-10-06T16:25:31Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5273912617,56,Center,5273912625,213,5.87,5273912619,140,77.0,5273912623,212,15.2,5273912621,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832253,208,1,1,23,18,9qsmopgutr7ut5g6workk8w4i,0,23.2,22.5,2024-10-06T16:25:32.455Z,2024-10-06T16:25:36Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5273912905,213,6.09,5273912899,140,46.3,5273912909,1,,5273912901,141,15.5,5273912895,157,,5273912897,56,Back,5273912903,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832267,187,44,1,23,21,59as3grjvj19voay31j3yfgni,1,54.5,85.2,2024-10-06T16:25:35.703Z,2024-10-06T16:43:20Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5273913015,233,209,5273912987,286,,5273912985,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832257,209,44,1,23,21,9qsmopgutr7ut5g6workk8w4i,0,45.5,14.8,2024-10-06T16:25:35.704Z,2024-10-06T16:43:20Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5273912929,56,Back,5273913063,233,187,5273912931,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832309,189,44,1,23,22,59as3grjvj19voay31j3yfgni,1,63.3,85.2,2024-10-06T16:25:36.199Z,2024-10-06T21:15:46Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5273913305,233,210,5273913275,56,Left,5273913277,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832293,210,44,1,23,22,9qsmopgutr7ut5g6workk8w4i,0,36.7,14.8,2024-10-06T16:25:36.200Z,2024-10-06T21:15:45Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5273913169,56,Back,5273913339,233,189,5273913171,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832313,190,1,1,23,22,59as3grjvj19voay31j3yfgni,1,60.3,88.1,2024-10-06T16:25:36.471Z,2024-10-06T21:15:48Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5273913295,56,Left,5273913297,140,62.1,5273913303,213,6.21,5273913299,141,87.9,5273913301,212,1.9,5273913293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832303,188,43,1,23,22,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-06T16:25:36.823Z,2024-10-06T17:01:28Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5273913253,212,6.9,5273913251,141,85.2,5273913249,140,63.8,5273913245,3,0,5273913247,56,Left,5274097331,144,1,5273913255,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832355,191,1,1,23,23,59as3grjvj19voay31j3yfgni,0,62.1,87.9,2024-10-06T16:25:37.591Z,2024-10-06T21:16:04Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5273913527,140,60.2,5273913535,213,2.70,5273913525,56,Left,5273913531,212,2.2,5273913529,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731837869,290,61,1,23,24,9qsmopgutr7ut5g6workk8w4i,1,39.4,15.5,2024-10-06T16:25:38.192Z,2024-10-06T21:16:06Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5273944409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731836413,268,43,1,23,25,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-06T16:25:39.096Z,2024-10-06T21:16:11Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5275557987,144,8,5273936471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731838573,291,1,1,23,26,9qsmopgutr7ut5g6workk8w4i,1,37.0,65.8,2024-10-06T16:25:40.522Z,2024-10-06T18:15:45Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5273948291,141,13.1,5273948293,212,36.2,5273948287,56,Back,5273948289,140,42.1,5273948295,213,4.86,5274634819,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832325,211,43,1,23,26,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-06T16:25:40.600Z,2024-10-06T16:31:56Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5273913357,56,Back,5273944983,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832359,212,1,1,23,27,9qsmopgutr7ut5g6workk8w4i,1,39.3,15.0,2024-10-06T16:25:41.680Z,2024-10-06T18:15:36Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5273913563,140,46.9,5273913561,56,Back,5273913569,213,0.20,5273913567,212,8.1,5273913565,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832385,213,1,1,23,28,9qsmopgutr7ut5g6workk8w4i,0,42.6,14.0,2024-10-06T16:25:42.304Z,2024-10-06T18:15:34Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5273913681,212,3.0,5273913677,140,44.6,5273913675,56,Back,5273913683,213,5.50,5273913679,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832379,193,1,1,23,29,59as3grjvj19voay31j3yfgni,1,45.2,91.4,2024-10-06T16:25:43.416Z,2024-10-06T16:25:44Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5273913653,213,4.95,5273913645,56,Back,5273913647,140,46.6,5273913651,212,6.2,5273913649,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832459,194,1,1,23,30,59as3grjvj19voay31j3yfgni,1,46.6,82.6,2024-10-06T16:25:44.216Z,2024-10-06T16:25:49Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5273914141,141,88.9,5273914143,212,15.8,5273914137,56,Left,5273914145,213,0.27,5273914139,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832393,214,43,1,23,30,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-06T16:25:44.440Z,2024-10-06T17:07:35Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5273913739,212,8.4,5274131057,144,1,5273913733,56,Back,5273913741,213,5.80,5273913735,140,47.7,5273913737,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832479,195,1,1,23,35,59as3grjvj19voay31j3yfgni,1,62.2,80.5,2024-10-06T16:25:49.463Z,2024-10-06T16:25:50Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5273914221,212,12.4,5273914219,141,72.4,5273914223,213,5.82,5273914217,140,72.8,5273914215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832467,215,83,1,23,36,9qsmopgutr7ut5g6workk8w4i,0,31.9,14.8,2024-10-06T16:25:49.927Z,2024-10-06T16:25:53Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5273914269,399,1sdsqfn743j5tqem8ra7sppn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832481,196,1,1,23,37,59as3grjvj19voay31j3yfgni,1,72.8,72.4,2024-10-06T16:25:51.696Z,2024-10-06T21:16:54Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5273914231,140,65.9,5273914233,141,71.4,5273914235,212,7.3,5273914237,213,3.24,5273914243,156,,5273914229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832553,197,1,1,23,38,59as3grjvj19voay31j3yfgni,1,67.9,70.5,2024-10-06T16:25:52.199Z,2024-10-06T21:16:57Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5273914641,212,32.0,5273914635,56,Center,5273914637,140,64.6,5273914643,213,4.60,5273914645,1,,5273914639,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832575,198,1,1,23,41,59as3grjvj19voay31j3yfgni,0,64.3,10.5,2024-10-06T16:25:55.321Z,2024-10-06T21:17:05Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5273914745,155,,5275562895,20,,5273914747,56,Center,5273914757,1,,5273914755,213,0.71,5273914753,212,33.8,5273914751,141,43.0,5275562893,224,,5273914749,140,88.7,5273914743,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832627,216,12,1,23,43,9qsmopgutr7ut5g6workk8w4i,1,7.7,47.2,2024-10-06T16:25:57.232Z,2024-10-06T18:15:56Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5273915107,167,,5273915031,140,0.0,5273915061,15,,5273915029,56,Back,5273915033,141,34.5,5273915035,212,12.6,5273915037,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832585,199,6,1,23,44,59as3grjvj19voay31j3yfgni,1,96.4,57.0,2024-10-06T16:25:57.928Z,2024-10-06T16:43:09Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5273914825,56,Center,5273914827,73,,5273915241,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832637,217,6,1,23,44,9qsmopgutr7ut5g6workk8w4i,0,3.6,43.0,2024-10-06T16:25:57.928Z,2024-10-06T21:17:16Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5273915275,233,199,5273915221,56,Back,5273915223,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731832981,200,1,1,24,14,59as3grjvj19voay31j3yfgni,0,99.4,99.8,2024-10-06T16:26:28.473Z,2024-10-06T21:17:37Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5273917175,2,,5273917177,6,,5273917187,141,60.5,5273917191,213,4.47,5273917185,140,93.0,5273917183,56,Center,5275565647,20,,5273917181,223,,5273917189,212,27.6,5273917179,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833105,218,12,1,24,17,9qsmopgutr7ut5g6workk8w4i,1,7.2,34.8,2024-10-06T16:26:31.578Z,2024-10-06T16:26:37Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5273917893,141,6.1,5273917885,56,Right,5273917897,212,53.2,5273917901,213,5.91,5273917889,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833183,201,1,1,24,21,59as3grjvj19voay31j3yfgni,1,43.9,91.6,2024-10-06T16:26:35.865Z,2024-10-06T16:26:42Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5273918339,140,22.8,5273918345,213,3.92,5273918341,141,59.7,5273918343,212,31.0,5273918337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833185,202,40,1,24,28,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-06T16:26:42.439Z,2024-10-06T16:26:42Z,,,,,5273918349,30,"7yim2aepctujr2m4p20a97755, 8yfw9f74h0yfz51bkxxc8p39x, 8mn8apr6n7t7s6lx4d4vvdnca, arhoud4vfjvmjaf2pkbm6s48a, ddl5g7raihnc9s4u3wetz8v10, a87w6l9zsbahdi4knm1347zs9, 78kzajya12k4sm0ebfl37d6ok, 5cjx2i2perp5vr62en4cyer1m, 4zrsiizdbzwwkmit3ta0f0dbe, 1sdsqfn743j5tqem8ra7sppn8, e73sexp7kse0wlykdi7xcbg2c, 41ii5y9ebz5e3xhaif9kc8qmt, c3sp1x0shf2b24rl5ike6v0iy, bidudbkachfl6126lhlr254wk, 8mcb1hiuk9rzf48cx3vj5i3th, bwfg9frq2ecbzg7wlzqjtnv2s, 10esz9pvzonegry7p78n3ce09, bewwsztrqoqdp5ttkxry0i1yi, 4fhpb0b8muboggvquj2pvsiqx",5273918353,59,"16, 6, 55, 5, 4, 22, 21, 17, 58, 7, 20, 1, 3, 13, 15, 19, 25, 30, 73",5273918351,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",5273918359,194,a87w6l9zsbahdi4knm1347zs9,5273918357,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5273918355,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833273,203,1,1,24,30,59as3grjvj19voay31j3yfgni,0,23.4,61.7,2024-10-06T16:26:44.058Z,2024-10-06T16:26:48Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5273918875,213,5.88,5273918869,140,71.5,5273918877,1,,5273918865,157,,5273918871,141,30.1,5273918873,212,54.9,5273918867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833237,219,44,1,24,31,9qsmopgutr7ut5g6workk8w4i,1,26.6,68.6,2024-10-06T16:26:45.306Z,2024-10-06T16:43:21Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5273918617,285,,5273918615,56,Back,5273919107,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833285,204,44,1,24,31,59as3grjvj19voay31j3yfgni,0,73.4,31.4,2024-10-06T16:26:45.307Z,2024-10-06T17:02:18Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5273918957,286,,5273919179,233,219,5273918953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833265,220,1,1,24,31,9qsmopgutr7ut5g6workk8w4i,1,23.5,66.3,2024-10-06T16:26:45.802Z,2024-10-06T16:26:47Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5273918807,213,0.22,5273918795,3,,5273918797,56,Back,5273918799,140,30.3,5273918803,212,7.3,5273918801,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833281,221,1,1,24,33,9qsmopgutr7ut5g6workk8w4i,0,30.3,68.7,2024-10-06T16:26:46.938Z,2024-10-06T16:26:47Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5273918949,1,,5273918941,140,40.0,5273918943,141,74.4,5273918937,157,,5273918945,212,10.9,5273918939,56,Back,5273918947,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833349,205,1,1,24,34,59as3grjvj19voay31j3yfgni,0,58.9,35.0,2024-10-06T16:26:48.586Z,2024-10-06T16:26:50Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5273919293,140,66.0,5273919303,213,5.63,5273919291,56,Center,5273919297,212,9.4,5273919289,3,,5273919295,141,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833335,222,8,1,24,35,9qsmopgutr7ut5g6workk8w4i,1,35.0,72.9,2024-10-06T16:26:49.497Z,2024-10-06T21:18:02Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5275567519,385,,5273919245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833415,206,1,1,24,37,59as3grjvj19voay31j3yfgni,1,60.5,10.3,2024-10-06T16:26:51.769Z,2024-10-06T16:26:54Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5273919631,212,25.2,5273919629,141,27.4,5273919633,213,2.66,5273919627,140,39.2,5273919625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833559,207,1,1,24,43,59as3grjvj19voay31j3yfgni,1,36.5,25.8,2024-10-06T16:26:57.802Z,2024-10-06T16:27:02Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5273920199,212,23.3,5273920193,56,Back,5273920201,213,1.83,5273920195,140,30.8,5273920197,141,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833615,208,1,1,24,48,59as3grjvj19voay31j3yfgni,1,31.7,65.4,2024-10-06T16:27:02.538Z,2024-10-06T16:27:05Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5273920469,140,34.1,5273920475,212,12.5,5273920477,213,4.92,5273920467,56,Back,5273920473,141,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833643,209,1,1,24,51,59as3grjvj19voay31j3yfgni,1,36.5,37.2,2024-10-06T16:27:05.643Z,2024-10-06T16:27:08Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5273920631,212,20.0,5273920633,213,5.03,5273920629,141,9.2,5273920627,140,42.4,5273920625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833671,210,1,1,24,54,59as3grjvj19voay31j3yfgni,1,42.4,9.2,2024-10-06T16:27:08.027Z,2024-10-06T16:27:11Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5273920771,140,32.8,5273920773,141,13.1,5273920769,56,Back,5273920775,212,10.4,5273920777,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833709,211,1,1,24,57,59as3grjvj19voay31j3yfgni,1,33.4,23.3,2024-10-06T16:27:11.338Z,2024-10-06T16:27:14Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5273920959,141,55.4,5273920961,212,22.0,5273920963,213,1.70,5273920955,56,Back,5273920957,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833779,212,1,1,25,0,59as3grjvj19voay31j3yfgni,1,31.5,59.1,2024-10-06T16:27:14.331Z,2024-10-06T16:27:17Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5273921213,140,41.7,5273921221,213,1.12,5273921211,56,Back,5273921217,212,24.4,5273921215,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833797,213,1,1,25,3,59as3grjvj19voay31j3yfgni,1,42.7,92.0,2024-10-06T16:27:17.659Z,2024-10-06T16:27:20Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5273921331,212,15.2,5273921333,213,4.81,5273921329,141,69.7,5273921327,140,44.1,5273921325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833849,214,1,1,25,6,59as3grjvj19voay31j3yfgni,1,44.2,69.7,2024-10-06T16:27:19.914Z,2024-10-06T16:27:23Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5273921657,141,71.4,5273921655,140,33.1,5273921653,56,Back,5273921661,213,3.04,5273921659,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833893,215,1,1,25,9,59as3grjvj19voay31j3yfgni,1,39.4,69.5,2024-10-06T16:27:23.850Z,2024-10-06T16:27:28Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5273921947,213,4.69,5273921933,56,Back,5273921945,212,25.6,5273921937,140,38.9,5273921941,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833945,216,1,1,25,14,59as3grjvj19voay31j3yfgni,1,38.2,29.7,2024-10-06T16:27:27.979Z,2024-10-06T16:27:31Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5273922197,141,7.4,5273922195,140,87.7,5273922207,1,,5273922203,213,6.00,5273922193,56,Right,5273922199,212,54.1,5273922191,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833957,217,1,1,25,17,59as3grjvj19voay31j3yfgni,0,88.6,8.0,2024-10-06T16:27:31.803Z,2024-10-06T21:18:28Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5273922269,140,95.9,5275569459,20,,5275569451,225,,5273922275,213,1.27,5273922267,56,Center,5273922273,212,26.2,5275569189,2,,5273922271,141,44.8,5275569455,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731833963,223,52,1,25,19,9qsmopgutr7ut5g6workk8w4i,1,4.2,57.2,2024-10-06T16:27:32.907Z,2024-10-06T21:18:32Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5275569797,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731834109,224,1,1,25,27,9qsmopgutr7ut5g6workk8w4i,1,8.0,52.8,2024-10-06T16:27:41.308Z,2024-10-06T16:27:45Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5273923189,141,13.1,5273923183,123,,5273923191,212,29.8,5273923185,56,Back,5273923193,213,5.15,5273923187,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731834123,225,1,1,25,31,9qsmopgutr7ut5g6workk8w4i,1,20.0,12.8,2024-10-06T16:27:45.259Z,2024-10-06T16:27:46Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5273923269,140,27.5,5273923275,213,0.59,5273923271,141,20.6,5273923273,212,9.5,5273923267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
