id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2802150763,241,1,1,27,24,cftj6g399tknheudaxsdpfdgb,1,41.3,65.1,2025-04-17T12:27:32.721Z,2025-04-17T12:27:34Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5657682455,213,2.02,5657682453,212,17.1,5657682451,141,87.8,5657682447,56,Back,5657682449,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150773,242,1,1,27,25,cftj6g399tknheudaxsdpfdgb,1,34.3,87.8,2025-04-17T12:27:34.080Z,2025-04-17T12:27:36Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5657682497,56,Back,5657682503,212,13.4,5657682501,141,92.7,5657682499,140,46.7,5657682505,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150777,243,3,1,27,28,cftj6g399tknheudaxsdpfdgb,0,53.0,94.2,2025-04-17T12:27:36.784Z,2025-04-17T17:37:01Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5658048191,464,,5657682521,286,,5657682557,233,248,5657682519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150781,248,7,1,27,28,c165yjiny1qnmfdvefxvflnkc,1,47.0,5.8,2025-04-17T12:27:36.785Z,2025-04-17T17:37:04Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5657682527,285,,5657682525,56,Back,5658048303,178,,5658048301,385,,5657682523,167,,5657682533,233,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150789,244,5,1,27,29,cftj6g399tknheudaxsdpfdgb,1,53.4,101.1,2025-04-17T12:27:37.665Z,2025-04-17T12:37:04Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5657682603,56,Left,5657682625,233,249,5657682605,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150785,249,5,1,27,29,c165yjiny1qnmfdvefxvflnkc,0,46.6,-1.1,2025-04-17T12:27:37.665Z,2025-04-17T12:37:04Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5657682583,347,,5657682581,56,Back,5657682645,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150807,245,1,1,27,34,cftj6g399tknheudaxsdpfdgb,1,45.3,100.0,2025-04-17T12:27:42.625Z,2025-04-17T17:37:46Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5657682705,213,3.58,5657682703,212,18.3,5657682701,141,90.1,5657682699,140,29.5,5657682695,107,,5657682697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150817,246,1,1,27,36,cftj6g399tknheudaxsdpfdgb,1,34.1,75.1,2025-04-17T12:27:44.489Z,2025-04-17T17:37:53Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5657682751,213,4.68,5657682747,141,43.3,5657682745,140,33.4,5657682749,212,21.6,5657682743,56,Back,5657682763,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150823,247,61,1,27,39,cftj6g399tknheudaxsdpfdgb,1,33.4,43.3,2025-04-17T12:27:47.774Z,2025-04-17T12:27:47Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5657682781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150879,248,1,1,27,47,cftj6g399tknheudaxsdpfdgb,1,63.1,16.2,2025-04-17T12:27:55.441Z,2025-04-17T12:27:57Z,195o7hchielt14ic49r3k06sq,Serginho,,,5657683031,213,2.22,5657683025,141,52.7,5657683019,140,45.1,5657683027,212,31.2,5657683015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150883,249,1,1,27,49,cftj6g399tknheudaxsdpfdgb,1,45.1,52.7,2025-04-17T12:27:57.473Z,2025-04-17T12:27:58Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5657683053,140,59.5,5657683051,56,Center,5657683057,141,63.1,5657683059,212,16.7,5657683061,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150889,250,1,1,27,50,cftj6g399tknheudaxsdpfdgb,1,59.5,63.1,2025-04-17T12:27:58.688Z,2025-04-17T12:27:59Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5657683073,141,50.6,5657683071,140,44.4,5657683069,56,Back,5657683087,156,,5657683077,213,3.63,5657683075,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150925,251,1,1,27,53,cftj6g399tknheudaxsdpfdgb,1,44.3,52.7,2025-04-17T12:28:02.208Z,2025-04-17T12:28:07Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5657683273,56,Back,5657683277,141,21.3,5657683279,212,21.6,5657683275,140,47.7,5657683281,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150933,252,1,1,27,59,cftj6g399tknheudaxsdpfdgb,1,61.2,18.5,2025-04-17T12:28:07.521Z,2025-04-17T12:28:09Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5657683307,213,4.30,5657683305,212,6.9,5657683301,140,58.6,5657683303,141,9.2,5657683299,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150969,253,1,1,28,0,cftj6g399tknheudaxsdpfdgb,1,57.9,9.4,2025-04-17T12:28:09.313Z,2025-04-17T12:28:15Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5657683495,212,28.0,5657683497,213,2.04,5657683489,56,Back,5657683493,141,46.1,5657683491,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802150995,254,1,1,28,6,cftj6g399tknheudaxsdpfdgb,1,43.2,48.7,2025-04-17T12:28:15.105Z,2025-04-17T12:28:18Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5657683609,140,20.4,5657683607,56,Back,5657683617,213,3.37,5657683613,212,24.6,5657683611,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151017,255,1,1,28,9,cftj6g399tknheudaxsdpfdgb,1,20.4,40.6,2025-04-17T12:28:18.065Z,2025-04-17T12:28:21Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5657683761,56,Back,5657683763,140,27.1,5657683769,213,5.33,5657683765,141,26.1,5657683767,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151031,256,1,1,28,12,cftj6g399tknheudaxsdpfdgb,1,28.0,27.3,2025-04-17T12:28:20.960Z,2025-04-17T12:28:24Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5657683843,56,Back,5657683851,213,1.49,5657683845,140,29.8,5657683849,212,24.6,5657683847,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151053,257,1,1,28,15,cftj6g399tknheudaxsdpfdgb,1,30.0,63.4,2025-04-17T12:28:24.001Z,2025-04-17T12:28:27Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5657683957,141,66.0,5657683959,212,13.7,5657683961,213,0.13,5657683955,140,42.9,5657683953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151065,258,1,1,28,18,cftj6g399tknheudaxsdpfdgb,1,41.3,64.3,2025-04-17T12:28:27.120Z,2025-04-17T12:28:30Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5657684045,140,36.5,5657684047,141,35.1,5657684057,213,4.46,5657684041,56,Back,5657684051,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151071,259,1,1,28,21,cftj6g399tknheudaxsdpfdgb,0,39.2,35.5,2025-04-17T12:28:30.032Z,2025-04-17T12:28:31Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5657684097,1,,5657684095,213,0.41,5657684087,56,Center,5657684091,141,60.2,5657684093,212,42.3,5657684085,155,,5657684089,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151085,250,12,1,28,23,c165yjiny1qnmfdvefxvflnkc,1,23.3,32.7,2025-04-17T12:28:31.487Z,2025-04-17T12:28:33Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5657684171,213,0.83,5657684163,56,Back,5657684167,141,58.4,5657684169,212,23.7,5657684165,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151125,252,1,1,28,28,c165yjiny1qnmfdvefxvflnkc,1,37.6,55.2,2025-04-17T12:28:36.814Z,2025-04-17T12:28:41Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5657684353,56,Right,5657684363,1,,5657684361,213,5.20,5657684359,212,37.8,5657684355,140,54.5,5657684357,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151149,253,1,1,28,32,c165yjiny1qnmfdvefxvflnkc,1,59.3,15.3,2025-04-17T12:28:41.374Z,2025-04-17T12:28:48Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5657684533,56,Right,5657684541,213,0.03,5657684535,140,72.0,5657684539,212,13.3,5657684537,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151161,254,1,1,28,39,c165yjiny1qnmfdvefxvflnkc,1,73.2,26.5,2025-04-17T12:28:47.934Z,2025-04-17T12:28:50Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5657684613,213,0.01,5657684611,212,20.3,5657684605,56,Center,5657684609,141,26.8,5657684607,140,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151171,255,1,1,28,42,c165yjiny1qnmfdvefxvflnkc,0,93.7,26.7,2025-04-17T12:28:50.510Z,2025-04-17T17:40:36Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5658053391,224,,5657684667,141,57.6,5658053393,20,,5657684669,212,21.1,5657684665,140,95.0,5657684671,213,1.51,5657684659,2,,5657684661,155,,5657684663,56,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,
2802151191,260,12,1,28,43,cftj6g399tknheudaxsdpfdgb,1,7.6,44.8,2025-04-17T12:28:51.689Z,2025-04-17T17:40:40Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5657684797,141,15.8,5657684799,212,19.7,5657684795,140,6.8,5657684801,213,4.67,5657684793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151201,262,1,1,28,48,cftj6g399tknheudaxsdpfdgb,0,6.7,14.4,2025-04-17T12:28:56.752Z,2025-04-17T12:36:55Z,195o7hchielt14ic49r3k06sq,Serginho,,,5657684835,140,8.8,5657684839,212,2.7,5657696665,286,,5657684837,141,12.2,5657696661,233,324,5657684833,56,Back,5657696659,236,,5657684841,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802153263,324,74,1,28,48,c165yjiny1qnmfdvefxvflnkc,1,90.6,89.7,2025-04-17T12:28:56.753Z,2025-04-17T17:40:47Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5657696667,233,262,5657696643,285,,5657696575,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151275,256,5,1,28,50,c165yjiny1qnmfdvefxvflnkc,0,79.4,101.6,2025-04-17T12:28:58.639Z,2025-04-17T12:37:05Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5657685229,56,Left,5657695961,233,263,5657685231,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151213,263,5,1,28,50,cftj6g399tknheudaxsdpfdgb,1,20.6,-1.6,2025-04-17T12:28:58.639Z,2025-04-17T12:37:05Z,195o7hchielt14ic49r3k06sq,Serginho,,,5657684921,347,,5657695957,233,256,5657684919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151263,264,1,1,29,3,cftj6g399tknheudaxsdpfdgb,1,19.4,0.0,2025-04-17T12:29:11.777Z,2025-04-17T12:29:13Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5657685181,140,31.8,5657685175,107,,5657685177,56,Back,5657685193,213,0.67,5657685185,141,13.1,5657685189,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151267,265,1,1,29,5,cftj6g399tknheudaxsdpfdgb,0,31.8,14.4,2025-04-17T12:29:13.664Z,2025-04-17T12:29:14Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5657685207,212,2.0,5657685205,141,17.0,5657685209,213,1.13,5657685203,140,32.6,5657685201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151279,257,61,1,29,6,c165yjiny1qnmfdvefxvflnkc,1,64.0,82.9,2025-04-17T12:29:14.526Z,2025-04-17T17:42:22Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5657685245,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151287,266,61,1,29,8,cftj6g399tknheudaxsdpfdgb,0,51.5,10.0,2025-04-17T12:29:16.464Z,2025-04-17T12:29:26Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5657685273,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151307,259,1,1,29,10,c165yjiny1qnmfdvefxvflnkc,1,27.2,92.3,2025-04-17T12:29:18.878Z,2025-04-17T12:29:22Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5657685371,141,67.5,5657685373,212,30.0,5657685369,140,3.6,5657685367,56,Back,5657685375,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151321,260,1,1,29,13,c165yjiny1qnmfdvefxvflnkc,1,3.6,67.5,2025-04-17T12:29:21.918Z,2025-04-17T12:29:26Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5657685485,212,17.6,5657685487,213,1.27,5657685481,140,8.5,5657685483,141,92.3,5657685479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151339,261,1,1,29,17,c165yjiny1qnmfdvefxvflnkc,1,17.3,93.6,2025-04-17T12:29:26.334Z,2025-04-17T12:29:31Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5657685587,140,34.6,5657685585,56,Back,5657685593,213,5.64,5657685589,141,73.5,5657685591,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151351,262,1,1,29,23,c165yjiny1qnmfdvefxvflnkc,1,29.2,68.2,2025-04-17T12:29:31.726Z,2025-04-17T12:29:34Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5657685663,141,46.3,5657685661,140,26.4,5657685659,56,Back,5657685667,213,4.52,5657685665,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151373,263,1,1,29,25,c165yjiny1qnmfdvefxvflnkc,1,26.9,42.8,2025-04-17T12:29:33.886Z,2025-04-17T12:29:38Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5657685743,56,Back,5657685751,213,5.15,5657685747,141,10.7,5657685749,212,24.0,5657685745,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151385,264,1,1,29,29,c165yjiny1qnmfdvefxvflnkc,1,37.8,11.3,2025-04-17T12:29:37.886Z,2025-04-17T12:29:40Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5657685833,213,1.31,5657685831,212,7.8,5657685827,140,39.7,5657685829,141,22.4,5657685825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151401,265,1,1,29,31,c165yjiny1qnmfdvefxvflnkc,1,39.9,27.7,2025-04-17T12:29:40.334Z,2025-04-17T12:29:44Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5657685925,141,71.8,5657685929,213,1.71,5657685927,212,30.3,5657685921,56,Back,5657685923,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151407,266,1,1,29,35,c165yjiny1qnmfdvefxvflnkc,1,39.1,74.4,2025-04-17T12:29:43.998Z,2025-04-17T12:29:46Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5657685977,141,94.2,5657685979,212,20.6,5657685975,140,53.9,5657685981,213,0.71,5657685973,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151431,267,1,1,29,38,c165yjiny1qnmfdvefxvflnkc,1,54.0,92.1,2025-04-17T12:29:46.846Z,2025-04-17T12:29:50Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5657686119,213,3.60,5657686115,141,81.5,5657686117,212,16.3,5657686111,56,Back,5657686113,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151461,268,1,1,29,41,c165yjiny1qnmfdvefxvflnkc,1,40.0,85.0,2025-04-17T12:29:49.887Z,2025-04-17T12:29:57Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5657686293,155,,5657686303,213,0.10,5657686301,212,46.1,5657686299,141,91.8,5657686295,56,Left,5657686305,1,,5657686297,140,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151477,269,1,1,29,49,c165yjiny1qnmfdvefxvflnkc,1,97.7,94.7,2025-04-17T12:29:57.742Z,2025-04-17T12:30:02Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5657686397,212,10.1,5657686399,213,3.82,5657686395,141,85.3,5657686391,56,Left,5657686393,140,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151485,270,1,1,29,54,c165yjiny1qnmfdvefxvflnkc,1,78.7,81.5,2025-04-17T12:30:02.446Z,2025-04-17T12:30:04Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5657686451,212,12.4,5657686453,213,4.26,5657686445,140,73.6,5657686449,141,65.1,5657686441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151495,271,1,1,29,56,c165yjiny1qnmfdvefxvflnkc,1,73.4,62.1,2025-04-17T12:30:04.430Z,2025-04-17T12:30:07Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5657686515,56,Center,5657686519,141,28.6,5657686517,140,75.8,5657686523,213,4.82,5657686521,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151507,272,1,1,29,59,c165yjiny1qnmfdvefxvflnkc,0,76.8,24.2,2025-04-17T12:30:07.486Z,2025-04-17T17:47:40Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5657686591,212,23.6,5658061465,224,,5657686593,213,0.86,5657686589,141,50.5,5657686585,56,Center,5657686587,140,91.5,5658061467,20,,5657686581,2,,5657686583,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151521,267,12,1,30,1,cftj6g399tknheudaxsdpfdgb,1,9.8,51.8,2025-04-17T12:30:09.455Z,2025-04-17T12:30:10Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5657686657,56,Back,5657686663,212,15.1,5657686661,141,50.4,5657686659,140,24.2,5657686679,15,,5657686665,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151535,273,15,1,30,4,c165yjiny1qnmfdvefxvflnkc,1,74.1,48.9,2025-04-17T12:30:12.621Z,2025-04-17T17:49:02Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5657686779,20,,5658063265,215,,5657686891,146,98.4,5657686733,22,,5657686735,18,,5657686881,81,,5657686737,56,Center,5657686893,147,50,5657686885,103,5657686889,458,,5657686887,108,5657686899,233,5657686883,102,48.0,,,,,,,,22.2,,268,,,,,,,,,,,,,,
2802151533,268,10,1,30,4,cftj6g399tknheudaxsdpfdgb,1,2.0,50.6,2025-04-17T12:30:12.721Z,2025-04-17T17:49:10Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5657686853,177,,5657686909,233,273,5657686731,56,Back,5657686727,178,,5657686729,182,,5658063547,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151537,269,52,1,30,5,cftj6g399tknheudaxsdpfdgb,1,2.0,50.6,2025-04-17T12:30:13.729Z,2025-04-17T17:49:13Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5658063621,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151563,270,1,1,30,7,cftj6g399tknheudaxsdpfdgb,1,9.5,56.0,2025-04-17T12:30:16.408Z,2025-04-17T17:49:34Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5657686967,213,0.71,5657686965,212,13.4,5657686979,189,,5657686957,123,,5657686961,140,19.2,5657686959,56,Back,5657686963,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151571,271,61,1,30,14,cftj6g399tknheudaxsdpfdgb,1,20.4,68.5,2025-04-17T12:30:23.201Z,2025-04-17T12:30:23Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5657687019,189,,5657687001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151643,272,1,1,30,21,cftj6g399tknheudaxsdpfdgb,1,25.7,34.6,2025-04-17T12:30:30.352Z,2025-04-17T12:30:37Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5657687461,140,29.4,5657687459,56,Back,5657687463,141,69.3,5657687465,212,23.9,5657687467,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151645,273,1,1,30,29,cftj6g399tknheudaxsdpfdgb,0,42.6,68.4,2025-04-17T12:30:37.776Z,2025-04-17T12:30:38Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5657687471,56,Left,5657687473,140,67.9,5657687481,1,,5657687477,212,35.0,5657687479,213,0.71,5657687475,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151705,274,5,1,30,30,c165yjiny1qnmfdvefxvflnkc,1,33.2,-2.0,2025-04-17T12:30:38.467Z,2025-04-17T12:37:05Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5657687803,56,Back,5657687807,233,274,5657687805,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151647,274,5,1,30,30,cftj6g399tknheudaxsdpfdgb,0,66.8,102.0,2025-04-17T12:30:38.467Z,2025-04-17T12:37:05Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5657687833,233,274,5657687483,56,Left,5657687485,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151717,275,1,1,30,48,c165yjiny1qnmfdvefxvflnkc,1,34.6,0.0,2025-04-17T12:30:56.781Z,2025-04-17T12:30:58Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5657687875,213,0.64,5657687867,56,Back,5657687865,107,,5657687869,140,42.2,5657687873,212,9.9,5657687871,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151719,276,1,1,30,50,c165yjiny1qnmfdvefxvflnkc,0,38.0,5.8,2025-04-17T12:30:58.845Z,2025-04-17T17:50:18Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5657687887,213,0.87,5657687879,56,Back,5657687885,212,10.6,5658065209,155,,5657687883,141,17.7,5657687881,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151759,277,1,1,30,52,cftj6g399tknheudaxsdpfdgb,1,55.0,80.5,2025-04-17T12:31:00.928Z,2025-04-17T17:50:40Z,95nyhb9eanuobgbkdccyrwob8,F. Damkjer,,,5657688053,213,0.33,5657688051,212,8.7,5657688047,140,62.8,5657688045,56,Left,5657688049,141,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151729,275,43,1,30,53,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-17T12:31:01.727Z,2025-04-17T12:31:14Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5657688223,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802151731,277,83,1,30,53,c165yjiny1qnmfdvefxvflnkc,0,41.6,21.9,2025-04-17T12:31:01.805Z,2025-04-17T20:56:01Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5657687983,399,73lwz4he5erpp25zi8crjvztg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
