id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/12/value,qualifier/17/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value
2702832385,258,1,1,26,12,b3r6d8ydtmtjckam6pku9y400,0,42.4,4.9,2024-07-22T17:27:18.390Z,2024-07-22T20:16:34Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5114668717,141,15.4,5114668715,140,69.9,5114948391,1,,5114668719,212,29.7,5114668713,56,Right,5114948389,157,,5114668721,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832401,191,1,1,26,15,anga7587r1zv4ey71ge9zxol3,1,35.8,72.0,2024-07-22T17:27:20.585Z,2024-07-22T17:27:22Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5114668795,56,Back,5114668797,140,37.6,5114668803,213,1.41,5114668799,141,89.0,5114668801,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832411,192,1,1,26,16,anga7587r1zv4ey71ge9zxol3,1,38.6,90.9,2024-07-22T17:27:21.961Z,2024-07-22T17:27:24Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5114668865,213,6.03,5114668861,141,81.2,5114668857,56,Left,5114668859,140,62.9,5114668863,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832443,193,1,1,26,19,anga7587r1zv4ey71ge9zxol3,1,66.2,82.0,2024-07-22T17:27:24.713Z,2024-07-22T17:27:29Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5114669035,56,Left,5114669051,213,0.42,5114669049,212,18.5,5114669045,141,93.1,5114669039,140,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832451,194,1,1,26,23,anga7587r1zv4ey71ge9zxol3,0,93.7,72.6,2024-07-22T17:27:29.369Z,2024-07-22T17:27:32Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5114669195,233,259,5114669077,56,Center,5114669083,141,69.8,5114669193,236,,5114669087,213,4.71,5114669081,140,93.7,5114669085,212,1.9,5114669199,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832473,259,74,1,26,23,b3r6d8ydtmtjckam6pku9y400,1,8.0,26.2,2024-07-22T17:27:29.370Z,2024-07-22T17:50:24Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5114669201,233,194,5114669185,56,Back,5114669187,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832493,195,3,1,26,29,anga7587r1zv4ey71ge9zxol3,1,94.2,90.6,2024-07-22T17:27:34.921Z,2024-07-22T20:17:01Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5114669297,233,260,5114669291,56,Left,5114948775,464,,5114669293,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832491,260,45,1,26,29,b3r6d8ydtmtjckam6pku9y400,0,5.8,9.4,2024-07-22T17:27:34.921Z,2024-07-22T17:27:37Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5114669301,233,195,5114669287,56,Back,5114669289,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832501,196,1,1,26,31,anga7587r1zv4ey71ge9zxol3,1,90.2,85.8,2024-07-22T17:27:36.745Z,2024-07-22T17:27:39Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5114669343,140,71.8,5114669349,213,3.21,5114669345,141,83.9,5114669341,56,Left,5114669347,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832509,197,1,1,26,34,anga7587r1zv4ey71ge9zxol3,0,74.5,87.1,2024-07-22T17:27:39.753Z,2024-07-22T20:17:20Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5114669387,56,Center,5114669385,155,,5114949091,20,,5114669389,140,96.7,5114949093,1,,5114669383,2,,5114669395,213,5.52,5114669391,141,54.4,5114669393,212,32.2,5114949089,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832517,261,52,1,26,37,b3r6d8ydtmtjckam6pku9y400,1,4.7,47.9,2024-07-22T17:27:42.933Z,2024-07-22T20:17:25Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5114949199,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832637,263,1,1,27,0,b3r6d8ydtmtjckam6pku9y400,1,14.4,55.5,2024-07-22T17:28:05.590Z,2024-07-22T17:28:07Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5114670039,157,,5114670041,198,,5114670045,140,74.0,5114670053,1,,5114670047,141,77.0,5114670043,56,Center,5114670051,213,0.23,5114670049,212,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832643,264,1,1,27,1,b3r6d8ydtmtjckam6pku9y400,1,74.1,77.4,2024-07-22T17:28:07.365Z,2024-07-22T17:28:08Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5114670081,212,6.0,5114670079,141,82.1,5114670073,3,,5114670083,213,2.58,5114670077,140,69.3,5114670075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832645,265,1,1,27,3,b3r6d8ydtmtjckam6pku9y400,0,69.3,82.1,2024-07-22T17:28:08.710Z,2024-07-22T17:28:09Z,e81dfbtza1g8v3lozf39x3f85,Diogo Gonçalves,,,5114670089,155,,5114670093,140,73.0,5114670099,213,5.06,5114670095,141,66.5,5114670091,56,Center,5114670097,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832653,198,8,1,27,5,anga7587r1zv4ey71ge9zxol3,1,28.7,37.2,2024-07-22T17:28:10.664Z,2024-07-22T20:18:00Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5114670141,56,Back,5114950003,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832661,266,1,1,27,5,b3r6d8ydtmtjckam6pku9y400,1,65.1,79.5,2024-07-22T17:28:11.237Z,2024-07-22T17:28:12Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5114670187,141,92.6,5114670191,213,2.06,5114670185,140,60.6,5114670189,212,10.1,5114670183,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832697,269,4,1,27,7,b3r6d8ydtmtjckam6pku9y400,1,62.0,92.4,2024-07-22T17:28:12.480Z,2024-07-22T20:18:13Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5114670411,56,Left,5114950309,294,,5114670417,286,,5114670413,152,,5114670419,233,199,5114670409,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832675,199,4,1,27,7,anga7587r1zv4ey71ge9zxol3,0,38.0,7.6,2024-07-22T17:28:12.481Z,2024-07-22T20:18:17Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5114670305,152,,5114670427,233,269,5114670301,13,,5114670303,56,Back,5114670309,285,,5114950349,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832671,267,43,1,27,7,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-07-22T17:28:12.694Z,2024-07-22T17:28:27Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5114670585,144,1,5114670251,140,38.2,5114670255,212,24.0,5114670249,56,Back,5114670257,213,3.57,5114670253,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832693,268,43,1,27,10,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-07-22T17:28:16.006Z,2024-07-22T17:28:26Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5114670389,140,25.5,5114670387,56,Back,5114670393,212,25.7,5114670541,144,1,5114670395,213,4.20,5114670391,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832837,270,1,1,27,45,b3r6d8ydtmtjckam6pku9y400,0,54.7,94.2,2024-07-22T17:28:50.839Z,2024-07-22T17:28:53Z,e81dfbtza1g8v3lozf39x3f85,Diogo Gonçalves,,,5114671191,1,,5114671187,212,42.4,5114671179,152,,5114671181,56,Center,5114671185,141,42.4,5114671175,5,,5114671189,213,5.30,5114671183,140,77.1,5114671177,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832843,200,1,1,27,48,anga7587r1zv4ey71ge9zxol3,0,26.3,58.4,2024-07-22T17:28:53.673Z,2024-07-22T17:28:56Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5114671225,140,36.1,5114671221,3,,5114671227,141,46.4,5114671223,56,Back,5114671229,212,13.1,5114671231,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832849,271,44,1,27,49,b3r6d8ydtmtjckam6pku9y400,1,63.2,49.4,2024-07-22T17:28:55.416Z,2024-07-22T17:28:57Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5114671253,286,,5114671307,233,201,5114671249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832845,201,44,1,27,49,anga7587r1zv4ey71ge9zxol3,0,36.8,50.6,2024-07-22T17:28:55.417Z,2024-07-22T17:28:57Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5114671237,285,,5114671235,56,Back,5114671333,233,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832853,272,1,1,27,50,b3r6d8ydtmtjckam6pku9y400,0,61.1,45.1,2024-07-22T17:28:55.941Z,2024-07-22T17:28:56Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5114671277,212,12.0,5114671269,3,,5114671275,141,48.5,5114671271,56,Center,5114671279,213,0.19,5114671273,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832865,203,1,1,27,52,anga7587r1zv4ey71ge9zxol3,0,33.7,38.4,2024-07-22T17:28:57.496Z,2024-07-22T17:28:59Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5114671397,236,,5114671349,213,0.39,5114671343,140,36.2,5114671399,233,273,5114671347,212,2.8,5114671403,286,,5114671341,56,Back,5114671345,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832875,273,74,1,27,52,b3r6d8ydtmtjckam6pku9y400,1,63.0,45.2,2024-07-22T17:28:57.497Z,2024-07-22T17:50:24Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5114671391,285,,5114671389,56,Center,5114671421,233,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832881,204,1,1,27,54,anga7587r1zv4ey71ge9zxol3,0,29.7,42.0,2024-07-22T17:29:00.041Z,2024-07-22T17:29:00Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5114671439,1,,5114671429,56,Center,5114671433,141,68.7,5114671437,213,0.51,5114671435,212,36.9,5114671431,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832927,275,1,1,27,56,b3r6d8ydtmtjckam6pku9y400,1,39.8,29.9,2024-07-22T17:29:02.118Z,2024-07-22T17:29:11Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5114671699,213,2.45,5114671693,140,19.9,5114671697,212,27.2,5114671695,141,55.5,5114671691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832929,276,1,1,28,5,b3r6d8ydtmtjckam6pku9y400,1,22.8,50.7,2024-07-22T17:29:11.437Z,2024-07-22T17:29:47Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5114672359,212,16.3,5114672361,213,5.61,5114672357,141,35.8,5114672355,140,35.0,5114671711,189,,5114671709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832957,277,1,1,28,11,b3r6d8ydtmtjckam6pku9y400,0,39.8,23.9,2024-07-22T17:29:16.822Z,2024-07-22T17:29:17Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5114671925,236,,5114671927,233,205,5114671931,286,,5114671899,140,37.8,5114671903,212,3.4,5114671905,213,4.04,5114671895,56,Back,5114671901,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832961,205,74,1,28,11,anga7587r1zv4ey71ge9zxol3,1,69.0,73.4,2024-07-22T17:29:16.823Z,2024-07-22T17:50:25Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5114671933,233,277,5114671921,285,,5114671919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832969,278,1,1,28,13,b3r6d8ydtmtjckam6pku9y400,1,32.0,16.6,2024-07-22T17:29:18.517Z,2024-07-22T17:29:20Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5114671987,213,5.17,5114671985,212,10.6,5114671981,140,36.5,5114671979,56,Back,5114671983,141,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832971,279,1,1,28,14,b3r6d8ydtmtjckam6pku9y400,1,37.2,3.2,2024-07-22T17:29:19.877Z,2024-07-22T17:29:21Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5114671997,212,11.7,5114671991,56,Back,5114671995,141,6.7,5114671999,213,0.21,5114671993,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702832991,280,2,1,28,15,b3r6d8ydtmtjckam6pku9y400,1,48.1,6.7,2024-07-22T17:29:20.981Z,2024-07-22T17:29:27Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5114672135,56,Right,5114672097,141,2.0,5114672133,7,euur9yvhgrieu4kl0vdkh244q,5114672095,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833079,207,1,1,28,42,anga7587r1zv4ey71ge9zxol3,1,34.6,80.1,2024-07-22T17:29:48.168Z,2024-07-22T17:31:17Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5114672595,56,Center,5114672591,5,,5114672597,140,57.8,5114672603,213,6.06,5114674577,189,,5114672593,241,,5114672599,141,72.0,5114672601,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833123,208,1,1,28,43,anga7587r1zv4ey71ge9zxol3,1,59.1,72.5,2024-07-22T17:29:49.209Z,2024-07-22T17:31:19Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5114672837,140,96.6,5114672835,56,Left,5114672839,141,90.3,5114672843,213,0.30,5114672845,1,,5114672841,212,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833129,209,61,1,28,47,anga7587r1zv4ey71ge9zxol3,1,96.6,90.3,2024-07-22T17:29:53.253Z,2024-07-22T17:50:56Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5114672863,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833131,210,5,1,28,48,anga7587r1zv4ey71ge9zxol3,0,101.0,86.7,2024-07-22T17:29:54.167Z,2024-07-22T17:50:21Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5114672885,233,281,5114672865,56,Left,5114672867,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833111,281,5,1,28,48,b3r6d8ydtmtjckam6pku9y400,1,-1.0,13.3,2024-07-22T17:29:54.167Z,2024-07-22T17:29:58Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5114672789,56,Back,5114672791,346,,5114672905,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833239,282,1,1,29,14,b3r6d8ydtmtjckam6pku9y400,1,5.2,38.6,2024-07-22T17:30:20.406Z,2024-07-22T17:53:37Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5114673543,213,1.39,5114673541,212,8.4,5114673547,237,,5114673535,56,Back,5114673537,140,6.6,5114673533,124,,5114673539,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833259,283,1,1,29,18,b3r6d8ydtmtjckam6pku9y400,0,7.5,53.0,2024-07-22T17:30:23.766Z,2024-07-22T17:30:27Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5114673687,213,0.24,5114673679,56,Center,5114673681,140,64.9,5114673685,212,62.1,5114673689,1,,5114673677,157,,5114673683,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833267,211,1,1,29,21,anga7587r1zv4ey71ge9zxol3,1,33.9,30.8,2024-07-22T17:30:27.320Z,2024-07-22T17:30:29Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5114673723,56,Center,5114673729,212,25.6,5114673725,140,58.2,5114673721,3,,5114673727,141,33.0,5114673731,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833277,213,1,1,29,23,anga7587r1zv4ey71ge9zxol3,1,58.2,33.0,2024-07-22T17:30:29.129Z,2024-07-22T17:30:32Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5114673771,140,46.9,5114673775,212,19.0,5114673769,56,Back,5114673777,213,4.04,5114673773,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833283,214,1,1,29,26,anga7587r1zv4ey71ge9zxol3,0,55.4,22.2,2024-07-22T17:30:31.849Z,2024-07-22T17:30:32Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5114673825,213,1.83,5114673821,141,41.4,5114673819,140,52.1,5114673823,212,13.5,5114673817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833297,285,1,1,29,28,b3r6d8ydtmtjckam6pku9y400,1,48.1,67.5,2024-07-22T17:30:33.910Z,2024-07-22T17:30:37Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5114673925,56,Center,5114673927,140,61.5,5114673939,213,5.82,5114673935,212,15.7,5114673931,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833301,286,1,1,29,32,b3r6d8ydtmtjckam6pku9y400,1,68.7,36.8,2024-07-22T17:30:37.845Z,2024-07-22T17:30:42Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5114673983,212,14.2,5114673977,56,Right,5114673985,213,4.85,5114673979,140,70.6,5114673981,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833313,287,1,1,29,36,b3r6d8ydtmtjckam6pku9y400,1,76.6,23.2,2024-07-22T17:30:42.214Z,2024-07-22T20:20:57Z,aahyom322jdc6f21960ycuzth,J. Larsson,1.0,,5114675077,22,,5114675075,154,,5114675073,210,16,5114674059,155,,5114674063,140,98.0,5114674069,213,0.76,5114674065,141,54.6,5114674061,56,Center,5114674067,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833315,288,16,1,29,38,b3r6d8ydtmtjckam6pku9y400,1,97.9,57.3,2024-07-22T17:30:44.239Z,2024-07-22T20:21:19Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5114675089,80,,5114674075,22,,5114674173,375,29:38.441,5114675103,214,,5114674079,56,Center,5114674167,328,,5114675105,230,99.3,5114675101,103,7.0,5114953667,395,1.1,5114675087,61,5114675107,231,54.2,,5114675091,29,5114675095,55,5114674169,374,2024-07-22 18:30:43.913,5114674163,15,5114953669,396,46.4,5114675093,154,5114675099,102,,,,,287,47.9,,,,,,
2702833679,215,1,1,31,1,anga7587r1zv4ey71ge9zxol3,1,50.2,50.3,2024-07-22T17:32:06.664Z,2024-07-22T20:21:54Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5114676265,212,18.9,5114676261,140,34.9,5114676267,213,3.70,5114676263,141,35.6,5114676259,56,Back,5114676269,279,G,5114954263,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833693,216,1,1,31,14,anga7587r1zv4ey71ge9zxol3,1,36.4,33.6,2024-07-22T17:32:20.440Z,2024-07-22T20:21:55Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5114954267,189,,5114676347,141,63.6,5114676345,140,32.4,5114676349,212,20.8,5114676343,56,Back,5114676351,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833703,217,1,1,31,16,anga7587r1zv4ey71ge9zxol3,1,32.4,63.6,2024-07-22T17:32:22.152Z,2024-07-22T17:32:23Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5114676385,140,39.7,5114676397,213,0.79,5114676381,56,Back,5114676395,212,10.9,5114676391,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833719,218,1,1,31,17,anga7587r1zv4ey71ge9zxol3,1,39.7,75.0,2024-07-22T17:32:23.143Z,2024-07-22T17:32:26Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5114676483,140,31.8,5114676489,213,4.15,5114676485,141,55.6,5114676481,56,Back,5114676487,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833739,219,1,1,31,20,anga7587r1zv4ey71ge9zxol3,0,31.7,47.8,2024-07-22T17:32:26.344Z,2024-07-22T17:32:28Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5114676559,141,0.0,5114676563,213,5.34,5114676561,212,41.4,5114676557,140,54.8,5114676565,1,,5114676555,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833743,220,5,1,31,22,anga7587r1zv4ey71ge9zxol3,0,53.8,-1.4,2024-07-22T17:32:28.377Z,2024-07-22T17:32:30Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,,5114676681,233,289,5114676581,347,,5114676579,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833753,289,5,1,31,22,b3r6d8ydtmtjckam6pku9y400,1,46.2,101.4,2024-07-22T17:32:28.377Z,2024-07-22T17:50:21Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5114676653,347,,5114676651,56,Back,5114676655,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833791,290,1,1,31,30,b3r6d8ydtmtjckam6pku9y400,1,49.0,100.0,2024-07-22T17:32:36.214Z,2024-07-22T17:32:38Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5114676887,212,17.6,5114676885,141,81.8,5114676881,56,Back,5114676879,107,,5114676889,213,3.95,5114676883,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833813,291,1,1,31,32,b3r6d8ydtmtjckam6pku9y400,1,38.2,75.0,2024-07-22T17:32:38.150Z,2024-07-22T17:32:43Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5114677017,212,24.3,5114677011,56,Back,5114677015,141,39.2,5114677019,213,4.73,5114677013,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833817,292,1,1,31,38,b3r6d8ydtmtjckam6pku9y400,1,55.3,27.1,2024-07-22T17:32:43.622Z,2024-07-22T17:32:45Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5114677031,212,17.9,5114677025,56,Right,5114677027,140,61.3,5114677033,213,5.07,5114677029,141,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833831,293,1,1,31,40,b3r6d8ydtmtjckam6pku9y400,1,61.4,3.8,2024-07-22T17:32:45.590Z,2024-07-22T17:32:48Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5114677113,213,0.10,5114677103,140,69.2,5114677107,141,5.0,5114677101,56,Right,5114677111,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833837,294,1,1,31,42,b3r6d8ydtmtjckam6pku9y400,1,69.2,5.0,2024-07-22T17:32:47.926Z,2024-07-22T17:32:48Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5114677129,141,11.9,5114677133,213,2.30,5114677127,140,65.2,5114677125,56,Right,5114677131,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833841,295,1,1,31,43,b3r6d8ydtmtjckam6pku9y400,1,65.2,11.9,2024-07-22T17:32:48.534Z,2024-07-22T17:32:49Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5114677151,212,6.2,5114677149,141,3.2,5114677153,213,4.40,5114677145,56,Right,5114677147,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702833849,296,1,1,31,44,b3r6d8ydtmtjckam6pku9y400,1,62.8,3.1,2024-07-22T17:32:49.478Z,2024-07-22T17:32:52Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5114677223,140,46.0,5114677229,213,2.88,5114677221,56,Back,5114677225,141,10.1,5114677227,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
