id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2797323467,797,1,1,17,15,ahnt9ejgwj58ul8auzdvi3czf,1,22.7,68.0,2025-04-06T12:18:17.033Z,2025-04-06T15:25:42Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5630969833,189,,5630969655,213,3.13,5630969649,140,10.4,5630969647,56,Back,5630969653,212,12.9,5630969651,141,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797305653,915,43,1,17,15,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-06T12:18:17.120Z,2025-04-06T15:25:45Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5630871857,189,0,5630871859,56,Center,5630871867,213,0.10,5630871861,140,89.0,5630871863,141,38.9,5630970139,144,1,5630871865,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797133343,164,1,1,17,17,ahnt9ejgwj58ul8auzdvi3czf,1,8.0,62.0,2025-04-06T12:18:19.075Z,2025-04-06T15:08:37Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5629934999,212,11.6,5629934997,141,45.6,5629934993,56,Back,5629935001,213,5.00,5629934995,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797129955,122,1,1,17,18,ahnt9ejgwj58ul8auzdvi3czf,1,15.0,49.3,2025-04-06T12:18:20.931Z,2025-04-06T12:18:21Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5629916513,56,Back,5629916523,141,64.0,5629916531,213,2.10,5629916527,212,11.6,5629916517,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797129977,123,1,1,17,19,ahnt9ejgwj58ul8auzdvi3czf,1,9.4,64.0,2025-04-06T12:18:21.603Z,2025-04-06T12:18:23Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5629916631,141,85.9,5629916627,56,Back,5629916629,140,11.2,5629916635,213,1.44,5629916633,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130037,124,1,1,17,21,ahnt9ejgwj58ul8auzdvi3czf,1,11.2,85.9,2025-04-06T12:18:23.108Z,2025-04-06T12:18:26Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5629916953,212,8.9,5629916955,213,0.91,5629916949,140,16.4,5629916951,141,96.3,5629916947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130049,125,1,1,17,24,ahnt9ejgwj58ul8auzdvi3czf,0,16.4,96.3,2025-04-06T12:18:26.068Z,2025-04-06T12:18:27Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5629916983,155,,5629916985,56,Back,5629916993,213,5.86,5629916987,140,33.5,5629916991,212,19.7,5629916989,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130053,124,8,1,17,25,anga7587r1zv4ey71ge9zxol3,1,65.8,17.8,2025-04-06T12:18:27.041Z,2025-04-06T15:08:48Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5629917003,56,Right,5630873305,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130121,126,1,1,17,26,anga7587r1zv4ey71ge9zxol3,0,68.7,14.4,2025-04-06T12:18:28.097Z,2025-04-06T12:18:30Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5629917413,56,Right,5629917423,213,5.75,5629917421,212,21.4,5629917419,141,0.0,5629917417,140,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130383,126,5,1,17,27,ahnt9ejgwj58ul8auzdvi3czf,1,14.5,101.4,2025-04-06T12:18:29.859Z,2025-04-06T12:42:00Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5629918739,56,Back,5629918759,233,127,5629918741,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130127,127,5,1,17,27,anga7587r1zv4ey71ge9zxol3,0,85.5,-1.4,2025-04-06T12:18:29.859Z,2025-04-06T12:42:00Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5629917455,347,,5629918783,233,126,5629917453,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130437,127,1,1,17,41,ahnt9ejgwj58ul8auzdvi3czf,1,16.0,100.0,2025-04-06T12:18:43.092Z,2025-04-06T12:18:46Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5629919005,107,,5629919011,141,79.3,5629919017,1,,5629919013,212,31.2,5629919009,140,42.1,5629919007,56,Back,5629919015,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130551,128,1,1,17,44,ahnt9ejgwj58ul8auzdvi3czf,1,47.1,64.6,2025-04-06T12:18:46.163Z,2025-04-06T12:18:52Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5629919609,1,,5629919607,213,5.05,5629919601,140,58.4,5629919599,56,Right,5629919603,141,14.6,5629919605,212,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130583,129,1,1,17,50,ahnt9ejgwj58ul8auzdvi3czf,0,71.1,25.9,2025-04-06T12:18:52.595Z,2025-04-06T12:18:53Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5629919763,141,47.6,5629919765,212,22.1,5629919761,140,86.8,5629919759,56,Center,5629919767,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130641,128,12,1,17,52,anga7587r1zv4ey71ge9zxol3,1,14.3,50.5,2025-04-06T12:18:54.129Z,2025-04-06T12:18:56Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5629920059,212,10.4,5629920057,141,40.9,5629920061,213,5.60,5629920055,140,22.0,5629920053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797132063,129,1,1,17,54,anga7587r1zv4ey71ge9zxol3,0,22.0,40.2,2025-04-06T12:18:56.257Z,2025-04-06T12:23:07Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5629928003,141,56.5,5629927995,157,,5629928007,213,0.66,5629928009,1,,5629928001,140,35.6,5629927999,56,Back,5629928005,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306651,795,44,1,17,56,ahnt9ejgwj58ul8auzdvi3czf,1,65.3,49.0,2025-04-06T12:18:58.039Z,2025-04-06T15:09:28Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5630877405,286,,5630877407,233,916,5630877401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797306647,916,44,1,17,56,anga7587r1zv4ey71ge9zxol3,0,34.7,51.0,2025-04-06T12:18:58.040Z,2025-04-06T15:09:28Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5630877461,233,795,5630877383,56,Back,5630877385,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130745,130,1,1,17,56,ahnt9ejgwj58ul8auzdvi3czf,1,59.9,42.1,2025-04-06T12:18:58.644Z,2025-04-06T15:09:31Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5629920579,3,,5629920591,212,15.8,5629920589,141,62.9,5629920587,140,66.7,5629920583,56,Center,5629920593,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130783,131,1,1,18,0,ahnt9ejgwj58ul8auzdvi3czf,1,64.4,67.2,2025-04-06T12:19:02.099Z,2025-04-06T12:19:04Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5629920835,212,9.1,5629920833,141,76.0,5629920829,56,Center,5629920831,140,57.9,5629920837,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130849,132,1,1,18,2,ahnt9ejgwj58ul8auzdvi3czf,1,67.0,73.6,2025-04-06T12:19:04.771Z,2025-04-06T12:19:07Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5629921241,140,76.1,5629921247,213,0.99,5629921243,141,94.8,5629921239,56,Left,5629921245,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130923,133,1,1,18,5,ahnt9ejgwj58ul8auzdvi3czf,1,76.1,94.8,2025-04-06T12:19:07.251Z,2025-04-06T12:19:10Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5629921671,140,64.2,5629921669,56,Left,5629921677,213,3.54,5629921673,141,87.1,5629921675,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130963,134,1,1,18,8,ahnt9ejgwj58ul8auzdvi3czf,1,60.0,85.1,2025-04-06T12:19:10.387Z,2025-04-06T12:19:12Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5629921905,212,12.8,5629921899,140,52.6,5629921903,141,70.2,5629921907,213,4.06,5629921895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131001,135,1,1,18,10,ahnt9ejgwj58ul8auzdvi3czf,1,52.6,70.2,2025-04-06T12:19:12.228Z,2025-04-06T12:19:14Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5629922079,140,59.0,5629922077,56,Left,5629922081,141,87.1,5629922083,212,13.3,5629922085,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131025,136,1,1,18,12,ahnt9ejgwj58ul8auzdvi3czf,1,59.0,86.6,2025-04-06T12:19:14.691Z,2025-04-06T12:19:16Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5629922201,141,95.9,5629922205,213,0.38,5629922199,140,73.9,5629922197,56,Left,5629922203,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131085,137,1,1,18,14,ahnt9ejgwj58ul8auzdvi3czf,1,73.9,95.9,2025-04-06T12:19:16.483Z,2025-04-06T12:19:19Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5629922501,212,14.1,5629922499,141,88.3,5629922491,56,Left,5629922495,140,61.4,5629922503,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131137,138,1,1,18,17,ahnt9ejgwj58ul8auzdvi3czf,1,59.4,86.8,2025-04-06T12:19:19.347Z,2025-04-06T12:19:21Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5629922725,212,25.6,5629922719,140,39.7,5629922715,56,Back,5629922721,141,64.6,5629922727,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131197,139,1,1,18,19,ahnt9ejgwj58ul8auzdvi3czf,1,39.8,65.2,2025-04-06T12:19:21.108Z,2025-04-06T12:19:25Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5629923065,141,77.2,5629923067,212,9.6,5629923069,213,1.01,5629923061,56,Back,5629923063,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131251,140,1,1,18,23,ahnt9ejgwj58ul8auzdvi3czf,1,46.8,69.3,2025-04-06T12:19:25.796Z,2025-04-06T12:19:29Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5629923401,213,3.98,5629923395,140,37.1,5629923393,56,Back,5629923399,212,15.3,5629923397,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131283,141,1,1,18,27,ahnt9ejgwj58ul8auzdvi3czf,1,38.1,50.7,2025-04-06T12:19:29.187Z,2025-04-06T12:19:31Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5629923571,141,65.2,5629923567,56,Back,5629923569,140,44.9,5629923573,212,12.2,5629923575,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131319,142,1,1,18,29,ahnt9ejgwj58ul8auzdvi3czf,1,44.9,65.2,2025-04-06T12:19:31.667Z,2025-04-06T12:19:33Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5629923753,56,Center,5629923765,213,5.66,5629923755,140,53.2,5629923761,212,10.7,5629923757,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131333,143,1,1,18,31,ahnt9ejgwj58ul8auzdvi3czf,1,53.2,56.0,2025-04-06T12:19:33.331Z,2025-04-06T15:09:50Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5629923831,56,Back,5629923849,213,2.19,5629923839,141,67.8,5629923843,212,9.8,5629923835,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131363,144,1,1,18,32,ahnt9ejgwj58ul8auzdvi3czf,1,54.3,66.9,2025-04-06T12:19:34.835Z,2025-04-06T12:19:36Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5629924011,141,76.9,5629924015,213,0.45,5629924013,212,15.5,5629924009,140,67.6,5629924007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131419,145,1,1,18,34,ahnt9ejgwj58ul8auzdvi3czf,1,67.5,76.9,2025-04-06T12:19:36.147Z,2025-04-06T12:19:39Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5629924305,212,21.0,5629924303,141,92.0,5629924299,56,Left,5629924301,140,84.9,5629924307,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131439,146,1,1,18,37,ahnt9ejgwj58ul8auzdvi3czf,1,84.3,87.5,2025-04-06T12:19:39.683Z,2025-04-06T12:19:41Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5629924437,212,14.0,5629924439,213,2.95,5629924431,56,Left,5629924433,140,71.2,5629924435,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131471,147,1,1,18,39,ahnt9ejgwj58ul8auzdvi3czf,1,71.2,91.4,2025-04-06T12:19:41.171Z,2025-04-06T12:19:43Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5629924613,140,61.3,5629924609,56,Left,5629924623,213,3.71,5629924617,141,81.7,5629924621,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131531,148,1,1,18,40,ahnt9ejgwj58ul8auzdvi3czf,1,61.3,81.7,2025-04-06T12:19:42.931Z,2025-04-06T12:19:46Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5629925023,212,17.2,5629925025,213,6.23,5629925017,56,Left,5629925019,140,77.7,5629925021,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131595,149,1,1,18,44,ahnt9ejgwj58ul8auzdvi3czf,1,77.7,80.3,2025-04-06T12:19:46.148Z,2025-04-06T12:19:49Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5629925389,212,13.7,5629925391,213,0.60,5629925387,141,91.7,5629925385,140,88.5,5629925383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131627,150,1,1,18,47,ahnt9ejgwj58ul8auzdvi3czf,1,90.3,89.9,2025-04-06T12:19:49.314Z,2025-04-06T12:19:51Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5629925597,141,93.2,5629925599,212,12.4,5629925595,140,78.7,5629925601,213,2.96,5629925593,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131677,151,1,1,18,49,ahnt9ejgwj58ul8auzdvi3czf,1,78.7,93.2,2025-04-06T12:19:51.539Z,2025-04-06T12:19:54Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5629925855,141,81.7,5629925861,213,3.78,5629925851,140,68.7,5629925847,56,Left,5629925859,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131731,152,1,1,18,52,ahnt9ejgwj58ul8auzdvi3czf,1,70.5,78.1,2025-04-06T12:19:54.611Z,2025-04-06T15:10:20Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5629926209,212,8.9,5629926207,141,72.8,5629926203,56,Center,5629926205,140,62.8,5629926211,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131775,153,1,1,18,55,ahnt9ejgwj58ul8auzdvi3czf,1,61.8,70.5,2025-04-06T12:19:57.347Z,2025-04-06T15:10:26Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5629926463,212,21.5,5629926465,213,4.23,5629926461,141,42.5,5629926459,140,52.2,5629926457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131893,154,1,1,18,57,ahnt9ejgwj58ul8auzdvi3czf,1,52.2,42.5,2025-04-06T12:19:59.555Z,2025-04-06T12:20:06Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5629927185,141,12.8,5629927181,56,Right,5629927187,212,24.6,5629927189,213,5.32,5629927183,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797132037,155,1,1,19,4,ahnt9ejgwj58ul8auzdvi3czf,1,67.0,27.0,2025-04-06T12:20:06.851Z,2025-04-06T12:20:13Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5629927857,56,Left,5629927869,212,46.6,5629927879,1,,5629927861,140,86.0,5629927851,155,,5629927855,196,,5629927865,141,89.0,5629927875,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797132069,156,1,1,19,11,ahnt9ejgwj58ul8auzdvi3czf,0,97.0,73.2,2025-04-06T12:20:13.651Z,2025-04-06T15:10:51Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5629928031,141,50.5,5629928029,140,95.2,5629928027,56,Center,5630885983,2,,5630886285,224,,5629928033,212,15.6,5630886287,72,,5629928035,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797132079,130,12,1,19,12,anga7587r1zv4ey71ge9zxol3,1,3.3,46.7,2025-04-06T12:20:14.448Z,2025-04-06T12:20:15Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5629928073,213,4.38,5629928065,56,Back,5629928111,167,,5629928071,212,14.0,5629928067,140,0.0,5629928069,141,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797132083,131,6,1,19,13,anga7587r1zv4ey71ge9zxol3,0,1.1,35.3,2025-04-06T12:20:15.248Z,2025-04-06T15:10:56Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5629928259,73,,5629928257,56,Back,5629928295,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797132093,157,6,1,19,13,ahnt9ejgwj58ul8auzdvi3czf,1,98.9,64.7,2025-04-06T12:20:15.248Z,2025-04-06T12:42:08Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5629928137,73,,5629928277,233,131,5629928135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797132541,158,1,1,19,38,ahnt9ejgwj58ul8auzdvi3czf,1,99.5,99.5,2025-04-06T12:20:40.947Z,2025-04-06T12:20:43Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5629930655,140,97.4,5629930651,6,,5629930661,213,4.59,5629930657,141,73.3,5629930659,212,18.0,5629930653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797132555,159,1,1,19,39,ahnt9ejgwj58ul8auzdvi3czf,1,97.4,73.3,2025-04-06T12:20:41.955Z,2025-04-06T12:20:42Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5629930749,212,10.0,5629930751,213,2.34,5629930747,141,83.9,5629930789,156,,5629930745,140,90.8,5629930743,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797132609,160,1,1,19,41,ahnt9ejgwj58ul8auzdvi3czf,1,86.9,87.1,2025-04-06T12:20:43.262Z,2025-04-06T12:20:45Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5629931065,212,25.0,5629931055,140,76.1,5629931051,56,Center,5629931061,141,54.3,5629931069,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797132643,161,1,1,19,43,ahnt9ejgwj58ul8auzdvi3czf,1,76.1,52.7,2025-04-06T12:20:45.283Z,2025-04-06T12:20:59Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,1.0,5629931257,212,9.9,5629931261,213,4.93,5629931249,140,78.1,5629931247,56,Center,5629932417,210,13,5629931253,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797132649,162,13,1,19,44,ahnt9ejgwj58ul8auzdvi3czf,1,78.1,38.5,2025-04-06T12:20:46.435Z,2025-04-06T15:11:19Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5629932451,55,161,5629932457,103,90.3,5629932459,215,,5629931285,18,,5629932455,102,63.2,5629931287,56,Center,5629932463,230,98.2,5629931777,72,,5629932461,328,,5629931775,25,,5629932465,231,47.8,5629932449,29,,5629932447,77,,,,,,,,,,,,,,,,,,,,,,,
2797132807,132,5,1,19,46,anga7587r1zv4ey71ge9zxol3,1,-1.4,45.0,2025-04-06T12:20:48.081Z,2025-04-06T12:42:01Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5629932099,233,163,5629932075,346,,5629932073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797132737,163,5,1,19,46,ahnt9ejgwj58ul8auzdvi3czf,0,101.4,55.0,2025-04-06T12:20:48.081Z,2025-04-06T12:42:01Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5629932127,233,132,5629931741,56,Center,5629931747,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797132847,133,1,1,19,53,anga7587r1zv4ey71ge9zxol3,1,3.1,49.6,2025-04-06T12:20:55.687Z,2025-04-06T12:20:58Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5629932319,213,1.36,5629932317,212,14.7,5629932311,56,Back,5629932313,140,6.0,5629932323,237,,5629932315,141,70.8,5629932309,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797132925,134,1,1,19,56,anga7587r1zv4ey71ge9zxol3,1,11.6,68.8,2025-04-06T12:20:58.352Z,2025-04-06T12:21:02Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5629932795,56,Back,5629932801,212,14.4,5629932799,141,52.4,5629932803,213,4.03,5629932797,140,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797133017,135,1,1,20,0,anga7587r1zv4ey71ge9zxol3,1,8.1,50.5,2025-04-06T12:21:02.336Z,2025-04-06T12:21:08Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5629933275,141,70.5,5629933273,140,14.2,5629933279,213,1.13,5629933277,212,15.0,5629933271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797133057,136,1,1,20,6,anga7587r1zv4ey71ge9zxol3,1,30.4,78.3,2025-04-06T12:21:08.336Z,2025-04-06T12:21:12Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5629933481,141,94.2,5629933479,140,37.9,5629933477,56,Back,5629933483,212,13.4,5629933485,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797133085,137,1,1,20,10,anga7587r1zv4ey71ge9zxol3,1,40.4,94.3,2025-04-06T12:21:12.016Z,2025-04-06T12:21:15Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5629933635,56,Back,5629933643,213,4.04,5629933641,212,10.0,5629933639,141,82.8,5629933637,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797133157,138,1,1,20,13,anga7587r1zv4ey71ge9zxol3,1,36.3,69.9,2025-04-06T12:21:15.216Z,2025-04-06T12:21:19Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5629934025,213,4.62,5629934023,212,20.3,5629934021,141,40.2,5629934019,140,34.5,5629934017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797133245,139,1,1,20,16,anga7587r1zv4ey71ge9zxol3,1,35.8,38.2,2025-04-06T12:21:18.879Z,2025-04-06T12:21:23Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5629934449,140,34.9,5629934451,141,68.1,5629934447,56,Back,5629934453,212,20.4,5629934455,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797133299,140,1,1,20,20,anga7587r1zv4ey71ge9zxol3,1,36.0,63.0,2025-04-06T12:21:22.991Z,2025-04-06T12:21:26Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5629934751,56,Back,5629934759,213,1.17,5629934757,212,17.6,5629934753,140,42.5,5629934755,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
