id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/18/value
2720993801,124,1,1,11,15,9qsmopgutr7ut5g6workk8w4i,1,37.5,77.6,2024-09-15T16:12:54.476Z,2024-09-15T16:12:56Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214626999,56,Back,5214627007,213,1.57,5214627005,212,12.4,5214627003,141,95.9,5214627001,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720993825,125,1,1,11,16,9qsmopgutr7ut5g6workk8w4i,0,37.5,95.9,2024-09-15T16:12:56.012Z,2024-09-15T16:12:56Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214627085,212,10.3,5214627083,141,81.1,5214627081,140,35.3,5214627079,56,Back,5214627087,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720993851,81,8,1,11,17,aljua8crr0vkwit0j3m59jw9j,1,67.8,20.9,2024-09-15T16:12:56.741Z,2024-09-15T18:45:18Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5215404879,384,,5214627211,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720993907,83,1,1,11,20,aljua8crr0vkwit0j3m59jw9j,1,66.3,17.1,2024-09-15T16:12:59.797Z,2024-09-15T16:13:02Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5214627499,141,45.7,5214627495,140,76.0,5214627491,155,,5214627493,56,Center,5214627507,213,1.09,5214627503,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720993911,84,50,1,11,22,aljua8crr0vkwit0j3m59jw9j,1,75.1,43.7,2024-09-15T16:13:01.915Z,2024-09-15T16:51:29Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5214627719,233,126,5214627539,56,Center,5214627543,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720993935,126,7,1,11,22,9qsmopgutr7ut5g6workk8w4i,1,24.9,56.3,2024-09-15T16:13:01.916Z,2024-09-15T18:45:33Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5214627661,233,84,5214627635,56,Back,5215406471,383,,5214627637,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720993949,127,4,1,11,24,9qsmopgutr7ut5g6workk8w4i,1,26.4,56.8,2024-09-15T16:13:03.780Z,2024-09-15T16:51:25Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5214627821,152,,5214627823,285,,5214627819,56,Back,5214628021,233,85,5214627817,295,,5214627815,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720993975,85,4,1,11,24,aljua8crr0vkwit0j3m59jw9j,0,73.6,43.2,2024-09-15T16:13:03.781Z,2024-09-15T16:51:25Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5214627977,295,,5214627979,56,Center,5214628087,233,127,5214627983,286,,5214627981,152,,5214627975,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994071,128,1,1,11,31,9qsmopgutr7ut5g6workk8w4i,1,20.9,64.8,2024-09-15T16:13:10.372Z,2024-09-15T16:13:11Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214628363,5,,5214628365,152,,5214628375,213,6.27,5214628373,212,8.1,5214628371,141,64.6,5214628369,140,28.6,5214628367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994107,129,1,1,11,31,9qsmopgutr7ut5g6workk8w4i,1,28.6,64.6,2024-09-15T16:13:10.940Z,2024-09-15T16:13:12Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214628551,141,66.1,5214628555,212,8.3,5214628549,140,20.8,5214628559,213,3.02,5214628547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994135,130,1,1,11,33,9qsmopgutr7ut5g6workk8w4i,1,20.8,66.1,2024-09-15T16:13:12.764Z,2024-09-15T16:13:14Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214628651,213,4.82,5214628643,56,Back,5214628645,140,22.2,5214628693,189,,5214628647,141,46.9,5214628649,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994257,131,1,1,11,37,9qsmopgutr7ut5g6workk8w4i,1,22.3,46.9,2024-09-15T16:13:17.036Z,2024-09-15T18:45:48Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214629363,56,Back,5214629377,212,17.9,5214629371,141,70.6,5214630107,189,,5214629367,140,29.7,5214629381,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994281,132,1,1,11,39,9qsmopgutr7ut5g6workk8w4i,1,29.7,70.6,2024-09-15T16:13:18.956Z,2024-09-15T18:45:49Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214630153,189,,5214629525,212,20.9,5214629523,141,90.3,5214629521,140,45.0,5214629519,56,Back,5214629527,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994297,133,1,1,11,40,9qsmopgutr7ut5g6workk8w4i,1,45.0,90.3,2024-09-15T16:13:19.220Z,2024-09-15T18:45:51Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214629613,212,14.0,5214629611,141,70.9,5214629615,213,4.38,5214629607,56,Back,5214629609,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994347,134,1,1,11,43,9qsmopgutr7ut5g6workk8w4i,1,40.6,70.9,2024-09-15T16:13:22.353Z,2024-09-15T18:45:57Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214629919,140,81.0,5214629923,141,87.2,5214629917,56,Left,5214629929,213,0.26,5214629931,1,,5214629915,155,,5214629927,212,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994355,135,61,1,11,46,9qsmopgutr7ut5g6workk8w4i,0,81.0,87.2,2024-09-15T16:13:25.708Z,2024-09-15T16:13:26Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5214629963,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994393,86,1,1,11,47,aljua8crr0vkwit0j3m59jw9j,1,20.1,11.3,2024-09-15T16:13:26.781Z,2024-09-15T16:13:28Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5214630227,213,5.66,5214630219,56,Back,5214630221,140,22.9,5214630225,212,3.6,5214630223,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994491,88,1,1,11,49,aljua8crr0vkwit0j3m59jw9j,1,23.0,8.2,2024-09-15T16:13:28.501Z,2024-09-15T16:13:33Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5214630797,212,5.8,5214630799,213,0.11,5214630791,56,Back,5214630795,141,9.1,5214630793,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994499,89,4,1,11,52,aljua8crr0vkwit0j3m59jw9j,1,29.6,13.4,2024-09-15T16:13:31.683Z,2024-09-15T16:13:37Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5214630925,233,136,5214630889,56,Back,5214630895,152,,5214630903,285,,5214630901,265,,5214630883,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994463,136,4,1,11,52,9qsmopgutr7ut5g6workk8w4i,0,70.4,86.6,2024-09-15T16:13:31.684Z,2024-09-15T16:51:26Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214630737,152,,5214630739,265,,5214630741,286,,5214630733,13,,5214630735,56,Left,5214630967,233,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994811,90,1,1,12,9,aljua8crr0vkwit0j3m59jw9j,1,35.2,13.4,2024-09-15T16:13:48.373Z,2024-09-15T16:13:50Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5214632531,189,,5214632515,56,Back,5214632511,5,,5214632513,152,,5214632517,140,27.2,5214632519,141,33.7,5214632521,212,16.2,5214632523,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994827,91,1,1,12,12,aljua8crr0vkwit0j3m59jw9j,1,27.6,30.6,2024-09-15T16:13:51.213Z,2024-09-15T16:13:52Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5214632619,213,4.90,5214632613,140,30.2,5214632615,141,9.1,5214632611,56,Back,5214632617,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994861,92,1,1,12,13,aljua8crr0vkwit0j3m59jw9j,1,30.2,8.9,2024-09-15T16:13:52.252Z,2024-09-15T16:13:54Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5214632845,141,22.2,5214632841,56,Back,5214632843,140,34.1,5214632849,213,1.15,5214632847,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994883,93,1,1,12,14,aljua8crr0vkwit0j3m59jw9j,0,34.1,22.2,2024-09-15T16:13:53.354Z,2024-09-15T18:46:39Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5214632951,213,5.92,5214632955,1,,5214632943,141,0.0,5214632939,140,73.3,5214632947,212,44.0,5214632937,56,Right,5215412425,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720994893,94,5,1,12,16,aljua8crr0vkwit0j3m59jw9j,0,72.2,-1.0,2024-09-15T16:13:55.694Z,2024-09-15T16:51:47Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5214632975,56,Right,5214632979,347,,5214633627,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995015,138,5,1,12,16,9qsmopgutr7ut5g6workk8w4i,1,27.8,101.0,2024-09-15T16:13:55.694Z,2024-09-15T16:51:47Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5214633581,347,,5214633579,56,Back,5214633613,233,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995157,139,1,1,12,30,9qsmopgutr7ut5g6workk8w4i,1,29.5,100.0,2024-09-15T16:14:09.972Z,2024-09-15T16:14:12Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214634421,56,Back,5214634425,141,80.8,5214634423,140,40.0,5214634419,107,,5214634429,213,5.38,5214634427,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995141,95,83,1,12,32,aljua8crr0vkwit0j3m59jw9j,0,59.0,17.0,2024-09-15T16:14:11.773Z,2024-09-15T16:14:13Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5214634491,399,53nd6a4o02ebb0w2s12prijje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995163,140,1,1,12,33,9qsmopgutr7ut5g6workk8w4i,1,38.6,78.4,2024-09-15T16:14:12.355Z,2024-09-15T16:14:16Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5214634471,213,4.19,5214634469,212,10.9,5214634467,141,64.6,5214634465,140,33.4,5214634463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995255,141,1,1,12,36,9qsmopgutr7ut5g6workk8w4i,1,32.8,59.4,2024-09-15T16:14:15.947Z,2024-09-15T16:14:16Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214634895,56,Back,5214634909,213,5.63,5214634901,141,48.4,5214634905,212,12.3,5214634897,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995461,142,1,1,12,37,9qsmopgutr7ut5g6workk8w4i,1,42.1,48.4,2024-09-15T16:14:16.836Z,2024-09-15T16:14:26Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5214636003,56,Back,5214636005,140,35.3,5214636011,213,4.41,5214636009,212,24.0,5214636007,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995505,143,1,1,12,46,9qsmopgutr7ut5g6workk8w4i,1,36.4,20.0,2024-09-15T16:14:25.900Z,2024-09-15T16:14:28Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5214636241,56,Back,5214636245,141,46.4,5214636243,140,32.6,5214636249,213,1.79,5214636247,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995529,144,1,1,12,48,9qsmopgutr7ut5g6workk8w4i,1,31.9,49.3,2024-09-15T16:14:28.068Z,2024-09-15T16:14:30Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214636355,56,Back,5214636365,212,12.2,5214636363,141,67.2,5214636359,140,31.9,5214636369,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995565,145,1,1,12,50,9qsmopgutr7ut5g6workk8w4i,1,31.9,69.7,2024-09-15T16:14:29.987Z,2024-09-15T16:14:31Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214636555,56,Back,5214636563,213,5.43,5214636561,212,9.9,5214636557,140,38.1,5214636559,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995603,146,1,1,12,52,9qsmopgutr7ut5g6workk8w4i,1,37.7,60.3,2024-09-15T16:14:31.780Z,2024-09-15T16:14:34Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214636827,212,17.1,5214636829,213,1.34,5214636823,140,41.5,5214636825,141,84.8,5214636821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995693,147,1,1,12,55,9qsmopgutr7ut5g6workk8w4i,1,40.7,84.5,2024-09-15T16:14:34.771Z,2024-09-15T16:14:40Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5214637347,141,70.2,5214637349,212,14.4,5214637351,213,3.88,5214637343,56,Back,5214637345,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995713,148,1,1,13,1,9qsmopgutr7ut5g6workk8w4i,1,34.2,71.5,2024-09-15T16:14:40.140Z,2024-09-15T16:14:41Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214637459,212,6.0,5214637461,213,4.80,5214637451,56,Back,5214637455,141,62.7,5214637453,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995753,149,1,1,13,2,9qsmopgutr7ut5g6workk8w4i,1,34.7,62.7,2024-09-15T16:14:41.243Z,2024-09-15T16:14:43Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214637637,140,27.5,5214637621,56,Back,5214637639,141,42.8,5214637643,213,4.20,5214637641,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995797,150,1,1,13,4,9qsmopgutr7ut5g6workk8w4i,1,27.4,44.0,2024-09-15T16:14:43.676Z,2024-09-15T16:14:46Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214637883,141,57.8,5214637889,213,2.35,5214637877,56,Back,5214637879,140,18.5,5214637887,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995825,151,1,1,13,7,9qsmopgutr7ut5g6workk8w4i,1,18.9,59.0,2024-09-15T16:14:46.475Z,2024-09-15T16:14:48Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5214638047,56,Back,5214638051,141,76.4,5214638055,213,1.26,5214638053,212,12.4,5214638049,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995867,152,1,1,13,9,9qsmopgutr7ut5g6workk8w4i,1,22.5,75.6,2024-09-15T16:14:48.524Z,2024-09-15T16:14:51Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214638209,56,Back,5214638217,212,29.7,5214638215,141,32.1,5214638211,140,20.1,5214638219,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720995981,153,1,1,13,11,9qsmopgutr7ut5g6workk8w4i,1,20.1,32.1,2024-09-15T16:14:50.948Z,2024-09-15T16:14:59Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214638967,56,Back,5214638969,140,34.3,5214638975,213,5.40,5214638973,212,23.5,5214638971,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996011,154,1,1,13,20,9qsmopgutr7ut5g6workk8w4i,1,63.7,17.9,2024-09-15T16:14:59.156Z,2024-09-15T16:15:00Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5214639127,212,8.8,5214639123,140,62.4,5214639125,141,30.7,5214639119,56,Center,5214639129,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996041,155,1,1,13,21,9qsmopgutr7ut5g6workk8w4i,1,62.4,30.7,2024-09-15T16:15:00.156Z,2024-09-15T16:15:02Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214639337,140,51.1,5214639339,141,27.1,5214639343,213,3.35,5214639341,212,12.1,5214639335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996131,156,1,1,13,23,9qsmopgutr7ut5g6workk8w4i,1,53.0,30.9,2024-09-15T16:15:02.203Z,2024-09-15T16:15:08Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5214639869,213,1.28,5214639867,212,12.4,5214639861,56,Center,5214639863,140,56.4,5214639865,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996165,157,1,1,13,29,9qsmopgutr7ut5g6workk8w4i,1,56.1,53.3,2024-09-15T16:15:08.379Z,2024-09-15T16:15:10Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5214640061,213,3.73,5214640053,141,43.0,5214640045,56,Back,5214640057,212,12.6,5214640049,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996229,158,1,1,13,31,9qsmopgutr7ut5g6workk8w4i,1,46.1,43.0,2024-09-15T16:15:10.763Z,2024-09-15T16:15:14Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214640535,212,24.8,5214640531,140,57.5,5214640533,141,11.0,5214640529,56,Right,5214640537,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996245,159,1,1,13,35,9qsmopgutr7ut5g6workk8w4i,1,48.7,13.7,2024-09-15T16:15:14.283Z,2024-09-15T16:15:15Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5214640645,212,10.7,5214640641,140,53.7,5214640643,141,27.4,5214640647,213,1.06,5214640639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996273,160,1,1,13,36,9qsmopgutr7ut5g6workk8w4i,0,53.9,27.6,2024-09-15T16:15:15.379Z,2024-09-15T16:15:17Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214640767,141,14.0,5214640769,212,11.4,5214640771,213,5.34,5214640763,56,Right,5214640765,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996293,96,8,1,13,37,aljua8crr0vkwit0j3m59jw9j,1,37.4,91.7,2024-09-15T16:15:16.933Z,2024-09-15T18:48:10Z,5rgwuoboh1keb2gf21wcw5dqt,J. Simonsen,,,5215420899,385,,5214640911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996463,161,1,1,13,43,9qsmopgutr7ut5g6workk8w4i,1,20.4,31.2,2024-09-15T16:15:22.891Z,2024-09-15T18:48:22Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5214641819,213,6.06,5214641813,141,28.2,5214641805,56,Back,5214641817,212,9.1,5214641809,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996511,162,1,1,13,49,9qsmopgutr7ut5g6workk8w4i,1,30.0,27.0,2024-09-15T16:15:28.411Z,2024-09-15T16:15:32Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214642203,212,11.1,5214642197,141,10.9,5214642209,213,4.89,5214642183,56,Back,5214642189,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996575,163,1,1,13,53,9qsmopgutr7ut5g6workk8w4i,1,30.8,13.4,2024-09-15T16:15:32.380Z,2024-09-15T16:15:36Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5214642545,212,28.8,5214642541,140,14.1,5214642543,141,47.0,5214642547,213,2.23,5214642539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996647,164,1,1,13,56,9qsmopgutr7ut5g6workk8w4i,1,18.1,50.3,2024-09-15T16:15:35.931Z,2024-09-15T16:15:38Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5214642899,213,0.72,5214642885,56,Back,5214642883,155,,5214642887,140,39.1,5214642893,212,29.4,5214642889,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996655,165,61,1,13,58,9qsmopgutr7ut5g6workk8w4i,0,38.9,81.4,2024-09-15T16:15:37.499Z,2024-09-15T18:48:49Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5214642921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996719,97,1,1,13,59,aljua8crr0vkwit0j3m59jw9j,0,59.2,10.3,2024-09-15T16:15:38.668Z,2024-09-15T16:15:48Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5214643335,213,0.27,5214643333,212,5.9,5214643331,141,12.6,5214643329,140,64.6,5214643327,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996693,166,1,1,14,0,9qsmopgutr7ut5g6workk8w4i,0,36.7,86.3,2024-09-15T16:15:39.163Z,2024-09-15T18:48:58Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214649543,233,98,5214649541,236,,5214643153,212,4.4,5214643155,213,3.85,5214643151,141,82.1,5214643149,140,33.5,5214649547,286,,5214643147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996749,98,74,1,14,0,aljua8crr0vkwit0j3m59jw9j,1,64.8,12.8,2024-09-15T16:15:39.164Z,2024-09-15T18:49:00Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5214649521,285,,5214643463,56,Right,5214649813,233,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996767,99,5,1,14,1,aljua8crr0vkwit0j3m59jw9j,0,66.7,-1.2,2024-09-15T16:15:41.067Z,2024-09-15T16:51:47Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5214643635,233,167,5214643597,56,Right,5214643599,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996733,167,5,1,14,1,9qsmopgutr7ut5g6workk8w4i,1,33.3,101.2,2024-09-15T16:15:41.067Z,2024-09-15T16:51:47Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214643399,347,,5214643625,233,99,5214643397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996793,168,1,1,14,5,9qsmopgutr7ut5g6workk8w4i,1,35.8,100.0,2024-09-15T16:15:44.235Z,2024-09-15T18:49:10Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214643717,140,29.3,5214643723,213,3.96,5214643721,212,10.0,5214643719,141,90.8,5214643713,107,,5214643715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996801,169,1,1,14,6,9qsmopgutr7ut5g6workk8w4i,1,29.3,90.8,2024-09-15T16:15:45.699Z,2024-09-15T16:15:46Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214643783,140,33.6,5214643781,56,Back,5214643785,141,84.1,5214643787,212,6.4,5214643789,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996857,170,1,1,14,7,9qsmopgutr7ut5g6workk8w4i,1,33.5,84.1,2024-09-15T16:15:46.635Z,2024-09-15T16:15:50Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214644151,213,3.77,5214644143,56,Back,5214644145,140,18.1,5214644147,141,66.9,5214644149,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996881,171,1,1,14,11,9qsmopgutr7ut5g6workk8w4i,1,17.8,58.7,2024-09-15T16:15:50.835Z,2024-09-15T16:15:51Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214644243,212,14.3,5214644241,141,51.0,5214644237,56,Back,5214644247,213,5.91,5214644239,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720996925,172,1,1,14,12,9qsmopgutr7ut5g6workk8w4i,1,30.0,49.7,2024-09-15T16:15:51.811Z,2024-09-15T16:15:54Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5214644493,212,25.4,5214644495,213,4.72,5214644491,141,12.3,5214644489,140,30.2,5214644487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
