id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2807858667,227,1,1,22,53,c165yjiny1qnmfdvefxvflnkc,1,59.6,69.7,2025-04-28T17:25:16.706Z,2025-04-28T17:25:19Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5689005529,212,12.7,5689005523,56,Center,5689005525,140,54.6,5689005527,141,52.7,5689005531,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807858717,228,1,1,22,56,c165yjiny1qnmfdvefxvflnkc,1,54.8,46.2,2025-04-28T17:25:18.882Z,2025-04-28T21:00:01Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5689005775,141,2.9,5689005773,140,71.9,5689005769,56,Right,5689005779,213,5.26,5689005777,212,34.5,5689631451,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807858737,229,1,1,23,3,c165yjiny1qnmfdvefxvflnkc,1,77.5,20.1,2025-04-28T17:25:25.994Z,2025-04-28T21:00:06Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5689005907,212,34.7,5689631679,72,,5689005899,155,,5689005897,2,,5689005903,140,97.8,5689005909,213,0.91,5689631677,387,,5689005911,1,,5689631675,225,5689005901,56,5689005905,141,60.3,,,,,Center,,,,,,,,,,,,,,,,,,
2807858745,230,2,1,23,4,c165yjiny1qnmfdvefxvflnkc,1,92.7,60.7,2025-04-28T17:25:27.138Z,2025-04-28T21:00:34Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5689632553,3,,5689005953,56,Center,5689005955,140,95.9,5689007727,7,babnrlnt04mal0268p9dxas8a,5689005957,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807858981,189,43,1,23,4,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-28T17:25:27.139Z,2025-04-28T21:00:54Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5689633185,144,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807858755,186,43,1,23,7,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-28T17:25:30.492Z,2025-04-28T17:26:14Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689005999,285,0,5689007605,144,44,5689005997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807858747,231,43,1,23,7,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-28T17:25:30.493Z,2025-04-28T17:26:12Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5689005967,286,0,5689007469,144,44,5689005965,56,Center,5689006019,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807858781,187,43,1,23,9,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-28T17:25:32.046Z,2025-04-28T17:26:16Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689007679,144,41,5689006139,140,13.5,5689006145,213,0.52,5689006143,212,11.7,5689006141,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807858773,232,43,1,23,9,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-28T17:25:32.562Z,2025-04-28T17:26:11Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5689006105,212,8.7,5689006101,140,91.8,5689006103,141,48.8,5689006099,56,Center,5689006107,213,2.19,5689007377,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807858777,233,43,1,23,10,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-28T17:25:33.826Z,2025-04-28T17:26:09Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5689006133,250,0,5689006127,56,Center,5689006125,17,0,5689006123,22,0,5689007341,144,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807858837,188,43,1,23,11,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-28T17:25:34.646Z,2025-04-28T17:26:13Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5689007539,144,10,5689006429,94,0,5689006431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807858805,234,43,1,23,16,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-28T17:25:39.698Z,2025-04-28T17:26:19Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5689006261,140,95.5,5689007837,144,2,5689006263,141,40.7,5689006311,7,555922,5689006313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859221,190,1,1,24,15,36g6ifzjliec1jqnbtf7yesme,0,11.0,45.4,2025-04-28T17:26:38.652Z,2025-04-28T21:00:17Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689008837,212,66.2,5689008841,1,,5689008825,5,,5689008829,241,,5689008827,157,,5689008835,141,47.3,5689008833,140,74.0,5689008831,56,Center,5689008839,213,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,
2807859237,235,12,1,24,19,c165yjiny1qnmfdvefxvflnkc,1,22.3,46.9,2025-04-28T17:26:42.322Z,2025-04-28T17:26:43Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689008919,213,0.18,5689008925,15,,5689008915,141,51.8,5689008913,140,40.1,5689008911,56,Back,5689008917,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859253,191,44,1,24,20,36g6ifzjliec1jqnbtf7yesme,1,58.0,48.2,2025-04-28T17:26:43.684Z,2025-04-28T17:26:47Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5689009005,286,,5689009003,56,Center,5689009011,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859249,236,44,1,24,20,c165yjiny1qnmfdvefxvflnkc,0,42.0,51.8,2025-04-28T17:26:43.685Z,2025-04-28T17:26:48Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5689009047,233,191,5689008983,285,,5689008981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859297,192,1,1,24,21,36g6ifzjliec1jqnbtf7yesme,1,55.2,46.3,2025-04-28T17:26:44.341Z,2025-04-28T17:26:47Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5689009227,56,Center,5689009233,141,47.8,5689009241,213,0.30,5689009237,212,3.4,5689009229,140,58.3,5689009225,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859305,193,1,1,24,22,36g6ifzjliec1jqnbtf7yesme,0,58.3,47.8,2025-04-28T17:26:45.620Z,2025-04-28T17:26:47Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5689009265,140,71.9,5689009261,3,,5689009263,56,Center,5689009271,213,5.77,5689009269,212,16.3,5689009267,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859309,237,1,1,24,24,c165yjiny1qnmfdvefxvflnkc,0,32.0,59.7,2025-04-28T17:26:47.050Z,2025-04-28T21:04:20Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5689638995,157,,5689009297,141,0.0,5689009293,56,Right,5689638997,1,,5689009295,140,68.9,5689009299,212,56.8,5689009301,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859451,194,5,1,24,25,36g6ifzjliec1jqnbtf7yesme,1,30.9,101.4,2025-04-28T17:26:48.147Z,2025-04-28T17:34:50Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5689010003,347,,5689010001,56,Back,5689010005,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859313,238,5,1,24,25,c165yjiny1qnmfdvefxvflnkc,0,69.1,-1.4,2025-04-28T17:26:48.147Z,2025-04-28T17:34:50Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5689009307,56,Right,5689009309,347,,5689010019,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859469,195,1,1,24,42,36g6ifzjliec1jqnbtf7yesme,0,32.5,100.0,2025-04-28T17:27:05.749Z,2025-04-28T17:27:09Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5689010125,56,Left,5689010123,107,,5689010129,141,84.2,5689010127,140,65.3,5689010135,1,,5689010133,213,5.95,5689010131,212,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859461,239,44,1,24,44,c165yjiny1qnmfdvefxvflnkc,1,33.5,16.4,2025-04-28T17:27:07.802Z,2025-04-28T17:42:33Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689010077,56,Back,5689010173,233,196,5689010079,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859473,196,44,1,24,44,36g6ifzjliec1jqnbtf7yesme,0,66.5,83.6,2025-04-28T17:27:07.803Z,2025-04-28T17:42:33Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5689010177,233,239,5689010167,286,,5689010165,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859465,240,12,1,24,45,c165yjiny1qnmfdvefxvflnkc,1,31.4,17.6,2025-04-28T17:27:08.186Z,2025-04-28T17:27:09Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689010119,15,,5689010097,140,56.4,5689010099,141,31.5,5689010095,56,Center,5689010103,213,0.35,5689010101,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807969515,843,1,1,24,45,36g6ifzjliec1jqnbtf7yesme,0,46.4,69.4,2025-04-28T17:27:08.291Z,2025-04-28T21:04:44Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5689639929,212,28.4,5689639925,140,73.1,5689639921,157,,5689639923,56,Center,5689639927,141,76.4,5689639933,1,,5689639931,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859529,197,27,1,24,46,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-28T17:27:09.030Z,2025-04-28T21:04:48Z,,,,,5689010461,53,5lz41celw55rz3zh8pohclw5w,5689010459,41,Injury,5689034309,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859675,241,27,1,24,46,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-28T17:27:09.030Z,2025-04-28T21:04:50Z,,,,,5689034313,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859681,198,28,1,25,2,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-28T17:27:25.813Z,2025-04-28T21:05:05Z,,,,,5689011313,233,242,5689011305,55,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859683,242,28,1,25,2,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-28T17:27:25.813Z,2025-04-28T21:05:06Z,,,,,5689011309,55,241,5689011321,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859707,244,1,1,25,13,c165yjiny1qnmfdvefxvflnkc,1,31.7,27.7,2025-04-28T17:27:36.497Z,2025-04-28T17:27:37Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689011417,213,1.81,5689011409,56,Back,5689011415,212,14.4,5689011413,141,48.2,5689011411,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859735,245,1,1,25,14,c165yjiny1qnmfdvefxvflnkc,1,28.0,48.4,2025-04-28T17:27:37.329Z,2025-04-28T17:27:40Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5689011567,212,16.1,5689011563,140,43.3,5689011561,56,Back,5689011565,141,47.6,5689011569,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859759,246,1,1,25,17,c165yjiny1qnmfdvefxvflnkc,1,43.5,46.9,2025-04-28T17:27:40.507Z,2025-04-28T17:27:44Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5689011709,212,13.3,5689011703,56,Back,5689011705,140,43.7,5689011713,213,4.73,5689011707,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859771,247,1,1,25,21,c165yjiny1qnmfdvefxvflnkc,1,43.7,27.3,2025-04-28T17:27:43.921Z,2025-04-28T17:27:45Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689011819,213,5.74,5689011813,140,65.6,5689011811,56,Right,5689011815,141,7.0,5689011817,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859813,248,1,1,25,22,c165yjiny1qnmfdvefxvflnkc,1,63.4,2.9,2025-04-28T17:27:44.993Z,2025-04-28T21:06:28Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5689012059,140,49.0,5689012057,56,Back,5689012065,213,2.60,5689012061,141,16.2,5689012063,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859845,249,1,1,25,24,c165yjiny1qnmfdvefxvflnkc,0,53.0,19.5,2025-04-28T17:27:47.713Z,2025-04-28T21:06:41Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689012239,140,85.8,5689012235,155,,5689012253,1,,5689012251,196,,5689012245,213,1.02,5689012243,212,65.5,5689012241,141,100.0,5689012237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859949,200,5,1,25,27,36g6ifzjliec1jqnbtf7yesme,1,11.6,-1.6,2025-04-28T17:27:50.574Z,2025-04-28T17:34:51Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5689012857,56,Back,5689012865,233,250,5689012859,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807859853,250,5,1,25,27,c165yjiny1qnmfdvefxvflnkc,0,88.4,101.6,2025-04-28T17:27:50.574Z,2025-04-28T17:34:51Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689012267,347,,5689012889,233,200,5689012265,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860013,201,1,1,25,45,36g6ifzjliec1jqnbtf7yesme,1,19.9,0.0,2025-04-28T17:28:08.212Z,2025-04-28T17:28:10Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5689013309,140,24.2,5689013305,107,,5689013315,213,1.33,5689013311,141,25.8,5689013313,212,19.2,5689013307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860043,202,1,1,25,47,36g6ifzjliec1jqnbtf7yesme,1,24.2,25.8,2025-04-28T17:28:10.148Z,2025-04-28T17:28:12Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5689013467,56,Back,5689013477,1,,5689013465,157,,5689013475,213,0.21,5689013473,212,13.8,5689013469,140,37.0,5689013471,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860069,203,1,1,25,49,36g6ifzjliec1jqnbtf7yesme,1,37.0,30.1,2025-04-28T17:28:12.564Z,2025-04-28T17:28:15Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5689013599,56,Back,5689013605,212,6.7,5689013601,140,43.4,5689013603,141,30.1,5689013597,3,,5689013607,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807861807,284,83,1,25,51,c165yjiny1qnmfdvefxvflnkc,0,63.4,78.1,2025-04-28T17:28:14.489Z,2025-04-28T17:35:40Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689036647,399,5lz41celw55rz3zh8pohclw5w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860093,204,1,1,25,52,36g6ifzjliec1jqnbtf7yesme,0,40.0,30.4,2025-04-28T17:28:15.004Z,2025-04-28T21:07:19Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5689013743,56,Back,5689013745,140,34.3,5689013749,212,9.6,5689013747,141,41.5,5689644439,155,,5689013751,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860117,252,1,1,25,54,c165yjiny1qnmfdvefxvflnkc,1,65.0,51.8,2025-04-28T17:28:17.529Z,2025-04-28T17:28:19Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5689013871,212,12.6,5689013873,213,3.52,5689013863,56,Center,5689013865,140,53.9,5689013867,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860135,253,1,1,25,56,c165yjiny1qnmfdvefxvflnkc,0,53.9,44.9,2025-04-28T17:28:19.130Z,2025-04-28T17:28:22Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5689013955,155,,5689013959,140,75.4,5689013965,213,0.58,5689013957,56,Center,5689013961,141,66.7,5689013963,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860137,205,44,1,25,57,36g6ifzjliec1jqnbtf7yesme,1,28.2,36.3,2025-04-28T17:28:20.812Z,2025-04-28T17:42:33Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5689014067,233,254,5689013981,285,,5689013979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860141,254,44,1,25,57,c165yjiny1qnmfdvefxvflnkc,0,71.8,63.7,2025-04-28T17:28:20.813Z,2025-04-28T17:42:33Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5689013995,56,Center,5689014085,233,205,5689013997,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860177,206,1,1,25,58,36g6ifzjliec1jqnbtf7yesme,0,34.3,41.5,2025-04-28T17:28:21.547Z,2025-04-28T21:07:46Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5689014209,141,27.6,5689014205,56,Back,5689014203,3,,5689014215,1,,5689014213,213,3.43,5689014211,212,33.1,5689014207,140,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860161,255,61,1,25,59,c165yjiny1qnmfdvefxvflnkc,0,87.6,66.0,2025-04-28T17:28:22.233Z,2025-04-28T21:07:44Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5689014109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860181,207,61,1,26,0,36g6ifzjliec1jqnbtf7yesme,0,3.1,28.8,2025-04-28T17:28:23.028Z,2025-04-28T17:28:36Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5689014235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860191,208,6,1,26,1,36g6ifzjliec1jqnbtf7yesme,0,5.8,30.8,2025-04-28T17:28:24.161Z,2025-04-28T21:08:02Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5689014335,73,,5689014573,233,257,5689014333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860233,257,6,1,26,1,c165yjiny1qnmfdvefxvflnkc,1,94.2,69.2,2025-04-28T17:28:24.161Z,2025-04-28T17:34:55Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5689014553,233,208,5689014503,73,,5689014501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860193,256,43,1,26,2,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-28T17:28:25.817Z,2025-04-28T17:28:31Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5689014319,73,0,5689014539,144,6,5689014387,233,208,5689014317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860487,259,1,1,26,34,c165yjiny1qnmfdvefxvflnkc,0,99.6,99.3,2025-04-28T17:28:57.402Z,2025-04-28T21:08:05Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5689015913,212,28.1,5689015911,141,58.3,5689645637,72,,5689015915,213,4.59,5689015907,56,Center,5689015899,2,,5689015909,140,96.4,5689645633,224,,5689015903,155,5689015901,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860521,209,12,1,26,36,36g6ifzjliec1jqnbtf7yesme,1,10.3,41.8,2025-04-28T17:28:59.532Z,2025-04-28T17:59:56Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5689016051,140,30.2,5689016053,141,31.3,5689016055,212,22.1,5689016049,56,Back,5689016057,213,5.95,5689016063,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860523,260,44,1,26,37,c165yjiny1qnmfdvefxvflnkc,1,80.3,59.1,2025-04-28T17:29:00.401Z,2025-04-28T17:30:01Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5689016059,56,Center,5689016061,286,,5689016715,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860615,211,44,1,26,37,36g6ifzjliec1jqnbtf7yesme,0,19.7,40.9,2025-04-28T17:29:00.402Z,2025-04-28T17:30:02Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5689016719,233,260,5689016491,285,,5689016489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860545,261,1,1,26,38,c165yjiny1qnmfdvefxvflnkc,1,79.5,54.5,2025-04-28T17:29:01.009Z,2025-04-28T17:29:02Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5689016149,140,87.8,5689016145,3,,5689016153,212,18.0,5689016151,141,31.3,5689016155,213,5.22,5689016147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860549,262,44,1,26,38,c165yjiny1qnmfdvefxvflnkc,1,87.3,45.9,2025-04-28T17:29:01.283Z,2025-04-28T21:08:37Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689016167,286,,5689016837,233,212,5689016165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860629,212,44,1,26,38,36g6ifzjliec1jqnbtf7yesme,0,12.7,54.1,2025-04-28T17:29:01.284Z,2025-04-28T21:08:38Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5689016851,233,262,5689016567,56,Back,5689016569,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860553,263,1,1,26,39,c165yjiny1qnmfdvefxvflnkc,0,87.8,31.3,2025-04-28T17:29:01.929Z,2025-04-28T21:08:36Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689016201,213,1.58,5689016197,212,8.8,5689016195,141,44.2,5689016189,3,,5689016193,140,87.7,5689016191,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807970601,844,61,1,26,39,36g6ifzjliec1jqnbtf7yesme,1,15.9,55.9,2025-04-28T17:29:02.312Z,2025-04-28T21:08:35Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5689646413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860597,210,12,1,26,41,36g6ifzjliec1jqnbtf7yesme,1,15.5,44.4,2025-04-28T17:29:04.796Z,2025-04-28T21:08:57Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5689016399,56,Center,5689016405,212,43.3,5689016401,140,56.0,5689016403,141,32.7,5689016409,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860683,264,1,1,26,49,c165yjiny1qnmfdvefxvflnkc,1,45.4,70.7,2025-04-28T17:29:12.169Z,2025-04-28T21:09:02Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5689016917,140,48.4,5689016913,56,Back,5689016929,213,4.86,5689016925,212,21.2,5689016921,141,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860689,265,1,1,26,55,c165yjiny1qnmfdvefxvflnkc,1,56.8,47.4,2025-04-28T17:29:18.705Z,2025-04-28T21:09:10Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5689016957,140,58.3,5689016963,213,1.47,5689016961,212,15.0,5689016955,56,Center,5689016959,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860709,266,1,1,26,56,c165yjiny1qnmfdvefxvflnkc,1,61.2,67.3,2025-04-28T17:29:19.641Z,2025-04-28T17:29:22Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5689017089,213,1.05,5689017081,56,Left,5689017083,140,70.9,5689017085,141,93.2,5689017087,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860739,267,1,1,27,1,c165yjiny1qnmfdvefxvflnkc,1,61.0,90.5,2025-04-28T17:29:24.497Z,2025-04-28T17:29:25Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5689017257,56,Back,5689017265,213,3.36,5689017263,212,15.9,5689017261,141,85.4,5689017259,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807860797,268,1,1,27,2,c165yjiny1qnmfdvefxvflnkc,1,46.2,85.4,2025-04-28T17:29:25.609Z,2025-04-28T17:29:29Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5689017483,212,28.2,5689017481,141,48.7,5689017479,140,33.7,5689017485,213,4.23,5689017477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
