id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value
2704293681,194,1,1,21,27,5rz9enoyknpg8ji78za5b82p0,1,44.8,33.0,2024-07-28T16:23:53.811Z,2024-07-28T16:23:55Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5122744637,213,5.99,5122744629,56,Center,5122744635,212,20.7,5122744633,141,24.3,5122744631,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704293719,195,1,1,21,29,5rz9enoyknpg8ji78za5b82p0,1,66.6,20.7,2024-07-28T16:23:55.476Z,2024-07-28T16:23:59Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5122744855,56,Right,5122744861,212,11.7,5122744857,140,67.1,5122744865,213,4.76,5122744859,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704293759,196,1,1,21,33,5rz9enoyknpg8ji78za5b82p0,1,68.6,5.6,2024-07-28T16:23:59.299Z,2024-07-28T16:24:01Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5122745081,212,12.4,5122745083,213,3.08,5122745077,140,56.8,5122745079,141,6.7,5122745075,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704293797,197,1,1,21,35,5rz9enoyknpg8ji78za5b82p0,1,57.1,6.8,2024-07-28T16:24:01.812Z,2024-07-28T16:24:04Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5122745259,56,Right,5122745267,213,1.14,5122745265,212,8.3,5122745261,140,60.4,5122745263,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704293783,190,83,1,21,37,b3r6d8ydtmtjckam6pku9y400,0,39.6,73.9,2024-07-28T16:24:03.521Z,2024-07-28T19:16:46Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5123234845,399,ca1b5707pdpx0ucug40ggnahh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704293807,198,43,1,21,37,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-07-28T16:24:03.521Z,2024-07-28T19:16:37Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5122745331,286,0,5123234339,144,3,5122745357,233,190,5122745329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704293817,199,1,1,21,38,5rz9enoyknpg8ji78za5b82p0,1,62.9,24.3,2024-07-28T16:24:04.868Z,2024-07-28T16:24:06Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5122745403,213,2.07,5122745395,56,Center,5122745401,212,15.5,5122745397,140,55.8,5122745399,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704293857,200,1,1,21,40,5rz9enoyknpg8ji78za5b82p0,1,55.2,45.1,2024-07-28T16:24:05.971Z,2024-07-28T16:24:09Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5122745591,141,49.9,5122745589,140,29.7,5122745593,212,27.0,5122745595,213,3.02,5122745587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704293873,201,1,1,21,43,5rz9enoyknpg8ji78za5b82p0,1,30.8,50.6,2024-07-28T16:24:09.060Z,2024-07-28T16:24:10Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5122745685,213,0.59,5122745679,140,36.6,5122745683,212,7.3,5122745677,56,Back,5122745681,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704293927,202,1,1,21,48,5rz9enoyknpg8ji78za5b82p0,0,39.3,57.5,2024-07-28T16:24:14.019Z,2024-07-28T16:24:16Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5122746067,213,0.27,5122746065,212,40.4,5122746059,56,Center,5122746063,141,73.5,5122746069,1,,5122746061,140,76.4,5122746057,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704293941,191,1,1,21,50,b3r6d8ydtmtjckam6pku9y400,1,25.3,29.1,2024-07-28T16:24:16.217Z,2024-07-28T16:24:17Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5122746133,140,27.4,5122746131,56,Back,5122746137,212,6.0,5122746129,3,,5122746139,213,1.19,5122746135,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704293965,192,1,1,21,51,b3r6d8ydtmtjckam6pku9y400,1,27.4,37.3,2024-07-28T16:24:16.945Z,2024-07-28T16:24:19Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5122746259,141,38.0,5122746265,213,3.12,5122746257,140,5.2,5122746255,56,Back,5122746263,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294099,194,1,1,21,57,b3r6d8ydtmtjckam6pku9y400,1,8.3,56.6,2024-07-28T16:24:23.257Z,2024-07-28T16:24:31Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5122747029,1,,5122747017,140,43.9,5122747021,141,93.2,5122747027,213,0.59,5122747025,212,44.9,5122747011,56,Back,5122747007,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294111,195,1,1,22,5,b3r6d8ydtmtjckam6pku9y400,1,41.9,84.0,2024-07-28T16:24:31.729Z,2024-07-28T16:24:33Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5122747085,56,Back,5122747089,141,70.4,5122747093,213,3.96,5122747091,212,12.7,5122747087,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294165,196,1,1,22,7,b3r6d8ydtmtjckam6pku9y400,1,33.6,69.7,2024-07-28T16:24:32.938Z,2024-07-28T16:24:38Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5122747401,56,Back,5122747409,213,4.73,5122747403,140,34.2,5122747405,141,26.7,5122747407,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294219,197,1,1,22,12,b3r6d8ydtmtjckam6pku9y400,1,39.1,26.7,2024-07-28T16:24:38.234Z,2024-07-28T16:24:43Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5122747653,213,1.71,5122747645,56,Back,5122747651,212,23.4,5122747647,140,36.0,5122747649,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294239,198,1,1,22,17,b3r6d8ydtmtjckam6pku9y400,1,42.8,62.5,2024-07-28T16:24:43.808Z,2024-07-28T16:24:45Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5122747759,141,76.4,5122747753,56,Back,5122747757,140,46.0,5122747761,212,10.0,5122747763,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294251,199,1,1,22,19,b3r6d8ydtmtjckam6pku9y400,0,46.0,76.4,2024-07-28T16:24:45.178Z,2024-07-28T16:24:46Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5122747851,213,6.14,5122747853,1,,5122747839,155,,5122747849,212,45.9,5122747847,141,66.5,5122747843,140,89.2,5122747841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294263,203,52,1,22,21,5rz9enoyknpg8ji78za5b82p0,1,13.6,28.2,2024-07-28T16:24:47.052Z,2024-07-28T19:17:22Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5123236793,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294333,204,1,1,22,27,5rz9enoyknpg8ji78za5b82p0,1,11.4,38.9,2024-07-28T16:24:53.619Z,2024-07-28T16:24:56Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5122748419,213,5.26,5122748409,123,,5122748415,141,20.1,5122748411,56,Back,5122748413,140,18.8,5122748417,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294345,205,1,1,22,30,5rz9enoyknpg8ji78za5b82p0,1,19.1,20.3,2024-07-28T16:24:56.356Z,2024-07-28T16:24:58Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5122748509,140,10.9,5122748515,213,2.18,5122748511,141,38.3,5122748507,56,Back,5122748513,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294363,206,1,1,22,32,5rz9enoyknpg8ji78za5b82p0,1,10.1,44.0,2024-07-28T16:24:58.500Z,2024-07-28T16:25:00Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5122748629,212,21.7,5122748625,140,20.0,5122748631,213,1.07,5122748623,56,Back,5122748627,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294381,207,1,1,22,34,5rz9enoyknpg8ji78za5b82p0,1,23.2,75.7,2024-07-28T16:25:00.596Z,2024-07-28T16:25:03Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5122748747,56,Back,5122748751,141,93.2,5122748753,212,11.9,5122748749,140,23.1,5122748755,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294411,208,1,1,22,37,5rz9enoyknpg8ji78za5b82p0,0,24.6,94.5,2024-07-28T16:25:02.979Z,2024-07-28T16:25:06Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5122748907,56,Back,5122748911,141,100.0,5122748913,212,15.3,5122748909,140,38.5,5122748915,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294473,200,5,1,22,40,b3r6d8ydtmtjckam6pku9y400,1,64.5,-1.2,2024-07-28T16:25:06.014Z,2024-07-28T16:35:31Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5122749319,233,209,5122749281,347,,5122749279,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294415,209,5,1,22,40,5rz9enoyknpg8ji78za5b82p0,0,35.5,101.2,2024-07-28T16:25:06.014Z,2024-07-28T16:25:13Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5122749363,233,200,5122748933,56,Back,5122748935,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294513,201,1,1,22,46,b3r6d8ydtmtjckam6pku9y400,1,67.9,0.0,2024-07-28T16:25:12.337Z,2024-07-28T16:25:15Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5122749455,213,2.73,5122749441,107,,5122749443,56,Back,5122749447,141,13.1,5122749457,1,,5122749445,140,46.8,5122749451,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294545,202,1,1,22,49,b3r6d8ydtmtjckam6pku9y400,1,46.8,13.1,2024-07-28T16:25:14.985Z,2024-07-28T16:25:18Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5122749599,141,48.0,5122749603,213,1.91,5122749595,56,Back,5122749601,212,25.1,5122749597,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294573,203,1,1,22,52,b3r6d8ydtmtjckam6pku9y400,1,38.7,49.1,2024-07-28T16:25:17.897Z,2024-07-28T16:25:21Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5122749787,212,22.1,5122749783,141,24.8,5122749779,140,52.7,5122749775,56,Center,5122749791,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294589,204,1,1,22,55,b3r6d8ydtmtjckam6pku9y400,1,55.2,24.5,2024-07-28T16:25:21.665Z,2024-07-28T16:25:24Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5122749907,141,36.1,5122749911,212,8.0,5122749899,56,Center,5122749903,140,56.7,5122749915,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294607,205,1,1,22,58,b3r6d8ydtmtjckam6pku9y400,1,59.6,33.7,2024-07-28T16:25:23.905Z,2024-07-28T16:25:25Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5122750007,141,51.5,5122750011,213,2.16,5122750005,140,51.9,5122750003,56,Center,5122750009,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294665,206,1,1,22,59,b3r6d8ydtmtjckam6pku9y400,1,51.9,51.5,2024-07-28T16:25:25.857Z,2024-07-28T16:25:31Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5122750399,141,80.5,5122750403,213,1.31,5122750395,56,Left,5122750397,140,56.9,5122750401,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294701,207,1,1,23,5,b3r6d8ydtmtjckam6pku9y400,1,57.8,77.8,2024-07-28T16:25:31.880Z,2024-07-28T16:25:34Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5122750543,212,17.8,5122750537,56,Back,5122750541,141,58.5,5122750545,213,3.97,5122750539,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294739,208,1,1,23,8,b3r6d8ydtmtjckam6pku9y400,1,46.3,58.5,2024-07-28T16:25:34.769Z,2024-07-28T16:25:38Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5122750763,141,29.9,5122750761,140,60.9,5122750765,212,24.8,5122750767,213,5.38,5122750759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294755,209,1,1,23,12,b3r6d8ydtmtjckam6pku9y400,1,64.2,27.0,2024-07-28T16:25:38.329Z,2024-07-28T16:25:39Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5122750861,140,79.0,5122750857,155,,5122750863,141,41.0,5122750859,56,Center,5122750867,213,0.55,5122750865,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294761,210,1,1,23,13,b3r6d8ydtmtjckam6pku9y400,1,79.0,41.0,2024-07-28T16:25:39.809Z,2024-07-28T16:25:49Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,1.0,5122750905,212,15.2,5122750899,56,Center,5122751189,210,13,5122750907,213,5.94,5122751191,154,,5122750903,141,33.5,5122750901,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294767,211,13,1,23,15,b3r6d8ydtmtjckam6pku9y400,1,91.8,34.9,2024-07-28T16:25:41.745Z,2024-07-28T19:18:02Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5122751035,20,,5122751245,103,25,5122751239,55,210,5122751237,154,,5122751233,73,,5122751249,230,99.0,5122751235,29,,5122750929,63,,5122750931,56,Center,5122751251,231,46.6,5122751243,102,5122751247,328,66.6,,5122750927,22,,,,,,,,,,,,,,,,,,,,,,,,,
2704294773,210,5,1,23,17,5rz9enoyknpg8ji78za5b82p0,1,-0.6000000000000001,31.2,2024-07-28T16:25:43.028Z,2024-07-28T16:25:44Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5122751013,233,212,5122750951,56,Back,5122750953,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704294781,212,5,1,23,17,b3r6d8ydtmtjckam6pku9y400,0,100.6,68.8,2024-07-28T16:25:43.028Z,2024-07-28T16:35:31Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5122750987,56,Center,5122751031,233,210,5122750991,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295001,211,1,1,23,49,5rz9enoyknpg8ji78za5b82p0,1,4.6,45.8,2024-07-28T16:26:15.019Z,2024-07-28T19:18:25Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5122752473,124,,5122752487,237,,5122752481,212,17.3,5122752477,140,20.9,5122752483,213,0.13,5122752479,141,49.0,5122752475,56,Back,5123240067,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295025,212,1,1,23,52,5rz9enoyknpg8ji78za5b82p0,1,27.1,60.2,2024-07-28T16:26:18.259Z,2024-07-28T19:26:31Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5122752599,56,Back,5122752605,212,15.3,5122752607,213,1.58,5122752601,140,27.0,5122752603,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295047,213,1,1,23,54,5rz9enoyknpg8ji78za5b82p0,1,28.1,84.5,2024-07-28T16:26:20.388Z,2024-07-28T16:26:22Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5122752739,213,5.62,5122752735,141,74.4,5122752731,56,Back,5122752733,140,36.5,5122752737,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295053,214,1,1,23,56,5rz9enoyknpg8ji78za5b82p0,1,35.8,73.2,2024-07-28T16:26:22.051Z,2024-07-28T16:26:23Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5122752771,213,2.38,5122752765,140,28.4,5122752767,141,84.2,5122752769,212,10.8,5122752763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295101,215,1,1,23,57,5rz9enoyknpg8ji78za5b82p0,1,28.4,83.2,2024-07-28T16:26:23.027Z,2024-07-28T16:26:26Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5122752951,140,25.3,5122752953,141,63.1,5122752949,56,Back,5122752957,213,4.48,5122752955,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295147,216,1,1,24,0,5rz9enoyknpg8ji78za5b82p0,1,25.6,59.0,2024-07-28T16:26:26.019Z,2024-07-28T16:26:29Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5122753223,56,Back,5122753227,141,3.8,5122753229,212,40.4,5122753233,1,,5122753225,140,39.8,5122753231,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295161,217,1,1,24,3,5rz9enoyknpg8ji78za5b82p0,1,41.6,6.7,2024-07-28T16:26:29.666Z,2024-07-28T16:26:31Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5122753319,56,Right,5122753331,212,12.4,5122753333,213,5.99,5122753327,141,1.4,5122753323,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295177,218,1,1,24,5,5rz9enoyknpg8ji78za5b82p0,1,53.0,1.7000000000000002,2024-07-28T16:26:31.251Z,2024-07-28T16:26:33Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5122753443,56,Back,5122753449,212,11.9,5122753447,141,7.7,5122753445,140,42.4,5122753451,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295227,219,1,1,24,7,5rz9enoyknpg8ji78za5b82p0,0,41.9,7.4,2024-07-28T16:26:33.475Z,2024-07-28T16:26:38Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5122753693,155,,5122753701,141,7.4,5122753711,1,,5122753697,140,83.4,5122753707,213,0.00,5122753705,212,43.6,5122753695,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295221,213,61,1,24,12,b3r6d8ydtmtjckam6pku9y400,0,16.9,94.4,2024-07-28T16:26:38.473Z,2024-07-28T16:26:38Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5122753661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704385291,809,51,1,24,14,b3r6d8ydtmtjckam6pku9y400,1,12.9,91.9,2024-07-28T16:26:40.142Z,2024-07-28T19:27:21Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5123270127,169,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295261,220,1,1,24,14,5rz9enoyknpg8ji78za5b82p0,1,83.8,12.0,2024-07-28T16:26:40.242Z,2024-07-28T16:26:43Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5122753925,141,23.7,5122753927,212,8.1,5122753929,213,1.36,5122753923,140,85.4,5122753921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295281,221,1,1,24,17,5rz9enoyknpg8ji78za5b82p0,1,97.5,23.4,2024-07-28T16:26:43.091Z,2024-07-28T16:27:13Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,1.0,5122753997,140,97.8,5122755057,210,13,5122754001,212,18.5,5122753995,56,Center,5122754003,213,1.55,5122755059,154,,5122753999,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295283,222,13,1,24,18,5rz9enoyknpg8ji78za5b82p0,1,96.4,50.5,2024-07-28T16:26:44.659Z,2024-07-28T19:27:40Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5122755091,230,99.7,5122755089,328,,5122755093,231,48.7,5122754295,72,,5122755079,55,221,5123270145,468,809,5122754015,22,,5122755083,102,62.5,5122755073,154,,5122755087,214,,5122755063,73,5122754017,16,,,5122755067,29,5122755085,103,5122754019,56,Center,,,,,12.5,,,,,,,,,,,,,,,
2704295277,214,5,1,24,18,b3r6d8ydtmtjckam6pku9y400,1,-0.6000000000000001,40.0,2024-07-28T16:26:44.752Z,2024-07-28T16:26:47Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5122753979,346,,5122754141,233,223,5122753977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295293,223,5,1,24,18,5rz9enoyknpg8ji78za5b82p0,0,100.6,60.0,2024-07-28T16:26:44.752Z,2024-07-28T16:35:31Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5122754097,56,Center,5122754187,233,214,5122754099,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295421,215,1,1,24,43,b3r6d8ydtmtjckam6pku9y400,1,3.1,43.4,2024-07-28T16:27:09.377Z,2024-07-28T19:27:58Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5122754961,124,,5122754963,56,Right,5123271865,189,,5122754967,141,20.7,5122754977,74,,5122754969,212,69.3,5122754973,1,,5122754965,140,67.4,5122754971,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295431,216,1,1,24,45,b3r6d8ydtmtjckam6pku9y400,1,67.4,20.7,2024-07-28T16:27:11.424Z,2024-07-28T16:27:12Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5122755007,140,81.1,5122755011,212,17.6,5122755005,56,Right,5122755013,213,5.67,5122755009,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295459,217,1,1,24,46,b3r6d8ydtmtjckam6pku9y400,1,81.1,5.8,2024-07-28T16:27:12.257Z,2024-07-28T16:27:16Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5122755213,141,25.0,5122755211,140,94.3,5122755215,212,19.0,5122755217,213,0.76,5122755209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295461,218,1,1,24,49,b3r6d8ydtmtjckam6pku9y400,0,93.9,24.8,2024-07-28T16:27:15.881Z,2024-07-28T19:28:21Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5123273149,72,,5122755241,141,50.2,5122755237,140,90.9,5122755229,155,,5123272971,2,,5122755233,56,Center,5122755249,213,1.75,5122755245,212,17.6,5123273147,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295503,224,12,1,24,52,5rz9enoyknpg8ji78za5b82p0,1,9.0,41.5,2024-07-28T16:27:18.668Z,2024-07-28T19:28:32Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5122755489,140,34.6,5122755493,212,27.1,5122755491,141,47.0,5122755503,15,,5122755495,213,0.14,5122755487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295517,219,1,1,24,53,b3r6d8ydtmtjckam6pku9y400,1,65.9,56.1,2024-07-28T16:27:19.881Z,2024-07-28T16:27:22Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5122755609,212,18.8,5122755603,56,Center,5122755605,140,77.0,5122755607,141,77.8,5122755611,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704295537,220,1,1,24,56,b3r6d8ydtmtjckam6pku9y400,0,75.9,73.0,2024-07-28T16:27:22.609Z,2024-07-28T19:28:41Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5122755739,140,89.9,5123274065,72,,5122755745,213,5.30,5122755735,155,,5122755733,2,,5122755737,56,Center,5122755741,141,40.7,5123274063,224,,5122755743,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
