id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2780307157,220,1,1,24,9,59as3grjvj19voay31j3yfgni,1,36.2,11.0,2025-02-23T17:25:50.219Z,2025-02-23T17:25:54Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5537688941,141,40.3,5537688931,56,Back,5537688947,212,31.1,5537688937,140,13.5,5537688951,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307231,221,1,1,24,13,59as3grjvj19voay31j3yfgni,1,18.4,37.9,2025-02-23T17:25:54.587Z,2025-02-23T17:26:00Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,5537689413,212,17.1,5537689415,213,5.19,5537689409,140,25.9,5537689411,141,15.6,5537689407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307255,222,1,1,24,19,59as3grjvj19voay31j3yfgni,1,35.4,14.7,2025-02-23T17:26:00.331Z,2025-02-23T17:26:03Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5537689523,140,33.3,5537689525,141,27.3,5537689527,212,8.8,5537689529,213,1.82,5537689521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307289,223,1,1,24,21,59as3grjvj19voay31j3yfgni,1,35.0,32.5,2025-02-23T17:26:02.954Z,2025-02-23T17:26:07Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,5537689687,140,31.2,5537689693,213,1.71,5537689685,56,Back,5537689691,212,29.4,5537689689,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307337,224,1,1,24,26,59as3grjvj19voay31j3yfgni,1,31.2,75.4,2025-02-23T17:26:07.484Z,2025-02-23T17:26:12Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5537689955,213,0.83,5537689953,212,15.3,5537689951,141,92.0,5537689947,56,Back,5537689949,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307379,225,1,1,24,31,59as3grjvj19voay31j3yfgni,1,45.5,71.4,2025-02-23T17:26:12.315Z,2025-02-23T17:26:16Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5537690175,140,41.1,5537690173,56,Back,5537690177,141,40.4,5537690183,213,4.50,5537690179,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307445,226,1,1,24,34,59as3grjvj19voay31j3yfgni,1,49.0,44.8,2025-02-23T17:26:15.883Z,2025-02-23T21:38:55Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5537690507,212,39.5,5537690503,140,75.3,5537690505,141,3.2,5537690511,1,,5537690509,213,5.49,5537690499,155,,5537690501,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307469,227,3,1,24,38,59as3grjvj19voay31j3yfgni,1,81.0,8.5,2025-02-23T17:26:19.804Z,2025-02-23T21:39:16Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5537691043,233,230,5538590951,465,,5537690653,56,Right,5537690655,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307453,230,45,1,24,38,b3r6d8ydtmtjckam6pku9y400,0,19.0,91.5,2025-02-23T17:26:19.804Z,2025-02-23T17:52:14Z,dux0skggr99ydjz3kn58p3wmh,M. López,,5537690563,56,Back,5537690565,285,,5537691067,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307487,228,1,1,24,40,59as3grjvj19voay31j3yfgni,0,93.2,14.7,2025-02-23T17:26:22.010Z,2025-02-23T21:39:25Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5537690727,155,,5538591677,224,,5537690725,2,,5537690735,212,31.6,5537690733,141,60.6,5537690737,213,1.41,5537690729,56,Center,5537690731,140,98.0,5538591679,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307505,231,12,1,24,43,b3r6d8ydtmtjckam6pku9y400,1,2.1,40.6,2025-02-23T17:26:24.999Z,2025-02-23T17:26:26Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5537690847,167,,5537690789,140,0.0,5537690791,141,37.6,5537690813,15,,5537690795,213,3.66,5537690793,212,4.1,5537690787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307497,229,6,1,24,44,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-02-23T17:26:25.339Z,2025-02-23T17:44:49Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5537690827,73,,5537690925,233,232,5537690825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307511,232,6,1,24,44,b3r6d8ydtmtjckam6pku9y400,0,0.0,0.0,2025-02-23T17:26:25.339Z,2025-02-23T21:39:40Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5537690889,73,,5537690887,56,Back,5537690973,233,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307831,230,1,1,25,10,59as3grjvj19voay31j3yfgni,0,99.5,99.5,2025-02-23T17:26:51.947Z,2025-02-23T21:39:43Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,5537692665,140,92.6,5537692663,56,Center,5537692659,155,,5537692667,141,42.1,5537692673,1,,5538593251,20,,5537692657,6,,5537692669,212,39.7,5537692671,213,5537692655,2,,4.53,5537692661,223,,,,,,,,,,,,,,,,,,,,
2780307857,233,12,1,25,13,b3r6d8ydtmtjckam6pku9y400,1,7.6,58.4,2025-02-23T17:26:54.847Z,2025-02-23T17:26:56Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5537692771,56,Back,5537692781,212,22.2,5537692779,141,70.5,5537692811,15,,5537692775,140,27.2,5537692785,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307883,231,1,1,25,16,59as3grjvj19voay31j3yfgni,0,73.6,24.9,2025-02-23T17:26:57.898Z,2025-02-23T17:26:58Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,5537692917,141,28.0,5537692923,213,0.17,5537692915,140,85.3,5537692913,56,Center,5537692911,3,,5537692919,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307955,234,12,1,25,17,b3r6d8ydtmtjckam6pku9y400,1,12.5,65.4,2025-02-23T17:26:58.711Z,2025-02-23T17:27:03Z,dux0skggr99ydjz3kn58p3wmh,M. López,,5537693301,212,38.2,5537693295,56,Back,5537693303,213,5.95,5537693297,140,46.9,5537693299,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308001,232,43,1,25,21,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-02-23T17:27:02.779Z,2025-02-23T21:40:32Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,5538597551,144,3,5537693517,56,Center,5537693519,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780307959,235,83,1,25,21,b3r6d8ydtmtjckam6pku9y400,0,43.4,33.1,2025-02-23T17:27:02.779Z,2025-02-23T21:40:29Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,5538597291,399,ajhd3cqclubmexhscpd4w4ez9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308015,233,1,1,25,25,59as3grjvj19voay31j3yfgni,1,76.7,91.1,2025-02-23T17:27:07.146Z,2025-02-23T17:47:57Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,5537693599,213,0.25,5537693591,56,Left,5537693595,141,92.3,5537693593,140,79.7,5537693597,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308037,234,1,1,25,27,59as3grjvj19voay31j3yfgni,1,79.7,92.3,2025-02-23T17:27:08.426Z,2025-02-23T17:27:11Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5537693721,56,Center,5537693729,213,4.84,5537693727,212,12.2,5537693725,141,74.5,5537693723,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308043,235,61,1,25,30,59as3grjvj19voay31j3yfgni,1,84.0,82.4,2025-02-23T17:27:11.319Z,2025-02-23T17:48:07Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5537693753,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308065,236,3,1,25,31,59as3grjvj19voay31j3yfgni,0,88.4,81.4,2025-02-23T17:27:12.557Z,2025-02-23T21:40:53Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5537693857,56,Left,5537693859,286,,5538599137,465,,5537693993,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308081,236,7,1,25,31,b3r6d8ydtmtjckam6pku9y400,1,11.6,18.6,2025-02-23T17:27:12.558Z,2025-02-23T21:41:03Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5537693905,285,,5537693903,56,Back,5538599867,384,,5537693951,233,236,5538599869,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308097,238,1,1,25,33,b3r6d8ydtmtjckam6pku9y400,1,11.8,18.8,2025-02-23T17:27:14.359Z,2025-02-23T17:27:16Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5537694031,140,24.4,5537694041,213,0.86,5537694029,56,Back,5537694037,141,41.3,5537694039,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308115,239,1,1,25,34,b3r6d8ydtmtjckam6pku9y400,1,24.4,41.3,2025-02-23T17:27:15.870Z,2025-02-23T17:27:17Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,5537694127,56,Back,5537694129,140,34.0,5537694131,141,23.1,5537694135,213,5.40,5537694133,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308157,240,1,1,25,36,b3r6d8ydtmtjckam6pku9y400,0,34.0,23.1,2025-02-23T17:27:17.630Z,2025-02-23T17:27:21Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5537694365,213,0.31,5537694363,212,31.3,5537694359,140,62.4,5537694435,4,,5537694357,56,Center,5537694361,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308181,237,1,1,25,40,59as3grjvj19voay31j3yfgni,1,28.0,54.9,2025-02-23T17:27:21.259Z,2025-02-23T17:27:22Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5537694497,213,3.46,5537694493,141,46.3,5537694495,212,18.9,5537694489,56,Back,5537694491,140,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308251,239,1,1,25,41,59as3grjvj19voay31j3yfgni,1,10.9,46.3,2025-02-23T17:27:22.810Z,2025-02-23T17:27:27Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,5537694841,56,Back,5537694843,140,21.5,5537694845,141,80.0,5537694847,212,25.5,5537694849,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308295,240,1,1,25,46,59as3grjvj19voay31j3yfgni,1,24.6,82.4,2025-02-23T17:27:27.274Z,2025-02-23T17:27:31Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,5537695075,141,64.5,5537695073,140,31.4,5537695077,212,14.1,5537695079,213,5.24,5537695071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308359,241,1,1,25,51,59as3grjvj19voay31j3yfgni,1,37.2,45.4,2025-02-23T17:27:32.811Z,2025-02-23T17:27:39Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,5537695443,213,5.10,5537695435,56,Back,5537695437,140,48.6,5537695439,141,2.6,5537695441,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308377,242,1,1,25,57,59as3grjvj19voay31j3yfgni,1,55.5,4.7,2025-02-23T17:27:38.907Z,2025-02-23T17:27:41Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,5537695537,56,Back,5537695545,213,2.74,5537695543,212,15.9,5537695541,141,13.8,5537695539,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308409,243,1,1,26,0,59as3grjvj19voay31j3yfgni,1,41.6,14.3,2025-02-23T17:27:41.370Z,2025-02-23T17:27:44Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5537695729,141,33.6,5537695731,212,13.3,5537695725,56,Back,5537695727,140,39.4,5537695733,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308433,244,1,1,26,3,59as3grjvj19voay31j3yfgni,1,39.5,38.6,2025-02-23T17:27:44.778Z,2025-02-23T17:27:46Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5537695883,141,73.6,5537695885,212,23.8,5537695887,213,1.55,5537695879,56,Back,5537695881,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308515,245,1,1,26,5,59as3grjvj19voay31j3yfgni,1,40.0,73.6,2025-02-23T17:27:46.763Z,2025-02-23T17:27:53Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5537696287,212,24.0,5537696283,140,59.4,5537696285,141,92.4,5537696281,56,Left,5537696289,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308543,246,1,1,26,11,59as3grjvj19voay31j3yfgni,1,58.3,91.8,2025-02-23T17:27:52.938Z,2025-02-23T17:27:56Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5537696461,56,Back,5537696469,213,3.72,5537696467,212,18.6,5537696463,140,43.5,5537696465,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308557,247,1,1,26,14,59as3grjvj19voay31j3yfgni,1,43.5,76.9,2025-02-23T17:27:55.963Z,2025-02-23T17:27:56Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5537696531,56,Back,5537696539,213,4.55,5537696535,141,38.0,5537696533,140,39.3,5537696537,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308577,248,1,1,26,15,59as3grjvj19voay31j3yfgni,1,39.3,38.0,2025-02-23T17:27:56.795Z,2025-02-23T17:27:59Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5537696619,212,24.3,5537696621,213,5.00,5537696617,141,3.7,5537696613,56,Back,5537696615,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308597,249,1,1,26,16,59as3grjvj19voay31j3yfgni,1,40.0,4.3,2025-02-23T17:27:57.938Z,2025-02-23T21:44:01Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5537696729,140,45.4,5537696731,141,30.3,5537696727,56,Back,5537696735,213,1.26,5537696733,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780474807,899,1,1,26,17,59as3grjvj19voay31j3yfgni,0,42.6,31.1,2025-02-23T17:27:58.228Z,2025-02-23T22:28:31Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,5538782013,233,241,5538615041,140,42.4,5538617647,286,,5538617645,236,,5538615039,56,Back,5538615043,141,29.1,5538615045,212,1.4,5538615047,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308601,241,74,1,26,17,b3r6d8ydtmtjckam6pku9y400,1,54.2,83.3,2025-02-23T17:27:58.229Z,2025-02-23T22:28:31Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5537696737,56,Left,5538617861,285,,5538782047,233,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308815,254,43,1,26,19,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-02-23T17:28:00.714Z,2025-02-23T21:42:40Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,5537697833,212,1.6,5537697835,213,2.39,5538607393,144,1,5537697827,56,Back,5537697829,140,43.0,5537697831,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308673,250,1,1,26,23,59as3grjvj19voay31j3yfgni,1,33.8,22.7,2025-02-23T17:28:05.082Z,2025-02-23T17:28:07Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5537697083,213,2.53,5537697077,140,11.7,5537697075,56,Back,5537697081,212,28.4,5537697079,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308711,251,1,1,26,26,59as3grjvj19voay31j3yfgni,0,12.7,46.6,2025-02-23T17:28:07.786Z,2025-02-23T17:28:12Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,5537697277,56,Left,5537697285,213,0.51,5537697283,212,59.0,5537697275,155,,5537697287,1,,5537697281,141,88.9,5537697279,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308721,242,44,1,26,29,b3r6d8ydtmtjckam6pku9y400,1,38.6,7.9,2025-02-23T17:28:10.559Z,2025-02-23T17:45:09Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5537697311,285,,5537697309,56,Back,5537697521,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308725,252,44,1,26,29,59as3grjvj19voay31j3yfgni,0,61.4,92.1,2025-02-23T17:28:10.560Z,2025-02-23T17:45:09Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5537697319,286,,5537697317,56,Left,5537697549,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308735,243,12,1,26,29,b3r6d8ydtmtjckam6pku9y400,1,39.4,2.6,2025-02-23T17:28:10.951Z,2025-02-23T17:28:13Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5537697381,141,0.0,5537697493,167,,5537697385,213,4.68,5537697383,212,2.9,5537697377,56,Back,5537697379,140,39.3,5537697423,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308749,244,5,1,26,30,b3r6d8ydtmtjckam6pku9y400,0,40.2,-1.2,2025-02-23T17:28:11.322Z,2025-02-23T17:44:52Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5537697609,233,253,5537697449,347,,5537697447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308751,253,5,1,26,30,59as3grjvj19voay31j3yfgni,1,59.8,101.2,2025-02-23T17:28:11.322Z,2025-02-23T17:28:15Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5537697457,347,,5537697455,56,Left,5537697559,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780308981,255,1,1,26,50,59as3grjvj19voay31j3yfgni,1,56.9,100.0,2025-02-23T17:28:31.434Z,2025-02-23T17:28:33Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,5537698787,140,40.8,5537698795,1,,5537698785,56,Back,5537698793,213,3.81,5537698783,107,,5537698791,212,21.5,5537698789,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309015,256,1,1,26,52,59as3grjvj19voay31j3yfgni,1,40.8,81.7,2025-02-23T17:28:33.226Z,2025-02-23T17:28:37Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5537699007,141,26.2,5537699005,140,37.0,5537699003,56,Back,5537699013,1,,5537699009,212,38.0,5537699011,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309039,257,1,1,26,55,59as3grjvj19voay31j3yfgni,1,37.2,26.2,2025-02-23T17:28:37.002Z,2025-02-23T17:28:39Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5537699175,1,,5537699173,213,1.36,5537699165,56,Back,5537699167,140,44.2,5537699171,212,35.6,5537699169,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309147,258,1,1,26,57,59as3grjvj19voay31j3yfgni,1,46.2,81.2,2025-02-23T17:28:39.114Z,2025-02-23T17:28:48Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5537699721,212,26.2,5537699719,141,57.0,5537699723,213,3.82,5537699715,56,Back,5537699717,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309187,259,1,1,27,6,59as3grjvj19voay31j3yfgni,1,29.8,49.6,2025-02-23T17:28:47.882Z,2025-02-23T17:28:51Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,5537699979,140,32.2,5537699977,56,Back,5537699985,213,1.45,5537699983,212,21.4,5537699981,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309221,260,1,1,27,9,59as3grjvj19voay31j3yfgni,1,33.4,81.7,2025-02-23T17:28:51.082Z,2025-02-23T17:28:54Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5537700171,56,Back,5537700177,212,20.9,5537700179,213,4.33,5537700175,141,53.3,5537700173,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309279,261,1,1,27,12,59as3grjvj19voay31j3yfgni,1,27.1,52.1,2025-02-23T17:28:54.122Z,2025-02-23T17:28:59Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,5537700585,212,24.0,5537700583,141,18.3,5537700587,213,5.00,5537700579,56,Back,5537700581,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309327,262,1,1,27,18,59as3grjvj19voay31j3yfgni,1,43.6,18.0,2025-02-23T17:28:59.626Z,2025-02-23T17:29:03Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5537700795,141,36.9,5537700797,212,32.5,5537700787,155,,5537700801,1,,5537700799,213,0.41,5537700789,56,Center,5537700791,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309331,263,44,1,27,21,59as3grjvj19voay31j3yfgni,1,73.2,44.0,2025-02-23T17:29:02.373Z,2025-02-23T17:45:10Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5537700823,286,,5537700859,233,246,5537700821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309319,246,44,1,27,21,b3r6d8ydtmtjckam6pku9y400,0,26.8,56.0,2025-02-23T17:29:02.374Z,2025-02-23T17:45:10Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5537700881,233,263,5537700777,285,,5537700775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309335,264,1,1,27,22,59as3grjvj19voay31j3yfgni,0,72.0,36.9,2025-02-23T17:29:03.227Z,2025-02-23T17:29:03Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5537700839,140,77.6,5537700841,141,28.5,5537700837,56,Center,5537700845,213,5.51,5537700835,3,,5537700843,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780477353,827,61,1,27,22,b3r6d8ydtmtjckam6pku9y400,1,28.5,57.6,2025-02-23T17:29:03.578Z,2025-02-23T21:47:39Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5538629533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309359,247,12,1,27,23,b3r6d8ydtmtjckam6pku9y400,1,20.9,61.7,2025-02-23T17:29:04.358Z,2025-02-23T17:29:05Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5537700961,141,63.1,5537700987,15,,5537700957,56,Back,5537700959,140,27.0,5537700963,212,6.5,5537700965,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309373,265,61,1,27,25,59as3grjvj19voay31j3yfgni,0,71.2,28.2,2025-02-23T17:29:06.347Z,2025-02-23T17:29:06Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,5537701075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309383,248,44,1,27,25,b3r6d8ydtmtjckam6pku9y400,1,29.2,71.9,2025-02-23T17:29:06.574Z,2025-02-23T17:45:10Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5537701127,285,,5537701125,56,Back,5537701185,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309387,266,44,1,27,25,59as3grjvj19voay31j3yfgni,0,70.8,28.1,2025-02-23T17:29:06.575Z,2025-02-23T17:45:11Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,5537701149,56,Center,5537701191,233,248,5537701153,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309401,249,1,1,27,25,b3r6d8ydtmtjckam6pku9y400,1,27.9,64.5,2025-02-23T17:29:06.838Z,2025-02-23T17:29:08Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5537701227,56,Back,5537701225,3,,5537701233,212,4.8,5537701235,213,1.59,5537701229,140,27.8,5537701231,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309445,251,3,1,27,29,b3r6d8ydtmtjckam6pku9y400,0,36.9,77.4,2025-02-23T17:29:10.406Z,2025-02-23T21:48:11Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,5537701609,233,267,5537701443,56,Back,5537701445,286,,5538631803,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309461,267,7,1,27,29,59as3grjvj19voay31j3yfgni,0,63.1,22.6,2025-02-23T17:29:10.407Z,2025-02-23T21:48:14Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5538632117,178,,5537701523,285,,5538632115,385,,5537701521,56,Center,5537701561,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780309877,256,61,1,27,29,b3r6d8ydtmtjckam6pku9y400,1,44.5,78.5,2025-02-23T17:29:10.417Z,2025-02-23T21:48:20Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,5537703845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
