id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2813445855,164,1,1,12,55,aljua8crr0vkwit0j3m59jw9j,1,61.3,42.4,2025-05-11T12:13:06.509Z,2025-05-11T12:13:07Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5719900353,141,35.1,5719900357,213,3.56,5719900349,56,Center,5719900355,212,12.3,5719900351,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813445881,165,1,1,12,56,aljua8crr0vkwit0j3m59jw9j,1,50.6,35.1,2025-05-11T12:13:07.325Z,2025-05-11T12:13:08Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5719900455,140,60.5,5719900457,141,30.4,5719900453,56,Center,5719900461,213,5.98,5719900459,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813445925,166,1,1,12,58,aljua8crr0vkwit0j3m59jw9j,1,60.5,30.3,2025-05-11T12:13:08.669Z,2025-05-11T12:13:11Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5719900683,140,65.4,5719900689,213,5.01,5719900681,56,Right,5719900685,141,5.3,5719900687,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813445969,167,1,1,13,0,aljua8crr0vkwit0j3m59jw9j,1,68.0,4.3,2025-05-11T12:13:11.070Z,2025-05-11T12:13:13Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5719900917,213,6.16,5719900915,212,10.3,5719900913,141,2.5,5719900911,140,77.7,5719900909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813446011,168,1,1,13,3,aljua8crr0vkwit0j3m59jw9j,1,77.7,2.5,2025-05-11T12:13:13.645Z,2025-05-11T12:13:15Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5719901157,141,7.6,5719901155,140,63.9,5719901161,213,2.91,5719901159,212,14.9,5719901153,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813446027,169,1,1,13,5,aljua8crr0vkwit0j3m59jw9j,1,63.9,7.6,2025-05-11T12:13:15.629Z,2025-05-11T12:13:16Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5719901293,140,48.7,5719901299,212,17.0,5719901295,141,16.4,5719901291,56,Back,5719901303,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813446087,170,1,1,13,6,aljua8crr0vkwit0j3m59jw9j,1,48.7,16.4,2025-05-11T12:13:16.734Z,2025-05-11T12:13:20Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5719901649,212,23.2,5719901643,56,Back,5719901651,213,1.75,5719901647,141,50.0,5719901645,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813446131,171,1,1,13,10,aljua8crr0vkwit0j3m59jw9j,1,44.9,64.9,2025-05-11T12:13:20.638Z,2025-05-11T12:13:23Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5719901859,140,43.6,5719901865,213,1.67,5719901857,56,Back,5719901861,141,85.6,5719901863,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813446257,172,1,1,13,12,aljua8crr0vkwit0j3m59jw9j,1,43.6,85.6,2025-05-11T12:13:22.926Z,2025-05-11T12:13:28Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5719902555,140,24.2,5719902557,141,58.5,5719902553,56,Back,5719902559,212,27.5,5719902561,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813446301,173,1,1,13,18,aljua8crr0vkwit0j3m59jw9j,1,22.2,56.9,2025-05-11T12:13:29.166Z,2025-05-11T12:13:30Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5719902801,212,12.7,5719902797,140,32.3,5719902795,56,Back,5719902803,213,5.70,5719902799,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813446331,174,1,1,13,19,aljua8crr0vkwit0j3m59jw9j,1,32.2,46.6,2025-05-11T12:13:30.382Z,2025-05-11T12:13:32Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5719902951,213,3.25,5719902943,140,9.5,5719902949,212,24.0,5719902939,56,Back,5719902977,156,,5719902947,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813446579,175,1,1,13,33,aljua8crr0vkwit0j3m59jw9j,1,11.2,42.4,2025-05-11T12:13:43.999Z,2025-05-11T12:13:45Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5719904175,213,0.17,5719904161,56,Back,5719904165,140,29.0,5719904173,212,19.0,5719904169,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813446591,176,1,1,13,34,aljua8crr0vkwit0j3m59jw9j,1,29.0,47.2,2025-05-11T12:13:45.391Z,2025-05-11T12:13:47Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5719904263,56,Back,5719904269,212,22.6,5719904271,213,4.00,5719904275,156,,5719904265,140,14.9,5719904267,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813446709,177,1,1,13,37,aljua8crr0vkwit0j3m59jw9j,1,16.9,16.8,2025-05-11T12:13:48.095Z,2025-05-11T12:13:53Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5719904899,141,2.6,5719904897,140,27.0,5719904903,213,5.54,5719904895,56,Back,5719904901,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813446741,178,1,1,13,42,aljua8crr0vkwit0j3m59jw9j,1,32.9,4.0,2025-05-11T12:13:53.023Z,2025-05-11T12:13:54Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5719905035,56,Back,5719905039,141,19.7,5719905043,213,1.56,5719905041,212,10.7,5719905037,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813446775,179,1,1,13,43,aljua8crr0vkwit0j3m59jw9j,1,33.0,19.7,2025-05-11T12:13:54.159Z,2025-05-11T12:13:55Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5719905159,140,33.7,5719905165,213,4.78,5719905161,141,3.1,5719905163,212,11.3,5719905155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813446879,180,1,1,13,44,aljua8crr0vkwit0j3m59jw9j,1,33.7,3.1,2025-05-11T12:13:55.455Z,2025-05-11T12:13:59Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5719905681,213,2.29,5719905675,140,25.2,5719905673,56,Back,5719905677,141,18.2,5719905679,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813446977,181,1,1,13,49,aljua8crr0vkwit0j3m59jw9j,1,28.6,21.0,2025-05-11T12:13:59.855Z,2025-05-11T12:14:05Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5719906231,1,,5719906223,140,27.5,5719906229,213,1.60,5719906225,141,72.1,5719906221,56,Back,5719906227,212,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447007,182,1,1,13,54,aljua8crr0vkwit0j3m59jw9j,1,31.1,74.1,2025-05-11T12:14:05.407Z,2025-05-11T12:14:07Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5719906415,141,88.7,5719906413,140,44.3,5719906411,56,Back,5719906423,213,0.62,5719906419,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447045,183,1,1,13,56,aljua8crr0vkwit0j3m59jw9j,1,44.3,88.4,2025-05-11T12:14:07.519Z,2025-05-11T12:14:09Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5719906609,140,32.9,5719906607,56,Back,5719906611,141,72.4,5719906615,212,16.2,5719906619,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447101,184,1,1,13,58,aljua8crr0vkwit0j3m59jw9j,1,32.9,72.3,2025-05-11T12:14:09.439Z,2025-05-11T12:14:12Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5719906915,141,45.4,5719906913,140,39.0,5719906911,56,Back,5719906919,213,5.05,5719906917,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447121,185,1,1,14,1,aljua8crr0vkwit0j3m59jw9j,1,39.0,45.2,2025-05-11T12:14:11.903Z,2025-05-11T12:14:14Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5719907083,156,,5719907023,56,Back,5719907029,212,13.5,5719907025,140,33.2,5719907033,213,4.25,5719907027,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447185,186,1,1,14,4,aljua8crr0vkwit0j3m59jw9j,1,33.2,27.4,2025-05-11T12:14:14.623Z,2025-05-11T12:14:17Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5719907389,212,20.5,5719907383,56,Back,5719907387,141,3.7,5719907385,140,45.3,5719907391,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447209,187,1,1,14,6,aljua8crr0vkwit0j3m59jw9j,1,45.3,3.5,2025-05-11T12:14:17.328Z,2025-05-11T12:14:18Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5719907491,141,21.3,5719907495,213,1.85,5719907487,56,Back,5719907493,212,12.6,5719907489,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447377,188,1,1,14,7,aljua8crr0vkwit0j3m59jw9j,1,42.0,21.3,2025-05-11T12:14:18.463Z,2025-05-11T12:14:25Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5719908417,1,,5719908405,155,,5719908415,213,6.03,5719908413,212,45.0,5719908411,141,4.6,5719908407,56,Right,5719908409,140,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447403,189,1,1,14,14,aljua8crr0vkwit0j3m59jw9j,1,77.5,5.0,2025-05-11T12:14:25.471Z,2025-05-11T12:14:27Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5719908639,56,Right,5719908641,140,64.6,5719908645,212,13.6,5719908649,213,3.10,5719908643,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447461,190,1,1,14,16,aljua8crr0vkwit0j3m59jw9j,1,64.6,5.8,2025-05-11T12:14:27.008Z,2025-05-11T12:14:29Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5719908911,213,1.80,5719908897,56,Center,5719908909,212,12.4,5719908905,141,23.6,5719908901,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447509,191,1,1,14,18,aljua8crr0vkwit0j3m59jw9j,1,61.8,23.6,2025-05-11T12:14:29.568Z,2025-05-11T12:14:32Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5719909179,141,41.9,5719909177,140,64.8,5719909175,56,Center,5719909183,213,1.32,5719909181,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447477,137,83,1,14,20,ahnt9ejgwj58ul8auzdvi3czf,0,37.5,54.9,2025-05-11T12:14:30.677Z,2025-05-11T12:14:33Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5719909285,399,637840asun7f3wo16c5zkhi50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447525,192,1,1,14,21,aljua8crr0vkwit0j3m59jw9j,1,65.1,42.2,2025-05-11T12:14:32.064Z,2025-05-11T12:14:34Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5719909249,140,80.5,5719909487,1,,5719909255,213,1.13,5719909251,141,92.6,5719909247,56,Left,5719909253,212,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447723,193,1,1,14,24,aljua8crr0vkwit0j3m59jw9j,1,80.6,91.8,2025-05-11T12:14:34.751Z,2025-05-11T16:52:13Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5719910271,212,63.3,5719910275,213,4.98,5719910257,56,Right,5719910283,345,,5719910279,1,,5719910265,141,2.0,5719910261,140,96.3,5721298659,72,,5719910253,155,5721298655,224,,5719910249,2,,,,,,,,,,,,,,,,,,,,,,
2813447771,194,3,1,14,33,aljua8crr0vkwit0j3m59jw9j,0,93.4,5.6,2025-05-11T12:14:44.224Z,2025-05-11T16:52:23Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5719910521,56,Right,5719910523,286,,5721299609,465,,5719910787,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447803,138,7,1,14,33,ahnt9ejgwj58ul8auzdvi3czf,1,6.6,94.4,2025-05-11T12:14:44.225Z,2025-05-11T16:52:27Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5719910763,233,194,5721299997,178,,5721299995,384,,5719910717,56,Back,5719910719,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447879,140,4,1,14,37,ahnt9ejgwj58ul8auzdvi3czf,1,15.4,95.3,2025-05-11T12:14:48.544Z,2025-05-11T12:14:52Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5719911133,265,,5719911127,13,,5719911135,285,,5719911157,233,195,5719911131,152,,5719911129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813447843,195,4,1,14,37,aljua8crr0vkwit0j3m59jw9j,0,84.6,4.7,2025-05-11T12:14:48.545Z,2025-05-11T12:14:53Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5719911001,286,,5719910995,56,Right,5719911203,233,140,5719910997,152,,5719910993,13,,5719910999,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813448999,141,1,1,15,33,ahnt9ejgwj58ul8auzdvi3czf,0,16.8,96.3,2025-05-11T12:15:43.608Z,2025-05-11T12:15:46Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5719916827,1,,5719916819,140,51.3,5719916813,157,,5719916825,213,5.90,5719916821,141,75.0,5719916817,56,Center,5719916815,152,,5719916811,5,,5719916823,212,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,
2813449027,196,44,1,15,36,aljua8crr0vkwit0j3m59jw9j,1,47.6,31.2,2025-05-11T12:15:46.818Z,2025-05-11T12:35:29Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5719917037,233,142,5719916971,285,,5719916969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449033,142,44,1,15,36,ahnt9ejgwj58ul8auzdvi3czf,0,52.4,68.8,2025-05-11T12:15:46.819Z,2025-05-11T12:35:30Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5719916993,286,,5719917111,233,196,5719916989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449037,197,1,1,15,36,aljua8crr0vkwit0j3m59jw9j,1,48.0,33.1,2025-05-11T12:15:47.367Z,2025-05-11T16:53:28Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5721304885,3,,5719917013,56,Back,5721304891,212,16.9,5721304887,140,34.2,5721304893,213,2.60,5721304889,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449141,199,1,1,15,41,aljua8crr0vkwit0j3m59jw9j,1,28.8,53.0,2025-05-11T12:15:52.034Z,2025-05-11T12:15:53Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5719917681,213,4.84,5719917675,140,30.6,5719917677,141,31.2,5719917673,56,Back,5719917679,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449161,200,1,1,15,43,aljua8crr0vkwit0j3m59jw9j,1,30.6,31.2,2025-05-11T12:15:53.666Z,2025-05-11T12:15:55Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5719917819,141,40.4,5719917817,140,37.7,5719917815,56,Back,5719917821,212,9.7,5719917823,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449239,201,1,1,15,44,aljua8crr0vkwit0j3m59jw9j,1,37.8,40.4,2025-05-11T12:15:54.963Z,2025-05-11T12:15:58Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5719918259,140,30.5,5719918257,56,Back,5719918265,213,3.84,5719918261,141,31.0,5719918263,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449275,202,1,1,15,48,aljua8crr0vkwit0j3m59jw9j,1,30.5,31.0,2025-05-11T12:15:58.643Z,2025-05-11T12:16:00Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5719918461,140,26.9,5719918463,141,70.2,5719918465,212,26.9,5719918459,56,Back,5719918467,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449325,203,1,1,15,50,aljua8crr0vkwit0j3m59jw9j,1,26.9,70.2,2025-05-11T12:16:00.707Z,2025-05-11T12:16:02Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5719918719,213,5.74,5719918717,212,17.3,5719918715,141,57.0,5719918713,140,41.0,5719918711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449341,204,1,1,15,52,aljua8crr0vkwit0j3m59jw9j,1,41.0,56.7,2025-05-11T12:16:02.771Z,2025-05-11T12:16:04Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5719918879,156,,5719918829,212,20.9,5719918823,56,Back,5719918831,213,4.02,5719918827,141,33.1,5719918825,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449395,205,1,1,15,54,aljua8crr0vkwit0j3m59jw9j,1,28.1,33.1,2025-05-11T12:16:05.122Z,2025-05-11T12:16:06Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5719919127,56,Back,5719919133,212,19.9,5719919129,140,35.0,5719919131,141,5.9,5719919135,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449449,206,1,1,15,55,aljua8crr0vkwit0j3m59jw9j,1,35.0,5.9,2025-05-11T12:16:06.546Z,2025-05-11T12:16:09Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5719919377,141,6.5,5719919375,140,50.4,5719919381,213,0.03,5719919379,212,16.2,5719919373,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449459,207,1,1,15,58,aljua8crr0vkwit0j3m59jw9j,0,50.7,6.5,2025-05-11T12:16:08.995Z,2025-05-11T12:16:09Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5719919457,213,5.94,5719919449,141,0.0,5719919445,140,66.1,5719919453,212,17.2,5719919443,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449567,143,5,1,15,58,ahnt9ejgwj58ul8auzdvi3czf,1,35.0,102.0,2025-05-11T12:16:09.369Z,2025-05-11T12:35:23Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5719920041,56,Back,5719920047,347,,5719920109,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449465,208,5,1,15,58,aljua8crr0vkwit0j3m59jw9j,0,65.0,-2.0,2025-05-11T12:16:09.369Z,2025-05-11T12:35:23Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5719920153,233,143,5719919505,56,Right,5719919509,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449651,144,1,1,16,5,ahnt9ejgwj58ul8auzdvi3czf,1,38.7,100.0,2025-05-11T12:16:15.639Z,2025-05-11T12:16:19Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5719920469,140,19.6,5719920479,1,,5719920477,213,3.55,5719920467,56,Back,5719920465,107,,5719920471,141,88.4,5719920475,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449811,145,1,1,16,8,ahnt9ejgwj58ul8auzdvi3czf,1,23.3,74.4,2025-05-11T12:16:18.936Z,2025-05-11T12:16:26Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5719921317,141,27.8,5719921315,140,21.2,5719921319,212,31.8,5719921313,56,Back,5719921321,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449869,146,1,1,16,16,ahnt9ejgwj58ul8auzdvi3czf,1,33.0,26.0,2025-05-11T12:16:27.544Z,2025-05-11T12:16:29Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5719921539,140,34.7,5719921537,56,Back,5719921543,212,20.7,5719921541,141,56.3,5719921545,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449901,147,1,1,16,18,ahnt9ejgwj58ul8auzdvi3czf,1,34.7,56.3,2025-05-11T12:16:28.936Z,2025-05-11T12:16:30Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5719921739,213,4.87,5719921733,140,37.6,5719921737,212,19.7,5719921731,56,Back,5719921735,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449929,148,1,1,16,19,ahnt9ejgwj58ul8auzdvi3czf,0,41.2,27.1,2025-05-11T12:16:30.344Z,2025-05-11T12:16:31Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5719921879,212,27.8,5719921877,141,0.0,5719921873,56,Right,5719921875,140,60.6,5719921881,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813449937,149,43,1,16,20,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-11T12:16:31.331Z,2025-05-11T12:16:59Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5719921909,347,0,5719921907,56,Right,5719925067,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450015,150,1,1,16,22,ahnt9ejgwj58ul8auzdvi3czf,1,56.7,0.7,2025-05-11T12:16:32.646Z,2025-05-11T12:16:36Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5719922273,56,Back,5719922279,212,23.6,5719922275,140,35.9,5719922281,213,2.76,5719922277,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450053,151,1,1,16,25,ahnt9ejgwj58ul8auzdvi3czf,1,36.8,15.1,2025-05-11T12:16:36.328Z,2025-05-11T12:16:38Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5719922473,140,41.2,5719922471,56,Back,5719922475,141,31.0,5719922477,212,11.8,5719922479,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450139,152,1,1,16,27,ahnt9ejgwj58ul8auzdvi3czf,1,40.6,31.4,2025-05-11T12:16:38.056Z,2025-05-11T12:16:42Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5719922913,213,1.61,5719922907,140,39.7,5719922911,212,26.2,5719922909,141,69.9,5719922903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450181,153,1,1,16,31,ahnt9ejgwj58ul8auzdvi3czf,1,42.7,67.4,2025-05-11T12:16:42.312Z,2025-05-11T12:16:44Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5719923211,56,Back,5719923213,140,42.9,5719923221,212,9.0,5719923225,213,4.74,5719923217,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450229,154,1,1,16,33,ahnt9ejgwj58ul8auzdvi3czf,1,42.8,53.9,2025-05-11T12:16:44.072Z,2025-05-11T12:16:46Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5719923469,140,45.2,5719923473,212,9.0,5719923467,56,Back,5719923471,141,41.2,5719923475,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813705305,895,83,1,16,34,aljua8crr0vkwit0j3m59jw9j,1,53.2,55.6,2025-05-11T12:16:44.875Z,2025-05-11T16:54:22Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5721308355,399,6wrch4yhbs6utcc0doguj90q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450269,155,1,1,16,35,ahnt9ejgwj58ul8auzdvi3czf,1,42.2,37.7,2025-05-11T12:16:46.232Z,2025-05-11T12:16:48Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5719923653,141,17.0,5719923651,140,32.9,5719923655,212,17.1,5719923657,213,4.11,5719923649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450317,156,1,1,16,37,ahnt9ejgwj58ul8auzdvi3czf,0,32.9,17.0,2025-05-11T12:16:48.345Z,2025-05-11T12:16:49Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5719923917,141,9.7,5719923919,212,25.3,5719923921,213,6.09,5719923911,56,Right,5719923913,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450367,209,1,1,16,39,aljua8crr0vkwit0j3m59jw9j,1,49.4,96.9,2025-05-11T12:16:50.563Z,2025-05-11T12:16:51Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5719924167,56,Left,5719924171,141,82.3,5719924175,213,5.77,5719924169,140,66.0,5719924173,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813450427,211,1,1,16,41,aljua8crr0vkwit0j3m59jw9j,0,66.0,82.3,2025-05-11T12:16:52.196Z,2025-05-11T12:16:54Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5719924505,56,Center,5719924521,213,6.06,5719924513,141,71.2,5719924517,212,33.8,5719924509,140,97.4,5719924523,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
