id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2744383035,209,1,1,20,58,b3r6d8ydtmtjckam6pku9y400,1,80.2,24.4,2024-11-04T18:22:32.668Z,2024-11-04T18:22:33Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5342485499,140,71.2,5342485503,212,11.8,5342485505,213,2.49,5342485501,141,34.9,5342485497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383051,210,1,1,20,59,b3r6d8ydtmtjckam6pku9y400,1,71.2,35.4,2024-11-04T18:22:33.724Z,2024-11-04T18:22:35Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5342485573,56,Center,5342485577,141,36.6,5342485581,213,3.03,5342485579,212,7.5,5342485575,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383077,211,1,1,21,0,b3r6d8ydtmtjckam6pku9y400,1,66.1,32.2,2024-11-04T18:22:35.172Z,2024-11-04T18:22:38Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342485695,140,68.1,5342485699,212,11.1,5342485701,213,4.90,5342485697,141,16.1,5342485693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383133,212,1,1,21,3,b3r6d8ydtmtjckam6pku9y400,0,72.0,15.9,2024-11-04T18:22:38.493Z,2024-11-04T18:22:43Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5342486013,212,54.6,5342486017,1,,5342486009,140,100.0,5342486015,213,0.99,5342486011,141,83.0,5342486007,56,Left,5342486003,2,,5342486005,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383229,174,5,1,21,8,ahnt9ejgwj58ul8auzdvi3czf,1,-0.6000000000000001,21.1,2024-11-04T18:22:42.961Z,2024-11-04T18:50:28Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5342486675,233,213,5342486645,346,,5342486643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383135,213,5,1,21,8,b3r6d8ydtmtjckam6pku9y400,0,100.6,78.9,2024-11-04T18:22:42.961Z,2024-11-04T18:50:28Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5342486019,56,Left,5342486681,233,174,5342486021,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383249,175,1,1,21,23,ahnt9ejgwj58ul8auzdvi3czf,1,4.1,50.9,2024-11-04T18:22:58.640Z,2024-11-04T18:23:01Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5342486765,141,42.8,5342486761,56,Back,5342486767,212,5.5,5342486773,237,,5342486763,140,4.5,5342486769,213,4.79,5342486757,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383271,176,1,1,21,26,ahnt9ejgwj58ul8auzdvi3czf,1,6.8,43.0,2024-11-04T18:23:00.977Z,2024-11-04T18:23:04Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5342486899,213,5.06,5342486891,56,Back,5342486895,141,6.2,5342486893,140,15.4,5342486897,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383295,177,1,1,21,30,ahnt9ejgwj58ul8auzdvi3czf,1,21.4,5.0,2024-11-04T18:23:04.865Z,2024-11-04T18:23:06Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5342487061,213,0.67,5342487059,212,28.1,5342487057,141,30.7,5342487053,56,Back,5342487051,155,,5342487055,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383307,178,1,1,21,31,ahnt9ejgwj58ul8auzdvi3czf,0,43.7,31.3,2024-11-04T18:23:06.642Z,2024-11-04T18:55:18Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5342487139,213,3.13,5342487131,56,Back,5342487135,141,31.6,5342487129,3,,5342487133,140,29.7,5342487137,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383321,214,1,1,21,32,b3r6d8ydtmtjckam6pku9y400,1,79.1,69.1,2024-11-04T18:23:07.477Z,2024-11-04T19:05:02Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5342487231,213,3.23,5342487229,212,7.2,5342487225,140,72.3,5342487227,141,68.2,5342487223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383337,215,1,1,21,33,b3r6d8ydtmtjckam6pku9y400,1,71.5,66.9,2024-11-04T18:23:08.061Z,2024-11-04T19:05:04Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5342487319,56,Center,5342487327,141,55.8,5342487323,140,72.1,5342487329,212,7.6,5342487331,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383343,216,61,1,21,34,b3r6d8ydtmtjckam6pku9y400,0,72.1,56.1,2024-11-04T18:23:09.005Z,2024-11-04T19:04:58Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5342487347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383389,180,3,1,21,36,ahnt9ejgwj58ul8auzdvi3czf,1,29.5,44.6,2024-11-04T18:23:10.681Z,2024-11-04T18:50:43Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5342487913,233,217,5342487567,56,Back,5342487569,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383351,217,45,1,21,36,b3r6d8ydtmtjckam6pku9y400,0,70.5,55.4,2024-11-04T18:23:10.681Z,2024-11-04T18:56:33Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5342487381,56,Center,5342487929,233,180,5342487385,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383371,179,3,1,21,37,ahnt9ejgwj58ul8auzdvi3czf,0,31.2,44.4,2024-11-04T18:23:12.461Z,2024-11-04T18:23:16Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5342487539,233,218,5342487485,56,Back,5342487487,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383373,218,7,1,21,37,b3r6d8ydtmtjckam6pku9y400,0,68.8,55.6,2024-11-04T18:23:12.462Z,2024-11-04T18:57:17Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5342487509,233,179,5342487489,56,Center,5342487491,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383399,181,61,1,21,40,ahnt9ejgwj58ul8auzdvi3czf,1,30.0,42.5,2024-11-04T18:23:14.770Z,2024-11-04T18:23:15Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5342487609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383423,182,1,1,21,41,ahnt9ejgwj58ul8auzdvi3czf,0,29.6,43.9,2024-11-04T18:23:16.322Z,2024-11-04T18:55:50Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5342487699,56,Back,5342487705,212,40.5,5342487701,140,20.2,5342487703,141,100.0,5342487707,213,1.82,5342487709,1,,5342487697,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383429,183,5,1,21,42,ahnt9ejgwj58ul8auzdvi3czf,0,19.4,101.3,2024-11-04T18:23:16.886Z,2024-11-04T18:50:29Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5342487981,233,219,5342487733,56,Back,5342487735,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383467,219,5,1,21,42,b3r6d8ydtmtjckam6pku9y400,1,80.6,-1.3,2024-11-04T18:23:16.886Z,2024-11-04T18:50:29Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5342487939,347,,5342487937,56,Right,5342487959,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744402467,406,43,1,21,43,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-11-04T18:23:17.653Z,2024-11-04T18:57:26Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5342596653,56,Back,5342596935,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383643,220,1,1,21,58,b3r6d8ydtmtjckam6pku9y400,1,74.9,0.0,2024-11-04T18:23:32.663Z,2024-11-04T18:57:51Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5342488933,141,17.0,5342488937,213,1.98,5342488935,212,13.5,5342488929,56,Right,5342488931,140,69.8,5342488927,107,,5342491349,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744402655,539,1,1,21,59,b3r6d8ydtmtjckam6pku9y400,1,65.5,17.7,2024-11-04T18:23:33.653Z,2024-11-04T18:57:52Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5342597677,213,4.46,5342597673,141,5.5,5342597675,212,8.6,5342597671,140,63.5,5342598135,189,,5342597669,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744402719,540,1,1,22,1,b3r6d8ydtmtjckam6pku9y400,1,62.3,7.9,2024-11-04T18:23:35.653Z,2024-11-04T18:57:55Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5342598243,189,,5342598039,1,,5342598037,213,2.94,5342598033,141,17.6,5342598031,140,31.1,5342598029,56,Back,5342598035,212,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383729,221,1,1,22,4,b3r6d8ydtmtjckam6pku9y400,1,42.0,21.6,2024-11-04T18:23:38.686Z,2024-11-04T18:23:47Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5342489381,213,2.29,5342489377,141,52.2,5342489373,56,Back,5342489375,140,24.8,5342489379,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383755,222,1,1,22,12,b3r6d8ydtmtjckam6pku9y400,1,18.3,48.5,2024-11-04T18:23:47.446Z,2024-11-04T18:23:50Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5342489513,141,22.8,5342489517,213,5.24,5342489509,56,Back,5342489511,140,27.9,5342489515,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383785,223,1,1,22,15,b3r6d8ydtmtjckam6pku9y400,1,27.9,22.8,2024-11-04T18:23:50.054Z,2024-11-04T18:23:53Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5342489689,56,Back,5342489695,212,24.0,5342489691,140,10.1,5342489693,141,44.9,5342489697,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383825,224,1,1,22,18,b3r6d8ydtmtjckam6pku9y400,1,10.1,46.6,2024-11-04T18:23:53.478Z,2024-11-04T18:23:58Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5342489919,140,17.5,5342489925,213,1.18,5342489921,141,74.1,5342489917,56,Back,5342489923,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383829,225,1,1,22,23,b3r6d8ydtmtjckam6pku9y400,1,17.5,70.9,2024-11-04T18:23:58.159Z,2024-11-04T18:56:46Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5342595113,140,4.7,5342489939,56,Back,5342595117,212,16.4,5342595115,141,57.0,5342595119,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383861,185,83,1,22,23,ahnt9ejgwj58ul8auzdvi3czf,0,85.8,30.3,2024-11-04T18:23:58.160Z,2024-11-04T18:56:12Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5342593629,399,ckhhpn9ppgvlrtubf7li3se09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383877,226,1,1,22,25,b3r6d8ydtmtjckam6pku9y400,0,2.8,57.5,2024-11-04T18:24:00.551Z,2024-11-04T18:24:03Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5342490199,213,0.22,5342490201,1,,5342490189,157,,5342490191,56,Center,5342490195,141,78.5,5342490197,212,64.9,5342490193,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383883,186,44,1,22,28,ahnt9ejgwj58ul8auzdvi3czf,1,39.2,21.1,2024-11-04T18:24:03.380Z,2024-11-04T19:09:41Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5342490325,233,227,5342490211,56,Back,5342490213,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383901,227,44,1,22,28,b3r6d8ydtmtjckam6pku9y400,0,60.8,78.9,2024-11-04T18:24:03.381Z,2024-11-04T19:09:41Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5342490329,233,186,5342490321,286,,5342490319,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383887,187,1,1,22,29,ahnt9ejgwj58ul8auzdvi3czf,0,42.9,20.3,2024-11-04T18:24:03.748Z,2024-11-04T18:24:04Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5342490227,3,,5342490237,213,0.38,5342490233,141,22.1,5342490231,140,45.8,5342490235,212,3.3,5342490229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383903,228,61,1,22,30,b3r6d8ydtmtjckam6pku9y400,1,63.1,78.4,2024-11-04T18:24:05.321Z,2024-11-04T18:24:05Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5342490333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383929,189,1,1,22,31,ahnt9ejgwj58ul8auzdvi3czf,1,37.0,52.4,2024-11-04T18:24:06.356Z,2024-11-04T18:24:08Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5342490459,56,Back,5342490463,141,49.3,5342490467,213,6.01,5342490461,140,44.2,5342490465,212,7.8,5342490457,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383931,190,4,1,22,33,ahnt9ejgwj58ul8auzdvi3czf,1,45.9,49.7,2024-11-04T18:24:08.595Z,2024-11-04T18:50:37Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5342490499,286,,5342490491,13,,5342490495,152,,5342490497,265,,5342490569,233,229,5342490493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744383937,229,4,1,22,33,b3r6d8ydtmtjckam6pku9y400,0,54.1,50.3,2024-11-04T18:24:08.596Z,2024-11-04T18:50:37Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5342490565,285,,5342490561,152,,5342490559,56,Center,5342490563,265,,5342490591,233,190,5342490557,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384133,191,1,1,22,53,ahnt9ejgwj58ul8auzdvi3czf,1,44.5,46.6,2024-11-04T18:24:28.532Z,2024-11-04T18:24:34Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5342491761,213,1.60,5342491759,212,29.9,5342491757,141,90.6,5342491749,5,,5342491935,189,,5342491753,56,Back,5342491755,140,43.7,5342491751,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384145,192,1,1,22,54,ahnt9ejgwj58ul8auzdvi3czf,1,43.5,92.4,2024-11-04T18:24:29.620Z,2024-11-04T18:24:35Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5342491831,141,87.1,5342491835,213,6.15,5342491829,140,68.3,5342491833,212,26.3,5342491825,155,,5342491827,56,Left,5342492039,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384147,193,61,1,22,56,ahnt9ejgwj58ul8auzdvi3czf,0,68.3,87.1,2024-11-04T18:24:30.876Z,2024-11-04T19:05:10Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5342491839,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384149,230,1,1,22,56,b3r6d8ydtmtjckam6pku9y400,1,28.0,18.9,2024-11-04T18:24:31.391Z,2024-11-04T18:24:32Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5342491849,212,4.6,5342491855,213,0.30,5342491845,140,32.2,5342491841,3,,5342491847,141,20.9,5342491843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384201,232,1,1,22,57,b3r6d8ydtmtjckam6pku9y400,1,32.0,21.0,2024-11-04T18:24:32.623Z,2024-11-04T18:24:38Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5342492175,140,48.6,5342492179,212,18.3,5342492173,56,Back,5342492177,141,12.6,5342492181,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384221,233,1,1,23,4,b3r6d8ydtmtjckam6pku9y400,1,78.9,14.1,2024-11-04T18:24:38.759Z,2024-11-04T18:24:41Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342492297,140,96.4,5342492295,56,Center,5342492303,213,0.35,5342492301,212,19.6,5342492299,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384225,234,1,1,23,6,b3r6d8ydtmtjckam6pku9y400,0,94.7,23.6,2024-11-04T18:24:41.632Z,2024-11-04T18:24:42Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5342492339,236,,5342492307,56,Center,5342492343,233,194,5342492347,286,,5342492309,140,92.2,5342492315,213,2.34,5342492311,141,27.6,5342492313,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384229,194,74,1,23,6,ahnt9ejgwj58ul8auzdvi3czf,1,7.1,73.5,2024-11-04T18:24:41.633Z,2024-11-04T18:50:41Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5342492335,285,,5342492333,56,Back,5342492389,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384241,195,6,1,23,8,ahnt9ejgwj58ul8auzdvi3czf,0,3.3,80.0,2024-11-04T18:24:42.965Z,2024-11-04T18:50:40Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5342492403,56,Back,5342492405,73,,5342492461,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384243,235,6,1,23,8,b3r6d8ydtmtjckam6pku9y400,1,96.7,20.0,2024-11-04T18:24:42.965Z,2024-11-04T18:50:39Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5342492415,56,Right,5342492439,233,195,5342492417,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384515,236,1,1,23,40,b3r6d8ydtmtjckam6pku9y400,1,99.5,0.5,2024-11-04T18:25:15.553Z,2024-11-04T19:09:24Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,1.0,5342494023,212,26.0,5342494019,140,92.8,5342494021,141,37.3,5342514715,154,,5342494017,56,Center,5342494015,224,,5342514713,210,15,5342494025,213,1.84,5342494013,155,,5342494011,6,,5342494009,2,,,,,,,,,,,,,,,,,,,,,,,,,
2744384525,237,44,1,23,42,b3r6d8ydtmtjckam6pku9y400,1,92.3,37.0,2024-11-04T18:25:16.878Z,2024-11-04T20:16:47Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5342494081,286,,5342494155,233,197,5342494079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384513,197,44,1,23,42,ahnt9ejgwj58ul8auzdvi3czf,0,7.7,63.0,2024-11-04T18:25:16.879Z,2024-11-04T19:09:42Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5342494007,285,,5342494083,233,237,5342494005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744388069,323,15,1,23,42,b3r6d8ydtmtjckam6pku9y400,1,94.5,36.2,2024-11-04T18:25:17.260Z,2024-11-04T20:16:58Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5342514745,100,,5342514775,233,198,5342514747,146,95.0,5342875171,62,,5342514749,147,37.2,5342514505,328,,5342514507,82,,5342514743,103,19,5342514731,80,,5342514753,231,47.5,5342514499,25,,5342514163,56,5342514735,154,,5342514737,55,236,5342514741,102,46.6,5342514501,15,Center,,5342514751,230,99.0,5342514733,29,,,,
2744384521,198,10,1,23,42,ahnt9ejgwj58ul8auzdvi3czf,1,4.5,61.0,2024-11-04T18:25:17.360Z,2024-11-04T18:32:12Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5342511537,94,,5342494053,56,Back,5342514793,233,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384585,238,1,1,23,48,b3r6d8ydtmtjckam6pku9y400,1,69.7,5.3,2024-11-04T18:25:22.697Z,2024-11-04T18:25:28Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5342494469,140,78.4,5342494475,212,9.4,5342494473,141,2.0,5342494463,56,Right,5342494477,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384589,239,1,1,23,54,b3r6d8ydtmtjckam6pku9y400,0,78.9,24.0,2024-11-04T18:25:28.849Z,2024-11-04T18:25:29Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342494503,56,Center,5342494507,141,27.7,5342494511,213,0.44,5342494505,140,84.0,5342494509,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384591,199,8,1,23,55,ahnt9ejgwj58ul8auzdvi3czf,1,18.2,71.7,2024-11-04T18:25:29.766Z,2024-11-04T18:25:29Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5342494537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384653,201,1,1,23,58,ahnt9ejgwj58ul8auzdvi3czf,1,24.6,25.8,2024-11-04T18:25:33.573Z,2024-11-04T18:25:35Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5342494899,213,0.18,5342494883,56,Back,5342494889,141,28.8,5342494885,140,35.3,5342494893,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384659,202,50,1,24,0,ahnt9ejgwj58ul8auzdvi3czf,1,37.0,26.0,2024-11-04T18:25:35.621Z,2024-11-04T20:13:47Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5342495009,233,240,5342494925,286,,5342494921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384667,240,7,1,24,0,b3r6d8ydtmtjckam6pku9y400,1,63.0,74.0,2024-11-04T18:25:35.622Z,2024-11-04T20:13:47Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342494971,56,Center,5342494997,233,202,5342494973,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384703,242,1,1,24,3,b3r6d8ydtmtjckam6pku9y400,1,71.1,96.2,2024-11-04T18:25:38.217Z,2024-11-04T18:25:40Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342495139,212,6.8,5342495141,213,3.37,5342495137,141,93.9,5342495133,56,Left,5342495135,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384721,243,1,1,24,5,b3r6d8ydtmtjckam6pku9y400,1,64.3,95.3,2024-11-04T18:25:40.337Z,2024-11-04T18:25:42Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342495241,141,80.3,5342495245,213,4.04,5342495239,140,56.5,5342495243,212,13.1,5342495237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384735,244,1,1,24,7,b3r6d8ydtmtjckam6pku9y400,1,55.5,80.8,2024-11-04T18:25:42.161Z,2024-11-04T18:25:43Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342495311,213,3.26,5342495309,212,11.8,5342495303,56,Back,5342495307,141,78.8,5342495305,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384791,245,1,1,24,11,b3r6d8ydtmtjckam6pku9y400,1,42.1,63.9,2024-11-04T18:25:45.761Z,2024-11-04T18:25:49Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5342495595,212,3.8,5342495591,140,43.9,5342495593,141,68.7,5342495597,213,1.05,5342495589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384833,246,1,1,24,14,b3r6d8ydtmtjckam6pku9y400,1,44.5,66.1,2024-11-04T18:25:48.897Z,2024-11-04T18:25:52Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5342495789,212,7.7,5342495783,56,Back,5342495787,141,74.7,5342495793,213,0.87,5342495785,140,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744384883,247,1,1,24,17,b3r6d8ydtmtjckam6pku9y400,1,47.4,78.5,2024-11-04T18:25:52.002Z,2024-11-04T18:25:54Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342496015,56,Left,5342496017,140,64.4,5342496019,141,98.6,5342496021,212,22.5,5342496023,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
