id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value
2736475967,75,1,1,14,4,ahnt9ejgwj58ul8auzdvi3czf,1,27.3,28.0,2024-10-20T14:17:09.130Z,2024-10-20T14:17:10Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5299270023,212,11.9,5299270025,213,4.51,5299270019,141,10.9,5299270015,140,25.0,5299270013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736476015,76,1,1,14,5,ahnt9ejgwj58ul8auzdvi3czf,1,25.4,11.0,2024-10-20T14:17:09.930Z,2024-10-20T14:17:12Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5299270273,140,27.3,5299270271,56,Back,5299270275,141,29.8,5299270279,213,1.42,5299270277,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736476031,77,1,1,14,7,ahnt9ejgwj58ul8auzdvi3czf,1,28.7,26.7,2024-10-20T14:17:11.866Z,2024-10-20T14:17:13Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5299270389,56,Back,5299270395,212,16.9,5299270397,213,5.31,5299270391,140,37.7,5299270393,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736476095,78,1,1,14,8,ahnt9ejgwj58ul8auzdvi3czf,1,38.0,6.1,2024-10-20T14:17:13.050Z,2024-10-20T14:17:15Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5299270689,141,10.9,5299270691,212,16.5,5299270687,140,22.6,5299270685,56,Back,5299270693,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736476467,79,2,1,14,10,ahnt9ejgwj58ul8auzdvi3czf,1,19.1,7.6,2024-10-20T14:17:15.050Z,2024-10-20T14:17:38Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5299273497,7,n2annzbap7hll02zo2v0ccgk,5299272739,140,57.8,5299272755,1,,5299272743,141,34.8,5299272735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736476745,185,1,1,14,32,77tfx9me4aaqhzv78bmgsy9bg,1,24.5,41.7,2024-10-20T14:17:36.616Z,2024-10-20T14:55:04Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5299274319,56,Back,5299274331,212,19.7,5299274315,241,,5299274327,141,51.3,5299567717,189,,5299274323,140,42.2,5299274311,5,,5299274337,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736531045,544,1,1,14,33,77tfx9me4aaqhzv78bmgsy9bg,1,43.9,53.8,2024-10-20T14:17:37.388Z,2024-10-20T14:55:03Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5299568759,212,13.8,5299568757,141,33.9,5299568755,140,41.3,5299568753,56,Back,5299568761,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736476913,186,1,1,14,37,77tfx9me4aaqhzv78bmgsy9bg,1,53.9,30.3,2024-10-20T14:17:42.008Z,2024-10-20T14:55:05Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5299275155,140,66.7,5299275159,212,15.0,5299275157,141,20.4,5299275153,56,Right,5299275161,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736476995,187,1,1,14,41,77tfx9me4aaqhzv78bmgsy9bg,1,68.6,16.2,2024-10-20T14:17:45.671Z,2024-10-20T14:17:47Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5299275575,212,9.6,5299275579,213,2.82,5299275573,141,20.7,5299275569,56,Right,5299275571,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736477095,188,1,1,14,43,77tfx9me4aaqhzv78bmgsy9bg,1,58.0,20.9,2024-10-20T14:17:47.656Z,2024-10-20T14:17:50Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5299276131,141,28.0,5299276127,56,Center,5299276129,140,56.4,5299276133,212,5.1,5299276135,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736477225,189,1,1,14,46,77tfx9me4aaqhzv78bmgsy9bg,1,57.3,33.3,2024-10-20T14:17:50.792Z,2024-10-20T14:17:54Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5299276751,141,70.8,5299276755,213,1.56,5299276749,140,57.6,5299276753,212,25.5,5299276747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736477285,190,1,1,14,50,77tfx9me4aaqhzv78bmgsy9bg,1,53.1,59.6,2024-10-20T14:17:54.520Z,2024-10-20T14:17:56Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5299277113,212,15.6,5299277115,213,4.66,5299277109,140,52.3,5299277107,56,Center,5299277111,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736477303,191,1,1,14,52,77tfx9me4aaqhzv78bmgsy9bg,1,53.7,31.4,2024-10-20T14:17:56.745Z,2024-10-20T14:17:57Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5299277237,212,8.9,5299277239,213,5.32,5299277227,56,Right,5299277229,140,58.5,5299277231,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736477373,192,1,1,14,53,77tfx9me4aaqhzv78bmgsy9bg,1,58.5,20.7,2024-10-20T14:17:57.560Z,2024-10-20T14:18:00Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5299277635,212,8.8,5299277637,213,1.56,5299277633,141,33.6,5299277629,56,Center,5299277631,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736477427,193,1,1,14,55,77tfx9me4aaqhzv78bmgsy9bg,1,59.7,36.1,2024-10-20T14:18:00.344Z,2024-10-20T14:18:03Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5299277977,56,Center,5299277979,140,56.2,5299277981,141,65.6,5299277985,213,1.75,5299277983,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736477471,194,1,1,14,58,77tfx9me4aaqhzv78bmgsy9bg,1,56.2,65.6,2024-10-20T14:18:03.193Z,2024-10-20T14:18:06Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5299278229,140,63.8,5299278227,56,Left,5299278233,212,20.0,5299278235,213,1.16,5299278231,141,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736477667,195,1,1,15,2,77tfx9me4aaqhzv78bmgsy9bg,1,66.0,93.9,2024-10-20T14:18:06.441Z,2024-10-20T14:18:13Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5299279203,140,44.6,5299279201,56,Back,5299279205,141,82.1,5299279207,212,23.9,5299279209,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736477805,196,1,1,15,9,77tfx9me4aaqhzv78bmgsy9bg,1,40.9,75.0,2024-10-20T14:18:13.816Z,2024-10-20T14:18:18Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5299279877,213,4.59,5299279873,212,24.3,5299279867,140,38.1,5299279869,141,39.5,5299279865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736477851,197,1,1,15,14,77tfx9me4aaqhzv78bmgsy9bg,1,41.2,30.3,2024-10-20T14:18:18.505Z,2024-10-20T14:18:21Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5299280141,213,5.51,5299280133,56,Right,5299280137,141,12.5,5299280139,212,17.3,5299280135,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736477949,198,1,1,15,16,77tfx9me4aaqhzv78bmgsy9bg,1,46.5,16.0,2024-10-20T14:18:20.872Z,2024-10-20T14:18:26Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5299280683,56,Back,5299280685,140,35.3,5299280687,141,32.4,5299280691,213,2.38,5299280689,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478097,199,1,1,15,21,77tfx9me4aaqhzv78bmgsy9bg,1,41.6,33.6,2024-10-20T14:18:25.881Z,2024-10-20T14:18:31Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5299281483,212,22.9,5299281485,213,1.59,5299281481,141,67.3,5299281479,140,41.2,5299281477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478117,200,1,1,15,26,77tfx9me4aaqhzv78bmgsy9bg,1,44.9,65.3,2024-10-20T14:18:31.017Z,2024-10-20T14:18:32Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5299281587,212,13.3,5299281589,213,4.61,5299281585,141,45.9,5299281581,56,Back,5299281583,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478141,201,1,1,15,27,77tfx9me4aaqhzv78bmgsy9bg,1,43.6,45.9,2024-10-20T14:18:32.057Z,2024-10-20T14:18:33Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5299281711,212,12.5,5299281709,141,63.3,5299281707,140,39.9,5299281705,56,Back,5299281713,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478185,202,1,1,15,28,77tfx9me4aaqhzv78bmgsy9bg,1,39.9,63.3,2024-10-20T14:18:33.128Z,2024-10-20T14:18:34Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5299281967,213,5.86,5299281965,212,13.7,5299281961,140,51.8,5299281959,56,Center,5299281963,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478271,203,1,1,15,30,77tfx9me4aaqhzv78bmgsy9bg,1,53.4,53.5,2024-10-20T14:18:34.441Z,2024-10-20T14:18:37Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5299282453,56,Center,5299282459,212,14.4,5299282457,141,42.1,5299282455,140,65.0,5299282461,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478347,204,1,1,15,33,77tfx9me4aaqhzv78bmgsy9bg,1,61.7,58.3,2024-10-20T14:18:37.785Z,2024-10-20T14:18:41Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5299282923,213,1.30,5299282917,140,67.6,5299282919,141,91.0,5299282915,56,Left,5299282921,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478381,205,1,1,15,37,77tfx9me4aaqhzv78bmgsy9bg,0,68.5,90.0,2024-10-20T14:18:41.865Z,2024-10-20T14:18:43Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5299283099,141,78.4,5299283097,140,79.0,5299283095,56,Center,5299283101,212,13.6,5299283091,155,,5299283103,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478411,80,1,1,15,39,ahnt9ejgwj58ul8auzdvi3czf,1,20.1,24.1,2024-10-20T14:18:43.917Z,2024-10-20T14:18:44Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5299283275,213,5.42,5299283273,212,12.8,5299283265,3,,5299283271,141,9.8,5299283269,140,28.1,5299283267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478485,82,1,1,15,40,ahnt9ejgwj58ul8auzdvi3czf,1,27.2,10.4,2024-10-20T14:18:44.845Z,2024-10-20T14:18:47Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5299283651,212,6.7,5299283641,140,32.4,5299283655,213,0.62,5299283637,56,Back,5299283645,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478529,83,1,1,15,42,ahnt9ejgwj58ul8auzdvi3czf,1,31.8,14.6,2024-10-20T14:18:47.356Z,2024-10-20T14:18:50Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5299283971,141,6.8,5299283967,56,Back,5299283969,140,28.6,5299283973,212,6.3,5299283975,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478579,84,1,1,15,46,ahnt9ejgwj58ul8auzdvi3czf,1,20.1,1.9,2024-10-20T14:18:50.844Z,2024-10-20T14:18:53Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5299284279,56,Back,5299284281,140,27.6,5299284283,141,5.0,5299284285,212,8.2,5299284287,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478643,85,3,1,15,48,ahnt9ejgwj58ul8auzdvi3czf,1,29.8,11.1,2024-10-20T14:18:52.698Z,2024-10-20T14:34:25Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5299284681,233,206,5299284651,285,,5299284649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478573,206,45,1,15,48,77tfx9me4aaqhzv78bmgsy9bg,0,70.2,88.9,2024-10-20T14:18:52.698Z,2024-10-20T14:34:25Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5299284741,233,85,5299284247,56,Left,5299284249,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478855,86,1,1,15,50,ahnt9ejgwj58ul8auzdvi3czf,1,44.8,34.8,2024-10-20T14:18:55.373Z,2024-10-20T14:19:03Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5299285843,140,49.0,5299285851,1,,5299285841,56,Back,5299285847,212,36.1,5299285849,213,1.45,5299285845,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478933,87,1,1,15,58,ahnt9ejgwj58ul8auzdvi3czf,0,56.6,88.3,2024-10-20T14:19:03.325Z,2024-10-20T14:19:06Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5299286263,56,Center,5299286283,1,,5299286277,212,32.0,5299286281,213,5.99,5299286269,140,85.8,5299286273,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736478981,208,1,1,16,2,77tfx9me4aaqhzv78bmgsy9bg,1,13.8,25.2,2024-10-20T14:19:06.873Z,2024-10-20T14:19:08Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5299286519,56,Back,5299286525,212,14.8,5299286527,213,2.24,5299286521,140,5.1,5299286523,141,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479043,209,1,1,16,3,77tfx9me4aaqhzv78bmgsy9bg,1,5.1,42.5,2024-10-20T14:19:08.138Z,2024-10-20T14:19:11Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5299286879,212,13.3,5299286875,141,23.0,5299286881,213,4.64,5299286871,140,4.2,5299286869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479119,210,1,1,16,7,77tfx9me4aaqhzv78bmgsy9bg,1,5.5,22.6,2024-10-20T14:19:11.706Z,2024-10-20T14:19:15Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5299287313,212,14.3,5299287315,213,1.67,5299287307,56,Back,5299287309,140,4.2,5299287311,141,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479241,211,1,1,16,10,77tfx9me4aaqhzv78bmgsy9bg,1,7.0,49.5,2024-10-20T14:19:15.306Z,2024-10-20T14:19:20Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5299288033,56,Back,5299288037,141,66.4,5299288039,212,14.7,5299288035,140,15.8,5299288043,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479417,212,1,1,16,15,77tfx9me4aaqhzv78bmgsy9bg,1,19.7,69.2,2024-10-20T14:19:20.250Z,2024-10-20T14:19:26Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5299288995,213,0.55,5299288993,212,14.3,5299288989,140,31.3,5299288991,141,80.2,5299288987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479463,213,1,1,16,21,77tfx9me4aaqhzv78bmgsy9bg,1,38.1,82.3,2024-10-20T14:19:26.154Z,2024-10-20T14:19:28Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5299289269,212,10.6,5299289265,141,74.3,5299289271,213,3.68,5299289257,56,Back,5299289261,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479539,214,1,1,16,23,77tfx9me4aaqhzv78bmgsy9bg,1,31.1,71.7,2024-10-20T14:19:27.867Z,2024-10-20T14:19:31Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5299289669,56,Back,5299289671,140,35.5,5299289673,141,53.0,5299289675,212,13.5,5299289677,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479583,215,1,1,16,26,77tfx9me4aaqhzv78bmgsy9bg,1,37.6,42.3,2024-10-20T14:19:30.987Z,2024-10-20T14:19:32Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5299289963,213,5.37,5299289955,56,Right,5299289959,141,14.9,5299289957,140,51.4,5299289961,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479629,216,1,1,16,28,77tfx9me4aaqhzv78bmgsy9bg,1,51.4,14.9,2024-10-20T14:19:32.730Z,2024-10-20T14:19:34Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5299290251,56,Center,5299290255,141,21.2,5299290259,213,0.39,5299290257,212,11.1,5299290253,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479679,217,1,1,16,29,77tfx9me4aaqhzv78bmgsy9bg,1,61.2,20.9,2024-10-20T14:19:34.235Z,2024-10-20T14:19:36Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5299290481,141,12.5,5299290477,140,65.1,5299290473,56,Right,5299290489,213,5.33,5299290485,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479701,218,1,1,16,31,77tfx9me4aaqhzv78bmgsy9bg,1,65.1,12.5,2024-10-20T14:19:35.691Z,2024-10-20T14:19:36Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5299290585,212,7.9,5299290587,213,2.16,5299290579,56,Center,5299290581,140,60.9,5299290583,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479795,219,1,1,16,32,77tfx9me4aaqhzv78bmgsy9bg,1,60.9,22.1,2024-10-20T14:19:36.715Z,2024-10-20T14:19:40Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5299291025,140,56.0,5299291027,141,9.0,5299291029,212,10.3,5299291031,213,4.19,5299291023,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479839,220,1,1,16,36,77tfx9me4aaqhzv78bmgsy9bg,1,58.7,12.8,2024-10-20T14:19:40.730Z,2024-10-20T14:19:43Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5299291293,140,46.1,5299291291,56,Back,5299291295,141,28.8,5299291299,213,2.45,5299291297,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479909,221,1,1,16,38,77tfx9me4aaqhzv78bmgsy9bg,1,45.9,25.8,2024-10-20T14:19:42.875Z,2024-10-20T14:19:45Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5299291651,141,2.8,5299291653,212,25.3,5299291647,56,Right,5299291649,140,64.9,5299291655,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479917,222,61,1,16,41,77tfx9me4aaqhzv78bmgsy9bg,0,65.0,2.8,2024-10-20T14:19:45.644Z,2024-10-20T14:19:46Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5299291691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736480149,88,5,1,16,42,ahnt9ejgwj58ul8auzdvi3czf,1,38.0,101.7,2024-10-20T14:19:46.764Z,2024-10-20T14:22:09Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5299292893,347,,5299293355,233,223,5299292891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736479939,223,5,1,16,42,77tfx9me4aaqhzv78bmgsy9bg,0,62.0,-1.7000000000000002,2024-10-20T14:19:46.764Z,2024-10-20T14:22:09Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5299291849,347,,5299291847,56,Right,5299293373,233,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736480569,89,1,1,17,6,ahnt9ejgwj58ul8auzdvi3czf,1,29.6,100.0,2024-10-20T14:20:11.039Z,2024-10-20T14:20:12Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5299295291,213,5.47,5299295283,56,Back,5299295281,107,,5299295285,140,34.7,5299295289,212,7.8,5299295287,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736480649,90,1,1,17,8,ahnt9ejgwj58ul8auzdvi3czf,1,34.8,93.2,2024-10-20T14:20:12.831Z,2024-10-20T14:20:16Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5299295767,213,1.93,5299295765,212,3.6,5299295761,140,33.6,5299295763,141,98.1,5299295759,56,Back,5299295757,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736480699,91,1,1,17,11,ahnt9ejgwj58ul8auzdvi3czf,0,38.5,95.7,2024-10-20T14:20:16.207Z,2024-10-20T14:20:18Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5299296041,212,3.6,5299296043,213,6.26,5299296035,56,Back,5299296039,141,95.6,5299296037,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736480711,224,61,1,17,14,77tfx9me4aaqhzv78bmgsy9bg,1,55.9,10.9,2024-10-20T14:20:18.892Z,2024-10-20T14:20:19Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5299296091,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736480853,226,1,1,17,17,77tfx9me4aaqhzv78bmgsy9bg,1,24.7,25.0,2024-10-20T14:20:22.251Z,2024-10-20T14:20:26Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5299296883,140,28.5,5299296891,213,1.33,5299296877,56,Back,5299296885,141,48.5,5299296887,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736480927,227,1,1,17,21,77tfx9me4aaqhzv78bmgsy9bg,1,29.2,61.4,2024-10-20T14:20:25.868Z,2024-10-20T14:20:28Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5299297365,212,20.2,5299297369,213,0.96,5299297363,141,85.8,5299297359,56,Back,5299297361,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736481015,228,1,1,17,24,77tfx9me4aaqhzv78bmgsy9bg,1,51.5,87.1,2024-10-20T14:20:28.572Z,2024-10-20T14:20:32Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5299297861,140,67.2,5299297863,141,92.1,5299297859,56,Left,5299297867,213,0.20,5299297865,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736481141,229,1,1,17,27,77tfx9me4aaqhzv78bmgsy9bg,1,64.7,94.1,2024-10-20T14:20:32.204Z,2024-10-20T14:20:37Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5299298491,56,Back,5299298493,140,45.3,5299298505,213,3.40,5299298501,212,21.0,5299298497,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736481189,230,1,1,17,32,77tfx9me4aaqhzv78bmgsy9bg,1,44.5,77.4,2024-10-20T14:20:37.244Z,2024-10-20T14:20:39Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5299298719,213,4.70,5299298717,212,19.3,5299298713,141,49.0,5299298709,140,44.2,5299298705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736481253,231,1,1,17,35,77tfx9me4aaqhzv78bmgsy9bg,1,45.1,47.7,2024-10-20T14:20:39.469Z,2024-10-20T14:20:42Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5299299099,56,Center,5299299101,140,53.0,5299299103,141,26.0,5299299105,212,16.9,5299299107,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736481289,232,1,1,17,37,77tfx9me4aaqhzv78bmgsy9bg,1,47.5,27.7,2024-10-20T14:20:42.332Z,2024-10-20T14:20:44Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5299299323,56,Back,5299299331,213,2.41,5299299327,141,41.8,5299299329,212,14.4,5299299325,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736481355,233,1,1,17,39,77tfx9me4aaqhzv78bmgsy9bg,1,36.5,39.7,2024-10-20T14:20:44.204Z,2024-10-20T14:20:46Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5299299657,141,49.1,5299299647,56,Back,5299299675,213,2.65,5299299669,212,13.5,5299299651,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736481421,234,1,1,17,42,77tfx9me4aaqhzv78bmgsy9bg,1,24.9,44.3,2024-10-20T14:20:46.652Z,2024-10-20T14:20:49Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5299300033,56,Back,5299300041,213,4.95,5299300039,212,26.7,5299300037,141,6.2,5299300035,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
