id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value
2707936791,58,1,1,6,46,ahnt9ejgwj58ul8auzdvi3czf,1,43.0,69.8,2024-08-11T12:08:45.844Z,2024-08-11T12:08:48Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5142857655,140,44.2,5142857657,141,32.3,5142857653,56,Back,5142857661,213,4.76,5142857659,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707936819,59,1,1,6,50,ahnt9ejgwj58ul8auzdvi3czf,1,44.2,32.3,2024-08-11T12:08:48.853Z,2024-08-11T12:08:50Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5142857817,141,20.4,5142857813,56,Right,5142857815,140,59.8,5142857819,212,18.3,5142857823,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707936833,60,1,1,6,51,ahnt9ejgwj58ul8auzdvi3czf,1,57.4,19.4,2024-08-11T12:08:50.404Z,2024-08-11T12:08:52Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5142857929,213,4.68,5142857927,212,11.5,5142857923,140,57.0,5142857925,141,2.5,5142857921,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707936871,61,1,1,6,53,ahnt9ejgwj58ul8auzdvi3czf,0,57.0,2.5,2024-08-11T12:08:51.876Z,2024-08-11T12:08:55Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5142858125,212,17.5,5142858121,140,69.9,5142858119,56,Right,5142858127,213,0.69,5142858123,141,18.9,5142858117,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707936907,99,44,1,6,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.8,84.0,2024-08-11T12:08:54.916Z,2024-08-11T12:51:12Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5142858325,285,,5142858377,233,62,5142858323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707936877,62,44,1,6,56,ahnt9ejgwj58ul8auzdvi3czf,0,71.2,16.0,2024-08-11T12:08:54.917Z,2024-08-11T12:51:13Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5142858165,56,Right,5142858167,286,,5142858395,233,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707936931,100,1,1,6,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.6,89.0,2024-08-11T12:08:55.856Z,2024-08-11T18:54:02Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5142858453,213,0.47,5142858449,141,93.5,5142858451,212,6.8,5142858447,140,32.4,5142858445,56,Back,5142858441,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707936959,102,1,1,7,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.4,93.5,2024-08-11T12:08:59.792Z,2024-08-11T12:58:36Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5142858595,141,76.7,5142858597,212,15.9,5142858593,140,43.0,5142858599,213,5.48,5143017717,155,,5142858591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707936943,63,83,1,7,0,ahnt9ejgwj58ul8auzdvi3czf,0,58.1,24.1,2024-08-11T12:08:59.828Z,2024-08-11T12:58:53Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,,5142858753,399,4vfbiav52mg5s9vnx53f0nhuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707936951,64,83,1,7,1,ahnt9ejgwj58ul8auzdvi3czf,0,58.1,24.1,2024-08-11T12:09:00.356Z,2024-08-11T12:58:52Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,,5142858731,399,4vfbiav52mg5s9vnx53f0nhuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707936977,103,1,1,7,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.0,76.6,2024-08-11T12:09:01.616Z,2024-08-11T12:58:49Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5142858713,56,Left,5142858717,141,80.5,5142858715,140,55.9,5142858721,213,0.19,5142858719,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707936983,104,1,1,7,4,9w3sjm5ml4sjr2v81oxzdrt8v,0,55.9,80.5,2024-08-11T12:09:03.476Z,2024-08-11T12:09:04Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5142858755,56,Center,5142858757,140,74.7,5142858761,212,32.5,5142858765,1,,5142858763,213,5.36,5142858759,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707936997,65,61,1,7,6,ahnt9ejgwj58ul8auzdvi3czf,1,22.5,44.1,2024-08-11T12:09:05.828Z,2024-08-11T12:09:05Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5142858843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937029,67,1,1,7,9,ahnt9ejgwj58ul8auzdvi3czf,1,17.6,35.7,2024-08-11T12:09:08.036Z,2024-08-11T12:09:09Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5142859029,141,43.0,5142859033,213,2.80,5142859031,212,14.6,5142859027,140,4.5,5142859025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937069,68,1,1,7,10,ahnt9ejgwj58ul8auzdvi3czf,0,4.5,43.0,2024-08-11T12:09:09.205Z,2024-08-11T12:09:12Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5142859239,212,61.4,5142859243,1,,5142859241,213,0.02,5142859233,56,Center,5142859237,141,44.4,5142859231,157,,5142859235,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937129,106,1,1,7,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.4,57.8,2024-08-11T12:09:14.352Z,2024-08-11T12:09:18Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5142859511,56,Back,5142859515,141,50.6,5142859517,212,15.0,5142859513,140,45.9,5142859519,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937191,107,1,1,7,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,50.2,47.0,2024-08-11T12:09:18.624Z,2024-08-11T12:09:22Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5142859833,141,8.5,5142859829,56,Right,5142859837,213,5.12,5142859831,140,61.0,5142859835,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937259,108,1,1,7,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.4,8.9,2024-08-11T12:09:22.800Z,2024-08-11T12:09:28Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5142860155,213,2.10,5142860147,141,31.0,5142860143,140,64.1,5142860151,212,17.4,5142860137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937277,109,1,1,7,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.7,29.8,2024-08-11T12:09:28.224Z,2024-08-11T12:09:30Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5142860229,212,22.1,5142860231,213,2.99,5142860223,56,Back,5142860227,141,34.8,5142860225,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937295,110,1,1,7,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.9,34.8,2024-08-11T12:09:30.080Z,2024-08-11T12:09:31Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5142860301,56,Center,5142860303,140,58.3,5142860307,212,16.2,5142860305,141,34.5,5142860309,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937333,111,1,1,7,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.3,34.5,2024-08-11T12:09:30.880Z,2024-08-11T12:09:33Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5142860487,56,Right,5142860493,212,15.2,5142860489,140,58.1,5142860495,213,4.70,5142860491,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937377,112,1,1,7,34,9w3sjm5ml4sjr2v81oxzdrt8v,0,60.9,17.4,2024-08-11T12:09:33.073Z,2024-08-11T12:09:37Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5142860719,213,0.25,5142860709,155,,5142860717,212,30.4,5142860713,140,88.9,5142860715,141,28.5,5142860711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937379,69,4,1,7,38,ahnt9ejgwj58ul8auzdvi3czf,1,10.1,72.2,2024-08-11T12:09:37.076Z,2024-08-11T12:50:58Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5142860891,285,,5142860925,233,113,5142860889,152,,5142860883,13,,5142860887,56,Back,5142860885,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937399,113,4,1,7,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,89.9,27.8,2024-08-11T12:09:37.077Z,2024-08-11T12:50:58Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5142860941,233,69,5142860899,152,,5142860895,294,,5142860901,286,,5142860893,13,,5142860897,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937671,70,1,1,7,55,ahnt9ejgwj58ul8auzdvi3czf,1,8.6,65.8,2024-08-11T12:09:54.276Z,2024-08-11T12:09:57Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5142862211,152,,5142862209,5,,5142862213,56,Back,5142862217,141,91.6,5142862215,140,19.3,5142862219,212,20.8,5142862221,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937697,71,1,1,7,58,ahnt9ejgwj58ul8auzdvi3czf,0,19.6,91.6,2024-08-11T12:09:57.524Z,2024-08-11T15:29:28Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5142862351,212,8.7,5142862353,213,0.15,5142862349,141,93.5,5142862345,56,Back,5142862347,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937717,114,8,1,8,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.7,8.2,2024-08-11T12:09:59.344Z,2024-08-11T15:29:26Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5143674859,385,,5143674613,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937709,72,61,1,8,1,ahnt9ejgwj58ul8auzdvi3czf,1,27.8,93.5,2024-08-11T12:10:00.275Z,2024-08-11T15:29:21Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5142862385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937745,116,1,1,8,5,9w3sjm5ml4sjr2v81oxzdrt8v,0,72.5,2.9,2024-08-11T12:10:04.128Z,2024-08-11T12:10:04Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5142862611,212,18.8,5142862607,140,70.5,5142862615,213,1.68,5142862605,56,Center,5142862609,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937751,73,8,1,8,6,ahnt9ejgwj58ul8auzdvi3czf,1,23.0,67.3,2024-08-11T12:10:05.252Z,2024-08-11T15:29:40Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5143675977,384,,5142862641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937787,75,1,1,8,7,ahnt9ejgwj58ul8auzdvi3czf,1,19.7,64.5,2024-08-11T12:10:06.644Z,2024-08-11T12:10:08Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5142862821,213,3.59,5142862819,212,16.1,5142862817,141,54.3,5142862813,56,Back,5142862815,140,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937839,76,1,1,8,9,ahnt9ejgwj58ul8auzdvi3czf,1,6.3,52.4,2024-08-11T12:10:08.180Z,2024-08-11T12:10:12Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5142863053,141,19.9,5142863057,213,5.02,5142863049,56,Back,5142863051,140,13.1,5142863055,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937877,77,1,1,8,13,ahnt9ejgwj58ul8auzdvi3czf,0,11.8,11.4,2024-08-11T12:10:12.388Z,2024-08-11T12:10:17Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5142863187,140,56.3,5142863185,56,Right,5142863337,157,,5142863193,213,0.02,5142863189,141,13.1,5142863191,212,46.7,5142863195,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937949,118,1,1,8,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.3,89.3,2024-08-11T12:10:17.151Z,2024-08-11T12:10:20Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5142863551,141,57.6,5142863547,56,Back,5142863549,140,24.6,5142863553,212,29.2,5142863555,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707937981,119,1,1,8,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.6,57.6,2024-08-11T12:10:20.847Z,2024-08-11T12:10:23Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5142863707,213,0.86,5142863703,141,75.3,5142863705,212,15.8,5142863701,140,34.4,5142863699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938041,120,1,1,8,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.4,75.3,2024-08-11T12:10:23.599Z,2024-08-11T12:10:29Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5142864033,213,0.34,5142864029,141,94.1,5142864031,212,38.6,5142864035,1,,5142864027,140,69.1,5142864025,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938083,121,1,1,8,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.4,74.2,2024-08-11T12:10:29.623Z,2024-08-11T12:10:32Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5142864257,141,30.7,5142864253,56,Center,5142864255,140,81.3,5142864259,212,30.7,5142864261,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938093,122,1,1,8,33,9w3sjm5ml4sjr2v81oxzdrt8v,0,81.3,30.7,2024-08-11T12:10:32.841Z,2024-08-11T12:10:33Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5142864319,213,0.33,5142864317,212,8.9,5142864313,140,89.3,5142864315,141,34.9,5142864311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938099,78,8,1,8,34,ahnt9ejgwj58ul8auzdvi3czf,1,11.4,67.0,2024-08-11T12:10:33.764Z,2024-08-11T15:30:15Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5143679215,384,,5142864339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938155,79,12,1,8,36,ahnt9ejgwj58ul8auzdvi3czf,1,9.7,62.8,2024-08-11T12:10:35.844Z,2024-08-11T15:30:21Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5142864589,213,0.30,5142864581,56,Back,5142864585,141,74.7,5142864583,140,34.6,5142864587,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938195,123,1,1,8,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.0,29.8,2024-08-11T12:10:38.122Z,2024-08-11T12:10:41Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5142864769,56,Right,5142864777,213,5.82,5142864773,141,14.3,5142864775,212,23.8,5142864771,140,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938249,124,1,1,8,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,92.5,13.8,2024-08-11T12:10:41.685Z,2024-08-11T15:30:30Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,1.0,,5142865061,213,1.60,5142866903,210,13,5142865051,155,,5143680863,224,,5143680865,20,,5142866905,154,,5142865059,212,29.8,5142865055,140,91.8,5142865053,56,5142865049,2,,5142865057,141,57.6,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,
2707938253,125,44,1,8,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,93.0,59.2,2024-08-11T12:10:44.916Z,2024-08-11T12:51:13Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5142865091,286,,5142865089,56,Center,5142865227,233,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938243,80,44,1,8,46,ahnt9ejgwj58ul8auzdvi3czf,0,7.0,40.8,2024-08-11T12:10:44.917Z,2024-08-11T12:51:13Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5142865223,233,125,5142865029,56,Back,5142865031,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938283,126,13,1,8,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,91.8,57.6,2024-08-11T12:10:45.168Z,2024-08-11T18:54:12Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5142866955,102,68.7,5142866441,22,,5142866945,55,124,5142866959,103,6.9,5142865213,56,Center,5142866549,15,,5142866553,328,,5142866963,231,50.4,5142866961,230,5142866937,29,,5143682709,391,,5142866443,17,,5142866941,154,5143682707,73,,99.0,,,,,,,,,,,,,,,,,,,,
2707938255,81,43,1,8,46,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-08-11T12:10:45.652Z,2024-08-11T12:11:36Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5142865137,15,0,5142865101,56,Back,5142865117,213,0.48,5142865105,140,6.3,5142865113,212,1.9,5142865109,141,39.5,5142868377,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938535,82,5,1,8,49,ahnt9ejgwj58ul8auzdvi3czf,1,-1.2,38.5,2024-08-11T12:10:48.246Z,2024-08-11T12:50:57Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5142866519,346,,5142993985,233,127,5142866517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938293,127,5,1,8,49,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.2,61.5,2024-08-11T12:10:48.246Z,2024-08-11T12:50:57Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5142865279,346,,5142994017,233,82,5142865277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938559,83,1,1,9,9,ahnt9ejgwj58ul8auzdvi3czf,1,4.9,61.6,2024-08-11T12:11:08.644Z,2024-08-11T12:11:10Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5142866659,56,Back,5142866661,140,18.0,5142866655,124,,5142866667,213,0.79,5142866671,237,,5142866663,141,82.2,5142866665,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938593,84,1,1,9,11,ahnt9ejgwj58ul8auzdvi3czf,1,18.0,82.2,2024-08-11T12:11:10.292Z,2024-08-11T12:11:12Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5142866827,56,Back,5142866835,213,6.26,5142866831,141,81.7,5142866829,140,29.7,5142866833,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938627,85,1,1,9,13,ahnt9ejgwj58ul8auzdvi3czf,1,28.8,81.7,2024-08-11T12:11:12.804Z,2024-08-11T12:11:14Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5142867017,141,96.5,5142867013,56,Back,5142867015,140,24.8,5142867021,213,1.97,5142867019,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938667,86,1,1,9,15,ahnt9ejgwj58ul8auzdvi3czf,0,24.8,96.5,2024-08-11T12:11:14.388Z,2024-08-11T12:11:17Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5142867187,56,Back,5142867193,212,17.0,5142867189,140,39.7,5142867191,141,86.8,5142867195,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938677,128,8,1,9,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.7,20.3,2024-08-11T12:11:17.637Z,2024-08-11T15:31:22Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5142867251,56,Right,5143685169,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938711,87,1,1,9,19,ahnt9ejgwj58ul8auzdvi3czf,1,32.6,94.6,2024-08-11T12:11:18.180Z,2024-08-11T12:11:20Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5142867389,56,Back,5142867397,212,15.0,5142867393,141,74.9,5142867401,213,5.18,5142867391,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938747,88,1,1,9,21,ahnt9ejgwj58ul8auzdvi3czf,1,40.9,73.7,2024-08-11T12:11:20.260Z,2024-08-11T12:11:22Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5142867555,140,45.2,5142867557,141,46.4,5142867553,56,Back,5142867561,213,4.95,5142867559,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707938809,89,27,1,9,28,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-08-11T12:11:27.102Z,2024-08-11T12:11:54Z,,,,,5142869443,233,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707939007,129,27,1,9,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-08-11T12:11:27.102Z,2024-08-11T12:11:53Z,,,,,5142868697,41,Injury,5142868699,53,606hufq6dapf3qxcgilbc8tt5,5142869421,233,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707939171,92,28,1,9,56,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-08-11T12:11:55.421Z,2024-08-11T12:11:56Z,,,,,5142869523,233,130,5142869503,55,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707939175,130,28,1,9,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-08-11T12:11:55.421Z,2024-08-11T12:11:55Z,,,,,5142869517,233,92,5142869509,55,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707939325,94,1,1,10,4,ahnt9ejgwj58ul8auzdvi3czf,1,45.3,51.1,2024-08-11T12:12:03.700Z,2024-08-11T12:12:06Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,,5142870235,213,4.64,5142870231,141,21.6,5142870229,140,44.0,5142870233,212,20.1,5142870227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707939349,95,1,1,10,7,ahnt9ejgwj58ul8auzdvi3czf,1,45.3,19.8,2024-08-11T12:12:06.612Z,2024-08-11T12:12:08Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5142870365,140,61.8,5142870369,141,19.4,5142870375,213,6.27,5142870373,212,17.3,5142870361,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707939371,96,1,1,10,9,ahnt9ejgwj58ul8auzdvi3czf,1,61.8,19.4,2024-08-11T12:12:08.404Z,2024-08-11T12:12:10Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5142870479,56,Right,5142870505,156,,5142870481,140,54.7,5142870487,213,3.81,5142870483,141,10.7,5142870485,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707939395,97,1,1,10,11,ahnt9ejgwj58ul8auzdvi3czf,1,54.7,10.7,2024-08-11T12:12:10.388Z,2024-08-11T12:16:26Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5142870627,213,0.12,5142870623,141,13.7,5142870625,212,16.8,5142870619,56,Right,5142870621,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707939417,98,1,1,10,12,ahnt9ejgwj58ul8auzdvi3czf,1,70.6,13.7,2024-08-11T12:12:11.669Z,2024-08-11T12:16:25Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5142870733,140,65.8,5142870737,212,7.8,5142870731,56,Right,5142870735,141,4.9,5142870739,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
