id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2810174515,141,61,1,20,44,anga7587r1zv4ey71ge9zxol3,0,47.8,83.5,2025-05-04T12:20:51.245Z,2025-05-04T12:56:38Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5701846905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174573,192,1,1,20,45,cftj6g399tknheudaxsdpfdgb,1,54.5,20.8,2025-05-04T12:20:53.183Z,2025-05-04T12:20:55Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,5701847171,56,Right,5701847177,212,11.3,5701847179,213,5.48,5701847173,140,62.0,5701847175,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174577,142,45,1,20,48,anga7587r1zv4ey71ge9zxol3,0,35.8,87.6,2025-05-04T12:20:55.855Z,2025-05-04T12:20:58Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5701847231,233,193,5701847189,285,,5701847187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174585,193,3,1,20,48,cftj6g399tknheudaxsdpfdgb,1,64.2,12.4,2025-05-04T12:20:55.855Z,2025-05-04T19:03:42Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,5701847209,56,Right,5701847211,286,,5704260543,465,,5701847217,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174643,194,1,1,20,49,cftj6g399tknheudaxsdpfdgb,1,64.3,9.8,2025-05-04T12:20:56.223Z,2025-05-04T12:20:59Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,5701847523,140,67.7,5701847527,141,20.0,5701847531,212,7.8,5701847533,213,1.10,5701847521,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174649,195,1,1,20,50,cftj6g399tknheudaxsdpfdgb,0,67.8,20.2,2025-05-04T12:20:58Z,2025-05-04T12:51:27Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,5701847557,140,74.6,5701847561,141,8.6,5701847553,56,Right,5701847563,212,10.6,5701847565,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174695,144,1,1,20,53,anga7587r1zv4ey71ge9zxol3,1,22.4,90.5,2025-05-04T12:21:01.198Z,2025-05-04T12:21:02Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5701847797,141,90.3,5701847801,213,6.27,5701847795,140,33.5,5701847799,212,11.7,5701847793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174729,145,1,1,20,54,anga7587r1zv4ey71ge9zxol3,1,34.2,90.8,2025-05-04T12:21:02.198Z,2025-05-04T12:21:04Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5701847957,56,Back,5701847961,141,80.5,5701847965,213,4.39,5701847963,212,7.4,5701847959,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174731,146,1,1,20,56,anga7587r1zv4ey71ge9zxol3,0,29.2,78.8,2025-05-04T12:21:04.119Z,2025-05-04T12:21:04Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5701847981,140,38.1,5701847987,213,0.63,5701847979,56,Back,5701847985,212,11.6,5701847983,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174737,196,8,1,20,57,cftj6g399tknheudaxsdpfdgb,1,65.5,8.8,2025-05-04T12:21:05.008Z,2025-05-04T19:04:10Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,5704263095,385,,5701848009,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174837,147,5,1,20,58,anga7587r1zv4ey71ge9zxol3,1,36.2,101.8,2025-05-04T12:21:05.856Z,2025-05-04T12:58:27Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5701848585,56,Back,5701848595,233,197,5701848587,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174743,197,5,1,20,58,cftj6g399tknheudaxsdpfdgb,0,63.8,-1.8,2025-05-04T12:21:05.856Z,2025-05-04T12:58:28Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,5701848041,347,,5701848601,233,147,5701848039,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174885,148,1,1,21,10,anga7587r1zv4ey71ge9zxol3,1,42.0,100.0,2025-05-04T12:21:17.241Z,2025-05-04T12:21:23Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5701848955,213,5.20,5701848947,140,46.0,5701848951,141,89.7,5701848953,212,9.0,5701848945,56,Back,5701848941,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174865,198,43,1,21,14,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-05-04T12:21:21.440Z,2025-05-04T12:21:26Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,5701849121,399,6d0lxiep13vdv32bdb0xwyrys,5701849153,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174883,199,83,1,21,15,cftj6g399tknheudaxsdpfdgb,0,48.6,9.7,2025-05-04T12:21:22.896Z,2025-05-04T12:21:25Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,5701849119,399,6d0lxiep13vdv32bdb0xwyrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174911,149,1,1,21,15,anga7587r1zv4ey71ge9zxol3,1,47.5,93.2,2025-05-04T12:21:22.912Z,2025-05-04T12:21:24Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5701849071,213,3.98,5701849061,56,Back,5701849063,140,38.5,5701849069,212,14.2,5701849065,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174909,200,83,1,21,16,cftj6g399tknheudaxsdpfdgb,0,49.5,11.8,2025-05-04T12:21:23.369Z,2025-05-04T12:21:29Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,5701849309,399,79b0b6eqck5vn4b3fawxsaok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174931,150,1,1,21,17,anga7587r1zv4ey71ge9zxol3,1,36.5,76.4,2025-05-04T12:21:24.646Z,2025-05-04T12:21:28Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5701849233,141,10.9,5701849239,1,,5701849225,155,,5701849237,213,5.00,5701849235,212,46.5,5701849229,56,Back,5701849231,140,49.2,5701849227,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174953,151,1,1,21,20,anga7587r1zv4ey71ge9zxol3,1,46.0,14.7,2025-05-04T12:21:28.115Z,2025-05-04T12:21:30Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5701849353,141,27.4,5701849357,213,2.22,5701849355,212,10.8,5701849349,56,Back,5701849351,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174969,152,1,1,21,22,anga7587r1zv4ey71ge9zxol3,0,39.4,22.4,2025-05-04T12:21:30.209Z,2025-05-04T12:21:31Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5701849427,212,28.1,5701849421,56,Right,5701849423,140,61.0,5701849429,213,5.65,5701849425,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174973,153,5,1,21,23,anga7587r1zv4ey71ge9zxol3,0,59.4,-1.8,2025-05-04T12:21:30.959Z,2025-05-04T12:21:35Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5701849449,347,,5701849447,56,Right,5701849563,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810174991,201,5,1,21,23,cftj6g399tknheudaxsdpfdgb,1,40.6,101.8,2025-05-04T12:21:30.959Z,2025-05-04T12:58:28Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,5701849545,233,153,5701849531,56,Back,5701849533,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175083,202,1,1,21,31,cftj6g399tknheudaxsdpfdgb,1,43.1,100.0,2025-05-04T12:21:38.544Z,2025-05-04T12:21:40Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,5701850007,141,77.7,5701850001,107,,5701850003,56,Back,5701850009,212,19.8,5701850005,140,32.3,5701850013,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175111,203,1,1,21,32,cftj6g399tknheudaxsdpfdgb,1,32.0,77.3,2025-05-04T12:21:40.080Z,2025-05-04T12:21:42Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5701850169,56,Back,5701850173,141,39.1,5701850177,213,4.77,5701850175,212,26.0,5701850171,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175147,204,1,1,21,34,cftj6g399tknheudaxsdpfdgb,1,33.4,39.4,2025-05-04T12:21:41.968Z,2025-05-04T12:21:44Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5701850359,212,24.0,5701850355,140,44.5,5701850353,56,Back,5701850357,141,8.6,5701850361,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175191,205,1,1,21,37,cftj6g399tknheudaxsdpfdgb,1,45.1,8.3,2025-05-04T12:21:44.560Z,2025-05-04T12:21:47Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,5701850619,141,29.6,5701850617,140,37.9,5701850621,212,16.3,5701850623,213,2.05,5701850615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175245,206,1,1,21,40,cftj6g399tknheudaxsdpfdgb,1,40.4,38.8,2025-05-04T12:21:47.856Z,2025-05-04T12:21:53Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5701850967,213,1.55,5701850957,56,Back,5701850963,212,21.9,5701850959,140,40.8,5701850961,141,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175311,207,1,1,21,46,cftj6g399tknheudaxsdpfdgb,1,52.4,72.4,2025-05-04T12:21:53.233Z,2025-05-04T12:22:01Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5701851333,140,39.0,5701851339,213,3.74,5701851335,141,58.3,5701851331,56,Back,5701851337,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175333,208,1,1,21,53,cftj6g399tknheudaxsdpfdgb,1,52.7,51.4,2025-05-04T12:22:00.897Z,2025-05-04T12:22:03Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5701851453,141,75.9,5701851457,213,1.41,5701851449,56,Center,5701851455,212,16.9,5701851451,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175361,209,1,1,21,56,cftj6g399tknheudaxsdpfdgb,1,55.6,75.9,2025-05-04T12:22:03.635Z,2025-05-04T12:22:06Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5701851613,212,18.6,5701851615,213,6.22,5701851609,140,73.3,5701851607,56,Center,5701851611,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175367,210,1,1,21,59,cftj6g399tknheudaxsdpfdgb,1,73.3,74.2,2025-05-04T12:22:06.529Z,2025-05-04T12:22:07Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5701851653,212,18.0,5701851671,156,,5701851647,56,Center,5701851651,141,74.7,5701851655,213,3.12,5701851649,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175387,211,1,1,22,1,cftj6g399tknheudaxsdpfdgb,1,56.0,74.4,2025-05-04T12:22:08.241Z,2025-05-04T12:22:09Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5701851781,212,25.0,5701851777,140,38.7,5701851779,141,49.2,5701851783,213,3.90,5701851775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175405,212,1,1,22,2,cftj6g399tknheudaxsdpfdgb,1,38.7,49.2,2025-05-04T12:22:09.825Z,2025-05-04T12:22:12Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5701851855,141,22.7,5701851851,56,Back,5701851853,140,44.5,5701851859,213,5.04,5701851857,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175447,213,1,1,22,5,cftj6g399tknheudaxsdpfdgb,1,44.5,22.7,2025-05-04T12:22:12.338Z,2025-05-04T12:22:17Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,5701852121,141,5.7,5701852111,56,Right,5701852117,140,52.7,5701852125,212,14.4,5701852129,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175457,214,1,1,22,10,cftj6g399tknheudaxsdpfdgb,1,52.5,11.1,2025-05-04T12:22:17.249Z,2025-05-04T12:22:18Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,5701852163,212,22.1,5701852165,213,2.21,5701852159,140,40.0,5701852161,141,37.2,5701852157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175493,215,1,1,22,11,cftj6g399tknheudaxsdpfdgb,1,40.0,38.1,2025-05-04T12:22:18.689Z,2025-05-04T12:22:22Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5701852405,141,66.3,5701852409,213,1.29,5701852403,140,45.2,5701852407,212,19.9,5701852401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175533,216,1,1,22,15,cftj6g399tknheudaxsdpfdgb,1,54.7,66.5,2025-05-04T12:22:22.673Z,2025-05-04T12:22:26Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5701852643,212,9.3,5701852645,213,5.86,5701852637,56,Center,5701852641,141,60.9,5701852639,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175543,217,1,1,22,18,cftj6g399tknheudaxsdpfdgb,1,62.6,60.7,2025-05-04T12:22:26.177Z,2025-05-04T12:22:27Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,5701852709,212,10.2,5701852703,56,Center,5701852705,140,60.5,5701852711,213,1.79,5701852707,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175571,218,1,1,22,19,cftj6g399tknheudaxsdpfdgb,1,60.5,75.3,2025-05-04T12:22:27.122Z,2025-05-04T12:22:29Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5701852883,56,Back,5701852889,141,60.1,5701852887,140,46.7,5701852891,212,17.8,5701852893,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175601,219,1,1,22,22,cftj6g399tknheudaxsdpfdgb,1,49.5,56.1,2025-05-04T12:22:29.697Z,2025-05-04T12:22:31Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5701853063,141,20.5,5701853057,56,Right,5701853067,213,5.18,5701853065,212,27.1,5701853061,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175641,220,1,1,22,24,cftj6g399tknheudaxsdpfdgb,0,61.1,20.5,2025-05-04T12:22:31.490Z,2025-05-04T12:22:37Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,5701853335,213,6.21,5701853333,212,35.1,5701853329,140,94.4,5701853331,141,16.8,5701853337,1,,5701853327,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175635,154,43,1,22,29,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-05-04T12:22:36.253Z,2025-05-04T19:19:32Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5704326255,383,0,5701853275,56,Back,5704331989,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175681,155,12,1,22,29,anga7587r1zv4ey71ge9zxol3,1,5.1,82.7,2025-05-04T12:22:36.625Z,2025-05-04T19:19:48Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5701853651,397,,5701853567,56,Back,5701853569,140,8.4,5701853573,212,3.6,5701853571,141,81.5,5701853575,213,6.05,5701853653,233,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175657,221,74,1,22,29,cftj6g399tknheudaxsdpfdgb,1,95.6,20.2,2025-05-04T12:22:36.626Z,2025-05-04T19:19:50Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,5701853667,233,155,5701853401,285,,5701853635,397,,5701853399,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810631183,717,61,1,22,30,anga7587r1zv4ey71ge9zxol3,0,1.6,81.0,2025-05-04T12:22:37.835Z,2025-05-04T19:19:45Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5704333115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175945,156,6,1,22,33,anga7587r1zv4ey71ge9zxol3,0,1.0,79.1,2025-05-04T12:22:40.362Z,2025-05-04T19:19:54Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5701855101,56,Back,5701855763,233,222,5701855731,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175715,222,6,1,22,33,cftj6g399tknheudaxsdpfdgb,1,99.0,20.9,2025-05-04T12:22:40.362Z,2025-05-04T12:58:20Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,1.0,5701853807,56,Right,5701853809,75,,5701855747,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810175851,223,43,1,22,48,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-05-04T12:22:55.715Z,2025-05-04T12:22:58Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,5701854497,182,0,5701854809,144,63,5701854495,178,0,5701854499,56,Back,5701854489,173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176211,225,1,1,23,5,cftj6g399tknheudaxsdpfdgb,1,99.6,0.2,2025-05-04T12:23:13.108Z,2025-05-04T19:20:19Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5701859105,212,35.6,5704336147,72,,5701859099,56,Center,5701859103,141,51.5,5701859107,213,1.78,5701859097,155,,5701859101,140,92.6,5701859331,6,,5701859109,1,5701859095,2,,5701992443,223,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176107,224,15,1,23,6,cftj6g399tknheudaxsdpfdgb,1,91.5,46.4,2025-05-04T12:23:14.045Z,2025-05-04T14:03:27Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,5701856909,230,98.8,5701856885,78,,5701859753,233,157,5701856911,231,48.6,5701856901,102,50.3,5701856891,154,,5701856651,15,,5701856903,103,19,5701856649,25,5701855889,56,Center,5701855887,17,5701856657,82,,,,5701856907,147,5701856655,328,,47.5,5701856905,146,93.8,5701856895,55,222,5701856889,29,,,,,,,
2810176115,157,10,1,23,6,anga7587r1zv4ey71ge9zxol3,1,6.2,53.1,2025-05-04T12:23:14.145Z,2025-05-04T12:24:16Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,5701859745,94,,5701859783,233,224,5701855933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176153,158,52,1,23,11,anga7587r1zv4ey71ge9zxol3,1,5.2,50.6,2025-05-04T12:23:18.567Z,2025-05-04T19:21:03Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5704339461,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176283,159,1,1,23,19,anga7587r1zv4ey71ge9zxol3,1,12.2,49.3,2025-05-04T12:23:26.520Z,2025-05-04T12:23:29Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5701856789,213,0.70,5701856783,140,24.9,5701856787,212,17.4,5701856785,141,65.8,5701856779,123,,5701856781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176311,160,1,1,23,22,anga7587r1zv4ey71ge9zxol3,1,29.6,71.1,2025-05-04T12:23:29.535Z,2025-05-04T12:57:05Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5701856941,56,Back,5701856951,213,4.31,5701856945,141,49.9,5701856949,212,15.7,5701856943,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176327,161,1,1,23,23,anga7587r1zv4ey71ge9zxol3,1,21.5,48.2,2025-05-04T12:23:31.004Z,2025-05-04T12:23:32Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,5701857019,140,22.5,5701857025,213,4.78,5701857021,141,26.2,5701857017,56,Back,5701857023,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176357,162,1,1,23,25,anga7587r1zv4ey71ge9zxol3,1,22.6,24.6,2025-05-04T12:23:32.520Z,2025-05-04T12:23:35Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5701857197,140,33.3,5701857203,213,0.91,5701857199,141,46.0,5701857201,212,18.4,5701857195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176387,163,1,1,23,28,anga7587r1zv4ey71ge9zxol3,1,28.4,43.6,2025-05-04T12:23:35.238Z,2025-05-04T12:23:37Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5701857365,141,48.7,5701857361,56,Back,5701857369,213,0.31,5701857363,140,38.7,5701857367,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176413,164,1,1,23,30,anga7587r1zv4ey71ge9zxol3,1,34.3,48.2,2025-05-04T12:23:37.769Z,2025-05-04T12:57:32Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5701857495,140,46.6,5701857499,212,20.3,5701857493,56,Back,5701857501,213,5.40,5701857497,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176445,165,1,1,23,33,anga7587r1zv4ey71ge9zxol3,1,44.5,25.3,2025-05-04T12:23:40.504Z,2025-05-04T12:57:16Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5701857659,213,3.73,5701857653,140,29.3,5701857657,212,19.1,5701857655,141,9.8,5701857651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176519,166,1,1,23,37,anga7587r1zv4ey71ge9zxol3,1,29.8,9.5,2025-05-04T12:23:44.446Z,2025-05-04T12:23:47Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5701858057,1,,5701858053,212,35.7,5701858047,56,Right,5701858051,141,18.6,5701858049,140,63.3,5701858055,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176563,167,1,1,23,40,anga7587r1zv4ey71ge9zxol3,1,61.0,25.0,2025-05-04T12:23:47.774Z,2025-05-04T12:23:50Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5701858255,212,26.0,5701858249,56,Right,5701858251,140,85.4,5701858253,141,18.6,5701858257,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176577,168,1,1,23,43,anga7587r1zv4ey71ge9zxol3,0,91.0,25.6,2025-05-04T12:23:50.664Z,2025-05-04T12:23:54Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5701858327,141,50.9,5701858331,213,1.19,5701858323,56,Center,5701858329,212,18.5,5701858325,140,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176589,226,52,1,23,45,cftj6g399tknheudaxsdpfdgb,1,3.4,49.8,2025-05-04T12:23:52.404Z,2025-05-04T19:21:52Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,5704343111,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176851,228,1,1,24,9,cftj6g399tknheudaxsdpfdgb,1,2.7,53.7,2025-05-04T12:24:16.389Z,2025-05-04T12:24:18Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,5701859865,213,1.50,5701859863,212,20.5,5701859859,140,4.0,5701859857,56,Back,5701859861,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176921,229,1,1,24,10,cftj6g399tknheudaxsdpfdgb,1,5.0,83.0,2025-05-04T12:24:17.861Z,2025-05-04T12:24:25Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5701860247,56,Back,5701860251,141,78.2,5701860249,140,35.0,5701860253,212,31.7,5701860255,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176879,169,83,1,24,13,anga7587r1zv4ey71ge9zxol3,0,68.5,21.9,2025-05-04T12:24:20.709Z,2025-05-04T12:24:26Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5701860375,399,c9kn2pfftaimeqknbu9p8neok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810176919,170,83,1,24,17,anga7587r1zv4ey71ge9zxol3,0,66.5,25.5,2025-05-04T12:24:24.927Z,2025-05-04T12:24:26Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5701860357,399,c9kn2pfftaimeqknbu9p8neok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
