id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value
2754024821,158,44,1,17,48,cftj6g399tknheudaxsdpfdgb,1,55.8,45.4,2024-12-01T13:19:22.177Z,2024-12-01T13:56:21Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5395062563,56,Center,5395062701,233,161,5395062565,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754024853,161,44,1,17,48,9w3sjm5ml4sjr2v81oxzdrt8v,0,44.2,54.6,2024-12-01T13:19:22.178Z,2024-12-01T13:56:21Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5395062679,56,Back,5395062753,233,158,5395062681,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754024841,159,1,1,17,49,cftj6g399tknheudaxsdpfdgb,1,54.0,47.4,2024-12-01T13:19:22.481Z,2024-12-01T13:19:24Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5395062641,213,2.08,5395062633,56,Back,5395062637,141,66.4,5395062639,212,14.8,5395062635,140,47.2,5395062631,3,,5395062683,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754024887,160,1,1,17,51,cftj6g399tknheudaxsdpfdgb,1,47.0,66.4,2024-12-01T13:19:24.482Z,2024-12-01T13:19:29Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5395062881,212,9.7,5395062873,3,,5395062877,140,53.9,5395062879,141,56.9,5395062883,213,5.56,5395062875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754336787,868,83,1,17,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.2,30.6,2024-12-01T13:19:26.209Z,2024-12-01T18:32:22Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5396768175,399,akxcr1xe62dyl5jmh3ataq13o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754024981,161,1,1,17,55,cftj6g399tknheudaxsdpfdgb,1,76.4,59.5,2024-12-01T13:19:29.025Z,2024-12-01T13:19:36Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5395063315,212,19.9,5395063309,56,Center,5395063317,213,0.71,5395063313,141,78.6,5395063311,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025005,162,1,1,18,3,cftj6g399tknheudaxsdpfdgb,0,93.3,78.9,2024-12-01T13:19:36.369Z,2024-12-01T18:32:33Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5395063483,2,,5395063487,56,Center,5395063489,140,91.5,5396768801,223,,5395063491,141,41.7,5395063485,155,,5395063495,213,4.64,5395063493,212,25.4,5396768803,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025013,162,44,1,18,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.6,57.2,2024-12-01T13:19:38.866Z,2024-12-01T13:56:22Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5395063515,56,Back,5395063517,285,,5395063537,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025011,163,44,1,18,5,cftj6g399tknheudaxsdpfdgb,0,91.4,42.8,2024-12-01T13:19:38.867Z,2024-12-01T13:56:22Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5395063543,233,162,5395063511,286,,5395063509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025021,163,12,1,18,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.9,55.4,2024-12-01T13:19:39.219Z,2024-12-01T13:19:54Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5395063571,213,0.30,5395063565,140,31.6,5395064301,15,,5395063567,141,66.2,5395063563,56,Back,5395063569,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025043,164,1,1,18,7,cftj6g399tknheudaxsdpfdgb,1,78.4,34.1,2024-12-01T13:19:40.290Z,2024-12-01T13:19:43Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5395063685,3,,5395063691,141,23.8,5395063689,140,86.7,5395063687,56,Center,5395063693,212,11.2,5395063695,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025063,165,1,1,18,10,cftj6g399tknheudaxsdpfdgb,1,82.3,15.6,2024-12-01T13:19:43.393Z,2024-12-01T13:19:46Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5395063815,212,15.8,5395063809,56,Center,5395063811,140,96.9,5395063817,213,0.25,5395063813,141,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025075,166,1,1,18,12,cftj6g399tknheudaxsdpfdgb,0,96.9,21.4,2024-12-01T13:19:46.162Z,2024-12-01T18:32:48Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5395063891,213,1.52,5395063885,140,97.6,5396769437,224,,5396769439,20,,5395063879,2,,5395063881,155,,5395063883,56,Center,5395063887,141,43.2,5395063889,212,,,,,,,,,,14.8,,,,,,,,,,,,,,,,,,,
2754025143,164,12,1,18,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.4,51.7,2024-12-01T13:19:47.603Z,2024-12-01T13:19:53Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5395064285,212,32.8,5395064279,56,Back,5395064281,140,3.7,5395064283,141,3.5,5395064289,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025229,167,1,1,18,26,cftj6g399tknheudaxsdpfdgb,1,90.6,95.1,2024-12-01T13:20:00.114Z,2024-12-01T13:20:01Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5395064673,155,,5395064681,212,21.9,5395064677,140,80.0,5395064679,141,67.3,5395064683,213,4.18,5395064675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025235,168,1,1,18,28,cftj6g399tknheudaxsdpfdgb,0,80.0,67.3,2024-12-01T13:20:01.634Z,2024-12-01T13:20:02Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5395064715,140,87.1,5395064717,141,57.2,5395064721,213,5.54,5395064713,56,Center,5395064719,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025265,165,12,1,18,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.4,40.7,2024-12-01T13:20:03.651Z,2024-12-01T13:20:06Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5395064859,56,Back,5395064865,212,31.2,5395064861,140,36.4,5395064867,213,5.60,5395064863,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025273,166,1,1,18,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.0,11.8,2024-12-01T13:20:06.338Z,2024-12-01T13:20:07Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5395064927,140,43.1,5395064931,212,7.4,5395064929,141,19.4,5395064933,213,0.77,5395064925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025277,168,50,1,18,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.0,13.8,2024-12-01T13:20:08.042Z,2024-12-01T13:20:12Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5395064939,56,Back,5395065097,233,169,5395064941,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025299,169,7,1,18,34,cftj6g399tknheudaxsdpfdgb,1,57.0,86.2,2024-12-01T13:20:08.043Z,2024-12-01T21:10:40Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5396771601,385,,5397277535,178,,5395065077,285,,5395065073,167,,5395065079,233,168,5395065075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025463,169,5,1,18,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.8,-1.8,2024-12-01T13:20:09.540Z,2024-12-01T13:44:09Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5395065871,56,Back,5395065895,233,170,5395065875,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025319,170,5,1,18,36,cftj6g399tknheudaxsdpfdgb,0,52.2,101.8,2024-12-01T13:20:09.540Z,2024-12-01T13:44:09Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5395065177,56,Left,5395065179,347,,5395065917,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025481,170,1,1,18,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.8,0.0,2024-12-01T13:20:22.923Z,2024-12-01T13:21:06Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5395065971,140,55.8,5395065969,56,Center,5395065967,107,,5395065977,213,1.63,5395065973,141,24.9,5395067953,189,,5395065975,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025895,181,1,1,18,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.1,20.3,2024-12-01T13:20:23.286Z,2024-12-01T13:27:37Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5395068731,212,32.7,5395088105,189,,5395068735,1,,5395068725,56,Back,5395068729,141,65.4,5395068727,140,44.3,5395068733,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029507,257,1,1,18,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.2,68.5,2024-12-01T13:20:25.116Z,2024-12-01T13:27:35Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5395088031,141,87.5,5395088039,213,0.76,5395088075,189,,5395088027,140,55.1,5395088023,56,Left,5395088035,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025545,171,1,1,18,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.0,91.4,2024-12-01T13:20:30.899Z,2024-12-01T13:28:38Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5395066301,141,44.0,5395066305,213,4.16,5395066303,212,37.9,5395066307,1,,5395066297,56,Back,5395066299,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754030035,272,1,1,18,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.5,86.2,2024-12-01T13:20:31.861Z,2024-12-01T13:28:37Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5395090601,212,12.0,5395090595,56,Back,5395090599,141,68.8,5395090597,140,36.8,5395090603,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025563,172,1,1,19,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.6,46.2,2024-12-01T13:20:34.403Z,2024-12-01T13:20:35Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5395066453,213,3.04,5395066445,56,Back,5395066451,212,16.5,5395066449,141,48.6,5395066447,140,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025613,173,1,1,19,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.0,48.8,2024-12-01T13:20:35.443Z,2024-12-01T13:20:39Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5395066709,140,22.9,5395066715,212,17.1,5395066713,141,73.2,5395066717,213,1.33,5395066705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025653,174,1,1,19,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.7,82.4,2024-12-01T13:20:38.820Z,2024-12-01T13:20:42Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5395066927,213,5.25,5395066923,141,55.0,5395066925,212,21.7,5395066919,56,Back,5395066917,155,,5395066921,140,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025655,175,50,1,19,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.7,56.3,2024-12-01T13:20:42.338Z,2024-12-01T13:56:17Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5395066931,56,Back,5395066933,286,,5395067029,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025671,172,7,1,19,9,cftj6g399tknheudaxsdpfdgb,1,55.3,43.7,2024-12-01T13:20:42.339Z,2024-12-01T21:10:53Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5395067001,56,Center,5395067009,233,175,5396773461,384,,5395067003,285,,5397278411,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025673,173,61,1,19,10,cftj6g399tknheudaxsdpfdgb,1,45.3,36.5,2024-12-01T13:20:43.469Z,2024-12-01T13:20:43Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5395067007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025719,176,1,1,19,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,80.5,69.1,2024-12-01T13:20:48.420Z,2024-12-01T13:20:50Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5395067289,56,Center,5395067295,212,12.7,5395067297,213,0.35,5395067293,141,75.5,5395067291,140,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025739,177,1,1,19,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,89.6,74.9,2024-12-01T13:20:49.843Z,2024-12-01T13:20:53Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5395067431,213,4.05,5395067427,141,57.8,5395067423,56,Center,5395067429,212,14.8,5395067425,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025759,178,1,1,19,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,87.7,68.7,2024-12-01T13:20:53.011Z,2024-12-01T13:20:55Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5395067543,212,6.6,5395067545,213,0.80,5395067539,140,92.1,5395067537,56,Center,5395067541,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025777,179,1,1,19,21,9w3sjm5ml4sjr2v81oxzdrt8v,0,92.7,78.8,2024-12-01T13:20:54.979Z,2024-12-01T18:34:20Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5395067635,141,70.2,5395067655,236,,5395067633,140,93.6,5395067631,56,Center,5395067657,233,174,5395067627,2,,5396774839,72,,5395067629,155,,5396774837,224,5395067639,213,5395067637,212,5395067661,286,4.87,5.9,,,,,,,,,,,,,,,,,,,,,
2754025769,174,12,1,19,21,cftj6g399tknheudaxsdpfdgb,1,6.4,18.3,2024-12-01T13:20:55.079Z,2024-12-01T13:20:57Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5395067671,233,179,5395067589,185,,5395067591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025775,175,6,1,19,23,cftj6g399tknheudaxsdpfdgb,0,6.4,22.8,2024-12-01T13:20:56.292Z,2024-12-01T18:34:26Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5395067711,233,180,5395067667,73,,5395067665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754025785,180,6,1,19,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,93.6,77.2,2024-12-01T13:20:56.292Z,2024-12-01T13:44:00Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5395067691,233,175,5395067689,73,,5395067687,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754026197,182,1,1,20,2,9w3sjm5ml4sjr2v81oxzdrt8v,0,99.3,99.7,2024-12-01T13:21:36.037Z,2024-12-01T18:34:39Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5396775953,20,,5395069869,2,,5395069887,1,,5395069871,6,,5395069875,223,,5395069873,155,,5395069885,213,4.67,5395069883,212,36.3,5395069881,141,5395069877,56,5395069879,140,,,Center,97.8,,46.3,,,,,,,,,,,,,,,,,,,
2754026223,176,12,1,20,4,cftj6g399tknheudaxsdpfdgb,1,4.3,54.1,2024-12-01T13:21:37.893Z,2024-12-01T13:21:40Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5395070033,213,1.13,5395070031,212,27.9,5395070027,140,15.6,5395070029,141,91.2,5395070025,56,Back,5395070035,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754026263,183,1,1,20,9,9w3sjm5ml4sjr2v81oxzdrt8v,0,83.4,5.3,2024-12-01T13:21:43.172Z,2024-12-01T13:21:44Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5395070261,212,11.9,5395070263,213,5.89,5395070255,56,Right,5395070257,140,93.9,5395070259,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754026277,177,5,1,20,10,cftj6g399tknheudaxsdpfdgb,1,5.0,101.6,2024-12-01T13:21:43.493Z,2024-12-01T13:21:47Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5395070311,56,Back,5395070313,347,,5395070315,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754026269,184,5,1,20,10,9w3sjm5ml4sjr2v81oxzdrt8v,0,95.0,-1.6,2024-12-01T13:21:43.493Z,2024-12-01T13:44:09Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5395070287,56,Right,5395070289,347,,5395070329,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754026589,178,1,1,20,41,cftj6g399tknheudaxsdpfdgb,0,4.0,100.0,2024-12-01T13:22:14.454Z,2024-12-01T13:22:17Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5395072049,213,6.08,5395072043,140,33.1,5395072047,212,31.2,5395072051,1,,5395072045,141,92.4,5395072041,56,Back,5395072039,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754026599,186,44,1,20,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.7,6.5,2024-12-01T13:22:16.594Z,2024-12-01T13:56:22Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5395072079,286,,5395072073,56,Right,5395081303,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028297,206,44,1,20,43,cftj6g399tknheudaxsdpfdgb,0,30.3,93.5,2024-12-01T13:22:16.595Z,2024-12-01T13:56:22Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5395081179,285,,5395081177,56,Back,5395081315,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754026601,179,43,1,20,43,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-12-01T13:22:16.598Z,2024-12-01T13:22:26Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5395072163,233,186,5395072083,56,Back,5395072615,144,44,5395072085,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754026615,187,1,1,20,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.0,9.5,2024-12-01T13:22:16.932Z,2024-12-01T13:29:44Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5395072181,3,,5395072189,212,9.4,5395072187,141,8.2,5395072183,56,Right,5395072185,140,76.9,5395072191,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754339049,869,61,1,20,44,9w3sjm5ml4sjr2v81oxzdrt8v,0,74.7,7.2,2024-12-01T13:22:17.965Z,2024-12-01T18:36:11Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5396781557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754026621,188,43,1,20,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-12-01T13:22:19.253Z,2024-12-01T13:28:58Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5395091699,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754026633,180,4,1,20,47,cftj6g399tknheudaxsdpfdgb,1,27.0,94.3,2024-12-01T13:22:20.655Z,2024-12-01T13:56:12Z,,,,,5395149883,233,189,5395072301,56,Back,5395072307,285,,5395072303,152,,5395081561,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754026639,189,4,1,20,47,9w3sjm5ml4sjr2v81oxzdrt8v,0,73.0,5.7,2024-12-01T13:22:20.656Z,2024-12-01T13:49:56Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5395072313,56,Right,5395072319,286,,5395149847,233,180,5395091809,10,,5395072315,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754026843,181,1,1,21,5,cftj6g399tknheudaxsdpfdgb,0,23.4,95.4,2024-12-01T13:22:38.387Z,2024-12-01T18:36:47Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5395073431,56,Back,5395073439,213,4.72,5395073433,140,23.5,5395073437,212,12.2,5395073427,5,,5395073429,152,,5395073435,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754339329,870,8,1,21,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,78.3,15.3,2024-12-01T13:22:40.466Z,2024-12-01T18:36:50Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5396783329,56,Right,5396783861,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754026915,191,3,1,21,14,9w3sjm5ml4sjr2v81oxzdrt8v,0,92.5,14.2,2024-12-01T13:22:47.463Z,2024-12-01T18:37:09Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5395073867,211,,5395073849,286,,5396784861,465,,5395073847,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754026943,182,12,1,21,15,cftj6g399tknheudaxsdpfdgb,1,5.4,69.2,2024-12-01T13:22:49.015Z,2024-12-01T18:36:58Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5395073991,140,27.8,5395073997,213,0.08,5395073993,141,71.9,5395073995,212,23.6,5395073989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754027047,184,3,1,21,20,cftj6g399tknheudaxsdpfdgb,1,27.6,86.2,2024-12-01T13:22:53.927Z,2024-12-01T18:37:07Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5396784721,465,,5395074489,56,Back,5395074493,285,,5395074521,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754027035,192,45,1,21,20,9w3sjm5ml4sjr2v81oxzdrt8v,0,72.4,13.8,2024-12-01T13:22:53.927Z,2024-12-01T13:56:19Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5395074429,56,Right,5395074527,233,184,5395074431,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754027065,185,1,1,21,22,cftj6g399tknheudaxsdpfdgb,1,37.9,87.3,2024-12-01T13:22:55.815Z,2024-12-01T13:22:57Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5395074615,140,39.4,5395074619,212,12.2,5395074617,141,69.5,5395074621,213,4.84,5395074613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754027143,186,1,1,21,24,cftj6g399tknheudaxsdpfdgb,1,39.5,69.2,2024-12-01T13:22:57.575Z,2024-12-01T13:23:17Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,1.0,,5395074953,56,Center,5395074957,141,53.3,5395075865,210,13,5395074959,212,39.7,5395074955,140,75.9,5395074961,213,6.01,5395074963,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754027147,187,13,1,21,29,cftj6g399tknheudaxsdpfdgb,1,79.3,55.6,2024-12-01T13:23:02.615Z,2024-12-01T18:37:29Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5395075875,102,45.4,5395075869,29,,5395075867,74,,5395074977,56,Center,5395075871,55,186,5395075881,391,,5395075877,103,81.9,5395075879,215,,5395075215,20,5395075885,231,5395074975,18,5395075213,23,50.5,,,,5395075883,230,,,,,,,,,,98.5,,,,,,,
2754027187,188,5,1,21,31,cftj6g399tknheudaxsdpfdgb,0,100.8,40.3,2024-12-01T13:23:04.295Z,2024-12-01T13:44:10Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5395075175,346,,5395075459,233,193,5395075173,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754027221,193,5,1,21,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,-0.8,59.7,2024-12-01T13:23:04.295Z,2024-12-01T13:44:09Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5395075387,346,,5395075441,233,188,5395075385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754027427,194,1,1,21,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.9,60.9,2024-12-01T13:23:27.466Z,2024-12-01T18:37:50Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5396787243,189,,5395076491,56,Back,5395076489,124,,5395076503,237,,5395076493,140,4.4,5395076497,212,7.8,5395076499,213,4.65,5395076495,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754027457,195,1,1,21,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.6,48.9,2024-12-01T13:23:30.966Z,2024-12-01T18:38:09Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5395076661,212,50.4,5395076655,56,Back,5395076657,140,44.8,5395076653,155,,5395076659,141,8.4,5395076663,213,5.71,5395076665,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
