id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2786291959,225,1,1,20,18,b3r6d8ydtmtjckam6pku9y400,1,64.6,24.7,2025-03-09T17:21:39.271Z,2025-03-09T17:21:43Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5570428991,213,5.35,5570428983,56,Right,5570428989,212,11.7,5570428987,141,10.9,5570428985,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292023,226,1,1,20,22,b3r6d8ydtmtjckam6pku9y400,1,71.2,10.9,2025-03-09T17:21:42.935Z,2025-03-09T17:21:47Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5570429403,56,Right,5570429407,141,14.6,5570429409,212,2.7,5570429411,213,1.21,5570429405,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292047,227,1,1,20,27,b3r6d8ydtmtjckam6pku9y400,0,81.3,17.1,2025-03-09T17:21:47.784Z,2025-03-09T20:17:13Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5571266137,2,,5570429521,56,Center,5570429525,141,71.7,5571266367,20,,5570429529,213,1.22,5570429519,155,,5571266365,224,,5570429523,140,94.2,5570429531,1,,5570429527,212,,,,,,,,,,,,,,,,,,,,,,,,39.5,,,
2786292059,192,52,1,20,29,aljua8crr0vkwit0j3m59jw9j,1,3.3,33.1,2025-03-09T17:21:49.839Z,2025-03-09T20:17:20Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5571266713,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292319,193,80,1,20,44,aljua8crr0vkwit0j3m59jw9j,0,7.9,42.7,2025-03-09T17:22:04.975Z,2025-03-09T20:17:50Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5571268241,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292405,194,1,1,20,46,aljua8crr0vkwit0j3m59jw9j,1,7.5,49.0,2025-03-09T17:22:07.551Z,2025-03-09T17:22:11Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5570431447,212,19.3,5570431449,213,4.97,5570431443,140,12.2,5570431445,141,21.5,5570431441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292441,195,1,1,20,50,aljua8crr0vkwit0j3m59jw9j,1,24.1,18.0,2025-03-09T17:22:10.896Z,2025-03-09T17:22:13Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5570431699,212,21.7,5570431697,141,1.9,5570431693,140,41.9,5570431701,213,5.75,5570431689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292469,196,1,1,20,52,aljua8crr0vkwit0j3m59jw9j,0,42.1,1.6,2025-03-09T17:22:13.087Z,2025-03-09T18:07:07Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5570431823,213,0.91,5570431819,141,7.9,5570431817,140,45.3,5570431821,212,5.4,5570431815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292523,229,1,1,20,53,b3r6d8ydtmtjckam6pku9y400,0,53.6,93.0,2025-03-09T17:22:13.943Z,2025-03-09T17:58:23Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570432083,140,77.8,5570432089,213,0.02,5570432087,212,25.4,5570432085,141,93.8,5570432081,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292515,197,12,1,20,56,aljua8crr0vkwit0j3m59jw9j,1,29.3,6.5,2025-03-09T17:22:16.879Z,2025-03-09T17:22:18Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5570432061,56,Back,5570432065,141,0.0,5570432127,167,,5570432067,212,5.8,5570432069,213,4.78,5570432063,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292529,198,5,1,20,57,aljua8crr0vkwit0j3m59jw9j,0,27.6,-1.8,2025-03-09T17:22:17.748Z,2025-03-09T17:32:07Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5570432111,56,Back,5570432113,347,,5570432453,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292579,230,5,1,20,57,b3r6d8ydtmtjckam6pku9y400,1,72.4,101.8,2025-03-09T17:22:17.748Z,2025-03-09T17:32:06Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570432383,347,,5570432381,56,Left,5570432435,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292721,231,1,1,21,6,b3r6d8ydtmtjckam6pku9y400,1,75.9,100.0,2025-03-09T17:22:27.335Z,2025-03-09T17:22:29Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570433083,140,66.3,5570433087,212,10.6,5570433081,56,Left,5570433085,141,96.8,5570433079,107,,5570433089,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292767,232,1,1,21,8,b3r6d8ydtmtjckam6pku9y400,1,60.4,96.2,2025-03-09T17:22:29.063Z,2025-03-09T17:22:31Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5570433407,212,13.7,5570433409,213,3.63,5570433403,140,48.9,5570433401,56,Back,5570433405,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292793,233,1,1,21,10,b3r6d8ydtmtjckam6pku9y400,1,52.3,76.6,2025-03-09T17:22:31.127Z,2025-03-09T17:22:32Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570433511,140,58.2,5570433525,213,5.96,5570433509,56,Center,5570433515,141,73.5,5570433519,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292849,234,1,1,21,12,b3r6d8ydtmtjckam6pku9y400,1,58.2,73.5,2025-03-09T17:22:32.807Z,2025-03-09T17:22:35Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5570433689,56,Center,5570433697,213,4.05,5570433693,141,67.3,5570433691,140,55.1,5570433695,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292909,235,1,1,21,14,b3r6d8ydtmtjckam6pku9y400,1,54.7,56.3,2025-03-09T17:22:35.047Z,2025-03-09T17:22:37Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570433909,140,56.5,5570433915,213,4.86,5570433911,141,38.0,5570433913,212,12.6,5570433907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292975,236,1,1,21,17,b3r6d8ydtmtjckam6pku9y400,1,57.6,34.0,2025-03-09T17:22:37.815Z,2025-03-09T17:22:40Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5570434193,213,0.88,5570434185,56,Center,5570434189,141,43.4,5570434187,140,62.6,5570434191,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786292987,237,1,1,21,19,b3r6d8ydtmtjckam6pku9y400,1,62.6,43.4,2025-03-09T17:22:40.487Z,2025-03-09T17:22:41Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5570434247,141,30.0,5570434249,212,11.5,5570434243,56,Center,5570434251,213,4.05,5570434245,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786293089,238,1,1,21,22,b3r6d8ydtmtjckam6pku9y400,0,61.5,30.3,2025-03-09T17:22:43.287Z,2025-03-09T17:22:46Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5570434681,155,,5570434685,56,Left,5570434693,213,1.59,5570434691,212,48.4,5570434695,1,,5570434689,141,100.0,5570434683,196,,5570434687,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786293461,199,5,1,21,25,aljua8crr0vkwit0j3m59jw9j,1,38.6,-1.4,2025-03-09T17:22:46.583Z,2025-03-09T17:32:07Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5570436975,233,239,5570436965,347,,5570436963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786293097,239,5,1,21,25,b3r6d8ydtmtjckam6pku9y400,0,61.4,101.4,2025-03-09T17:22:46.583Z,2025-03-09T17:32:07Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5570434733,56,Left,5570436985,233,199,5570434735,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786293497,200,1,1,21,46,aljua8crr0vkwit0j3m59jw9j,1,37.6,0.0,2025-03-09T17:23:07.040Z,2025-03-09T17:23:09Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5570437219,212,13.4,5570437223,213,0.49,5570437215,141,7.6,5570437207,56,Back,5570437203,107,,5570437211,140,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786293505,201,1,1,21,49,aljua8crr0vkwit0j3m59jw9j,0,48.9,7.6,2025-03-09T17:23:09.681Z,2025-03-09T17:23:10Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5570437267,3,,5570437277,213,1.71,5570437273,141,20.6,5570437269,56,Back,5570437271,140,47.7,5570437275,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786293523,240,1,1,21,49,b3r6d8ydtmtjckam6pku9y400,1,52.3,88.1,2025-03-09T17:23:10.470Z,2025-03-09T17:23:11Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5570437393,213,3.07,5570437385,56,Back,5570437387,140,41.9,5570437389,141,89.3,5570437391,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786293581,242,1,1,21,51,b3r6d8ydtmtjckam6pku9y400,1,41.8,89.1,2025-03-09T17:23:11.831Z,2025-03-09T17:23:15Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570437679,212,12.3,5570437677,141,71.7,5570437673,56,Back,5570437681,213,4.44,5570437675,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786293631,243,1,1,21,54,b3r6d8ydtmtjckam6pku9y400,1,37.0,59.3,2025-03-09T17:23:14.998Z,2025-03-09T17:23:18Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5570437981,140,22.5,5570437985,212,15.3,5570437979,56,Back,5570437987,213,3.03,5570437983,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786293675,244,1,1,21,57,b3r6d8ydtmtjckam6pku9y400,1,22.5,61.8,2025-03-09T17:23:18.598Z,2025-03-09T17:23:22Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5570438229,212,12.9,5570438219,56,Back,5570438221,140,30.9,5570438223,141,75.7,5570438231,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786293711,245,1,1,22,1,b3r6d8ydtmtjckam6pku9y400,1,38.3,83.8,2025-03-09T17:23:22.438Z,2025-03-09T17:23:25Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570438429,140,62.8,5570438433,212,26.7,5570438431,141,94.5,5570438427,56,Left,5570438435,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786293789,246,1,1,22,5,b3r6d8ydtmtjckam6pku9y400,1,69.9,94.4,2025-03-09T17:23:25.799Z,2025-03-09T17:23:31Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570438889,56,Left,5570438893,141,79.0,5570438897,213,5.19,5570438895,212,11.8,5570438891,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786293803,247,1,1,22,10,b3r6d8ydtmtjckam6pku9y400,1,80.4,87.7,2025-03-09T17:23:31.382Z,2025-03-09T17:23:32Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5570439017,141,72.7,5570439013,140,70.5,5570439023,213,3.92,5570439009,56,Center,5570439021,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786293881,248,1,1,22,11,b3r6d8ydtmtjckam6pku9y400,1,70.5,72.7,2025-03-09T17:23:32.422Z,2025-03-09T17:23:36Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5570439431,213,1.12,5570439429,212,15.1,5570439427,141,92.7,5570439423,56,Left,5570439425,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786293919,249,1,1,22,15,b3r6d8ydtmtjckam6pku9y400,1,76.7,92.7,2025-03-09T17:23:36.199Z,2025-03-09T17:23:38Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5570439655,56,Left,5570439661,212,12.6,5570439663,213,5.91,5570439657,140,87.9,5570439659,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294029,250,1,1,22,21,b3r6d8ydtmtjckam6pku9y400,1,92.8,80.5,2025-03-09T17:23:42.022Z,2025-03-09T17:23:43Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5570440267,213,4.62,5570440263,141,61.5,5570440261,140,91.7,5570440265,212,13.0,5570440259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294073,251,1,1,22,23,b3r6d8ydtmtjckam6pku9y400,1,88.1,59.0,2025-03-09T17:23:43.783Z,2025-03-09T17:23:45Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5570440511,140,83.4,5570440515,212,5.4,5570440509,56,Center,5570440517,213,3.56,5570440513,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294081,252,61,1,22,25,b3r6d8ydtmtjckam6pku9y400,1,83.4,55.8,2025-03-09T17:23:45.763Z,2025-03-09T17:23:46Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5570440551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294335,253,1,1,22,26,b3r6d8ydtmtjckam6pku9y400,1,84.0,64.3,2025-03-09T17:23:47.510Z,2025-03-09T17:23:58Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5570441819,212,24.4,5570441813,56,Left,5570441817,141,94.1,5570441821,213,0.98,5570441815,140,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294341,254,3,1,22,37,b3r6d8ydtmtjckam6pku9y400,0,95.6,79.2,2025-03-09T17:23:57.942Z,2025-03-09T20:21:08Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5570441835,56,Left,5571278199,465,,5570442105,233,202,5570441837,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294393,202,7,1,22,37,aljua8crr0vkwit0j3m59jw9j,1,4.4,20.8,2025-03-09T17:23:57.943Z,2025-03-09T20:21:16Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5570442037,285,,5571278669,383,,5570442097,233,254,5571278671,178,,5570442031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294399,203,4,1,22,39,aljua8crr0vkwit0j3m59jw9j,1,7.0,20.0,2025-03-09T17:24:00.166Z,2025-03-09T20:21:23Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5570442175,13,,5570442179,152,,5571279171,294,,5570442199,233,255,5570442177,56,Back,5570442183,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294381,255,4,1,22,39,b3r6d8ydtmtjckam6pku9y400,0,93.0,80.0,2025-03-09T17:24:00.167Z,2025-03-09T20:21:25Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5570442071,13,,5570442075,152,,5571279279,294,,5570442079,286,,5570442247,233,203,5570442073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294663,204,1,1,22,58,aljua8crr0vkwit0j3m59jw9j,1,5.4,17.1,2025-03-09T17:24:18.898Z,2025-03-09T17:24:20Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5570443693,56,Back,5570443697,140,4.1,5570443701,141,46.4,5570443705,212,20.0,5570443711,213,1.64,5570443689,152,,5570443687,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294717,205,1,1,22,59,aljua8crr0vkwit0j3m59jw9j,1,4.1,46.4,2025-03-09T17:24:20.434Z,2025-03-09T17:24:22Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5570443963,213,6.09,5570443959,141,38.9,5570443957,140,29.6,5570443961,212,27.3,5570443955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294739,206,1,1,23,1,aljua8crr0vkwit0j3m59jw9j,1,29.6,38.9,2025-03-09T17:24:22.562Z,2025-03-09T17:24:25Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5570444105,156,,5570444089,213,3.80,5570444083,140,10.5,5570444087,212,25.3,5570444081,56,Back,5570444085,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294767,207,1,1,23,5,aljua8crr0vkwit0j3m59jw9j,1,10.5,16.2,2025-03-09T17:24:25.746Z,2025-03-09T17:24:27Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5570444259,213,1.97,5570444255,141,34.9,5570444251,56,Back,5570444253,140,5.4,5570444257,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294797,208,1,1,23,6,aljua8crr0vkwit0j3m59jw9j,0,5.4,34.9,2025-03-09T17:24:27.138Z,2025-03-09T17:24:29Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5570444463,213,0.13,5570444453,140,39.0,5570444457,141,41.5,5570444451,56,Back,5570444465,1,,5570444461,212,35.6,5570444447,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294807,256,8,1,23,8,b3r6d8ydtmtjckam6pku9y400,1,60.0,70.2,2025-03-09T17:24:29.526Z,2025-03-09T20:22:14Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5571282091,384,,5570444515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294845,257,1,1,23,10,b3r6d8ydtmtjckam6pku9y400,0,70.8,55.7,2025-03-09T17:24:31.334Z,2025-03-09T20:22:19Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5571282363,156,,5570444723,140,68.8,5570444727,212,14.8,5570444721,56,Center,5570444725,141,34.2,5570444729,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294889,209,1,1,23,13,aljua8crr0vkwit0j3m59jw9j,1,31.9,70.6,2025-03-09T17:24:33.955Z,2025-03-09T17:24:35Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5570444995,56,Back,5570445001,212,20.3,5570444999,141,90.5,5570445003,213,0.73,5570444997,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294973,210,1,1,23,14,aljua8crr0vkwit0j3m59jw9j,1,46.3,90.5,2025-03-09T17:24:35.586Z,2025-03-09T17:24:40Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5570445385,141,68.2,5570445381,56,Back,5570445389,213,3.89,5570445387,212,22.4,5570445383,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294925,258,83,1,23,17,b3r6d8ydtmtjckam6pku9y400,0,64.7,23.7,2025-03-09T17:24:37.702Z,2025-03-09T17:24:41Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5570445463,399,33sxiwcjeqcop3ukuok86ujmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786294981,211,1,1,23,19,aljua8crr0vkwit0j3m59jw9j,0,31.5,77.3,2025-03-09T17:24:40.483Z,2025-03-09T17:24:46Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5570445425,157,,5570445433,212,7.3,5570445437,1,,5570445429,140,38.4,5570445431,141,78.4,5570445427,56,Back,5570445435,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295011,259,61,1,23,21,b3r6d8ydtmtjckam6pku9y400,1,65.1,9.8,2025-03-09T17:24:42.440Z,2025-03-09T17:24:42Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5570445609,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295069,212,5,1,23,22,aljua8crr0vkwit0j3m59jw9j,1,34.1,101.4,2025-03-09T17:24:42.803Z,2025-03-09T17:32:07Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5570445975,233,260,5570445915,347,,5570445913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295031,260,5,1,23,22,b3r6d8ydtmtjckam6pku9y400,0,65.9,-1.4,2025-03-09T17:24:42.803Z,2025-03-09T17:32:08Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5570445683,347,,5570445995,233,212,5570445681,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295203,213,1,1,23,32,aljua8crr0vkwit0j3m59jw9j,1,35.7,100.0,2025-03-09T17:24:52.931Z,2025-03-09T17:24:54Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5570446719,56,Back,5570446725,212,13.9,5570446721,140,43.4,5570446717,107,,5570446727,213,5.33,5570446723,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295215,214,1,1,23,33,aljua8crr0vkwit0j3m59jw9j,1,43.4,84.2,2025-03-09T17:24:54.307Z,2025-03-09T17:24:55Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5570446795,140,38.3,5570446799,212,8.5,5570446801,213,2.25,5570446793,56,Back,5570446797,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295241,215,1,1,23,34,aljua8crr0vkwit0j3m59jw9j,1,38.3,93.9,2025-03-09T17:24:55.267Z,2025-03-09T17:24:56Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5570446957,213,4.74,5570446945,140,38.8,5570446947,141,68.1,5570446943,56,Back,5570446951,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295279,216,1,1,23,35,aljua8crr0vkwit0j3m59jw9j,1,38.8,68.1,2025-03-09T17:24:56.531Z,2025-03-09T17:24:58Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5570447137,213,0.06,5570447133,141,69.1,5570447127,56,Back,5570447131,140,48.8,5570447135,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295361,217,1,1,23,37,aljua8crr0vkwit0j3m59jw9j,1,48.8,69.1,2025-03-09T17:24:58.499Z,2025-03-09T17:25:02Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5570447607,56,Right,5570447613,212,38.8,5570447617,1,,5570447611,141,12.8,5570447615,213,4.88,5570447609,140,55.0,5570447605,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295445,263,43,1,23,41,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-09T17:25:02.062Z,2025-03-09T20:22:59Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5570448137,399,d88feog3dgv09oxbzn15xqesq,5571284513,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295381,218,1,1,23,41,aljua8crr0vkwit0j3m59jw9j,0,55.0,12.8,2025-03-09T17:25:02.579Z,2025-03-09T17:25:03Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5570447719,212,9.7,5570447713,56,Right,5570447717,141,2.6,5570447715,140,61.4,5570447721,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295411,261,8,1,23,44,b3r6d8ydtmtjckam6pku9y400,1,38.0,92.9,2025-03-09T17:25:05.222Z,2025-03-09T20:23:04Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5571284797,385,,5570447835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295485,219,5,1,23,45,aljua8crr0vkwit0j3m59jw9j,1,61.4,-0.9,2025-03-09T17:25:05.651Z,2025-03-09T17:32:08Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5570448237,233,262,5570448189,347,,5570448187,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295425,262,5,1,23,45,b3r6d8ydtmtjckam6pku9y400,0,38.6,100.9,2025-03-09T17:25:05.651Z,2025-03-09T17:32:08Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570447883,347,,5570448251,233,219,5570447881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295525,220,1,1,23,49,aljua8crr0vkwit0j3m59jw9j,1,61.1,0.0,2025-03-09T17:25:10.051Z,2025-03-09T17:25:13Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5570448445,140,38.8,5570448451,213,2.89,5570448441,107,,5570448449,212,24.2,5570448443,56,Back,5570448447,141,7.7,5570448453,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786295555,221,1,1,23,52,aljua8crr0vkwit0j3m59jw9j,1,38.8,7.7,2025-03-09T17:25:12.915Z,2025-03-09T17:25:14Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5570448613,141,38.2,5570448619,213,1.41,5570448615,212,21.0,5570448609,56,Back,5570448611,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
