id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2797254991,174,1,1,16,9,c165yjiny1qnmfdvefxvflnkc,1,37.4,63.0,2025-04-06T14:18:27.088Z,2025-04-06T14:18:29Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5630593277,141,40.4,5630593281,213,4.97,5630593275,140,41.2,5630593273,56,Back,5630593279,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255133,175,1,1,16,11,c165yjiny1qnmfdvefxvflnkc,1,46.6,37.3,2025-04-06T14:18:29.635Z,2025-04-06T14:18:36Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5630594067,140,56.0,5630594065,56,Right,5630594071,212,20.7,5630594069,141,10.6,5630594073,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255181,176,1,1,16,14,c165yjiny1qnmfdvefxvflnkc,1,58.1,5.4,2025-04-06T14:18:31.789Z,2025-04-06T17:50:23Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5630594305,56,Right,5630594311,212,14.8,5630594309,141,2.9,5630594313,213,6.17,5630594307,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255189,177,1,1,16,16,c165yjiny1qnmfdvefxvflnkc,0,71.5,2.5,2025-04-06T14:18:33.883Z,2025-04-06T17:50:28Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5631690199,1,,5630594353,213,0.25,5630594343,140,100.0,5630594347,141,14.4,5630594339,56,Right,5630594349,212,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255549,156,5,1,16,21,36g6ifzjliec1jqnbtf7yesme,1,-1.0,82.6,2025-04-06T14:18:38.951Z,2025-04-06T14:19:12Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5630596303,346,,5630596775,233,178,5630596301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255625,178,5,1,16,21,c165yjiny1qnmfdvefxvflnkc,0,101.0,17.4,2025-04-06T14:18:38.951Z,2025-04-06T14:49:53Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5630596759,346,,5630596803,233,156,5630596757,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255575,157,1,1,16,39,36g6ifzjliec1jqnbtf7yesme,1,4.5,59.3,2025-04-06T14:18:57.080Z,2025-04-06T14:18:58Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5630596449,140,3.7,5630596451,141,48.0,5630596453,212,7.7,5630596459,237,,5630596447,56,Back,5630596455,213,4.60,5630596445,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255591,158,1,1,16,40,36g6ifzjliec1jqnbtf7yesme,1,3.3,46.3,2025-04-06T14:18:58.519Z,2025-04-06T14:19:00Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5630596541,212,18.2,5630596539,141,19.6,5630596543,213,4.72,5630596535,56,Back,5630596537,140,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255619,159,1,1,16,42,36g6ifzjliec1jqnbtf7yesme,1,5.1,16.6,2025-04-06T14:18:59.991Z,2025-04-06T14:19:02Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5630596731,213,5.71,5630596727,141,2.8,5630596721,56,Back,5630596723,140,18.9,5630596729,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255687,160,1,1,16,44,36g6ifzjliec1jqnbtf7yesme,1,18.9,2.8,2025-04-06T14:19:02.008Z,2025-04-06T14:19:06Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5630597085,212,13.4,5630597087,213,0.34,5630597079,56,Back,5630597081,140,30.9,5630597083,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255697,161,4,1,16,48,36g6ifzjliec1jqnbtf7yesme,1,32.2,18.4,2025-04-06T14:19:06.743Z,2025-04-06T14:37:04Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5630597281,295,,5630597285,152,,5630597375,233,179,5630597283,56,Back,5630597287,285,,5630597279,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255711,179,4,1,16,48,c165yjiny1qnmfdvefxvflnkc,0,67.8,81.6,2025-04-06T14:19:06.744Z,2025-04-06T14:37:04Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5630597345,286,,5630597399,233,161,5630597337,13,,5630597341,56,Left,5630597339,295,,5630597343,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797255981,162,1,1,17,2,36g6ifzjliec1jqnbtf7yesme,1,36.5,12.4,2025-04-06T14:19:19.784Z,2025-04-06T14:19:21Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5630598601,141,21.6,5630598599,140,29.8,5630598593,5,,5630598603,212,9.4,5630598605,213,2.41,5630598597,56,Back,5630598595,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256025,163,1,1,17,3,36g6ifzjliec1jqnbtf7yesme,1,30.9,23.3,2025-04-06T14:19:20.903Z,2025-04-06T14:19:23Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5630598823,141,48.9,5630598827,213,1.55,5630598819,56,Back,5630598825,212,17.4,5630598821,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256123,164,1,1,17,5,36g6ifzjliec1jqnbtf7yesme,1,34.2,56.0,2025-04-06T14:19:23.591Z,2025-04-06T14:19:28Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5630599387,212,26.6,5630599385,141,91.4,5630599383,140,45.0,5630599389,213,1.13,5630599381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256221,165,1,1,17,10,36g6ifzjliec1jqnbtf7yesme,1,42.3,71.4,2025-04-06T14:19:28.647Z,2025-04-06T14:19:34Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5630599903,140,28.1,5630599907,212,28.0,5630599909,213,4.15,5630599901,56,Back,5630599905,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256355,166,1,1,17,20,36g6ifzjliec1jqnbtf7yesme,1,30.5,63.5,2025-04-06T14:19:37.896Z,2025-04-06T14:19:41Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5630600609,141,69.3,5630600603,56,Back,5630600617,213,0.85,5630600613,212,5.2,5630600605,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256451,167,1,1,17,24,36g6ifzjliec1jqnbtf7yesme,1,41.8,65.1,2025-04-06T14:19:41.863Z,2025-04-06T14:19:45Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5630601113,213,4.28,5630601107,140,31.3,5630601109,141,30.1,5630601111,212,26.2,5630601105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256477,168,1,1,17,27,36g6ifzjliec1jqnbtf7yesme,1,31.2,28.4,2025-04-06T14:19:45.559Z,2025-04-06T14:19:47Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5630601253,141,10.9,5630601257,213,5.16,5630601255,212,13.2,5630601249,56,Back,5630601251,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256509,169,1,1,17,29,36g6ifzjliec1jqnbtf7yesme,1,36.3,10.0,2025-04-06T14:19:46.935Z,2025-04-06T14:19:49Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5630601429,140,38.2,5630601435,213,1.39,5630601433,212,11.2,5630601427,56,Back,5630601431,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256583,170,1,1,17,31,36g6ifzjliec1jqnbtf7yesme,1,35.7,20.0,2025-04-06T14:19:49.383Z,2025-04-06T14:19:54Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5630601819,140,40.7,5630601825,213,5.58,5630601817,56,Back,5630601823,212,6.9,5630601821,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256561,180,83,1,17,32,c165yjiny1qnmfdvefxvflnkc,0,59.0,87.5,2025-04-06T14:19:49.849Z,2025-04-06T17:51:28Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5630602159,399,2k8bmlxzt0qi7divtxye0a5ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256589,171,4,1,17,34,36g6ifzjliec1jqnbtf7yesme,1,41.3,14.0,2025-04-06T14:19:52.239Z,2025-04-06T17:51:30Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5630601867,56,Back,5630601863,13,,5630601869,152,,5630601873,286,,5630601953,233,181,5630601865,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256579,181,4,1,17,34,c165yjiny1qnmfdvefxvflnkc,0,58.7,86.0,2025-04-06T14:19:52.240Z,2025-04-06T17:51:32Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5630601909,56,Left,5630601907,295,,5630601913,285,,5630601965,233,171,5630601911,152,,5630601905,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256891,172,1,1,17,47,36g6ifzjliec1jqnbtf7yesme,1,41.3,26.2,2025-04-06T14:20:04.944Z,2025-04-06T17:51:54Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5630603647,1,,5630603637,56,Back,5631696339,155,,5630603635,152,,5630603645,213,1.63,5630603643,212,39.8,5630603639,140,39.2,5630603641,141,84.6,5630603631,5,,5630611855,189,,,,,,,,,,,,,,,,,,,,,,,,
2797256923,173,1,1,17,50,36g6ifzjliec1jqnbtf7yesme,1,45.7,95.5,2025-04-06T14:20:08.191Z,2025-04-06T17:51:59Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5630603799,212,15.1,5630603793,140,60.0,5630603789,56,Left,5630603797,141,98.1,5630611947,189,,5630603801,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256939,174,1,1,17,56,36g6ifzjliec1jqnbtf7yesme,1,75.5,96.3,2025-04-06T14:20:14.247Z,2025-04-06T17:52:11Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5630603845,140,73.1,5630603853,213,4.49,5630603841,56,Left,5630603849,141,80.1,5630603851,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797256991,175,1,1,17,57,36g6ifzjliec1jqnbtf7yesme,1,72.4,76.1,2025-04-06T14:20:15.191Z,2025-04-06T14:20:17Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5630604155,213,6.27,5630604147,56,Center,5630604153,212,26.5,5630604149,140,97.6,5630604151,141,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257001,176,1,1,17,58,36g6ifzjliec1jqnbtf7yesme,0,98.3,77.1,2025-04-06T14:20:15.815Z,2025-04-06T17:52:27Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5631698447,72,,5630604237,140,97.0,5630604235,56,Center,5630604243,213,4.53,5631698443,224,,5630604239,141,66.0,5630604241,212,7.7,5630604231,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257009,182,61,1,17,59,c165yjiny1qnmfdvefxvflnkc,1,3.1,32.7,2025-04-06T14:20:17.734Z,2025-04-06T17:52:30Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5630604287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257063,177,13,1,18,1,36g6ifzjliec1jqnbtf7yesme,1,91.0,46.9,2025-04-06T14:20:19.488Z,2025-04-06T17:52:40Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5630607353,230,98.9,5630607339,74,,5630604549,17,,5630607343,103,69.4,5630607341,102,55.5,5630607351,458,,5630604551,56,Center,5630607357,231,48.0,5630607345,214,,5630604913,72,,5630607347,328,,5630604547,22,,,,,,,,,,,,,,,,,,
2797257087,178,5,1,18,2,36g6ifzjliec1jqnbtf7yesme,0,101.6,60.8,2025-04-06T14:20:20.452Z,2025-04-06T15:00:28Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5630604659,56,Center,5630605203,233,183,5630604661,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257025,183,5,1,18,2,c165yjiny1qnmfdvefxvflnkc,1,-1.6,39.2,2025-04-06T14:20:20.452Z,2025-04-06T15:00:26Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5630605161,233,178,5630604359,56,Back,5630605131,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257601,184,1,1,18,37,c165yjiny1qnmfdvefxvflnkc,1,1.0,41.5,2025-04-06T14:20:55.164Z,2025-04-06T14:21:01Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5630607713,141,86.0,5630607707,124,,5630608279,189,,5630607711,140,7.9,5630607717,213,1.34,5630607709,56,Back,5630607721,237,,5630607715,212,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257631,185,1,1,18,38,c165yjiny1qnmfdvefxvflnkc,1,8.7,88.3,2025-04-06T14:20:56.336Z,2025-04-06T14:20:58Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5630607865,213,5.98,5630607861,141,79.7,5630607859,140,26.3,5630607857,56,Back,5630607863,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257643,186,4,1,18,40,c165yjiny1qnmfdvefxvflnkc,1,29.2,82.4,2025-04-06T14:20:57.914Z,2025-04-06T14:37:05Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5630607953,152,,5630607959,285,,5630607949,13,,5630607951,56,Back,5630608069,233,179,5630607955,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257647,179,4,1,18,40,36g6ifzjliec1jqnbtf7yesme,0,70.8,17.6,2025-04-06T14:20:57.915Z,2025-04-06T14:37:05Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5630608115,233,186,5630608045,56,Right,5630608047,152,,5630608043,13,,5630608049,265,,5630608051,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257895,187,1,1,18,54,c165yjiny1qnmfdvefxvflnkc,1,25.7,86.8,2025-04-06T14:21:12.113Z,2025-04-06T14:21:14Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5630609269,140,25.0,5630609271,141,31.2,5630609263,5,,5630609273,212,37.8,5630609275,213,4.69,5630609267,56,Back,5630609265,152,,5630609277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257913,188,1,1,18,56,c165yjiny1qnmfdvefxvflnkc,1,25.5,32.8,2025-04-06T14:21:14.112Z,2025-04-06T14:21:15Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5630609391,140,37.0,5630609387,56,Back,5630609399,212,14.8,5630609395,141,45.5,5630609403,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257927,189,1,1,18,57,c165yjiny1qnmfdvefxvflnkc,1,37.0,44.9,2025-04-06T14:21:15.112Z,2025-04-06T14:21:16Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5630609505,140,36.0,5630609511,213,4.59,5630609509,212,8.5,5630609507,141,32.5,5630609503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797257951,190,1,1,18,58,c165yjiny1qnmfdvefxvflnkc,1,36.0,32.5,2025-04-06T14:21:16.224Z,2025-04-06T14:21:18Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5630609669,56,Back,5630609675,212,18.9,5630609671,140,43.6,5630609673,141,7.3,5630609677,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258029,191,1,1,19,0,c165yjiny1qnmfdvefxvflnkc,1,43.6,7.3,2025-04-06T14:21:18.084Z,2025-04-06T14:21:21Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5630610135,212,10.9,5630610129,56,Back,5630610137,213,2.42,5630610131,140,35.8,5630610133,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258121,192,1,1,19,3,c165yjiny1qnmfdvefxvflnkc,1,40.9,17.4,2025-04-06T14:21:21.396Z,2025-04-06T14:21:26Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5630610657,56,Back,5630610663,212,22.5,5630610661,141,50.4,5630610659,140,39.7,5630610665,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258207,193,1,1,19,9,c165yjiny1qnmfdvefxvflnkc,1,40.5,47.2,2025-04-06T14:21:26.801Z,2025-04-06T14:21:32Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5630611127,56,Right,5630611133,212,37.0,5630611125,155,,5630611131,141,7.1,5630611129,140,64.3,5630611137,1,,5630611135,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258227,194,1,1,19,14,c165yjiny1qnmfdvefxvflnkc,1,66.5,4.0,2025-04-06T14:21:31.909Z,2025-04-06T14:21:33Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5630611285,140,56.1,5630611291,213,2.65,5630611283,56,Right,5630611287,141,12.6,5630611289,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258263,195,1,1,19,15,c165yjiny1qnmfdvefxvflnkc,1,56.1,12.6,2025-04-06T14:21:33.737Z,2025-04-06T14:21:37Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5630611459,141,30.1,5630611455,56,Back,5630611461,212,14.6,5630611457,140,48.0,5630611463,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258323,196,1,1,19,19,c165yjiny1qnmfdvefxvflnkc,1,46.4,31.5,2025-04-06T14:21:36.955Z,2025-04-06T14:21:39Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5630611673,56,Back,5630611679,212,18.9,5630611677,141,59.3,5630611681,213,1.59,5630611675,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258375,197,1,1,19,23,c165yjiny1qnmfdvefxvflnkc,1,45.7,61.4,2025-04-06T14:21:40.971Z,2025-04-06T14:21:43Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5630611969,56,Left,5630611975,212,18.3,5630611971,140,55.1,5630611977,213,1.00,5630611973,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258475,198,1,1,19,25,c165yjiny1qnmfdvefxvflnkc,1,55.1,84.1,2025-04-06T14:21:43.002Z,2025-04-06T14:21:48Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5630612447,212,17.1,5630612437,56,Back,5630612443,141,67.2,5630612451,213,3.88,5630612439,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258551,199,1,1,19,30,c165yjiny1qnmfdvefxvflnkc,1,41.9,66.7,2025-04-06T14:21:48.219Z,2025-04-06T14:21:53Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5630612879,212,21.2,5630612873,56,Back,5630612877,141,36.1,5630612875,140,37.8,5630612881,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258631,200,1,1,19,35,c165yjiny1qnmfdvefxvflnkc,1,43.8,35.7,2025-04-06T14:21:53.624Z,2025-04-06T14:21:58Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5630613341,140,53.7,5630613343,141,4.4,5630613339,56,Right,5630613345,212,23.7,5630613347,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258645,201,1,1,19,40,c165yjiny1qnmfdvefxvflnkc,0,54.0,4.9,2025-04-06T14:21:57.883Z,2025-04-06T14:22:00Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5630613411,141,7.3,5630613619,233,180,5630613405,56,Right,5630613407,140,56.2,5630613419,213,0.62,5630613623,286,,5630613415,212,2.8,5630613617,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258679,180,74,1,19,40,36g6ifzjliec1jqnbtf7yesme,1,42.0,94.9,2025-04-06T14:21:57.884Z,2025-04-06T15:24:41Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5630613683,233,201,5630613587,56,Back,5630613589,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258695,181,5,1,19,42,36g6ifzjliec1jqnbtf7yesme,0,46.1,101.6,2025-04-06T14:22:00.488Z,2025-04-06T14:49:54Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5630614005,233,202,5630613665,347,,5630613663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258745,202,5,1,19,42,c165yjiny1qnmfdvefxvflnkc,1,53.9,-1.6,2025-04-06T14:22:00.488Z,2025-04-06T14:49:53Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5630613907,347,,5630613939,233,181,5630613905,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258797,203,1,1,19,45,c165yjiny1qnmfdvefxvflnkc,1,54.3,0.0,2025-04-06T14:22:03.720Z,2025-04-06T14:22:06Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5630614155,107,,5630614161,141,4.4,5630614157,56,Back,5630614163,212,10.1,5630614165,213,2.78,5630614159,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258873,204,1,1,19,48,c165yjiny1qnmfdvefxvflnkc,1,44.3,21.5,2025-04-06T14:22:06.532Z,2025-04-06T14:22:15Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5630614565,140,37.9,5630614567,141,49.5,5630614575,213,1.91,5630614563,56,Back,5630614571,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258927,205,1,1,19,53,c165yjiny1qnmfdvefxvflnkc,1,44.1,63.6,2025-04-06T14:22:11.125Z,2025-04-06T14:22:15Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5630614859,212,35.5,5630614853,56,Left,5630614857,141,95.7,5630614863,1,,5630614855,140,70.8,5630614861,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797258975,206,1,1,19,58,c165yjiny1qnmfdvefxvflnkc,1,73.9,85.0,2025-04-06T14:22:16.077Z,2025-04-06T14:22:17Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5630615123,56,Center,5630615129,212,9.8,5630615131,213,3.79,5630615125,140,66.5,5630615127,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797259047,207,1,1,19,59,c165yjiny1qnmfdvefxvflnkc,1,66.5,76.3,2025-04-06T14:22:17.389Z,2025-04-06T14:22:21Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5630615519,212,20.6,5630615513,140,56.9,5630615511,56,Center,5630615523,213,4.20,5630615517,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797259107,208,1,1,20,3,c165yjiny1qnmfdvefxvflnkc,1,55.1,42.2,2025-04-06T14:22:21.748Z,2025-04-06T14:22:25Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5630615851,155,,5630615853,56,Left,5630615859,212,47.8,5630615861,213,0.55,5630615855,140,93.8,5630615857,141,79.1,5630615863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797259153,209,1,1,20,7,c165yjiny1qnmfdvefxvflnkc,1,93.9,79.3,2025-04-06T14:22:25.341Z,2025-04-06T17:54:03Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5630616101,212,31.9,5630616085,155,,5630616099,141,33.4,5630616103,213,4.51,5631705519,72,,5630616093,140,87.7,5630616079,2,,5631705513,224,,5630616089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2797259199,210,1,1,20,9,c165yjiny1qnmfdvefxvflnkc,1,89.7,30.1,2025-04-06T14:22:26.887Z,2025-04-06T17:54:14Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,1.0,,5630617027,210,13,5630616345,141,51.1,5630616347,212,14.3,5630616341,56,Center,5630617029,154,,5630616343,140,89.3,5630616339,3,,5630616349,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797259205,211,13,1,20,10,c165yjiny1qnmfdvefxvflnkc,1,89.5,51.5,2025-04-06T14:22:27.949Z,2025-04-06T17:54:22Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5630617053,230,100,5630616373,22,,5630617043,102,63.4,5630617033,73,,5630617049,108,,5630617039,55,210,5630616533,20,,5630617051,328,,5630616377,56,Center,5630617045,103,22.2,5630617035,29,,5630616375,17,,5630617047,215,,5630617037,154,,5630617055,231,50.9,,,,,,,,
2797259525,182,5,1,20,11,36g6ifzjliec1jqnbtf7yesme,1,-1.0,42.8,2025-04-06T14:22:29.751Z,2025-04-06T14:49:54Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5630618213,233,212,5630618209,56,Back,5630618211,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797259231,212,5,1,20,11,c165yjiny1qnmfdvefxvflnkc,0,101.0,57.2,2025-04-06T14:22:29.751Z,2025-04-06T14:49:54Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5630618217,233,182,5630616505,56,Center,5630616507,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
