id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2789367563,165,50,1,17,37,b3r6d8ydtmtjckam6pku9y400,1,81.6,66.2,2025-03-16T16:17:47.405Z,2025-03-16T16:32:25Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5587307913,233,167,5587307505,286,,5587307503,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789367635,167,7,1,17,37,cftj6g399tknheudaxsdpfdgb,1,18.4,33.8,2025-03-16T16:17:47.406Z,2025-03-16T21:44:20Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5587307869,233,165,5587307841,285,,5588989223,384,,5587307837,56,Back,5588989225,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789367829,168,12,1,17,40,cftj6g399tknheudaxsdpfdgb,1,19.5,27.7,2025-03-16T16:17:50.614Z,2025-03-16T16:17:59Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5587308923,56,Back,5587308927,140,32.2,5587308933,212,19.4,5587308935,213,5.47,5587308931,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789367705,166,1,1,17,42,b3r6d8ydtmtjckam6pku9y400,1,70.2,88.5,2025-03-16T16:17:52.950Z,2025-03-16T16:17:54Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5587308277,212,6.3,5587308275,141,79.2,5587308273,140,70.2,5587308271,56,Left,5587308279,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789367801,167,1,1,17,43,b3r6d8ydtmtjckam6pku9y400,1,70.2,79.2,2025-03-16T16:17:53.997Z,2025-03-16T16:17:58Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5587308771,141,89.0,5587308775,213,0.67,5587308773,212,10.7,5587308769,140,78.2,5587308767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789367843,168,1,1,17,48,b3r6d8ydtmtjckam6pku9y400,1,85.0,91.4,2025-03-16T16:17:58.550Z,2025-03-16T16:18:00Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5587308991,212,2.0,5587308989,141,88.5,5587308985,56,Left,5587308987,140,84.9,5587308993,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789367853,169,50,1,17,49,b3r6d8ydtmtjckam6pku9y400,1,85.4,86.8,2025-03-16T16:17:59.821Z,2025-03-16T16:32:25Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5587309035,56,Left,5587309037,286,,5587309151,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789367867,169,7,1,17,49,cftj6g399tknheudaxsdpfdgb,1,14.6,13.2,2025-03-16T16:17:59.822Z,2025-03-16T21:44:40Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5587309087,285,,5587309085,56,Back,5588990277,178,,5588990275,384,,5587309141,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789367905,170,1,1,17,50,cftj6g399tknheudaxsdpfdgb,1,10.0,20.9,2025-03-16T16:18:00.946Z,2025-03-16T16:18:02Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5587309267,141,32.2,5587309265,140,17.3,5587309263,56,Back,5587309269,212,10.9,5587309271,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789367935,172,1,1,17,52,cftj6g399tknheudaxsdpfdgb,1,18.1,32.4,2025-03-16T16:18:02.401Z,2025-03-16T16:18:03Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5587309411,140,18.8,5587309413,141,24.9,5587309417,213,4.86,5587309415,212,5.2,5587309409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789367979,173,1,1,17,53,cftj6g399tknheudaxsdpfdgb,1,18.8,24.9,2025-03-16T16:18:03.308Z,2025-03-16T16:18:05Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5587309667,212,14.4,5587309665,141,32.4,5587309663,140,31.6,5587309661,56,Back,5587309669,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789367981,174,50,1,17,54,cftj6g399tknheudaxsdpfdgb,1,28.0,23.5,2025-03-16T16:18:04.620Z,2025-03-16T16:32:25Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5587309873,233,170,5587309673,56,Back,5587309675,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789367993,170,7,1,17,54,b3r6d8ydtmtjckam6pku9y400,1,72.0,76.5,2025-03-16T16:18:04.621Z,2025-03-16T21:45:02Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5588991387,384,,5587309843,233,174,5587309739,56,Center,5587309741,286,,5588991389,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789368001,171,43,1,17,55,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-16T16:18:06.061Z,2025-03-16T16:18:13Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5587310567,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789368029,172,43,1,17,56,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-16T16:18:07.076Z,2025-03-16T16:18:12Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5587309931,56,Center,5587310509,144,50,5587309933,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789368051,173,4,1,17,58,b3r6d8ydtmtjckam6pku9y400,1,74.5,69.6,2025-03-16T16:18:08.774Z,2025-03-16T16:32:16Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5587310163,56,Center,5587310167,265,,5587310165,152,,5587310169,286,,5587310161,13,,5587310285,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789368073,175,4,1,17,58,cftj6g399tknheudaxsdpfdgb,0,25.5,30.4,2025-03-16T16:18:08.775Z,2025-03-16T16:32:17Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5587310261,265,,5587310263,285,,5587310255,56,Back,5587310309,233,173,5587310253,13,,5587310259,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789368897,174,1,1,18,36,b3r6d8ydtmtjckam6pku9y400,1,70.2,74.4,2025-03-16T16:18:46.477Z,2025-03-16T21:45:31Z,dux0skggr99ydjz3kn58p3wmh,M. López,1.0,,5587314597,141,56.4,5587314587,5,,5587316299,210,13,5587314593,56,Center,5587314595,140,91.1,5587314599,212,25.1,5587314591,152,,5587314601,213,5.77,5587314585,2,5588992823,72,5587316301,154,,5588992821,224,,5587314589,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371237,193,44,1,18,37,b3r6d8ydtmtjckam6pku9y400,1,85.8,48.2,2025-03-16T16:18:47.277Z,2025-03-16T22:44:56Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5587327337,56,Center,5587328769,233,198,5587327339,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371431,198,44,1,18,37,cftj6g399tknheudaxsdpfdgb,0,14.2,51.8,2025-03-16T16:18:47.278Z,2025-03-16T16:58:38Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5587328291,56,Back,5587328293,285,,5587328811,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789368905,175,13,1,18,37,b3r6d8ydtmtjckam6pku9y400,1,86.8,56.0,2025-03-16T16:18:47.969Z,2025-03-16T22:44:56Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5587316325,154,,5587316323,29,,5587315675,24,,5587316335,230,99.0,5587316333,103,30.6,5587316331,102,65.2,5587314639,56,Center,5587316327,55,174,5587315677,15,5588993539,73,5587314637,17,,5587316337,231,48.6,5587315687,328,,,,,,,,,,,,,,,,,,,,,,,,,,
2789368913,176,43,1,18,39,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-16T16:18:49.594Z,2025-03-16T16:18:51Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5587314871,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369213,176,5,1,18,39,cftj6g399tknheudaxsdpfdgb,1,-1.6,28.7,2025-03-16T16:18:50.030Z,2025-03-16T16:35:43Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5587316351,56,Back,5587316379,233,177,5587316353,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369097,177,5,1,18,39,b3r6d8ydtmtjckam6pku9y400,0,101.6,71.3,2025-03-16T16:18:50.030Z,2025-03-16T16:35:43Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5587316423,233,176,5587315611,346,,5587315607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369241,177,1,1,18,53,cftj6g399tknheudaxsdpfdgb,1,5.1,61.8,2025-03-16T16:19:03.286Z,2025-03-16T16:19:04Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5587316529,140,3.1,5587316527,56,Back,5587316525,124,,5587316543,237,,5587316531,141,50.1,5587316537,213,4.45,5587316533,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369281,178,1,1,18,54,cftj6g399tknheudaxsdpfdgb,1,3.1,50.1,2025-03-16T16:19:04.832Z,2025-03-16T16:19:06Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5587316763,213,1.19,5587316759,141,77.2,5587316761,212,19.8,5587316757,140,10.1,5587316755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369319,179,1,1,18,56,cftj6g399tknheudaxsdpfdgb,1,10.1,77.3,2025-03-16T16:19:06.708Z,2025-03-16T16:19:08Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5587316969,141,70.0,5587316971,212,15.8,5587316973,213,5.96,5587316967,140,24.4,5587316965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369375,180,1,1,18,58,cftj6g399tknheudaxsdpfdgb,1,24.5,70.0,2025-03-16T16:19:08.348Z,2025-03-16T16:19:10Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5587317279,56,Back,5587317285,212,18.2,5587317287,213,1.70,5587317283,141,96.5,5587317281,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369517,181,1,1,19,0,cftj6g399tknheudaxsdpfdgb,0,22.2,96.5,2025-03-16T16:19:10.380Z,2025-03-16T16:19:16Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5587318063,1,,5587318061,213,6.04,5587318059,212,61.5,5587318051,157,,5587318057,141,75.1,5587318055,140,79.1,5587318053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369741,179,1,1,19,8,b3r6d8ydtmtjckam6pku9y400,1,14.2,13.0,2025-03-16T16:19:18.941Z,2025-03-16T16:19:25Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5587319305,212,17.7,5587319303,141,37.3,5587319299,56,Back,5587319301,140,8.2,5587319309,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369867,180,1,1,19,14,b3r6d8ydtmtjckam6pku9y400,1,10.9,41.4,2025-03-16T16:19:25.037Z,2025-03-16T16:19:30Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5587319981,1,,5587319977,212,34.3,5587319975,141,91.6,5587319973,140,14.2,5587319979,213,1.47,5587319971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789369949,181,1,1,19,19,b3r6d8ydtmtjckam6pku9y400,1,18.0,94.4,2025-03-16T16:19:30.038Z,2025-03-16T16:19:33Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5587320379,140,10.6,5587320377,56,Back,5587320385,213,4.25,5587320383,212,17.3,5587320381,141,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370121,182,1,1,19,23,b3r6d8ydtmtjckam6pku9y400,1,10.6,71.6,2025-03-16T16:19:33.668Z,2025-03-16T16:19:41Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5587321235,56,Back,5587321237,140,19.1,5587321241,212,28.0,5587321239,141,32.5,5587321243,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370229,183,1,1,19,31,b3r6d8ydtmtjckam6pku9y400,0,34.8,27.5,2025-03-16T16:19:41.613Z,2025-03-16T16:19:46Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5587321781,213,0.39,5587321777,141,61.4,5587321775,140,88.4,5587321773,56,Center,5587321779,212,60.8,5587321771,155,,5587321785,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370271,182,52,1,19,37,cftj6g399tknheudaxsdpfdgb,1,15.2,42.4,2025-03-16T16:19:47.285Z,2025-03-16T21:46:46Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5588996663,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370387,183,1,1,19,38,cftj6g399tknheudaxsdpfdgb,1,15.2,42.4,2025-03-16T16:19:48.865Z,2025-03-16T16:19:52Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5587322583,213,1.37,5587322571,56,Back,5587322579,141,65.4,5587322577,140,18.3,5587322567,123,,5587322581,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370449,184,1,1,19,41,cftj6g399tknheudaxsdpfdgb,1,19.3,67.3,2025-03-16T16:19:51.962Z,2025-03-16T16:19:54Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5587322889,212,21.5,5587322891,213,0.17,5587322883,56,Back,5587322885,140,39.5,5587322887,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370457,185,50,1,19,43,cftj6g399tknheudaxsdpfdgb,1,30.9,69.2,2025-03-16T16:19:53.988Z,2025-03-16T16:32:26Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5587323145,233,184,5587322923,56,Back,5587323149,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370437,184,7,1,19,43,b3r6d8ydtmtjckam6pku9y400,0,69.1,30.8,2025-03-16T16:19:53.989Z,2025-03-16T21:47:07Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5588997675,385,,5588997677,178,,5587417335,286,,5587323115,233,185,5587322843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370481,186,61,1,19,44,cftj6g399tknheudaxsdpfdgb,1,39.5,72.6,2025-03-16T16:19:55.031Z,2025-03-16T21:47:15Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5587323059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370535,186,1,1,19,46,b3r6d8ydtmtjckam6pku9y400,1,69.0,31.0,2025-03-16T16:19:56.976Z,2025-03-16T21:47:17Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5587323383,56,Center,5587323385,140,69.4,5587323387,141,25.1,5587323389,212,4.0,5587323391,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370581,187,1,1,19,47,b3r6d8ydtmtjckam6pku9y400,1,69.4,25.1,2025-03-16T16:19:57.700Z,2025-03-16T16:19:59Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5587323661,213,0.95,5587323653,56,Center,5587323657,141,37.1,5587323655,140,75.0,5587323659,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370625,188,1,1,19,48,b3r6d8ydtmtjckam6pku9y400,1,74.4,36.9,2025-03-16T16:19:59.204Z,2025-03-16T16:20:01Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5587323889,56,Center,5587323893,141,48.6,5587323897,213,0.91,5587323895,212,10.1,5587323891,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370631,189,1,1,19,50,b3r6d8ydtmtjckam6pku9y400,0,79.1,47.5,2025-03-16T16:20:00.836Z,2025-03-16T16:35:55Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5587323935,140,80.5,5587323933,56,Center,5587323947,213,5.20,5587323943,212,3.2,5587323939,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372703,205,8,1,19,51,cftj6g399tknheudaxsdpfdgb,1,16.6,49.9,2025-03-16T16:20:01.585Z,2025-03-16T21:47:45Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5588999787,384,,5587335143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789372933,206,61,1,19,52,cftj6g399tknheudaxsdpfdgb,1,19.1,51.3,2025-03-16T16:20:02.337Z,2025-03-16T16:21:45Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5587336273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789374347,216,1,1,19,53,cftj6g399tknheudaxsdpfdgb,0,17.0,44.6,2025-03-16T16:20:03.282Z,2025-03-16T16:23:43Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5587343951,56,Back,5587343959,141,42.5,5587350873,286,,5587343955,140,18.7,5587350859,236,,5587343967,213,5.61,5587343963,212,2.3,5587350863,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789375523,237,74,1,19,53,b3r6d8ydtmtjckam6pku9y400,1,81.8,56.8,2025-03-16T16:20:03.283Z,2025-03-16T21:47:59Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5587350451,56,Center,5587350453,285,,5587351061,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789374667,217,1,1,19,54,cftj6g399tknheudaxsdpfdgb,1,15.9,43.6,2025-03-16T16:20:04.768Z,2025-03-16T16:23:19Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5587345839,141,35.5,5587345843,212,7.2,5587345845,213,5.41,5587345833,56,Back,5587345835,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370789,188,1,1,19,56,cftj6g399tknheudaxsdpfdgb,1,19.4,38.9,2025-03-16T16:20:06.277Z,2025-03-16T16:23:24Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5587324839,56,Back,5587324843,141,34.0,5587324847,213,6.12,5587324845,212,20.8,5587324841,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370797,189,61,1,19,58,cftj6g399tknheudaxsdpfdgb,0,34.7,29.1,2025-03-16T16:20:08.809Z,2025-03-16T16:20:09Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5587324887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370809,190,45,1,19,58,cftj6g399tknheudaxsdpfdgb,0,30.1,20.7,2025-03-16T16:20:09.183Z,2025-03-16T21:48:31Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5589002125,285,,5589002123,56,Back,5589002523,233,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789676435,939,3,1,19,58,b3r6d8ydtmtjckam6pku9y400,1,69.9,79.3,2025-03-16T16:20:09.183Z,2025-03-16T21:48:34Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5589002427,286,,5589002425,56,Left,5589002643,233,190,5589002429,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370895,191,1,1,20,2,b3r6d8ydtmtjckam6pku9y400,1,75.0,86.2,2025-03-16T16:20:12.532Z,2025-03-16T16:20:14Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5587325463,56,Center,5587325465,140,67.4,5587325467,141,65.7,5587325471,213,4.19,5587325469,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789370983,192,1,1,20,3,b3r6d8ydtmtjckam6pku9y400,0,67.4,65.7,2025-03-16T16:20:13.992Z,2025-03-16T21:48:37Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5587325933,213,0.00,5587325923,155,,5587325925,56,Center,5587325927,140,95.2,5587325929,141,65.7,5587325931,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371041,191,52,1,20,10,cftj6g399tknheudaxsdpfdgb,1,3.1,37.4,2025-03-16T16:20:20.482Z,2025-03-16T21:48:46Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5589003343,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371245,193,1,1,20,16,cftj6g399tknheudaxsdpfdgb,1,7.2,48.7,2025-03-16T16:20:27.227Z,2025-03-16T16:20:30Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5587327377,155,,5587327389,140,19.7,5587327383,56,Back,5587327401,213,5.15,5587327393,141,7.0,5587327397,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371295,194,1,1,20,19,cftj6g399tknheudaxsdpfdgb,1,19.7,4.4,2025-03-16T16:20:29.978Z,2025-03-16T16:20:32Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5587327671,213,0.02,5587327669,212,8.2,5587327663,56,Back,5587327665,140,27.5,5587327667,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371301,195,50,1,20,22,cftj6g399tknheudaxsdpfdgb,1,30.6,6.2,2025-03-16T16:20:32.353Z,2025-03-16T16:20:38Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5587328123,233,194,5587327695,56,Back,5587327697,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371387,194,7,1,20,22,b3r6d8ydtmtjckam6pku9y400,0,69.4,93.8,2025-03-16T16:20:32.354Z,2025-03-16T21:48:56Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5587328079,286,,5589003851,178,,5589003849,385,,5587328111,233,195,5587328077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371307,196,61,1,20,22,cftj6g399tknheudaxsdpfdgb,1,28.7,4.0,2025-03-16T16:20:32.729Z,2025-03-16T16:20:33Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5587327701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371555,195,5,1,20,23,b3r6d8ydtmtjckam6pku9y400,1,69.1,101.4,2025-03-16T16:20:34.025Z,2025-03-16T16:35:43Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5587328933,347,,5587329021,233,197,5587328929,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371343,197,5,1,20,23,cftj6g399tknheudaxsdpfdgb,0,30.9,-1.4,2025-03-16T16:20:34.025Z,2025-03-16T16:35:43Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5587327853,56,Back,5587329101,233,195,5587327855,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371565,196,1,1,20,31,b3r6d8ydtmtjckam6pku9y400,1,65.6,100.0,2025-03-16T16:20:41.324Z,2025-03-16T21:49:06Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5587328991,1,,5589004323,189,,5587328979,107,,5587328981,56,Back,5587328989,213,3.52,5587328983,140,44.8,5587328987,212,23.5,5587328985,141,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789371621,197,1,1,20,31,b3r6d8ydtmtjckam6pku9y400,1,44.8,88.8,2025-03-16T16:20:41.972Z,2025-03-16T16:20:45Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5587329331,56,Back,5587329343,213,4.57,5587329337,212,26.6,5587329335,141,50.1,5587329333,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
