id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2702476013,110,1,1,13,20,c165yjiny1qnmfdvefxvflnkc,1,25.3,92.0,2024-07-21T14:14:42.393Z,2024-07-21T14:14:44Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5112676749,212,9.7,5112676743,56,Back,5112676745,140,29.3,5112676751,213,5.16,5112676747,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476029,111,1,1,13,22,c165yjiny1qnmfdvefxvflnkc,1,29.3,79.1,2024-07-21T14:14:43.897Z,2024-07-21T14:14:49Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5112676843,140,4.2,5112676847,212,27.3,5112676849,213,3.40,5112676841,56,Back,5112676845,141,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476039,112,1,1,13,27,c165yjiny1qnmfdvefxvflnkc,1,6.8,59.9,2024-07-21T14:14:49.113Z,2024-07-21T14:14:51Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5112676915,141,45.2,5112676911,56,Back,5112676919,213,4.83,5112676913,140,7.9,5112676917,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476077,113,1,1,13,29,c165yjiny1qnmfdvefxvflnkc,1,10.0,43.9,2024-07-21T14:14:51.656Z,2024-07-21T14:14:57Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5112677113,141,67.1,5112677115,212,16.4,5112677111,140,14.4,5112677117,213,1.29,5112677109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476091,114,1,1,13,35,c165yjiny1qnmfdvefxvflnkc,1,24.9,67.8,2024-07-21T14:14:57.368Z,2024-07-21T14:15:00Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5112677185,141,39.2,5112677181,56,Back,5112677183,140,22.1,5112677189,213,4.56,5112677187,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476113,115,1,1,13,38,c165yjiny1qnmfdvefxvflnkc,1,22.1,39.2,2024-07-21T14:15:00.073Z,2024-07-21T14:15:05Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5112677327,212,10.7,5112677321,56,Back,5112677325,141,41.9,5112677329,213,0.17,5112677323,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476117,117,83,1,13,42,9w3sjm5ml4sjr2v81oxzdrt8v,0,71.7,68.2,2024-07-21T14:15:04.352Z,2024-07-21T14:32:07Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5112710883,399,7uia9zlz3axnuc6usdn9u4kfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476129,116,1,1,13,43,c165yjiny1qnmfdvefxvflnkc,1,29.3,40.3,2024-07-21T14:15:05.240Z,2024-07-21T14:15:07Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5112677415,141,43.0,5112677411,56,Back,5112677413,140,38.3,5112677419,213,0.19,5112677417,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476153,117,1,1,13,45,c165yjiny1qnmfdvefxvflnkc,1,46.1,35.8,2024-07-21T14:15:07.464Z,2024-07-21T14:15:13Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5112677575,1,,5112677571,212,33.2,5112677565,56,Right,5112677569,141,6.8,5112677573,213,5.65,5112677567,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476157,118,1,1,13,51,c165yjiny1qnmfdvefxvflnkc,0,74.6,7.4,2024-07-21T14:15:12.969Z,2024-07-21T17:11:23Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5112677611,141,44.5,5112677615,213,1.02,5113032671,224,,5112677609,140,89.4,5113032673,20,,5112677613,212,29.6,5112677607,56,Center,5112677603,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476167,118,12,1,13,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.0,60.6,2024-07-21T14:15:13.824Z,2024-07-21T14:15:16Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5112677697,56,Back,5112677699,140,26.1,5112677701,141,63.1,5112677705,213,0.12,5112677703,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476169,119,3,1,13,54,c165yjiny1qnmfdvefxvflnkc,0,86.0,36.8,2024-07-21T14:15:16.136Z,2024-07-21T17:11:33Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5112677709,286,,5112677763,233,119,5112677707,56,Center,5113032893,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476173,119,7,1,13,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.0,63.2,2024-07-21T14:15:16.137Z,2024-07-21T17:11:36Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5112677757,233,119,5112677727,56,Back,5113033037,383,,5112677729,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476187,121,1,1,13,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.6,57.2,2024-07-21T14:15:19.512Z,2024-07-21T14:15:21Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5112677813,212,10.3,5112677807,56,Back,5112677815,213,5.28,5112677811,141,44.5,5112677809,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476191,122,1,1,13,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.0,46.7,2024-07-21T14:15:21.648Z,2024-07-21T14:16:03Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5112677833,140,32.4,5112677837,212,4.6,5112677831,56,Back,5112677835,141,52.1,5112677845,156,,5112677839,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476199,123,1,1,14,1,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.4,52.4,2024-07-21T14:15:23.376Z,2024-07-21T14:15:24Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5112677907,140,63.1,5112677913,213,0.80,5112677909,141,100.0,5112677905,56,Left,5112677915,1,,5112677911,212,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476257,120,5,1,14,2,c165yjiny1qnmfdvefxvflnkc,1,40.8,-1.4,2024-07-21T14:15:24.568Z,2024-07-21T14:15:35Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5112678247,347,,5112678263,233,124,5112678245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476203,124,5,1,14,2,9w3sjm5ml4sjr2v81oxzdrt8v,0,59.2,101.4,2024-07-21T14:15:24.568Z,2024-07-21T14:26:04Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5112677929,56,Left,5112677931,347,,5112678271,233,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476283,121,1,1,14,28,c165yjiny1qnmfdvefxvflnkc,1,43.6,0.0,2024-07-21T14:15:50.232Z,2024-07-21T14:15:51Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5112678457,107,,5112678467,213,0.52,5112678465,212,26.4,5112678461,140,65.4,5112678459,56,Right,5112678469,1,,5112678463,141,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476287,122,44,1,14,29,c165yjiny1qnmfdvefxvflnkc,1,65.1,13.3,2024-07-21T14:15:51.336Z,2024-07-21T14:15:52Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5112678479,286,,5112678497,233,125,5112678477,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476289,125,44,1,14,29,9w3sjm5ml4sjr2v81oxzdrt8v,0,34.9,86.7,2024-07-21T14:15:51.337Z,2024-07-21T14:15:52Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5112678491,285,,5112678501,233,122,5112678489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476291,123,1,1,14,29,c165yjiny1qnmfdvefxvflnkc,1,65.4,18.1,2024-07-21T14:15:51.624Z,2024-07-21T14:15:53Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5112678509,56,Center,5112678505,3,,5112678511,140,69.0,5112678515,212,9.0,5112678517,213,1.14,5112678507,168,,5112678513,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476305,124,1,1,14,30,c165yjiny1qnmfdvefxvflnkc,1,69.3,30.4,2024-07-21T14:15:52.552Z,2024-07-21T14:15:59Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5112678603,212,28.0,5112678597,56,Right,5112678595,3,,5112678599,140,91.7,5112678605,213,5.71,5112678601,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476319,125,1,1,14,37,c165yjiny1qnmfdvefxvflnkc,0,91.3,7.9,2024-07-21T14:15:59.224Z,2024-07-21T17:12:29Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5112678651,2,,5112678655,56,Center,5112678665,1,,5112678661,212,38.6,5112678659,141,62.9,5113034279,72,,5112678663,213,1.32,5112678653,155,,5113034277,223,5112678657,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476323,126,5,1,14,40,c165yjiny1qnmfdvefxvflnkc,0,100.7,63.8,2024-07-21T14:16:01.942Z,2024-07-21T14:16:03Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5112678677,346,,5112678675,56,Center,5112678687,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476321,126,5,1,14,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,-0.7000000000000001,36.2,2024-07-21T14:16:01.942Z,2024-07-21T14:26:04Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5112678667,56,Back,5112678683,233,126,5112678669,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476377,127,1,1,14,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.4,41.8,2024-07-21T14:16:20.527Z,2024-07-21T17:12:50Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5112679083,237,,5112679069,124,,5112679071,56,Back,5112679075,141,72.9,5112679079,213,1.63,5112679077,212,21.2,5113034693,189,,5112679073,140,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476395,128,1,1,14,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.3,72.9,2024-07-21T14:16:21.184Z,2024-07-21T17:12:49Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5112679183,141,12.5,5112679187,213,4.90,5112679179,56,Back,5112679189,1,,5112679181,140,10.8,5112679185,212,41.8,5112679177,196,,5113034641,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476417,129,1,1,15,4,9w3sjm5ml4sjr2v81oxzdrt8v,0,15.9,12.2,2024-07-21T14:16:26.224Z,2024-07-21T14:16:31Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5112679347,212,47.5,5112679343,141,10.7,5112679333,155,,5112679353,1,,5112679339,140,61.1,5112679349,213,6.26,5112679335,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476409,127,44,1,15,8,c165yjiny1qnmfdvefxvflnkc,1,38.5,88.4,2024-07-21T14:16:30.536Z,2024-07-21T15:06:26Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5112679307,56,Back,5112679417,233,130,5112679309,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476427,130,44,1,15,8,9w3sjm5ml4sjr2v81oxzdrt8v,0,61.5,11.6,2024-07-21T14:16:30.537Z,2024-07-21T14:16:32Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5112679395,286,,5112679429,233,127,5112679393,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476423,128,8,1,15,9,c165yjiny1qnmfdvefxvflnkc,1,38.1,87.5,2024-07-21T14:16:30.856Z,2024-07-21T17:13:18Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5113035359,15,,5113035377,385,,5112679377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476431,131,61,1,15,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.1,10.7,2024-07-21T14:16:31.663Z,2024-07-21T14:16:32Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5112679409,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476455,129,5,1,15,10,c165yjiny1qnmfdvefxvflnkc,1,46.7,101.2,2024-07-21T14:16:32.024Z,2024-07-21T14:16:37Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5112679529,233,132,5112679523,56,Back,5112679525,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476437,132,5,1,15,10,9w3sjm5ml4sjr2v81oxzdrt8v,0,53.3,-1.2,2024-07-21T14:16:32.024Z,2024-07-21T14:26:04Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5112679425,56,Right,5112679545,233,129,5112679427,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476549,130,1,1,15,28,c165yjiny1qnmfdvefxvflnkc,1,57.8,100.0,2024-07-21T14:16:50.279Z,2024-07-21T14:16:54Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5112679999,140,76.7,5112679995,56,Left,5112679991,107,,5112680001,141,83.4,5112680005,213,5.73,5112680007,1,,5112680003,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476553,133,83,1,15,31,9w3sjm5ml4sjr2v81oxzdrt8v,0,35.7,24.6,2024-07-21T14:16:53.495Z,2024-07-21T17:56:55Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5112710875,399,babnrlnt04mal0268p9dxas8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476569,131,1,1,15,32,c165yjiny1qnmfdvefxvflnkc,1,78.0,80.4,2024-07-21T14:16:53.992Z,2024-07-21T14:16:55Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5112680087,141,68.6,5112680093,213,3.74,5112680091,212,14.3,5112680085,140,66.7,5112680081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476581,132,1,1,15,33,c165yjiny1qnmfdvefxvflnkc,1,61.8,69.8,2024-07-21T14:16:55.736Z,2024-07-21T14:16:58Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5112680147,212,5.6,5112680143,140,56.8,5112680141,56,Center,5112680145,141,72.5,5112680149,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476599,133,1,1,15,36,c165yjiny1qnmfdvefxvflnkc,1,62.0,69.0,2024-07-21T14:16:58.552Z,2024-07-21T14:17:02Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5112680235,212,26.7,5112680231,140,75.5,5112680233,141,35.8,5112680237,213,5.27,5112680229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476623,134,1,1,15,40,c165yjiny1qnmfdvefxvflnkc,1,75.9,25.3,2024-07-21T14:17:02.728Z,2024-07-21T14:17:05Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5112680397,213,5.58,5112680389,56,Right,5112680393,141,6.7,5112680395,212,19.6,5112680391,140,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476631,135,1,1,15,43,c165yjiny1qnmfdvefxvflnkc,1,90.1,6.5,2024-07-21T14:17:05.639Z,2024-07-21T14:17:09Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5112680475,212,12.2,5112680471,140,78.8,5112680473,141,10.9,5112680477,213,2.89,5112680469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476635,136,1,1,15,47,c165yjiny1qnmfdvefxvflnkc,0,75.6,11.6,2024-07-21T14:17:08.968Z,2024-07-21T14:17:11Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5112680501,213,0.53,5112680497,141,31.1,5112680495,140,97.4,5112680499,212,26.5,5112680493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476637,134,52,1,15,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,2.1,71.5,2024-07-21T14:17:12.152Z,2024-07-21T17:13:54Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5113036287,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476689,135,1,1,15,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.6,68.5,2024-07-21T14:17:19.928Z,2024-07-21T14:17:23Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5112680805,56,Back,5112680809,141,49.1,5112680811,212,17.1,5112680803,123,,5112680813,213,5.40,5112680807,140,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476707,136,1,1,16,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.7,37.4,2024-07-21T14:17:23.759Z,2024-07-21T14:17:26Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5112680917,212,10.3,5112680911,56,Back,5112680915,141,24.6,5112680913,140,15.4,5112680919,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476717,137,1,1,16,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.0,25.3,2024-07-21T14:17:26.351Z,2024-07-21T14:17:28Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5112681011,212,27.5,5112681009,141,65.1,5112681005,56,Back,5112681007,140,10.6,5112681013,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476725,138,1,1,16,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.4,68.5,2024-07-21T14:17:28.783Z,2024-07-21T14:17:32Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5112681057,56,Back,5112681063,212,18.7,5112681065,213,1.17,5112681061,141,93.8,5112681059,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476733,139,1,1,16,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.7,93.6,2024-07-21T14:17:31.903Z,2024-07-21T14:17:33Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5112681097,141,73.5,5112681093,56,Back,5112681101,213,4.09,5112681099,212,16.8,5112681095,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476747,140,1,1,16,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.5,73.3,2024-07-21T14:17:33.575Z,2024-07-21T14:17:36Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5112681187,56,Back,5112681193,212,16.6,5112681191,141,49.4,5112681195,213,4.50,5112681189,140,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476769,141,1,1,16,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.6,49.0,2024-07-21T14:17:36.711Z,2024-07-21T14:17:39Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5112681299,141,22.5,5112681295,56,Back,5112681303,213,4.96,5112681297,140,12.0,5112681301,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476787,142,1,1,16,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.9,14.4,2024-07-21T14:17:39.463Z,2024-07-21T14:17:42Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5112681407,213,5.60,5112681401,140,25.6,5112681405,212,13.1,5112681399,56,Back,5112681403,141,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476803,143,1,1,16,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.4,3.5,2024-07-21T14:17:42.200Z,2024-07-21T14:17:45Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5112681501,213,0.15,5112681491,155,,5112681495,140,43.8,5112681499,212,18.5,5112681497,141,7.6,5112681493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476805,144,61,1,16,23,9w3sjm5ml4sjr2v81oxzdrt8v,0,43.6,7.6,2024-07-21T14:17:45.527Z,2024-07-21T14:17:45Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5112681505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476817,137,1,1,16,25,c165yjiny1qnmfdvefxvflnkc,1,58.5,94.2,2024-07-21T14:17:46.903Z,2024-07-21T14:17:48Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5112681563,141,94.2,5112681561,140,72.8,5112681565,212,15.0,5112681559,56,Left,5112681567,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476823,138,1,1,16,26,c165yjiny1qnmfdvefxvflnkc,1,74.4,94.7,2024-07-21T14:17:48.199Z,2024-07-21T14:17:48Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5112681589,140,66.6,5112681595,212,9.2,5112681591,141,88.5,5112681617,156,,5112681597,213,3.62,5112681587,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476845,140,1,1,16,29,c165yjiny1qnmfdvefxvflnkc,0,67.5,87.2,2024-07-21T14:17:50.952Z,2024-07-21T14:17:52Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5112681697,140,64.8,5112681705,213,2.08,5112681701,212,5.8,5112681699,141,94.7,5112681695,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476855,141,83,1,16,29,c165yjiny1qnmfdvefxvflnkc,0,62.0,91.6,2024-07-21T14:17:50.993Z,2024-07-21T14:36:13Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5112710869,399,ag40mk09zc8tzbkr7dnnqumay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476843,146,61,1,16,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.5,8.6,2024-07-21T14:17:51.992Z,2024-07-21T17:15:03Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5112681691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476863,147,1,1,16,32,9w3sjm5ml4sjr2v81oxzdrt8v,0,33.3,18.0,2024-07-21T14:17:54.031Z,2024-07-21T17:15:11Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5113038503,1,,5112681843,56,Right,5112681847,141,14.4,5112681851,213,6.21,5112681845,140,63.4,5112681849,212,31.7,5113038501,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476867,142,12,1,16,34,c165yjiny1qnmfdvefxvflnkc,1,36.5,95.7,2024-07-21T14:17:56.248Z,2024-07-21T14:17:57Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5112681899,167,,5112681871,140,44.6,5112681873,141,100.0,5112681869,56,Back,5112681881,213,0.38,5112681877,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476871,143,5,1,16,34,c165yjiny1qnmfdvefxvflnkc,0,41.4,101.2,2024-07-21T14:17:56.611Z,2024-07-21T14:18:08Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5112681891,56,Back,5112681893,347,,5112682269,233,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476931,148,5,1,16,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.6,-1.2,2024-07-21T14:17:56.611Z,2024-07-21T14:26:05Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5112682225,56,Right,5112682227,347,,5112682257,233,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
