id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2704225611,95,1,1,9,34,ahnt9ejgwj58ul8auzdvi3czf,0,35.3,87.8,2024-07-28T14:12:25.994Z,2024-07-28T14:12:30Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5122360211,212,31.7,5122360205,56,Left,5122360209,141,86.0,5122360207,140,65.5,5122360213,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225625,111,4,1,9,40,36g6ifzjliec1jqnbtf7yesme,1,32.7,16.0,2024-07-28T14:12:32.075Z,2024-07-28T18:07:53Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5122360357,233,96,5122360295,285,,5122360291,152,,5122360287,13,,5122360289,56,Back,5122457205,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225619,96,4,1,9,40,ahnt9ejgwj58ul8auzdvi3czf,0,67.3,84.0,2024-07-28T14:12:32.076Z,2024-07-28T18:07:55Z,cugmerpydsw8kqbo2rle9npm2,A. Lind,,,5122360309,13,,5122360371,286,,5122360315,152,,5122360311,295,,5122360367,233,111,5122360313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225653,112,43,1,9,47,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-07-28T14:12:39.180Z,2024-07-28T14:16:21Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5122367101,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225665,113,1,1,9,47,36g6ifzjliec1jqnbtf7yesme,1,21.9,30.5,2024-07-28T14:12:39.564Z,2024-07-28T14:19:27Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5122367203,152,,5122360559,140,33.6,5122360565,213,0.51,5122360561,141,40.6,5122360557,56,Back,5122372511,189,,5122360563,212,14.1,5122367201,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225675,114,1,1,9,49,36g6ifzjliec1jqnbtf7yesme,1,33.6,40.6,2024-07-28T14:12:41.741Z,2024-07-28T14:12:45Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5122360607,213,6.11,5122360599,56,Back,5122360603,141,38.1,5122360601,140,43.0,5122360605,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225687,115,1,1,9,53,36g6ifzjliec1jqnbtf7yesme,1,45.1,47.1,2024-07-28T14:12:45.005Z,2024-07-28T14:12:47Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5122360683,141,86.3,5122360687,213,1.65,5122360685,212,26.7,5122360681,140,43.2,5122360679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225701,116,1,1,9,55,36g6ifzjliec1jqnbtf7yesme,1,43.2,86.3,2024-07-28T14:12:46.940Z,2024-07-28T14:12:48Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5122360759,56,Back,5122360767,141,63.0,5122360763,140,34.1,5122360771,213,4.17,5122360769,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225709,117,1,1,9,56,36g6ifzjliec1jqnbtf7yesme,1,34.1,63.0,2024-07-28T14:12:48.269Z,2024-07-28T14:12:51Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5122360815,140,34.9,5122360817,141,28.6,5122360819,212,23.4,5122360813,56,Back,5122360821,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225727,118,1,1,10,0,36g6ifzjliec1jqnbtf7yesme,1,34.9,28.6,2024-07-28T14:12:52.748Z,2024-07-28T14:12:54Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5122360889,56,Right,5122360893,141,6.6,5122360897,213,5.75,5122360895,212,29.5,5122360891,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225729,119,1,1,10,2,36g6ifzjliec1jqnbtf7yesme,1,59.1,6.6,2024-07-28T14:12:54.124Z,2024-07-28T14:12:55Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5122360911,213,1.86,5122360905,140,55.2,5122360903,56,Center,5122360909,212,14.4,5122360907,141,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225743,120,1,1,10,3,36g6ifzjliec1jqnbtf7yesme,1,55.2,26.9,2024-07-28T14:12:55.516Z,2024-07-28T14:12:57Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5122361005,56,Center,5122361013,213,0.33,5122361011,212,15.2,5122361007,140,68.9,5122361009,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225755,121,1,1,10,5,36g6ifzjliec1jqnbtf7yesme,1,72.7,32.2,2024-07-28T14:12:57.804Z,2024-07-28T14:12:59Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5122361055,140,91.1,5122361053,56,Right,5122361057,141,19.0,5122361065,213,5.85,5122361061,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225763,122,1,1,10,7,36g6ifzjliec1jqnbtf7yesme,0,91.1,19.0,2024-07-28T14:12:59.468Z,2024-07-28T17:09:59Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5122889303,20,,5122361093,140,91.0,5122889299,225,,5122361099,213,1.58,5122361097,212,16.7,5122361087,2,,5122361095,141,43.6,5122361091,56,Center,5122889301,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225769,97,12,1,10,8,ahnt9ejgwj58ul8auzdvi3czf,1,9.5,59.7,2024-07-28T14:13:00.555Z,2024-07-28T14:13:01Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5122361135,213,1.60,5122361131,141,74.3,5122361129,140,9.2,5122361133,212,9.9,5122361127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225817,99,1,1,10,9,ahnt9ejgwj58ul8auzdvi3czf,1,9.6,73.1,2024-07-28T14:13:01.434Z,2024-07-28T14:13:10Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5122361353,212,11.2,5122361349,140,20.2,5122361351,141,75.3,5122361355,213,0.13,5122361347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225823,100,1,1,10,18,ahnt9ejgwj58ul8auzdvi3czf,0,12.2,54.8,2024-07-28T14:13:10.524Z,2024-07-28T14:13:11Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5122361369,141,7.6,5122361363,155,,5122361375,1,,5122361371,212,41.5,5122361367,140,37.2,5122361373,213,5.40,5122361365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225861,124,1,1,10,20,36g6ifzjliec1jqnbtf7yesme,1,61.6,93.9,2024-07-28T14:13:12.444Z,2024-07-28T14:13:22Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5122361603,196,,5122361609,141,29.0,5122361607,140,27.7,5122361615,1,,5122361611,212,56.7,5122361613,213,4.03,5122361605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225889,125,1,1,10,30,36g6ifzjliec1jqnbtf7yesme,1,34.4,29.5,2024-07-28T14:13:22.045Z,2024-07-28T14:13:26Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5122361743,212,29.5,5122361741,141,8.9,5122361745,213,5.79,5122361739,140,59.1,5122361737,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225895,126,1,1,10,34,36g6ifzjliec1jqnbtf7yesme,1,60.2,6.9,2024-07-28T14:13:26.188Z,2024-07-28T14:13:27Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5122361763,212,9.0,5122361761,141,20.0,5122361765,213,1.69,5122361757,56,Right,5122361759,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225911,127,1,1,10,35,36g6ifzjliec1jqnbtf7yesme,1,59.2,20.0,2024-07-28T14:13:27.868Z,2024-07-28T14:13:29Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5122361869,213,3.89,5122361863,140,51.8,5122361867,212,10.6,5122361861,56,Right,5122361865,141,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225941,128,1,1,10,37,36g6ifzjliec1jqnbtf7yesme,1,43.8,13.8,2024-07-28T14:13:29.740Z,2024-07-28T14:13:33Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5122362017,140,29.4,5122362013,56,Back,5122362029,213,2.69,5122362021,141,24.6,5122362025,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225965,129,1,1,10,41,36g6ifzjliec1jqnbtf7yesme,1,31.0,31.0,2024-07-28T14:13:33.372Z,2024-07-28T14:13:35Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5122362141,56,Back,5122362145,141,57.1,5122362143,140,34.3,5122362149,213,1.38,5122362147,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704225995,130,1,1,10,43,36g6ifzjliec1jqnbtf7yesme,1,34.3,57.1,2024-07-28T14:13:35.100Z,2024-07-28T14:13:38Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5122362287,212,10.1,5122362289,213,4.44,5122362283,140,31.7,5122362281,56,Back,5122362285,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226007,131,1,1,10,46,36g6ifzjliec1jqnbtf7yesme,1,32.3,40.6,2024-07-28T14:13:38.188Z,2024-07-28T14:13:41Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5122362345,56,Back,5122362351,212,10.6,5122362353,213,5.03,5122362347,140,35.4,5122362349,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226023,132,1,1,10,49,36g6ifzjliec1jqnbtf7yesme,0,35.4,25.8,2024-07-28T14:13:40.956Z,2024-07-28T14:13:43Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5122362423,56,Right,5122362427,141,0.0,5122362439,1,,5122362431,212,41.1,5122362435,213,5.81,5122362425,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226037,101,5,1,10,51,ahnt9ejgwj58ul8auzdvi3czf,1,29.2,101.2,2024-07-28T14:13:43.195Z,2024-07-28T14:59:18Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5122362521,233,133,5122362517,56,Back,5122362519,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226027,133,5,1,10,51,36g6ifzjliec1jqnbtf7yesme,0,70.8,-1.2,2024-07-28T14:13:43.195Z,2024-07-28T14:13:46Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5122362447,56,Right,5122362449,347,,5122362525,233,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226095,102,1,1,11,5,ahnt9ejgwj58ul8auzdvi3czf,1,31.6,100.0,2024-07-28T14:13:57.850Z,2024-07-28T14:13:59Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5122362875,107,,5122362885,213,5.33,5122362881,141,85.2,5122362883,212,13.4,5122362879,140,39.0,5122362877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226103,103,1,1,11,8,ahnt9ejgwj58ul8auzdvi3czf,1,40.5,83.7,2024-07-28T14:14:00.395Z,2024-07-28T14:14:01Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5122362943,213,0.36,5122362935,56,Back,5122362937,140,49.9,5122362941,212,10.5,5122362939,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226109,104,1,1,11,9,ahnt9ejgwj58ul8auzdvi3czf,1,50.2,88.8,2024-07-28T14:14:01.082Z,2024-07-28T14:14:03Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5122362973,212,23.5,5122362969,140,71.8,5122363003,4,,5122362975,213,6.02,5122362971,141,79.8,5122362967,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226137,105,1,1,11,16,ahnt9ejgwj58ul8auzdvi3czf,0,96.6,65.3,2024-07-28T14:14:08.410Z,2024-07-28T14:14:18Z,cugmerpydsw8kqbo2rle9npm2,A. Lind,,,5122363125,140,95.6,5122363131,213,4.26,5122363165,233,134,5122363169,286,,5122363163,236,,5122363127,141,62.1,5122363123,56,Center,5122363129,212,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226143,134,74,1,11,16,36g6ifzjliec1jqnbtf7yesme,1,3.1,46.1,2024-07-28T14:14:08.411Z,2024-07-28T14:59:27Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5122363175,233,105,5122363151,56,Back,5122363153,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226141,106,6,1,11,17,ahnt9ejgwj58ul8auzdvi3czf,1,97.8,61.0,2024-07-28T14:14:09.530Z,2024-07-28T14:14:11Z,cugmerpydsw8kqbo2rle9npm2,A. Lind,,,5122363183,233,135,5122363161,73,,5122363159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226145,135,6,1,11,17,36g6ifzjliec1jqnbtf7yesme,0,2.2,39.0,2024-07-28T14:14:09.530Z,2024-07-28T17:11:17Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5122363179,73,,5122363187,233,106,5122363171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226207,107,1,1,11,34,ahnt9ejgwj58ul8auzdvi3czf,1,99.6,99.8,2024-07-28T14:14:26.331Z,2024-07-28T14:15:15Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5122363583,212,9.3,5122363577,56,Left,5122363579,140,93.0,5122363567,6,,5122363585,213,3.88,5122363581,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226285,110,1,1,11,34,ahnt9ejgwj58ul8auzdvi3czf,1,86.9,86.3,2024-07-28T14:14:26.684Z,2024-07-28T17:11:25Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,1.0,,5122894307,20,,5122364733,210,13,5122364063,155,,5122364071,212,25.0,5122364069,141,49.9,5122364067,140,90.2,5122364073,213,4.85,5122364735,154,,5122364065,56,5122364061,2,Center,5122894305,223,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226213,108,13,1,11,35,ahnt9ejgwj58ul8auzdvi3czf,1,91.7,49.9,2024-07-28T14:14:27.067Z,2024-07-28T17:11:48Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5122363787,25,,5122363873,230,98.4,5122363789,15,,5122363865,55,110,5122363793,328,,5122363871,103,63.9,5122363859,74,,5122363861,29,,5122363613,56,5122363863,154,Center,5122363875,231,50.4,5122363611,17,,5122363869,102,50.6,,,,,,,,,,,,,,,,,,,
2704226219,109,5,1,11,36,ahnt9ejgwj58ul8auzdvi3czf,0,100.6,49.8,2024-07-28T14:14:28.042Z,2024-07-28T14:14:29Z,cugmerpydsw8kqbo2rle9npm2,A. Lind,,,5122363639,56,Center,5122363641,346,,5122363689,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226217,136,5,1,11,36,36g6ifzjliec1jqnbtf7yesme,1,-0.6000000000000001,50.2,2024-07-28T14:14:28.042Z,2024-07-28T14:59:18Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5122363635,56,Back,5122363661,233,109,5122363637,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226291,137,1,1,11,55,36g6ifzjliec1jqnbtf7yesme,1,4.1,50.7,2024-07-28T14:14:47.083Z,2024-07-28T14:14:48Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5122364121,237,,5122364113,141,62.8,5122364117,213,1.02,5122364115,212,9.6,5122364111,140,8.9,5122364107,124,,5122364109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226315,138,1,1,11,56,36g6ifzjliec1jqnbtf7yesme,1,8.9,62.8,2024-07-28T14:14:48.556Z,2024-07-28T14:14:51Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5122364225,141,30.5,5122364221,56,Back,5122364229,213,4.65,5122364223,140,7.5,5122364227,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226351,139,1,1,11,59,36g6ifzjliec1jqnbtf7yesme,1,6.9,28.6,2024-07-28T14:14:51.468Z,2024-07-28T14:14:56Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5122364359,56,Back,5122364357,155,,5122364361,140,34.1,5122364365,212,29.4,5122364363,141,18.5,5122364367,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226353,140,50,1,12,4,36g6ifzjliec1jqnbtf7yesme,1,27.4,28.9,2024-07-28T14:14:56.316Z,2024-07-28T14:14:57Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5122364373,285,,5122364385,233,111,5122364371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226355,111,7,1,12,4,ahnt9ejgwj58ul8auzdvi3czf,0,72.6,71.1,2024-07-28T14:14:56.317Z,2024-07-28T17:12:12Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5122364375,56,Center,5122364377,286,,5122897011,385,,5122364379,233,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226387,141,1,1,12,6,36g6ifzjliec1jqnbtf7yesme,1,28.7,41.6,2024-07-28T14:14:58.748Z,2024-07-28T14:15:00Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5122364527,212,17.4,5122364523,140,24.2,5122364529,213,1.85,5122364521,56,Back,5122364525,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226409,142,1,1,12,8,36g6ifzjliec1jqnbtf7yesme,1,24.2,66.3,2024-07-28T14:14:59.996Z,2024-07-28T14:15:03Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5122364627,141,51.9,5122364623,56,Back,5122364629,212,21.9,5122364625,140,5.5,5122364631,213,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226419,143,1,1,12,11,36g6ifzjliec1jqnbtf7yesme,1,8.0,49.5,2024-07-28T14:15:03.403Z,2024-07-28T14:15:07Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5122364693,140,11.7,5122364699,213,4.98,5122364697,212,14.5,5122364691,56,Back,5122364695,141,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226427,144,1,1,12,15,36g6ifzjliec1jqnbtf7yesme,1,12.6,28.3,2024-07-28T14:15:07.436Z,2024-07-28T14:15:09Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5122364751,140,22.1,5122364755,212,17.6,5122364749,56,Back,5122364753,141,6.9,5122364757,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226435,145,1,1,12,17,36g6ifzjliec1jqnbtf7yesme,1,22.4,6.6,2024-07-28T14:15:09.291Z,2024-07-28T14:15:12Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5122364807,212,14.8,5122364803,140,29.3,5122364809,213,1.06,5122364801,56,Back,5122364805,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226477,146,1,1,12,20,36g6ifzjliec1jqnbtf7yesme,1,31.3,26.4,2024-07-28T14:15:12.316Z,2024-07-28T14:15:16Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5122365027,141,30.5,5122365029,212,12.8,5122365023,56,Back,5122365025,140,43.2,5122365031,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226491,147,1,1,12,24,36g6ifzjliec1jqnbtf7yesme,1,43.2,30.5,2024-07-28T14:15:16.540Z,2024-07-28T14:15:18Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5122365095,140,59.7,5122365101,213,5.66,5122365097,141,12.3,5122365093,56,Right,5122365099,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226493,148,1,1,12,26,36g6ifzjliec1jqnbtf7yesme,0,61.1,16.7,2024-07-28T14:15:18.060Z,2024-07-28T14:15:20Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5122365115,140,75.1,5122365121,213,0.93,5122365117,141,45.6,5122365113,56,Center,5122365119,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226503,113,1,1,12,28,ahnt9ejgwj58ul8auzdvi3czf,1,24.1,46.3,2024-07-28T14:15:20.283Z,2024-07-28T14:15:23Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5122365187,212,11.8,5122365189,213,1.33,5122365183,140,26.8,5122365181,56,Back,5122365185,141,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226501,149,83,1,12,30,36g6ifzjliec1jqnbtf7yesme,0,74.5,42.3,2024-07-28T14:15:22.052Z,2024-07-28T14:15:29Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5122365249,399,9zhmwx3g0m6xi2oh57g4z35nu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226507,150,83,1,12,31,36g6ifzjliec1jqnbtf7yesme,0,73.9,41.2,2024-07-28T14:15:23.011Z,2024-07-28T14:15:30Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5122365333,399,9zhmwx3g0m6xi2oh57g4z35nu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226505,114,1,1,12,31,ahnt9ejgwj58ul8auzdvi3czf,0,26.7,66.8,2024-07-28T14:15:23.114Z,2024-07-28T14:15:26Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5122365197,141,68.1,5122365275,286,,5122365271,233,151,5122365193,56,Back,5122365269,236,,5122365199,212,1.1,5122365195,140,27.4,5122365201,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226517,151,74,1,12,31,36g6ifzjliec1jqnbtf7yesme,1,70.4,21.9,2024-07-28T14:15:23.115Z,2024-07-28T14:59:27Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5122365279,233,114,5122365265,285,,5122365263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226525,115,1,1,12,33,ahnt9ejgwj58ul8auzdvi3czf,1,14.3,79.2,2024-07-28T14:15:25.498Z,2024-07-28T14:15:28Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5122365311,140,2.0,5122365315,212,18.4,5122365313,141,60.0,5122365309,56,Back,5122365317,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226549,116,1,1,12,36,ahnt9ejgwj58ul8auzdvi3czf,0,5.7,51.6,2024-07-28T14:15:28.636Z,2024-07-28T14:15:33Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5122365429,157,,5122365437,212,64.1,5122365441,1,,5122365433,140,66.7,5122365439,213,6.27,5122365435,141,50.4,5122365431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226569,153,1,1,12,43,36g6ifzjliec1jqnbtf7yesme,1,29.3,46.8,2024-07-28T14:15:35.372Z,2024-07-28T14:15:37Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5122365529,56,Back,5122365537,213,1.04,5122365533,141,54.9,5122365531,140,32.4,5122365535,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226587,154,1,1,12,46,36g6ifzjliec1jqnbtf7yesme,1,32.4,54.9,2024-07-28T14:15:37.996Z,2024-07-28T14:15:39Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5122365617,140,38.2,5122365619,141,31.3,5122365621,212,17.2,5122365625,213,5.08,5122365615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226629,155,1,1,12,47,36g6ifzjliec1jqnbtf7yesme,1,39.0,30.8,2024-07-28T14:15:39.644Z,2024-07-28T14:15:45Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5122365839,56,Center,5122365845,212,20.5,5122365841,140,55.0,5122365843,141,48.0,5122365847,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226667,156,1,1,12,53,36g6ifzjliec1jqnbtf7yesme,1,56.1,46.0,2024-07-28T14:15:45.483Z,2024-07-28T14:15:49Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5122366033,141,14.7,5122366039,1,,5122366029,56,Right,5122366037,213,5.84,5122366031,140,98.5,5122366035,212,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704226671,157,61,1,12,57,36g6ifzjliec1jqnbtf7yesme,0,98.5,14.7,2024-07-28T14:15:49.725Z,2024-07-28T14:15:50Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5122366047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
