id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2710376381,97,1,1,10,10,aljua8crr0vkwit0j3m59jw9j,1,31.9,64.9,2024-08-18T12:12:18.388Z,2024-08-18T12:12:20Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5156357073,56,Back,5156357079,212,23.1,5156357077,141,90.8,5156357081,213,0.86,5156357075,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376467,98,1,1,10,12,aljua8crr0vkwit0j3m59jw9j,1,46.7,90.9,2024-08-18T12:12:20.580Z,2024-08-18T12:12:28Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5156357535,213,0.03,5156357529,140,74.1,5156357531,141,92.3,5156357533,212,28.8,5156357525,155,,5156357527,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376473,99,50,1,10,14,aljua8crr0vkwit0j3m59jw9j,1,78.0,94.0,2024-08-18T12:12:23.222Z,2024-08-18T12:12:32Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5156357551,56,Left,5156357553,286,,5156357589,233,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376449,105,7,1,10,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.0,6.0,2024-08-18T12:12:23.223Z,2024-08-18T16:04:09Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5156357427,285,,5157399197,385,,5156357425,56,Back,5156357423,167,,5156357619,233,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376493,100,5,1,10,18,aljua8crr0vkwit0j3m59jw9j,1,74.3,101.4,2024-08-18T12:12:27.158Z,2024-08-18T12:15:00Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5156357709,347,,5156357707,56,Left,5156357717,233,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376453,106,5,1,10,18,9w3sjm5ml4sjr2v81oxzdrt8v,0,25.7,-1.4,2024-08-18T12:12:27.158Z,2024-08-18T12:15:00Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5156357437,56,Back,5156357723,233,100,5156357439,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376683,101,1,1,10,32,aljua8crr0vkwit0j3m59jw9j,1,72.9,100.0,2024-08-18T12:12:40.597Z,2024-08-18T12:12:48Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5156358913,1,,5156358909,212,34.9,5156358903,56,Back,5156358905,140,48.5,5156358901,107,,5156358911,213,3.89,5156358907,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376719,102,1,1,10,39,aljua8crr0vkwit0j3m59jw9j,1,40.2,58.2,2024-08-18T12:12:48.246Z,2024-08-18T12:12:52Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5156359147,213,5.01,5156359141,140,48.6,5156359143,141,16.5,5156359145,212,29.7,5156359139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376745,103,1,1,10,44,aljua8crr0vkwit0j3m59jw9j,1,62.7,9.2,2024-08-18T12:12:52.517Z,2024-08-18T12:12:55Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5156359283,212,3.5,5156359279,140,65.7,5156359285,213,0.43,5156359277,56,Right,5156359281,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376751,104,3,1,10,46,aljua8crr0vkwit0j3m59jw9j,1,63.1,18.8,2024-08-18T12:12:54.869Z,2024-08-18T16:04:43Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5157403109,464,,5156359311,286,,5156359309,56,Right,5156359315,233,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376741,107,45,1,10,46,9w3sjm5ml4sjr2v81oxzdrt8v,0,36.9,81.2,2024-08-18T12:12:54.869Z,2024-08-18T12:53:05Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5156359251,56,Back,5156359253,285,,5156359345,233,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376793,105,1,1,10,48,aljua8crr0vkwit0j3m59jw9j,1,58.5,24.0,2024-08-18T12:12:56.581Z,2024-08-18T12:13:00Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5156359517,155,,5156359531,1,,5156359523,140,78.7,5156359529,213,1.13,5156359527,212,49.3,5156359521,56,Left,5156359525,141,89.4,5156359519,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376819,106,1,1,10,51,aljua8crr0vkwit0j3m59jw9j,1,78.7,89.4,2024-08-18T12:13:00.309Z,2024-08-18T12:13:02Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5156359657,212,6.1,5156359651,56,Left,5156359655,141,82.7,5156359653,140,74.9,5156359659,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376839,107,1,1,10,54,aljua8crr0vkwit0j3m59jw9j,1,74.9,82.7,2024-08-18T12:13:02.421Z,2024-08-18T12:13:05Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5156359803,141,74.7,5156359805,212,12.3,5156359807,213,3.60,5156359801,140,64.4,5156359799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376855,108,1,1,10,56,aljua8crr0vkwit0j3m59jw9j,1,65.4,71.4,2024-08-18T12:13:04.934Z,2024-08-18T12:13:07Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5156359917,141,88.9,5156359915,140,74.5,5156359921,213,0.89,5156359919,212,15.3,5156359913,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376857,109,1,1,10,58,aljua8crr0vkwit0j3m59jw9j,0,74.5,88.9,2024-08-18T12:13:07.253Z,2024-08-18T12:13:07Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5156359927,140,80.2,5156359931,212,6.0,5156359925,56,Left,5156359933,213,0.09,5156359929,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376873,108,8,1,11,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.4,8.3,2024-08-18T12:13:08.824Z,2024-08-18T16:05:26Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5156360017,56,Back,5157408439,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376879,109,5,1,11,0,9w3sjm5ml4sjr2v81oxzdrt8v,0,17.4,-1.5,2024-08-18T12:13:09.222Z,2024-08-18T12:15:00Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5156360051,347,,5156360049,56,Back,5156360323,233,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376921,110,5,1,11,0,aljua8crr0vkwit0j3m59jw9j,1,82.6,101.5,2024-08-18T12:13:09.222Z,2024-08-18T12:14:26Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5156360319,233,109,5156360303,56,Left,5156360305,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376945,111,1,1,11,4,aljua8crr0vkwit0j3m59jw9j,1,79.5,100.0,2024-08-18T12:13:12.702Z,2024-08-18T16:07:20Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5156360429,213,4.32,5156360423,140,75.7,5156360421,56,Left,5156360427,212,10.5,5156360419,107,,5156360425,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376961,112,1,1,11,5,aljua8crr0vkwit0j3m59jw9j,1,75.7,87.4,2024-08-18T12:13:14.006Z,2024-08-18T16:07:21Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5156360507,56,Left,5156360511,141,91.1,5156360515,213,0.81,5156360509,140,78.0,5156360513,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710376981,113,1,1,11,6,aljua8crr0vkwit0j3m59jw9j,1,78.0,91.1,2024-08-18T12:13:14.710Z,2024-08-18T16:07:22Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5156360643,141,83.0,5156360639,56,Left,5156360645,212,7.5,5156360641,140,82.8,5156360647,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377003,114,1,1,11,7,aljua8crr0vkwit0j3m59jw9j,1,82.8,83.0,2024-08-18T12:13:15.782Z,2024-08-18T16:07:24Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5156360783,141,83.0,5156360779,56,Left,5156360787,213,3.14,5156360781,140,74.6,5156360785,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377005,115,1,1,11,8,aljua8crr0vkwit0j3m59jw9j,0,76.0,82.1,2024-08-18T12:13:17.142Z,2024-08-18T16:07:27Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5156360791,56,Center,5156360797,212,5.9,5156360799,213,5.68,5156360795,141,77.2,5156360793,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377015,110,61,1,11,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.0,12.9,2024-08-18T12:13:17.373Z,2024-08-18T16:07:30Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5156360819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377039,116,13,1,11,11,aljua8crr0vkwit0j3m59jw9j,1,89.9,67.0,2024-08-18T12:13:19.398Z,2024-08-18T16:07:34Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5156362325,231,52.5,5156360963,64,,5156362321,458,,5156362323,230,98.9,5156360965,56,Center,5156360961,22,,5156362027,72,,5156362313,83,,5156362319,328,,5156362315,102,57.5,5156362317,103,29.2,,,,,,,,,,,,,,,,,,,,,
2710377093,111,5,1,11,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,-0.9,43.2,2024-08-18T12:13:21.718Z,2024-08-18T12:15:01Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5156361321,233,117,5156361313,56,Back,5156361315,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377053,117,5,1,11,13,aljua8crr0vkwit0j3m59jw9j,0,100.9,56.8,2024-08-18T12:13:21.718Z,2024-08-18T12:15:01Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5156361359,233,111,5156361065,346,,5156361061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377629,112,27,1,11,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-08-18T12:14:05.658Z,2024-08-18T12:14:11Z,,,,,5156364201,53,dmxzug2enscx331w5vmdzn2s5,5156364199,41,Injury,5156364225,233,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710377561,118,27,1,11,57,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-18T12:14:05.658Z,2024-08-18T12:14:12Z,,,,,5156364283,233,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378185,113,28,1,12,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-08-18T12:15:00.644Z,2024-08-18T12:15:05Z,,,,,5156367487,233,119,5156367391,55,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378203,119,28,1,12,52,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-18T12:15:00.644Z,2024-08-18T12:15:06Z,,,,,5156367515,233,113,5156367473,55,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378253,114,1,1,12,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.0,54.9,2024-08-18T12:15:07.172Z,2024-08-18T12:15:10Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5156367799,237,,5156367787,56,Back,5156367793,212,4.1,5156367785,124,,5156367795,213,4.21,5156367789,140,3.1,5156367791,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378299,115,1,1,13,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,6.0,48.1,2024-08-18T12:15:10.483Z,2024-08-18T12:15:14Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5156368117,212,41.2,5156368111,56,Back,5156368115,141,33.1,5156368121,1,,5156368109,157,,5156368113,140,44.0,5156368119,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378357,116,1,1,13,6,9w3sjm5ml4sjr2v81oxzdrt8v,0,56.3,25.8,2024-08-18T12:15:14.546Z,2024-08-18T12:15:17Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5156368469,140,79.4,5156368475,213,0.02,5156368473,212,24.3,5156368471,141,26.4,5156368467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378381,120,12,1,13,9,aljua8crr0vkwit0j3m59jw9j,1,19.1,72.7,2024-08-18T12:15:18.137Z,2024-08-18T12:15:19Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5156368605,56,Back,5156368609,140,11.5,5156368613,141,100.0,5156368651,167,,5156368621,213,1.97,5156368617,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378459,117,5,1,13,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,90.0,-1.0,2024-08-18T12:15:19.180Z,2024-08-18T12:32:13Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5156369009,347,,5156369035,233,121,5156369005,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378387,121,5,1,13,10,aljua8crr0vkwit0j3m59jw9j,0,10.0,101.0,2024-08-18T12:15:19.180Z,2024-08-18T12:32:13Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5156368637,56,Back,5156368641,347,,5156369075,233,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378523,118,1,1,13,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,91.9,0.0,2024-08-18T12:15:24.597Z,2024-08-18T12:15:28Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5156369351,141,5.5,5156369347,56,Right,5156369349,140,80.5,5156369353,212,12.9,5156369355,213,2.75,5156369345,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378529,119,61,1,13,20,9w3sjm5ml4sjr2v81oxzdrt8v,0,86.4,11.7,2024-08-18T12:15:28.770Z,2024-08-18T12:15:29Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5156369383,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378683,123,1,1,13,23,aljua8crr0vkwit0j3m59jw9j,1,21.6,63.9,2024-08-18T12:15:32.234Z,2024-08-18T12:15:38Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5156370167,1,,5156370157,56,Back,5156370161,141,10.3,5156370165,213,4.93,5156370163,212,37.3,5156370159,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378729,124,1,1,13,30,aljua8crr0vkwit0j3m59jw9j,1,63.5,8.6,2024-08-18T12:15:38.602Z,2024-08-18T12:15:41Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5156370395,141,16.4,5156370391,56,Right,5156370397,212,8.1,5156370399,213,2.43,5156370393,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378781,125,1,1,13,34,aljua8crr0vkwit0j3m59jw9j,0,62.3,12.3,2024-08-18T12:15:42.842Z,2024-08-18T16:09:01Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5156370719,155,,5156370733,1,,5156370725,140,77.4,5156370721,196,,5156370727,141,81.2,5156370729,212,49.5,5156370723,56,Left,5156370731,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378795,120,8,1,13,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.8,20.7,2024-08-18T12:15:46.196Z,2024-08-18T16:09:06Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5156370829,15,,5157433147,385,,5156370807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710378823,121,5,1,13,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,13.4,-1.6,2024-08-18T12:15:47.163Z,2024-08-18T12:32:14Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5156370921,56,Back,5156370925,347,,5156372691,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379131,126,5,1,13,38,aljua8crr0vkwit0j3m59jw9j,1,86.6,101.6,2024-08-18T12:15:47.163Z,2024-08-18T12:32:13Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5156372625,56,Left,5156372629,347,,5156372659,233,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379195,127,1,1,14,8,aljua8crr0vkwit0j3m59jw9j,0,87.6,100.0,2024-08-18T12:16:17.052Z,2024-08-18T12:16:24Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5156372965,1,,5156372955,56,Center,5156372957,140,100.0,5156372961,212,31.8,5156372953,107,,5156372963,213,5.17,5156372959,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379361,122,5,1,14,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.0,40.3,2024-08-18T12:16:20.277Z,2024-08-18T12:16:35Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5156373843,56,Back,5156373845,346,,5156373871,233,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379199,128,5,1,14,11,aljua8crr0vkwit0j3m59jw9j,0,101.0,59.7,2024-08-18T12:16:20.277Z,2024-08-18T12:32:14Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5156373913,233,122,5156372971,56,Center,5156372973,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379399,123,1,1,14,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.7,38.6,2024-08-18T12:16:34.388Z,2024-08-18T12:16:36Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5156374005,141,50.0,5156374001,56,Back,5156374007,212,8.0,5156373999,124,,5156374009,213,1.80,5156374013,237,,5156374003,140,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379451,124,1,1,14,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.0,49.9,2024-08-18T12:16:36.100Z,2024-08-18T12:16:39Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5156374325,56,Back,5156374333,213,4.85,5156374327,140,4.6,5156374329,141,31.8,5156374331,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379473,125,1,1,14,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.3,18.3,2024-08-18T12:16:39.540Z,2024-08-18T12:16:41Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5156374483,140,22.5,5156374489,213,0.63,5156374485,141,35.5,5156374487,212,19.8,5156374481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379487,126,1,1,14,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.5,35.8,2024-08-18T12:16:41.509Z,2024-08-18T16:10:09Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5156374565,140,6.3,5156374567,141,43.9,5156374569,212,17.9,5156374563,56,Back,5156374571,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379549,127,1,1,14,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.0,44.4,2024-08-18T12:16:42.932Z,2024-08-18T16:10:21Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5156374941,212,27.0,5156374939,141,74.8,5156374937,140,23.6,5156374943,213,0.87,5156374935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379571,128,1,1,14,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.9,76.4,2024-08-18T12:16:47.221Z,2024-08-18T12:16:49Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5156375061,212,8.4,5156375057,140,36.2,5156375059,141,68.8,5156375063,213,5.62,5156375055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379595,129,1,1,14,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.0,66.9,2024-08-18T12:16:49.365Z,2024-08-18T12:16:51Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5156375233,56,Back,5156375235,140,30.1,5156375239,212,14.2,5156375237,141,49.0,5156375241,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379605,130,1,1,14,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.4,47.0,2024-08-18T12:16:51.757Z,2024-08-18T12:16:53Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5156375309,213,0.13,5156375305,141,50.9,5156375303,140,44.0,5156375301,56,Back,5156375307,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379619,131,1,1,14,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.0,50.9,2024-08-18T12:16:52.869Z,2024-08-18T16:10:42Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5156375411,140,29.9,5156375417,213,2.51,5156375413,141,66.7,5156375409,56,Back,5156375415,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379665,132,1,1,14,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.9,66.7,2024-08-18T12:16:57.301Z,2024-08-18T12:16:59Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5156375601,141,87.5,5156375599,140,53.4,5156375605,213,0.52,5156375597,56,Left,5156375603,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379679,133,1,1,14,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.4,87.5,2024-08-18T12:16:59.077Z,2024-08-18T12:17:00Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5156375645,56,Left,5156375649,141,91.7,5156375653,213,0.20,5156375647,140,67.1,5156375651,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379697,134,1,1,14,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.0,93.0,2024-08-18T12:17:00.277Z,2024-08-18T12:17:02Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5156375767,141,86.0,5156375765,140,61.1,5156375771,213,3.72,5156375763,56,Left,5156375769,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379719,135,1,1,14,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.2,84.4,2024-08-18T12:17:02.261Z,2024-08-18T12:17:05Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5156375953,213,3.67,5156375949,141,78.4,5156375945,56,Center,5156375951,212,8.0,5156375947,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379741,136,1,1,14,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.3,78.2,2024-08-18T12:17:05.861Z,2024-08-18T12:17:09Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5156376131,140,64.6,5156376141,213,0.91,5156376127,56,Left,5156376139,212,15.9,5156376135,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379751,137,1,1,15,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.8,94.7,2024-08-18T12:17:09.285Z,2024-08-18T12:17:12Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5156376199,56,Left,5156376207,213,6.13,5156376201,140,72.3,5156376205,212,8.0,5156376203,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379757,138,1,1,15,3,9w3sjm5ml4sjr2v81oxzdrt8v,0,70.1,95.3,2024-08-18T12:17:11.893Z,2024-08-18T12:17:13Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5156376251,212,4.8,5156376249,141,93.6,5156376309,236,,5156376311,233,129,5156376247,140,74.5,5156376245,56,Left,5156376315,286,,5156376253,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379767,129,74,1,15,3,aljua8crr0vkwit0j3m59jw9j,1,21.9,1.7000000000000002,2024-08-18T12:17:11.894Z,2024-08-18T12:32:24Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5156376305,56,Back,5156376329,233,138,5156376307,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379779,130,5,1,15,4,aljua8crr0vkwit0j3m59jw9j,0,27.7,-1.2,2024-08-18T12:17:12.981Z,2024-08-18T12:32:14Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5156376343,56,Back,5156376345,347,,5156376547,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710379819,139,5,1,15,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.3,101.2,2024-08-18T12:17:12.981Z,2024-08-18T12:32:14Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5156376535,347,,5156376543,233,130,5156376531,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
