id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/15/value,qualifier/16/value
2743743677,80,61,1,14,0,anga7587r1zv4ey71ge9zxol3,0,77.8,37.7,2024-11-03T15:15:29.419Z,2024-11-03T20:33:02Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5338970993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743743667,164,50,1,14,2,5rz9enoyknpg8ji78za5b82p0,1,24.2,57.0,2024-11-03T15:15:31.015Z,2024-11-03T20:32:31Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5338970941,56,Back,5338971169,233,81,5338970943,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743743697,81,7,1,14,2,anga7587r1zv4ey71ge9zxol3,1,75.8,43.0,2024-11-03T15:15:31.016Z,2024-11-03T20:33:09Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5340753781,384,,5338971139,233,164,5338971085,56,Center,5338971087,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743743727,83,1,1,14,4,anga7587r1zv4ey71ge9zxol3,0,66.4,24.6,2024-11-03T15:15:33.035Z,2024-11-03T20:33:14Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5338971247,140,70.1,5338971285,233,165,5338971249,141,28.9,5338971253,213,0.65,5338971289,286,,5338971245,56,Center,5338971251,212,4.9,5338971283,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743743701,165,74,1,14,4,5rz9enoyknpg8ji78za5b82p0,1,23.9,67.1,2024-11-03T15:15:33.036Z,2024-11-03T20:33:15Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5338971101,56,Back,5338971311,233,83,5338971105,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743743825,166,1,1,14,8,5rz9enoyknpg8ji78za5b82p0,1,44.9,66.0,2024-11-03T15:15:37.528Z,2024-11-03T20:40:56Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5338971823,213,4.39,5338971815,56,Back,5338971817,140,41.9,5338971813,155,,5338971819,141,52.2,5338971821,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743743857,168,1,1,14,12,5rz9enoyknpg8ji78za5b82p0,0,44.7,56.4,2024-11-03T15:15:40.863Z,2024-11-03T15:15:42Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5338972027,155,,5338972029,56,Left,5338972035,212,41.0,5338972039,1,,5338972031,140,79.1,5338972033,141,84.8,5338972037,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743743999,85,1,1,14,17,anga7587r1zv4ey71ge9zxol3,1,5.0,11.3,2024-11-03T15:15:45.827Z,2024-11-03T15:15:49Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5338972817,212,39.9,5338972813,140,43.0,5338972811,56,Back,5338972819,213,6.24,5338972821,1,,5338972815,141,8.8,5338972809,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744011,86,1,1,14,19,anga7587r1zv4ey71ge9zxol3,1,43.0,8.8,2024-11-03T15:15:48.363Z,2024-11-03T20:41:07Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5338972907,140,33.8,5338972903,3,,5338972909,141,2.8,5338972905,56,Back,5338972913,213,3.54,5338972935,156,,5338972911,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744033,87,1,1,14,21,anga7587r1zv4ey71ge9zxol3,0,33.8,2.8,2024-11-03T15:15:50.043Z,2024-11-03T20:41:12Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5338973011,141,2.2,5338973071,233,169,5338973013,212,3.4,5338973067,236,,5338973081,286,,5338973009,140,37.0,5338973007,56,Back,5338973015,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744039,169,74,1,14,21,5rz9enoyknpg8ji78za5b82p0,1,60.7,96.3,2024-11-03T15:15:50.044Z,2024-11-03T20:41:13Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5338973107,233,87,5338973027,285,,5338973025,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744087,88,5,1,14,23,anga7587r1zv4ey71ge9zxol3,1,38.8,-1.8,2024-11-03T15:15:51.851Z,2024-11-03T20:41:15Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5338973317,56,Back,5338973333,233,170,5338973319,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744063,170,5,1,14,23,5rz9enoyknpg8ji78za5b82p0,0,61.2,101.8,2024-11-03T15:15:51.851Z,2024-11-03T22:24:32Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5338973187,56,Left,5338973395,233,88,5338973189,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744259,89,1,1,14,32,anga7587r1zv4ey71ge9zxol3,1,37.1,0.0,2024-11-03T15:16:00.772Z,2024-11-03T15:16:04Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5338974255,141,7.7,5338974257,212,17.0,5338974253,140,22.2,5338974251,56,Back,5338974249,107,,5338974259,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744303,90,1,1,14,35,anga7587r1zv4ey71ge9zxol3,1,22.2,7.7,2024-11-03T15:16:04.387Z,2024-11-03T15:16:06Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5338974539,213,1.82,5338974531,56,Back,5338974537,212,11.7,5338974535,141,24.4,5338974533,140,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744391,91,1,1,14,38,anga7587r1zv4ey71ge9zxol3,1,19.8,24.3,2024-11-03T15:16:06.867Z,2024-11-03T15:16:11Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5338975075,212,14.0,5338975079,213,4.73,5338975071,141,3.7,5338975069,140,20.0,5338975063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744399,92,1,1,14,41,anga7587r1zv4ey71ge9zxol3,0,20.0,2.8,2024-11-03T15:16:09.932Z,2024-11-03T20:41:25Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5338975121,140,22.7,5338975119,56,Back,5338975231,233,171,5338975127,213,0.10,5338975123,141,3.2,5338975117,155,,5338975237,286,,5338975125,212,2.8,5338975229,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744403,171,74,1,14,41,5rz9enoyknpg8ji78za5b82p0,1,80.9,99.9,2024-11-03T15:16:09.933Z,2024-11-03T20:41:26Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5338975145,56,Left,5338975253,233,92,5338975149,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744637,93,5,1,14,43,anga7587r1zv4ey71ge9zxol3,1,22.6,-1.4,2024-11-03T15:16:12.356Z,2024-11-03T15:22:22Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5338976549,347,,5338976597,233,172,5338976547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744415,172,5,1,14,43,5rz9enoyknpg8ji78za5b82p0,0,77.4,101.4,2024-11-03T15:16:12.356Z,2024-11-03T15:22:22Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5338975261,347,,5338976605,233,93,5338975259,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744669,94,1,1,14,54,anga7587r1zv4ey71ge9zxol3,0,29.4,0.0,2024-11-03T15:16:23.412Z,2024-11-03T15:16:25Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5338976709,213,0.13,5338976699,107,,5338976701,56,Right,5338976707,212,30.5,5338976703,140,58.2,5338976711,1,,5338976705,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744685,173,1,1,14,56,5rz9enoyknpg8ji78za5b82p0,0,42.7,92.6,2024-11-03T15:16:24.897Z,2024-11-03T15:16:26Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5338976801,213,6.22,5338976791,3,,5338976799,212,18.5,5338976793,56,Left,5338976797,141,90.8,5338976795,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744805,95,1,1,14,58,anga7587r1zv4ey71ge9zxol3,0,38.5,10.4,2024-11-03T15:16:27.604Z,2024-11-03T15:16:31Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5338977495,1,,5338977485,140,54.0,5338977491,213,1.00,5338977481,157,,5338977489,212,30.3,5338977483,56,Center,5338977487,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744797,174,8,1,15,1,5rz9enoyknpg8ji78za5b82p0,1,41.9,59.0,2024-11-03T15:16:29.960Z,2024-11-03T20:41:48Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5338977443,56,Back,5340784337,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744841,96,1,1,15,2,anga7587r1zv4ey71ge9zxol3,0,65.4,58.1,2024-11-03T15:16:30.945Z,2024-11-03T20:41:52Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5338977711,56,Center,5338985169,140,66.1,5338985173,141,60.9,5338985175,212,2.0,5338985177,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744857,175,61,1,15,3,5rz9enoyknpg8ji78za5b82p0,1,35.2,52.8,2024-11-03T15:16:32.553Z,2024-11-03T20:41:53Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5338977799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743744927,177,1,1,15,6,5rz9enoyknpg8ji78za5b82p0,1,24.1,53.6,2024-11-03T15:16:35.286Z,2024-11-03T15:16:37Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5338978149,140,10.6,5338978147,56,Back,5338978155,213,3.33,5338978151,141,49.6,5338978153,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745071,178,1,1,15,12,5rz9enoyknpg8ji78za5b82p0,1,10.2,44.2,2024-11-03T15:16:41.537Z,2024-11-03T15:16:43Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5338978915,140,13.6,5338978917,141,14.3,5338978913,56,Back,5338978919,212,20.6,5338978921,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745081,179,1,1,15,14,5rz9enoyknpg8ji78za5b82p0,0,12.8,10.6,2024-11-03T15:16:42.841Z,2024-11-03T20:42:06Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5338978965,140,14.7,5338978967,141,10.6,5338979097,286,,5338978963,56,Back,5338979093,233,97,5338979091,236,,5338978969,212,2.0,5338978971,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745093,97,74,1,15,14,anga7587r1zv4ey71ge9zxol3,1,85.8,94.7,2024-11-03T15:16:42.842Z,2024-11-03T20:42:09Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5338979111,233,179,5338979045,285,,5338979043,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745113,98,5,1,15,16,anga7587r1zv4ey71ge9zxol3,0,86.6,101.2,2024-11-03T15:16:45.618Z,2024-11-03T15:22:22Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5338979171,56,Left,5338979173,347,,5338979527,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745161,180,5,1,15,16,5rz9enoyknpg8ji78za5b82p0,1,13.4,-1.2,2024-11-03T15:16:45.618Z,2024-11-03T15:16:51Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5338979463,56,Back,5338979465,347,,5338979477,233,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745467,181,1,1,15,34,5rz9enoyknpg8ji78za5b82p0,0,16.7,0.0,2024-11-03T15:17:03.074Z,2024-11-03T15:17:05Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5338981111,107,,5338981119,212,38.8,5338981121,213,0.20,5338981117,141,10.0,5338981115,140,52.9,5338981113,56,Right,5338981123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745485,99,1,1,15,36,anga7587r1zv4ey71ge9zxol3,0,43.7,82.4,2024-11-03T15:17:05.413Z,2024-11-03T15:17:06Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5338981191,140,64.3,5338981189,56,Center,5338981197,213,5.89,5338981187,3,,5338981193,141,69.3,5338981195,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745547,182,1,1,15,37,5rz9enoyknpg8ji78za5b82p0,1,36.7,24.4,2024-11-03T15:17:06.498Z,2024-11-03T15:18:46Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5338981571,3,,5338981581,213,1.93,5338981579,212,8.3,5338981575,140,33.9,5338981577,141,35.8,5338981573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745599,183,61,1,15,39,5rz9enoyknpg8ji78za5b82p0,1,30.0,39.2,2024-11-03T15:17:08.506Z,2024-11-03T20:42:35Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5338981871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745593,100,43,1,15,40,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-03T15:17:09.505Z,2024-11-03T15:18:54Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5338981839,141,58.1,5338982379,236,0,5338981841,212,2.4,5338981835,56,Center,5338982381,233,183,5338982385,286,0,5338981837,140,67.9,5338993743,144,1,5338981843,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745653,102,1,1,15,43,anga7587r1zv4ey71ge9zxol3,1,63.7,56.0,2024-11-03T15:17:12.165Z,2024-11-03T15:17:13Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5338982185,213,5.09,5338982173,140,71.3,5338982177,141,26.4,5338982169,56,Center,5338982181,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745673,103,1,1,15,44,anga7587r1zv4ey71ge9zxol3,0,71.3,26.4,2024-11-03T15:17:12.765Z,2024-11-03T20:42:44Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5338982283,140,93.6,5338982297,213,0.11,5338982293,212,23.6,5338982279,56,Center,5338982289,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745707,184,52,1,15,46,5rz9enoyknpg8ji78za5b82p0,1,5.1,70.4,2024-11-03T15:17:15.178Z,2024-11-03T20:42:46Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5340787449,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745875,185,1,1,15,48,5rz9enoyknpg8ji78za5b82p0,1,6.6,73.1,2024-11-03T15:17:16.883Z,2024-11-03T15:17:25Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5338983405,123,,5338983413,212,18.9,5338983411,141,91.4,5338983407,56,Back,5338983415,213,0.72,5338983409,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743745961,186,1,1,15,56,5rz9enoyknpg8ji78za5b82p0,1,50.9,90.9,2024-11-03T15:17:25.059Z,2024-11-03T15:17:28Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5338983869,140,47.0,5338983871,141,75.0,5338983873,212,11.6,5338983867,56,Back,5338983875,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746025,187,1,1,15,59,5rz9enoyknpg8ji78za5b82p0,1,46.4,72.6,2024-11-03T15:17:28.018Z,2024-11-03T15:17:31Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5338984221,212,15.6,5338984219,141,51.6,5338984217,140,40.4,5338984215,56,Back,5338984223,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746097,188,1,1,16,2,5rz9enoyknpg8ji78za5b82p0,1,40.5,47.0,2024-11-03T15:17:30.978Z,2024-11-03T15:17:35Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5338984685,56,Back,5338984693,213,5.11,5338984687,140,45.7,5338984691,212,14.2,5338984689,141,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746145,189,1,1,16,6,5rz9enoyknpg8ji78za5b82p0,1,53.7,26.6,2024-11-03T15:17:35.331Z,2024-11-03T15:17:38Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5338984961,212,17.1,5338984955,140,43.3,5338984963,213,2.26,5338984959,141,46.0,5338984951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746221,190,1,1,16,9,5rz9enoyknpg8ji78za5b82p0,1,43.5,50.6,2024-11-03T15:17:37.906Z,2024-11-03T15:17:40Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5338985391,140,46.8,5338985397,213,1.34,5338985395,212,15.4,5338985387,56,Back,5338985393,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746273,191,1,1,16,11,5rz9enoyknpg8ji78za5b82p0,1,49.0,77.3,2024-11-03T15:17:40.547Z,2024-11-03T15:17:43Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5338985681,213,0.71,5338985675,140,58.8,5338985679,212,13.6,5338985673,56,Left,5338985677,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746305,192,1,1,16,14,5rz9enoyknpg8ji78za5b82p0,1,57.4,91.4,2024-11-03T15:17:43.635Z,2024-11-03T15:17:44Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5338985837,56,Center,5338985845,213,4.28,5338985839,140,53.5,5338985843,212,9.9,5338985841,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746353,193,1,1,16,15,5rz9enoyknpg8ji78za5b82p0,1,53.6,81.0,2024-11-03T15:17:44.610Z,2024-11-03T15:17:47Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5338986179,56,Left,5338986181,140,58.0,5338986183,141,95.4,5338986187,213,1.13,5338986185,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746403,194,1,1,16,18,5rz9enoyknpg8ji78za5b82p0,1,57.6,93.2,2024-11-03T15:17:47.059Z,2024-11-03T15:17:49Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5338986419,141,80.9,5338986421,212,10.3,5338986417,140,51.8,5338986415,56,Left,5338986423,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746445,195,1,1,16,20,5rz9enoyknpg8ji78za5b82p0,1,52.1,81.0,2024-11-03T15:17:48.763Z,2024-11-03T20:47:12Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5338986673,213,0.66,5338986665,56,Left,5338986667,140,66.1,5338986669,141,97.7,5338986671,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746507,196,1,1,16,22,5rz9enoyknpg8ji78za5b82p0,0,58.8,97.8,2024-11-03T15:17:51.323Z,2024-11-03T20:47:15Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5338987015,56,Back,5338987017,140,49.3,5338987023,213,2.96,5338987019,141,100.0,5338987021,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746681,104,5,1,16,25,anga7587r1zv4ey71ge9zxol3,1,52.0,-1.0,2024-11-03T15:17:54.219Z,2024-11-03T20:47:23Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5338987979,56,Right,5338988001,233,197,5338987981,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746519,197,5,1,16,25,5rz9enoyknpg8ji78za5b82p0,0,48.0,101.0,2024-11-03T15:17:54.219Z,2024-11-03T22:24:33Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5338988039,233,104,5338987101,56,Back,5338987105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746709,105,1,1,16,34,anga7587r1zv4ey71ge9zxol3,1,42.2,0.0,2024-11-03T15:18:03.278Z,2024-11-03T20:47:32Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5338988113,212,20.9,5338988105,107,,5338988111,141,7.4,5338988115,213,2.83,5338988107,56,Back,5338988109,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746771,106,1,1,16,36,anga7587r1zv4ey71ge9zxol3,1,23.1,8.8,2024-11-03T15:18:05.462Z,2024-11-03T15:18:08Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5338988439,140,5.7,5338988445,213,2.44,5338988437,56,Back,5338988441,141,31.6,5338988443,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746793,107,1,1,16,39,anga7587r1zv4ey71ge9zxol3,0,5.7,31.3,2024-11-03T15:18:08.726Z,2024-11-03T15:18:10Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5338988627,212,56.3,5338988623,140,59.3,5338988629,213,0.00,5338988621,56,Center,5338988619,157,,5338988631,1,,5338988625,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746833,198,1,1,16,42,5rz9enoyknpg8ji78za5b82p0,0,36.6,60.0,2024-11-03T15:18:10.979Z,2024-11-03T15:20:57Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5338988849,141,55.2,5338988853,212,16.1,5338988857,213,6.08,5338988847,140,51.6,5338988845,56,Center,5338988843,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746841,199,43,1,16,44,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-11-03T15:18:12.979Z,2024-11-03T15:20:55Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5339007665,144,61,5338988887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746849,108,1,1,16,44,anga7587r1zv4ey71ge9zxol3,1,46.2,43.4,2024-11-03T15:18:13.494Z,2024-11-03T15:21:22Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5339010733,141,65.4,5339010737,213,1.58,5339010731,140,46.0,5339010735,212,15.0,5339010729,3,,5338988927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746913,110,1,1,16,47,anga7587r1zv4ey71ge9zxol3,1,46.0,70.5,2024-11-03T15:18:16.615Z,2024-11-03T15:18:17Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5338989315,212,14.0,5338989309,56,Back,5338989317,213,1.90,5338989313,141,90.0,5338989311,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746933,111,1,1,16,48,anga7587r1zv4ey71ge9zxol3,1,41.1,89.9,2024-11-03T15:18:17.222Z,2024-11-03T15:18:18Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5338989405,141,73.6,5338989401,56,Back,5338989409,213,4.99,5338989403,140,44.1,5338989407,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746943,112,1,1,16,49,anga7587r1zv4ey71ge9zxol3,1,44.1,72.1,2024-11-03T15:18:17.943Z,2024-11-03T15:18:18Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5338989491,212,14.9,5338989489,141,69.4,5338989493,213,3.26,5338989487,140,30.0,5338989485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743746981,113,1,1,16,50,anga7587r1zv4ey71ge9zxol3,1,30.0,69.4,2024-11-03T15:18:18.807Z,2024-11-03T15:18:20Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5338989685,140,27.0,5338989683,56,Back,5338989687,141,51.3,5338989691,213,4.46,5338989689,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743747009,114,1,1,16,51,anga7587r1zv4ey71ge9zxol3,1,26.8,51.6,2024-11-03T15:18:20.327Z,2024-11-03T15:18:21Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5338989821,140,25.4,5338989819,56,Back,5338989825,212,13.2,5338989827,213,1.68,5338989823,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743747039,115,1,1,16,52,anga7587r1zv4ey71ge9zxol3,1,24.5,73.9,2024-11-03T15:18:21.287Z,2024-11-03T15:18:23Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5338990005,140,28.3,5338990011,213,1.26,5338990003,56,Back,5338990007,141,92.4,5338990009,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743747079,116,1,1,16,54,anga7587r1zv4ey71ge9zxol3,1,27.4,91.2,2024-11-03T15:18:23.239Z,2024-11-03T15:18:25Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5338990245,141,72.1,5338990247,212,13.7,5338990243,140,31.5,5338990241,56,Back,5338990249,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
