id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2780765311,141,1,1,12,28,ahnt9ejgwj58ul8auzdvi3czf,0,66.5,9.4,2025-02-24T18:14:45.647Z,2025-02-24T20:59:27Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5540177619,213,0.89,5540177613,140,81.8,5540177607,2,,5540507223,224,,5540177611,56,Center,5540177609,155,,5540177615,141,38.8,5540507225,20,,5540177617,212,,,,,,,,,,,,,,25.6,,,,,,,,,,,,,,,,,,,
2780765321,123,12,1,12,30,cftj6g399tknheudaxsdpfdgb,1,19.7,64.2,2025-02-24T18:14:47.618Z,2025-02-24T18:14:48Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540177665,140,31.1,5540177667,141,68.1,5540177663,56,Back,5540177673,15,,5540177669,212,12.3,5540177671,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765331,124,61,1,12,33,cftj6g399tknheudaxsdpfdgb,0,32.3,69.3,2025-02-24T18:14:50.106Z,2025-02-24T18:14:53Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5540177733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765353,142,1,1,12,35,ahnt9ejgwj58ul8auzdvi3czf,1,64.2,36.9,2025-02-24T18:14:52.078Z,2025-02-24T18:14:54Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5540177889,140,68.7,5540177885,56,Center,5540177891,141,27.7,5540177893,212,7.8,5540177895,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765357,143,1,1,12,37,ahnt9ejgwj58ul8auzdvi3czf,0,68.8,17.2,2025-02-24T18:14:54.178Z,2025-02-24T18:16:05Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5540180143,286,,5540180135,213,6.01,5540177901,56,Right,5540180137,236,,5540180133,212,1.5,5540180139,233,125,5540180131,141,16.6,5540180129,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765363,125,74,1,12,37,cftj6g399tknheudaxsdpfdgb,1,31.2,79.6,2025-02-24T18:14:54.179Z,2025-02-24T18:16:05Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5540177923,56,Back,5540177927,285,,5540180149,233,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765377,144,1,1,12,38,ahnt9ejgwj58ul8auzdvi3czf,1,69.2,6.7,2025-02-24T18:14:55.438Z,2025-02-24T18:14:57Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5540178003,141,15.8,5540177999,56,Right,5540178001,140,60.4,5540178005,212,11.1,5540178007,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765405,145,1,1,12,42,ahnt9ejgwj58ul8auzdvi3czf,1,58.8,25.9,2025-02-24T18:14:59.039Z,2025-02-24T18:15:05Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540178233,140,65.1,5540178239,213,0.83,5540178231,56,Center,5540178235,141,36.6,5540178237,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766073,146,83,1,12,43,cftj6g399tknheudaxsdpfdgb,0,28.8,78.7,2025-02-24T18:15:00.765Z,2025-02-24T21:00:05Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5540182303,399,n2annzbap7hll02zo2v0ccgk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765411,126,83,1,12,44,cftj6g399tknheudaxsdpfdgb,0,31.9,72.4,2025-02-24T18:15:01.763Z,2025-02-24T21:00:09Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5540182643,399,n2annzbap7hll02zo2v0ccgk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765407,146,61,1,12,45,ahnt9ejgwj58ul8auzdvi3czf,1,70.9,25.9,2025-02-24T18:15:02.390Z,2025-02-24T21:00:14Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5540178249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766601,193,50,1,12,46,ahnt9ejgwj58ul8auzdvi3czf,1,73.1,31.3,2025-02-24T18:15:03.664Z,2025-02-24T18:23:51Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5540185421,286,,5540187231,233,162,5540185419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766887,162,7,1,12,46,cftj6g399tknheudaxsdpfdgb,0,26.9,68.7,2025-02-24T18:15:03.665Z,2025-02-24T21:00:32Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5540508753,385,,5540187223,233,193,5540187093,285,,5540187091,56,Back,5540508853,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780824061,885,61,1,12,47,ahnt9ejgwj58ul8auzdvi3czf,1,67.7,26.8,2025-02-24T18:15:03.944Z,2025-02-24T21:01:11Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5540509951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766777,198,43,1,12,47,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-24T18:15:04.831Z,2025-02-24T21:00:47Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5540509387,144,61,5540186515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780767019,165,61,1,12,48,cftj6g399tknheudaxsdpfdgb,1,37.5,68.2,2025-02-24T18:15:05.066Z,2025-02-24T18:19:32Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5540187843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765431,128,1,1,12,49,cftj6g399tknheudaxsdpfdgb,1,27.5,78.7,2025-02-24T18:15:06.666Z,2025-02-24T21:01:34Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5540178331,213,5.68,5540178325,140,39.4,5540178329,212,15.2,5540178323,56,Back,5540178327,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780824181,886,83,1,12,51,ahnt9ejgwj58ul8auzdvi3czf,1,65.5,30.0,2025-02-24T18:15:08.708Z,2025-02-24T21:01:29Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540510653,399,5m27f84vvraap8bmfujt1qiok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765473,130,1,1,12,52,cftj6g399tknheudaxsdpfdgb,1,39.9,63.3,2025-02-24T18:15:09.730Z,2025-02-24T18:15:15Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5540178589,140,34.4,5540178591,141,43.0,5540178587,56,Back,5540178593,212,15.0,5540178595,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765497,131,1,1,12,58,cftj6g399tknheudaxsdpfdgb,1,67.4,35.2,2025-02-24T18:15:15.490Z,2025-02-24T18:15:18Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5540178695,141,14.1,5540178699,213,5.23,5540178693,140,75.2,5540178691,56,Right,5540178697,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765513,132,1,1,13,1,cftj6g399tknheudaxsdpfdgb,1,79.9,16.1,2025-02-24T18:15:18.787Z,2025-02-24T18:15:21Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5540178779,140,69.2,5540178785,213,2.83,5540178781,141,21.5,5540178783,212,11.8,5540178777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765517,133,1,1,13,4,cftj6g399tknheudaxsdpfdgb,1,69.1,21.5,2025-02-24T18:15:21.458Z,2025-02-24T18:15:23Z,195o7hchielt14ic49r3k06sq,Serginho,,,5540178805,141,29.1,5540178809,213,2.52,5540178803,140,62.3,5540178801,56,Center,5540178807,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765547,134,1,1,13,6,cftj6g399tknheudaxsdpfdgb,1,62.3,29.5,2025-02-24T18:15:23.202Z,2025-02-24T18:15:29Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540178947,212,13.4,5540178941,56,Right,5540178943,140,66.7,5540178949,213,5.06,5540178945,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765559,135,1,1,13,12,cftj6g399tknheudaxsdpfdgb,0,72.5,31.0,2025-02-24T18:15:29.363Z,2025-02-24T18:15:30Z,195o7hchielt14ic49r3k06sq,Serginho,,,5540178981,56,Center,5540178987,212,6.6,5540178985,141,32.8,5540178983,140,78.7,5540178989,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765557,147,8,1,13,13,ahnt9ejgwj58ul8auzdvi3czf,1,18.9,68.1,2025-02-24T18:15:30.463Z,2025-02-24T21:01:53Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540178979,56,Back,5540511211,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765575,136,1,1,13,15,cftj6g399tknheudaxsdpfdgb,1,74.0,9.4,2025-02-24T18:15:32.194Z,2025-02-24T18:15:34Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5540179053,213,2.34,5540179047,140,61.7,5540179045,56,Center,5540179051,212,18.5,5540179049,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765587,137,1,1,13,17,cftj6g399tknheudaxsdpfdgb,1,61.2,30.9,2025-02-24T18:15:34.003Z,2025-02-24T18:15:36Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540179111,141,55.4,5540179107,56,Back,5540179115,213,2.28,5540179113,212,21.9,5540179109,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765603,138,1,1,13,19,cftj6g399tknheudaxsdpfdgb,1,46.3,55.8,2025-02-24T18:15:35.971Z,2025-02-24T18:15:39Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540179251,212,22.5,5540179249,141,77.9,5540179245,56,Center,5540179247,140,62.2,5540179253,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765617,139,1,1,13,22,cftj6g399tknheudaxsdpfdgb,1,62.5,83.6,2025-02-24T18:15:39.699Z,2025-02-24T18:15:43Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5540179339,141,87.1,5540179341,212,11.5,5540179337,140,73.2,5540179343,213,0.21,5540179335,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765619,140,1,1,13,25,cftj6g399tknheudaxsdpfdgb,0,70.6,79.7,2025-02-24T18:15:42.091Z,2025-02-24T21:02:19Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5540179411,233,148,5540179407,236,,5540179359,140,69.2,5540179367,212,4.0,5540179415,286,,5540179363,141,74.2,5540179371,213,4.34,5540179355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765627,148,74,1,13,25,ahnt9ejgwj58ul8auzdvi3czf,1,28.3,27.0,2025-02-24T18:15:42.092Z,2025-02-24T21:02:19Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5540179393,285,,5540179419,233,140,5540179391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765625,141,61,1,13,26,cftj6g399tknheudaxsdpfdgb,1,70.0,76.3,2025-02-24T18:15:43.084Z,2025-02-24T21:02:20Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5540179389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780824417,887,61,1,13,27,ahnt9ejgwj58ul8auzdvi3czf,1,35.1,19.9,2025-02-24T18:15:44.511Z,2025-02-24T21:02:21Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5540511969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765645,150,1,1,13,29,ahnt9ejgwj58ul8auzdvi3czf,1,23.0,35.8,2025-02-24T18:15:45.935Z,2025-02-24T18:15:46Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5540179483,141,51.9,5540179481,140,36.1,5540179485,212,17.6,5540179487,213,0.67,5540179479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765673,151,1,1,13,29,ahnt9ejgwj58ul8auzdvi3czf,1,40.0,52.2,2025-02-24T18:15:46.639Z,2025-02-24T18:15:50Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540179635,140,53.3,5540179637,141,17.9,5540179641,213,5.25,5540179639,212,27.2,5540179633,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765675,152,4,1,13,33,ahnt9ejgwj58ul8auzdvi3czf,1,55.6,19.5,2025-02-24T18:15:50.656Z,2025-02-24T18:23:47Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5540179653,152,,5540179651,56,Right,5540179655,265,,5540179649,13,,5540179745,233,142,5540179657,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765685,142,4,1,13,33,cftj6g399tknheudaxsdpfdgb,0,44.4,80.5,2025-02-24T18:15:50.657Z,2025-02-24T18:23:47Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5540179719,13,,5540179723,152,,5540179721,56,Back,5540179725,265,,5540179727,285,,5540179757,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765783,153,1,1,13,50,ahnt9ejgwj58ul8auzdvi3czf,1,55.6,11.6,2025-02-24T18:16:07.889Z,2025-02-24T18:16:18Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5540180301,5,,5540180309,141,50.0,5540180303,152,,5540180705,189,,5540180311,212,26.8,5540180307,140,61.4,5540180305,56,Center,5540180313,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765793,154,1,1,13,52,ahnt9ejgwj58ul8auzdvi3czf,1,61.6,51.6,2025-02-24T18:16:09.072Z,2025-02-24T18:16:10Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540180379,189,,5540180369,140,67.4,5540180373,212,25.6,5540180371,141,88.1,5540180375,213,1.33,5540180367,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765827,155,1,1,13,54,ahnt9ejgwj58ul8auzdvi3czf,1,69.4,89.1,2025-02-24T18:16:11.856Z,2025-02-24T18:16:15Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5540180597,140,70.3,5540180601,212,3.3,5540180603,213,1.28,5540180599,141,93.8,5540180595,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765835,156,1,1,13,58,ahnt9ejgwj58ul8auzdvi3czf,1,70.2,93.6,2025-02-24T18:16:15.280Z,2025-02-24T18:16:16Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5540180641,213,3.52,5540180635,141,88.3,5540180627,56,Left,5540180631,140,61.5,5540180639,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765847,157,1,1,13,59,ahnt9ejgwj58ul8auzdvi3czf,1,61.4,88.4,2025-02-24T18:16:16.304Z,2025-02-24T18:16:17Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540180687,212,7.4,5540180681,56,Left,5540180689,213,0.65,5540180683,140,67.0,5540180685,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765873,158,1,1,14,1,ahnt9ejgwj58ul8auzdvi3czf,1,70.3,94.5,2025-02-24T18:16:18.705Z,2025-02-24T18:16:21Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5540180853,140,58.3,5540180859,213,3.49,5540180851,56,Left,5540180855,141,87.7,5540180857,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765883,159,1,1,14,4,ahnt9ejgwj58ul8auzdvi3czf,1,58.4,88.4,2025-02-24T18:16:21.536Z,2025-02-24T18:16:24Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540180921,140,67.4,5540180919,56,Left,5540180923,141,95.6,5540180927,213,0.48,5540180925,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765917,160,1,1,14,7,ahnt9ejgwj58ul8auzdvi3czf,1,64.2,95.7,2025-02-24T18:16:24.208Z,2025-02-24T21:03:31Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5540181159,213,3.50,5540181153,140,44.9,5540181151,56,Back,5540181155,141,84.4,5540181157,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780824809,888,61,1,14,8,ahnt9ejgwj58ul8auzdvi3czf,1,41.4,87.9,2025-02-24T18:16:25.714Z,2025-02-24T21:03:36Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540514125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765925,161,1,1,14,16,ahnt9ejgwj58ul8auzdvi3czf,1,26.2,73.6,2025-02-24T18:16:32.994Z,2025-02-24T18:16:35Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5540181239,212,11.7,5540181233,56,Back,5540181237,141,89.1,5540181241,213,1.12,5540181235,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765935,162,1,1,14,18,ahnt9ejgwj58ul8auzdvi3czf,1,32.7,85.4,2025-02-24T18:16:35.617Z,2025-02-24T18:16:37Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540181315,213,4.88,5540181313,212,7.4,5540181309,140,33.9,5540181311,141,74.7,5540181307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765939,163,1,1,14,20,ahnt9ejgwj58ul8auzdvi3czf,1,33.2,73.5,2025-02-24T18:16:37.794Z,2025-02-24T18:16:38Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540181335,56,Back,5540181343,213,5.20,5540181341,212,7.2,5540181337,140,36.4,5540181339,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765951,164,1,1,14,21,ahnt9ejgwj58ul8auzdvi3czf,1,36.4,64.3,2025-02-24T18:16:38.801Z,2025-02-24T18:16:40Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5540181417,140,32.9,5540181415,56,Back,5540181421,212,5.7,5540181423,213,2.26,5540181419,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780765987,165,1,1,14,23,ahnt9ejgwj58ul8auzdvi3czf,1,32.8,70.8,2025-02-24T18:16:39.953Z,2025-02-24T18:16:45Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540181669,213,4.91,5540181663,140,38.4,5540181661,56,Back,5540181665,141,27.3,5540181667,212,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766009,166,1,1,14,28,ahnt9ejgwj58ul8auzdvi3czf,1,57.5,23.9,2025-02-24T18:16:45.089Z,2025-02-24T18:16:48Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5540181813,141,9.8,5540181811,140,76.7,5540181815,212,22.3,5540181809,56,Right,5540181817,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766035,167,1,1,14,31,ahnt9ejgwj58ul8auzdvi3czf,1,77.2,18.6,2025-02-24T18:16:47.921Z,2025-02-24T18:17:00Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,1.0,5540181925,141,36.4,5540182245,210,15,5540181927,212,12.1,5540181923,140,78.2,5540181929,213,1.48,5540181921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766039,168,15,1,14,34,ahnt9ejgwj58ul8auzdvi3czf,1,87.9,33.4,2025-02-24T18:16:51.298Z,2025-02-24T21:04:24Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540182267,231,46.4,5540182101,20,,5540181949,22,,5540182275,233,143,5540182105,82,,5540182257,102,54.5,5540182249,76,,5540182259,103,16.7,5540182253,55,5540182265,230,99.7,5540182251,29,,5540181953,56,5540182261,146,5540182263,147,36.5,167,89.5,5540181951,63,,,,,,,,,,Center,,,,,,
2780766051,143,10,1,14,34,cftj6g399tknheudaxsdpfdgb,1,9.6,62.6,2025-02-24T18:16:51.398Z,2025-02-24T18:17:01Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540182279,233,168,5540182009,94,,5540182013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766065,145,5,1,14,37,cftj6g399tknheudaxsdpfdgb,0,3.2,101.0,2025-02-24T18:16:54.547Z,2025-02-24T18:23:45Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540182109,347,,5540182107,56,Back,5540182135,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766063,169,5,1,14,37,ahnt9ejgwj58ul8auzdvi3czf,1,96.8,-1.0,2025-02-24T18:16:54.547Z,2025-02-24T18:23:45Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540182099,347,,5540182123,233,145,5540182097,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766091,170,1,1,14,44,ahnt9ejgwj58ul8auzdvi3czf,1,91.2,0.0,2025-02-24T18:17:01.889Z,2025-02-24T18:17:03Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5540182335,141,9.7,5540182337,212,30.8,5540182341,1,,5540182339,213,2.89,5540182333,140,62.8,5540182329,107,,5540182331,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766097,171,1,1,14,46,ahnt9ejgwj58ul8auzdvi3czf,1,57.2,15.5,2025-02-24T18:17:03.793Z,2025-02-24T18:17:05Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5540182383,212,11.4,5540182377,56,Center,5540182381,141,25.0,5540182385,213,0.60,5540182379,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766103,172,1,1,14,48,ahnt9ejgwj58ul8auzdvi3czf,1,66.7,25.3,2025-02-24T18:17:05.298Z,2025-02-24T18:17:07Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540182427,213,3.69,5540182425,212,13.9,5540182421,140,55.4,5540182423,141,14.7,5540182419,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766115,173,1,1,14,50,ahnt9ejgwj58ul8auzdvi3czf,1,56.7,14.7,2025-02-24T18:17:07.538Z,2025-02-24T18:17:09Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5540182511,56,Right,5540182513,140,65.7,5540182519,213,5.65,5540182517,212,11.7,5540182515,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766125,174,1,1,14,52,ahnt9ejgwj58ul8auzdvi3czf,1,66.8,4.6,2025-02-24T18:17:09.042Z,2025-02-24T18:17:10Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5540182581,141,15.0,5540182583,212,9.2,5540182577,56,Right,5540182579,140,72.4,5540182585,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766135,175,1,1,14,53,ahnt9ejgwj58ul8auzdvi3czf,1,72.4,15.0,2025-02-24T18:17:10.546Z,2025-02-24T18:17:12Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540182635,141,4.1,5540182637,212,10.4,5540182639,213,5.49,5540182633,140,79.3,5540182631,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766151,176,1,1,14,55,ahnt9ejgwj58ul8auzdvi3czf,0,79.5,4.0,2025-02-24T18:17:12.002Z,2025-02-24T18:17:14Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5540182729,140,91.8,5540182731,141,10.1,5540182733,212,13.6,5540182727,56,Right,5540182735,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780766157,147,12,1,14,57,cftj6g399tknheudaxsdpfdgb,1,6.7,86.0,2025-02-24T18:17:14.333Z,2025-02-24T18:40:37Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540182765,56,Back,5540182773,213,1.53,5540182769,141,100.0,5540182791,167,,5540182771,212,10.8,5540182767,140,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
