id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2801946539,220,5,1,30,1,36g6ifzjliec1jqnbtf7yesme,1,47.4,-1.8,2025-04-16T17:30:43.977Z,2025-04-16T17:55:10Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5656530425,233,340,5656530423,347,,5656530421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946535,340,5,1,30,1,ahnt9ejgwj58ul8auzdvi3czf,0,52.6,101.8,2025-04-16T17:30:43.977Z,2025-04-16T17:55:10Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5656530431,233,220,5656530397,347,,5656530395,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946545,221,1,1,30,7,36g6ifzjliec1jqnbtf7yesme,1,43.8,0.0,2025-04-16T17:30:50.645Z,2025-04-16T21:12:28Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5656530475,107,,5656530477,56,Back,5656774613,189,,5656530485,213,2.73,5656530481,141,8.2,5656530483,212,17.5,5656530479,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946555,222,1,1,30,10,36g6ifzjliec1jqnbtf7yesme,1,31.4,10.4,2025-04-16T17:30:53.253Z,2025-04-16T17:30:56Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656530523,212,28.0,5656530517,56,Back,5656530521,141,51.2,5656530525,213,1.45,5656530519,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946557,223,1,1,30,13,36g6ifzjliec1jqnbtf7yesme,1,42.2,61.5,2025-04-16T17:30:56.629Z,2025-04-16T17:31:00Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5656530539,56,Back,5656530545,212,22.1,5656530541,140,48.3,5656530543,141,92.6,5656530547,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946565,224,1,1,30,17,36g6ifzjliec1jqnbtf7yesme,1,48.5,92.6,2025-04-16T17:31:00.485Z,2025-04-16T17:31:02Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5656530587,141,72.9,5656530583,56,Back,5656530585,140,40.6,5656530591,213,4.16,5656530589,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946579,225,1,1,30,19,36g6ifzjliec1jqnbtf7yesme,1,41.0,69.3,2025-04-16T17:31:02.693Z,2025-04-16T17:31:08Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5656530683,140,42.6,5656530681,56,Back,5656530689,213,4.78,5656530687,212,23.9,5656530685,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946595,226,1,1,30,25,36g6ifzjliec1jqnbtf7yesme,1,52.8,25.5,2025-04-16T17:31:08.645Z,2025-04-16T17:31:13Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656530773,56,Right,5656530777,141,13.2,5656530779,212,13.8,5656530781,213,5.63,5656530775,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946599,227,1,1,30,30,36g6ifzjliec1jqnbtf7yesme,1,47.8,8.8,2025-04-16T17:31:13.606Z,2025-04-16T17:31:18Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5656530821,140,42.9,5656530827,213,2.30,5656530823,141,17.3,5656530825,212,7.7,5656530819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946607,228,1,1,30,35,36g6ifzjliec1jqnbtf7yesme,1,44.6,16.7,2025-04-16T17:31:18.565Z,2025-04-16T17:31:20Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656530865,213,5.62,5656530857,56,Right,5656530859,140,54.6,5656530861,141,4.7,5656530863,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946613,229,1,1,30,37,36g6ifzjliec1jqnbtf7yesme,1,54.0,4.7,2025-04-16T17:31:20.469Z,2025-04-16T17:31:22Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5656530881,141,19.4,5656530879,140,36.8,5656530883,212,20.6,5656530877,56,Back,5656530885,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946615,230,1,1,30,39,36g6ifzjliec1jqnbtf7yesme,1,36.8,19.2,2025-04-16T17:31:22.773Z,2025-04-16T17:31:25Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656530899,213,1.72,5656530891,56,Back,5656530893,140,33.7,5656530895,141,50.9,5656530897,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946619,231,1,1,30,42,36g6ifzjliec1jqnbtf7yesme,1,36.4,52.8,2025-04-16T17:31:25.605Z,2025-04-16T17:31:27Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5656530911,141,44.8,5656530907,56,Back,5656530919,213,5.68,5656530909,140,44.0,5656530915,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946621,232,1,1,30,44,36g6ifzjliec1jqnbtf7yesme,1,44.0,46.1,2025-04-16T17:31:27.382Z,2025-04-16T17:31:30Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5656530937,212,16.2,5656530935,141,69.4,5656530931,56,Back,5656530933,140,47.2,5656530939,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946623,233,1,1,30,47,36g6ifzjliec1jqnbtf7yesme,1,55.0,76.6,2025-04-16T17:31:29.925Z,2025-04-16T17:31:31Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5656530949,212,14.0,5656530943,56,Left,5656530951,213,1.02,5656530945,140,62.0,5656530947,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946627,234,1,1,30,48,36g6ifzjliec1jqnbtf7yesme,0,61.7,93.3,2025-04-16T17:31:31.381Z,2025-04-16T17:31:32Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5656530977,141,82.3,5656530975,140,75.8,5656530973,56,Left,5656530971,155,,5656530981,213,5.82,5656530979,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946635,341,1,1,30,51,ahnt9ejgwj58ul8auzdvi3czf,1,25.9,13.4,2025-04-16T17:31:33.918Z,2025-04-16T21:13:24Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5656531029,213,5.53,5656531023,140,31.1,5656775161,1,,5656531021,56,Back,5656531025,141,5.9,5656531027,212,7.5,5656775159,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946641,342,1,1,30,51,ahnt9ejgwj58ul8auzdvi3czf,1,31.1,5.9,2025-04-16T17:31:34.778Z,2025-04-16T17:31:38Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5656531065,213,6.17,5656531059,140,45.8,5656531057,56,Back,5656531055,3,,5656531063,212,15.5,5656531061,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946649,343,1,1,30,53,ahnt9ejgwj58ul8auzdvi3czf,0,45.8,3.4,2025-04-16T17:31:36.074Z,2025-04-16T21:13:49Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5656531105,213,0.59,5656531097,56,Center,5656531099,140,74.5,5656531101,141,32.8,5656531107,1,,5656531095,157,,5656531103,212,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946653,235,59,1,30,54,36g6ifzjliec1jqnbtf7yesme,1,28.5,62.9,2025-04-16T17:31:37.638Z,2025-04-16T17:31:39Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5656531119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946663,236,1,1,30,56,36g6ifzjliec1jqnbtf7yesme,1,24.7,65.4,2025-04-16T17:31:39.253Z,2025-04-16T17:31:43Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5656531147,56,Back,5656531155,213,5.93,5656531151,141,52.1,5656531145,157,,5656531149,140,47.9,5656531153,212,26.0,5656531157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946667,237,61,1,30,58,36g6ifzjliec1jqnbtf7yesme,0,48.0,52.1,2025-04-16T17:31:41.381Z,2025-04-16T17:33:41Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5656531173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946675,344,1,1,30,59,ahnt9ejgwj58ul8auzdvi3czf,1,52.1,44.9,2025-04-16T17:31:42.497Z,2025-04-16T17:33:46Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5656531195,212,8.3,5656531191,140,44.3,5656531189,56,Back,5656531197,213,2.99,5656531193,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946681,346,1,1,31,0,ahnt9ejgwj58ul8auzdvi3czf,0,44.3,46.7,2025-04-16T17:31:43.809Z,2025-04-16T17:38:10Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656531211,141,51.5,5656531207,56,Center,5656531213,212,9.7,5656531209,140,53.0,5656531215,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801947309,283,50,1,31,1,36g6ifzjliec1jqnbtf7yesme,1,45.4,44.6,2025-04-16T17:31:43.955Z,2025-04-16T17:51:12Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5656535679,286,,5656535759,233,379,5656535677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801947319,379,7,1,31,1,ahnt9ejgwj58ul8auzdvi3czf,0,54.6,55.4,2025-04-16T17:31:43.956Z,2025-04-16T21:15:09Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5656535749,56,Center,5656535753,233,283,5656535751,285,,5656776495,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946683,347,43,1,31,1,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-16T17:31:44.420Z,2025-04-16T17:33:48Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5656531233,233,238,5656531221,286,0,5656532917,144,50,5656531219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946671,238,43,1,31,1,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-16T17:31:44.421Z,2025-04-16T17:33:49Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5656531183,56,Back,5656532937,144,7,5656531185,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946689,239,1,1,31,3,36g6ifzjliec1jqnbtf7yesme,1,39.6,43.6,2025-04-16T17:31:46.629Z,2025-04-16T17:31:49Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656531273,212,8.6,5656531271,141,47.9,5656531269,140,47.3,5656531267,56,Back,5656531275,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946697,241,1,1,31,6,36g6ifzjliec1jqnbtf7yesme,1,45.8,45.7,2025-04-16T17:31:49.077Z,2025-04-16T17:31:51Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5656531309,213,5.31,5656531301,56,Right,5656531303,140,62.3,5656531305,141,8.6,5656531307,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946709,242,1,1,31,11,36g6ifzjliec1jqnbtf7yesme,1,72.3,6.8,2025-04-16T17:31:53.925Z,2025-04-16T17:31:56Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5656531389,212,23.1,5656531385,140,78.8,5656531391,213,1.27,5656531387,141,39.2,5656531383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946711,243,61,1,31,12,36g6ifzjliec1jqnbtf7yesme,0,79.8,39.4,2025-04-16T17:31:55.085Z,2025-04-16T17:51:32Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5656531399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946717,348,12,1,31,14,ahnt9ejgwj58ul8auzdvi3czf,1,13.9,59.9,2025-04-16T17:31:57.431Z,2025-04-16T17:32:00Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5656531441,56,Back,5656531443,140,49.3,5656531447,212,38.8,5656531449,213,5.99,5656531445,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946721,350,3,1,31,19,ahnt9ejgwj58ul8auzdvi3czf,0,62.6,43.8,2025-04-16T17:32:02.071Z,2025-04-16T21:15:37Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5656776765,465,,5656531485,233,244,5656531465,286,,5656531463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946727,244,7,1,31,19,36g6ifzjliec1jqnbtf7yesme,0,37.4,56.2,2025-04-16T17:32:02.072Z,2025-04-16T21:15:41Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656531473,56,Back,5656531477,233,350,5656531475,285,,5656776817,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946725,351,61,1,31,19,ahnt9ejgwj58ul8auzdvi3czf,1,62.5,43.1,2025-04-16T17:32:02.851Z,2025-04-16T17:32:02Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5656531471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946739,246,1,1,31,20,36g6ifzjliec1jqnbtf7yesme,1,40.5,63.4,2025-04-16T17:32:02.937Z,2025-04-16T21:16:02Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656531541,212,6.4,5656531543,213,5.65,5656531539,141,57.8,5656531537,140,45.4,5656531535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946737,245,43,1,31,21,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-16T17:32:04.517Z,2025-04-16T21:15:55Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656777031,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946745,247,1,1,31,25,36g6ifzjliec1jqnbtf7yesme,0,54.9,65.1,2025-04-16T17:32:08.781Z,2025-04-16T17:51:42Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5656531591,56,Center,5656531593,140,92.0,5656531617,4,,5656531599,213,5.92,5656531597,212,41.7,5656531601,1,,5656531595,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946751,353,1,1,31,37,ahnt9ejgwj58ul8auzdvi3czf,1,8.6,53.1,2025-04-16T17:32:20.303Z,2025-04-16T17:32:23Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5656531645,140,14.0,5656531651,213,5.29,5656531649,212,10.4,5656531647,141,40.3,5656531643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946753,354,1,1,31,40,ahnt9ejgwj58ul8auzdvi3czf,1,14.0,40.4,2025-04-16T17:32:22.927Z,2025-04-16T17:32:26Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5656531675,213,5.39,5656531667,56,Back,5656531669,140,31.9,5656531671,141,6.2,5656531673,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946761,355,1,1,31,43,ahnt9ejgwj58ul8auzdvi3czf,1,31.9,6.2,2025-04-16T17:32:25.911Z,2025-04-16T17:32:28Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5656531735,141,15.3,5656531737,212,10.9,5656531739,213,2.54,5656531733,140,23.3,5656531731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946763,356,1,1,31,45,ahnt9ejgwj58ul8auzdvi3czf,1,23.3,15.3,2025-04-16T17:32:28.707Z,2025-04-16T17:32:30Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5656531747,56,Back,5656531755,213,5.26,5656531751,141,4.6,5656531753,212,8.5,5656531749,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946767,357,1,1,31,47,ahnt9ejgwj58ul8auzdvi3czf,1,27.5,4.6,2025-04-16T17:32:30.051Z,2025-04-16T17:32:33Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5656531791,140,33.7,5656531793,141,4.0,5656531789,56,Back,5656531797,213,6.22,5656531795,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946777,358,1,1,31,50,ahnt9ejgwj58ul8auzdvi3czf,1,33.3,10.7,2025-04-16T17:32:33.394Z,2025-04-16T17:32:38Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5656531855,140,38.9,5656531859,212,26.4,5656531861,213,1.35,5656531857,141,48.5,5656531853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946787,359,1,1,31,55,ahnt9ejgwj58ul8auzdvi3czf,1,60.9,62.1,2025-04-16T17:32:38.253Z,2025-04-16T17:32:41Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5656531935,212,23.1,5656531931,140,77.6,5656531933,141,84.2,5656531929,56,Left,5656531937,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946791,360,1,1,31,58,ahnt9ejgwj58ul8auzdvi3czf,1,82.5,73.5,2025-04-16T17:32:41.768Z,2025-04-16T17:32:44Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5656531969,212,11.5,5656531963,56,Center,5656531971,213,4.23,5656531965,140,77.4,5656531967,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946797,361,1,1,32,1,ahnt9ejgwj58ul8auzdvi3czf,1,79.1,56.0,2025-04-16T17:32:44.049Z,2025-04-16T17:32:45Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5656532007,141,50.1,5656532005,140,87.9,5656532011,213,5.87,5656532003,56,Center,5656532009,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946801,362,1,1,32,2,ahnt9ejgwj58ul8auzdvi3czf,1,87.9,50.1,2025-04-16T17:32:45.711Z,2025-04-16T17:40:20Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,1.0,5656532819,22,,5656532071,140,89.7,5656532073,141,59.3,5656532815,210,16,5656532075,212,6.5,5656532817,154,,5656532069,56,Center,5656532077,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946803,363,16,1,32,3,ahnt9ejgwj58ul8auzdvi3czf,1,88.1,62.0,2025-04-16T17:32:46.795Z,2025-04-16T21:20:02Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5656532833,102,45.8,5656532829,55,362,5656532391,72,,5656781057,395,98.5,5656532823,80,,5656532839,230,98.5,5656532837,328,,5656532083,17,,5656781059,396,5656532827,154,,5656532395,374,5656532841,231,53.1,52.5,5656532085,56,Center,5656532399,375,5656532825,29,,5656532081,22,2025-04-16 18:32:45.900,32:02.992,,5656532835,103,5.7,,,
2801947627,296,40,1,33,0,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-16T17:33:43.538Z,2025-04-16T17:45:45Z,,,,,5656538003,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",5656538001,30,"a2l4ep71txn2edtjjcgewai5m, dj2f6zk2cd8u9lt6odoei9cdl, brinkgys7026490q3ixx6h9uc, 6v1kpakd3t0jhnoh1eh75ev4k, de0dokhb6u6hts2hu5aupgiga, 7yst1mucy7jynmpzu1thox2i, ejixz16616b7krftxyzv9yiac, 2k8bmlxzt0qi7divtxye0a5ii, 5vrsflxiv2dgfa8199a2qxsve, 1arzd8hqj73byhduozscqz5uy, 3q4tnk1z46lop4rbdpjtfoc2c, bcdp9e3dezuaybm8ndrsanbx0, 8mkrj5bnkyhx8kutc4656cy96, rv6r0bwbl75er38wklyfpsr9, 5lz41celw55rz3zh8pohclw5w, 8bi1tlz62rjwyak4pnnzgp562, bm3k1knugkwa8z319dscr2yhg, 5521epytthhw9afm2r3jn3384, 697f50qoetodmfe8ybcuey2ac, 3tka46re2gsi9uw7pbxx5m0pg",5656538011,194,1arzd8hqj73byhduozscqz5uy,5656538009,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",5656538007,130,23,5656538005,59,"1, 14, 24, 16, 20, 4, 21, 23, 27, 11, 8, 5, 6, 9, 10, 17, 26, 28, 33, 40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946949,248,1,1,33,17,36g6ifzjliec1jqnbtf7yesme,1,50.1,50.1,2025-04-16T17:34:00.092Z,2025-04-16T17:50:44Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5656533135,212,30.3,5656537091,189,,5656533137,213,2.33,5656533139,279,G,5656533131,140,30.2,5656533133,141,82.4,5656533129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946957,250,1,1,33,20,36g6ifzjliec1jqnbtf7yesme,1,42.2,88.1,2025-04-16T17:34:03.620Z,2025-04-16T17:50:56Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5656533203,140,27.9,5656550121,189,,5656533201,56,Back,5656533209,213,3.94,5656533207,212,21.4,5656533205,141,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946951,249,43,1,33,21,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-16T17:34:03.924Z,2025-04-16T17:50:51Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5656533147,56,Back,5656533153,212,18.2,5656537109,189,0,5656533151,141,92.0,5656550053,144,1,5656533155,213,1.86,5656533149,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946959,251,1,1,33,26,36g6ifzjliec1jqnbtf7yesme,1,43.2,53.6,2025-04-16T17:34:09.316Z,2025-04-16T17:34:12Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656533241,212,11.6,5656533243,213,1.44,5656533239,141,70.5,5656533237,140,44.6,5656533235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946967,252,1,1,33,29,36g6ifzjliec1jqnbtf7yesme,1,46.2,60.0,2025-04-16T17:34:12.180Z,2025-04-16T17:34:15Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5656533297,140,48.3,5656533301,212,25.2,5656533299,141,23.1,5656533303,213,4.80,5656533295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946975,253,1,1,33,32,36g6ifzjliec1jqnbtf7yesme,1,48.8,23.4,2025-04-16T17:34:15.828Z,2025-04-16T17:34:18Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5656533347,56,Back,5656533355,213,2.12,5656533351,141,41.0,5656533349,140,41.9,5656533353,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946977,254,1,1,33,35,36g6ifzjliec1jqnbtf7yesme,1,42.1,41.0,2025-04-16T17:34:18.532Z,2025-04-16T17:34:21Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656533389,212,43.0,5656533381,155,,5656533383,56,Left,5656533393,1,,5656533391,213,0.89,5656533385,140,67.7,5656533387,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946983,255,1,1,33,38,36g6ifzjliec1jqnbtf7yesme,1,64.7,85.9,2025-04-16T17:34:20.980Z,2025-04-16T17:34:24Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5656533433,56,Back,5656533441,213,3.39,5656533437,141,75.4,5656533435,140,37.5,5656533439,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946985,256,1,1,33,41,36g6ifzjliec1jqnbtf7yesme,1,37.4,75.4,2025-04-16T17:34:24.292Z,2025-04-16T17:34:26Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5656533463,212,17.1,5656533459,140,31.7,5656533461,141,51.8,5656533465,213,4.36,5656533457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946999,257,1,1,33,43,36g6ifzjliec1jqnbtf7yesme,1,30.0,49.3,2025-04-16T17:34:26.532Z,2025-04-16T17:34:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656533547,141,20.4,5656533545,140,39.5,5656533551,213,5.18,5656533543,56,Back,5656533549,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801947001,258,1,1,33,48,36g6ifzjliec1jqnbtf7yesme,0,41.1,14.9,2025-04-16T17:34:31.525Z,2025-04-16T21:21:13Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5656533569,56,Right,5656533633,155,,5656533577,213,6.08,5656533575,212,41.0,5656533571,140,79.3,5656533573,141,2.6,5656782067,189,,5656533579,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801947007,365,1,1,33,52,ahnt9ejgwj58ul8auzdvi3czf,1,9.9,95.9,2025-04-16T17:34:35.841Z,2025-04-16T17:34:37Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5656533609,56,Back,5656533613,141,75.0,5656533611,140,2.6,5656533615,212,16.1,5656533617,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
