id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2786181849,162,1,1,17,12,5rz9enoyknpg8ji78za5b82p0,1,40.2,62.4,2025-03-09T15:19:01.606Z,2025-03-09T19:34:19Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5569828771,141,62.6,5569828765,3,,5569828775,213,0.01,5569828767,56,Back,5569828773,212,9.6,5569828769,140,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786181895,163,1,1,17,13,5rz9enoyknpg8ji78za5b82p0,1,48.9,60.9,2025-03-09T15:19:02.646Z,2025-03-09T19:34:33Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5569829073,56,Back,5569829081,213,4.56,5569829079,212,20.1,5569829077,141,31.7,5569829071,3,,5569829075,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786181937,165,1,1,17,18,5rz9enoyknpg8ji78za5b82p0,1,42.9,33.6,2025-03-09T15:19:06.886Z,2025-03-09T19:34:43Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5569829355,140,13.8,5569829361,213,2.84,5569829357,141,47.4,5569829359,212,32.0,5569829353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786181965,166,1,1,17,21,5rz9enoyknpg8ji78za5b82p0,1,13.5,56.3,2025-03-09T15:19:10.390Z,2025-03-09T15:19:12Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5569829531,140,24.6,5569829535,212,14.4,5569829529,56,Back,5569829537,213,0.63,5569829533,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182007,167,1,1,17,23,5rz9enoyknpg8ji78za5b82p0,1,25.5,70.6,2025-03-09T15:19:12.022Z,2025-03-09T15:56:18Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5569829819,212,13.3,5569829817,141,51.5,5569829823,213,4.93,5569829813,140,28.3,5569829809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182085,168,1,1,17,30,5rz9enoyknpg8ji78za5b82p0,1,29.8,52.1,2025-03-09T15:19:19.654Z,2025-03-09T15:55:36Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5569830283,141,76.9,5569830279,56,Back,5569830287,213,1.24,5569830285,212,17.8,5569830281,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182101,169,1,1,17,33,5rz9enoyknpg8ji78za5b82p0,1,52.1,88.5,2025-03-09T15:19:21.910Z,2025-03-09T19:35:00Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5569830355,140,59.8,5569830359,212,9.5,5569830357,141,81.2,5569830361,213,5.73,5569830353,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182111,170,1,1,17,34,5rz9enoyknpg8ji78za5b82p0,0,53.9,76.7,2025-03-09T15:19:23.158Z,2025-03-09T15:56:16Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5569830411,140,66.5,5569830415,212,14.4,5569830417,213,0.41,5569830409,56,Left,5569830413,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182119,158,8,1,17,34,cftj6g399tknheudaxsdpfdgb,1,29.5,12.7,2025-03-09T15:19:23.641Z,2025-03-09T19:35:11Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5571130943,385,,5569830429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182137,159,43,1,17,36,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-09T15:19:25.562Z,2025-03-09T15:19:32Z,95nyhb9eanuobgbkdccyrwob8,F. Damkjer,,5569830913,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182145,160,61,1,17,37,cftj6g399tknheudaxsdpfdgb,0,31.7,12.3,2025-03-09T15:19:26.777Z,2025-03-09T15:19:26Z,95nyhb9eanuobgbkdccyrwob8,F. Damkjer,,5569830571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182167,171,1,1,17,38,5rz9enoyknpg8ji78za5b82p0,1,53.7,87.1,2025-03-09T15:19:27.190Z,2025-03-09T15:19:28Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5569830661,56,Back,5569830665,141,78.5,5569830667,212,11.8,5569830669,213,3.66,5569830663,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182171,172,43,1,17,39,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-09T15:19:28.183Z,2025-03-09T19:35:29Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5571132081,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182237,173,1,1,17,43,5rz9enoyknpg8ji78za5b82p0,1,42.3,67.5,2025-03-09T15:19:32.294Z,2025-03-09T15:19:33Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5569830997,140,35.1,5569831005,212,19.4,5569831001,141,41.3,5569831007,213,4.31,5569830995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182281,174,1,1,17,44,5rz9enoyknpg8ji78za5b82p0,1,35.2,40.9,2025-03-09T15:19:33.767Z,2025-03-09T15:19:36Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5569831251,140,46.7,5569831249,56,Back,5569831255,212,23.6,5569831257,213,5.25,5569831253,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182319,175,1,1,17,47,5rz9enoyknpg8ji78za5b82p0,1,48.1,8.5,2025-03-09T15:19:36.743Z,2025-03-09T15:19:40Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5569831425,212,9.0,5569831421,140,56.2,5569831419,56,Right,5569831423,141,4.1,5569831427,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182343,176,1,1,17,51,5rz9enoyknpg8ji78za5b82p0,1,56.3,5.2,2025-03-09T15:19:39.959Z,2025-03-09T15:19:42Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5569831575,213,2.68,5569831571,141,13.2,5569831569,140,45.8,5569831567,56,Back,5569831573,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182397,177,1,1,17,53,5rz9enoyknpg8ji78za5b82p0,1,46.7,17.0,2025-03-09T15:19:42.551Z,2025-03-09T15:19:46Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5569831897,213,1.94,5569831891,140,40.7,5569831895,212,17.7,5569831889,56,Back,5569831893,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182463,178,1,1,17,57,5rz9enoyknpg8ji78za5b82p0,1,44.4,44.6,2025-03-09T15:19:46.103Z,2025-03-09T19:35:49Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5569832327,212,31.4,5569832329,213,1.29,5569832321,56,Left,5569832325,141,88.9,5569832323,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182497,179,1,1,18,2,5rz9enoyknpg8ji78za5b82p0,1,75.4,77.9,2025-03-09T15:19:51.623Z,2025-03-09T15:19:54Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5569832513,140,78.8,5569832519,213,1.29,5569832517,212,12.8,5569832511,56,Left,5569832515,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182503,180,1,1,18,3,5rz9enoyknpg8ji78za5b82p0,0,80.5,95.9,2025-03-09T15:19:52.615Z,2025-03-09T19:36:31Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5569832555,213,5.80,5569832551,212,2.6,5569832533,56,Left,5569832547,141,94.1,5569832543,140,82.7,5569832693,286,,5569832689,233,161,5569832687,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182529,161,74,1,18,3,cftj6g399tknheudaxsdpfdgb,1,17.2,3.9,2025-03-09T15:19:52.616Z,2025-03-09T19:36:32Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5569832673,56,Back,5569832699,233,180,5569832677,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182903,163,61,1,18,4,cftj6g399tknheudaxsdpfdgb,1,19.7,3.8,2025-03-09T15:19:53.594Z,2025-03-09T19:36:38Z,195o7hchielt14ic49r3k06sq,Serginho,,5569834753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786417483,943,3,1,18,4,5rz9enoyknpg8ji78za5b82p0,0,81.9,92.2,2025-03-09T15:19:53.667Z,2025-03-09T19:36:44Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5571134967,56,Left,5571134973,467,bitixkzgt5p65rlo2bnllcf6x,5571134969,286,,5571134971,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182555,181,4,1,18,6,5rz9enoyknpg8ji78za5b82p0,1,81.0,95.4,2025-03-09T15:19:55.016Z,2025-03-09T19:36:46Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5569832827,286,,5569832873,233,162,5569832819,13,,5569832821,56,Left,5569832825,265,,5569832823,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182557,162,4,1,18,6,cftj6g399tknheudaxsdpfdgb,0,19.0,4.6,2025-03-09T15:19:55.017Z,2025-03-09T19:36:48Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5569832853,152,,5569832849,13,,5569832851,56,Back,5569832855,265,,5569832857,285,,5569832891,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786182973,182,1,1,18,42,5rz9enoyknpg8ji78za5b82p0,0,81.9,96.3,2025-03-09T15:20:31.752Z,2025-03-09T19:37:20Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5571138451,224,,5569835141,1,,5571138457,72,,5569835123,2,,5569835133,140,92.7,5569835131,56,Center,5569835135,141,42.2,5569835125,5,,5569835127,155,5569835137,212,5569835129,152,5569835139,213,5.01,,38.5,,,,,,,,,,,,,,,,,,,,,
2786182983,164,12,1,18,46,cftj6g399tknheudaxsdpfdgb,1,2.6,56.5,2025-03-09T15:20:35.035Z,2025-03-09T15:20:40Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5569835201,140,24.6,5569835205,212,34.9,5569835207,213,0.85,5569835203,141,94.9,5569835221,15,,5569835199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183057,165,12,1,18,51,cftj6g399tknheudaxsdpfdgb,1,22.5,92.3,2025-03-09T15:20:40.651Z,2025-03-09T19:38:02Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,5569835645,56,Left,5569835653,213,6.13,5569835649,141,82.3,5569835651,212,44.9,5569835647,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183089,183,1,1,18,53,5rz9enoyknpg8ji78za5b82p0,1,43.7,12.0,2025-03-09T15:20:42.313Z,2025-03-09T15:20:44Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5569835855,141,34.0,5569835851,56,Back,5569835859,213,2.57,5569835857,212,27.6,5569835853,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183135,184,1,1,18,55,5rz9enoyknpg8ji78za5b82p0,1,23.9,34.8,2025-03-09T15:20:44.808Z,2025-03-09T15:20:49Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5569836107,212,27.8,5569836109,213,1.05,5569836105,141,70.3,5569836101,56,Back,5569836103,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183191,185,1,1,19,1,5rz9enoyknpg8ji78za5b82p0,1,38.4,68.4,2025-03-09T15:20:49.848Z,2025-03-09T15:20:54Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5569836511,212,13.2,5569836503,140,44.8,5569836501,56,Back,5569836507,141,85.1,5569836513,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183221,186,1,1,19,5,5rz9enoyknpg8ji78za5b82p0,1,45.6,81.1,2025-03-09T15:20:54.217Z,2025-03-09T15:20:57Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5569836665,140,33.3,5569836667,141,62.6,5569836669,212,18.0,5569836671,213,3.91,5569836663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183301,187,1,1,19,8,5rz9enoyknpg8ji78za5b82p0,1,35.6,52.1,2025-03-09T15:20:57.321Z,2025-03-09T19:38:26Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5569837007,212,29.0,5569837009,213,5.03,5569837005,141,11.7,5569837001,56,Back,5569837003,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183329,188,1,1,19,13,5rz9enoyknpg8ji78za5b82p0,1,50.6,8.6,2025-03-09T15:21:02.473Z,2025-03-09T19:38:35Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5569837145,56,Back,5569837153,213,2.02,5569837149,141,34.3,5569837147,140,42.6,5569837151,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183347,189,1,1,19,16,5rz9enoyknpg8ji78za5b82p0,1,45.9,36.1,2025-03-09T15:21:05.161Z,2025-03-09T15:21:06Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5569837233,141,44.0,5569837229,56,Center,5569837237,213,0.82,5569837235,212,7.4,5569837231,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183417,190,1,1,19,17,5rz9enoyknpg8ji78za5b82p0,1,50.6,44.2,2025-03-09T15:21:06.377Z,2025-03-09T15:21:10Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5569837539,56,Back,5569837543,141,16.1,5569837547,213,4.61,5569837545,212,19.2,5569837541,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183433,166,83,1,19,20,cftj6g399tknheudaxsdpfdgb,0,35.3,95.2,2025-03-09T15:21:09.740Z,2025-03-09T19:39:00Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,5569837891,399,8xrco8qhcvplvc3wmcschoi22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183449,191,1,1,19,21,5rz9enoyknpg8ji78za5b82p0,1,58.1,12.8,2025-03-09T15:21:10.329Z,2025-03-09T15:21:12Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5569837693,140,60.5,5569837699,213,5.10,5569837697,212,6.6,5569837695,141,3.8,5569837691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183473,192,1,1,19,24,5rz9enoyknpg8ji78za5b82p0,1,60.5,3.8,2025-03-09T15:21:12.825Z,2025-03-09T19:39:38Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5569837781,212,12.3,5569837775,56,Right,5569837777,140,53.7,5569837783,213,2.19,5569837779,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183481,193,1,1,19,25,5rz9enoyknpg8ji78za5b82p0,1,55.4,18.2,2025-03-09T15:21:14.254Z,2025-03-09T15:21:15Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5569837829,140,63.8,5569837827,56,Center,5569837835,213,0.80,5569837831,141,31.5,5569837833,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183487,194,1,1,19,26,5rz9enoyknpg8ji78za5b82p0,1,63.9,31.5,2025-03-09T15:21:14.889Z,2025-03-09T15:21:15Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5569837875,212,9.9,5569837871,140,56.1,5569837869,56,Center,5569837873,141,23.4,5569837877,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183529,195,1,1,19,27,5rz9enoyknpg8ji78za5b82p0,1,55.9,18.5,2025-03-09T15:21:16.409Z,2025-03-09T15:21:18Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5569838139,212,9.3,5569838143,213,5.61,5569838127,56,Right,5569838131,140,62.8,5569838135,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183555,196,1,1,19,29,5rz9enoyknpg8ji78za5b82p0,1,64.0,9.1,2025-03-09T15:21:18.474Z,2025-03-09T15:21:21Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5569838315,56,Right,5569838323,213,5.89,5569838317,140,71.4,5569838319,141,4.3,5569838321,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183577,197,1,1,19,32,5rz9enoyknpg8ji78za5b82p0,1,70.8,3.1,2025-03-09T15:21:21.177Z,2025-03-09T15:21:24Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5569838455,213,2.89,5569838451,141,6.8,5569838447,56,Right,5569838449,140,61.5,5569838453,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183597,198,1,1,19,35,5rz9enoyknpg8ji78za5b82p0,1,61.9,5.6,2025-03-09T15:21:23.897Z,2025-03-09T15:21:25Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5569838573,56,Right,5569838581,213,1.10,5569838579,212,6.2,5569838577,141,13.7,5569838575,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183605,199,1,1,19,36,5rz9enoyknpg8ji78za5b82p0,0,64.6,13.8,2025-03-09T15:21:25.146Z,2025-03-09T15:21:27Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5569838633,141,15.3,5569838631,140,89.8,5569838635,212,26.5,5569838627,155,,5569838637,213,0.04,5569838629,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183625,167,8,1,19,38,cftj6g399tknheudaxsdpfdgb,1,7.8,88.2,2025-03-09T15:21:27.676Z,2025-03-09T19:39:58Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,5569838725,56,Back,5569838735,15,,5571148407,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183645,168,50,1,19,40,cftj6g399tknheudaxsdpfdgb,1,15.4,91.4,2025-03-09T15:21:29.180Z,2025-03-09T15:21:33Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5569838823,285,,5569838907,233,200,5569838821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183661,200,7,1,19,40,5rz9enoyknpg8ji78za5b82p0,0,84.6,8.6,2025-03-09T15:21:29.181Z,2025-03-09T19:40:04Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5571148749,389,,5571148747,385,,5569838879,56,Right,5569838881,286,,5569838887,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183737,170,1,1,19,45,cftj6g399tknheudaxsdpfdgb,1,12.0,74.1,2025-03-09T15:21:34.156Z,2025-03-09T15:21:37Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5569839253,141,49.3,5569839257,213,4.10,5569839255,212,20.6,5569839251,140,0.8,5569839249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183777,171,1,1,19,48,cftj6g399tknheudaxsdpfdgb,1,0.3,55.1,2025-03-09T15:21:36.940Z,2025-03-09T19:40:16Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,5569839525,141,94.0,5569839521,56,Back,5569839531,1,,5569839529,213,0.60,5569839527,212,46.8,5571149621,155,,5569839523,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183795,172,1,1,19,52,cftj6g399tknheudaxsdpfdgb,0,37.8,94.4,2025-03-09T15:21:41.228Z,2025-03-09T15:21:42Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,5569839661,1,,5569839653,140,69.8,5569839647,3,,5569839651,56,Left,5569839649,168,,5569839655,141,100.0,5569839659,213,0.12,5569839657,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183799,173,5,1,19,53,cftj6g399tknheudaxsdpfdgb,0,67.6,100.8,2025-03-09T15:21:42.803Z,2025-03-09T15:54:03Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,5569839675,56,Left,5569839677,347,,5569839875,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183825,201,5,1,19,53,5rz9enoyknpg8ji78za5b82p0,1,32.4,-0.8,2025-03-09T15:21:42.803Z,2025-03-09T15:54:03Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5569839853,233,173,5569839831,347,,5569839829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183875,202,1,1,19,56,5rz9enoyknpg8ji78za5b82p0,1,35.9,0.0,2025-03-09T15:21:45.626Z,2025-03-09T15:21:47Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5569839991,212,14.8,5569839983,56,Back,5569839981,107,,5569839985,140,25.4,5569839987,141,12.8,5569839993,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183915,203,1,1,19,58,5rz9enoyknpg8ji78za5b82p0,1,24.6,11.9,2025-03-09T15:21:47.546Z,2025-03-09T15:21:51Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5569840169,140,10.0,5569840173,212,22.3,5569840167,56,Back,5569840171,141,35.8,5569840175,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183953,204,1,1,20,2,5rz9enoyknpg8ji78za5b82p0,1,8.6,40.0,2025-03-09T15:21:50.970Z,2025-03-09T15:21:53Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5569840381,141,70.2,5569840385,213,1.02,5569840383,212,24.1,5569840377,56,Back,5569840379,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786183967,205,1,1,20,4,5rz9enoyknpg8ji78za5b82p0,1,22.8,74.5,2025-03-09T15:21:53.467Z,2025-03-09T15:21:56Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5569840493,140,31.6,5569840491,56,Back,5569840495,141,95.9,5569840499,213,1.01,5569840497,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786184025,206,1,1,20,7,5rz9enoyknpg8ji78za5b82p0,1,33.9,76.4,2025-03-09T15:21:55.914Z,2025-03-09T15:22:02Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5569840803,141,56.3,5569840807,213,4.60,5569840805,212,13.8,5569840799,56,Back,5569840801,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786184047,207,1,1,20,13,5rz9enoyknpg8ji78za5b82p0,1,36.0,54.2,2025-03-09T15:22:02.619Z,2025-03-09T15:22:05Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5569840913,140,34.0,5569840917,212,11.3,5569840919,213,4.53,5569840915,141,37.9,5569840911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786184065,208,1,1,20,16,5rz9enoyknpg8ji78za5b82p0,1,35.6,35.0,2025-03-09T15:22:05.338Z,2025-03-09T19:40:56Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5569841033,212,28.5,5569841035,213,5.47,5569841031,141,4.7,5569841027,56,Right,5569841029,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786184119,209,1,1,20,19,5rz9enoyknpg8ji78za5b82p0,1,46.7,1.5,2025-03-09T15:22:08.523Z,2025-03-09T19:41:04Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5569841349,56,Back,5569841351,140,26.8,5569841355,212,24.1,5569841357,213,2.62,5569841353,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786184115,174,43,1,20,24,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-09T15:22:13.165Z,2025-03-09T19:41:17Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,5569841565,399,8xrco8qhcvplvc3wmcschoi22,5571153521,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786184151,210,1,1,20,24,5rz9enoyknpg8ji78za5b82p0,1,29.0,11.7,2025-03-09T15:22:13.467Z,2025-03-09T15:22:16Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5569841553,56,Back,5569841557,141,40.3,5569841561,213,2.32,5569841559,212,26.5,5569841555,140,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786184243,211,1,1,20,30,5rz9enoyknpg8ji78za5b82p0,1,10.7,46.2,2025-03-09T15:22:19.244Z,2025-03-09T19:41:43Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5569842065,212,35.8,5569842053,155,,5569842069,1,,5569842067,213,5.36,5569842059,140,31.3,5569842063,141,4.3,5569842055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
