id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2713552807,1060,3,1,11,11,77tfx9me4aaqhzv78bmgsy9bg,0,22.3,78.7,2024-08-25T14:12:07.924Z,2024-08-25T18:17:17Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5173850667,467,9ic9msq3tj4gx8wqa6wfwk50q,5173850661,285,,5173850665,465,,5173850657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713329957,128,4,1,11,12,77tfx9me4aaqhzv78bmgsy9bg,1,25.4,69.4,2024-08-25T14:12:08.944Z,2024-08-25T18:17:44Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5173852789,295,,5172619015,56,Back,5172619019,285,,5172619033,233,100,5172619017,152,,5172619011,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713329943,100,4,1,11,12,b3r6d8ydtmtjckam6pku9y400,0,74.6,30.6,2024-08-25T14:12:08.945Z,2024-08-25T18:17:41Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5172618977,13,,5172619059,233,128,5172618985,286,,5173852585,295,,5172618983,152,,5172618981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330175,129,1,1,11,32,77tfx9me4aaqhzv78bmgsy9bg,1,34.7,73.8,2024-08-25T14:12:28.680Z,2024-08-25T14:12:35Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5172620361,140,34.5,5172620363,141,32.5,5172620355,5,,5172620367,213,4.70,5172620359,56,Back,5172620715,189,,5172620365,212,28.1,5172620357,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330193,130,1,1,11,33,77tfx9me4aaqhzv78bmgsy9bg,1,31.8,30.3,2024-08-25T14:12:29.720Z,2024-08-25T18:18:33Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5172620475,189,,5172620465,213,5.57,5172620457,56,Right,5172620459,140,51.4,5172620463,212,27.3,5172620461,141,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330235,131,1,1,11,36,77tfx9me4aaqhzv78bmgsy9bg,1,44.4,13.8,2024-08-25T14:12:32.456Z,2024-08-25T14:12:35Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5172620663,140,36.0,5172620667,212,13.3,5172620665,141,28.5,5172620669,213,2.29,5172620661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330285,132,1,1,11,40,77tfx9me4aaqhzv78bmgsy9bg,1,43.4,30.3,2024-08-25T14:12:36.904Z,2024-08-25T14:12:39Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5172620955,212,21.2,5172620949,56,Right,5172620951,140,54.2,5172620953,141,4.0,5172620957,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330327,133,1,1,11,43,77tfx9me4aaqhzv78bmgsy9bg,1,59.5,4.9,2024-08-25T14:12:39.848Z,2024-08-25T18:18:46Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5172621265,212,11.1,5172621261,140,52.4,5172621263,141,17.0,5172621267,213,2.31,5172621259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330429,134,1,1,11,46,77tfx9me4aaqhzv78bmgsy9bg,1,47.5,23.4,2024-08-25T14:12:42.728Z,2024-08-25T14:13:29Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,1.0,5172621883,155,,5172621887,56,Left,5172621891,141,88.0,5172621893,212,57.6,5172621897,1,,5172621895,213,0.87,5172621889,140,83.0,5172624723,210,15,5172621885,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330435,135,15,1,11,52,77tfx9me4aaqhzv78bmgsy9bg,1,76.9,69.1,2024-08-25T14:12:48.673Z,2024-08-25T18:19:54Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5172624137,82,,5172624743,103,19,5172624753,231,51.4,5172624749,147,63.2,5172624759,233,101,5172621925,22,,5172624733,78,,5172624133,20,,5173861807,133,,5172624751,230,5172624735,29,5172624741,102,5172624747,146,99.5,,84.3,5172624745,215,,5172621929,18,5172621933,56,Center,5172624737,55,,,50.7,,134,,,,,,
2713330457,101,10,1,11,52,b3r6d8ydtmtjckam6pku9y400,1,16.4,36.6,2024-08-25T14:12:48.773Z,2024-08-25T18:21:59Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5172622077,56,Back,5172622075,94,,5172624767,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330471,102,5,1,11,57,b3r6d8ydtmtjckam6pku9y400,0,20.0,-1.2,2024-08-25T14:12:54.274Z,2024-08-25T15:04:57Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5172622333,233,136,5172622159,56,Back,5172622161,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330491,136,5,1,11,57,77tfx9me4aaqhzv78bmgsy9bg,1,80.0,101.2,2024-08-25T14:12:54.274Z,2024-08-25T15:04:56Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5172622303,233,102,5172622279,347,,5172622277,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330545,137,1,1,11,58,77tfx9me4aaqhzv78bmgsy9bg,1,79.7,100.0,2024-08-25T14:12:55.208Z,2024-08-25T14:12:58Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5172622579,213,3.51,5172622575,141,90.3,5172622569,107,,5172622571,56,Left,5172622573,140,60.9,5172622577,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330591,138,1,1,12,2,77tfx9me4aaqhzv78bmgsy9bg,1,60.9,90.3,2024-08-25T14:12:58.584Z,2024-08-25T14:13:02Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5172622809,141,80.2,5172622817,212,12.6,5172622821,213,3.72,5172622799,56,Left,5172622803,140,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330627,139,1,1,12,5,77tfx9me4aaqhzv78bmgsy9bg,1,52.2,68.2,2024-08-25T14:13:02.088Z,2024-08-25T14:13:05Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5172623069,140,48.3,5172623073,212,18.6,5172623071,141,41.5,5172623075,213,4.49,5172623067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330687,140,1,1,12,9,77tfx9me4aaqhzv78bmgsy9bg,1,47.4,36.2,2024-08-25T14:13:05.448Z,2024-08-25T18:22:36Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5172623427,212,33.3,5172623421,140,70.1,5172623419,56,Right,5172623431,1,,5172623425,141,2.1,5172623429,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330713,141,1,1,12,15,77tfx9me4aaqhzv78bmgsy9bg,1,60.1,18.8,2024-08-25T14:13:11.576Z,2024-08-25T14:13:13Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5172623565,56,Center,5172623573,213,1.67,5172623569,141,39.5,5172623567,140,58.7,5172623571,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330791,142,1,1,12,17,77tfx9me4aaqhzv78bmgsy9bg,0,60.8,41.3,2024-08-25T14:13:13.464Z,2024-08-25T14:13:17Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5172623957,155,,5172623965,212,44.7,5172623961,140,98.9,5172623969,1,,5172623967,213,0.46,5172623963,141,70.5,5172623959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713330953,104,1,1,12,33,b3r6d8ydtmtjckam6pku9y400,1,9.7,40.3,2024-08-25T14:13:29.873Z,2024-08-25T14:13:31Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5172624867,141,20.1,5172624863,56,Back,5172624871,213,4.95,5172624865,140,12.8,5172624869,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331001,105,1,1,12,35,b3r6d8ydtmtjckam6pku9y400,1,13.0,18.6,2024-08-25T14:13:31.313Z,2024-08-25T14:13:34Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5172625157,141,41.5,5172625153,140,5.3,5172625161,212,17.5,5172625149,56,Back,5172625163,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331027,106,1,1,12,38,b3r6d8ydtmtjckam6pku9y400,1,5.0,43.6,2024-08-25T14:13:34.433Z,2024-08-25T14:13:37Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5172625277,140,13.2,5172625283,213,1.25,5172625281,212,27.4,5172625275,56,Back,5172625279,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331051,107,1,1,12,40,b3r6d8ydtmtjckam6pku9y400,1,14.0,82.1,2024-08-25T14:13:37.041Z,2024-08-25T14:13:38Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5172625411,140,22.9,5172625409,56,Back,5172625415,212,13.0,5172625417,213,0.77,5172625413,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331067,108,1,1,12,42,b3r6d8ydtmtjckam6pku9y400,1,23.8,95.3,2024-08-25T14:13:38.802Z,2024-08-25T14:13:41Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5172625527,140,38.2,5172625533,213,0.01,5172625525,56,Back,5172625531,212,15.1,5172625529,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331089,109,1,1,12,45,b3r6d8ydtmtjckam6pku9y400,1,36.9,96.2,2024-08-25T14:13:41.330Z,2024-08-25T14:13:43Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5172625675,56,Back,5172625681,212,6.7,5172625679,141,88.6,5172625677,140,32.9,5172625683,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331093,110,3,1,12,47,b3r6d8ydtmtjckam6pku9y400,0,36.2,84.6,2024-08-25T14:13:43.537Z,2024-08-25T18:23:23Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5173876867,465,,5172625711,56,Back,5172625787,233,143,5172625713,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331103,143,7,1,12,47,77tfx9me4aaqhzv78bmgsy9bg,0,63.8,15.4,2024-08-25T14:13:43.538Z,2024-08-25T18:23:25Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5172625759,285,,5173877013,385,,5172625773,233,110,5172625757,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331157,111,1,1,12,48,b3r6d8ydtmtjckam6pku9y400,1,35.8,86.3,2024-08-25T14:13:44.705Z,2024-08-25T14:13:49Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5172626059,140,25.5,5172626055,155,,5172626063,212,11.0,5172626061,141,89.6,5172626065,213,2.94,5172626057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331225,112,1,1,12,53,b3r6d8ydtmtjckam6pku9y400,1,25.9,74.0,2024-08-25T14:13:49.313Z,2024-08-25T18:23:37Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5172626409,212,25.9,5172626411,213,4.86,5172626399,56,Back,5172626407,141,36.4,5172626403,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331313,113,1,1,12,57,b3r6d8ydtmtjckam6pku9y400,1,26.9,39.4,2024-08-25T14:13:53.922Z,2024-08-25T18:23:45Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,1.0,5172626913,56,Center,5172627725,210,15,5172626917,141,35.2,5172626921,213,6.24,5173878541,4,,5172626923,1,,5172626911,155,,5172626915,140,94.6,5172627727,154,,5172626919,212,,,,,,,71.1,,,,,,,,,,,,,,,,,,,,,,,
2713331319,114,15,1,13,2,b3r6d8ydtmtjckam6pku9y400,1,96.0,35.2,2024-08-25T14:13:58.945Z,2024-08-25T18:24:17Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5173881013,80,,5172627033,20,,5172627773,147,43.9,5172627751,154,,5172626933,22,,5172627769,328,,5172627757,55,113,5172627747,29,,5172627771,146,99.5,5172626935,62,5172627767,103,5172627789,233,5172626937,56,,1.3,Center,5172627765,102,47.0,,,,,,,,,,144,,,,,,,,
2713331309,144,10,1,13,2,77tfx9me4aaqhzv78bmgsy9bg,1,1.0,55.3,2024-08-25T14:13:59.045Z,2024-08-25T18:24:23Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5172627093,179,,5172626907,56,Back,5172627145,233,114,5172626901,173,,5173881431,376,,5172626905,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331321,145,52,1,13,5,77tfx9me4aaqhzv78bmgsy9bg,1,1.3,54.0,2024-08-25T14:14:02.057Z,2024-08-25T18:24:24Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5173881587,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331463,146,1,1,13,17,77tfx9me4aaqhzv78bmgsy9bg,1,4.9,50.6,2024-08-25T14:14:14.201Z,2024-08-25T14:14:16Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5172627885,212,18.4,5172627877,123,,5172627881,140,11.7,5172627879,56,Back,5172627891,189,,5172627887,213,5.11,5172627883,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331491,147,1,1,13,19,77tfx9me4aaqhzv78bmgsy9bg,1,11.7,25.6,2024-08-25T14:14:16.008Z,2024-08-25T14:14:17Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5172628027,141,42.1,5172628023,56,Back,5172628025,140,3.7,5172628031,213,2.21,5172628029,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331499,148,1,1,13,20,77tfx9me4aaqhzv78bmgsy9bg,0,3.7,42.1,2024-08-25T14:14:17.225Z,2024-08-25T14:14:18Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5172628089,157,,5172628099,213,5.46,5172628095,141,0.0,5172628093,140,30.2,5172628097,212,40.8,5172628101,1,,5172628091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331707,115,5,1,13,21,b3r6d8ydtmtjckam6pku9y400,1,68.0,101.8,2024-08-25T14:14:17.650Z,2024-08-25T15:04:57Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5172629225,56,Left,5172629265,233,149,5172629227,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331503,149,5,1,13,21,77tfx9me4aaqhzv78bmgsy9bg,0,32.0,-1.8,2024-08-25T14:14:17.650Z,2024-08-25T15:04:57Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5172628109,347,,5172629289,233,115,5172628107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331779,116,1,1,13,37,b3r6d8ydtmtjckam6pku9y400,1,61.4,100.0,2024-08-25T14:14:33.601Z,2024-08-25T14:14:39Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5172629625,141,93.3,5172629629,213,5.73,5172629623,140,70.5,5172629627,212,11.2,5172629617,107,,5172629621,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331783,117,50,1,13,42,b3r6d8ydtmtjckam6pku9y400,1,65.0,97.2,2024-08-25T14:14:39.105Z,2024-08-25T14:14:44Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5172629831,233,150,5172629655,286,,5172629653,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331805,150,7,1,13,42,77tfx9me4aaqhzv78bmgsy9bg,1,35.0,2.8,2024-08-25T14:14:39.106Z,2024-08-25T18:26:24Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5172629763,167,,5172629767,285,,5173889899,385,,5172629765,56,Back,5172629817,233,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331811,118,5,1,13,43,b3r6d8ydtmtjckam6pku9y400,1,66.1,101.8,2024-08-25T14:14:39.841Z,2024-08-25T15:04:57Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5172629779,347,,5172629975,233,151,5172629777,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331845,151,5,1,13,43,77tfx9me4aaqhzv78bmgsy9bg,0,33.9,-1.8,2024-08-25T14:14:39.841Z,2024-08-25T15:04:58Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5172629937,347,,5172629935,56,Back,5172630059,233,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331871,119,1,1,13,47,b3r6d8ydtmtjckam6pku9y400,1,64.4,100.0,2024-08-25T14:14:44.258Z,2024-08-25T14:14:45Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5172630085,141,94.7,5172630089,213,3.37,5172630091,1,,5172630087,212,21.9,5172630083,140,44.1,5172630079,107,,5172630081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331921,120,1,1,13,48,b3r6d8ydtmtjckam6pku9y400,0,44.4,95.1,2024-08-25T14:14:45.186Z,2024-08-25T14:14:50Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5172630343,212,23.0,5172630347,1,,5172630339,140,64.8,5172630341,141,82.6,5172630333,157,,5172630337,56,Left,5172630345,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331911,152,44,1,13,52,77tfx9me4aaqhzv78bmgsy9bg,1,30.4,18.4,2024-08-25T14:14:48.664Z,2024-08-25T16:07:06Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5172630295,285,,5172630447,233,121,5172630293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331929,121,44,1,13,52,b3r6d8ydtmtjckam6pku9y400,0,69.6,81.6,2024-08-25T14:14:48.665Z,2024-08-25T16:07:06Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5172630373,286,,5172630459,233,152,5172630371,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331939,153,1,1,13,52,77tfx9me4aaqhzv78bmgsy9bg,0,22.5,20.1,2024-08-25T14:14:48.888Z,2024-08-25T14:14:50Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5172630415,141,24.1,5172630409,3,,5172630419,213,0.20,5172630411,56,Back,5172630413,140,35.3,5172630417,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713331965,122,1,1,13,55,b3r6d8ydtmtjckam6pku9y400,1,55.6,73.4,2024-08-25T14:14:51.442Z,2024-08-25T18:27:36Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5172630561,213,0.05,5172630555,140,70.2,5172630559,212,15.4,5172630553,56,Center,5172630557,141,74.6,5172630551,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332015,123,1,1,13,56,b3r6d8ydtmtjckam6pku9y400,0,70.7,85.3,2024-08-25T14:14:52.321Z,2024-08-25T14:16:01Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5172630829,141,73.8,5172630831,212,8.0,5172630825,56,Center,5172630833,213,4.91,5172630823,3,,5172630827,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332005,154,8,1,14,0,77tfx9me4aaqhzv78bmgsy9bg,1,23.2,45.2,2024-08-25T14:14:56.472Z,2024-08-25T18:27:51Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5173896463,385,,5172630781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332017,124,61,1,14,1,b3r6d8ydtmtjckam6pku9y400,1,72.2,73.8,2024-08-25T14:14:57.654Z,2024-08-25T14:16:00Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5172630845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332031,125,5,1,14,1,b3r6d8ydtmtjckam6pku9y400,0,101.1,65.5,2024-08-25T14:14:58.041Z,2024-08-25T15:04:58Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5172630921,346,,5172630919,56,Center,5172631195,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332075,155,5,1,14,1,77tfx9me4aaqhzv78bmgsy9bg,1,-1.1,34.5,2024-08-25T14:14:58.041Z,2024-08-25T15:04:58Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5172631153,346,,5172631151,56,Back,5172631163,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332089,156,1,1,14,6,77tfx9me4aaqhzv78bmgsy9bg,1,3.7,47.2,2024-08-25T14:15:02.873Z,2024-08-25T14:15:04Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5172631233,124,,5172631237,140,9.2,5172631235,56,Back,5172631241,212,11.9,5172631239,141,31.9,5172631243,213,5.22,5172631247,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332115,157,1,1,14,7,77tfx9me4aaqhzv78bmgsy9bg,1,8.5,31.5,2024-08-25T14:15:03.992Z,2024-08-25T18:28:21Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5172631377,140,3.7,5172631383,213,2.02,5172631375,56,Back,5172631381,212,11.6,5172631379,141,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332151,158,1,1,14,9,77tfx9me4aaqhzv78bmgsy9bg,1,2.4,48.5,2024-08-25T14:15:06.152Z,2024-08-25T14:15:09Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5172631627,155,,5172631633,141,43.4,5172631637,213,6.17,5172631631,140,31.5,5172631635,212,30.8,5172631629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332177,159,61,1,14,12,77tfx9me4aaqhzv78bmgsy9bg,0,31.3,43.4,2024-08-25T14:15:09.177Z,2024-08-25T18:28:33Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5172631779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332189,126,1,1,14,15,b3r6d8ydtmtjckam6pku9y400,1,78.0,52.4,2024-08-25T14:15:11.505Z,2024-08-25T14:15:13Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5172631877,141,37.6,5172631869,56,Center,5172631881,212,10.3,5172631871,140,80.0,5172631885,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332203,127,1,1,14,17,b3r6d8ydtmtjckam6pku9y400,0,80.0,37.6,2024-08-25T14:15:13.586Z,2024-08-25T14:15:14Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5172631933,141,54.9,5172631937,213,0.66,5172631935,212,19.2,5172631929,56,Center,5172631931,140,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332197,160,52,1,14,17,77tfx9me4aaqhzv78bmgsy9bg,1,4.5,41.8,2024-08-25T14:15:14.216Z,2024-08-25T18:28:49Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5173900225,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332433,162,1,1,14,29,77tfx9me4aaqhzv78bmgsy9bg,1,7.1,48.2,2024-08-25T14:15:26.248Z,2024-08-25T14:15:34Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5172633233,213,1.96,5172633223,56,Back,5172633227,141,65.7,5172633229,212,12.9,5172633225,140,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332439,163,4,1,14,37,77tfx9me4aaqhzv78bmgsy9bg,1,39.7,68.4,2024-08-25T14:15:33.560Z,2024-08-25T18:29:05Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5172633251,152,,5172633257,286,,5172633247,13,,5172633253,265,,5172633363,233,128,5172633249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713332429,128,4,1,14,37,b3r6d8ydtmtjckam6pku9y400,0,60.3,31.6,2024-08-25T14:15:33.561Z,2024-08-25T18:29:08Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5172633373,233,163,5172633345,13,,5172633349,152,,5172633347,56,Center,5172633353,285,,5172633351,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
