id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2783097025,154,1,1,12,28,77tfx9me4aaqhzv78bmgsy9bg,1,58.9,66.9,2025-03-02T15:12:41.868Z,2025-03-02T15:12:46Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5552915455,56,Left,5552915459,141,91.4,5552915463,213,1.32,5552915461,212,17.2,5552915457,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097045,155,1,1,12,32,77tfx9me4aaqhzv78bmgsy9bg,1,62.8,86.8,2025-03-02T15:12:45.924Z,2025-03-02T15:12:47Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5552915597,141,72.4,5552915595,140,52.2,5552915601,213,3.86,5552915599,212,14.8,5552915593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097073,156,1,1,12,33,77tfx9me4aaqhzv78bmgsy9bg,1,52.2,71.2,2025-03-02T15:12:46.956Z,2025-03-02T15:12:49Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5552915779,141,56.1,5552915781,212,12.4,5552915783,213,4.11,5552915775,56,Back,5552915777,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097089,157,1,1,12,35,77tfx9me4aaqhzv78bmgsy9bg,1,45.1,54.5,2025-03-02T15:12:48.876Z,2025-03-02T15:12:49Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5552915853,212,7.8,5552915847,56,Center,5552915851,141,56.0,5552915849,140,52.5,5552915855,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097099,158,1,1,12,35,77tfx9me4aaqhzv78bmgsy9bg,1,52.5,56.0,2025-03-02T15:12:49.477Z,2025-03-02T15:12:50Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5552915909,140,46.4,5552915915,213,3.23,5552915911,141,55.2,5552915913,212,6.4,5552915907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097219,159,1,1,12,36,77tfx9me4aaqhzv78bmgsy9bg,1,46.4,55.2,2025-03-02T15:12:50.349Z,2025-03-02T15:12:55Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5552916525,212,20.5,5552916519,56,Left,5552916527,213,1.18,5552916523,141,83.0,5552916521,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097271,160,1,1,12,42,77tfx9me4aaqhzv78bmgsy9bg,1,47.3,74.4,2025-03-02T15:12:55.772Z,2025-03-02T15:12:57Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5552916803,212,11.1,5552916799,140,41.1,5552916801,141,61.2,5552916797,56,Back,5552916805,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097329,161,1,1,12,44,77tfx9me4aaqhzv78bmgsy9bg,1,39.3,62.3,2025-03-02T15:12:57.644Z,2025-03-02T15:13:00Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5552917081,141,81.1,5552917085,213,1.23,5552917083,212,13.6,5552917079,140,43.6,5552917077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097375,162,1,1,12,46,77tfx9me4aaqhzv78bmgsy9bg,1,44.9,82.6,2025-03-02T15:13:00.268Z,2025-03-02T15:13:02Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5552917329,213,4.67,5552917325,141,71.8,5552917327,212,7.4,5552917321,56,Back,5552917323,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097433,163,1,1,12,48,77tfx9me4aaqhzv78bmgsy9bg,0,46.1,69.9,2025-03-02T15:13:02.484Z,2025-03-02T15:13:04Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5552917639,141,62.0,5552917641,212,10.2,5552917643,213,5.73,5552917635,56,Center,5552917637,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097455,121,8,1,12,51,59as3grjvj19voay31j3yfgni,1,41.9,33.6,2025-03-02T15:13:05.182Z,2025-03-02T18:56:05Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5554075845,384,,5552917737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097527,122,3,1,12,52,59as3grjvj19voay31j3yfgni,1,40.2,32.2,2025-03-02T15:13:06.382Z,2025-03-02T18:56:13Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5552918017,56,Back,5554076299,465,,5552918019,286,,5552918093,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097515,164,45,1,12,52,77tfx9me4aaqhzv78bmgsy9bg,0,59.8,67.8,2025-03-02T15:13:06.382Z,2025-03-02T15:47:46Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5552917941,56,Center,5552917947,285,,5552918133,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097669,124,1,1,12,58,59as3grjvj19voay31j3yfgni,1,51.5,55.8,2025-03-02T15:13:12.078Z,2025-03-02T15:13:13Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5552918741,213,4.20,5552918737,212,10.0,5552918727,140,46.8,5552918721,56,Back,5552918733,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097707,125,1,1,12,59,59as3grjvj19voay31j3yfgni,1,46.8,43.0,2025-03-02T15:13:13.150Z,2025-03-02T15:13:15Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5552919003,213,2.76,5552918995,56,Back,5552918999,141,49.7,5552919001,212,12.2,5552918997,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097753,126,1,1,13,2,59as3grjvj19voay31j3yfgni,1,38.9,49.9,2025-03-02T15:13:15.534Z,2025-03-02T15:13:18Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5552919221,212,11.1,5552919215,56,Back,5552919223,213,6.18,5552919219,141,48.2,5552919217,140,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097859,127,1,1,13,4,59as3grjvj19voay31j3yfgni,1,47.9,44.2,2025-03-02T15:13:18.126Z,2025-03-02T15:13:23Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5552919831,56,Right,5552919835,141,4.0,5552919839,212,28.5,5552919833,140,55.5,5552919843,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097923,128,1,1,13,9,59as3grjvj19voay31j3yfgni,1,57.9,5.6,2025-03-02T15:13:22.974Z,2025-03-02T15:13:25Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5552920213,140,51.2,5552920219,213,2.08,5552920215,141,24.3,5552920217,212,14.5,5552920211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783097971,129,1,1,13,11,59as3grjvj19voay31j3yfgni,1,51.6,24.6,2025-03-02T15:13:25.501Z,2025-03-02T15:13:27Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5552920427,140,60.2,5552920433,213,0.08,5552920431,212,9.1,5552920429,141,25.6,5552920425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098019,130,1,1,13,13,59as3grjvj19voay31j3yfgni,1,60.2,25.6,2025-03-02T15:13:27.133Z,2025-03-02T15:13:28Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5552920665,56,Center,5552920671,212,6.7,5552920673,213,5.85,5552920669,141,21.5,5552920667,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098033,131,61,1,13,15,59as3grjvj19voay31j3yfgni,0,63.8,25.8,2025-03-02T15:13:28.782Z,2025-03-02T16:01:33Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5552920729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098061,165,1,1,13,15,77tfx9me4aaqhzv78bmgsy9bg,0,35.9,75.2,2025-03-02T15:13:28.783Z,2025-03-02T16:01:36Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5553165861,212,3.3,5553166059,236,,5552920855,56,Back,5553166061,286,,5553165857,140,32.9,5553209989,233,132,5553165863,213,3.47,5553165859,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098041,132,74,1,13,15,59as3grjvj19voay31j3yfgni,1,64.4,23.1,2025-03-02T15:13:28.784Z,2025-03-02T17:05:00Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5553209981,285,,5553210005,233,165,5552920743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098085,166,1,1,13,17,77tfx9me4aaqhzv78bmgsy9bg,1,41.1,66.9,2025-03-02T15:13:30.924Z,2025-03-02T15:13:31Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5552920973,3,,5552920981,212,6.1,5552920977,140,37.0,5552920979,141,73.2,5552920983,213,2.36,5552920975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098295,168,1,1,13,18,77tfx9me4aaqhzv78bmgsy9bg,1,36.2,70.6,2025-03-02T15:13:32.196Z,2025-03-02T15:13:41Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5552922087,56,Back,5552922095,213,3.46,5552922093,212,34.1,5552922091,141,54.9,5552922089,140,5.4,5552922097,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098319,169,1,1,13,27,77tfx9me4aaqhzv78bmgsy9bg,1,14.6,53.0,2025-03-02T15:13:40.892Z,2025-03-02T15:13:42Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5552922233,213,1.47,5552922223,56,Back,5552922227,141,68.2,5552922225,140,15.6,5552922229,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098407,170,1,1,13,28,77tfx9me4aaqhzv78bmgsy9bg,1,15.6,68.2,2025-03-02T15:13:42.189Z,2025-03-02T15:13:45Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5552922703,213,4.13,5552922701,212,14.6,5552922697,140,8.0,5552922695,56,Back,5552922699,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098443,171,1,1,13,31,77tfx9me4aaqhzv78bmgsy9bg,1,7.8,45.4,2025-03-02T15:13:45.484Z,2025-03-02T15:13:47Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5552922953,212,12.8,5552922951,141,38.3,5552922947,56,Back,5552922955,213,5.90,5552922949,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098569,172,1,1,13,34,77tfx9me4aaqhzv78bmgsy9bg,1,19.8,40.0,2025-03-02T15:13:47.628Z,2025-03-02T15:13:54Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5552923669,141,89.7,5552923673,213,1.73,5552923665,56,Back,5552923671,212,34.3,5552923667,140,14.5,5552923675,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098611,173,1,1,13,40,77tfx9me4aaqhzv78bmgsy9bg,1,14.1,88.6,2025-03-02T15:13:54.020Z,2025-03-02T15:13:55Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5552923843,141,60.8,5552923849,213,5.22,5552923845,212,21.6,5552923839,56,Back,5552923841,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098663,174,1,1,13,42,77tfx9me4aaqhzv78bmgsy9bg,1,24.1,60.0,2025-03-02T15:13:55.724Z,2025-03-02T15:13:57Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5552924113,212,12.1,5552924107,56,Back,5552924111,141,58.4,5552924109,140,35.6,5552924115,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098851,175,1,1,13,43,77tfx9me4aaqhzv78bmgsy9bg,1,35.9,55.7,2025-03-02T15:13:57.508Z,2025-03-02T15:14:04Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5552925157,140,35.3,5552925161,212,15.4,5552925163,213,4.67,5552925159,141,33.1,5552925155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098891,176,1,1,13,50,77tfx9me4aaqhzv78bmgsy9bg,1,67.1,28.9,2025-03-02T15:14:04.380Z,2025-03-02T15:14:06Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5552925381,141,44.6,5552925385,213,1.48,5552925383,212,10.7,5552925379,140,68.0,5552925377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098909,177,1,1,13,52,77tfx9me4aaqhzv78bmgsy9bg,1,68.0,44.6,2025-03-02T15:14:06.004Z,2025-03-02T15:14:07Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5552925473,56,Center,5552925481,213,6.13,5552925477,141,41.8,5552925479,212,12.3,5552925475,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098929,178,1,1,13,53,77tfx9me4aaqhzv78bmgsy9bg,1,77.3,41.8,2025-03-02T15:14:07.508Z,2025-03-02T15:14:09Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5552925585,213,3.45,5552925581,141,38.3,5552925577,56,Center,5552925583,212,7.8,5552925579,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098939,179,3,1,13,55,77tfx9me4aaqhzv78bmgsy9bg,0,72.1,38.2,2025-03-02T15:14:09.068Z,2025-03-02T18:57:25Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5552925613,56,Center,5554081605,465,,5552925615,286,,5552925931,233,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783098979,133,7,1,13,55,59as3grjvj19voay31j3yfgni,1,27.9,61.8,2025-03-02T15:14:09.069Z,2025-03-02T18:57:29Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5552925897,233,179,5552925785,56,Back,5554081847,385,,5552925787,285,,5554081853,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783099075,135,4,1,14,0,59as3grjvj19voay31j3yfgni,1,42.3,51.6,2025-03-02T15:14:14.141Z,2025-03-02T15:47:40Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5552926629,233,180,5552926431,265,,5552926427,56,Back,5552926433,286,,5552926429,152,,5552926425,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783099099,180,4,1,14,0,77tfx9me4aaqhzv78bmgsy9bg,0,57.7,48.4,2025-03-02T15:14:14.142Z,2025-03-02T15:47:40Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5552926603,285,,5552926599,152,,5552926601,265,,5552926595,13,,5552926665,233,135,5552926597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783099663,136,1,1,14,28,59as3grjvj19voay31j3yfgni,1,45.5,45.5,2025-03-02T15:14:41.677Z,2025-03-02T18:58:16Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5552929767,212,14.8,5552929761,56,Back,5552929769,213,2.52,5554085179,189,,5552929765,141,58.2,5552929763,140,34.0,5552929757,5,,5552929759,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783099735,137,1,1,14,31,59as3grjvj19voay31j3yfgni,1,33.4,58.4,2025-03-02T15:14:45.229Z,2025-03-02T15:14:48Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5552930133,140,19.4,5552930143,213,3.52,5552930131,56,Back,5552930139,212,15.8,5552930135,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783099805,138,1,1,14,35,59as3grjvj19voay31j3yfgni,1,24.3,50.1,2025-03-02T15:14:48.766Z,2025-03-02T15:14:51Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5552930503,140,56.1,5552930495,155,,5552930519,1,,5552930499,56,Center,5552930513,213,0.07,5552930505,141,53.6,5552930509,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783099815,139,44,1,14,37,59as3grjvj19voay31j3yfgni,1,55.8,53.4,2025-03-02T15:14:51.485Z,2025-03-02T15:47:51Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5552930689,233,181,5552930569,286,,5552930567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783099821,181,44,1,14,37,77tfx9me4aaqhzv78bmgsy9bg,0,44.2,46.6,2025-03-02T15:14:51.486Z,2025-03-02T15:47:52Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5552930603,285,,5552930721,233,139,5552930597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783099845,140,1,1,14,38,59as3grjvj19voay31j3yfgni,0,56.1,53.6,2025-03-02T15:14:51.565Z,2025-03-02T18:58:28Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5552930747,3,,5552930757,141,33.1,5552930751,56,Center,5552930759,212,18.2,5552930761,213,5.41,5552930753,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783099931,183,1,1,14,40,77tfx9me4aaqhzv78bmgsy9bg,1,29.5,64.9,2025-03-02T15:14:54.524Z,2025-03-02T15:14:57Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5552931161,212,4.6,5552931157,140,26.8,5552931163,213,4.05,5552931159,141,59.6,5552931155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783099971,184,1,1,14,43,77tfx9me4aaqhzv78bmgsy9bg,1,26.8,61.7,2025-03-02T15:14:56.940Z,2025-03-02T15:14:59Z,179f3j88wnmze82aicikkez9,E. Marxen,,,5552931417,140,38.4,5552931419,141,52.8,5552931415,56,Back,5552931465,212,13.6,5552931469,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783100023,185,1,1,14,45,77tfx9me4aaqhzv78bmgsy9bg,1,37.6,52.8,2025-03-02T15:14:59.484Z,2025-03-02T15:15:01Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5552931675,56,Back,5552931683,213,0.69,5552931681,212,11.2,5552931679,141,63.3,5552931677,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783100027,141,83,1,14,46,59as3grjvj19voay31j3yfgni,0,54.7,40.3,2025-03-02T15:15:00.468Z,2025-03-02T15:15:09Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5552932581,399,5uqf7a0y0fd1hf2rrmgx11tuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783100163,186,1,1,14,47,77tfx9me4aaqhzv78bmgsy9bg,1,46.4,62.1,2025-03-02T15:15:01.260Z,2025-03-02T15:15:08Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5552932489,56,Center,5552932491,140,72.5,5552932493,141,70.3,5552932497,213,0.20,5552932495,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783100173,187,1,1,14,54,77tfx9me4aaqhzv78bmgsy9bg,1,89.0,74.7,2025-03-02T15:15:08.299Z,2025-03-02T18:59:30Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,1.0,,5552932557,140,88.1,5552932563,212,13.3,5552933945,210,15,5552932553,56,Center,5552932561,141,55.2,5552933947,154,,5552932565,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783100193,188,15,1,14,55,77tfx9me4aaqhzv78bmgsy9bg,1,87.8,52.8,2025-03-02T15:15:08.709Z,2025-03-02T19:00:13Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5552934003,328,,5554092975,214,,5552933993,55,187,5552933991,154,,5552976203,20,,5552934001,108,,5552933989,29,,5552933987,78,,5552934035,233,142,5552932683,56,5552933997,102,5552932681,17,,5552933999,103,Center,50.2,9.5,5552934005,146,98.6,5552932679,22,5552934007,147,53.2,,,,,,,,,,,,,,
2783100233,142,10,1,14,55,59as3grjvj19voay31j3yfgni,1,1.5,49.7,2025-03-02T15:15:08.809Z,2025-03-02T19:01:07Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5552933675,179,,5554097379,174,,5552932867,182,,5554097381,376,,5552932869,56,Back,5552934069,233,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783100307,143,12,1,14,57,59as3grjvj19voay31j3yfgni,1,8.2,54.2,2025-03-02T15:15:11.213Z,2025-03-02T19:01:12Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5552933235,140,16.0,5552933241,213,1.32,5552933239,212,32.7,5552933371,167,,5552933233,56,Back,5552933237,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783100321,144,5,1,14,59,59as3grjvj19voay31j3yfgni,0,16.4,101.2,2025-03-02T15:15:12.812Z,2025-03-02T15:29:13Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5552933321,347,,5552933319,56,Back,5552933483,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783100325,189,5,1,14,59,77tfx9me4aaqhzv78bmgsy9bg,1,83.6,-1.2,2025-03-02T15:15:12.812Z,2025-03-02T15:15:16Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5552933343,347,,5552933341,56,Right,5552933441,233,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783100619,190,1,1,15,16,77tfx9me4aaqhzv78bmgsy9bg,1,81.7,0.0,2025-03-02T15:15:30.132Z,2025-03-02T19:01:41Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5552935101,107,,5552935113,1,,5552935107,141,9.7,5552935105,140,51.1,5552935109,212,33.0,5552935103,56,Right,5552935111,213,2.91,5554100177,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783100715,191,1,1,15,17,77tfx9me4aaqhzv78bmgsy9bg,1,49.6,10.7,2025-03-02T15:15:31.324Z,2025-03-02T15:15:38Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5552935745,1,,5552935737,140,15.1,5552935735,56,Back,5552935741,212,41.8,5552935739,141,41.5,5552935743,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783100755,192,1,1,15,24,77tfx9me4aaqhzv78bmgsy9bg,1,24.7,35.4,2025-03-02T15:15:38.052Z,2025-03-02T15:15:40Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5552935955,140,28.8,5552935959,141,11.6,5552935951,56,Back,5552935967,213,4.97,5552935963,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783100821,193,1,1,15,28,77tfx9me4aaqhzv78bmgsy9bg,1,28.9,10.0,2025-03-02T15:15:41.571Z,2025-03-02T15:15:44Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5552936345,56,Back,5552936355,212,24.8,5552936347,140,47.5,5552936357,213,0.66,5552936351,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783100893,194,1,1,15,30,77tfx9me4aaqhzv78bmgsy9bg,1,52.2,40.9,2025-03-02T15:15:43.884Z,2025-03-02T15:15:47Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5552936797,212,15.8,5552936791,56,Center,5552936799,213,0.36,5552936795,141,49.1,5552936793,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783101007,195,1,1,15,33,77tfx9me4aaqhzv78bmgsy9bg,1,67.8,52.8,2025-03-02T15:15:47.268Z,2025-03-02T15:15:51Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5552937339,213,1.31,5552937335,141,80.8,5552937337,212,19.7,5552937333,140,72.7,5552937331,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783101045,196,1,1,15,37,77tfx9me4aaqhzv78bmgsy9bg,1,76.5,72.6,2025-03-02T15:15:51.460Z,2025-03-02T15:15:54Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5552937553,212,9.7,5552937555,213,4.88,5552937549,140,78.0,5552937551,141,58.5,5552937547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
