id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2706017981,136,3,1,13,8,b3r6d8ydtmtjckam6pku9y400,0,80.0,80.0,2024-08-04T14:16:02.003Z,2024-08-04T18:06:57Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5132223713,233,98,5132950427,464,,5132223683,286,,5132223681,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706017989,98,7,1,13,8,9w3sjm5ml4sjr2v81oxzdrt8v,0,20.0,20.0,2024-08-04T14:16:02.004Z,2024-08-04T18:07:00Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5132950769,385,,5132223703,56,Back,5132223705,285,,5132223707,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018037,137,1,1,13,9,b3r6d8ydtmtjckam6pku9y400,1,92.9,91.2,2024-08-04T14:16:03.212Z,2024-08-04T18:07:24Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5132223911,213,4.45,5132223899,2,,5132951933,224,,5132223905,140,78.6,5132951071,72,,5132223901,155,,5132223907,141,8.2,5132223909,212,58.4,5132223913,1,5132223903,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,
2706018051,138,1,1,13,16,b3r6d8ydtmtjckam6pku9y400,0,86.9,15.6,2024-08-04T14:16:10.565Z,2024-08-04T18:07:34Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5132224029,140,90.5,5132952417,224,,5132952419,20,,5132224027,56,Center,5132224031,141,52.3,5132224023,2,,5132224033,212,25.2,5132224035,213,1.42,5132224025,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018063,100,12,1,13,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.6,43.0,2024-08-04T14:16:12.151Z,2024-08-04T18:07:35Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5132224091,213,1.10,5132224083,56,Back,5132224101,15,,5132224085,140,25.0,5132224089,212,30.7,5132224087,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018083,139,1,1,13,21,b3r6d8ydtmtjckam6pku9y400,1,77.8,20.0,2024-08-04T14:16:15.380Z,2024-08-04T14:16:18Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5132224213,140,75.9,5132224211,56,Center,5132224219,213,2.01,5132224217,212,4.7,5132224215,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018107,140,1,1,13,24,b3r6d8ydtmtjckam6pku9y400,1,70.1,43.1,2024-08-04T14:16:18.564Z,2024-08-04T14:16:23Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5132224325,56,Center,5132224327,140,66.7,5132224331,212,18.8,5132224333,213,1.76,5132224329,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018121,141,1,1,13,29,b3r6d8ydtmtjckam6pku9y400,1,70.8,49.4,2024-08-04T14:16:23.331Z,2024-08-04T14:16:27Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5132224421,140,68.0,5132224423,141,28.6,5132224425,212,14.4,5132224427,213,4.51,5132224419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018145,142,1,1,13,32,b3r6d8ydtmtjckam6pku9y400,1,68.2,28.6,2024-08-04T14:16:26.963Z,2024-08-04T14:16:30Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5132224611,213,1.57,5132224605,140,68.2,5132224607,141,43.6,5132224603,56,Center,5132224609,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018157,143,1,1,13,36,b3r6d8ydtmtjckam6pku9y400,1,71.1,35.2,2024-08-04T14:16:30.339Z,2024-08-04T14:16:34Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5132224687,212,9.2,5132224689,213,4.52,5132224685,141,21.9,5132224681,56,Center,5132224683,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018169,144,1,1,13,39,b3r6d8ydtmtjckam6pku9y400,1,70.4,26.8,2024-08-04T14:16:33.923Z,2024-08-04T14:17:22Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5132224727,140,68.1,5132224725,56,Center,5132224731,212,10.5,5132224729,141,41.9,5132224733,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018171,145,1,1,13,41,b3r6d8ydtmtjckam6pku9y400,0,65.4,40.7,2024-08-04T14:16:35.507Z,2024-08-04T14:16:35Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5132224745,141,40.4,5132224747,212,6.6,5132224749,213,6.25,5132224741,56,Center,5132224743,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018175,102,61,1,13,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.9,51.2,2024-08-04T14:16:35.960Z,2024-08-04T14:16:36Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5132224769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018213,104,1,1,13,47,9w3sjm5ml4sjr2v81oxzdrt8v,0,47.8,98.6,2024-08-04T14:16:41.256Z,2024-08-04T18:08:29Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5132224959,141,95.0,5132224957,140,56.3,5132224961,212,9.3,5132224955,56,Left,5132224963,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018239,147,1,1,13,49,b3r6d8ydtmtjckam6pku9y400,1,36.1,10.6,2024-08-04T14:16:43.651Z,2024-08-04T14:16:44Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5132225055,56,Back,5132225061,212,12.4,5132225057,140,46.0,5132225063,213,0.58,5132225059,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018249,148,1,1,13,50,b3r6d8ydtmtjckam6pku9y400,1,47.1,21.6,2024-08-04T14:16:44.755Z,2024-08-04T14:16:46Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5132225145,141,13.4,5132225147,212,15.1,5132225139,56,Right,5132225141,140,60.5,5132225149,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018261,149,1,1,13,52,b3r6d8ydtmtjckam6pku9y400,0,63.5,14.0,2024-08-04T14:16:46.835Z,2024-08-04T14:16:48Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5132225223,213,0.43,5132225217,140,78.7,5132225215,56,Center,5132225221,212,17.5,5132225219,141,24.7,5132225213,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018279,105,1,1,13,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,17.7,67.6,2024-08-04T14:16:48.871Z,2024-08-04T18:08:42Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5132225303,3,,5132225309,141,87.8,5132225311,212,14.1,5132225313,213,1.35,5132225305,56,Back,5132225307,140,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018281,106,44,1,13,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.6,85.8,2024-08-04T14:16:50.546Z,2024-08-04T14:25:36Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5132225349,233,150,5132225321,56,Back,5132225323,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018271,150,44,1,13,56,b3r6d8ydtmtjckam6pku9y400,0,78.4,14.2,2024-08-04T14:16:50.547Z,2024-08-04T14:25:36Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5132225267,286,,5132225265,56,Right,5132225375,233,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018301,107,1,1,13,56,9w3sjm5ml4sjr2v81oxzdrt8v,0,20.7,87.8,2024-08-04T14:16:50.775Z,2024-08-04T18:08:45Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5132225425,3,,5132225427,56,Back,5132225435,213,6.05,5132225433,212,2.7,5132225429,140,23.2,5132225431,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018283,151,61,1,13,57,b3r6d8ydtmtjckam6pku9y400,1,77.6,14.9,2024-08-04T14:16:51.934Z,2024-08-04T14:16:52Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5132225325,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018319,108,1,1,13,58,9w3sjm5ml4sjr2v81oxzdrt8v,0,23.1,89.1,2024-08-04T14:16:52.928Z,2024-08-04T14:16:58Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5132225499,140,24.0,5132225497,56,Back,5132225507,1,,5132225501,141,88.9,5132225503,212,1.0,5132225495,157,,5132225505,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018327,152,1,1,14,1,b3r6d8ydtmtjckam6pku9y400,1,79.6,13.1,2024-08-04T14:16:55.060Z,2024-08-04T14:16:55Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5132225531,56,Right,5132225535,140,75.0,5132225543,212,7.2,5132225539,141,5.3,5132225549,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018347,153,1,1,14,1,b3r6d8ydtmtjckam6pku9y400,1,75.2,7.6,2024-08-04T14:16:55.859Z,2024-08-04T14:16:58Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5132225659,212,7.6,5132225653,140,75.5,5132225649,56,Right,5132225657,141,18.8,5132225661,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018373,154,1,1,14,4,b3r6d8ydtmtjckam6pku9y400,1,80.6,16.7,2024-08-04T14:16:58.451Z,2024-08-04T14:17:01Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5132225795,212,12.8,5132225797,213,5.27,5132225791,140,87.1,5132225793,141,0.7,5132225789,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018381,155,1,1,14,7,b3r6d8ydtmtjckam6pku9y400,1,78.0,6.8,2024-08-04T14:17:01.331Z,2024-08-04T14:17:03Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5132225841,56,Right,5132225849,213,2.60,5132225843,140,66.2,5132225845,141,17.7,5132225847,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018395,156,1,1,14,9,b3r6d8ydtmtjckam6pku9y400,1,65.8,19.2,2024-08-04T14:17:02.979Z,2024-08-04T14:17:05Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5132225927,141,44.0,5132225925,140,63.3,5132225931,213,1.73,5132225923,56,Center,5132225929,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018403,157,1,1,14,11,b3r6d8ydtmtjckam6pku9y400,1,63.2,44.0,2024-08-04T14:17:05.075Z,2024-08-04T14:17:07Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5132225993,140,56.2,5132225991,56,Center,5132225999,213,1.95,5132225995,141,70.8,5132225997,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018455,158,1,1,14,13,b3r6d8ydtmtjckam6pku9y400,1,56.1,70.9,2024-08-04T14:17:07.555Z,2024-08-04T14:17:11Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5132226183,141,80.2,5132226181,140,62.7,5132226179,56,Left,5132226187,213,0.74,5132226185,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018475,159,1,1,14,17,b3r6d8ydtmtjckam6pku9y400,1,65.3,92.6,2024-08-04T14:17:11.363Z,2024-08-04T14:17:14Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5132226295,141,80.0,5132226291,56,Left,5132226293,140,68.7,5132226297,212,9.3,5132226299,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018483,160,1,1,14,20,b3r6d8ydtmtjckam6pku9y400,0,70.1,81.5,2024-08-04T14:17:14.227Z,2024-08-04T14:17:15Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5132226349,212,27.3,5132226343,56,Left,5132226351,213,0.52,5132226347,141,100.0,5132226345,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018525,110,5,1,14,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.1,-1.2,2024-08-04T14:17:15.781Z,2024-08-04T15:10:59Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5132226587,347,,5132226585,56,Back,5132226589,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018491,161,5,1,14,21,b3r6d8ydtmtjckam6pku9y400,0,89.9,101.2,2024-08-04T14:17:15.781Z,2024-08-04T14:27:09Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5132226599,233,110,5132226389,56,Left,5132226391,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018609,111,1,1,14,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.3,0.0,2024-08-04T14:17:33.184Z,2024-08-04T18:12:24Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5132969611,189,,5132227129,213,2.37,5132227127,212,12.6,5132227123,140,12.7,5132227121,56,Back,5132227119,107,,5132227125,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018613,112,61,1,14,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.7,10.9,2024-08-04T14:17:34.367Z,2024-08-04T18:12:23Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5132227149,56,Back,5132969529,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018705,162,43,1,14,45,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-04T14:17:39.027Z,2024-08-04T18:11:37Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5132227593,155,0,5132227595,56,Center,5132227599,141,44.0,5132227601,212,15.2,5132227603,213,5.26,5132227597,140,87.3,5132966775,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706147839,1123,44,1,14,51,b3r6d8ydtmtjckam6pku9y400,1,69.7,46.1,2024-08-04T14:17:45.238Z,2024-08-04T19:29:55Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5132968541,56,Center,5132968545,286,,5132969165,233,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706147843,696,44,1,14,51,9w3sjm5ml4sjr2v81oxzdrt8v,0,30.3,53.9,2024-08-04T14:17:45.239Z,2024-08-04T18:38:28Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5132968567,285,,5132968569,233,1123,5132968563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018779,163,2,1,14,51,b3r6d8ydtmtjckam6pku9y400,1,69.4,52.1,2024-08-04T14:17:45.259Z,2024-08-04T18:38:17Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5132228383,8,,5132228055,141,66.2,5132228053,140,83.9,5132228385,7,euur9yvhgrieu4kl0vdkh244q,5132228051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706018729,113,55,1,14,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.4,17.2,2024-08-04T14:17:45.260Z,2024-08-04T14:25:31Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5132227749,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706019131,114,1,1,16,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.9,42.1,2024-08-04T14:19:06.127Z,2024-08-04T14:19:09Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5132230081,140,62.5,5132230073,5,,5132230083,141,6.8,5132230075,155,,5132230085,212,48.9,5132230079,56,Right,5132230089,1,,5132230077,241,,5132230087,213,,,,,,,,,,,,,,,,,,,,5.77,,,,,,,,
2706019139,115,61,1,16,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.5,6.2,2024-08-04T14:19:08.007Z,2024-08-04T18:13:23Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5132230105,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706019357,170,83,1,16,15,b3r6d8ydtmtjckam6pku9y400,0,39.3,95.3,2024-08-04T14:19:09.090Z,2024-08-04T14:19:47Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5132231605,399,6m5ftd7c68b2d4d2931xs5srt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706019169,116,1,1,16,16,9w3sjm5ml4sjr2v81oxzdrt8v,0,56.8,3.7,2024-08-04T14:19:10.327Z,2024-08-04T14:19:14Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5132230267,140,69.2,5132230265,56,Right,5132230271,212,13.1,5132230269,141,5.8,5132230273,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706019189,165,1,1,16,18,b3r6d8ydtmtjckam6pku9y400,1,28.4,91.5,2024-08-04T14:19:12.499Z,2024-08-04T14:19:14Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5132230365,213,5.12,5132230359,140,31.5,5132230357,56,Back,5132230361,141,80.5,5132230363,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706019203,166,1,1,16,20,b3r6d8ydtmtjckam6pku9y400,1,31.5,80.6,2024-08-04T14:19:14.338Z,2024-08-04T14:19:16Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5132230443,140,20.9,5132230441,56,Back,5132230449,213,3.24,5132230447,212,11.2,5132230445,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706019243,167,1,1,16,21,b3r6d8ydtmtjckam6pku9y400,1,20.8,79.1,2024-08-04T14:19:15.874Z,2024-08-04T14:19:20Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5132230629,141,70.8,5132230633,213,5.88,5132230631,212,14.5,5132230625,56,Back,5132230627,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706019251,168,61,1,16,25,b3r6d8ydtmtjckam6pku9y400,0,30.1,56.6,2024-08-04T14:19:19.954Z,2024-08-04T14:19:20Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5132230655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706148865,697,3,1,16,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,66.5,49.3,2024-08-04T14:19:22.316Z,2024-08-04T18:13:59Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5132974653,286,,5132974651,56,Center,5132974657,467,8inyievyp1az6q3dtlkpynf56,5132974655,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706019275,118,4,1,16,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.8,48.8,2024-08-04T14:19:22.991Z,2024-08-04T14:25:38Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5132230807,13,,5132230813,152,,5132230811,56,Center,5132230809,295,,5132230831,233,169,5132230815,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706019277,169,4,1,16,29,b3r6d8ydtmtjckam6pku9y400,0,37.2,51.2,2024-08-04T14:19:22.992Z,2024-08-04T14:25:39Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5132230823,295,,5132230821,13,,5132230829,285,,5132230835,233,118,5132230825,56,Back,5132230827,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706019637,120,27,1,17,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-08-04T14:20:19.835Z,2024-08-04T14:22:30Z,,,,,5132232813,53,o7nooyu95nab78ys541e3uuh,5132232811,41,Injury,5132232819,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706019601,171,27,1,17,25,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-04T14:20:19.835Z,2024-08-04T14:20:23Z,,,,,5132232815,233,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706019945,121,28,1,18,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-08-04T14:21:12.072Z,2024-08-04T14:25:26Z,,,,,5132234507,55,120,5132243751,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706020179,172,28,1,18,18,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-04T14:21:12.072Z,2024-08-04T14:25:26Z,,,,,5132243743,233,121,5132235929,55,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706020289,122,1,1,19,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.6,48.2,2024-08-04T14:22:07.280Z,2024-08-04T15:56:14Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5132236533,5,,5132236545,213,5.42,5132236543,212,12.7,5132236535,152,,5132236541,141,34.0,5132236539,140,70.5,5132236537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706020305,123,1,1,19,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.5,34.0,2024-08-04T14:22:08.495Z,2024-08-04T14:22:24Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5132236621,212,13.6,5132236623,213,3.46,5132236615,56,Center,5132236617,140,58.2,5132236619,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706020323,124,1,1,19,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.2,27.7,2024-08-04T14:22:09.727Z,2024-08-04T14:22:14Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5132236737,141,16.4,5132236739,212,40.2,5132236741,213,6.09,5132236743,1,,5132236735,140,95.8,5132236733,56,Right,5132236731,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706020333,125,1,1,19,19,9w3sjm5ml4sjr2v81oxzdrt8v,0,98.4,18.2,2024-08-04T14:22:13.655Z,2024-08-04T18:15:24Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5132237053,286,,5132236803,212,1.9,5132979377,20,,5132237047,236,,5132237049,233,173,5132979375,224,,5132236793,2,,5132236797,56,Right,5132236801,141,5132236799,140,97.9,5132236805,213,1.85,,,,,,,,,,,,,,20.9,,,,,,,,
2706020331,173,12,1,19,19,b3r6d8ydtmtjckam6pku9y400,1,3.7,77.2,2024-08-04T14:22:13.755Z,2024-08-04T18:15:26Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5132237079,233,125,5132236785,56,Back,5132236973,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706020349,126,6,1,19,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,96.8,23.4,2024-08-04T14:22:15.001Z,2024-08-04T19:29:53Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5132236917,233,174,5132236913,75,,5132236911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706020343,174,6,1,19,21,b3r6d8ydtmtjckam6pku9y400,0,3.2,76.6,2024-08-04T14:22:15.001Z,2024-08-04T18:15:28Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5132236873,56,Back,5132236941,233,126,5132236875,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706020581,127,1,1,19,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,99.5,0.5,2024-08-04T14:22:48.433Z,2024-08-04T18:15:32Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,1.0,,5132238191,155,,5132238375,210,13,5132979905,20,,5132238203,213,1.68,5132238195,56,Center,5132238189,6,,5132238199,141,61.4,5132238377,154,,5132238187,2,5132238197,140,95.1,5132238193,224,,5132238205,1,5132238201,212,,41.7,,,,,,,,,,,,,,,,
2706020585,128,13,1,19,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,95.1,61.4,2024-08-04T14:22:51.616Z,2024-08-04T18:16:37Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5132238383,154,,5132238393,230,99.7,5132983763,391,,5132238389,102,91.4,5132238219,56,Center,5132238271,25,,5132238217,61,,5132238391,103,13.9,5132983737,15,5132238381,29,,5132238395,231,52.0,5132983761,328,5132238385,55,,127,5132238379,73,,5132983755,214,,,,,,,,,,,
2706020587,129,5,1,19,58,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.8,70.0,2024-08-04T14:22:52.033Z,2024-08-04T14:27:09Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5132238237,56,Center,5132238239,346,,5132238841,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706020695,175,5,1,19,58,b3r6d8ydtmtjckam6pku9y400,1,-0.8,30.0,2024-08-04T14:22:52.033Z,2024-08-04T14:27:09Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5132238793,346,,5132238791,56,Back,5132238823,233,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
