id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2705460267,260,1,1,23,26,59as3grjvj19voay31j3yfgni,1,32.9,9.1,2024-08-03T14:23:44.581Z,2024-08-03T14:23:47Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5129245565,56,Back,5129245569,141,11.3,5129245573,213,0.14,5129245567,140,42.7,5129245571,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460273,261,1,1,23,28,59as3grjvj19voay31j3yfgni,1,42.7,11.3,2024-08-03T14:23:47.013Z,2024-08-03T14:23:48Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5129245603,141,16.4,5129245607,213,2.48,5129245599,56,Back,5129245605,212,5.6,5129245601,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460277,262,1,1,23,29,59as3grjvj19voay31j3yfgni,0,53.2,14.9,2024-08-03T14:23:48.197Z,2024-08-03T14:23:48Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5129245635,212,17.2,5129245629,56,Center,5129245631,140,67.8,5129245637,213,0.48,5129245633,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460305,207,12,1,23,31,36g6ifzjliec1jqnbtf7yesme,1,32.0,61.1,2024-08-03T14:23:50.272Z,2024-08-03T14:58:02Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5129245765,212,30.4,5129245761,140,43.8,5129245767,213,1.15,5129245763,141,100.0,5129245785,167,,5129245759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460309,208,5,1,23,32,36g6ifzjliec1jqnbtf7yesme,0,45.7,102.0,2024-08-03T14:23:50.965Z,2024-08-03T14:56:45Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5129245783,347,,5129245939,233,263,5129245781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460329,263,5,1,23,32,59as3grjvj19voay31j3yfgni,1,54.3,-2.0,2024-08-03T14:23:50.965Z,2024-08-03T14:23:56Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5129245909,56,Right,5129245911,347,,5129245915,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460411,264,1,1,23,40,59as3grjvj19voay31j3yfgni,1,55.6,0.0,2024-08-03T14:23:58.981Z,2024-08-03T14:24:01Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5129246303,213,2.72,5129246297,140,38.1,5129246293,107,,5129246295,56,Back,5129246301,212,20.1,5129246299,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460449,265,1,1,23,42,59as3grjvj19voay31j3yfgni,1,40.7,14.6,2024-08-03T14:24:01.366Z,2024-08-03T14:24:06Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5129246561,141,42.8,5129246557,56,Back,5129246565,213,1.61,5129246559,140,39.9,5129246563,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460487,266,1,1,23,48,59as3grjvj19voay31j3yfgni,1,57.3,61.2,2024-08-03T14:24:06.646Z,2024-08-03T14:24:12Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5129246801,141,5.2,5129246805,213,4.95,5129246797,56,Right,5129246807,1,,5129246795,155,,5129246799,140,66.0,5129246803,212,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460493,267,3,1,23,53,59as3grjvj19voay31j3yfgni,0,70.6,7.0,2024-08-03T14:24:12.022Z,2024-08-03T14:24:15Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5129246823,286,,5129246875,233,209,5129246821,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460499,209,7,1,23,53,36g6ifzjliec1jqnbtf7yesme,0,29.4,93.0,2024-08-03T14:24:12.023Z,2024-08-03T14:24:14Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5129246865,233,267,5129246849,56,Back,5129246851,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460539,268,1,1,23,55,59as3grjvj19voay31j3yfgni,1,70.5,10.0,2024-08-03T14:24:13.559Z,2024-08-03T14:24:19Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5129247083,56,Right,5129247089,212,10.6,5129247091,213,2.55,5129247087,141,18.7,5129247085,140,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460567,269,1,1,24,0,59as3grjvj19voay31j3yfgni,1,61.3,32.8,2024-08-03T14:24:19.142Z,2024-08-03T14:24:21Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5129247247,213,2.32,5129247243,141,59.7,5129247239,56,Back,5129247245,212,25.0,5129247241,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460607,270,1,1,24,3,59as3grjvj19voay31j3yfgni,1,44.9,59.3,2024-08-03T14:24:21.847Z,2024-08-03T14:24:26Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5129247453,212,27.2,5129247449,140,58.8,5129247455,213,5.28,5129247451,141,25.6,5129247447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460665,271,1,1,24,7,59as3grjvj19voay31j3yfgni,0,59.4,21.5,2024-08-03T14:24:26.104Z,2024-08-03T14:24:32Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5129247775,212,26.4,5129247767,155,,5129247771,140,84.3,5129247777,213,6.15,5129247773,141,16.4,5129247769,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460671,210,4,1,24,14,36g6ifzjliec1jqnbtf7yesme,1,12.8,84.3,2024-08-03T14:24:33.082Z,2024-08-03T14:36:22Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5129247885,56,Back,5129247889,285,,5129247933,233,272,5129247881,13,,5129247887,152,,5129247883,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705460689,272,4,1,24,14,59as3grjvj19voay31j3yfgni,0,87.2,15.7,2024-08-03T14:24:33.083Z,2024-08-03T14:57:59Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5129247911,13,,5129247915,152,,5129247919,286,,5129320967,294,,5129247965,233,210,5129247913,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461031,213,1,1,24,50,36g6ifzjliec1jqnbtf7yesme,0,2.4,95.9,2024-08-03T14:25:09.036Z,2024-08-03T14:25:13Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5129249511,213,6.06,5129249503,56,Center,5129249497,5,,5129249509,212,68.2,5129249507,141,73.6,5129249501,152,,5129249513,1,,5129249505,140,65.7,5129249499,157,,,,,,,,,,,,,,,,,,,,,,,,,
2705461029,273,44,1,24,53,59as3grjvj19voay31j3yfgni,1,34.4,29.8,2024-08-03T14:25:11.560Z,2024-08-03T14:56:35Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5129249493,56,Back,5129249553,233,214,5129249495,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461035,214,44,1,24,53,36g6ifzjliec1jqnbtf7yesme,0,65.6,70.2,2024-08-03T14:25:11.561Z,2024-08-03T14:56:35Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5129249527,286,,5129249569,233,273,5129249525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461045,274,1,1,24,53,59as3grjvj19voay31j3yfgni,1,34.5,34.7,2024-08-03T14:25:12.184Z,2024-08-03T14:25:14Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5129249593,212,23.3,5129249589,140,53.5,5129249591,141,52.5,5129249587,56,Center,5129249595,213,0.55,5129249585,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461049,275,61,1,24,55,59as3grjvj19voay31j3yfgni,0,54.3,54.6,2024-08-03T14:25:13.833Z,2024-08-03T14:25:14Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5129249601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461121,215,1,1,24,59,36g6ifzjliec1jqnbtf7yesme,1,37.8,38.9,2024-08-03T14:25:17.483Z,2024-08-03T14:25:22Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5129249949,212,31.4,5129249945,140,63.1,5129249943,56,Right,5129249951,213,5.72,5129249947,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461119,276,83,1,25,4,59as3grjvj19voay31j3yfgni,0,38.6,87.2,2024-08-03T14:25:22.426Z,2024-08-03T14:25:24Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5129250001,399,3q4tnk1z46lop4rbdpjtfoc2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461129,216,50,1,25,4,36g6ifzjliec1jqnbtf7yesme,1,62.0,9.0,2024-08-03T14:25:22.523Z,2024-08-03T14:50:14Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5129249971,56,Right,5129250249,233,277,5129249973,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461177,277,7,1,25,4,59as3grjvj19voay31j3yfgni,1,38.0,91.0,2024-08-03T14:25:22.524Z,2024-08-03T14:26:21Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5129250227,56,Back,5129250243,233,216,5129250229,285,,5129252577,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461131,217,43,1,25,4,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-03T14:25:23.117Z,2024-08-03T14:25:27Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5129250139,144,61,5129249979,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461171,218,5,1,25,9,36g6ifzjliec1jqnbtf7yesme,1,55.6,-1.0,2024-08-03T14:25:27.677Z,2024-08-03T14:56:46Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5129250217,56,Right,5129252639,233,279,5129250219,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461205,279,5,1,25,9,59as3grjvj19voay31j3yfgni,0,44.4,101.0,2024-08-03T14:25:27.677Z,2024-08-03T14:56:46Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5129250389,347,,5129252649,233,218,5129250387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461203,278,43,1,25,12,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-03T14:25:30.872Z,2024-08-03T14:26:16Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5129250385,56,Back,5129252317,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461263,219,1,1,25,21,36g6ifzjliec1jqnbtf7yesme,1,56.2,0.0,2024-08-03T14:25:40.269Z,2024-08-03T14:25:41Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5129250739,212,17.9,5129250733,56,Right,5129250735,140,67.7,5129250731,107,,5129250737,141,17.4,5129250741,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461273,220,1,1,25,23,36g6ifzjliec1jqnbtf7yesme,1,67.7,17.4,2024-08-03T14:25:41.692Z,2024-08-03T14:25:42Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5129250785,140,71.4,5129250791,213,5.16,5129250787,141,5.4,5129250789,212,9.0,5129250783,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461281,221,1,1,25,24,36g6ifzjliec1jqnbtf7yesme,1,71.4,5.4,2024-08-03T14:25:42.573Z,2024-08-03T14:25:43Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5129250817,56,Right,5129250823,212,7.7,5129250819,140,72.4,5129250821,141,16.6,5129250825,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461301,222,1,1,25,24,36g6ifzjliec1jqnbtf7yesme,1,72.4,16.6,2024-08-03T14:25:43.372Z,2024-08-03T14:25:46Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5129250937,140,77.7,5129250941,212,10.4,5129250943,213,5.28,5129250939,141,3.7,5129250935,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461331,223,1,1,25,28,36g6ifzjliec1jqnbtf7yesme,1,87.6,5.1,2024-08-03T14:25:46.620Z,2024-08-03T14:25:49Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5129251077,141,36.8,5129251073,56,Center,5129251083,213,1.90,5129251075,140,80.6,5129251079,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461343,224,3,1,25,30,36g6ifzjliec1jqnbtf7yesme,1,89.2,36.3,2024-08-03T14:25:49.085Z,2024-08-03T14:56:31Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5129251175,233,280,5129251129,286,,5129251127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461347,280,45,1,25,30,59as3grjvj19voay31j3yfgni,0,10.8,63.7,2024-08-03T14:25:49.085Z,2024-08-03T14:56:32Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5129251143,56,Back,5129251183,233,224,5129251145,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461361,225,3,1,25,31,36g6ifzjliec1jqnbtf7yesme,1,91.4,31.4,2024-08-03T14:25:50.141Z,2024-08-03T14:25:53Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5129251217,233,281,5129251205,286,,5129251203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461359,281,45,1,25,31,59as3grjvj19voay31j3yfgni,0,8.6,68.6,2024-08-03T14:25:50.141Z,2024-08-03T14:25:54Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5129251199,56,Back,5129251249,233,225,5129251201,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461383,226,1,1,25,33,36g6ifzjliec1jqnbtf7yesme,1,96.6,25.5,2024-08-03T14:25:51.565Z,2024-08-03T14:25:54Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5129251363,212,13.3,5129251365,213,4.42,5129251357,140,93.0,5129251361,141,6.8,5129251353,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461405,227,1,1,25,34,36g6ifzjliec1jqnbtf7yesme,1,93.0,6.8,2024-08-03T14:25:53.101Z,2024-08-03T14:25:56Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5129251485,140,79.0,5129251487,141,25.7,5129251491,213,2.42,5129251489,212,19.5,5129251483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461441,228,1,1,25,38,36g6ifzjliec1jqnbtf7yesme,0,79.0,25.7,2024-08-03T14:25:56.413Z,2024-08-03T14:26:00Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5129251679,2,,5129251681,155,,5129251685,140,90.7,5129251689,212,22.1,5129251691,213,0.98,5129251687,141,52.7,5129251683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461421,282,44,1,25,39,59as3grjvj19voay31j3yfgni,1,9.0,48.0,2024-08-03T14:25:57.673Z,2024-08-03T14:56:35Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5129251579,285,,5129251577,56,Back,5129251757,233,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461445,229,44,1,25,39,36g6ifzjliec1jqnbtf7yesme,0,91.0,52.0,2024-08-03T14:25:57.674Z,2024-08-03T14:56:36Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5129251719,56,Center,5129251721,286,,5129251765,233,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461433,283,12,1,25,39,59as3grjvj19voay31j3yfgni,1,8.6,49.3,2024-08-03T14:25:58.123Z,2024-08-03T14:25:59Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5129251633,141,25.0,5129251643,15,,5129251637,213,5.11,5129251635,212,17.9,5129251629,56,Back,5129251631,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461485,230,15,1,25,42,36g6ifzjliec1jqnbtf7yesme,1,87.5,74.8,2024-08-03T14:26:01.351Z,2024-08-03T14:30:09Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5129252479,230,98.9,5129252233,72,,5129251895,22,,5129252465,76,,5129252475,146,90.7,5129252481,231,53.1,5129252471,215,,5129252237,82,,5129252469,103,19,5129251899,56,Center,5129251897,64,5129252467,102,53.4,5129252507,233,5129252473,458,5129252477,147,69.3,,,,284,,,,,
2705461461,284,10,1,25,43,59as3grjvj19voay31j3yfgni,1,9.3,30.7,2024-08-03T14:26:01.451Z,2024-08-03T14:26:20Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5129251807,94,,5129251809,56,Back,5129252523,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461493,231,6,1,25,43,36g6ifzjliec1jqnbtf7yesme,1,87.8,72.6,2024-08-03T14:26:02.298Z,2024-08-03T14:36:26Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5129251941,73,,5129251943,233,285,5129251939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461463,285,6,1,25,43,59as3grjvj19voay31j3yfgni,0,12.2,27.4,2024-08-03T14:26:02.298Z,2024-08-03T14:26:09Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5129251965,233,231,5129251863,73,,5129251861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461745,232,1,1,26,24,36g6ifzjliec1jqnbtf7yesme,0,99.5,99.5,2024-08-03T14:26:43.199Z,2024-08-03T14:26:45Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5129253459,155,,5129253463,56,Center,5129253471,213,4.64,5129253469,212,27.6,5129253455,2,,5129253467,141,59.1,5129253457,6,,5129253461,225,,5129253465,140,97.5,,,,,,,,,,,,,,,,,,,,,,,,
2705461767,286,12,1,26,27,59as3grjvj19voay31j3yfgni,1,7.1,49.4,2024-08-03T14:26:46.379Z,2024-08-03T14:26:48Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5129253591,141,41.3,5129253595,213,5.98,5129253587,56,Back,5129253589,140,23.9,5129253593,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461765,233,50,1,26,29,36g6ifzjliec1jqnbtf7yesme,1,84.2,59.2,2024-08-03T14:26:48.239Z,2024-08-03T14:27:14Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5129253583,286,,5129254735,233,287,5129253579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461773,287,7,1,26,29,59as3grjvj19voay31j3yfgni,0,15.8,40.8,2024-08-03T14:26:48.240Z,2024-08-03T14:27:15Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5129253617,285,,5129253615,56,Back,5129253619,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705462529,254,61,1,26,30,36g6ifzjliec1jqnbtf7yesme,1,84.7,57.1,2024-08-03T14:26:48.675Z,2024-08-03T14:28:33Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5129257775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461787,234,1,1,26,31,36g6ifzjliec1jqnbtf7yesme,1,81.4,73.3,2024-08-03T14:26:50.159Z,2024-08-03T14:26:52Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5129253721,56,Left,5129253725,141,94.4,5129253727,212,14.5,5129253729,213,1.42,5129253723,140,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461821,235,3,1,26,33,36g6ifzjliec1jqnbtf7yesme,1,87.0,88.8,2024-08-03T14:26:52.320Z,2024-08-03T14:26:58Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5129253889,56,Left,5129253891,286,,5129253925,233,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461793,288,45,1,26,33,59as3grjvj19voay31j3yfgni,0,13.0,11.2,2024-08-03T14:26:52.320Z,2024-08-03T14:27:00Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5129253759,285,,5129253757,56,Back,5129253937,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461801,289,83,1,26,34,59as3grjvj19voay31j3yfgni,0,9.6,14.0,2024-08-03T14:26:53.162Z,2024-08-03T14:26:56Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5129253909,399,3q4tnk1z46lop4rbdpjtfoc2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461825,236,3,1,26,37,36g6ifzjliec1jqnbtf7yesme,0,96.6,73.6,2024-08-03T14:26:55.455Z,2024-08-03T14:26:59Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5129253905,56,Center,5129253945,233,290,5129253907,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461831,290,7,1,26,37,59as3grjvj19voay31j3yfgni,1,3.4,26.4,2024-08-03T14:26:55.456Z,2024-08-03T14:27:00Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5129253933,285,,5129253931,56,Back,5129253929,167,,5129253939,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461845,237,6,1,26,38,36g6ifzjliec1jqnbtf7yesme,1,99.9,75.2,2024-08-03T14:26:56.604Z,2024-08-03T14:36:27Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5129254057,73,,5129254107,233,291,5129254055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705461861,291,6,1,26,38,59as3grjvj19voay31j3yfgni,0,0.1,24.8,2024-08-03T14:26:56.604Z,2024-08-03T14:36:27Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5129254091,56,Back,5129254117,233,237,5129254093,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705462055,238,1,1,27,6,36g6ifzjliec1jqnbtf7yesme,0,99.5,99.5,2024-08-03T14:27:24.528Z,2024-08-03T14:27:27Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5129255213,141,53.7,5129255201,6,,5129255205,225,,5129255199,2,,5129255283,233,292,5129255221,213,4.70,5129255207,56,Center,5129255217,212,31.1,5129255211,140,99.2,5129255203,155,,,,,,,,,,,,,,,,,,,,,,
2705462065,292,41,1,27,8,59as3grjvj19voay31j3yfgni,0,2.7,45.2,2024-08-03T14:27:26.716Z,2024-08-03T14:27:28Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5129255273,141,29.3,5129255295,233,238,5129255277,213,5.42,5129255271,140,11.5,5129255275,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705462079,239,15,1,27,11,36g6ifzjliec1jqnbtf7yesme,1,89.9,67.6,2024-08-03T14:27:29.505Z,2024-08-03T14:30:07Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5129260227,103,19,5129260011,25,,5129260233,458,,5129260223,78,,5129255345,56,Center,5129260241,231,52.3,5129260237,147,63.2,5129255343,64,,5129260225,102,51.4,5129260017,82,,5129260239,230,5129260231,328,,5129260013,20,5129260229,108,5129260235,146,92.7,5129260259,233,99.0,,293,,,,
2705462087,293,10,1,27,11,59as3grjvj19voay31j3yfgni,1,7.3,36.8,2024-08-03T14:27:29.605Z,2024-08-03T14:29:31Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5129255395,94,,5129260269,233,239,5129255397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705462097,240,1,1,27,13,36g6ifzjliec1jqnbtf7yesme,0,70.3,44.6,2024-08-03T14:27:31.505Z,2024-08-03T14:27:32Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5129255451,140,88.1,5129255455,212,20.3,5129255459,1,,5129255445,157,,5129255449,56,Center,5129255457,213,0.40,5129255453,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705463021,318,61,1,27,13,59as3grjvj19voay31j3yfgni,1,13.7,46.7,2024-08-03T14:27:31.701Z,2024-08-03T14:29:44Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5129260509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705462125,294,12,1,27,15,59as3grjvj19voay31j3yfgni,1,7.9,50.4,2024-08-03T14:27:33.468Z,2024-08-03T14:51:11Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5129255623,56,Back,5129255627,141,73.7,5129255629,212,15.8,5129255625,140,7.5,5129255631,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705462149,296,1,1,27,17,59as3grjvj19voay31j3yfgni,1,7.5,73.7,2024-08-03T14:27:35.533Z,2024-08-03T14:27:37Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5129255707,140,24.3,5129255711,212,21.5,5129255705,56,Back,5129255709,141,91.7,5129255713,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
