id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2754144757,147,1,1,13,29,59as3grjvj19voay31j3yfgni,1,43.1,87.7,2024-12-01T15:14:10.315Z,2024-12-01T15:14:12Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5395708169,213,4.48,5395708161,56,Back,5395708163,140,38.3,5395708165,141,56.4,5395708167,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754144779,148,1,1,13,31,59as3grjvj19voay31j3yfgni,1,42.2,55.8,2024-12-01T15:14:12.483Z,2024-12-01T15:14:14Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5395708293,212,14.7,5395708295,213,5.86,5395708287,140,55.0,5395708285,56,Center,5395708291,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754144803,149,1,1,13,32,59as3grjvj19voay31j3yfgni,1,54.7,46.9,2024-12-01T15:14:13.627Z,2024-12-01T15:14:16Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5395708439,212,11.2,5395708441,213,3.11,5395708433,56,Back,5395708435,140,44.0,5395708437,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754144849,150,1,1,13,35,59as3grjvj19voay31j3yfgni,1,42.0,51.3,2024-12-01T15:14:15.923Z,2024-12-01T15:14:18Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5395708653,213,1.46,5395708651,212,13.8,5395708649,141,71.5,5395708645,56,Back,5395708647,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754144885,151,1,1,13,37,59as3grjvj19voay31j3yfgni,1,42.9,73.6,2024-12-01T15:14:18.331Z,2024-12-01T15:14:20Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5395708893,141,93.0,5395708895,212,15.4,5395708897,213,1.03,5395708891,140,50.5,5395708889,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754144941,152,1,1,13,39,59as3grjvj19voay31j3yfgni,1,47.3,94.5,2024-12-01T15:14:20.611Z,2024-12-01T15:14:23Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5395709147,141,86.8,5395709145,140,38.0,5395709143,56,Back,5395709149,212,11.1,5395709151,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754145027,153,1,1,13,42,59as3grjvj19voay31j3yfgni,1,37.7,84.2,2024-12-01T15:14:23.803Z,2024-12-01T15:14:27Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5395709599,56,Back,5395709613,213,4.46,5395709609,212,20.8,5395709603,140,32.8,5395709605,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754145151,154,1,1,13,46,59as3grjvj19voay31j3yfgni,1,36.9,63.7,2024-12-01T15:14:27.011Z,2024-12-01T15:14:32Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5395710323,141,79.3,5395710327,212,10.9,5395710319,140,34.4,5395710331,213,1.81,5395710317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754145235,155,1,1,13,51,59as3grjvj19voay31j3yfgni,0,35.6,87.7,2024-12-01T15:14:32.107Z,2024-12-01T15:14:35Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5395710749,140,0.0,5395710759,1,,5395710745,56,Back,5395710757,213,3.42,5395710755,212,40.4,5395710753,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754145505,106,6,1,13,54,c165yjiny1qnmfdvefxvflnkc,1,95.8,30.6,2024-12-01T15:14:35.641Z,2024-12-01T15:46:45Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5395779241,233,156,5395712433,56,Center,5395712435,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754145241,156,6,1,13,54,59as3grjvj19voay31j3yfgni,0,4.2,69.4,2024-12-01T15:14:35.641Z,2024-12-01T18:35:56Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5395779289,233,106,5395710903,56,Back,5395710905,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754146171,107,1,1,14,43,c165yjiny1qnmfdvefxvflnkc,0,99.8,0.2,2024-12-01T15:15:24.594Z,2024-12-01T18:35:58Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5396780739,20,,5395715773,213,1.77,5395715757,6,,5395715755,2,,5395715761,155,,5395715763,224,,5395715765,56,Center,5395715767,140,95.3,5395715769,141,34.7,5395715771,212,,,,,,,,,,,,,,,23.9,,,,,,,,,,,,,,,,,,
2754146259,157,12,1,14,45,59as3grjvj19voay31j3yfgni,1,5.2,64.0,2024-12-01T15:15:25.843Z,2024-12-01T15:15:30Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5395716259,213,6.06,5395716251,56,Back,5395716255,141,56.7,5395716253,140,26.3,5395716257,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754339189,908,43,1,14,47,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-12-01T15:15:27.825Z,2024-12-01T18:36:30Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5396782437,56,Back,5396782563,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754146231,108,13,1,14,47,c165yjiny1qnmfdvefxvflnkc,1,71.3,40.7,2024-12-01T15:15:28.090Z,2024-12-01T15:33:26Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5395757019,147,52.2,5395757017,146,84.6,5395757013,328,,5395757015,458,,5395716113,18,,5395716115,56,Center,5395757021,230,98.4,5395756359,25,,5395757007,103,29.2,5395757005,102,5395757023,231,49.8,5395757003,73,,5395756363,20,,5395756367,153,,5395757009,215,68.1,,,,,,,,,,,,,,,,,,
2754146267,158,61,1,14,48,59as3grjvj19voay31j3yfgni,1,15.9,53.8,2024-12-01T15:15:29.190Z,2024-12-01T15:48:42Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5395716299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754146279,109,61,1,14,48,c165yjiny1qnmfdvefxvflnkc,0,86.8,62.4,2024-12-01T15:15:29.593Z,2024-12-01T15:25:30Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5395716349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754146275,159,1,1,14,49,59as3grjvj19voay31j3yfgni,1,14.1,41.5,2024-12-01T15:15:30.347Z,2024-12-01T18:37:22Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,1.0,,5396785625,154,,5396785623,210,15,5395724823,213,0.03,5395724825,1,,5395724819,141,43.4,5395724817,140,52.3,5395724821,212,40.1,5395724813,157,,5395724815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754146425,160,43,1,14,50,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-12-01T15:15:31.179Z,2024-12-01T15:17:20Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5395717143,56,Center,5395717145,140,60.3,5395717147,141,42.1,5395717149,212,49.7,5395717151,213,6.20,5395729127,144,1,5395717153,1,0,5395717139,2,0,5395719665,210,15,5395719667,154,5395717141,155,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2754146521,162,15,1,14,57,59as3grjvj19voay31j3yfgni,1,86.1,40.1,2024-12-01T15:15:38.603Z,2024-12-01T18:37:23Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5395719719,102,46.3,5395719711,55,159,5395718605,20,,5395718603,23,,5395719699,80,,5395719721,103,13.3,5395719791,233,110,5395717671,17,,5395719727,147,44.4,5395719707,154,5395717673,56,Center,5395719703,29,,5395719725,146,93.4,5395719723,214,,,,,,,,,,,,,,,,,,,,,,
2754146495,110,10,1,14,57,c165yjiny1qnmfdvefxvflnkc,1,9.7,57.7,2024-12-01T15:15:38.703Z,2024-12-01T18:37:33Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5395717549,56,Back,5396786235,376,,5396786233,389,,5395718581,183,,5395719811,233,162,5395717537,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754146517,111,6,1,14,59,c165yjiny1qnmfdvefxvflnkc,0,11.0,58.8,2024-12-01T15:15:40.753Z,2024-12-01T18:37:39Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5395717755,73,,5395717751,56,Back,5395718337,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754146605,163,6,1,14,59,59as3grjvj19voay31j3yfgni,1,89.0,41.2,2024-12-01T15:15:40.753Z,2024-12-01T15:46:47Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5395718267,56,Center,5395718269,75,,5395718305,233,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754147357,164,1,1,15,39,59as3grjvj19voay31j3yfgni,0,99.5,0.5,2024-12-01T15:16:20.163Z,2024-12-01T18:37:50Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5395722509,212,33.7,5395722495,2,,5395722497,6,,5395722505,140,92.3,5395722503,56,Center,5395722499,155,,5395722511,213,1.80,5395722507,141,48.8,5396787265,20,,5395722513,1,5395722501,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754147403,112,12,1,15,43,c165yjiny1qnmfdvefxvflnkc,1,7.5,52.3,2024-12-01T15:16:24.056Z,2024-12-01T15:33:53Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5395722749,56,Back,5395722751,140,0.0,5395722755,212,16.9,5395722753,141,73.8,5395722757,213,2.10,5395722793,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754147407,113,6,1,15,44,c165yjiny1qnmfdvefxvflnkc,0,2.6,67.0,2024-12-01T15:16:25.562Z,2024-12-01T18:38:07Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5395722805,73,,5395722803,56,Back,5395722889,233,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754147391,166,6,1,15,44,59as3grjvj19voay31j3yfgni,1,97.4,33.0,2024-12-01T15:16:25.562Z,2024-12-01T15:16:30Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5395722827,75,,5395722861,233,113,5395722823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754148019,167,1,1,16,9,59as3grjvj19voay31j3yfgni,0,99.5,0.5,2024-12-01T15:16:50.331Z,2024-12-01T18:38:14Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5395726367,141,43.9,5395726365,140,91.4,5395726363,56,Center,5395726371,213,1.85,5395726369,212,30.7,5395726359,155,,5396788617,20,,5395726355,2,,5395726361,224,,5395726357,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754148031,114,44,1,16,14,c165yjiny1qnmfdvefxvflnkc,1,9.5,58.8,2024-12-01T15:16:55.113Z,2024-12-01T18:39:08Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5395726451,285,,5395726449,56,Back,5395726563,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754148023,168,44,1,16,14,59as3grjvj19voay31j3yfgni,0,90.5,41.2,2024-12-01T15:16:55.114Z,2024-12-01T15:56:25Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5395726609,233,114,5395726411,286,,5395726409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754148041,115,12,1,16,14,c165yjiny1qnmfdvefxvflnkc,1,10.9,61.1,2024-12-01T15:16:55.617Z,2024-12-01T20:16:27Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5395726505,141,79.1,5395726503,140,0.0,5395726507,212,17.8,5395726509,213,2.38,5395726501,56,Back,5395726567,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754148045,116,6,1,16,15,c165yjiny1qnmfdvefxvflnkc,0,2.6,70.4,2024-12-01T15:16:56.181Z,2024-12-01T18:39:13Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5395726721,56,Back,5395726723,73,,5395726779,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754148061,169,6,1,16,15,59as3grjvj19voay31j3yfgni,1,97.4,29.6,2024-12-01T15:16:56.181Z,2024-12-01T15:46:47Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5395726735,56,Center,5395726771,233,116,5395726737,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754148555,170,1,1,16,41,59as3grjvj19voay31j3yfgni,1,99.5,0.5,2024-12-01T15:17:22.467Z,2024-12-01T18:39:15Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,1.0,,5395729447,155,,5395729443,2,,5395729445,6,,5395729449,224,,5395729453,140,89.1,5395729455,141,40.9,5395733893,210,15,5395733895,154,,5395729457,212,29.6,5395729459,213,5396792169,20,,5395729451,56,Center,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,
2754178865,469,44,1,16,42,59as3grjvj19voay31j3yfgni,1,88.0,42.7,2024-12-01T15:17:23.082Z,2024-12-01T15:56:25Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5395897323,233,237,5395896829,286,,5395896827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754164691,237,44,1,16,42,c165yjiny1qnmfdvefxvflnkc,0,12.0,57.3,2024-12-01T15:17:23.083Z,2024-12-01T15:56:25Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5395897339,233,469,5395820635,285,,5395820633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754148641,171,15,1,16,42,59as3grjvj19voay31j3yfgni,1,89.1,41.9,2024-12-01T15:17:23.453Z,2024-12-01T19:12:50Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5395733913,29,,5395733915,154,,5395732911,328,,5395733911,80,,5395733943,231,49.1,5395732907,15,,5395797419,233,117,5395733939,147,46.4,5395733929,100,,5395733941,230,5395733937,146,98.2,5395733917,133,,5395733919,55,170,5395729901,17,,5395729903,56,98.4,Center,5395732905,25,5395733925,103,19,5395733933,82,5395733923,102,47.3,,,,,,,
2754148729,117,10,1,16,42,c165yjiny1qnmfdvefxvflnkc,1,2.3,53.4,2024-12-01T15:17:23.553Z,2024-12-01T20:18:11Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5395730349,56,Back,5395797425,233,171,5395730347,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754148807,118,12,1,16,45,c165yjiny1qnmfdvefxvflnkc,1,2.4,55.5,2024-12-01T15:17:26.257Z,2024-12-01T15:35:57Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5395730907,212,45.1,5395730903,140,40.6,5395730905,141,85.7,5395730901,56,Back,5395730909,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754148759,172,4,1,16,51,59as3grjvj19voay31j3yfgni,1,58.8,18.5,2024-12-01T15:17:32.682Z,2024-12-01T15:46:42Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5395730613,152,,5395730609,13,,5395731045,233,119,5395730617,286,,5395778475,294,,5395730611,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754148813,119,4,1,16,51,c165yjiny1qnmfdvefxvflnkc,0,41.2,81.5,2024-12-01T15:17:32.683Z,2024-12-01T15:46:42Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5395730999,294,,5395731003,56,Back,5395731011,285,,5395730993,13,,5395731007,152,,5395731071,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754149335,173,1,1,17,19,59as3grjvj19voay31j3yfgni,1,56.1,19.7,2024-12-01T15:18:00.387Z,2024-12-01T15:19:03Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5395739503,140,46.6,5395739505,141,52.8,5395739507,212,24.6,5395739875,189,,5395739509,213,1.99,5395739655,5,,5395739657,152,,5395739501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754150613,180,1,1,17,20,59as3grjvj19voay31j3yfgni,1,46.2,54.5,2024-12-01T15:18:00.858Z,2024-12-01T15:19:00Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5395740629,213,0.96,5395740625,141,90.2,5395740623,140,62.4,5395740627,212,29.6,5395740621,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754149389,175,1,1,17,24,59as3grjvj19voay31j3yfgni,1,61.4,83.6,2024-12-01T15:18:05.089Z,2024-12-01T15:18:06Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5395734331,141,79.9,5395734335,213,5.90,5395734333,212,6.7,5395734327,56,Left,5395734329,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754149403,176,1,1,17,25,59as3grjvj19voay31j3yfgni,0,67.3,79.9,2024-12-01T15:18:06.026Z,2024-12-01T18:39:57Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5395734407,213,5.21,5396794621,168,,5395734405,212,10.2,5395734403,141,66.7,5395734399,56,Center,5395734401,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754149503,121,1,1,17,27,c165yjiny1qnmfdvefxvflnkc,1,29.4,39.2,2024-12-01T15:18:08.114Z,2024-12-01T15:18:09Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5395734785,56,Back,5395734787,140,48.3,5395734793,213,6.20,5395734789,141,36.7,5395734791,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754149547,122,1,1,17,28,c165yjiny1qnmfdvefxvflnkc,1,48.3,36.7,2024-12-01T15:18:09.689Z,2024-12-01T15:18:11Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5395735015,56,Back,5395735021,141,31.4,5395735023,212,4.8,5395735025,213,3.99,5395735019,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754149751,123,1,1,17,30,c165yjiny1qnmfdvefxvflnkc,1,53.5,31.6,2024-12-01T15:18:11.399Z,2024-12-01T15:18:20Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5395736131,140,66.3,5395736129,56,Right,5395736133,141,4.0,5395736135,212,23.1,5395736137,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754149803,124,1,1,17,39,c165yjiny1qnmfdvefxvflnkc,1,82.2,12.2,2024-12-01T15:18:19.913Z,2024-12-01T15:18:22Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5395736431,213,4.30,5395736429,212,6.1,5395736425,140,79.9,5395736423,56,Right,5395736427,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754149879,125,1,1,17,41,c165yjiny1qnmfdvefxvflnkc,1,79.3,3.5,2024-12-01T15:18:22.386Z,2024-12-01T15:18:25Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5395736731,140,98.8,5395736733,141,26.9,5395736735,212,25.9,5395736737,213,0.66,5395736729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754149895,126,1,1,17,44,c165yjiny1qnmfdvefxvflnkc,0,99.1,27.8,2024-12-01T15:18:25.206Z,2024-12-01T15:18:26Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5395736921,195,,5395736843,213,1.85,5395736819,56,Center,5395736825,140,95.8,5395736837,212,12.7,5395736831,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754150071,177,12,1,17,45,59as3grjvj19voay31j3yfgni,1,3.2,56.7,2024-12-01T15:18:25.898Z,2024-12-01T15:18:33Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5395737773,140,14.1,5395737781,213,1.00,5395737777,141,83.0,5395737779,212,21.2,5395737771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754150039,127,1,1,17,49,c165yjiny1qnmfdvefxvflnkc,0,95.3,18.8,2024-12-01T15:18:30.132Z,2024-12-01T18:40:22Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5396796137,224,,5395737611,56,Right,5396796139,20,,5395737619,213,1.18,5395737887,286,,5395737615,141,20.3,5395737613,140,95.7,5395737617,212,1.1,5395737607,2,,5395737609,155,5395737879,233,178,5395737875,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754150079,178,12,1,17,49,59as3grjvj19voay31j3yfgni,1,2.5,83.0,2024-12-01T15:18:30.232Z,2024-12-01T15:18:35Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5395738005,233,127,5395737811,56,Back,5395737809,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754150067,128,6,1,17,52,c165yjiny1qnmfdvefxvflnkc,1,96.8,18.2,2024-12-01T15:18:33.549Z,2024-12-01T15:46:47Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5395738195,233,179,5395738169,56,Right,5395738171,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754150103,179,6,1,17,52,59as3grjvj19voay31j3yfgni,0,3.2,81.8,2024-12-01T15:18:33.549Z,2024-12-01T18:40:28Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5395738283,233,128,5395738125,56,Back,5395738127,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754150841,129,1,1,18,29,c165yjiny1qnmfdvefxvflnkc,0,99.5,0.5,2024-12-01T15:19:10.193Z,2024-12-01T18:40:35Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5395741967,56,Center,5395741963,155,,5395741965,224,,5395741971,141,48.4,5395741969,140,95.3,5396796991,20,,5395741959,2,,5395741977,1,,5395741973,212,32.9,5395741975,213,5395741961,6,,,,,,,,,,,,,1.71,,,,,,,,,,,,,,,,,,
2754150867,181,12,1,18,31,59as3grjvj19voay31j3yfgni,1,7.1,49.9,2024-12-01T15:19:12.570Z,2024-12-01T15:19:14Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5395742113,15,,5395742089,140,20.6,5395742095,212,18.0,5395742087,56,Back,5395742093,141,66.3,5395742097,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754150959,130,15,1,18,35,c165yjiny1qnmfdvefxvflnkc,1,81.8,27.8,2024-12-01T15:19:16.653Z,2024-12-01T15:52:48Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5395920435,78,,5395765427,72,,5395766381,146,91.9,5395765425,25,,5395766387,231,48.9,5395765431,82,,5395766385,230,98.8,5395766383,147,39.3,5395766369,103,19,5395766365,133,5395766367,102,48.7,5395766379,139,,5395742575,18,,5395766375,328,,5395766373,108,,,5395742577,56,5395766377,458,,,,,,,Center,,,,,,
2754155237,153,61,1,18,36,c165yjiny1qnmfdvefxvflnkc,1,92.4,47.5,2024-12-01T15:19:17.317Z,2024-12-01T15:54:27Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,1.0,,5395767305,228,,5395766767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754156165,166,15,1,18,37,c165yjiny1qnmfdvefxvflnkc,1,93.3,42.1,2024-12-01T15:19:17.861Z,2024-12-01T18:41:13Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5395773097,103,2.5,5395773095,102,52.6,5395773093,76,,5395772135,56,Center,5395772133,17,,5395924839,55,153,5395924837,29,,5395773101,146,98.0,5395773103,147,47.5,5395773129,233,5395772625,25,,5395772627,72,,,,,,,,,,182,,,,,,,,,,,,,,,,,,
2754150941,182,10,1,18,37,59as3grjvj19voay31j3yfgni,1,3.9,53.1,2024-12-01T15:19:17.961Z,2024-12-01T18:41:20Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5395742451,182,,5395773215,233,166,5395742719,180,,5396800001,376,,5395742717,177,,5395742453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754150995,183,52,1,18,37,59as3grjvj19voay31j3yfgni,1,3.9,53.1,2024-12-01T15:19:17.971Z,2024-12-01T18:41:22Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5396800053,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
