id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2807017381,119,4,1,14,9,aljua8crr0vkwit0j3m59jw9j,1,34.0,80.6,2025-04-27T12:14:58.106Z,2025-04-27T12:46:02Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5684372755,286,,5684372685,56,Back,5684372751,233,129,5684372681,13,,5684372687,152,,5684372683,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807017399,129,4,1,14,9,cftj6g399tknheudaxsdpfdgb,0,66.0,19.4,2025-04-27T12:14:58.107Z,2025-04-27T12:46:02Z,195o7hchielt14ic49r3k06sq,Serginho,,,5684372735,56,Right,5684372787,233,119,5684372739,285,,5684372733,295,,5684372737,152,,5684372731,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807017783,120,1,1,14,29,aljua8crr0vkwit0j3m59jw9j,1,36.2,76.7,2025-04-27T12:15:18.438Z,2025-04-27T12:15:20Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684374575,212,5.3,5684374567,152,,5684374565,5,,5684374573,141,69.9,5684374577,213,4.21,5684374571,140,33.8,5684374569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807017807,121,1,1,14,32,aljua8crr0vkwit0j3m59jw9j,1,32.6,69.3,2025-04-27T12:15:20.585Z,2025-04-27T12:15:22Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5684374745,56,Back,5684374753,213,0.99,5684374751,212,17.8,5684374749,141,91.2,5684374747,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807017855,122,1,1,14,34,aljua8crr0vkwit0j3m59jw9j,1,41.4,90.8,2025-04-27T12:15:22.506Z,2025-04-27T12:15:26Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684375025,212,25.4,5684375019,140,32.4,5684375017,56,Back,5684375029,213,4.33,5684375021,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807017909,123,1,1,14,37,aljua8crr0vkwit0j3m59jw9j,1,31.4,50.3,2025-04-27T12:15:26.362Z,2025-04-27T12:15:29Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5684375285,56,Back,5684375291,212,22.3,5684375293,213,3.13,5684375289,141,50.7,5684375287,140,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018013,124,1,1,14,40,aljua8crr0vkwit0j3m59jw9j,1,9.5,50.7,2025-04-27T12:15:29.153Z,2025-04-27T12:15:34Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5684375815,213,1.21,5684375795,56,Back,5684375805,141,83.5,5684375801,140,17.6,5684375809,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018039,125,1,1,14,45,aljua8crr0vkwit0j3m59jw9j,0,26.2,93.8,2025-04-27T12:15:33.906Z,2025-04-27T12:15:35Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684376001,141,79.3,5684376003,212,16.9,5684375999,140,39.3,5684376005,213,5.66,5684375997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018043,131,8,1,14,47,cftj6g399tknheudaxsdpfdgb,1,60.6,20.9,2025-04-27T12:15:35.751Z,2025-04-27T12:15:35Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5684376037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018127,133,1,1,14,50,cftj6g399tknheudaxsdpfdgb,0,60.6,7.4,2025-04-27T12:15:39.079Z,2025-04-27T12:15:40Z,195o7hchielt14ic49r3k06sq,Serginho,,,5684376431,213,1.36,5684376423,56,Center,5684376429,212,17.9,5684376427,141,33.1,5684376425,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018123,126,8,1,14,51,aljua8crr0vkwit0j3m59jw9j,1,36.1,69.3,2025-04-27T12:15:39.802Z,2025-04-27T12:15:39Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5684376409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018187,128,1,1,14,53,aljua8crr0vkwit0j3m59jw9j,1,44.7,54.3,2025-04-27T12:15:41.970Z,2025-04-27T12:15:43Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5684376751,212,5.9,5684376745,56,Back,5684376753,213,3.08,5684376749,141,54.8,5684376747,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018269,129,1,1,14,55,aljua8crr0vkwit0j3m59jw9j,1,39.0,54.6,2025-04-27T12:15:43.650Z,2025-04-27T12:15:48Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5684377255,141,3.8,5684377259,213,5.45,5684377261,1,,5684377249,155,,5684377251,56,Right,5684377257,212,46.8,5684377253,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018339,130,1,1,15,0,aljua8crr0vkwit0j3m59jw9j,0,79.8,14.0,2025-04-27T12:15:48.658Z,2025-04-27T12:15:55Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5684377671,213,1.52,5684377659,140,80.5,5684377657,56,Center,5684377661,141,35.7,5684377663,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018389,134,50,1,15,4,cftj6g399tknheudaxsdpfdgb,1,20.6,64.2,2025-04-27T12:15:53.345Z,2025-04-27T12:16:20Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5684377911,285,,5684377909,56,Back,5684377999,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018347,131,7,1,15,4,aljua8crr0vkwit0j3m59jw9j,0,79.4,35.8,2025-04-27T12:15:53.346Z,2025-04-27T12:16:23Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5684377707,286,,5684378043,233,134,5684377705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018631,135,12,1,15,8,cftj6g399tknheudaxsdpfdgb,1,14.2,57.6,2025-04-27T12:15:56.743Z,2025-04-27T12:16:06Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5684379019,213,0.19,5684379017,212,47.4,5684379011,56,Center,5684379013,140,58.6,5684379015,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018597,132,1,1,15,10,aljua8crr0vkwit0j3m59jw9j,1,33.7,33.3,2025-04-27T12:15:59.258Z,2025-04-27T12:16:05Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5684378855,141,64.0,5684378851,56,Back,5684378859,213,1.42,5684378857,212,21.1,5684378853,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018647,133,1,1,15,16,aljua8crr0vkwit0j3m59jw9j,1,41.4,66.3,2025-04-27T12:16:04.873Z,2025-04-27T12:16:07Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684379099,141,97.7,5684379097,140,57.8,5684379101,212,27.4,5684379103,213,0.89,5684379095,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018713,134,1,1,15,19,aljua8crr0vkwit0j3m59jw9j,1,58.8,97.2,2025-04-27T12:16:07.490Z,2025-04-27T12:16:10Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684379463,141,78.2,5684379467,213,3.74,5684379459,140,40.6,5684379465,212,23.1,5684379453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018843,135,1,1,15,21,aljua8crr0vkwit0j3m59jw9j,1,39.9,77.8,2025-04-27T12:16:10.282Z,2025-04-27T12:16:14Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684380039,141,50.3,5684380043,213,4.37,5684380041,212,19.8,5684380035,56,Back,5684380037,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018933,136,1,1,15,25,aljua8crr0vkwit0j3m59jw9j,1,31.4,49.9,2025-04-27T12:16:14.402Z,2025-04-27T12:16:18Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5684380603,212,21.8,5684380601,141,48.7,5684380597,56,Back,5684380605,213,3.18,5684380599,140,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807018993,137,1,1,15,29,aljua8crr0vkwit0j3m59jw9j,1,10.9,54.0,2025-04-27T12:16:18.346Z,2025-04-27T12:16:20Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5684380873,56,Back,5684380881,213,0.90,5684380877,141,81.8,5684380879,212,24.1,5684380875,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019039,138,1,1,15,31,aljua8crr0vkwit0j3m59jw9j,1,25.2,81.8,2025-04-27T12:16:20.122Z,2025-04-27T12:16:23Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684381105,56,Back,5684381111,212,20.1,5684381113,213,3.63,5684381107,140,8.3,5684381109,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019393,139,1,1,15,41,aljua8crr0vkwit0j3m59jw9j,1,10.5,63.3,2025-04-27T12:16:29.601Z,2025-04-27T12:16:40Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5684383085,213,4.72,5684383075,56,Back,5684383079,140,10.7,5684383083,212,17.8,5684383081,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019449,140,1,1,15,51,aljua8crr0vkwit0j3m59jw9j,1,34.3,23.3,2025-04-27T12:16:40.010Z,2025-04-27T12:16:43Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5684383441,213,2.70,5684383433,140,14.1,5684383439,212,23.4,5684383431,56,Back,5684383437,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019513,141,1,1,15,55,aljua8crr0vkwit0j3m59jw9j,1,14.4,38.5,2025-04-27T12:16:43.706Z,2025-04-27T12:16:48Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5684383755,56,Back,5684383757,140,18.3,5684383759,141,56.1,5684383761,212,12.6,5684383763,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019565,142,1,1,16,0,aljua8crr0vkwit0j3m59jw9j,1,24.5,67.2,2025-04-27T12:16:48.689Z,2025-04-27T12:16:52Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684384143,213,0.75,5684384135,56,Back,5684384141,212,11.0,5684384139,141,78.2,5684384137,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019599,143,1,1,16,3,aljua8crr0vkwit0j3m59jw9j,1,38.1,81.5,2025-04-27T12:16:52.186Z,2025-04-27T12:16:54Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5684384325,140,46.8,5684384323,56,Back,5684384331,213,0.87,5684384329,212,14.2,5684384327,141,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019661,144,1,1,16,5,aljua8crr0vkwit0j3m59jw9j,1,43.5,94.2,2025-04-27T12:16:54.209Z,2025-04-27T12:16:58Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684384661,141,87.2,5684384659,140,24.5,5684384663,212,20.5,5684384665,213,3.38,5684384657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019739,145,1,1,16,10,aljua8crr0vkwit0j3m59jw9j,1,28.1,82.0,2025-04-27T12:16:58.778Z,2025-04-27T12:17:01Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684385025,140,18.4,5684385031,213,4.18,5684385023,56,Back,5684385027,141,56.6,5684385029,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019791,146,1,1,16,13,aljua8crr0vkwit0j3m59jw9j,1,18.3,55.8,2025-04-27T12:17:01.873Z,2025-04-27T12:17:04Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5684385245,56,Back,5684385253,213,1.17,5684385251,212,14.7,5684385247,140,23.7,5684385249,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019959,147,1,1,16,15,aljua8crr0vkwit0j3m59jw9j,1,23.7,75.7,2025-04-27T12:17:04.241Z,2025-04-27T12:17:12Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684386109,212,16.6,5684386105,140,31.5,5684386103,56,Back,5684386111,213,1.05,5684386107,141,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807019993,148,1,1,16,23,aljua8crr0vkwit0j3m59jw9j,0,55.0,96.5,2025-04-27T12:17:12.449Z,2025-04-27T12:17:14Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684386333,56,Center,5684386337,141,77.0,5684386339,212,29.2,5684386341,213,5.81,5684386335,140,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020129,136,12,1,16,26,cftj6g399tknheudaxsdpfdgb,1,25.0,22.9,2025-04-27T12:17:14.967Z,2025-04-27T12:17:21Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5684387025,213,5.22,5684387017,140,26.7,5684386977,56,Back,5684387023,212,3.7,5684387021,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020013,149,61,1,16,27,aljua8crr0vkwit0j3m59jw9j,1,81.2,76.4,2025-04-27T12:17:16.226Z,2025-04-27T12:17:23Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5684386417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020311,137,12,1,16,31,cftj6g399tknheudaxsdpfdgb,1,50.4,11.9,2025-04-27T12:17:20.128Z,2025-04-27T12:31:44Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5684388051,213,3.36,5684388045,140,11.9,5684388047,141,0.0,5684388049,212,41.4,5684388043,56,Back,5684388111,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020315,138,5,1,16,32,cftj6g399tknheudaxsdpfdgb,0,11.4,-1.4,2025-04-27T12:17:20.514Z,2025-04-27T12:46:15Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5684388067,56,Back,5684388069,347,,5684388383,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020159,150,5,1,16,32,aljua8crr0vkwit0j3m59jw9j,1,88.6,101.4,2025-04-27T12:17:20.514Z,2025-04-27T12:46:14Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5684387161,347,,5684387159,56,Left,5684388369,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020427,151,1,1,16,47,aljua8crr0vkwit0j3m59jw9j,1,89.3,100.0,2025-04-27T12:17:35.497Z,2025-04-27T12:17:39Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684388619,56,Left,5684388625,212,10.8,5684388617,107,,5684388627,213,5.75,5684388621,140,98.2,5684388623,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020435,152,61,1,16,51,aljua8crr0vkwit0j3m59jw9j,0,97.3,96.9,2025-04-27T12:17:39.770Z,2025-04-27T12:17:39Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5684388671,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020479,139,12,1,16,52,cftj6g399tknheudaxsdpfdgb,1,11.7,9.1,2025-04-27T12:17:41.399Z,2025-04-27T12:17:42Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5684388947,141,0.0,5684388943,56,Back,5684388995,167,,5684388949,212,9.2,5684388951,213,5.40,5684388945,140,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020491,140,5,1,16,53,cftj6g399tknheudaxsdpfdgb,0,19.3,-1.6,2025-04-27T12:17:41.747Z,2025-04-27T12:46:15Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5684388987,56,Back,5684388989,347,,5684389165,233,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020513,153,5,1,16,53,aljua8crr0vkwit0j3m59jw9j,1,80.7,101.6,2025-04-27T12:17:41.747Z,2025-04-27T12:46:15Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5684389125,233,140,5684389107,347,,5684389105,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020557,154,1,1,16,55,aljua8crr0vkwit0j3m59jw9j,1,76.3,100.0,2025-04-27T12:17:43.857Z,2025-04-27T12:17:46Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5684389365,213,3.48,5684389357,56,Left,5684389355,107,,5684389361,141,92.3,5684389359,140,59.2,5684389363,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020619,155,1,1,16,57,aljua8crr0vkwit0j3m59jw9j,1,57.5,91.5,2025-04-27T12:17:46.337Z,2025-04-27T12:17:50Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684389671,141,97.1,5684389677,213,0.50,5684389673,212,7.9,5684389669,140,64.1,5684389667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020673,156,1,1,17,1,aljua8crr0vkwit0j3m59jw9j,1,61.7,93.3,2025-04-27T12:17:49.898Z,2025-04-27T12:17:52Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5684389971,213,4.44,5684389965,140,57.7,5684389969,212,15.6,5684389967,141,71.2,5684389963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020741,157,1,1,17,3,aljua8crr0vkwit0j3m59jw9j,1,57.2,68.1,2025-04-27T12:17:52.377Z,2025-04-27T12:17:57Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5684390325,141,12.6,5684390331,1,,5684390323,140,65.3,5684390321,56,Right,5684390329,213,4.93,5684390327,212,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020781,158,1,1,17,8,aljua8crr0vkwit0j3m59jw9j,1,66.0,11.4,2025-04-27T12:17:56.994Z,2025-04-27T12:17:59Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5684390529,213,2.75,5684390521,56,Right,5684390527,212,16.4,5684390523,140,51.6,5684390525,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020851,159,1,1,17,11,aljua8crr0vkwit0j3m59jw9j,1,44.8,23.0,2025-04-27T12:17:59.738Z,2025-04-27T12:18:03Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5684390855,141,63.4,5684390859,213,1.73,5684390857,212,27.8,5684390851,56,Back,5684390853,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020933,160,1,1,17,14,aljua8crr0vkwit0j3m59jw9j,1,42.0,64.6,2025-04-27T12:18:02.866Z,2025-04-27T12:18:09Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684391293,141,8.5,5684391297,213,5.58,5684391291,140,84.5,5684391289,56,Right,5684391299,1,,5684391295,212,58.7,5684391287,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807020973,161,1,1,17,20,aljua8crr0vkwit0j3m59jw9j,1,81.6,8.3,2025-04-27T12:18:08.906Z,2025-04-27T12:18:11Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5684391511,141,12.6,5684391507,56,Right,5684391513,212,9.9,5684391515,213,2.84,5684391509,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021025,162,1,1,17,23,aljua8crr0vkwit0j3m59jw9j,1,70.5,23.0,2025-04-27T12:18:11.482Z,2025-04-27T12:18:14Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5684391801,213,1.15,5684391803,1,,5684391797,141,81.7,5684391799,212,43.8,5684391791,56,Left,5684391787,155,,5684391795,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021057,163,1,1,17,26,aljua8crr0vkwit0j3m59jw9j,1,87.7,81.8,2025-04-27T12:18:14.577Z,2025-04-27T12:18:16Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684391953,56,Center,5684391957,141,62.7,5684391959,212,13.0,5684391961,213,4.66,5684391955,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021063,164,61,1,17,27,aljua8crr0vkwit0j3m59jw9j,0,86.9,62.7,2025-04-27T12:18:15.961Z,2025-04-27T12:19:03Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5684391993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021121,141,12,1,17,28,cftj6g399tknheudaxsdpfdgb,1,13.3,49.1,2025-04-27T12:18:17.015Z,2025-04-27T12:18:20Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5684392307,212,22.2,5684392299,140,33.9,5684392303,141,56.4,5684392311,213,0.23,5684392295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021625,169,61,1,17,29,aljua8crr0vkwit0j3m59jw9j,1,84.5,46.9,2025-04-27T12:18:18.274Z,2025-04-27T12:18:59Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5684395195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021113,165,1,1,17,30,aljua8crr0vkwit0j3m59jw9j,1,67.7,42.1,2025-04-27T12:18:18.713Z,2025-04-27T12:19:18Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5684392273,56,Center,5684392281,213,1.42,5684392277,141,63.1,5684392279,212,14.4,5684392271,3,,5684392275,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021125,166,1,1,17,31,aljua8crr0vkwit0j3m59jw9j,0,68.9,64.0,2025-04-27T12:18:19.818Z,2025-04-27T12:18:20Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5684392325,140,84.3,5684392329,212,16.7,5684392321,3,,5684392327,141,70.3,5684392331,213,0.26,5684392323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021165,142,1,1,17,31,cftj6g399tknheudaxsdpfdgb,1,24.1,28.6,2025-04-27T12:18:20.455Z,2025-04-27T12:18:22Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5684392553,141,31.4,5684392551,140,28.8,5684392557,213,0.37,5684392549,56,Back,5684392555,212,5.3,5684392547,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021211,144,1,1,17,36,cftj6g399tknheudaxsdpfdgb,1,26.6,24.2,2025-04-27T12:18:25.142Z,2025-04-27T12:18:27Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5684392805,141,24.5,5684392809,213,3.13,5684392807,212,16.4,5684392801,56,Back,5684392803,140,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021241,145,1,1,17,38,cftj6g399tknheudaxsdpfdgb,1,11.1,24.2,2025-04-27T12:18:27.127Z,2025-04-27T12:18:29Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5684393025,140,20.7,5684393029,212,17.7,5684393027,141,2.8,5684393031,213,5.32,5684393023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021263,146,1,1,17,40,cftj6g399tknheudaxsdpfdgb,1,20.8,4.0,2025-04-27T12:18:29.334Z,2025-04-27T12:18:31Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5684393183,56,Back,5684393189,212,6.1,5684393187,141,12.5,5684393191,213,1.92,5684393185,140,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807021275,147,1,1,17,42,cftj6g399tknheudaxsdpfdgb,0,15.6,12.7,2025-04-27T12:18:30.951Z,2025-04-27T12:18:31Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5684393241,141,12.5,5684393247,213,6.24,5684393279,286,,5684393237,140,18.7,5684393245,212,3.3,5684393229,157,,5684393269,236,,5684393233,56,Back,5684393249,1,5684393271,233,,,,,,,,,,,167,,,,,,,,,,,,,,,,,,,,
2807021267,167,74,1,17,42,aljua8crr0vkwit0j3m59jw9j,1,85.7,86.2,2025-04-27T12:18:30.952Z,2025-04-27T12:18:32Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5684393205,285,,5684393299,233,147,5684393203,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
