id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2817142665,240,1,1,23,58,59as3grjvj19voay31j3yfgni,0,31.1,26.2,2025-05-19T17:27:00.306Z,2025-05-19T17:27:02Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5740261869,213,5.94,5740261867,212,24.4,5740261863,140,53.0,5740261861,56,Right,5740261865,141,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142685,215,12,1,24,1,9qsmopgutr7ut5g6workk8w4i,1,38.1,89.0,2025-05-19T17:27:03.399Z,2025-05-19T17:47:59Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5740262075,167,,5740262009,56,Back,5740262011,140,38.0,5740262015,212,8.4,5740262017,213,1.58,5740262013,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142693,216,5,1,24,1,9qsmopgutr7ut5g6workk8w4i,0,40.4,101.0,2025-05-19T17:27:03.522Z,2025-05-19T17:37:11Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5740262069,347,,5740262065,56,Back,5740262129,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142695,241,5,1,24,1,59as3grjvj19voay31j3yfgni,1,59.6,-1.0,2025-05-19T17:27:03.522Z,2025-05-19T17:27:09Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5740262071,56,Right,5740262073,347,,5740262107,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142735,242,1,1,24,6,59as3grjvj19voay31j3yfgni,1,66.7,0.0,2025-05-19T17:27:08.491Z,2025-05-19T17:27:12Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5740262283,141,11.9,5740262287,213,1.33,5740262277,107,,5740262285,212,9.3,5740262281,140,68.8,5740262279,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142737,243,61,1,24,7,59as3grjvj19voay31j3yfgni,0,68.8,11.9,2025-05-19T17:27:09.226Z,2025-05-19T17:27:13Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5740262291,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142747,217,1,1,24,7,9qsmopgutr7ut5g6workk8w4i,1,32.3,91.7,2025-05-19T17:27:09.694Z,2025-05-19T17:51:17Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5740262343,141,93.9,5740262341,140,25.3,5740262347,213,2.94,5740262345,212,7.5,5740262339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142771,219,1,1,24,8,9qsmopgutr7ut5g6workk8w4i,1,25.2,95.1,2025-05-19T17:27:11.119Z,2025-05-19T17:51:22Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5740262537,140,34.6,5740262539,141,80.0,5740262543,212,14.2,5740262535,56,Back,5740262547,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142781,220,1,1,24,11,9qsmopgutr7ut5g6workk8w4i,1,33.7,71.9,2025-05-19T17:27:13.966Z,2025-05-19T17:27:16Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5740262609,212,12.5,5740262611,213,2.82,5740262605,140,22.4,5740262607,141,77.7,5740262603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142815,221,1,1,24,13,9qsmopgutr7ut5g6workk8w4i,1,21.4,77.6,2025-05-19T17:27:16.142Z,2025-05-19T17:27:21Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5740262825,213,4.94,5740262819,140,26.0,5740262817,56,Back,5740262823,212,21.6,5740262821,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142821,222,1,1,24,18,9qsmopgutr7ut5g6workk8w4i,1,26.0,46.7,2025-05-19T17:27:21.039Z,2025-05-19T17:27:22Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5740262847,140,5.3,5740262849,141,49.1,5740262845,56,Back,5740262853,213,3.07,5740262851,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142841,223,1,1,24,19,9qsmopgutr7ut5g6workk8w4i,1,5.3,49.1,2025-05-19T17:27:21.950Z,2025-05-19T17:27:23Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5740262935,213,5.59,5740262929,140,27.1,5740262927,56,Back,5740262933,212,29.8,5740262931,141,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142857,224,1,1,24,21,9qsmopgutr7ut5g6workk8w4i,1,27.1,21.1,2025-05-19T17:27:23.438Z,2025-05-19T17:27:26Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5740263013,213,2.70,5740263011,212,12.9,5740263009,141,29.3,5740263007,140,16.0,5740263005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142927,225,1,1,24,26,9qsmopgutr7ut5g6workk8w4i,1,15.1,29.3,2025-05-19T17:27:28.830Z,2025-05-19T17:27:33Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5740263435,212,16.6,5740263429,56,Back,5740263437,213,1.35,5740263431,140,18.6,5740263433,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142951,226,1,1,24,31,9qsmopgutr7ut5g6workk8w4i,1,25.1,58.8,2025-05-19T17:27:33.693Z,2025-05-19T17:27:36Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5740263585,212,8.6,5740263575,56,Back,5740263589,213,5.37,5740263581,141,48.7,5740263577,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817142983,227,1,1,24,34,9qsmopgutr7ut5g6workk8w4i,1,32.1,47.3,2025-05-19T17:27:36.238Z,2025-05-19T17:27:38Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5740263769,212,30.0,5740263765,140,59.0,5740263771,213,5.94,5740263767,141,32.6,5740263763,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143033,228,1,1,24,36,9qsmopgutr7ut5g6workk8w4i,1,59.8,26.8,2025-05-19T17:27:38.654Z,2025-05-19T17:27:43Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5740264063,212,20.1,5740264067,213,5.44,5740264059,141,4.7,5740264049,56,Right,5740264055,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143055,229,1,1,24,41,9qsmopgutr7ut5g6workk8w4i,1,73.3,13.9,2025-05-19T17:27:43.342Z,2025-05-19T17:27:45Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5740264177,141,23.3,5740264173,56,Center,5740264179,212,6.4,5740264181,213,1.46,5740264175,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143057,230,3,1,24,42,9qsmopgutr7ut5g6workk8w4i,0,73.9,20.2,2025-05-19T17:27:44.894Z,2025-05-19T20:56:27Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5740264187,286,,5740920647,465,,5740264185,56,Right,5740264447,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143103,244,7,1,24,42,59as3grjvj19voay31j3yfgni,1,26.1,79.8,2025-05-19T17:27:44.895Z,2025-05-19T20:56:31Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5740920697,178,,5740264431,233,230,5740920695,383,,5740264427,56,Back,5740264429,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143117,246,3,1,24,47,59as3grjvj19voay31j3yfgni,0,25.8,83.1,2025-05-19T17:27:49.236Z,2025-05-19T20:56:35Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5740920787,465,,5740264497,211,,5740264483,285,,5740264481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143123,232,1,1,24,47,9qsmopgutr7ut5g6workk8w4i,1,70.2,20.6,2025-05-19T17:27:49.238Z,2025-05-19T20:56:46Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5740264515,212,10.6,5740264509,56,Right,5740264513,141,20.5,5740264511,140,60.1,5740264517,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143111,231,43,1,24,47,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-05-19T17:27:50.079Z,2025-05-19T20:56:39Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5740920939,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143167,233,1,1,24,48,9qsmopgutr7ut5g6workk8w4i,1,58.9,20.5,2025-05-19T17:27:51.070Z,2025-05-19T17:27:54Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5740264741,213,5.50,5740264733,56,Right,5740264737,141,4.3,5740264735,140,69.5,5740264739,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143205,234,1,1,24,52,9qsmopgutr7ut5g6workk8w4i,1,69.6,5.2,2025-05-19T17:27:54.862Z,2025-05-19T17:27:59Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5740265001,213,2.51,5740264997,141,24.2,5740264993,56,Center,5740264995,140,52.8,5740264999,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143231,235,1,1,24,57,9qsmopgutr7ut5g6workk8w4i,1,54.2,22.1,2025-05-19T17:27:59.839Z,2025-05-19T17:28:01Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5740265175,213,1.34,5740265169,140,56.0,5740265167,56,Center,5740265173,212,8.1,5740265171,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143235,236,1,1,24,59,9qsmopgutr7ut5g6workk8w4i,1,56.0,33.7,2025-05-19T17:28:01.854Z,2025-05-19T17:28:02Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5740265185,140,42.1,5740265193,213,3.15,5740265191,212,14.6,5740265187,141,33.5,5740265199,156,,5740265183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143261,237,1,1,25,0,9qsmopgutr7ut5g6workk8w4i,1,41.0,33.5,2025-05-19T17:28:03.054Z,2025-05-19T17:28:04Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5740265339,212,12.1,5740265335,140,45.3,5740265337,141,17.0,5740265333,56,Back,5740265341,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143279,238,1,1,25,2,9qsmopgutr7ut5g6workk8w4i,1,42.5,21.8,2025-05-19T17:28:04.622Z,2025-05-19T17:28:07Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5740265455,140,31.0,5740265459,212,16.4,5740265457,141,38.2,5740265453,56,Back,5740265461,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143317,239,1,1,25,7,9qsmopgutr7ut5g6workk8w4i,1,32.3,34.0,2025-05-19T17:28:09.997Z,2025-05-19T17:28:11Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5740265705,56,Back,5740265713,213,2.15,5740265709,141,46.1,5740265711,212,9.8,5740265707,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143339,240,1,1,25,9,9qsmopgutr7ut5g6workk8w4i,1,26.4,46.9,2025-05-19T17:28:11.197Z,2025-05-19T17:28:13Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5740265855,212,11.7,5740265849,140,35.9,5740265857,213,5.73,5740265845,56,Back,5740265853,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143397,241,1,1,25,11,9qsmopgutr7ut5g6workk8w4i,1,38.2,34.3,2025-05-19T17:28:13.518Z,2025-05-19T17:28:18Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5740266163,56,Center,5740266167,141,30.2,5740266171,213,6.13,5740266165,140,55.4,5740266169,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143413,242,1,1,25,16,9qsmopgutr7ut5g6workk8w4i,1,64.3,33.1,2025-05-19T17:28:18.781Z,2025-05-19T17:28:21Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5740266277,212,7.5,5740266273,140,64.5,5740266275,141,22.1,5740266279,213,4.74,5740266271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143439,243,1,1,25,19,9qsmopgutr7ut5g6workk8w4i,1,69.0,18.8,2025-05-19T17:28:21.182Z,2025-05-19T17:28:25Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5740266395,213,5.24,5740266393,212,11.4,5740266391,141,4.3,5740266387,56,Right,5740266389,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143467,247,83,1,25,22,59as3grjvj19voay31j3yfgni,0,23.6,86.4,2025-05-19T17:28:24.690Z,2025-05-19T17:28:32Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5740266763,399,hsobzlp177f9755mpsi7szmy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143471,244,1,1,25,22,9qsmopgutr7ut5g6workk8w4i,1,73.7,14.9,2025-05-19T17:28:25.086Z,2025-05-19T17:28:29Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5740266565,213,3.17,5740266561,141,14.5,5740266557,56,Right,5740266563,212,8.9,5740266559,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143493,245,1,1,25,26,9qsmopgutr7ut5g6workk8w4i,1,69.0,20.3,2025-05-19T17:28:28.749Z,2025-05-19T17:28:30Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5740266659,56,Center,5740266667,213,2.47,5740266663,141,33.5,5740266661,140,58.3,5740266665,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143505,246,1,1,25,28,9qsmopgutr7ut5g6workk8w4i,1,58.1,33.4,2025-05-19T17:28:30.429Z,2025-05-19T17:28:32Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5740266729,140,66.3,5740266727,56,Center,5740266735,213,0.03,5740266731,141,33.8,5740266733,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143527,247,1,1,25,29,9qsmopgutr7ut5g6workk8w4i,1,66.3,33.8,2025-05-19T17:28:31.503Z,2025-05-19T17:28:32Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5740266857,213,3.12,5740266847,56,Center,5740266851,141,34.1,5740266855,212,11.0,5740266849,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143535,248,1,1,25,30,9qsmopgutr7ut5g6workk8w4i,1,55.8,34.1,2025-05-19T17:28:32.206Z,2025-05-19T17:28:33Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5740266905,141,13.0,5740266901,56,Right,5740266909,213,5.19,5740266903,140,62.8,5740266907,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143601,249,1,1,25,30,9qsmopgutr7ut5g6workk8w4i,1,63.1,13.1,2025-05-19T17:28:32.941Z,2025-05-19T17:28:38Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5740267225,141,33.5,5740267229,213,2.09,5740267227,212,16.0,5740267221,56,Center,5740267223,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143623,250,1,1,25,36,9qsmopgutr7ut5g6workk8w4i,1,53.3,32.5,2025-05-19T17:28:38.349Z,2025-05-19T17:28:42Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5740267349,213,2.07,5740267341,141,54.2,5740267337,140,45.7,5740267345,212,16.8,5740267335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143651,251,1,1,25,40,9qsmopgutr7ut5g6workk8w4i,1,45.9,53.9,2025-05-19T17:28:42.269Z,2025-05-19T17:28:45Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5740267497,213,5.57,5740267489,56,Center,5740267491,140,53.3,5740267493,141,44.0,5740267495,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143663,252,1,1,25,43,9qsmopgutr7ut5g6workk8w4i,1,53.0,42.4,2025-05-19T17:28:45.533Z,2025-05-19T17:28:47Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5740267575,213,5.77,5740267569,140,64.3,5740267567,56,Center,5740267573,212,13.6,5740267571,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143669,253,1,1,25,45,9qsmopgutr7ut5g6workk8w4i,0,62.1,31.4,2025-05-19T17:28:47.661Z,2025-05-19T17:28:49Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5740267613,141,32.5,5740267617,213,0.18,5740267671,233,248,5740267615,212,4.3,5740267675,286,,5740267669,236,,5740267609,56,Center,5740267611,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143681,248,74,1,25,45,59as3grjvj19voay31j3yfgni,1,32.3,71.4,2025-05-19T17:28:47.662Z,2025-05-19T17:37:19Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5740267663,56,Back,5740267665,285,,5740267693,233,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143725,250,3,1,25,52,59as3grjvj19voay31j3yfgni,0,47.8,94.6,2025-05-19T17:28:54.354Z,2025-05-19T20:57:40Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5740267887,286,,5740268005,233,254,5740922733,465,,5740267885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143733,254,7,1,25,52,9qsmopgutr7ut5g6workk8w4i,1,52.2,5.4,2025-05-19T17:28:54.355Z,2025-05-19T20:57:46Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5740267925,285,,5740922987,385,,5740922989,389,,5740267923,56,Right,5740267921,167,,5740268033,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143739,251,5,1,25,53,59as3grjvj19voay31j3yfgni,1,47.7,101.7,2025-05-19T17:28:55.410Z,2025-05-19T17:37:11Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5740268079,233,255,5740267957,56,Back,5740267959,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143751,255,5,1,25,53,9qsmopgutr7ut5g6workk8w4i,0,52.3,-1.7,2025-05-19T17:28:55.410Z,2025-05-19T17:37:11Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5740268051,56,Right,5740268055,347,,5740268129,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143759,256,43,1,25,55,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-05-19T17:28:57.245Z,2025-05-19T17:29:01Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5740268097,212,0,5740268093,140,24.1,5740268087,3,0,5740268091,56,Back,5740268089,168,0,5740268223,144,1,5740268095,141,100.0,5740268101,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143781,257,43,1,25,56,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-05-19T17:28:58.989Z,2025-05-19T17:29:01Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5740268229,285,0,5740268243,144,44,5740268227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143849,252,1,1,26,6,59as3grjvj19voay31j3yfgni,1,57.1,100.0,2025-05-19T17:29:08.338Z,2025-05-19T17:29:30Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5740268595,140,59.8,5740268601,213,5.22,5740268599,212,5.8,5740268591,107,,5740269759,189,,5740268597,141,93.6,5740268593,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143855,253,61,1,26,7,59as3grjvj19voay31j3yfgni,1,59.8,93.6,2025-05-19T17:29:09.874Z,2025-05-19T17:29:30Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5740269773,189,,5740268609,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143861,259,61,1,26,8,9qsmopgutr7ut5g6workk8w4i,1,40.1,3.8,2025-05-19T17:29:10.343Z,2025-05-19T17:48:02Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5740268659,56,Back,5740268697,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143873,254,5,1,26,8,59as3grjvj19voay31j3yfgni,1,60.9,101.0,2025-05-19T17:29:10.802Z,2025-05-19T17:37:12Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5740268759,233,260,5740268723,347,,5740268721,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143877,260,5,1,26,8,9qsmopgutr7ut5g6workk8w4i,0,39.1,-1.0,2025-05-19T17:29:10.802Z,2025-05-19T17:37:12Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5740268845,233,254,5740268781,189,,5740268741,56,Back,5740268743,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143895,255,1,1,26,12,59as3grjvj19voay31j3yfgni,0,58.0,100.0,2025-05-19T17:29:14.978Z,2025-05-19T17:29:15Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5740268905,141,89.7,5740268909,213,5.78,5740268901,56,Left,5740268907,212,16.1,5740268899,107,,5740268903,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143907,261,61,1,26,14,9qsmopgutr7ut5g6workk8w4i,0,24.8,20.1,2025-05-19T17:29:16.320Z,2025-05-19T17:30:06Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5740269419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143927,256,1,1,26,14,59as3grjvj19voay31j3yfgni,1,60.7,87.3,2025-05-19T17:29:16.770Z,2025-05-19T17:29:18Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5740269057,212,8.4,5740269053,140,56.7,5740269059,213,2.09,5740269051,56,Left,5740269055,141,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143951,257,1,1,26,16,59as3grjvj19voay31j3yfgni,1,56.7,98.0,2025-05-19T17:29:18.466Z,2025-05-19T17:29:21Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5740269221,212,6.8,5740269217,141,97.5,5740269209,56,Left,5740269213,140,63.2,5740269225,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817143989,258,1,1,26,19,59as3grjvj19voay31j3yfgni,1,63.5,91.7,2025-05-19T17:29:21.282Z,2025-05-19T17:29:24Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5740269437,141,78.8,5740269433,56,Center,5740269441,213,3.95,5740269439,212,12.1,5740269435,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817144033,262,83,1,26,21,9qsmopgutr7ut5g6workk8w4i,0,42.7,34.4,2025-05-19T17:29:23.788Z,2025-05-19T17:51:03Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5740342569,399,bwfg9frq2ecbzg7wlzqjtnv2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817144035,259,1,1,26,22,59as3grjvj19voay31j3yfgni,1,54.0,74.6,2025-05-19T17:29:24.275Z,2025-05-19T20:58:19Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5740269745,212,43.5,5740269737,196,,5740269741,140,55.3,5740269749,1,,5740269739,56,Right,5740269743,141,10.6,5740269747,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817144081,260,1,1,26,31,59as3grjvj19voay31j3yfgni,1,57.0,8.5,2025-05-19T17:29:33.201Z,2025-05-19T17:29:35Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5740269969,140,47.5,5740269975,213,2.09,5740269967,56,Back,5740269971,141,34.3,5740269973,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817144107,261,1,1,26,32,59as3grjvj19voay31j3yfgni,1,46.9,36.7,2025-05-19T17:29:34.866Z,2025-05-19T17:29:38Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5740270157,141,61.1,5740270161,213,1.54,5740270153,56,Back,5740270159,212,16.6,5740270155,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817144127,262,1,1,26,35,59as3grjvj19voay31j3yfgni,1,48.5,61.8,2025-05-19T17:29:38.033Z,2025-05-19T17:29:40Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5740270255,56,Left,5740270259,141,94.4,5740270263,213,0.99,5740270257,140,62.4,5740270261,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817144193,263,1,1,26,38,59as3grjvj19voay31j3yfgni,1,63.3,93.6,2025-05-19T17:29:40.291Z,2025-05-19T17:29:46Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5740270553,141,83.1,5740270551,140,63.5,5740270557,213,4.74,5740270549,56,Left,5740270555,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
