id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value
2777899735,149,1,1,11,30,b3r6d8ydtmtjckam6pku9y400,1,47.8,88.9,2025-02-17T18:14:02.939Z,2025-02-17T18:14:05Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5524526499,56,Left,5524526503,141,79.0,5524526501,140,55.7,5524526507,213,5.60,5524526505,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777969117,915,3,1,11,31,b3r6d8ydtmtjckam6pku9y400,0,62.0,79.0,2025-02-17T18:14:03.526Z,2025-02-17T21:20:08Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5524914699,56,Left,5524914705,467,6m5ftd7c68b2d4d2931xs5srt,5524914701,286,,5524914703,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777899737,150,4,1,11,33,b3r6d8ydtmtjckam6pku9y400,1,59.8,81.8,2025-02-17T18:14:05.819Z,2025-02-17T18:49:51Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5524526519,265,,5524526579,233,108,5524526513,13,,5524526521,286,,5524526517,152,,5524526515,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777899745,108,4,1,11,33,9w3sjm5ml4sjr2v81oxzdrt8v,0,40.2,18.2,2025-02-17T18:14:05.820Z,2025-02-17T18:49:51Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5524526565,152,,5524526567,265,,5524526561,13,,5524526583,233,150,5524526563,56,Back,5524526569,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777899893,151,1,1,11,49,b3r6d8ydtmtjckam6pku9y400,1,57.3,84.0,2025-02-17T18:14:21.821Z,2025-02-17T18:14:25Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5524527319,140,41.5,5524527325,213,4.15,5524527313,155,,5524527321,141,44.9,5524527315,152,,5524527323,212,31.3,5524527311,5,,5524527317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777899903,152,1,1,11,52,b3r6d8ydtmtjckam6pku9y400,1,42.7,43.1,2025-02-17T18:14:25.084Z,2025-02-17T18:14:27Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5524527389,212,17.8,5524527383,56,Back,5524527391,213,1.73,5524527387,141,68.9,5524527385,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777899939,153,1,1,11,54,b3r6d8ydtmtjckam6pku9y400,1,40.1,68.7,2025-02-17T18:14:27.052Z,2025-02-17T18:14:31Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5524527545,140,35.4,5524527547,141,38.3,5524527549,212,21.3,5524527551,213,4.48,5524527543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777899963,154,1,1,11,59,b3r6d8ydtmtjckam6pku9y400,1,33.6,33.7,2025-02-17T18:14:31.532Z,2025-02-17T18:14:34Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5524527709,56,Back,5524527715,212,16.9,5524527713,141,57.8,5524527711,140,29.6,5524527717,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777899983,155,1,1,12,2,b3r6d8ydtmtjckam6pku9y400,1,30.5,64.8,2025-02-17T18:14:34.716Z,2025-02-17T18:14:36Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5524527811,141,89.3,5524527815,212,16.8,5524527803,56,Back,5524527819,213,1.43,5524527807,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777899997,156,1,1,12,3,b3r6d8ydtmtjckam6pku9y400,1,32.7,89.3,2025-02-17T18:14:36.045Z,2025-02-17T18:14:38Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5524527925,141,69.4,5524527921,56,Back,5524527929,212,14.2,5524527933,213,5.03,5524527923,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900019,157,1,1,12,6,b3r6d8ydtmtjckam6pku9y400,0,31.3,74.2,2025-02-17T18:14:39.164Z,2025-02-17T18:14:40Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5524528049,213,0.34,5524528039,155,,5524528043,140,54.8,5524528045,141,87.1,5524528041,56,Left,5524528047,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900039,109,1,1,12,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.2,18.9,2025-02-17T18:14:41.227Z,2025-02-17T18:14:43Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5524528155,56,Right,5524528157,140,57.4,5524528163,213,6.24,5524528161,212,18.1,5524528159,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900047,110,1,1,12,10,9w3sjm5ml4sjr2v81oxzdrt8v,0,57.4,17.6,2025-02-17T18:14:42.939Z,2025-02-17T18:14:43Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5524528223,213,0.37,5524528211,3,,5524528217,140,63.5,5524528215,56,Center,5524528219,141,21.2,5524528221,212,6.9,5524528213,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900051,158,8,1,12,11,b3r6d8ydtmtjckam6pku9y400,1,35.6,83.2,2025-02-17T18:14:43.693Z,2025-02-17T21:20:45Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5524528237,56,Back,5524916075,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900097,112,1,1,12,12,9w3sjm5ml4sjr2v81oxzdrt8v,0,61.4,31.2,2025-02-17T18:14:44.779Z,2025-02-17T18:14:49Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5524528495,213,5.97,5524528487,56,Right,5524528497,1,,5524528493,212,35.3,5524528491,141,15.2,5524528489,140,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900131,160,1,1,12,20,b3r6d8ydtmtjckam6pku9y400,1,9.9,93.0,2025-02-17T18:14:52.718Z,2025-02-17T18:14:55Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5524528751,212,20.5,5524528749,141,90.0,5524528743,155,,5524528753,213,6.18,5524528745,56,Back,5524528747,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900149,161,1,1,12,23,b3r6d8ydtmtjckam6pku9y400,1,29.8,90.0,2025-02-17T18:14:55.629Z,2025-02-17T18:14:59Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5524528877,141,63.7,5524528881,213,4.50,5524528875,140,26.1,5524528879,212,18.3,5524528873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900151,162,61,1,12,24,b3r6d8ydtmtjckam6pku9y400,0,26.1,63.7,2025-02-17T18:14:56.893Z,2025-02-17T19:16:20Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5524528885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900147,113,61,1,12,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.0,33.3,2025-02-17T18:14:57.733Z,2025-02-17T18:15:00Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5524528865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900171,163,1,1,12,27,b3r6d8ydtmtjckam6pku9y400,1,24.0,70.3,2025-02-17T18:15:00.253Z,2025-02-17T18:15:01Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5524528971,213,4.59,5524528969,212,19.7,5524528963,56,Back,5524528965,140,21.7,5524528967,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900233,164,1,1,12,29,b3r6d8ydtmtjckam6pku9y400,1,21.5,33.3,2025-02-17T18:15:01.613Z,2025-02-17T18:15:10Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5524529297,213,5.29,5524529291,140,30.2,5524529293,141,12.5,5524529295,212,16.8,5524529289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900279,165,1,1,12,38,b3r6d8ydtmtjckam6pku9y400,1,62.6,7.9,2025-02-17T18:15:10.862Z,2025-02-17T18:15:16Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5524529529,213,1.83,5524529527,212,12.7,5524529523,140,59.5,5524529521,56,Center,5524529525,141,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900305,166,1,1,12,44,b3r6d8ydtmtjckam6pku9y400,1,57.9,21.4,2025-02-17T18:15:16.685Z,2025-02-17T18:15:19Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5524529689,212,18.5,5524529691,213,3.15,5524529683,56,Back,5524529685,140,40.3,5524529687,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900343,167,1,1,12,46,b3r6d8ydtmtjckam6pku9y400,1,40.3,21.2,2025-02-17T18:15:19.070Z,2025-02-17T18:15:24Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5524529903,213,1.39,5524529901,212,22.0,5524529895,56,Back,5524529897,140,44.0,5524529899,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900361,168,1,1,12,51,b3r6d8ydtmtjckam6pku9y400,1,54.5,64.1,2025-02-17T18:15:24.254Z,2025-02-17T18:15:27Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5524529997,213,4.90,5524529991,140,57.1,5524529993,141,43.3,5524529995,212,14.4,5524529989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900407,169,1,1,12,54,b3r6d8ydtmtjckam6pku9y400,1,59.5,33.0,2025-02-17T18:15:27.070Z,2025-02-17T18:15:31Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5524530189,56,Right,5524530193,141,9.6,5524530191,140,60.9,5524530197,213,4.80,5524530195,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900443,170,1,1,12,58,b3r6d8ydtmtjckam6pku9y400,1,69.2,10.9,2025-02-17T18:15:31.278Z,2025-02-17T18:15:35Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5524530397,56,Center,5524530403,212,7.6,5524530401,141,22.1,5524530407,213,1.57,5524530399,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900453,171,1,1,13,2,b3r6d8ydtmtjckam6pku9y400,1,77.4,24.5,2025-02-17T18:15:34.990Z,2025-02-17T18:15:36Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5524530481,56,Right,5524530487,212,14.6,5524530485,141,14.2,5524530483,140,89.6,5524530489,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900459,172,1,1,13,3,b3r6d8ydtmtjckam6pku9y400,0,92.5,18.0,2025-02-17T18:15:36.284Z,2025-02-17T21:21:29Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5524530739,345,,5524917527,20,,5524530515,56,Center,5524530519,141,63.9,5524530513,155,,5524530521,212,32.4,5524917525,224,,5524530517,140,100.0,5524530523,213,1.30,5524530511,2,5524530637,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900529,114,5,1,13,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.3,41.1,2025-02-17T18:15:37.292Z,2025-02-17T18:49:43Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5524530987,56,Back,5524531003,233,173,5524530989,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900491,173,5,1,13,4,b3r6d8ydtmtjckam6pku9y400,0,101.3,58.9,2025-02-17T18:15:37.292Z,2025-02-17T18:49:43Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5524530731,56,Center,5524530733,346,,5524531007,233,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900557,115,1,1,13,20,9w3sjm5ml4sjr2v81oxzdrt8v,0,2.3,44.3,2025-02-17T18:15:53.206Z,2025-02-17T21:21:53Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5524531179,212,50.5,5524531173,56,Back,5524531183,1,,5524531185,74,,5524531175,140,45.8,5524531583,189,,5524531169,124,,5524531171,155,,5524531181,213,5.84,5524531177,141,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900571,174,61,1,13,22,b3r6d8ydtmtjckam6pku9y400,1,54.2,73.1,2025-02-17T18:15:54.807Z,2025-02-17T21:21:55Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5524531231,56,Center,5524531707,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900591,116,1,1,13,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.0,29.5,2025-02-17T18:15:58.413Z,2025-02-17T18:16:01Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5524531339,212,8.8,5524531333,56,Back,5524531343,1,,5524531337,141,27.9,5524531331,157,,5524531341,213,6.16,5524531335,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900595,117,44,1,13,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.6,29.0,2025-02-17T18:15:59.182Z,2025-02-17T19:27:43Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5524531395,233,175,5524531361,285,,5524531359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900583,175,44,1,13,26,b3r6d8ydtmtjckam6pku9y400,0,55.4,71.0,2025-02-17T18:15:59.183Z,2025-02-17T19:27:43Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5524531259,286,,5524531257,56,Center,5524531405,233,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900609,118,1,1,13,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.3,28.9,2025-02-17T18:15:59.325Z,2025-02-17T22:37:00Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5524531447,56,Center,5524531459,213,0.22,5524918563,168,,5524531443,3,,5524531455,141,32.8,5524531457,212,12.3,5524531451,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900623,119,1,1,13,29,9w3sjm5ml4sjr2v81oxzdrt8v,0,52.5,33.0,2025-02-17T18:16:02.062Z,2025-02-17T18:16:03Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5524531505,56,Right,5524531507,140,70.7,5524531513,213,5.56,5524531511,212,25.6,5524531509,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900659,177,1,1,13,31,b3r6d8ydtmtjckam6pku9y400,1,26.6,92.8,2025-02-17T18:16:04.303Z,2025-02-17T18:16:06Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5524531691,213,3.95,5524531683,56,Back,5524531689,212,23.1,5524531685,140,11.4,5524531687,141,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900827,178,43,1,13,54,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-02-17T18:16:26.545Z,2025-02-17T18:16:32Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5524532653,213,3.14,5524532645,56,Back,5524532647,140,11.1,5524532655,1,0,5524532651,212,0,5524532901,144,1,5524532649,141,66.3,5524532663,189,0,5524532643,157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900887,179,1,1,14,0,b3r6d8ydtmtjckam6pku9y400,1,8.8,58.6,2025-02-17T18:16:32.832Z,2025-02-17T18:16:34Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5524533011,189,,5524533003,141,62.4,5524532999,56,Back,5524533005,212,25.5,5524533001,140,33.0,5524533007,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900917,180,1,1,14,2,b3r6d8ydtmtjckam6pku9y400,1,34.0,63.5,2025-02-17T18:16:35.136Z,2025-02-17T18:16:37Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5524533161,140,57.9,5524533163,141,85.6,5524533167,213,0.54,5524533159,56,Left,5524533165,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900915,120,45,1,14,5,9w3sjm5ml4sjr2v81oxzdrt8v,0,34.0,13.0,2025-02-17T18:16:37.583Z,2025-02-17T18:50:00Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5524533373,233,181,5524533153,56,Back,5524533155,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900949,181,3,1,14,5,b3r6d8ydtmtjckam6pku9y400,1,66.0,87.0,2025-02-17T18:16:37.583Z,2025-02-17T21:22:24Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5524533345,286,,5524533365,233,120,5524533343,56,Left,5524919189,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900959,182,1,1,14,9,b3r6d8ydtmtjckam6pku9y400,0,73.1,87.3,2025-02-17T18:16:42.017Z,2025-02-17T18:16:43Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5524533409,212,12.1,5524533411,213,6.07,5524533407,141,83.6,5524533403,56,Left,5524533405,140,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777900955,121,8,1,14,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.3,15.8,2025-02-17T18:16:42.910Z,2025-02-17T21:22:33Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5524533381,56,Back,5524919581,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901005,123,1,1,14,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.0,28.0,2025-02-17T18:16:45.448Z,2025-02-17T21:22:38Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5524533685,140,24.1,5524533687,141,9.8,5524533681,155,,5524533689,212,17.7,5524533691,213,5.51,5524533683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901007,124,1,1,14,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.2,9.4,2025-02-17T18:16:47.967Z,2025-02-17T18:16:48Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5524533709,156,,5524533699,141,10.4,5524533697,140,20.3,5524533703,213,3.05,5524533701,212,7.3,5524533695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901029,125,1,1,14,16,9w3sjm5ml4sjr2v81oxzdrt8v,0,19.9,11.4,2025-02-17T18:16:48.583Z,2025-02-17T21:24:53Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5524533787,140,28.3,5524533793,213,6.18,5524533785,56,Back,5524533791,212,8.9,5524533789,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901021,183,61,1,14,17,b3r6d8ydtmtjckam6pku9y400,1,68.6,87.3,2025-02-17T18:16:50.185Z,2025-02-17T19:16:05Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5524533741,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901083,126,5,1,14,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.7,-2.0,2025-02-17T18:16:50.793Z,2025-02-17T19:16:06Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5524534083,56,Back,5524534085,347,,5524534093,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901033,184,5,1,14,18,b3r6d8ydtmtjckam6pku9y400,0,78.3,102.0,2025-02-17T18:16:50.793Z,2025-02-17T19:16:07Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5524534123,233,126,5524533797,56,Left,5524533801,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901223,127,1,1,14,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.1,0.0,2025-02-17T18:17:07.519Z,2025-02-17T18:17:09Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5524534857,107,,5524534863,141,10.1,5524534861,140,27.0,5524534867,213,0.92,5524534859,56,Back,5524534865,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901229,128,1,1,14,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.5,10.9,2025-02-17T18:17:09.552Z,2025-02-17T18:17:10Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5524534893,140,22.5,5524534899,213,3.43,5524534913,156,,5524534891,56,Back,5524534897,212,8.7,5524534895,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901243,129,1,1,14,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,22.2,8.0,2025-02-17T18:17:11.057Z,2025-02-17T18:17:14Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5524534979,1,,5524534973,141,30.4,5524535179,155,,5524534975,212,34.2,5524534977,213,0.46,5524534971,140,51.4,5524534969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901273,185,1,1,14,39,b3r6d8ydtmtjckam6pku9y400,1,43.8,63.7,2025-02-17T18:17:11.634Z,2025-02-17T18:17:13Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5524535147,56,Center,5524535151,141,69.8,5524535149,140,55.3,5524535157,213,0.33,5524535155,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901287,187,1,1,14,41,b3r6d8ydtmtjckam6pku9y400,0,55.3,69.8,2025-02-17T18:17:13.761Z,2025-02-17T18:17:15Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5524535243,141,75.3,5524535239,56,Center,5524535237,155,,5524535247,213,0.17,5524535241,140,76.5,5524535245,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901315,130,1,1,14,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.1,29.5,2025-02-17T18:17:16.624Z,2025-02-17T18:17:19Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5524535395,212,10.2,5524535397,213,0.17,5524535393,141,32.1,5524535391,140,33.7,5524535389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901319,131,1,1,14,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.5,30.3,2025-02-17T18:17:18.992Z,2025-02-17T21:25:23Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5524535413,213,1.75,5524925911,156,,5524535407,140,30.6,5524535405,56,Back,5524535409,141,46.9,5524535411,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901357,132,1,1,14,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.6,46.9,2025-02-17T18:17:19.744Z,2025-02-17T18:17:25Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5524535577,56,Back,5524535581,141,74.8,5524535585,213,1.55,5524535583,212,19.0,5524535579,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777901385,133,1,1,14,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.9,86.2,2025-02-17T18:17:25.152Z,2025-02-17T18:17:28Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5524535743,140,27.8,5524535741,56,Back,5524535747,212,17.8,5524535745,141,69.7,5524535749,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
