id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2808793507,111,1,1,12,31,77tfx9me4aaqhzv78bmgsy9bg,1,61.9,4.3,2025-05-02T17:13:50.104Z,2025-05-02T17:13:52Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5694362327,56,Center,5694362333,212,24.1,5694362335,213,1.31,5694362331,141,38.5,5694362329,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808793513,112,1,1,12,33,77tfx9me4aaqhzv78bmgsy9bg,1,67.9,38.5,2025-05-02T17:13:52.407Z,2025-05-02T17:13:53Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5694362381,213,2.11,5694362379,212,5.1,5694362375,140,65.4,5694362377,141,44.9,5694362373,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808793517,113,1,1,12,34,77tfx9me4aaqhzv78bmgsy9bg,0,65.4,44.9,2025-05-02T17:13:53.208Z,2025-05-02T17:13:58Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5694362401,213,5.54,5694362393,56,Center,5694362395,140,70.3,5694362397,141,38.0,5694362399,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808793519,92,8,1,12,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.9,59.3,2025-05-02T17:13:53.879Z,2025-05-02T20:32:34Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5695434469,383,,5694362407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808793533,93,1,1,12,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.9,59.3,2025-05-02T17:13:54.332Z,2025-05-02T17:13:55Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5694362533,213,0.39,5694362527,140,38.0,5694362531,212,14.9,5694362525,56,Back,5694362529,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808793537,94,1,1,12,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.6,67.2,2025-05-02T17:13:55.207Z,2025-05-02T20:32:41Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5694362569,213,2.72,5694362561,56,Back,5694362565,141,73.2,5694362563,140,30.0,5694362567,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808793591,96,1,1,12,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.6,78.4,2025-05-02T17:13:59.253Z,2025-05-02T17:14:00Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5694362839,212,19.7,5694362841,213,6.05,5694362835,140,61.9,5694362837,141,71.8,5694362833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808793657,97,1,1,12,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.3,73.2,2025-05-02T17:14:00.737Z,2025-05-02T17:14:07Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5694363205,56,Left,5694363213,213,0.98,5694363209,141,89.9,5694363207,140,72.5,5694363211,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808793665,98,50,1,12,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,93.0,73.8,2025-05-02T17:14:07.095Z,2025-05-02T21:38:36Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5694363259,56,Center,5694363261,286,,5695565953,233,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808793679,114,7,1,12,47,77tfx9me4aaqhzv78bmgsy9bg,1,7.0,26.2,2025-05-02T17:14:07.096Z,2025-05-02T21:38:35Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5695436231,178,,5695565945,233,98,5694363325,56,Back,5694363323,167,,5695436229,385,,5694363327,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808793671,99,6,1,12,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,93.8,73.2,2025-05-02T17:14:08.094Z,2025-05-02T17:25:24Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5694363529,233,115,5694363311,56,Center,5694363313,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808793681,115,6,1,12,48,77tfx9me4aaqhzv78bmgsy9bg,0,6.2,26.8,2025-05-02T17:14:08.094Z,2025-05-02T20:33:04Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5694363547,233,99,5694363491,73,,5694363489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794041,100,1,1,13,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,99.5,99.5,2025-05-02T17:14:40.763Z,2025-05-02T20:33:05Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,1.0,,5694365193,1,,5694365189,212,33.6,5694365175,2,,5694365185,140,92.3,5694365181,223,,5694365179,155,,5695436901,20,,5694365177,6,,5694365187,141,5694366063,154,,5694366061,210,15,5694365191,213,5694365183,56,4.49,,,,,,,,,51.3,Center,,,,,,,,,,,
2808794043,101,15,1,13,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,92.4,45.2,2025-05-02T17:14:41.750Z,2025-05-02T20:33:43Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5694366065,81,,5694365823,25,,5694366087,233,116,5694366077,103,31.6,5694366069,154,,5694366067,29,,5694366079,146,98.9,5694366081,147,50.2,5694366071,55,5694366075,102,47.5,5694365205,56,Center,5694365201,17,5694407399,133,,5694365825,15,,5694365829,328,,,,100,,,,,,,,,,,,
2808794073,116,10,1,13,22,77tfx9me4aaqhzv78bmgsy9bg,1,2.1,51.6,2025-05-02T17:14:41.850Z,2025-05-02T21:38:31Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5695440517,378,,5695441259,176,,5694365355,182,,5695440515,181,,5694366091,233,101,5694365357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794343,125,44,1,13,23,77tfx9me4aaqhzv78bmgsy9bg,1,2.6,51.2,2025-05-02T17:14:43.063Z,2025-05-02T20:34:02Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5694366683,285,,5694366681,56,Back,5694375317,233,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794443,105,44,1,13,23,9w3sjm5ml4sjr2v81oxzdrt8v,0,97.4,48.8,2025-05-02T17:14:43.064Z,2025-05-02T20:34:04Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5694367163,56,Center,5694367165,286,,5694375343,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794055,102,43,1,13,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-02T17:14:47.246Z,2025-05-02T17:34:16Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5694365269,56,Center,5694411969,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794093,117,52,1,13,31,77tfx9me4aaqhzv78bmgsy9bg,1,2.1,51.6,2025-05-02T17:14:50.425Z,2025-05-02T20:34:11Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5695441411,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794181,118,1,1,13,33,77tfx9me4aaqhzv78bmgsy9bg,1,11.7,62.0,2025-05-02T17:14:52.374Z,2025-05-02T17:15:02Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5694365817,212,28.6,5694365809,123,,5694365813,140,33.8,5694365811,56,Back,5694365815,141,86.6,5694365819,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808991979,949,1,1,13,34,77tfx9me4aaqhzv78bmgsy9bg,1,42.1,77.0,2025-05-02T17:14:53.893Z,2025-05-02T20:34:41Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5695443389,213,2.94,5695443385,141,80.2,5695443383,140,31.9,5695443379,189,,5695443381,56,Back,5695443387,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794199,119,1,1,13,43,77tfx9me4aaqhzv78bmgsy9bg,1,30.1,84.5,2025-05-02T17:15:02.103Z,2025-05-02T20:34:47Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5694365907,56,Back,5695443709,189,,5694365913,212,13.0,5694365915,213,4.49,5694365911,141,65.8,5694365909,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794213,120,1,1,13,44,77tfx9me4aaqhzv78bmgsy9bg,1,27.4,65.8,2025-05-02T17:15:03.991Z,2025-05-02T20:34:51Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5694365965,140,31.2,5694365969,212,19.1,5695443901,189,,5694365963,56,Back,5694365967,141,38.3,5694365971,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794217,121,1,1,13,46,77tfx9me4aaqhzv78bmgsy9bg,1,31.2,38.3,2025-05-02T17:15:05.191Z,2025-05-02T20:34:52Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5694365987,212,17.4,5694365985,141,63.7,5694365983,140,29.6,5694365981,56,Back,5695443979,189,,5694365989,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794229,122,1,1,13,46,77tfx9me4aaqhzv78bmgsy9bg,1,29.6,63.7,2025-05-02T17:15:05.671Z,2025-05-02T17:15:07Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5694366043,213,0.76,5694366037,140,38.1,5694366039,141,76.3,5694366041,212,12.4,5694366035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794253,123,1,1,13,47,77tfx9me4aaqhzv78bmgsy9bg,1,38.1,76.3,2025-05-02T17:15:06.950Z,2025-05-02T17:15:11Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5694366211,212,15.4,5694366207,140,45.8,5694366213,213,1.02,5694366209,141,95.6,5694366205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794275,124,1,1,13,52,77tfx9me4aaqhzv78bmgsy9bg,0,45.8,95.6,2025-05-02T17:15:11.191Z,2025-05-02T17:59:22Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5694366317,140,79.1,5694366313,155,,5694366331,1,,5694366319,141,67.2,5694366323,212,39.9,5694366315,56,Center,5694366327,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794297,103,12,1,13,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,18.9,31.8,2025-05-02T17:15:15.099Z,2025-05-02T17:15:16Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5694366463,140,0.0,5694366465,141,17.1,5694366461,56,Back,5694366467,212,22.9,5694366485,167,,5694366475,15,,5694366469,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794301,104,6,1,13,57,9w3sjm5ml4sjr2v81oxzdrt8v,0,0.0,11.0,2025-05-02T17:15:16.161Z,2025-05-02T20:35:21Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5694368235,233,126,5694366523,56,Back,5694366525,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794577,126,6,1,13,57,77tfx9me4aaqhzv78bmgsy9bg,1,100.0,89.0,2025-05-02T17:15:16.161Z,2025-05-02T17:25:25Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5694368181,233,104,5694367897,73,,5694367895,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794793,127,1,1,14,43,77tfx9me4aaqhzv78bmgsy9bg,0,99.5,99.5,2025-05-02T17:16:02.168Z,2025-05-02T20:35:25Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5694368863,141,43.7,5694368853,6,,5694368851,2,,5694368855,155,,5695445935,20,,5694368859,56,Center,5694368867,213,4.44,5694368869,1,,5694368857,223,5694368861,140,89.5,5694368865,212,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794807,106,12,1,14,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.8,61.7,2025-05-02T17:16:06.131Z,2025-05-02T17:16:18Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5694368971,15,,5694368957,56,Back,5694368961,141,80.6,5694368965,213,1.02,5694368963,212,15.1,5694368959,140,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794853,128,1,1,14,50,77tfx9me4aaqhzv78bmgsy9bg,1,80.5,19.9,2025-05-02T17:16:09.255Z,2025-05-02T20:35:40Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5694369165,141,36.4,5694369161,56,Center,5694369163,140,75.2,5694369167,212,12.5,5694369169,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794879,129,1,1,14,51,77tfx9me4aaqhzv78bmgsy9bg,0,72.2,32.7,2025-05-02T17:16:10.759Z,2025-05-02T20:35:47Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5695447115,4,,5694369317,212,23.9,5694369311,56,Center,5694369315,141,50.7,5694369313,140,91.7,5694369309,155,,5694369319,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794871,107,8,1,14,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.7,49.1,2025-05-02T17:16:12.725Z,2025-05-02T20:35:50Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5694369293,56,Back,5695447331,384,,5694369487,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794887,108,52,1,14,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.4,46.2,2025-05-02T17:16:13.959Z,2025-05-02T20:35:59Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5695447893,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795019,109,1,1,15,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.7,57.3,2025-05-02T17:16:20.317Z,2025-05-02T17:16:27Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5694370025,141,92.3,5694370021,56,Back,5694370023,140,25.9,5694370027,212,28.1,5694370019,123,,5694370029,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808794981,130,83,1,15,5,77tfx9me4aaqhzv78bmgsy9bg,0,68.4,11.9,2025-05-02T17:16:24.615Z,2025-05-02T17:16:33Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5694370385,399,6m5ftd7c68b2d4d2931xs5srt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795023,110,4,1,15,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.8,91.6,2025-05-02T17:16:27.317Z,2025-05-02T17:25:25Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5694370037,295,,5694370035,13,,5694370245,233,131,5694370041,152,,5694370249,285,,5694370039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795013,131,4,1,15,8,77tfx9me4aaqhzv78bmgsy9bg,0,67.2,8.4,2025-05-02T17:16:27.318Z,2025-05-02T17:25:26Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5694370225,286,,5694370221,56,Right,5694370217,13,,5694370261,233,110,5694370223,152,,5694370219,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795141,111,1,1,15,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.9,93.6,2025-05-02T17:16:36.149Z,2025-05-02T17:16:40Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5694370699,141,80.9,5694370701,212,13.3,5694370695,56,Back,5694370691,5,,5694370693,152,,5694370703,213,3.85,5694370697,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795187,112,1,1,15,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.0,73.5,2025-05-02T17:16:40.086Z,2025-05-02T17:16:46Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5694370991,212,23.0,5694370985,140,27.4,5694370981,56,Back,5694370989,141,39.8,5694370993,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795271,113,1,1,15,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.7,23.7,2025-05-02T17:16:46.756Z,2025-05-02T17:16:54Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5694371405,140,54.5,5694371409,212,19.2,5694371407,141,7.1,5694371403,56,Right,5694371411,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795299,114,1,1,15,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.9,7.4,2025-05-02T17:16:54.832Z,2025-05-02T17:16:56Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5694371511,212,6.6,5694371509,141,15.8,5694371513,213,1.04,5694371501,56,Right,5694371505,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795317,115,1,1,15,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.1,15.8,2025-05-02T17:16:55.629Z,2025-05-02T17:26:28Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5694371595,140,89.7,5694371593,56,Right,5694371597,141,9.5,5694371605,213,5.97,5694371601,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795333,116,1,1,15,37,9w3sjm5ml4sjr2v81oxzdrt8v,0,89.7,9.5,2025-05-02T17:16:56.222Z,2025-05-02T20:36:40Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5694371683,213,1.23,5695450511,224,,5694371677,140,100.0,5694371673,155,,5694371681,212,36.4,5694371685,1,,5694371679,141,60.0,5695450513,20,,5694371671,2,5694371675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795621,117,5,1,15,37,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.1,63.3,2025-05-02T17:16:56.711Z,2025-05-02T17:17:33Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5694373133,233,132,5694373103,346,,5694373101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795459,132,5,1,15,37,77tfx9me4aaqhzv78bmgsy9bg,1,-1.1,36.7,2025-05-02T17:16:56.711Z,2025-05-02T17:17:32Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5694373123,233,117,5694372261,56,Back,5694372263,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795505,133,1,1,15,52,77tfx9me4aaqhzv78bmgsy9bg,1,4.4,43.4,2025-05-02T17:17:11.543Z,2025-05-02T17:17:14Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5694372453,56,Back,5694372457,141,50.3,5694372461,213,1.59,5694372465,237,,5694372449,124,,5694372455,140,4.3,5694372459,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795565,134,1,1,15,55,77tfx9me4aaqhzv78bmgsy9bg,1,4.3,50.3,2025-05-02T17:17:14.614Z,2025-05-02T17:17:20Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5694372777,140,17.5,5694372783,213,5.63,5694372775,56,Back,5694372779,141,34.8,5694372781,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795595,135,1,1,16,1,77tfx9me4aaqhzv78bmgsy9bg,1,27.8,16.1,2025-05-02T17:17:20.119Z,2025-05-02T17:17:23Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5694372957,56,Back,5694372965,213,5.87,5694372963,212,12.7,5694372961,141,8.5,5694372959,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808993577,817,83,1,16,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.9,91.9,2025-05-02T17:17:22.580Z,2025-05-02T20:37:15Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5695452309,399,7cpkykvmy8ujrahzdz7ksk2c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795607,136,1,1,16,4,77tfx9me4aaqhzv78bmgsy9bg,0,45.0,9.1,2025-05-02T17:17:23.815Z,2025-05-02T17:17:24Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5694373023,141,9.7,5694373025,212,27.1,5694373021,140,70.8,5694373027,213,0.02,5694373019,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795625,118,43,1,16,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-02T17:17:26.541Z,2025-05-02T20:37:24Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5695452811,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795637,119,1,1,16,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.8,90.3,2025-05-02T17:17:27.806Z,2025-05-02T17:17:30Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5694373215,212,23.2,5694373213,141,63.0,5694373209,56,Back,5694373211,140,14.6,5694373217,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795649,120,1,1,16,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.6,63.0,2025-05-02T17:17:30.040Z,2025-05-02T17:17:32Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5694373285,56,Back,5694373289,141,87.7,5694373293,213,1.47,5694373287,140,16.2,5694373291,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795659,121,1,1,16,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,16.2,87.7,2025-05-02T17:17:32.586Z,2025-05-02T17:17:34Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5694373359,212,11.6,5694373355,140,25.9,5694373361,213,0.51,5694373353,56,Back,5694373357,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795667,122,1,1,16,15,9w3sjm5ml4sjr2v81oxzdrt8v,0,25.9,96.0,2025-05-02T17:17:34.555Z,2025-05-02T17:17:37Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5694373421,213,6.00,5694373417,141,94.8,5694373413,140,28.6,5694373409,56,Back,5694373473,236,,5694373479,286,,5694373475,233,137,5694373419,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795675,137,74,1,16,15,77tfx9me4aaqhzv78bmgsy9bg,1,72.2,4.9,2025-05-02T17:17:34.556Z,2025-05-02T17:25:32Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5694373463,285,,5694373461,56,Right,5694373533,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795723,123,5,1,16,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.6,101.0,2025-05-02T17:17:35.758Z,2025-05-02T17:20:23Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5694373789,233,138,5694373761,56,Back,5694373763,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795689,138,5,1,16,16,77tfx9me4aaqhzv78bmgsy9bg,0,72.4,-1.0,2025-05-02T17:17:35.758Z,2025-05-02T17:25:29Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5694373793,233,123,5694373577,347,,5694373575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795743,124,1,1,16,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.2,100.0,2025-05-02T17:17:41.803Z,2025-05-02T17:17:44Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5694373863,56,Back,5694373867,141,89.0,5694373871,213,3.61,5694373865,140,10.5,5694373861,107,,5694373869,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795749,125,1,1,16,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.5,84.1,2025-05-02T17:17:44.209Z,2025-05-02T17:17:46Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5694373899,140,6.9,5694373897,56,Back,5694373905,213,4.38,5694373903,212,14.9,5694373901,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795765,126,1,1,16,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.5,55.1,2025-05-02T17:17:46.380Z,2025-05-02T17:17:49Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5694374007,56,Back,5694374009,140,18.1,5694374015,213,5.31,5694374013,212,19.6,5694374011,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
