id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2705956895,149,44,1,14,43,ahnt9ejgwj58ul8auzdvi3czf,1,19.4,26.8,2024-08-04T12:15:11.932Z,2024-08-04T22:02:28Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5131900525,285,,5131900535,233,128,5131900523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705956889,128,44,1,14,43,cftj6g399tknheudaxsdpfdgb,0,80.6,73.2,2024-08-04T12:15:11.933Z,2024-08-04T22:02:28Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5131900499,286,,5131900547,233,149,5131900497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705956907,150,1,1,14,44,ahnt9ejgwj58ul8auzdvi3czf,1,19.4,23.4,2024-08-04T12:15:12.565Z,2024-08-04T12:15:14Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5131900599,141,39.8,5131900603,213,2.54,5131900601,212,19.6,5131900591,56,Back,5131900587,3,,5131900595,140,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705956913,151,52,1,14,45,ahnt9ejgwj58ul8auzdvi3czf,1,3.9,37.5,2024-08-04T12:15:13.940Z,2024-08-04T18:58:59Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5133103675,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957009,152,1,1,14,52,ahnt9ejgwj58ul8auzdvi3czf,1,11.7,44.5,2024-08-04T12:15:20.262Z,2024-08-04T12:15:23Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5131901121,140,14.3,5131901123,141,71.6,5131901125,212,18.6,5131901127,213,1.42,5131901117,123,,5131901119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957033,153,1,1,14,55,ahnt9ejgwj58ul8auzdvi3czf,1,14.5,73.2,2024-08-04T12:15:23.524Z,2024-08-04T12:15:24Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5131901209,213,4.58,5131901203,140,13.0,5131901201,56,Back,5131901207,212,11.9,5131901205,141,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957063,154,1,1,14,56,ahnt9ejgwj58ul8auzdvi3czf,1,13.2,55.0,2024-08-04T12:15:24.772Z,2024-08-04T12:15:27Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,,5131901355,213,4.68,5131901347,56,Back,5131901353,212,17.3,5131901351,141,29.5,5131901349,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957095,155,1,1,14,59,ahnt9ejgwj58ul8auzdvi3czf,1,20.9,17.5,2024-08-04T12:15:27.379Z,2024-08-04T12:15:30Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5131901519,56,Back,5131901525,212,10.3,5131901527,213,0.87,5131901523,141,29.1,5131901521,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706171593,862,83,1,15,1,cftj6g399tknheudaxsdpfdgb,1,75.3,71.8,2024-08-04T12:15:29.372Z,2024-08-04T18:59:22Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5133104217,399,6wrch4yhbs6utcc0doguj90q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957113,156,1,1,15,1,ahnt9ejgwj58ul8auzdvi3czf,1,22.9,29.6,2024-08-04T12:15:30.004Z,2024-08-04T12:15:32Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5131901639,140,7.2,5131901643,212,20.3,5131901641,141,47.1,5131901645,213,2.52,5131901637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957167,157,1,1,15,4,ahnt9ejgwj58ul8auzdvi3czf,1,8.4,51.3,2024-08-04T12:15:32.148Z,2024-08-04T12:15:36Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5131901853,213,0.90,5131901851,212,25.0,5131901849,141,80.0,5131901845,56,Back,5131901847,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957185,158,1,1,15,8,ahnt9ejgwj58ul8auzdvi3czf,1,25.8,84.8,2024-08-04T12:15:36.148Z,2024-08-04T12:15:37Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5131901935,140,35.2,5131901937,141,85.4,5131901941,213,0.04,5131901939,212,9.9,5131901933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957197,159,1,1,15,9,ahnt9ejgwj58ul8auzdvi3czf,1,31.8,79.7,2024-08-04T12:15:37.316Z,2024-08-04T18:59:34Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5131902009,56,Back,5131902011,140,25.1,5131902013,141,71.1,5131902017,213,3.84,5131902015,212,9.1,5133104481,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957215,160,1,1,15,10,ahnt9ejgwj58ul8auzdvi3czf,1,27.9,74.8,2024-08-04T12:15:38.388Z,2024-08-04T12:15:40Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5131902129,140,21.1,5131902133,212,12.7,5131902131,141,90.2,5131902135,213,2.17,5131902127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957251,161,1,1,15,11,ahnt9ejgwj58ul8auzdvi3czf,1,21.1,90.2,2024-08-04T12:15:40.004Z,2024-08-04T12:15:43Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5131902315,212,9.3,5131902317,213,0.45,5131902309,56,Back,5131902311,140,29.1,5131902313,141,96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957253,162,4,1,15,15,ahnt9ejgwj58ul8auzdvi3czf,1,30.9,96.1,2024-08-04T12:15:43.283Z,2024-08-04T18:59:55Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5131902359,152,,5131902363,285,,5133104995,295,,5131902393,233,129,5131902355,13,,5131902357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957249,129,4,1,15,15,cftj6g399tknheudaxsdpfdgb,0,69.1,3.9,2024-08-04T12:15:43.284Z,2024-08-04T18:59:50Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5131902365,13,,5131902409,233,162,5131902367,56,Right,5133104921,295,,5131902373,286,,5131902369,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957369,163,1,1,15,28,ahnt9ejgwj58ul8auzdvi3czf,1,33.8,94.9,2024-08-04T12:15:56.388Z,2024-08-04T12:15:57Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5131902931,140,33.9,5131902943,213,4.73,5131902925,5,,5131902935,141,87.3,5131902927,152,,5131902939,212,5.2,5131902929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957385,164,1,1,15,28,ahnt9ejgwj58ul8auzdvi3czf,1,34.2,87.3,2024-08-04T12:15:56.963Z,2024-08-04T12:15:58Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5131903029,141,94.9,5131903031,212,5.2,5131903033,213,1.41,5131903027,140,35.0,5131903025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957409,165,1,1,15,30,ahnt9ejgwj58ul8auzdvi3czf,1,35.0,94.9,2024-08-04T12:15:58.563Z,2024-08-04T12:16:01Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5131903155,141,92.9,5131903147,56,Back,5131903157,212,11.3,5131903151,140,24.3,5131903159,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957423,166,1,1,15,32,ahnt9ejgwj58ul8auzdvi3czf,1,24.2,92.5,2024-08-04T12:16:01.075Z,2024-08-04T12:16:03Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5131903219,141,73.1,5131903223,213,4.02,5131903221,212,17.2,5131903217,140,13.7,5131903215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957483,167,1,1,15,34,ahnt9ejgwj58ul8auzdvi3czf,1,12.3,63.9,2024-08-04T12:16:03.027Z,2024-08-04T12:16:07Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,,5131903491,56,Back,5131903493,140,24.1,5131903495,141,13.5,5131903497,212,36.4,5131903501,1,,5131903499,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957497,168,1,1,15,38,ahnt9ejgwj58ul8auzdvi3czf,1,29.9,11.0,2024-08-04T12:16:06.995Z,2024-08-04T12:16:09Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5131903611,56,Back,5131903613,140,38.5,5131903621,213,0.99,5131903617,212,16.4,5131903615,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957519,169,1,1,15,40,ahnt9ejgwj58ul8auzdvi3czf,0,39.2,32.3,2024-08-04T12:16:08.932Z,2024-08-04T12:16:10Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5131903735,141,49.8,5131903737,212,19.1,5131903739,213,0.67,5131903733,140,53.4,5131903731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957545,130,8,1,15,43,cftj6g399tknheudaxsdpfdgb,1,44.3,55.7,2024-08-04T12:16:11.459Z,2024-08-04T19:33:58Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5133247155,384,,5131903865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957583,132,1,1,15,44,cftj6g399tknheudaxsdpfdgb,1,46.6,49.1,2024-08-04T12:16:12.724Z,2024-08-04T12:16:19Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5131903979,212,13.0,5131903981,213,3.85,5131903973,56,Back,5131903975,140,37.2,5131903977,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957595,133,1,1,15,46,cftj6g399tknheudaxsdpfdgb,1,37.1,36.6,2024-08-04T12:16:14.860Z,2024-08-04T12:16:16Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5131904069,140,31.6,5131904071,141,61.8,5131904073,212,18.1,5131904067,56,Back,5131904075,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957605,134,1,1,15,47,cftj6g399tknheudaxsdpfdgb,1,31.6,61.2,2024-08-04T12:16:16.044Z,2024-08-04T12:16:18Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5131904151,140,39.2,5131904153,141,24.9,5131904157,213,5.03,5131904155,212,25.9,5131904149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957677,135,1,1,15,52,cftj6g399tknheudaxsdpfdgb,1,44.2,14.1,2024-08-04T12:16:20.988Z,2024-08-04T12:16:23Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5131904565,212,17.7,5131904559,56,Back,5131904567,213,2.04,5131904563,141,37.3,5131904561,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957701,136,1,1,15,55,cftj6g399tknheudaxsdpfdgb,1,38.2,39.7,2024-08-04T12:16:23.381Z,2024-08-04T12:16:24Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5131904699,213,1.63,5131904691,56,Back,5131904693,140,37.3,5131904697,212,17.3,5131904695,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957729,137,1,1,15,56,cftj6g399tknheudaxsdpfdgb,1,37.3,65.1,2024-08-04T12:16:24.763Z,2024-08-04T12:16:27Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5131904815,213,4.70,5131904807,56,Back,5131904809,140,37.1,5131904813,212,19.8,5131904811,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957757,138,1,1,15,59,cftj6g399tknheudaxsdpfdgb,1,35.9,34.2,2024-08-04T12:16:27.244Z,2024-08-04T12:16:30Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5131904947,141,28.0,5131904945,140,57.0,5131904943,56,Center,5131904951,213,6.10,5131904949,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957765,139,1,1,16,2,cftj6g399tknheudaxsdpfdgb,1,47.9,29.1,2024-08-04T12:16:30.172Z,2024-08-04T12:16:31Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5131904999,213,4.23,5131904989,56,Back,5131904997,212,10.6,5131904995,141,15.3,5131904993,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957785,140,1,1,16,2,cftj6g399tknheudaxsdpfdgb,1,43.2,15.3,2024-08-04T12:16:30.996Z,2024-08-04T12:16:33Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5131905119,213,2.28,5131905111,56,Back,5131905113,140,31.6,5131905115,141,36.3,5131905117,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957847,141,1,1,16,5,cftj6g399tknheudaxsdpfdgb,1,32.3,43.4,2024-08-04T12:16:33.492Z,2024-08-04T12:16:41Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5131905493,140,32.6,5131905491,56,Back,5131905497,212,13.9,5131905495,141,63.9,5131905499,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957857,142,1,1,16,13,cftj6g399tknheudaxsdpfdgb,1,45.7,50.9,2024-08-04T12:16:41.163Z,2024-08-04T12:16:43Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5131905549,212,10.1,5131905545,140,45.6,5131905547,141,36.1,5131905551,213,4.70,5131905543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957907,143,1,1,16,15,cftj6g399tknheudaxsdpfdgb,1,46.3,34.3,2024-08-04T12:16:43.123Z,2024-08-04T12:16:47Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5131905765,213,5.32,5131905759,140,59.0,5131905763,212,23.5,5131905761,141,5.9,5131905757,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957923,144,1,1,16,18,cftj6g399tknheudaxsdpfdgb,1,59.0,4.9,2024-08-04T12:16:46.459Z,2024-08-04T12:16:48Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5131905833,56,Right,5131905841,212,11.9,5131905845,213,6.25,5131905835,140,70.3,5131905837,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957991,145,1,1,16,20,cftj6g399tknheudaxsdpfdgb,1,70.5,4.0,2024-08-04T12:16:48.460Z,2024-08-04T12:16:54Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5131906187,140,82.6,5131906185,56,Right,5131906191,212,12.8,5131906193,213,0.09,5131906189,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957971,170,83,1,16,25,ahnt9ejgwj58ul8auzdvi3czf,0,28.7,90.7,2024-08-04T12:16:53.082Z,2024-08-04T12:16:55Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5131906229,399,b6q0tf252xvikt39g8jevju38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957993,146,50,1,16,26,cftj6g399tknheudaxsdpfdgb,1,78.8,3.0,2024-08-04T12:16:54.267Z,2024-08-04T12:43:01Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5131906197,56,Right,5131906269,233,171,5131906199,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705957999,171,7,1,16,26,ahnt9ejgwj58ul8auzdvi3czf,1,21.2,97.0,2024-08-04T12:16:54.268Z,2024-08-04T19:34:32Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5133250041,383,,5131906221,285,,5131906219,56,Back,5131906257,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958043,173,1,1,16,29,ahnt9ejgwj58ul8auzdvi3czf,1,31.0,93.1,2024-08-04T12:16:57.235Z,2024-08-04T12:16:58Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5131906433,212,13.8,5131906431,141,73.1,5131906427,56,Back,5131906435,213,4.90,5131906429,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958085,174,1,1,16,30,ahnt9ejgwj58ul8auzdvi3czf,1,33.9,72.2,2024-08-04T12:16:58.851Z,2024-08-04T12:17:02Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5131906693,212,15.2,5131906691,141,69.1,5131906689,140,19.6,5131906687,56,Back,5131906695,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958097,175,1,1,16,34,ahnt9ejgwj58ul8auzdvi3czf,1,19.7,66.1,2024-08-04T12:17:02.499Z,2024-08-04T12:17:03Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,,5131906761,213,4.69,5131906759,212,13.0,5131906755,140,19.4,5131906757,141,47.0,5131906753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958165,176,1,1,16,35,ahnt9ejgwj58ul8auzdvi3czf,1,20.1,42.7,2024-08-04T12:17:03.810Z,2024-08-04T12:17:09Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5131907097,141,62.2,5131907095,140,22.8,5131907093,56,Back,5131907101,213,1.36,5131907099,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958183,177,1,1,16,41,ahnt9ejgwj58ul8auzdvi3czf,1,23.4,67.0,2024-08-04T12:17:09.395Z,2024-08-04T12:17:11Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,,5131907219,212,23.3,5131907217,141,32.7,5131907215,140,22.6,5131907213,56,Back,5131907221,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958205,178,1,1,16,43,ahnt9ejgwj58ul8auzdvi3czf,1,25.7,28.2,2024-08-04T12:17:11.795Z,2024-08-04T12:17:13Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5131907317,141,7.6,5131907315,140,31.2,5131907313,56,Back,5131907321,213,5.10,5131907319,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958257,179,1,1,16,45,ahnt9ejgwj58ul8auzdvi3czf,1,31.9,7.5,2024-08-04T12:17:13.715Z,2024-08-04T12:17:17Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5131907561,140,36.5,5131907563,141,30.7,5131907567,213,1.27,5131907565,212,16.5,5131907559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958299,180,1,1,16,49,ahnt9ejgwj58ul8auzdvi3czf,1,40.8,35.5,2024-08-04T12:17:17.411Z,2024-08-04T12:17:22Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5131907829,56,Left,5131907839,1,,5131907837,213,1.05,5131907835,212,44.8,5131907831,140,62.2,5131907833,141,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958313,181,1,1,16,54,ahnt9ejgwj58ul8auzdvi3czf,0,65.5,94.5,2024-08-04T12:17:22.451Z,2024-08-04T12:17:24Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5131907935,213,5.35,5131907927,56,Left,5131907929,140,70.6,5131907933,212,9.0,5131907931,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958335,149,1,1,16,56,cftj6g399tknheudaxsdpfdgb,1,23.9,12.9,2024-08-04T12:17:24.876Z,2024-08-04T12:17:34Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5131908033,212,12.9,5131908031,141,4.9,5131908027,56,Back,5131908035,213,5.85,5131908029,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958341,150,1,1,16,58,cftj6g399tknheudaxsdpfdgb,1,35.0,4.9,2024-08-04T12:17:26.596Z,2024-08-04T12:17:27Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5131908057,56,Back,5131908063,212,9.5,5131908061,141,18.6,5131908065,213,1.39,5131908059,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958351,151,1,1,16,59,cftj6g399tknheudaxsdpfdgb,1,36.6,18.6,2024-08-04T12:17:27.539Z,2024-08-04T12:17:28Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5131908129,212,13.9,5131908127,141,14.7,5131908125,140,23.6,5131908131,213,3.33,5131908123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958359,152,1,1,17,0,cftj6g399tknheudaxsdpfdgb,1,23.5,14.7,2024-08-04T12:17:28.860Z,2024-08-04T12:17:30Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5131908187,56,Back,5131908195,213,5.43,5131908189,140,30.0,5131908193,212,10.4,5131908191,141,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958397,153,1,1,17,2,cftj6g399tknheudaxsdpfdgb,1,30.0,3.1,2024-08-04T12:17:30.091Z,2024-08-04T12:17:33Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5131908369,212,16.2,5131908363,56,Back,5131908371,213,2.62,5131908365,140,16.6,5131908367,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958471,154,1,1,17,7,cftj6g399tknheudaxsdpfdgb,1,19.3,17.0,2024-08-04T12:17:35.420Z,2024-08-04T12:17:40Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5131908761,140,26.2,5131908763,141,7.1,5131908765,212,9.9,5131908759,56,Back,5131908767,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958507,155,1,1,17,12,cftj6g399tknheudaxsdpfdgb,1,36.5,29.5,2024-08-04T12:17:40.715Z,2024-08-04T12:17:45Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5131908985,212,29.1,5131908979,56,Back,5131908989,213,1.70,5131908983,141,72.0,5131908981,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958551,156,1,1,17,16,cftj6g399tknheudaxsdpfdgb,1,34.6,61.5,2024-08-04T12:17:45.003Z,2024-08-04T12:17:49Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5131909235,56,Back,5131909237,140,34.1,5131909239,141,34.8,5131909241,212,18.2,5131909243,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958583,157,1,1,17,21,cftj6g399tknheudaxsdpfdgb,1,41.8,33.4,2024-08-04T12:17:49.107Z,2024-08-04T12:17:52Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5131909389,212,22.0,5131909383,56,Right,5131909391,213,5.43,5131909385,140,55.6,5131909387,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958623,158,1,1,17,24,cftj6g399tknheudaxsdpfdgb,1,56.2,10.9,2024-08-04T12:17:52.363Z,2024-08-04T12:17:55Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5131909617,141,34.8,5131909615,140,47.8,5131909613,56,Back,5131909621,213,2.07,5131909619,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958655,159,1,1,17,27,cftj6g399tknheudaxsdpfdgb,1,46.6,43.4,2024-08-04T12:17:55.388Z,2024-08-04T19:35:22Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5131909839,56,Left,5131909845,212,25.2,5131909847,213,1.28,5131909841,140,53.4,5131909843,141,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705958687,160,1,1,17,29,cftj6g399tknheudaxsdpfdgb,1,55.2,90.3,2024-08-04T12:17:57.387Z,2024-08-04T12:18:00Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5131909983,213,4.31,5131909981,212,21.8,5131909979,141,60.8,5131909977,140,47.1,5131909975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
