id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2818884647,107,1,1,7,9,9qsmopgutr7ut5g6workk8w4i,1,63.0,76.5,2025-05-25T15:08:46.795Z,2025-05-25T15:08:47Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5750045051,141,88.4,5750045047,56,Left,5750045055,213,1.60,5750045053,212,8.1,5750045049,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884663,108,1,1,7,9,9qsmopgutr7ut5g6workk8w4i,0,62.8,88.4,2025-05-25T15:08:47.555Z,2025-05-25T15:08:48Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5750045151,140,75.3,5750045157,213,5.56,5750045149,56,Center,5750045155,212,17.6,5750045153,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884725,76,1,1,7,12,5rz9enoyknpg8ji78za5b82p0,1,30.3,38.6,2025-05-25T15:08:49.800Z,2025-05-25T15:08:51Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5750045459,213,1.74,5750045457,212,16.2,5750045445,56,Back,5750045449,140,27.7,5750045455,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884793,77,1,1,7,13,5rz9enoyknpg8ji78za5b82p0,1,27.9,62.3,2025-05-25T15:08:51.352Z,2025-05-25T15:08:54Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5750045803,213,3.59,5750045791,56,Back,5750045799,212,20.8,5750045795,141,49.1,5750045793,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884933,78,1,1,7,16,5rz9enoyknpg8ji78za5b82p0,0,9.1,52.8,2025-05-25T15:08:54.424Z,2025-05-25T21:44:05Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5750046523,140,79.7,5750046539,1,,5750046513,157,,5750046535,213,0.29,5750046519,56,Left,5750046531,212,77.3,5750046527,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885023,110,1,1,7,26,9qsmopgutr7ut5g6workk8w4i,1,14.1,8.6,2025-05-25T15:09:04.075Z,2025-05-25T15:09:06Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5750047001,141,31.2,5750047003,212,18.7,5750047005,213,2.18,5750046997,56,Back,5750046999,140,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885209,111,1,1,7,28,9qsmopgutr7ut5g6workk8w4i,1,7.6,36.0,2025-05-25T15:09:06.547Z,2025-05-25T15:09:16Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5750048047,141,8.9,5750048049,212,36.3,5750048045,140,37.4,5750048043,56,Back,5750048051,213,5.75,5750048053,1,,5750048041,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885221,112,50,1,7,32,9qsmopgutr7ut5g6workk8w4i,1,37.0,13.0,2025-05-25T15:09:10.484Z,2025-05-25T21:44:15Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5750278361,286,,5750048131,56,Back,5750278375,233,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885091,79,7,1,7,32,5rz9enoyknpg8ji78za5b82p0,1,63.0,87.0,2025-05-25T15:09:10.485Z,2025-05-25T21:44:15Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5750278611,167,,5750048585,56,Left,5751751105,385,,5750278363,233,112,5750278367,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885231,80,5,1,7,38,5rz9enoyknpg8ji78za5b82p0,0,70.2,101.8,2025-05-25T15:09:16.600Z,2025-05-25T15:38:28Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5750048493,233,113,5750048189,347,,5750048187,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885275,113,5,1,7,38,9qsmopgutr7ut5g6workk8w4i,1,29.8,-1.8,2025-05-25T15:09:16.600Z,2025-05-25T15:38:27Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5750048385,56,Back,5750048447,233,80,5750048387,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885535,114,1,1,7,54,9qsmopgutr7ut5g6workk8w4i,1,30.4,0.0,2025-05-25T15:09:32.260Z,2025-05-25T15:09:34Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5750049759,140,31.4,5750049761,141,11.4,5750049757,56,Back,5750049765,213,1.46,5750049755,107,,5750049763,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885523,81,83,1,7,56,5rz9enoyknpg8ji78za5b82p0,0,68.2,71.1,2025-05-25T15:09:33.841Z,2025-05-25T15:09:35Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5750049871,399,etz3rjq7chhaomst5u28nnff9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885549,115,1,1,7,56,9qsmopgutr7ut5g6workk8w4i,1,31.5,11.4,2025-05-25T15:09:33.900Z,2025-05-25T15:09:34Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5750049831,141,6.6,5750049829,140,30.7,5750049827,56,Back,5750049833,212,3.4,5750049835,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885569,116,1,1,7,57,9qsmopgutr7ut5g6workk8w4i,1,30.7,6.6,2025-05-25T15:09:34.820Z,2025-05-25T15:09:36Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5750049923,212,10.7,5750049925,213,6.11,5750049917,140,40.7,5750049921,141,3.9,5750049915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885579,117,1,1,7,58,9qsmopgutr7ut5g6workk8w4i,1,40.7,3.9,2025-05-25T15:09:35.876Z,2025-05-25T15:09:36Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5750049965,213,2.04,5750049963,212,9.1,5750049955,56,Back,5750049961,141,15.8,5750049957,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885603,118,1,1,7,59,9qsmopgutr7ut5g6workk8w4i,1,36.8,15.8,2025-05-25T15:09:36.732Z,2025-05-25T15:09:37Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5750050109,141,5.5,5750050111,212,8.2,5750050107,140,32.8,5750050113,213,4.17,5750050105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885715,119,1,1,7,59,9qsmopgutr7ut5g6workk8w4i,1,32.8,5.5,2025-05-25T15:09:37.548Z,2025-05-25T15:09:44Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5750050769,141,43.2,5750050767,140,29.5,5750050775,212,25.9,5750050777,213,1.71,5750050765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885757,120,1,1,8,6,9qsmopgutr7ut5g6workk8w4i,1,30.8,57.2,2025-05-25T15:09:43.908Z,2025-05-25T15:09:46Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5750051009,56,Back,5750051017,213,5.10,5750051013,141,41.4,5750051015,212,11.6,5750051011,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885831,121,1,1,8,9,9qsmopgutr7ut5g6workk8w4i,1,35.5,41.4,2025-05-25T15:09:46.724Z,2025-05-25T15:09:51Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5750051449,56,Center,5750051457,213,0.32,5750051455,212,25.8,5750051453,141,53.4,5750051451,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885835,122,3,1,8,12,9qsmopgutr7ut5g6workk8w4i,0,59.4,56.2,2025-05-25T15:09:50.312Z,2025-05-25T21:44:40Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5750051467,56,Center,5751752911,465,,5750051501,233,82,5750051471,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885827,82,7,1,8,12,5rz9enoyknpg8ji78za5b82p0,0,40.6,43.8,2025-05-25T15:09:50.313Z,2025-05-25T21:44:44Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5750051437,285,,5751753205,385,,5750051493,233,122,5750051435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885917,123,1,1,8,15,9qsmopgutr7ut5g6workk8w4i,1,66.7,64.0,2025-05-25T15:09:52.708Z,2025-05-25T15:09:55Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5750051989,213,0.41,5750051987,212,24.5,5750051983,140,88.1,5750051985,141,78.5,5750051981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885973,124,1,1,8,17,9qsmopgutr7ut5g6workk8w4i,1,88.1,78.5,2025-05-25T15:09:55.052Z,2025-05-25T21:44:50Z,2tthm6h5o033dz440e476rhbe,M. Divković,1.0,,5750053971,154,,5750052263,213,5.02,5750052255,141,60.8,5750053969,210,15,5750052251,140,91.7,5750052247,56,Center,5750052259,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885977,125,15,1,8,19,9qsmopgutr7ut5g6workk8w4i,1,92.6,59.7,2025-05-25T15:09:56.853Z,2025-05-25T21:45:00Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5750054033,233,83,5750054015,147,52.3,5750054013,146,98.5,5750052279,17,,5750054011,328,,5750052277,22,,5750052281,56,Center,5750054007,102,51.0,5750053995,20,,5750054009,103,1.3,5750053999,29,5750054003,55,124,5750053997,78,5750054001,154,,,,,,,,,,,,,,,,,
2818885955,83,10,1,8,19,5rz9enoyknpg8ji78za5b82p0,1,1.3,47.2,2025-05-25T15:09:56.953Z,2025-05-25T21:45:11Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5750052163,56,Back,5750054095,233,125,5751754653,177,,5751754655,376,,5750052421,180,,5750052161,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818886013,84,52,1,8,19,5rz9enoyknpg8ji78za5b82p0,1,1.3,47.2,2025-05-25T15:09:56.963Z,2025-05-25T21:45:14Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5751754885,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818886297,85,1,1,8,37,5rz9enoyknpg8ji78za5b82p0,1,13.2,49.4,2025-05-25T15:10:14.898Z,2025-05-25T15:11:12Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5750054127,213,1.61,5750054119,56,Back,5750054117,123,,5750054121,140,12.6,5750054123,141,71.2,5750054125,212,14.8,5750059493,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818886377,86,1,1,8,41,5rz9enoyknpg8ji78za5b82p0,1,12.6,71.2,2025-05-25T15:10:19.258Z,2025-05-25T15:10:24Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5750054571,212,19.1,5750054565,56,Back,5750054569,141,43.9,5750054567,140,8.5,5750054573,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818886387,87,1,1,8,44,5rz9enoyknpg8ji78za5b82p0,0,1.3,47.9,2025-05-25T15:10:22.306Z,2025-05-25T15:32:40Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5750060681,141,46.0,5750060683,212,1.4,5750060685,213,5.10,5750054607,56,Back,5750061037,236,,5750060679,140,1.8,5750061045,286,,5750061041,233,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818887407,127,74,1,8,44,9qsmopgutr7ut5g6workk8w4i,1,96.2,54.7,2025-05-25T15:10:22.307Z,2025-05-25T15:38:32Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5750061109,233,87,5750060415,56,Center,5750060417,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818886397,88,51,1,8,46,5rz9enoyknpg8ji78za5b82p0,1,3.4,47.2,2025-05-25T15:10:23.778Z,2025-05-25T21:45:50Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5750056823,170,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818886445,126,16,1,8,47,9qsmopgutr7ut5g6workk8w4i,1,97.8,54.0,2025-05-25T15:10:24.749Z,2025-05-25T21:46:24Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5751758951,396,48.4,5750059919,102,53.2,5750054901,16,,5750059931,231,51.4,5750054903,56,Center,5750056743,374,2025-05-25 16:10:24.535,5750059929,230,98.1,5750056739,20,,5750059923,214,,5750061699,468,88,5750059921,103,5750059917,76,,5750056747,375,5750054899,22,1.9,08:46.844,5750059927,458,5750059925,328,5751758949,395,1.4,,,,,,,,
2818887781,89,1,1,9,58,5rz9enoyknpg8ji78za5b82p0,1,49.8,50.3,2025-05-25T15:11:36.228Z,2025-05-25T15:11:50Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5750062599,140,31.0,5750062607,279,G,5750062597,56,Back,5750063295,189,,5750062605,213,3.73,5750062603,212,23.7,5750062601,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818887797,90,1,1,10,4,5rz9enoyknpg8ji78za5b82p0,1,29.9,28.6,2025-05-25T15:11:42.356Z,2025-05-25T15:11:47Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5750062691,213,0.08,5750062687,141,33.6,5750062689,212,45.3,5750062693,1,,5750062683,56,Center,5750062685,140,72.9,5750063061,189,,5750062681,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818887801,91,4,1,10,6,5rz9enoyknpg8ji78za5b82p0,1,68.0,21.0,2025-05-25T15:11:44.236Z,2025-05-25T15:11:50Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5750062973,233,128,5750062775,189,,5750062741,56,Right,5750062751,286,,5750062739,13,,5750062745,265,,5750062743,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818887811,128,4,1,10,6,9qsmopgutr7ut5g6workk8w4i,0,32.0,79.0,2025-05-25T15:11:44.237Z,2025-05-25T15:11:52Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5750063287,265,,5750062935,56,Back,5750063017,233,91,5750063491,189,,5750062931,13,,5750062937,152,,5750062939,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818888325,92,1,1,10,31,5rz9enoyknpg8ji78za5b82p0,0,72.9,17.2,2025-05-25T15:12:09.533Z,2025-05-25T21:46:44Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5750065703,155,,5751760061,20,,5750065701,5,,5750065709,56,Center,5750065707,152,,5750065715,212,34.7,5750065713,141,59.3,5750065699,2,,5750065711,140,91.6,5750065717,213,0.97,5751760057,224,5750065719,1,,,,,,,,,,,,,,,,,,,,,,
2818888367,130,44,1,10,35,9qsmopgutr7ut5g6workk8w4i,1,8.0,40.1,2025-05-25T15:12:12.940Z,2025-05-25T21:47:12Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5750065931,56,Back,5750065953,233,93,5750065933,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818888331,93,44,1,10,35,5rz9enoyknpg8ji78za5b82p0,0,92.0,59.9,2025-05-25T15:12:12.941Z,2025-05-25T21:47:11Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5750065973,233,130,5750065751,286,,5750065749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818888391,131,41,1,10,35,9qsmopgutr7ut5g6workk8w4i,0,7.3,44.4,2025-05-25T15:12:13.520Z,2025-05-25T21:46:48Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5750066057,141,40.5,5751760353,378,,5750066061,212,19.2,5750066065,213,6.14,5750066055,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818888931,134,12,1,10,38,9qsmopgutr7ut5g6workk8w4i,1,16.4,38.9,2025-05-25T15:12:15.705Z,2025-05-25T15:12:54Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5750069221,56,Back,5750069229,213,0.08,5750069227,212,7.8,5750069223,140,23.8,5750069225,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818888405,94,27,1,10,39,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-25T15:12:17.288Z,2025-05-25T15:12:21Z,,,,,5750066505,233,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818888461,132,27,1,10,39,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-05-25T15:12:17.288Z,2025-05-25T15:12:22Z,,,,,5750066441,53,hsobzlp177f9755mpsi7szmy,5750066557,233,94,5750066439,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818889009,95,28,1,11,20,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-25T15:12:57.766Z,2025-05-25T15:13:03Z,,,,,5750070091,233,133,5750069657,55,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818888739,133,28,1,11,20,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-05-25T15:12:57.766Z,2025-05-25T15:13:04Z,,,,,5750068125,55,132,5750070101,233,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927543,522,1,1,11,46,9qsmopgutr7ut5g6workk8w4i,1,15.8,38.7,2025-05-25T15:13:23.691Z,2025-05-25T15:58:43Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5750286071,141,13.4,5750286067,56,Back,5750286073,212,29.7,5750286075,213,5.67,5750286069,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927591,523,1,1,11,47,9qsmopgutr7ut5g6workk8w4i,1,39.4,12.2,2025-05-25T15:13:24.691Z,2025-05-25T15:58:53Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5750286343,140,26.8,5750286345,141,7.9,5750286341,56,Back,5750286349,213,3.36,5750286347,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927671,524,1,1,11,49,9qsmopgutr7ut5g6workk8w4i,1,26.8,7.9,2025-05-25T15:13:26.691Z,2025-05-25T15:59:10Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5750286737,213,5.57,5750286733,141,1.4,5750286735,212,6.8,5750286731,140,31.7,5750286729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927681,525,1,1,11,51,9qsmopgutr7ut5g6workk8w4i,0,31.7,1.4,2025-05-25T15:13:28.691Z,2025-05-25T15:59:11Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5750286819,213,0.51,5750286811,56,Back,5750286817,212,9.1,5750286813,140,39.3,5750286815,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818891877,108,1,1,11,52,5rz9enoyknpg8ji78za5b82p0,0,56.5,95.0,2025-05-25T15:13:30.235Z,2025-05-25T15:16:05Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5750085863,56,Left,5750085865,140,62.8,5750085871,213,6.26,5750085867,141,94.8,5750085869,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818889549,140,61,1,11,53,9qsmopgutr7ut5g6workk8w4i,0,39.2,7.1,2025-05-25T15:13:30.994Z,2025-05-25T15:13:31Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5750072707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818889579,97,61,1,11,53,5rz9enoyknpg8ji78za5b82p0,1,65.6,69.1,2025-05-25T15:13:31.559Z,2025-05-25T21:47:53Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5750072873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818889607,99,1,1,11,56,5rz9enoyknpg8ji78za5b82p0,1,66.0,70.2,2025-05-25T15:13:33.750Z,2025-05-25T15:13:35Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5750073021,155,,5750073023,56,Left,5750073025,140,78.7,5750073027,141,89.0,5750073029,212,18.5,5750073031,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818889645,100,1,1,11,57,5rz9enoyknpg8ji78za5b82p0,1,79.9,87.5,2025-05-25T15:13:35.311Z,2025-05-25T15:13:37Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5750073225,140,76.1,5750073223,56,Center,5750073227,141,64.9,5750073231,213,4.46,5750073229,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818889651,101,1,1,12,0,5rz9enoyknpg8ji78za5b82p0,0,86.7,64.9,2025-05-25T15:13:37.703Z,2025-05-25T15:13:38Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5750073273,213,4.91,5750073267,140,87.8,5750073269,141,56.4,5750073265,56,Center,5750073271,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818889785,142,61,1,12,0,9qsmopgutr7ut5g6workk8w4i,1,11.1,39.8,2025-05-25T15:13:38.565Z,2025-05-25T15:13:59Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5750074051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818890443,104,61,1,12,3,5rz9enoyknpg8ji78za5b82p0,1,86.8,58.7,2025-05-25T15:13:40.772Z,2025-05-25T15:14:33Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5750077957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818889777,141,12,1,12,3,9qsmopgutr7ut5g6workk8w4i,1,9.5,44.8,2025-05-25T15:13:41.203Z,2025-05-25T15:13:46Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5750074041,212,20.1,5750074035,56,Back,5750074037,140,27.9,5750074039,141,36.9,5750074043,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818889719,102,43,1,12,4,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-25T15:13:41.871Z,2025-05-25T15:13:46Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5750073667,250,0,5750073657,22,0,5750073661,56,Center,5750073659,18,0,5750074021,144,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818889759,103,16,1,12,5,5rz9enoyknpg8ji78za5b82p0,1,70.8,55.7,2025-05-25T15:13:43.575Z,2025-05-25T21:48:42Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5750075337,20,,5750077697,81,,5750077699,102,46.1,5751766931,396,46.8,5750073947,18,,5750077703,215,,5750073949,56,Center,5750077705,458,,5750077701,103,29.1,5750075341,374,2025-05-25 16:13:41.721,5751766929,395,5750073945,22,,5750077709,231,5750077707,230,99.1,49.8,5750075349,375,,,,,,99.3,12:04.030,,,,,,
2818890647,143,1,1,13,2,9qsmopgutr7ut5g6workk8w4i,1,49.9,50.0,2025-05-25T15:14:40.180Z,2025-05-25T15:14:44Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5750079133,141,66.7,5750079135,212,28.2,5750079131,140,25.3,5750079129,56,Back,5750079139,279,G,5750079137,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818890663,145,4,1,13,3,9qsmopgutr7ut5g6workk8w4i,1,34.0,67.8,2025-05-25T15:14:41.208Z,2025-05-25T15:38:24Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5750079335,56,Back,5750079333,13,,5750079357,233,105,5750079361,286,,5750079337,152,,5750079339,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818890599,105,4,1,13,3,5rz9enoyknpg8ji78za5b82p0,0,66.0,32.2,2025-05-25T15:14:41.209Z,2025-05-25T15:38:24Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5750079105,265,,5750079103,152,,5750079179,189,,5750079101,56,Center,5750079107,285,,5750079393,233,145,5750079099,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818890657,144,1,1,13,6,9qsmopgutr7ut5g6workk8w4i,1,37.5,64.2,2025-05-25T15:14:44.012Z,2025-05-25T15:54:38Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5750079187,212,9.1,5750279285,5,,5750079189,213,2.26,5750279287,152,,5750079185,141,74.6,5750079183,140,32.0,5750079181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818890747,146,1,1,13,10,9qsmopgutr7ut5g6workk8w4i,1,32.0,74.6,2025-05-25T15:14:48.612Z,2025-05-25T15:14:52Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5750079737,212,17.7,5750079739,213,4.88,5750079733,140,34.9,5750079735,141,48.9,5750079731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
