id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2754272549,107,1,1,12,16,ahnt9ejgwj58ul8auzdvi3czf,1,14.7,41.5,2024-12-01T17:12:58.778Z,2024-12-01T17:13:01Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5396410681,212,9.4,5396410679,141,48.4,5396410683,213,0.52,5396410671,56,Back,5396410675,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754272677,108,1,1,12,24,ahnt9ejgwj58ul8auzdvi3czf,1,34.4,44.8,2024-12-01T17:13:07.098Z,2024-12-01T17:13:09Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5396411435,212,20.6,5396411429,56,Back,5396411431,140,45.7,5396411437,213,5.33,5396411433,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754272725,109,1,1,12,26,ahnt9ejgwj58ul8auzdvi3czf,1,44.9,16.7,2024-12-01T17:13:08.922Z,2024-12-01T17:13:11Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5396411673,56,Right,5396411681,213,5.66,5396411677,141,4.0,5396411679,212,14.8,5396411675,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754272813,110,1,1,12,28,ahnt9ejgwj58ul8auzdvi3czf,1,56.4,4.0,2024-12-01T17:13:10.906Z,2024-12-01T17:13:15Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5396412161,56,Right,5396412165,141,14.1,5396412163,140,78.1,5396412167,212,23.8,5396412169,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754272833,111,1,1,12,32,ahnt9ejgwj58ul8auzdvi3czf,0,83.5,4.4,2024-12-01T17:13:14.954Z,2024-12-01T17:13:16Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5396412291,141,27.1,5396412289,140,85.2,5396412287,56,Center,5396412281,2,,5396412293,212,15.5,5396412297,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754272933,112,83,1,12,36,ahnt9ejgwj58ul8auzdvi3czf,0,79.5,20.9,2024-12-01T17:13:19.130Z,2024-12-01T17:13:23Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5396413133,399,43q9ytkbmtk5y3tgv77v7pmg9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754272971,144,1,1,12,37,5rz9enoyknpg8ji78za5b82p0,1,21.6,75.0,2024-12-01T17:13:19.925Z,2024-12-01T17:13:21Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5396413051,140,22.5,5396413055,212,35.0,5396413053,141,23.5,5396413057,213,4.74,5396413059,1,,5396413047,155,,5396413049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273203,145,1,1,12,47,5rz9enoyknpg8ji78za5b82p0,1,44.7,9.8,2024-12-01T17:13:29.891Z,2024-12-01T17:13:32Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5396414403,212,6.7,5396414401,141,19.6,5396414397,56,Back,5396414399,140,43.9,5396414405,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273225,146,1,1,12,49,5rz9enoyknpg8ji78za5b82p0,1,45.3,20.8,2024-12-01T17:13:31.956Z,2024-12-01T17:13:33Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5396414515,141,32.0,5396414511,56,Center,5396414519,213,0.66,5396414517,212,12.5,5396414513,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273243,147,1,1,12,50,5rz9enoyknpg8ji78za5b82p0,1,54.5,32.3,2024-12-01T17:13:32.964Z,2024-12-01T17:13:34Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5396414599,141,29.3,5396414603,212,8.3,5396414607,213,3.39,5396414595,140,46.8,5396414591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273325,148,1,1,12,51,5rz9enoyknpg8ji78za5b82p0,1,45.8,29.8,2024-12-01T17:13:34.004Z,2024-12-01T17:13:37Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5396415007,213,1.49,5396415003,141,44.3,5396415005,212,9.9,5396414999,56,Back,5396415001,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273377,149,1,1,12,55,5rz9enoyknpg8ji78za5b82p0,1,47.9,51.6,2024-12-01T17:13:37.557Z,2024-12-01T17:13:39Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5396415309,213,1.16,5396415307,212,25.8,5396415303,140,57.8,5396415305,141,86.3,5396415301,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273413,150,1,1,12,57,5rz9enoyknpg8ji78za5b82p0,1,63.3,90.0,2024-12-01T17:13:39.636Z,2024-12-01T17:13:41Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5396415473,212,6.6,5396415469,140,69.1,5396415467,56,Left,5396415471,141,93.6,5396415475,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273475,151,1,1,12,59,5rz9enoyknpg8ji78za5b82p0,1,67.5,93.6,2024-12-01T17:13:41.508Z,2024-12-01T17:13:44Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5396415795,56,Left,5396415801,212,13.7,5396415799,141,89.3,5396415797,140,54.8,5396415803,213,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273513,152,1,1,13,1,5rz9enoyknpg8ji78za5b82p0,1,53.9,87.5,2024-12-01T17:13:44.228Z,2024-12-01T17:13:46Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5396415985,141,70.1,5396415981,56,Back,5396415987,212,13.6,5396415989,213,4.20,5396415983,140,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273579,153,1,1,13,3,5rz9enoyknpg8ji78za5b82p0,1,46.7,69.9,2024-12-01T17:13:46.276Z,2024-12-01T17:13:49Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5396416363,56,Back,5396416369,212,23.4,5396416367,141,35.6,5396416371,213,4.62,5396416365,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273619,154,1,1,13,7,5rz9enoyknpg8ji78za5b82p0,1,45.0,35.5,2024-12-01T17:13:49.492Z,2024-12-01T17:13:52Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5396416671,140,44.0,5396416669,56,Back,5396416673,141,49.9,5396416681,213,1.68,5396416677,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273671,155,1,1,13,9,5rz9enoyknpg8ji78za5b82p0,1,45.7,53.9,2024-12-01T17:13:52.228Z,2024-12-01T17:13:54Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5396417009,212,7.7,5396417011,213,0.01,5396417007,141,54.0,5396417003,56,Center,5396417005,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273755,156,1,1,13,12,5rz9enoyknpg8ji78za5b82p0,1,53.4,48.8,2024-12-01T17:13:54.468Z,2024-12-01T17:13:58Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5396417389,56,Center,5396417405,213,4.67,5396417397,141,26.3,5396417393,140,52.8,5396417401,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273777,157,1,1,13,15,5rz9enoyknpg8ji78za5b82p0,0,59.8,22.7,2024-12-01T17:13:58.243Z,2024-12-01T17:13:59Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5396417509,140,71.7,5396417507,56,Center,5396417511,141,25.3,5396417515,213,0.14,5396417513,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273801,114,8,1,13,17,ahnt9ejgwj58ul8auzdvi3czf,1,36.2,78.2,2024-12-01T17:14:00.233Z,2024-12-01T17:14:00Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5396417627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273805,115,61,1,13,17,ahnt9ejgwj58ul8auzdvi3czf,0,36.2,78.2,2024-12-01T17:14:00.237Z,2024-12-01T17:14:00Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5396417671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273813,116,61,1,13,18,ahnt9ejgwj58ul8auzdvi3czf,0,36.2,78.2,2024-12-01T17:14:00.313Z,2024-12-01T17:14:00Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5396417727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273877,117,1,1,13,20,ahnt9ejgwj58ul8auzdvi3czf,1,38.9,77.9,2024-12-01T17:14:02.825Z,2024-12-01T17:14:04Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5396418083,141,81.8,5396418087,213,0.54,5396418081,140,43.1,5396418085,212,5.1,5396418077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273855,158,43,1,13,20,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-12-01T17:14:02.836Z,2024-12-01T17:14:18Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5396417969,56,Center,5396419615,144,1,5396417971,140,63.7,5396417975,212,2.5,5396417973,141,24.5,5396417977,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273899,119,1,1,13,22,ahnt9ejgwj58ul8auzdvi3czf,1,43.4,82.6,2024-12-01T17:14:04.345Z,2024-12-01T17:14:05Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5396418207,56,Back,5396418211,141,77.8,5396418209,140,37.5,5396418215,213,3.63,5396418213,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273915,120,1,1,13,22,ahnt9ejgwj58ul8auzdvi3czf,1,37.5,77.8,2024-12-01T17:14:05.017Z,2024-12-01T17:14:06Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5396418315,213,5.22,5396418309,140,43.9,5396418311,141,60.2,5396418307,56,Back,5396418313,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273933,121,1,1,13,23,ahnt9ejgwj58ul8auzdvi3czf,1,43.9,60.2,2024-12-01T17:14:05.977Z,2024-12-01T17:14:06Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5396418423,212,10.7,5396418419,140,49.7,5396418421,141,73.2,5396418425,213,0.97,5396418413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754273995,122,1,1,13,24,ahnt9ejgwj58ul8auzdvi3czf,1,49.7,73.2,2024-12-01T17:14:06.602Z,2024-12-01T17:14:09Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5396418775,212,15.0,5396418769,56,Back,5396418771,140,38.1,5396418779,213,2.51,5396418773,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754274175,123,1,1,13,27,ahnt9ejgwj58ul8auzdvi3czf,1,38.0,86.3,2024-12-01T17:14:09.450Z,2024-12-01T17:14:19Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5396419693,56,Back,5396419697,140,27.6,5396419707,213,3.31,5396419701,141,83.5,5396419705,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754274217,124,1,1,13,36,ahnt9ejgwj58ul8auzdvi3czf,1,31.9,73.9,2024-12-01T17:14:19.274Z,2024-12-01T17:14:22Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5396419955,212,13.0,5396419949,56,Back,5396419951,140,32.1,5396419957,213,4.73,5396419953,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754274277,125,1,1,13,39,ahnt9ejgwj58ul8auzdvi3czf,1,32.7,50.1,2024-12-01T17:14:22.105Z,2024-12-01T17:14:25Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5396420255,213,4.89,5396420243,56,Back,5396420249,141,14.3,5396420245,140,36.9,5396420253,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754274345,126,1,1,13,42,ahnt9ejgwj58ul8auzdvi3czf,1,36.6,13.8,2024-12-01T17:14:25.065Z,2024-12-01T17:14:28Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5396420645,140,20.1,5396420643,56,Back,5396420647,141,41.0,5396420651,213,2.32,5396420649,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754274451,127,1,1,13,46,ahnt9ejgwj58ul8auzdvi3czf,1,22.1,46.9,2024-12-01T17:14:28.842Z,2024-12-01T17:14:32Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5396421203,212,14.3,5396421201,141,66.4,5396421205,213,1.19,5396421199,140,27.1,5396421197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754274561,128,1,1,13,50,ahnt9ejgwj58ul8auzdvi3czf,1,30.2,65.1,2024-12-01T17:14:32.809Z,2024-12-01T17:14:36Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5396421743,213,5.12,5396421735,56,Back,5396421737,140,36.2,5396421741,212,15.7,5396421739,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754274587,129,1,1,13,54,ahnt9ejgwj58ul8auzdvi3czf,1,35.6,41.9,2024-12-01T17:14:36.442Z,2024-12-01T17:14:37Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5396421897,213,4.45,5396421893,141,22.1,5396421895,212,14.0,5396421889,56,Back,5396421891,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754274623,130,1,1,13,55,ahnt9ejgwj58ul8auzdvi3czf,1,31.8,21.9,2024-12-01T17:14:37.769Z,2024-12-01T17:14:39Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5396422085,56,Back,5396422093,213,0.75,5396422087,140,40.2,5396422089,141,33.9,5396422091,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754274719,131,1,1,13,56,ahnt9ejgwj58ul8auzdvi3czf,0,39.2,40.7,2024-12-01T17:14:39.274Z,2024-12-01T17:14:46Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5396422541,56,Center,5396422545,141,47.0,5396422543,140,64.2,5396422549,213,0.16,5396422547,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754274779,160,1,1,14,1,5rz9enoyknpg8ji78za5b82p0,1,33.9,56.4,2024-12-01T17:14:43.284Z,2024-12-01T17:14:45Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5396422861,141,67.1,5396422857,56,Back,5396422865,213,1.74,5396422859,140,32.7,5396422863,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754274829,161,1,1,14,3,5rz9enoyknpg8ji78za5b82p0,1,33.6,67.1,2024-12-01T17:14:45.395Z,2024-12-01T17:14:48Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5396423133,141,44.6,5396423137,213,4.81,5396423131,140,35.0,5396423129,56,Back,5396423135,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754274953,162,1,1,14,5,5rz9enoyknpg8ji78za5b82p0,1,38.0,37.9,2024-12-01T17:14:47.891Z,2024-12-01T17:14:55Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5396423881,140,45.9,5396423879,56,Back,5396423885,141,7.6,5396423891,213,5.10,5396423889,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754274991,163,1,1,14,12,5rz9enoyknpg8ji78za5b82p0,1,62.2,2.8,2024-12-01T17:14:54.884Z,2024-12-01T17:14:57Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5396424117,213,2.38,5396424113,141,25.6,5396424115,212,22.4,5396424109,56,Back,5396424111,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275053,164,1,1,14,15,5rz9enoyknpg8ji78za5b82p0,1,45.2,28.4,2024-12-01T17:14:57.603Z,2024-12-01T17:15:00Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5396424443,141,48.2,5396424447,213,1.76,5396424439,56,Back,5396424441,140,42.7,5396424445,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275101,165,1,1,14,18,5rz9enoyknpg8ji78za5b82p0,1,42.9,46.4,2024-12-01T17:15:00.675Z,2024-12-01T17:15:03Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5396424791,56,Back,5396424795,141,26.5,5396424793,140,45.6,5396424797,212,13.8,5396424799,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275133,166,1,1,14,20,5rz9enoyknpg8ji78za5b82p0,1,46.8,24.8,2024-12-01T17:15:03.236Z,2024-12-01T17:15:06Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5396425037,140,41.8,5396425041,141,43.6,5396425045,213,1.96,5396425033,56,Back,5396425043,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275155,167,1,1,14,23,5rz9enoyknpg8ji78za5b82p0,1,41.5,44.8,2024-12-01T17:15:05.907Z,2024-12-01T17:15:07Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5396425181,212,14.0,5396425177,140,54.4,5396425179,141,49.9,5396425183,213,0.25,5396425175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275203,168,1,1,14,25,5rz9enoyknpg8ji78za5b82p0,1,53.8,47.9,2024-12-01T17:15:07.668Z,2024-12-01T17:15:11Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5396425461,56,Back,5396425465,141,29.0,5396425463,140,46.2,5396425467,212,15.1,5396425469,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275261,169,1,1,14,28,5rz9enoyknpg8ji78za5b82p0,1,46.5,30.7,2024-12-01T17:15:10.291Z,2024-12-01T17:15:14Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5396425761,56,Left,5396425777,213,1.34,5396425781,1,,5396425765,140,53.8,5396425773,212,34.1,5396425769,141,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275333,170,1,1,14,31,5rz9enoyknpg8ji78za5b82p0,1,56.1,82.5,2024-12-01T17:15:14.212Z,2024-12-01T17:15:17Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5396426227,212,6.4,5396426231,213,4.88,5396426223,140,57.1,5396426225,141,73.2,5396426221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275373,171,1,1,14,35,5rz9enoyknpg8ji78za5b82p0,1,54.9,67.4,2024-12-01T17:15:17.844Z,2024-12-01T17:15:19Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5396426415,213,4.80,5396426409,140,55.8,5396426407,56,Center,5396426411,141,51.5,5396426413,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275399,172,1,1,14,37,5rz9enoyknpg8ji78za5b82p0,1,55.7,51.5,2024-12-01T17:15:19.588Z,2024-12-01T17:15:21Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5396426579,213,3.14,5396426575,212,12.8,5396426571,141,51.6,5396426567,56,Back,5396426569,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275501,173,1,1,14,38,5rz9enoyknpg8ji78za5b82p0,1,44.0,51.3,2024-12-01T17:15:20.915Z,2024-12-01T17:15:26Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5396427159,141,25.4,5396427157,140,45.2,5396427163,213,4.78,5396427161,212,17.7,5396427155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275539,174,1,1,14,44,5rz9enoyknpg8ji78za5b82p0,1,45.1,23.5,2024-12-01T17:15:26.644Z,2024-12-01T17:15:28Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5396427375,56,Right,5396427383,213,6.06,5396427401,189,,5396427377,140,58.0,5396427379,141,19.0,5396427381,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275571,175,1,1,14,46,5rz9enoyknpg8ji78za5b82p0,0,58.7,19.0,2024-12-01T17:15:28.916Z,2024-12-01T17:15:31Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5396427561,141,24.2,5396427565,213,0.09,5396427555,155,,5396427675,189,,5396427557,56,Center,5396427559,140,96.4,5396427563,212,39.7,5396427567,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275729,133,1,1,14,53,ahnt9ejgwj58ul8auzdvi3czf,1,6.0,64.8,2024-12-01T17:15:35.641Z,2024-12-01T17:15:40Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5396428469,140,13.6,5396428471,141,31.2,5396428467,56,Back,5396428475,213,5.05,5396428465,123,,5396428473,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275767,134,1,1,14,58,ahnt9ejgwj58ul8auzdvi3czf,1,19.5,34.0,2024-12-01T17:15:40.537Z,2024-12-01T17:15:43Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5396428729,213,1.51,5396428727,212,24.7,5396428723,140,20.9,5396428725,141,70.3,5396428721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275825,135,1,1,15,0,ahnt9ejgwj58ul8auzdvi3czf,1,23.6,71.8,2024-12-01T17:15:43.273Z,2024-12-01T17:15:48Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5396429105,140,33.6,5396429103,56,Back,5396429107,141,89.9,5396429111,213,0.86,5396429109,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275911,136,1,1,15,5,ahnt9ejgwj58ul8auzdvi3czf,1,39.8,92.1,2024-12-01T17:15:47.977Z,2024-12-01T17:15:53Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5396429565,212,16.0,5396429559,140,32.8,5396429553,56,Back,5396429567,213,4.24,5396429563,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754275945,137,1,1,15,11,ahnt9ejgwj58ul8auzdvi3czf,1,35.8,60.9,2024-12-01T17:15:53.561Z,2024-12-01T17:15:55Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5396429755,140,33.5,5396429761,213,4.61,5396429753,56,Back,5396429757,141,26.4,5396429759,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754276009,138,1,1,15,13,ahnt9ejgwj58ul8auzdvi3czf,1,33.5,26.4,2024-12-01T17:15:55.657Z,2024-12-01T17:15:59Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5396430111,56,Back,5396430115,141,19.4,5396430113,140,46.6,5396430119,213,5.95,5396430117,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754276033,139,1,1,15,16,ahnt9ejgwj58ul8auzdvi3czf,1,59.6,5.9,2024-12-01T17:15:59.273Z,2024-12-01T17:16:00Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5396430223,212,18.3,5396430225,213,0.82,5396430217,56,Center,5396430219,140,71.5,5396430221,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754276043,140,1,1,15,18,ahnt9ejgwj58ul8auzdvi3czf,1,76.8,18.8,2024-12-01T17:16:00.457Z,2024-12-01T17:16:13Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5396430307,156,,5396430285,140,65.2,5396430287,141,25.4,5396430289,212,13.0,5396430291,213,2.79,5396430283,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754276089,141,1,1,15,19,ahnt9ejgwj58ul8auzdvi3czf,0,63.8,22.3,2024-12-01T17:16:01.785Z,2024-12-01T17:16:14Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5396430563,213,6.09,5396430555,56,Right,5396430561,212,31.9,5396430559,141,13.3,5396430557,140,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754276111,176,61,1,15,22,5rz9enoyknpg8ji78za5b82p0,0,10.9,87.9,2024-12-01T17:16:04.675Z,2024-12-01T17:16:04Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5396430695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
