id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/17/value
2807214571,205,1,1,19,41,7hlumphk42363z3i2nry2wrzj,1,31.6,66.9,2025-04-27T14:50:14.685Z,2025-04-27T14:50:19Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5685437749,212,16.4,5685437743,56,Back,5685437751,213,1.50,5685437747,141,90.9,5685437745,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807214621,206,1,1,19,46,7hlumphk42363z3i2nry2wrzj,1,32.8,92.4,2025-04-27T14:50:19.885Z,2025-04-27T14:50:22Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5685437993,212,18.4,5685437989,140,25.6,5685437991,141,67.8,5685437995,213,4.29,5685437987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807214725,207,1,1,19,48,7hlumphk42363z3i2nry2wrzj,1,25.4,68.4,2025-04-27T14:50:22.653Z,2025-04-27T14:50:27Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5685438583,212,19.0,5685438579,141,91.2,5685438575,140,35.9,5685438571,56,Back,5685438585,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807214799,208,1,1,19,54,7hlumphk42363z3i2nry2wrzj,1,34.9,92.9,2025-04-27T14:50:27.901Z,2025-04-27T14:50:31Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5685439015,141,74.1,5685439011,56,Back,5685439013,140,24.9,5685439019,213,4.02,5685439017,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807214985,209,1,1,19,58,7hlumphk42363z3i2nry2wrzj,1,26.4,73.2,2025-04-27T14:50:31.854Z,2025-04-27T14:50:39Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5685440037,56,Center,5685440051,1,,5685440043,141,77.8,5685440047,213,0.07,5685440033,155,,5685440045,212,48.0,5685440041,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807214951,189,83,1,20,5,durq4oppf7c08tnbzrlebt0uz,0,14.2,6.1,2025-04-27T14:50:39.293Z,2025-04-27T14:50:43Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5685440611,399,8ntq70sdmvbmmvchvu5jd6ndh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807215069,210,1,1,20,5,7hlumphk42363z3i2nry2wrzj,1,83.5,92.1,2025-04-27T14:50:39.518Z,2025-04-27T15:21:34Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,1.0,,5685440595,141,44.9,5685440591,56,Center,5685440587,2,,5685440601,1,,5685440597,212,32.1,5685443025,154,,5685440593,140,82.8,5685440599,213,4.69,5685440589,155,5685443023,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807215181,211,13,1,20,8,7hlumphk42363z3i2nry2wrzj,1,82.5,44.3,2025-04-27T14:50:42.350Z,2025-04-27T14:51:03Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5685443063,103,6.9,5685441265,18,,5685443049,72,,5685443069,231,48.7,5685443051,75,,5685443055,154,,5685443061,102,30.9,5685441263,22,,5685443065,215,5685443053,29,,5685443057,55,5685441267,56,5685443067,230,98.0,,,,,210,,,,,,,,,,,,,,,,Center,,
2807215239,190,5,1,20,19,durq4oppf7c08tnbzrlebt0uz,1,-0.8,62.2,2025-04-27T14:50:53.456Z,2025-04-27T14:51:07Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5685443575,233,212,5685441603,56,Back,5685441607,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807215529,212,5,1,20,19,7hlumphk42363z3i2nry2wrzj,0,100.8,37.8,2025-04-27T14:50:53.456Z,2025-04-27T15:31:15Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5685443609,233,190,5685443259,56,Center,5685443261,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807215739,191,1,1,20,39,durq4oppf7c08tnbzrlebt0uz,1,4.9,60.2,2025-04-27T14:51:13.239Z,2025-04-27T14:51:14Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5685444373,237,,5685444363,140,4.8,5685444357,124,,5685444369,213,4.70,5685444359,56,Back,5685444365,141,45.7,5685444367,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807215815,192,1,1,20,41,durq4oppf7c08tnbzrlebt0uz,1,4.4,45.4,2025-04-27T14:51:15.573Z,2025-04-27T14:51:17Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5685444811,56,Back,5685444813,140,14.2,5685444815,141,15.5,5685444817,212,22.8,5685444819,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807215875,193,1,1,20,45,durq4oppf7c08tnbzrlebt0uz,0,14.6,9.2,2025-04-27T14:51:18.932Z,2025-04-27T14:51:20Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5685445197,56,Center,5685445195,155,,5685445203,212,55.3,5685445199,140,65.2,5685445207,1,,5685445205,213,0.28,5685445201,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807215897,213,1,1,20,47,7hlumphk42363z3i2nry2wrzj,0,22.1,62.1,2025-04-27T14:51:21.102Z,2025-04-27T14:51:21Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5685445311,212,16.7,5685445309,141,78.5,5685445303,3,,5685445307,140,33.9,5685445313,213,0.73,5685445305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807216027,194,4,1,20,51,durq4oppf7c08tnbzrlebt0uz,1,65.7,26.0,2025-04-27T14:51:25.533Z,2025-04-27T14:51:31Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5685446105,152,,5685446099,13,,5685446101,294,,5685446103,56,Center,5685446107,286,,5685446123,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807215985,214,4,1,20,51,7hlumphk42363z3i2nry2wrzj,0,34.3,74.0,2025-04-27T14:51:25.534Z,2025-04-27T14:51:59Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5685445803,285,,5685445799,152,,5685445797,56,Back,5685446289,233,194,5685449361,294,,5685445795,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807216711,195,1,1,21,32,durq4oppf7c08tnbzrlebt0uz,0,61.2,16.7,2025-04-27T14:52:05.956Z,2025-04-27T14:52:06Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5685449949,155,,5685449963,1,,5685449957,141,51.3,5685449951,152,,5685449955,140,85.7,5685449959,212,34.9,5685449961,213,0.74,5685449947,5,,5685449953,56,5685449945,2,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2807216729,215,12,1,21,33,7hlumphk42363z3i2nry2wrzj,1,9.8,44.8,2025-04-27T14:52:07.582Z,2025-04-27T14:52:13Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5685450055,213,0.28,5685450051,141,54.3,5685450049,140,31.3,5685450097,15,,5685450053,212,23.5,5685450047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807216857,216,12,1,21,39,7hlumphk42363z3i2nry2wrzj,1,31.5,55.2,2025-04-27T14:52:13.102Z,2025-04-27T15:21:56Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5685450885,140,58.9,5685450891,213,0.32,5685450883,56,Center,5685450889,212,30.3,5685450887,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807216869,196,1,1,21,40,durq4oppf7c08tnbzrlebt0uz,1,52.6,39.4,2025-04-27T14:52:14.502Z,2025-04-27T14:52:15Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5685450987,213,6.12,5685450977,157,,5685450985,212,15.6,5685450981,140,67.3,5685450979,56,Center,5685450989,1,,5685450983,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807216887,197,1,1,21,43,durq4oppf7c08tnbzrlebt0uz,0,67.3,35.7,2025-04-27T14:52:16.748Z,2025-04-27T14:52:16Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5685451093,140,75.9,5685451099,213,0.03,5685451089,168,,5685451091,56,Center,5685451095,141,36.1,5685451097,212,9.0,5685451087,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807216891,217,61,1,21,43,7hlumphk42363z3i2nry2wrzj,1,27.8,63.9,2025-04-27T14:52:16.934Z,2025-04-27T15:22:23Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5685451161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807216953,198,13,1,21,46,durq4oppf7c08tnbzrlebt0uz,1,67.3,30.0,2025-04-27T14:52:20.573Z,2025-04-27T15:22:35Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5685451503,22,,5685452319,230,98.6,5685452313,215,,5685451505,18,,5685452309,102,44.0,5685451893,20,,5685452315,328,,5685452311,103,86.1,5685452321,231,5685452307,81,,5685452317,458,5685451507,56,,,,,,,48.7,,,,,,,,,,,,,,,,,Center,,
2807217009,199,5,1,21,48,durq4oppf7c08tnbzrlebt0uz,0,101.2,54.4,2025-04-27T14:52:21.910Z,2025-04-27T15:31:16Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5685451795,56,Center,5685451927,233,218,5685451797,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807216941,218,5,1,21,48,7hlumphk42363z3i2nry2wrzj,1,-1.2,45.6,2025-04-27T14:52:21.910Z,2025-04-27T14:52:38Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5685451857,233,199,5685451443,56,Back,5685451447,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217139,219,1,1,21,52,7hlumphk42363z3i2nry2wrzj,1,5.0,63.0,2025-04-27T14:52:26.094Z,2025-04-27T14:52:28Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5685452499,140,22.1,5685452503,212,41.7,5685452493,124,,5685452497,56,Back,5685452507,1,,5685452513,237,,5685452501,141,7.6,5685452505,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217179,220,1,1,21,55,7hlumphk42363z3i2nry2wrzj,1,22.1,7.6,2025-04-27T14:52:28.926Z,2025-04-27T14:52:30Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5685452673,56,Back,5685452679,212,14.1,5685452681,213,1.38,5685452675,140,24.7,5685452677,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217203,221,1,1,21,56,7hlumphk42363z3i2nry2wrzj,1,24.7,28.0,2025-04-27T14:52:30.207Z,2025-04-27T14:52:31Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5685452849,213,4.18,5685452843,141,8.3,5685452841,140,17.1,5685452845,212,15.6,5685452839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217253,222,1,1,21,57,7hlumphk42363z3i2nry2wrzj,1,17.1,8.3,2025-04-27T14:52:31.166Z,2025-04-27T14:52:33Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5685453045,140,10.4,5685453047,141,28.8,5685453051,213,2.04,5685453043,56,Back,5685453049,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217359,223,1,1,22,0,7hlumphk42363z3i2nry2wrzj,1,14.6,29.1,2025-04-27T14:52:33.855Z,2025-04-27T14:52:38Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5685453547,213,2.29,5685453539,56,Back,5685453543,141,51.3,5685453541,140,2.1,5685453545,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217471,224,1,1,22,4,7hlumphk42363z3i2nry2wrzj,1,3.6,55.5,2025-04-27T14:52:38.670Z,2025-04-27T14:52:44Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5685454169,213,5.47,5685454167,212,28.5,5685454161,56,Back,5685454163,140,22.2,5685454165,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217519,225,1,1,22,10,7hlumphk42363z3i2nry2wrzj,1,27.2,27.6,2025-04-27T14:52:44.431Z,2025-04-27T14:52:48Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5685454489,212,39.3,5685454493,1,,5685454483,56,Right,5685454487,141,18.6,5685454485,140,64.2,5685454491,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217525,226,50,1,22,14,7hlumphk42363z3i2nry2wrzj,1,70.2,28.4,2025-04-27T14:52:48.111Z,2025-04-27T15:31:03Z,3v40cf58jryvu4l4cxu4w9ht6,T. Prica,,,5685454521,286,,5685454811,233,200,5685454519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217569,200,7,1,22,14,durq4oppf7c08tnbzrlebt0uz,1,29.8,71.6,2025-04-27T14:52:48.112Z,2025-04-27T15:31:03Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5685454735,285,,5685454785,233,226,5685454733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217607,201,1,1,22,18,durq4oppf7c08tnbzrlebt0uz,1,33.8,73.9,2025-04-27T14:52:51.924Z,2025-04-27T14:52:51Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5685454933,56,Back,5685454941,213,5.32,5685454939,212,9.6,5685454935,140,39.0,5685454937,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217633,203,3,1,22,19,durq4oppf7c08tnbzrlebt0uz,0,42.0,63.0,2025-04-27T14:52:52.782Z,2025-04-27T15:31:04Z,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,5685455037,286,,5685455175,233,227,5685455033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217647,227,7,1,22,19,7hlumphk42363z3i2nry2wrzj,1,58.0,37.0,2025-04-27T14:52:52.783Z,2025-04-27T15:31:04Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5685455127,285,,5685455125,56,Center,5685455159,233,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217677,229,1,1,22,20,7hlumphk42363z3i2nry2wrzj,1,50.3,26.5,2025-04-27T14:52:54.127Z,2025-04-27T14:52:55Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5685455251,212,14.2,5685455255,213,1.13,5685455249,141,45.4,5685455245,56,Center,5685455247,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217691,230,1,1,22,21,7hlumphk42363z3i2nry2wrzj,1,56.0,45.4,2025-04-27T14:52:54.798Z,2025-04-27T14:52:56Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5685455347,213,5.70,5685455343,141,34.9,5685455341,140,66.3,5685455337,56,Center,5685455345,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217733,231,1,1,22,22,7hlumphk42363z3i2nry2wrzj,1,65.8,37.6,2025-04-27T14:52:56.078Z,2025-04-27T14:52:58Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5685455625,212,16.0,5685455621,140,79.1,5685455623,141,26.1,5685455627,213,5.77,5685455619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807217813,232,1,1,22,25,7hlumphk42363z3i2nry2wrzj,0,78.4,30.7,2025-04-27T14:52:58.895Z,2025-04-27T14:53:02Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5685456039,140,98.7,5685456051,213,0.11,5685456043,141,34.2,5685456037,56,Center,5685456047,212,21.4,5685456111,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807218291,205,1,1,22,57,durq4oppf7c08tnbzrlebt0uz,0,14.4,55.8,2025-04-27T14:53:30.797Z,2025-04-27T14:53:33Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5685458739,1,,5685458733,213,6.11,5685458721,140,67.3,5685458725,141,41.3,5685458729,212,56.4,5685458711,199,,5685458715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807218351,233,1,1,22,59,7hlumphk42363z3i2nry2wrzj,1,29.3,69.0,2025-04-27T14:53:32.896Z,2025-04-27T14:53:36Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5685459063,141,70.8,5685459055,3,,5685459065,212,20.6,5685459061,140,48.9,5685459059,56,Back,5685459067,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807218363,234,43,1,23,3,7hlumphk42363z3i2nry2wrzj,1,0.0,0.0,2025-04-27T14:53:36.702Z,2025-04-27T14:53:40Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5685459153,56,Back,5685459155,285,0,5685459345,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807218373,235,1,1,23,4,7hlumphk42363z3i2nry2wrzj,0,48.9,70.8,2025-04-27T14:53:37.904Z,2025-04-27T14:53:38Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5685459215,212,21.2,5685459213,141,77.0,5685459211,140,68.7,5685459207,168,,5685459209,56,Center,5685459217,213,0.20,5685459205,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807218423,206,1,1,23,5,durq4oppf7c08tnbzrlebt0uz,1,45.1,36.9,2025-04-27T14:53:39.493Z,2025-04-27T14:53:41Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5685459539,56,Center,5685459553,1,,5685459547,141,64.5,5685459551,213,1.02,5685459537,157,,5685459543,140,56.1,5685459549,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807218499,207,1,1,23,9,durq4oppf7c08tnbzrlebt0uz,1,54.9,69.1,2025-04-27T14:53:43.052Z,2025-04-27T14:53:46Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5685459991,141,87.8,5685459995,212,13.8,5685459987,56,Left,5685459999,213,1.17,5685459989,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807218531,208,1,1,23,13,durq4oppf7c08tnbzrlebt0uz,1,67.9,92.0,2025-04-27T14:53:47.540Z,2025-04-27T14:53:48Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5685460203,141,80.2,5685460197,56,Left,5685460215,213,4.24,5685460209,212,9.0,5685460199,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807218581,209,1,1,23,15,durq4oppf7c08tnbzrlebt0uz,1,66.5,86.6,2025-04-27T14:53:49.627Z,2025-04-27T14:53:51Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5685460517,140,45.1,5685460529,213,2.99,5685460525,212,22.7,5685460521,141,91.8,5685460513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807218633,210,1,1,23,19,durq4oppf7c08tnbzrlebt0uz,1,45.5,85.3,2025-04-27T14:53:52.685Z,2025-04-27T14:53:54Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5685460863,213,4.27,5685460859,212,16.8,5685460855,141,63.0,5685460853,140,38.6,5685460851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807218687,211,1,1,23,22,durq4oppf7c08tnbzrlebt0uz,1,38.2,58.4,2025-04-27T14:53:56.308Z,2025-04-27T14:53:57Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5685461103,212,19.2,5685461101,141,30.4,5685461099,140,36.2,5685461105,213,4.60,5685461097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807218787,212,1,1,23,25,durq4oppf7c08tnbzrlebt0uz,1,36.2,30.3,2025-04-27T14:53:59.149Z,2025-04-27T14:54:04Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5685461767,213,5.19,5685461765,212,18.0,5685461763,141,6.8,5685461761,140,44.0,5685461759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807218791,213,4,1,23,30,durq4oppf7c08tnbzrlebt0uz,1,43.6,8.2,2025-04-27T14:54:04.574Z,2025-04-27T14:54:07Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5685461831,286,,5685461821,13,,5685461825,56,Back,5685461829,265,,5685461869,233,236,5685461827,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807218785,236,4,1,23,30,7hlumphk42363z3i2nry2wrzj,0,56.4,91.8,2025-04-27T14:54:04.575Z,2025-04-27T15:25:03Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5685461799,56,Left,5685461889,233,213,5685461803,265,,5685461797,13,,5685461805,285,,5685461801,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807218989,214,1,1,23,40,durq4oppf7c08tnbzrlebt0uz,1,42.0,5.9,2025-04-27T14:54:14.597Z,2025-04-27T14:54:16Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5685462911,141,24.4,5685462909,140,32.3,5685462917,213,2.25,5685462903,5,,5685462913,212,16.2,5685462907,56,Back,5685462905,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807219001,215,1,1,23,44,durq4oppf7c08tnbzrlebt0uz,1,33.9,21.0,2025-04-27T14:54:18.292Z,2025-04-27T14:54:17Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5685462973,212,12.0,5685462969,140,39.9,5685462971,141,36.1,5685462975,213,1.02,5685462967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807219053,216,1,1,23,45,durq4oppf7c08tnbzrlebt0uz,1,39.9,36.1,2025-04-27T14:54:19.092Z,2025-04-27T14:54:20Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5685463227,140,32.8,5685463233,213,3.99,5685463225,56,Back,5685463229,141,23.7,5685463231,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807219123,217,1,1,23,48,durq4oppf7c08tnbzrlebt0uz,1,34.0,30.1,2025-04-27T14:54:21.884Z,2025-04-27T14:54:25Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5685463689,141,70.9,5685463693,213,1.64,5685463687,140,32.2,5685463685,56,Back,5685463691,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807219139,218,1,1,23,52,durq4oppf7c08tnbzrlebt0uz,1,38.2,76.4,2025-04-27T14:54:26.660Z,2025-04-27T14:54:26Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5685463755,56,Back,5685463763,213,4.51,5685463757,140,36.3,5685463761,212,9.9,5685463759,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807219197,219,1,1,23,53,durq4oppf7c08tnbzrlebt0uz,1,36.3,62.1,2025-04-27T14:54:27.668Z,2025-04-27T14:54:29Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5685464115,213,4.03,5685464111,141,38.9,5685464113,212,20.4,5685464107,56,Back,5685464109,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807219255,220,1,1,23,57,durq4oppf7c08tnbzrlebt0uz,1,22.9,34.0,2025-04-27T14:54:30.860Z,2025-04-27T14:54:33Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5685464453,140,24.5,5685464451,56,Back,5685464455,141,14.1,5685464457,212,13.6,5685464459,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807219309,221,1,1,24,1,durq4oppf7c08tnbzrlebt0uz,0,26.9,10.6,2025-04-27T14:54:34.862Z,2025-04-27T14:54:37Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5685464789,141,17.0,5685464793,213,0.06,5685464783,155,,5685464787,140,95.8,5685464795,1,,5685464785,56,Right,5685464791,212,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807219537,238,1,1,24,8,7hlumphk42363z3i2nry2wrzj,1,8.3,58.5,2025-04-27T14:54:42.592Z,2025-04-27T14:54:48Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5685465971,1,,5685465963,140,30.8,5685465961,56,Back,5685465965,141,96.2,5685465967,212,34.9,5685465969,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807219627,239,1,1,24,14,7hlumphk42363z3i2nry2wrzj,1,28.7,95.6,2025-04-27T14:54:48.672Z,2025-04-27T14:54:52Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5685466365,56,Center,5685466371,212,29.5,5685466373,213,5.81,5685466369,141,75.9,5685466367,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
