id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/8/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2802369397,199,1,1,15,58,93ohqui2qgqm8408viwmm1ken,1,30.5,47.8,2025-04-18T13:16:48.170Z,2025-04-18T13:16:50Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5658948727,212,4.3,5658948721,56,Back,5658948725,141,47.2,5658948729,213,6.19,5658948723,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369411,200,1,1,16,0,93ohqui2qgqm8408viwmm1ken,1,34.9,47.5,2025-04-18T13:16:50.259Z,2025-04-18T13:16:53Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5658948813,141,59.1,5658948815,212,16.0,5658948811,140,48.2,5658948817,213,0.51,5658948809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369433,201,1,1,16,3,93ohqui2qgqm8408viwmm1ken,1,48.2,58.7,2025-04-18T13:16:53.595Z,2025-04-18T13:16:57Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5658948913,141,45.5,5658948915,212,9.0,5658948911,140,48.7,5658948909,56,Back,5658948917,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369441,202,1,1,16,7,93ohqui2qgqm8408viwmm1ken,1,47.8,38.9,2025-04-18T13:16:57.195Z,2025-04-18T13:17:00Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5658948979,212,10.7,5658948973,56,Center,5658948981,213,0.85,5658948977,141,50.7,5658948975,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369465,203,1,1,16,10,93ohqui2qgqm8408viwmm1ken,1,55.5,53.9,2025-04-18T13:17:00.506Z,2025-04-18T13:17:04Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5658949131,212,11.9,5658949125,56,Back,5658949127,140,48.2,5658949133,213,2.27,5658949129,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369485,204,1,1,16,13,93ohqui2qgqm8408viwmm1ken,1,52.1,70.2,2025-04-18T13:17:04.059Z,2025-04-18T13:17:07Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5658949229,141,93.5,5658949233,213,0.86,5658949227,140,65.0,5658949225,56,Left,5658949231,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369511,205,1,1,16,17,93ohqui2qgqm8408viwmm1ken,1,64.9,94.4,2025-04-18T13:17:07.595Z,2025-04-18T13:17:12Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5658949369,141,92.1,5658949365,56,Left,5658949371,212,6.3,5658949367,140,70.7,5658949373,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369521,206,1,1,16,22,93ohqui2qgqm8408viwmm1ken,0,68.4,89.4,2025-04-18T13:17:12.459Z,2025-04-18T13:17:14Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5658949405,140,100.0,5658949411,213,6.14,5658949409,212,34.3,5658949403,56,Left,5658949413,1,,5658949407,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369585,135,5,1,16,23,4jg5vd59i24chckyua90dr1lg,1,-0.8,15.4,2025-04-18T13:17:14.007Z,2025-04-18T14:15:07Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,5658949795,56,Back,5658949797,346,,5658949803,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369523,207,5,1,16,23,93ohqui2qgqm8408viwmm1ken,0,100.8,84.6,2025-04-18T13:17:14.007Z,2025-04-18T14:15:07Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5658949417,56,Left,5658949419,346,,5658949813,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369591,136,1,1,16,42,4jg5vd59i24chckyua90dr1lg,1,5.0,37.0,2025-04-18T13:17:33.114Z,2025-04-18T13:17:35Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,5658949837,124,,5658949841,140,12.6,5658949847,213,5.54,5658949843,141,26.2,5658949851,237,,5658949839,56,Back,5658949845,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369599,137,1,1,16,45,4jg5vd59i24chckyua90dr1lg,0,12.5,25.9,2025-04-18T13:17:35.674Z,2025-04-18T13:17:37Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,5658949917,1,,5658949909,140,65.5,5658949905,157,,5658949911,141,20.7,5658949915,213,6.22,5658949913,212,55.8,5658949907,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369601,209,12,1,16,47,93ohqui2qgqm8408viwmm1ken,1,35.6,69.7,2025-04-18T13:17:37.803Z,2025-04-18T13:17:40Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5658949933,212,26.1,5658949927,56,Back,5658949945,15,,5658949995,167,,5658949935,213,2.16,5658949931,141,100.0,5658949929,140,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369623,138,5,1,16,50,4jg5vd59i24chckyua90dr1lg,1,81.0,-1.6,2025-04-18T13:17:40.571Z,2025-04-18T14:15:08Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,5658950045,56,Right,5658950067,233,210,5658950047,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369609,210,5,1,16,50,93ohqui2qgqm8408viwmm1ken,0,19.0,101.6,2025-04-18T13:17:40.571Z,2025-04-18T13:17:45Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5658950089,233,138,5658949991,56,Back,5658949993,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369679,139,1,1,16,58,4jg5vd59i24chckyua90dr1lg,1,84.8,0.0,2025-04-18T13:17:49.065Z,2025-04-18T13:17:50Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,5658950349,107,,5658950351,56,Right,5658950357,212,14.9,5658950353,140,71.0,5658950359,213,2.90,5658950355,141,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369687,140,1,1,17,0,4jg5vd59i24chckyua90dr1lg,1,71.0,4.6,2025-04-18T13:17:50.537Z,2025-04-18T13:17:52Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,5658950405,213,1.85,5658950397,56,Right,5658950401,141,20.0,5658950403,212,10.9,5658950399,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369703,141,1,1,17,3,4jg5vd59i24chckyua90dr1lg,1,67.7,20.3,2025-04-18T13:17:53.209Z,2025-04-18T13:17:53Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,5658950479,140,65.3,5658950485,213,1.86,5658950483,212,8.8,5658950481,141,32.7,5658950477,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369707,142,1,1,17,3,4jg5vd59i24chckyua90dr1lg,1,65.3,32.7,2025-04-18T13:17:53.802Z,2025-04-18T13:17:55Z,5k4gsy5f7ius93bbks9wbvqei,A. Pyndt,,5658950497,212,8.1,5658950495,141,21.0,5658950493,140,64.1,5658950499,213,4.56,5658950491,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369731,143,1,1,17,4,4jg5vd59i24chckyua90dr1lg,1,64.1,21.3,2025-04-18T13:17:54.986Z,2025-04-18T13:17:59Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,5658950639,56,Right,5658950645,212,25.0,5658950643,141,5.8,5658950647,213,5.85,5658950641,140,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369737,144,1,1,17,9,4jg5vd59i24chckyua90dr1lg,1,85.7,5.8,2025-04-18T13:17:59.754Z,2025-04-18T13:18:02Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,5658950681,56,Center,5658950683,140,98.3,5658950689,213,1.01,5658950685,141,37.1,5658950687,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369745,145,1,1,17,11,4jg5vd59i24chckyua90dr1lg,0,98.3,37.1,2025-04-18T13:18:02.058Z,2025-04-18T13:18:03Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,5658950761,195,,5658950729,140,91.7,5658950735,213,2.21,5658950733,212,11.7,5658950727,56,Center,5658950731,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369755,211,12,1,17,12,93ohqui2qgqm8408viwmm1ken,1,6.8,49.1,2025-04-18T13:18:02.957Z,2025-04-18T13:18:04Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5658950799,56,Back,5658950805,212,41.0,5658950803,141,100.0,5658950807,213,1.07,5658950851,167,,5658950801,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369779,146,5,1,17,14,4jg5vd59i24chckyua90dr1lg,1,73.0,-1.8,2025-04-18T13:18:04.252Z,2025-04-18T14:15:08Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,5658950939,233,212,5658950933,347,,5658950931,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369757,212,5,1,17,14,93ohqui2qgqm8408viwmm1ken,0,27.0,101.8,2025-04-18T13:18:04.252Z,2025-04-18T13:18:08Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5658950811,347,,5658950945,233,146,5658950809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369813,147,1,1,17,23,4jg5vd59i24chckyua90dr1lg,1,70.9,0.0,2025-04-18T13:18:13.754Z,2025-04-18T13:51:27Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,5658951117,140,47.9,5658951123,213,2.84,5658951125,1,,5658951121,212,25.3,5658951115,56,Back,5658951119,141,9.5,5658951113,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369857,148,1,1,17,30,4jg5vd59i24chckyua90dr1lg,0,72.5,2.2,2025-04-18T13:18:20.346Z,2025-04-18T13:18:25Z,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,5658951321,56,Center,5658951327,212,34.4,5658951329,213,0.70,5658951323,140,97.5,5658951331,1,,5658951325,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369879,214,1,1,17,37,93ohqui2qgqm8408viwmm1ken,1,3.5,59.0,2025-04-18T13:18:27.234Z,2025-04-18T13:18:30Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5658951445,140,12.2,5658951447,141,72.6,5658951451,213,0.79,5658951449,212,13.0,5658951443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369893,215,1,1,17,39,93ohqui2qgqm8408viwmm1ken,1,12.7,72.0,2025-04-18T13:18:29.854Z,2025-04-18T13:18:35Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5658951543,212,11.8,5658951537,56,Back,5658951541,141,71.1,5658951539,140,23.9,5658951545,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369905,216,1,1,17,44,93ohqui2qgqm8408viwmm1ken,1,27.5,69.6,2025-04-18T13:18:35.022Z,2025-04-18T13:18:37Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5658951605,141,44.5,5658951607,212,17.9,5658951601,56,Back,5658951603,140,22.3,5658951609,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369923,217,1,1,17,46,93ohqui2qgqm8408viwmm1ken,1,21.5,41.3,2025-04-18T13:18:37.009Z,2025-04-18T13:18:40Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5658951685,213,5.10,5658951679,140,30.4,5658951677,56,Back,5658951681,141,8.0,5658951683,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369929,218,1,1,17,49,93ohqui2qgqm8408viwmm1ken,1,29.5,14.7,2025-04-18T13:18:39.945Z,2025-04-18T13:18:42Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5658951731,212,15.3,5658951725,56,Back,5658951727,140,20.6,5658951733,213,2.23,5658951729,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369935,219,1,1,17,52,93ohqui2qgqm8408viwmm1ken,1,20.5,32.5,2025-04-18T13:18:42.254Z,2025-04-18T13:18:44Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,5658951777,56,Back,5658951781,141,62.9,5658951783,212,21.3,5658951779,140,15.6,5658951785,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369943,220,1,1,17,54,93ohqui2qgqm8408viwmm1ken,1,14.4,62.4,2025-04-18T13:18:44.456Z,2025-04-18T13:18:46Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5658951853,213,3.92,5658951851,212,15.6,5658951849,141,46.3,5658951845,56,Back,5658951847,140,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369953,221,1,1,17,56,93ohqui2qgqm8408viwmm1ken,1,3.7,43.0,2025-04-18T13:18:46.775Z,2025-04-18T13:18:48Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,5658951915,212,30.5,5658951913,141,4.7,5658951917,213,5.26,5658951909,56,Back,5658951911,140,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369965,222,1,1,17,58,93ohqui2qgqm8408viwmm1ken,1,18.9,4.7,2025-04-18T13:18:48.826Z,2025-04-18T13:18:50Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5658951971,56,Back,5658951977,212,9.9,5658951979,213,1.28,5658951973,140,21.6,5658951975,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369977,223,1,1,18,0,93ohqui2qgqm8408viwmm1ken,1,21.7,18.8,2025-04-18T13:18:50.667Z,2025-04-18T13:18:53Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5658952053,212,8.6,5658952049,140,27.2,5658952051,141,9.5,5658952055,213,5.45,5658952047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369981,149,83,1,18,2,4jg5vd59i24chckyua90dr1lg,1,64.9,89.3,2025-04-18T13:18:52.850Z,2025-04-18T13:19:29Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,5658952915,399,4az5n8aekw6ipzu7fagqhkys4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369979,224,61,1,18,3,93ohqui2qgqm8408viwmm1ken,0,26.9,9.4,2025-04-18T13:18:53.289Z,2025-04-18T13:18:53Z,4az5n8aekw6ipzu7fagqhkys4,E. Ekong,,5658952059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802369983,150,1,1,18,4,4jg5vd59i24chckyua90dr1lg,0,65.3,87.4,2025-04-18T13:18:54.314Z,2025-04-18T13:18:54Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,5658952069,140,69.5,5658952075,213,5.23,5658952067,56,Center,5658952073,212,8.9,5658952071,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370001,225,8,1,18,6,93ohqui2qgqm8408viwmm1ken,1,30.3,25.6,2025-04-18T13:18:57.157Z,2025-04-18T13:22:18Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5658952147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370025,227,1,1,18,8,93ohqui2qgqm8408viwmm1ken,1,32.8,27.7,2025-04-18T13:18:59.044Z,2025-04-18T13:22:12Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5658952251,140,57.5,5658952249,56,Center,5658952257,213,0.33,5658952253,141,40.6,5658952255,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370045,228,1,1,18,12,93ohqui2qgqm8408viwmm1ken,1,71.9,44.9,2025-04-18T13:19:02.765Z,2025-04-18T13:19:06Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,5658952371,141,73.9,5658952369,140,88.3,5658952367,56,Center,5658952373,212,26.2,5658952375,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370051,229,1,1,18,15,93ohqui2qgqm8408viwmm1ken,1,88.3,73.9,2025-04-18T13:19:06.093Z,2025-04-18T13:52:20Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5658952409,212,2.2,5658952403,56,Center,5658952405,140,88.3,5658952407,141,70.6,5658952411,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370071,230,1,1,18,18,93ohqui2qgqm8408viwmm1ken,1,90.4,57.3,2025-04-18T13:19:08.327Z,2025-04-18T13:19:25Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,1.0,5658952509,140,87.5,5658952511,141,60.6,5658952515,213,2.51,5658952877,156,,5658952507,56,Center,5658952513,212,3.8,5658952651,154,,5658952649,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370073,231,13,1,18,19,93ohqui2qgqm8408viwmm1ken,1,86.4,60.5,2025-04-18T13:19:09.279Z,2025-04-18T13:54:09Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5658952663,102,50.3,5658952669,230,98.4,5658952655,29,,5658952671,231,52.0,5658952523,56,Center,5658992889,23,,5658952667,328,,5658952653,74,,5658952659,55,5658952665,103,61.1,5658952521,17,5658952575,20,5658952657,154,,,,,,,,,,,,,,,,,,230,,,,
2802370077,151,5,1,18,20,4jg5vd59i24chckyua90dr1lg,1,-1.2,47.4,2025-04-18T13:19:11.051Z,2025-04-18T14:15:08Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,5658952551,346,,5658952549,56,Back,5658952561,233,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370081,232,5,1,18,20,93ohqui2qgqm8408viwmm1ken,0,101.2,52.6,2025-04-18T13:19:11.051Z,2025-04-18T14:15:08Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5658952559,346,,5658952557,56,Center,5658952565,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370165,152,1,1,18,41,4jg5vd59i24chckyua90dr1lg,1,4.4,51.2,2025-04-18T13:19:31.722Z,2025-04-18T13:19:36Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,5658953063,141,28.3,5658953059,56,Back,5658953071,237,,5658953065,212,15.8,5658953061,140,6.7,5658953067,213,4.87,5658953057,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370171,153,1,1,18,45,4jg5vd59i24chckyua90dr1lg,0,9.2,26.1,2025-04-18T13:19:36.011Z,2025-04-18T13:19:37Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,5658953105,212,31.7,5658953099,56,Back,5658953109,1,,5658953103,141,47.5,5658953097,157,,5658953107,213,0.48,5658953101,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370177,234,1,1,18,48,93ohqui2qgqm8408viwmm1ken,1,65.5,53.1,2025-04-18T13:19:38.588Z,2025-04-18T13:19:40Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5658953127,140,73.3,5658953133,213,0.60,5658953125,56,Center,5658953131,212,9.9,5658953129,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370183,235,1,1,18,49,93ohqui2qgqm8408viwmm1ken,1,72.3,61.5,2025-04-18T13:19:39.891Z,2025-04-18T13:19:42Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5658953167,141,77.5,5658953163,56,Center,5658953169,212,11.5,5658953165,140,75.7,5658953171,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370201,236,1,1,18,52,93ohqui2qgqm8408viwmm1ken,1,72.9,75.3,2025-04-18T13:19:42.390Z,2025-04-18T13:19:46Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5658953249,56,Center,5658953251,140,69.7,5658953257,213,4.29,5658953253,141,64.3,5658953255,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370227,237,1,1,18,56,93ohqui2qgqm8408viwmm1ken,1,70.0,61.2,2025-04-18T13:19:46.316Z,2025-04-18T13:19:50Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5658953385,212,23.7,5658953383,141,81.5,5658953379,56,Left,5658953387,213,0.62,5658953381,140,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370231,238,1,1,19,0,93ohqui2qgqm8408viwmm1ken,1,90.7,74.1,2025-04-18T13:19:50.436Z,2025-04-18T13:19:52Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5658953401,140,87.6,5658953397,56,Center,5658953407,212,12.7,5658953403,141,56.0,5658953409,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370247,239,1,1,19,1,93ohqui2qgqm8408viwmm1ken,1,87.8,54.9,2025-04-18T13:19:51.786Z,2025-04-18T13:20:11Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,1.0,5658953497,140,85.4,5658953501,212,4.9,5658954001,154,,5658953999,210,15,5658953499,141,61.1,5658953503,213,2.11,5658953495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370251,240,15,1,19,3,93ohqui2qgqm8408viwmm1ken,1,84.9,62.6,2025-04-18T13:19:53.412Z,2025-04-18T13:57:03Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,5658954029,233,154,5658954023,230,99.3,5658953921,82,,5658953515,22,,5658953517,17,,5658954025,231,52.5,5658954011,55,239,5658953917,20,,5658953519,56,5658954017,103,19,5658995537,120,5658954005,78,5658994321,328,5658954019,146,5658954009,154,,5658954021,147,5658954015,102,51.4,5658954007,29,,,,91.4,56.7,Center,,,,
2802370253,154,10,1,19,3,4jg5vd59i24chckyua90dr1lg,1,8.6,43.3,2025-04-18T13:19:53.512Z,2025-04-18T15:10:37Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,5658953539,94,,5658953541,56,Back,5658954035,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370267,155,12,1,19,4,4jg5vd59i24chckyua90dr1lg,1,11.5,46.1,2025-04-18T13:19:55.081Z,2025-04-18T13:19:56Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,5658953595,213,0.08,5658953587,56,Back,5658953599,15,,5658953593,212,9.6,5658953589,140,20.6,5658953591,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370277,241,1,1,19,7,93ohqui2qgqm8408viwmm1ken,0,79.4,53.0,2025-04-18T13:19:57.221Z,2025-04-18T13:19:57Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,5658953661,213,1.96,5658953653,56,Center,5658953659,212,5.3,5658953655,140,77.5,5658953657,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370309,156,12,1,19,8,4jg5vd59i24chckyua90dr1lg,1,22.4,31.6,2025-04-18T13:19:58.170Z,2025-04-18T13:20:07Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,5658953893,56,Back,5658953899,212,27.2,5658953895,140,48.1,5658953901,213,6.17,5658953897,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370305,242,4,1,19,15,93ohqui2qgqm8408viwmm1ken,1,52.2,70.7,2025-04-18T13:20:05.714Z,2025-04-18T13:20:54Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5658953889,152,,5658953883,13,,5658953891,286,,5658953991,233,157,5658953885,294,,5658953887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802370313,157,4,1,19,15,4jg5vd59i24chckyua90dr1lg,0,47.8,29.3,2025-04-18T13:20:05.715Z,2025-04-18T13:20:53Z,9mvwnz2zlvx54nggvvw3l9ega,R. Ure,,5658953969,13,,5658953977,285,,5658955125,294,,5658953995,233,242,5658953975,152,,5658953973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802371179,264,43,1,19,35,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-18T13:20:25.540Z,2025-04-18T13:59:09Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5658997075,144,1,5658958947,141,66.0,5658959399,5,0,5658958949,212,11.8,5658958951,213,6.21,5658958943,56,Center,5658958945,140,55.9,5658959401,152,0,5658959031,189,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2802371239,265,1,1,19,36,93ohqui2qgqm8408viwmm1ken,1,54.9,66.0,2025-04-18T13:20:26.253Z,2025-04-18T13:58:04Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5658959305,141,65.2,5658959303,140,43.7,5658959309,213,3.19,5658996215,5,,5658959307,212,11.8,5658996217,152,,5658959301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
