id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2803970789,170,5,1,21,49,evf5hhqgnjhwjsth1m6pawxdp,0,70.2,102.0,2025-04-20T14:53:28.525Z,2025-04-20T15:06:51Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5667598219,347,,5667598217,56,Left,5667598275,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803970777,247,5,1,21,49,9zqn9ugvg64it0lr5z8cq4g9v,1,29.8,-2.0,2025-04-20T14:53:28.525Z,2025-04-20T15:06:50Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5667598133,56,Back,5667598135,347,,5667598241,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803970865,248,1,1,21,54,9zqn9ugvg64it0lr5z8cq4g9v,1,32.3,0.0,2025-04-20T14:53:33.004Z,2025-04-20T14:53:36Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5667598621,140,18.7,5667598623,141,5.8,5667598619,56,Back,5667598617,107,,5667598625,212,15.2,5667598627,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803970975,249,1,1,21,57,9zqn9ugvg64it0lr5z8cq4g9v,1,19.3,6.7,2025-04-20T14:53:36.300Z,2025-04-20T14:53:44Z,17jltcnnaha4707duh52hirit,M. Lode,,,5667599151,141,34.6,5667599153,212,24.3,5667599149,140,4.8,5667599147,56,Back,5667599155,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803970989,250,1,1,22,5,9zqn9ugvg64it0lr5z8cq4g9v,1,10.4,47.2,2025-04-20T14:53:44.445Z,2025-04-20T14:53:46Z,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,5667599219,56,Back,5667599217,155,,5667599223,141,92.9,5667599221,140,29.4,5667599229,1,,5667599227,213,1.00,5667599225,212,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971019,253,1,1,22,9,9zqn9ugvg64it0lr5z8cq4g9v,1,29.2,92.9,2025-04-20T14:53:47.708Z,2025-04-20T14:53:49Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5667599407,212,15.0,5667599409,213,4.73,5667599403,140,29.4,5667599401,56,Back,5667599405,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971031,254,1,1,22,10,9zqn9ugvg64it0lr5z8cq4g9v,1,29.7,73.2,2025-04-20T14:53:49.068Z,2025-04-20T14:53:50Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5667599485,213,2.18,5667599483,212,8.6,5667599481,141,83.6,5667599523,156,,5667599479,140,25.0,5667599477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971063,255,1,1,22,12,9zqn9ugvg64it0lr5z8cq4g9v,1,29.4,69.9,2025-04-20T14:53:50.988Z,2025-04-20T14:53:54Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5667599727,56,Back,5667599733,212,21.8,5667599731,141,40.0,5667599735,213,4.35,5667599729,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971097,256,1,1,22,15,9zqn9ugvg64it0lr5z8cq4g9v,1,25.3,35.5,2025-04-20T14:53:54.124Z,2025-04-20T14:53:58Z,17jltcnnaha4707duh52hirit,M. Lode,,,5667599893,213,5.27,5667599887,140,38.3,5667599891,212,25.9,5667599889,141,3.2,5667599885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971145,257,1,1,22,19,9zqn9ugvg64it0lr5z8cq4g9v,1,45.8,4.4,2025-04-20T14:53:58.013Z,2025-04-20T14:54:02Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5667600079,155,,5667600083,140,77.7,5667600081,56,Right,5667600089,213,0.05,5667600087,212,33.5,5667600091,1,,5667600085,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971173,258,1,1,22,23,9zqn9ugvg64it0lr5z8cq4g9v,1,94.1,24.0,2025-04-20T14:54:02.621Z,2025-04-20T14:54:44Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,1.0,5667600267,140,95.3,5667602267,2,,5667600269,141,54.3,5667601409,154,,5667601411,22,,5667600271,212,20.6,5667600265,56,Center,5667601407,210,16,5667600273,213,,,,1.51,,,,,,,,,,,,,,,,,,,,,
2803971175,259,16,1,22,26,9zqn9ugvg64it0lr5z8cq4g9v,1,95.4,54.2,2025-04-20T14:54:04.877Z,2025-04-20T14:55:29Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5667601457,102,53.6,5667601447,76,,5667601461,214,,5667600283,56,Center,5667600521,374,2025-04-20 15:54:04.540,5667601449,29,,5667601459,103,9.5,5667600525,375,22:25.893,5667601465,230,5667601453,55,258,98.5,5667601451,154,5667601467,231,48.9,5667601463,328,5667600517,72,,,5667600281,16,5667600279,22,,,,,,
2803971749,173,1,1,23,22,evf5hhqgnjhwjsth1m6pawxdp,1,49.9,50.0,2025-04-20T14:55:01.345Z,2025-04-20T14:55:03Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,,5667603469,141,52.2,5667603467,140,37.2,5667603473,213,3.03,5667603471,212,13.4,5667603465,56,Back,5667603475,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971825,174,1,1,23,24,evf5hhqgnjhwjsth1m6pawxdp,1,37.4,53.0,2025-04-20T14:55:03.441Z,2025-04-20T14:55:08Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5667603813,140,39.8,5667603811,56,Back,5667603815,141,90.0,5667603817,212,25.3,5667603819,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971839,175,1,1,23,29,evf5hhqgnjhwjsth1m6pawxdp,1,42.4,78.7,2025-04-20T14:55:08.306Z,2025-04-20T14:55:11Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5667603919,213,3.34,5667603917,212,16.2,5667603915,141,74.1,5667603913,140,27.3,5667603911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971851,176,1,1,23,32,evf5hhqgnjhwjsth1m6pawxdp,1,26.1,76.1,2025-04-20T14:55:10.754Z,2025-04-20T14:55:12Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5667603977,212,17.7,5667603979,213,3.98,5667603971,56,Back,5667603973,140,14.8,5667603975,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971889,177,1,1,23,34,evf5hhqgnjhwjsth1m6pawxdp,0,13.5,57.0,2025-04-20T14:55:12.657Z,2025-04-20T14:55:15Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5667604195,1,,5667604183,157,,5667604189,141,100.0,5667604187,140,47.5,5667604193,213,0.70,5667604191,212,46.8,5667604185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971893,178,5,1,23,37,evf5hhqgnjhwjsth1m6pawxdp,0,44.0,101.4,2025-04-20T14:55:15.801Z,2025-04-20T14:55:20Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5667604261,233,260,5667604207,56,Back,5667604209,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971897,260,5,1,23,37,9zqn9ugvg64it0lr5z8cq4g9v,1,56.0,-1.4,2025-04-20T14:55:15.801Z,2025-04-20T15:06:51Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5667604255,233,178,5667604227,347,,5667604225,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971967,261,1,1,23,44,9zqn9ugvg64it0lr5z8cq4g9v,1,54.7,0.0,2025-04-20T14:55:23.629Z,2025-04-20T14:55:25Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5667604605,107,,5667604615,213,1.61,5667604607,56,Right,5667604613,212,11.2,5667604609,140,54.3,5667604611,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971971,262,61,1,23,46,9zqn9ugvg64it0lr5z8cq4g9v,0,54.3,15.2,2025-04-20T14:55:25.230Z,2025-04-20T14:55:25Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5667604629,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803971981,179,61,1,23,48,evf5hhqgnjhwjsth1m6pawxdp,1,43.5,75.1,2025-04-20T14:55:27.613Z,2025-04-20T14:55:27Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5667604717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972001,180,1,1,23,50,evf5hhqgnjhwjsth1m6pawxdp,1,38.2,71.4,2025-04-20T14:55:28.849Z,2025-04-20T14:55:30Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5667604849,213,3.48,5667604839,56,Back,5667604847,212,14.9,5667604841,140,24.8,5667604843,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972019,182,1,1,23,51,evf5hhqgnjhwjsth1m6pawxdp,1,24.8,64.2,2025-04-20T14:55:30.385Z,2025-04-20T14:55:32Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5667604929,141,53.6,5667604933,213,6.03,5667604927,140,51.5,5667604931,212,28.9,5667604925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972049,183,3,1,23,52,evf5hhqgnjhwjsth1m6pawxdp,1,55.1,61.2,2025-04-20T14:55:31.486Z,2025-04-20T15:06:28Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5667605067,56,Center,5667605107,233,263,5667605069,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972013,263,45,1,23,52,9zqn9ugvg64it0lr5z8cq4g9v,0,44.9,38.8,2025-04-20T14:55:31.486Z,2025-04-20T15:06:28Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5667604891,285,,5667605113,233,183,5667604889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972081,184,1,1,23,54,evf5hhqgnjhwjsth1m6pawxdp,1,61.9,75.3,2025-04-20T14:55:33.106Z,2025-04-20T14:55:36Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5667605255,140,77.8,5667605257,141,95.0,5667605261,213,0.68,5667605259,212,21.4,5667605253,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972083,185,1,1,23,58,evf5hhqgnjhwjsth1m6pawxdp,0,86.0,93.6,2025-04-20T14:55:36.850Z,2025-04-20T14:55:38Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5667605275,56,Center,5667605283,213,4.89,5667605281,212,25.0,5667605279,141,57.5,5667605277,140,90.3,5667605273,155,,5667605271,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972187,264,12,1,23,59,9zqn9ugvg64it0lr5z8cq4g9v,1,13.6,41.8,2025-04-20T14:55:38.333Z,2025-04-20T14:55:54Z,17jltcnnaha4707duh52hirit,M. Lode,,,5667605871,212,32.5,5667605865,56,Back,5667605873,213,5.63,5667605869,141,12.6,5667605867,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972139,186,1,1,24,3,evf5hhqgnjhwjsth1m6pawxdp,1,55.7,92.0,2025-04-20T14:55:42.241Z,2025-04-20T14:55:47Z,3tbz518udos9vb9bqypn9il7t,A. Erlingmark,,,5667605585,212,8.4,5667605583,141,93.5,5667605581,140,63.6,5667605587,213,0.12,5667605579,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972169,187,1,1,24,8,evf5hhqgnjhwjsth1m6pawxdp,1,68.2,87.7,2025-04-20T14:55:47.538Z,2025-04-20T14:55:51Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5667605775,212,18.4,5667605773,141,96.3,5667605771,140,84.8,5667605777,213,0.32,5667605769,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972181,188,1,1,24,12,evf5hhqgnjhwjsth1m6pawxdp,0,87.8,95.6,2025-04-20T14:55:51.474Z,2025-04-20T14:55:53Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5667605853,140,100.0,5667605851,56,Center,5667605855,141,77.6,5667605857,212,18.5,5667605859,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972195,189,5,1,24,14,evf5hhqgnjhwjsth1m6pawxdp,0,100.8,70.2,2025-04-20T14:55:53.646Z,2025-04-20T14:55:57Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5667605895,56,Center,5667605897,346,,5667605951,233,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972199,265,5,1,24,14,9zqn9ugvg64it0lr5z8cq4g9v,1,-0.8,29.8,2025-04-20T14:55:53.646Z,2025-04-20T15:06:51Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5667605919,233,189,5667605911,56,Back,5667605913,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972495,266,1,1,24,52,9zqn9ugvg64it0lr5z8cq4g9v,1,4.8,44.9,2025-04-20T14:56:31.454Z,2025-04-20T14:56:32Z,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,5667607523,212,12.6,5667607521,141,63.4,5667607515,56,Back,5667607519,140,4.4,5667607511,124,,5667607525,213,1.60,5667607529,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972503,267,1,1,24,53,9zqn9ugvg64it0lr5z8cq4g9v,1,5.0,63.0,2025-04-20T14:56:32.301Z,2025-04-20T14:56:34Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5667607557,56,Back,5667607561,140,4.5,5667607565,141,47.5,5667607573,213,4.66,5667607569,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972527,268,1,1,24,55,9zqn9ugvg64it0lr5z8cq4g9v,1,5.1,47.5,2025-04-20T14:56:34.446Z,2025-04-20T14:56:37Z,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,5667607707,141,10.6,5667607713,1,,5667607709,212,61.8,5667607711,213,5.87,5667607705,140,58.9,5667607701,157,,5667607703,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972531,269,44,1,24,58,9zqn9ugvg64it0lr5z8cq4g9v,1,55.6,6.6,2025-04-20T14:56:37.169Z,2025-04-20T15:06:32Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5667607735,56,Right,5667609357,233,191,5667607737,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972693,191,44,1,24,58,evf5hhqgnjhwjsth1m6pawxdp,0,44.4,93.4,2025-04-20T14:56:37.170Z,2025-04-20T15:06:33Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5667609339,285,,5667609365,233,269,5667609337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972537,270,61,1,24,59,9zqn9ugvg64it0lr5z8cq4g9v,1,58.8,10.9,2025-04-20T14:56:37.764Z,2025-04-20T14:56:38Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5667607759,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972585,190,4,1,25,2,evf5hhqgnjhwjsth1m6pawxdp,1,48.6,81.2,2025-04-20T14:56:41.420Z,2025-04-20T14:56:48Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5667607999,286,,5667607979,13,,5667608007,233,271,5667607995,265,,5667607987,56,Back,5667607991,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972549,271,4,1,25,2,9zqn9ugvg64it0lr5z8cq4g9v,0,51.4,18.8,2025-04-20T14:56:41.421Z,2025-04-20T15:24:28Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5667607865,56,Right,5667607871,285,,5667607867,152,,5667687873,55,273,5667607869,265,,5667608025,233,190,5667607863,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972655,273,17,1,25,7,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-20T14:56:46.509Z,2025-04-20T15:24:28Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5667608475,13,243,5667687845,55,271,5667608473,392,,5667608471,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972705,192,1,1,25,21,evf5hhqgnjhwjsth1m6pawxdp,1,41.9,78.7,2025-04-20T14:57:00.530Z,2025-04-20T14:58:11Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5667609363,152,,5667609361,5,,5667610711,189,,5667608685,56,Left,5667608689,141,93.3,5667608691,212,13.6,5667608687,140,50.8,5667608693,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972735,193,1,1,25,22,evf5hhqgnjhwjsth1m6pawxdp,1,47.2,95.6,2025-04-20T14:57:01.634Z,2025-04-20T14:58:13Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5667608849,212,33.6,5667608847,141,88.0,5667608845,140,78.8,5667608851,213,6.13,5667608853,1,,5667608843,56,Left,5667608841,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972737,194,50,1,25,26,evf5hhqgnjhwjsth1m6pawxdp,1,79.7,95.7,2025-04-20T14:57:05.035Z,2025-04-20T15:06:25Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5667608865,286,,5667608863,56,Left,5667608937,233,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972753,274,7,1,25,26,9zqn9ugvg64it0lr5z8cq4g9v,1,20.3,4.3,2025-04-20T14:57:05.036Z,2025-04-20T15:06:25Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5667608933,233,194,5667608931,285,,5667608929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972771,275,12,1,25,30,9zqn9ugvg64it0lr5z8cq4g9v,1,7.1,4.3,2025-04-20T14:57:08.797Z,2025-04-20T14:57:13Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5667609045,56,Back,5667609051,212,34.8,5667609053,213,0.05,5667609049,141,7.0,5667609047,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972779,277,1,1,25,34,9zqn9ugvg64it0lr5z8cq4g9v,1,29.1,17.9,2025-04-20T14:57:13.315Z,2025-04-20T14:57:15Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5667609093,212,11.6,5667609087,56,Back,5667609091,141,33.4,5667609095,213,1.13,5667609089,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972813,278,1,1,25,36,9zqn9ugvg64it0lr5z8cq4g9v,1,35.0,41.9,2025-04-20T14:57:15.374Z,2025-04-20T14:57:21Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5667609291,56,Left,5667609293,140,54.6,5667609301,1,,5667609297,212,33.7,5667609299,213,0.91,5667609295,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972839,279,1,1,25,42,9zqn9ugvg64it0lr5z8cq4g9v,1,55.8,93.0,2025-04-20T14:57:21.373Z,2025-04-20T14:57:23Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5667609405,56,Back,5667609409,141,88.1,5667609413,213,3.30,5667609411,212,21.5,5667609407,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972851,280,1,1,25,43,9zqn9ugvg64it0lr5z8cq4g9v,1,37.2,88.1,2025-04-20T14:57:22.413Z,2025-04-20T14:57:24Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5667609497,213,4.21,5667609493,141,65.5,5667609491,140,29.1,5667609495,212,17.6,5667609489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972887,281,1,1,25,45,9zqn9ugvg64it0lr5z8cq4g9v,1,29.1,65.5,2025-04-20T14:57:24.333Z,2025-04-20T14:57:29Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5667609705,213,5.41,5667609701,141,54.9,5667609703,212,9.4,5667609697,56,Back,5667609699,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972907,282,1,1,25,50,9zqn9ugvg64it0lr5z8cq4g9v,1,48.0,62.3,2025-04-20T14:57:28.957Z,2025-04-20T14:57:32Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5667609803,56,Back,5667609809,212,15.2,5667609811,213,2.82,5667609807,141,69.3,5667609805,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972927,283,1,1,25,53,9zqn9ugvg64it0lr5z8cq4g9v,1,34.2,69.6,2025-04-20T14:57:32.158Z,2025-04-20T14:57:36Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5667609907,141,64.5,5667609911,213,5.99,5667609909,212,11.9,5667609905,140,45.0,5667609903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972943,284,1,1,25,58,9zqn9ugvg64it0lr5z8cq4g9v,1,55.9,66.4,2025-04-20T14:57:36.830Z,2025-04-20T14:57:39Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5667609991,212,31.3,5667609993,213,0.64,5667609987,141,93.8,5667609981,56,Left,5667609983,140,79.9,5667609979,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972955,285,1,1,26,1,9zqn9ugvg64it0lr5z8cq4g9v,0,85.6,93.0,2025-04-20T14:57:39.805Z,2025-04-20T14:57:40Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5667610025,141,79.3,5667610023,140,91.2,5667610021,56,Left,5667610029,213,5.28,5667610027,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972963,195,8,1,26,3,evf5hhqgnjhwjsth1m6pawxdp,1,10.4,15.3,2025-04-20T14:57:42.594Z,2025-04-20T14:57:42Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5667610047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972979,196,1,1,26,6,evf5hhqgnjhwjsth1m6pawxdp,0,9.7,3.2,2025-04-20T14:57:44.754Z,2025-04-20T14:57:47Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5667610143,213,0.30,5667610141,212,3.4,5667610211,236,,5667610135,56,Back,5667610137,140,12.8,5667610139,141,4.7,5667610215,233,287,5667610219,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972993,287,74,1,26,6,9zqn9ugvg64it0lr5z8cq4g9v,1,92.5,97.8,2025-04-20T14:57:44.755Z,2025-04-20T15:06:34Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5667610197,285,,5667610245,233,196,5667610195,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972983,286,43,1,26,6,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-20T14:57:45.316Z,2025-04-20T14:57:49Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5667610325,144,61,5667610161,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803972989,197,5,1,26,7,evf5hhqgnjhwjsth1m6pawxdp,1,9.8,-2.0,2025-04-20T14:57:46.194Z,2025-04-20T14:57:48Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5667610191,56,Back,5667610271,233,288,5667610193,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803973001,288,5,1,26,7,9zqn9ugvg64it0lr5z8cq4g9v,0,90.2,102.0,2025-04-20T14:57:46.194Z,2025-04-20T15:06:51Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5667610249,56,Left,5667610279,233,197,5667610251,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803973041,198,1,1,26,11,evf5hhqgnjhwjsth1m6pawxdp,1,14.6,0.0,2025-04-20T14:57:50.258Z,2025-04-20T14:57:53Z,1vla5l510mtb859zevvplneju,F. Eriksson,,,5667610477,56,Back,5667610479,140,16.0,5667610485,213,1.46,5667610475,107,,5667610483,212,13.2,5667610481,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803973053,199,1,1,26,14,evf5hhqgnjhwjsth1m6pawxdp,0,16.0,17.0,2025-04-20T14:57:52.930Z,2025-04-20T14:57:54Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5667610569,141,34.3,5667610567,140,48.2,5667610573,213,0.33,5667610565,56,Back,5667610571,212,35.8,5667610575,1,,5667610563,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803973065,289,1,1,26,17,9zqn9ugvg64it0lr5z8cq4g9v,1,58.6,64.5,2025-04-20T14:57:56.383Z,2025-04-20T14:57:57Z,17jltcnnaha4707duh52hirit,M. Lode,,,5667610627,212,20.6,5667610629,213,1.17,5667610625,141,92.4,5667610619,3,,5667610623,140,66.2,5667610621,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803973115,291,1,1,26,19,9zqn9ugvg64it0lr5z8cq4g9v,1,67.9,93.6,2025-04-20T14:57:58.029Z,2025-04-20T14:58:04Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5667610891,141,78.7,5667610887,56,Center,5667610893,212,11.2,5667610889,140,63.3,5667610895,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
